datetime;total_votes;Lay_Lady_Lay;rockamark;not;sly2m;Qumnica;Deneo;voklo;akuaku;kotophalk;kiLstrom
2019-10-09 13:04:59;76;15;14;6;3;6;7;3;0;2;1
2019-10-09 13:05:59;76;15;14;6;3;6;7;3;0;2;1
2019-10-09 13:07:00;76;15;14;6;3;6;7;3;0;2;1
2019-10-09 13:07:58;76;15;14;6;3;6;7;3;0;2;1
2019-10-09 13:08:59;76;15;14;6;3;6;7;3;0;2;1
2019-10-09 13:09:59;77;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:10:58;77;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:11:59;77;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:12:59;77;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:13:58;77;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:14:59;77;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:15:59;77;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:16:58;77;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:17:59;77;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:18:59;77;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:19:59;77;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:20:58;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:21:59;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:22:59;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:23:59;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:24:58;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:25:59;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:26:59;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:27:58;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:28:59;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:29:59;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:30:59;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:31:58;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:32:59;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:33:59;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:34:58;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:35:59;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:36:59;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:37:59;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:38:58;78;15;15;6;3;6;7;3;0;2;1
2019-10-09 13:39:59;79;15;15;7;3;6;7;3;0;2;1
2019-10-09 13:40:59;79;15;15;7;3;6;7;3;0;2;1
2019-10-09 13:41:59;79;15;15;7;3;6;7;3;0;2;1
2019-10-09 13:42:58;79;15;15;7;3;6;7;3;0;2;1
2019-10-09 13:43:59;79;15;15;7;3;6;7;3;0;2;1
2019-10-09 13:44:59;79;15;15;7;3;6;7;3;0;2;1
2019-10-09 13:45:59;79;15;15;7;3;6;7;3;0;2;1
2019-10-09 13:46:58;79;15;15;7;3;6;7;3;0;2;1
2019-10-09 13:47:59;79;15;15;7;3;6;7;3;0;2;1
2019-10-09 13:48:59;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 13:49:58;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 13:50:59;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 13:51:59;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 13:52:59;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 13:53:58;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 13:54:59;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 13:55:59;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 13:56:58;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 13:57:59;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 13:58:59;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 13:59:59;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 14:00:58;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 14:01:59;80;15;15;7;3;6;8;3;0;2;1
2019-10-09 14:02:59;81;15;16;7;3;6;8;3;0;2;1
2019-10-09 14:03:59;81;15;16;7;3;6;8;3;0;2;1
2019-10-09 14:04:58;81;15;16;7;3;6;8;3;0;2;1
2019-10-09 14:05:59;81;15;16;7;3;6;8;3;0;2;1
2019-10-09 14:06:59;81;15;16;7;3;6;8;3;0;2;1
2019-10-09 14:07:58;81;15;16;7;3;6;8;3;0;2;1
2019-10-09 14:08:59;81;15;16;7;3;6;8;3;0;2;1
2019-10-09 14:09:59;81;15;16;7;3;6;8;3;0;2;1
2019-10-09 14:11:00;82;15;16;8;3;6;8;3;0;2;1
2019-10-09 14:11:58;82;15;16;8;3;6;8;3;0;2;1
2019-10-09 14:12:59;83;16;16;8;3;6;8;3;0;2;1
2019-10-09 14:13:59;83;16;16;8;3;6;8;3;0;2;1
2019-10-09 14:15:00;83;16;16;8;3;6;8;3;0;2;1
2019-10-09 14:15:58;83;16;16;8;3;6;8;3;0;2;1
2019-10-09 14:16:59;84;16;17;8;3;6;8;3;0;2;1
2019-10-09 14:17:59;84;16;17;8;3;6;8;3;0;2;1
2019-10-09 14:18:59;84;16;17;8;3;6;8;3;0;2;1
2019-10-09 14:19:58;84;16;17;8;3;6;8;3;0;2;1
2019-10-09 14:20:59;84;16;17;8;3;6;8;3;0;2;1
2019-10-09 14:21:59;84;16;17;8;3;6;8;3;0;2;1
2019-10-09 14:22:59;85;16;17;8;3;6;8;3;0;2;2
2019-10-09 14:23:58;85;16;17;8;3;6;8;3;0;2;2
2019-10-09 14:24:59;85;16;17;8;3;6;8;3;0;2;2
2019-10-09 14:25:59;86;17;17;8;3;6;8;3;0;2;2
2019-10-09 14:26:59;86;17;17;8;3;6;8;3;0;2;2
2019-10-09 14:27:58;86;17;17;8;3;6;8;3;0;2;2
2019-10-09 14:28:59;86;17;17;8;3;6;8;3;0;2;2
2019-10-09 14:29:59;86;17;17;8;3;6;8;3;0;2;2
2019-10-09 14:30:58;86;17;17;8;3;6;8;3;0;2;2
2019-10-09 14:31:59;86;17;17;8;3;6;8;3;0;2;2
2019-10-09 14:32:59;87;18;17;8;3;6;8;3;0;2;2
2019-10-09 14:33:59;87;18;17;8;3;6;8;3;0;2;2
2019-10-09 14:34:58;87;18;17;8;3;6;8;3;0;2;2
2019-10-09 14:35:59;87;18;17;8;3;6;8;3;0;2;2
2019-10-09 14:36:59;87;18;17;8;3;6;8;3;0;2;2
2019-10-09 14:37:59;87;18;17;8;3;6;8;3;0;2;2
2019-10-09 14:38:58;87;18;17;8;3;6;8;3;0;2;2
2019-10-09 14:39:59;87;18;17;8;3;6;8;3;0;2;2
2019-10-09 14:40:59;87;18;17;8;3;6;8;3;0;2;2
2019-10-09 14:41:59;88;18;18;8;3;6;8;3;0;2;2
2019-10-09 14:42:58;88;18;18;8;3;6;8;3;0;2;2
2019-10-09 14:43:59;88;18;18;8;3;6;8;3;0;2;2
2019-10-09 14:44:59;88;18;18;8;3;6;8;3;0;2;2
2019-10-09 14:46:00;88;18;18;8;3;6;8;3;0;2;2
2019-10-09 14:46:58;88;18;18;8;3;6;8;3;0;2;2
2019-10-09 14:47:59;89;18;19;8;3;6;8;3;0;2;2
2019-10-09 14:48:59;90;18;20;8;3;6;8;3;0;2;2
2019-10-09 14:50:00;90;18;20;8;3;6;8;3;0;2;2
2019-10-09 14:50:58;90;18;20;8;3;6;8;3;0;2;2
2019-10-09 14:51:59;91;19;20;8;3;6;8;3;0;2;2
2019-10-09 14:52:59;91;19;20;8;3;6;8;3;0;2;2
2019-10-09 14:53:58;91;19;20;8;3;6;8;3;0;2;2
2019-10-09 14:54:59;91;20;20;8;3;6;7;3;0;2;2
2019-10-09 14:55:59;91;20;20;8;3;6;7;3;0;2;2
2019-10-09 14:56:59;91;20;20;8;3;6;7;3;0;2;2
2019-10-09 14:57:58;91;20;20;8;3;6;7;3;0;2;2
2019-10-09 14:58:59;91;20;20;8;3;6;7;3;0;2;2
2019-10-09 14:59:59;92;20;21;8;3;6;7;3;0;2;2
2019-10-09 15:00:59;93;20;21;8;3;7;7;3;0;2;2
2019-10-09 15:01:58;94;20;21;9;3;7;7;3;0;2;2
2019-10-09 15:02:59;94;20;21;9;3;7;7;3;0;2;2
2019-10-09 15:03:59;94;20;21;9;3;7;7;3;0;2;2
2019-10-09 15:04:58;95;21;21;9;3;7;7;3;0;2;2
2019-10-09 15:05:59;95;21;21;9;3;7;7;3;0;2;2
2019-10-09 15:06:59;95;21;21;9;3;7;7;3;0;2;2
2019-10-09 15:08:00;96;21;22;9;3;7;7;3;0;2;2
2019-10-09 15:08:58;96;21;22;9;3;7;7;3;0;2;2
2019-10-09 15:09:59;96;21;22;9;3;7;7;3;0;2;2
2019-10-09 15:10:59;96;21;22;9;3;7;7;3;0;2;2
2019-10-09 15:11:58;96;21;22;9;3;7;7;3;0;2;2
2019-10-09 15:12:59;96;21;22;9;3;7;7;3;0;2;2
2019-10-09 15:13:59;97;22;22;9;3;7;7;3;0;2;2
2019-10-09 15:14:59;97;22;22;9;3;7;7;3;0;2;2
2019-10-09 15:15:58;98;22;23;9;3;7;7;3;0;2;2
2019-10-09 15:16:59;98;22;22;9;3;7;7;3;0;3;2
2019-10-09 15:17:59;98;22;22;9;3;7;7;3;0;3;2
2019-10-09 15:18:58;99;22;23;9;3;7;7;3;0;3;2
2019-10-09 15:19:59;99;22;23;9;3;7;7;3;0;3;2
2019-10-09 15:20:59;100;23;23;9;3;7;7;3;0;3;2
2019-10-09 15:21:59;100;23;23;9;3;7;7;3;0;3;2
2019-10-09 15:22:58;100;23;23;9;3;7;7;3;0;3;2
2019-10-09 15:23:59;101;24;23;9;3;7;7;3;0;3;2
2019-10-09 15:24:59;101;24;23;9;3;7;7;3;0;3;2
2019-10-09 15:25:59;102;25;23;9;3;7;7;3;0;3;2
2019-10-09 15:26:58;102;25;23;9;3;7;7;3;0;3;2
2019-10-09 15:27:59;102;25;23;9;3;7;7;3;0;3;2
2019-10-09 15:28:59;102;25;23;9;3;7;7;3;0;3;2
2019-10-09 15:29:59;102;25;23;9;3;7;7;3;0;3;2
2019-10-09 15:30:58;102;25;23;9;3;7;7;3;0;3;2
2019-10-09 15:31:59;102;25;23;9;3;7;7;3;0;3;2
2019-10-09 15:32:59;103;26;23;9;3;7;7;3;0;3;2
2019-10-09 15:33:58;103;26;23;9;3;7;7;3;0;3;2
2019-10-09 15:34:59;103;26;23;9;3;7;7;3;0;3;2
2019-10-09 15:35:59;103;26;23;9;3;7;7;3;0;3;2
2019-10-09 15:36:58;103;26;23;9;3;7;7;3;0;3;2
2019-10-09 15:37:59;103;26;23;9;3;7;7;3;0;3;2
2019-10-09 15:38:59;103;26;23;9;3;7;7;3;0;3;2
2019-10-09 15:39:59;104;27;23;9;3;7;7;3;0;3;2
2019-10-09 15:40:59;104;27;23;9;3;7;7;3;0;3;2
2019-10-09 15:41:58;104;27;23;9;3;7;7;3;0;3;2
2019-10-09 15:42:59;104;27;23;9;3;7;7;3;0;3;2
2019-10-09 15:43:59;104;27;23;9;3;7;7;3;0;3;2
2019-10-09 15:44:58;104;27;23;9;3;7;7;3;0;3;2
2019-10-09 15:45:59;104;27;23;9;3;7;7;3;0;3;2
2019-10-09 15:46:59;104;27;23;9;3;7;7;3;0;3;2
2019-10-09 15:47:58;105;28;23;9;3;7;7;3;0;3;2
2019-10-09 15:48:59;105;28;23;9;3;7;7;3;0;3;2
2019-10-09 15:49:59;105;28;23;9;3;7;7;3;0;3;2
2019-10-09 15:50:58;105;28;23;9;3;7;7;3;0;3;2
2019-10-09 15:51:59;105;28;23;9;3;7;7;3;0;3;2
2019-10-09 15:52:59;105;28;23;9;3;7;7;3;0;3;2
2019-10-09 15:53:59;105;28;23;9;3;7;7;3;0;3;2
2019-10-09 15:54:59;105;28;23;9;3;7;7;3;0;3;2
2019-10-09 15:55:58;105;29;23;9;3;7;7;3;1;3;2
2019-10-09 15:56:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 15:57:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 15:58:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 15:59:58;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:00:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:01:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:03:00;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:03:58;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:04:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:05:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:06:58;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:07:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:08:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:09:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:10:58;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:11:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:12:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:13:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:14:58;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:15:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:16:59;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:18:00;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:18:58;107;30;24;9;3;7;7;3;1;3;2
2019-10-09 16:19:59;108;30;24;9;3;8;7;3;1;3;2
2019-10-09 16:20:59;108;30;24;9;3;8;7;3;1;3;2
2019-10-09 16:21:58;108;30;24;9;3;8;7;3;1;3;2
2019-10-09 16:22:59;108;30;24;9;3;8;7;3;1;3;2
2019-10-09 16:23:59;108;30;24;9;3;8;7;3;1;3;2
2019-10-09 16:24:59;108;30;24;9;3;8;7;3;1;3;2
2019-10-09 16:25:58;108;30;24;9;3;8;7;3;1;3;2
2019-10-09 16:26:59;108;30;24;9;3;8;7;3;1;3;2
2019-10-09 16:27:59;108;30;24;9;3;8;7;3;1;3;2
2019-10-09 16:28:59;108;30;24;9;3;8;7;3;1;3;2
2019-10-09 16:29:58;108;30;24;9;3;8;7;3;1;3;2
2019-10-09 16:30:59;108;30;24;9;3;8;7;3;1;3;2
2019-10-09 16:31:59;109;31;24;9;3;8;7;3;1;3;2
2019-10-09 16:32:58;109;31;24;9;3;8;7;3;1;3;2
2019-10-09 16:33:59;109;31;24;9;3;8;7;3;1;3;2
2019-10-09 16:34:59;109;31;24;9;3;8;7;3;1;3;2
2019-10-09 16:35:58;109;31;24;9;3;8;7;3;1;3;2
2019-10-09 16:36:59;109;31;24;9;3;8;7;3;1;3;2
2019-10-09 16:37:59;109;31;24;9;3;8;7;3;1;3;2
2019-10-09 16:38:59;109;31;24;9;3;8;7;3;1;3;2
2019-10-09 16:39:58;109;31;24;9;3;8;7;3;1;3;2
2019-10-09 16:40:59;109;31;24;9;3;8;7;3;1;3;2
2019-10-09 16:41:59;109;31;24;9;3;8;7;3;1;3;2
2019-10-09 16:42:58;111;32;25;9;3;8;7;3;1;3;2
2019-10-09 16:43:59;112;32;25;9;3;9;7;3;1;3;2
2019-10-09 16:44:59;112;32;25;9;3;9;7;3;1;3;2
2019-10-09 16:45:59;112;32;25;9;3;9;7;3;1;3;2
2019-10-09 16:46:58;112;32;25;9;3;9;7;3;1;3;2
2019-10-09 16:47:59;112;32;25;9;3;9;7;3;1;3;2
2019-10-09 16:48:59;112;32;25;9;3;9;7;3;1;3;2
2019-10-09 16:49:59;112;32;25;9;3;9;7;3;1;3;2
2019-10-09 16:50:58;112;32;25;9;3;9;7;3;1;3;2
2019-10-09 16:51:59;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 16:52:59;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 16:53:59;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 16:54:58;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 16:55:59;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 16:56:59;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 16:57:59;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 16:58:58;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 16:59:59;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 17:00:59;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 17:02:00;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 17:02:58;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 17:03:59;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 17:04:59;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 17:05:58;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 17:06:59;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 17:07:59;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 17:08:58;113;32;26;9;3;9;7;3;1;3;2
2019-10-09 17:09:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:10:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:11:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:12:58;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:13:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:14:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:15:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:16:58;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:17:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:18:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:19:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:20:58;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:21:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:22:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:23:58;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:24:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:25:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:26:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:27:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:28:58;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:29:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:30:59;115;33;26;9;4;9;7;3;1;3;2
2019-10-09 17:31:59;117;34;26;9;5;9;7;3;1;3;2
2019-10-09 17:32:58;117;34;26;9;5;9;7;3;1;3;2
2019-10-09 17:33:59;117;34;26;9;5;9;7;3;1;3;2
2019-10-09 17:34:59;117;34;26;9;5;9;7;3;1;3;2
2019-10-09 17:35:59;117;34;26;9;5;9;7;3;1;3;2
2019-10-09 17:36:59;117;34;26;9;5;9;7;3;1;3;2
2019-10-09 17:37:58;117;34;26;9;5;9;7;3;1;3;2
2019-10-09 17:38:59;117;34;26;9;5;9;7;3;1;3;2
2019-10-09 17:39:59;117;34;26;9;5;9;7;3;1;3;2
2019-10-09 17:40:59;117;34;26;9;5;9;7;3;1;3;2
2019-10-09 17:41:58;117;34;26;9;5;9;7;3;1;3;2
2019-10-09 17:42:59;117;34;26;9;5;9;7;3;1;3;2
2019-10-09 17:43:59;118;35;26;9;5;9;7;3;1;3;2
2019-10-09 17:44:58;118;35;26;9;5;9;7;3;1;3;2
2019-10-09 17:45:59;118;35;26;9;5;9;7;3;1;3;2
2019-10-09 17:46:59;118;35;26;9;5;9;7;3;1;3;2
2019-10-09 17:47:58;118;35;26;9;5;9;7;3;1;3;2
2019-10-09 17:48:59;119;35;27;9;5;9;7;3;1;3;2
2019-10-09 17:49:59;119;35;27;9;5;9;7;3;1;3;2
2019-10-09 17:50:59;119;35;27;9;5;9;7;3;1;3;2
2019-10-09 17:51:58;120;35;27;9;6;9;7;3;1;3;2
2019-10-09 17:52:59;120;35;27;9;6;9;7;3;1;3;2
2019-10-09 17:53:59;120;35;27;9;6;9;7;3;1;3;2
2019-10-09 17:54:58;120;35;27;9;6;9;7;3;1;3;2
2019-10-09 17:55:59;120;35;27;9;6;9;7;3;1;3;2
2019-10-09 17:56:59;121;36;27;9;6;9;7;3;1;3;2
2019-10-09 17:57:59;121;36;27;9;6;9;7;3;1;3;2
2019-10-09 17:58:58;121;36;27;9;6;9;7;3;1;3;2
2019-10-09 17:59:59;121;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:00:59;121;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:01:59;121;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:02:58;121;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:03:59;121;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:04:59;122;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:05:59;122;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:06:58;122;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:07:59;122;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:08:59;122;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:09:58;122;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:10:59;122;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:11:59;122;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:12:59;122;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:13:58;122;36;27;9;6;9;7;3;1;3;2
2019-10-09 18:14:59;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:15:59;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:16:59;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:17:58;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:18:59;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:19:59;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:20:59;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:21:58;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:22:59;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:23:59;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:24:58;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:25:59;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:26:59;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:27:59;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:28:58;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:29:59;123;37;27;9;6;9;7;3;1;3;2
2019-10-09 18:30:59;124;38;27;9;6;9;7;3;1;3;2
2019-10-09 18:31:58;124;38;27;9;6;9;7;3;1;3;2
2019-10-09 18:32:59;124;38;27;9;6;9;7;3;1;3;2
2019-10-09 18:33:59;124;38;27;9;6;9;7;3;1;3;2
2019-10-09 18:34:58;124;38;27;9;6;9;7;3;1;3;2
2019-10-09 18:35:59;124;38;27;9;6;9;7;3;1;3;2
2019-10-09 18:36:59;124;38;27;9;6;9;7;3;1;3;2
2019-10-09 18:37:59;124;38;27;9;6;9;7;3;1;3;2
2019-10-09 18:38:58;124;38;27;9;6;9;7;3;1;3;2
2019-10-09 18:39:59;124;38;27;9;6;9;7;3;1;3;2
2019-10-09 18:40:59;124;38;27;9;6;9;7;3;1;3;2
2019-10-09 18:41:58;125;38;28;9;6;9;7;3;1;3;2
2019-10-09 18:42:59;125;38;28;9;6;9;7;3;1;3;2
2019-10-09 18:43:59;127;40;28;9;6;9;7;3;1;3;2
2019-10-09 18:44:59;127;40;28;9;6;9;7;3;1;3;2
2019-10-09 18:45:58;127;40;28;9;6;9;7;3;1;3;2
2019-10-09 18:46:59;128;40;28;9;6;9;7;3;1;3;2
2019-10-09 18:47:59;129;41;28;9;6;9;7;3;1;3;2
2019-10-09 18:48:58;130;41;29;9;6;9;7;3;2;3;2
2019-10-09 18:49:59;130;41;29;9;6;9;7;3;2;3;2
2019-10-09 18:50:59;130;41;29;9;6;9;7;3;2;3;2
2019-10-09 18:51:59;130;41;29;9;6;9;7;3;2;3;2
2019-10-09 18:52:58;130;41;29;9;6;9;7;3;2;3;2
2019-10-09 18:53:59;131;41;29;10;6;9;7;3;2;3;2
2019-10-09 18:54:59;131;41;29;10;6;9;7;3;2;3;2
2019-10-09 18:55:58;131;41;29;10;6;9;7;3;2;3;2
2019-10-09 18:56:59;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 18:57:59;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 18:58:59;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 18:59:58;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 19:00:59;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 19:01:59;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 19:02:58;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 19:03:59;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 19:04:59;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 19:05:59;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 19:06:58;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 19:07:59;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 19:08:59;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 19:09:59;132;42;29;10;6;9;7;3;2;3;2
2019-10-09 19:10:58;134;44;29;10;6;9;7;3;2;3;2
2019-10-09 19:11:59;134;44;29;10;6;9;7;3;2;3;2
2019-10-09 19:12:59;134;44;29;10;6;9;7;3;2;3;2
2019-10-09 19:14:00;134;44;29;10;6;9;7;3;2;3;2
2019-10-09 19:14:58;134;44;29;10;6;9;7;3;2;3;2
2019-10-09 19:15:59;134;44;29;10;6;9;7;3;2;3;2
2019-10-09 19:16:59;135;44;29;10;6;9;8;3;2;3;2
2019-10-09 19:17:58;135;44;29;10;6;9;8;3;2;3;2
2019-10-09 19:18:59;136;44;29;10;7;9;8;3;2;3;2
2019-10-09 19:19:59;136;44;29;10;7;9;8;3;2;3;2
2019-10-09 19:21:00;136;44;29;10;7;9;8;3;2;3;2
2019-10-09 19:21:58;137;46;29;10;7;8;8;3;2;3;2
2019-10-09 19:22:59;138;47;29;10;7;8;8;3;2;3;2
2019-10-09 19:23:59;138;47;29;10;7;8;8;3;2;3;2
2019-10-09 19:24:58;138;47;29;10;7;8;8;3;2;3;2
2019-10-09 19:25:59;138;47;29;10;7;8;8;3;2;3;2
2019-10-09 19:26:59;138;47;29;10;7;8;8;3;2;3;2
2019-10-09 19:27:59;138;47;29;10;7;8;8;3;2;3;2
2019-10-09 19:28:58;138;47;29;10;7;8;8;3;2;3;2
2019-10-09 19:29:59;138;47;29;10;7;8;8;3;2;3;2
2019-10-09 19:30:59;138;47;29;10;7;8;8;3;2;3;2
2019-10-09 19:31:59;139;48;29;10;7;8;8;3;2;3;2
2019-10-09 19:32:58;139;48;29;10;7;8;8;3;2;3;2
2019-10-09 19:33:59;139;48;29;10;7;8;8;3;2;3;2
2019-10-09 19:34:59;139;48;29;10;7;8;8;3;2;3;2
2019-10-09 19:35:58;139;48;29;10;7;8;8;3;2;3;2
2019-10-09 19:36:59;139;48;29;10;7;8;8;3;2;3;2
2019-10-09 19:37:59;139;48;29;10;7;8;8;3;2;3;2
2019-10-09 19:39:00;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:39:58;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:40:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:41:59;141;49;29;11;7;8;8;3;2;3;2
