datetime;total_votes;ante;Tae4ka;bf6;wintercyclone;rockamark;Helengar;MsRobinson;BlackIrony;gelatelno;Salt
2020-02-26 13:07:58;124;70;10;11;6;4;2;4;4;2;0
2020-02-26 13:08:59;124;70;10;11;6;4;2;4;4;2;0
2020-02-26 13:09:59;125;71;10;11;6;4;2;4;4;2;0
2020-02-26 13:10:58;126;72;10;11;6;4;2;4;4;2;0
2020-02-26 13:11:59;126;72;10;11;6;4;2;4;4;2;0
2020-02-26 13:12:59;126;72;10;11;6;4;2;4;4;2;0
2020-02-26 13:13:58;126;72;10;11;6;4;2;4;4;2;0
2020-02-26 13:14:59;126;72;10;11;6;4;2;4;4;2;0
2020-02-26 13:15:59;126;72;10;11;6;4;2;4;4;2;0
2020-02-26 13:16:58;126;72;10;11;6;4;2;4;4;2;0
2020-02-26 13:17:59;126;72;10;11;6;4;2;4;4;2;0
2020-02-26 13:18:59;126;72;10;11;6;4;2;4;4;2;0
2020-02-26 13:19:58;125;72;10;10;6;4;2;4;4;2;0
2020-02-26 13:20:59;125;72;10;10;6;4;2;4;4;2;0
2020-02-26 13:21:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:22:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:23:58;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:24:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:25:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:26:58;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:27:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:28:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:30:00;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:30:58;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:31:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:32:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:33:58;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:34:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:35:58;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:36:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:37:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:38:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:39:58;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:40:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:41:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:42:58;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:43:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:44:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:45:58;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:46:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:47:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:48:59;126;72;10;10;6;4;3;4;4;2;0
2020-02-26 13:49:58;127;73;10;10;6;4;3;4;4;2;0
2020-02-26 13:50:59;127;73;10;10;6;4;3;4;4;2;0
2020-02-26 13:51:59;127;73;10;10;6;4;3;4;4;2;0
2020-02-26 13:52:58;127;73;10;10;6;4;3;4;4;2;0
2020-02-26 13:53:59;127;73;10;10;6;4;3;4;4;2;0
2020-02-26 13:54:59;127;73;10;10;6;4;3;4;4;2;0
2020-02-26 13:55:58;127;73;10;10;6;4;3;4;4;2;0
2020-02-26 13:56:59;127;73;10;10;6;4;3;4;4;2;0
2020-02-26 13:57:59;128;73;11;10;6;4;3;4;4;2;0
2020-02-26 13:58:59;128;73;11;10;6;4;3;4;4;2;0
2020-02-26 13:59:58;129;74;11;10;6;4;3;4;4;2;0
2020-02-26 14:00:59;129;74;11;10;6;4;3;4;4;2;0
2020-02-26 14:01:59;129;74;11;10;6;4;3;4;4;2;0
2020-02-26 14:02:58;129;74;11;10;6;4;3;4;4;2;0
2020-02-26 14:03:59;129;74;11;10;6;4;3;4;4;2;0
2020-02-26 14:04:59;129;74;11;10;6;4;3;4;4;2;0
2020-02-26 14:05:59;129;74;11;10;6;4;3;4;4;2;0
2020-02-26 14:06:58;129;73;12;10;6;4;3;4;4;2;0
2020-02-26 14:07:59;129;73;12;10;6;4;3;4;4;2;0
2020-02-26 14:08:59;129;73;12;10;6;4;3;4;4;2;0
2020-02-26 14:09:59;129;73;12;10;6;4;3;4;4;2;0
2020-02-26 14:10:58;130;73;12;11;6;4;3;4;4;2;0
2020-02-26 14:11:59;130;73;12;11;6;4;3;4;4;2;0
2020-02-26 14:12:59;130;73;12;11;6;4;3;4;4;2;0
2020-02-26 14:13:58;130;73;12;11;6;4;3;4;4;2;0
2020-02-26 14:14:59;130;73;12;11;6;4;3;4;4;2;0
2020-02-26 14:15:59;130;73;12;11;6;4;3;4;4;2;0
2020-02-26 14:16:58;130;73;12;11;6;4;3;4;4;2;0
2020-02-26 14:17:59;130;73;12;11;6;4;3;4;4;2;0
2020-02-26 14:18:59;130;73;12;11;6;4;3;4;4;2;0
2020-02-26 14:19:59;131;74;12;11;6;4;3;4;4;2;0
2020-02-26 14:20:58;131;74;12;11;6;4;3;4;4;2;0
2020-02-26 14:21:59;131;74;12;11;6;4;3;4;4;2;0
2020-02-26 14:22:59;131;74;12;11;6;4;3;4;4;2;0
2020-02-26 14:23:58;133;76;12;11;6;4;3;4;4;2;0
2020-02-26 14:24:59;133;76;12;11;6;4;3;4;4;2;0
2020-02-26 14:25:59;133;76;12;11;6;4;3;4;4;2;0
2020-02-26 14:26:59;133;76;12;11;6;4;3;4;4;2;0
2020-02-26 14:27:58;134;77;12;11;6;4;3;4;4;2;0
2020-02-26 14:28:59;134;77;12;11;6;4;3;4;4;2;0
2020-02-26 14:29:59;134;77;12;11;6;4;3;4;4;2;0
2020-02-26 14:30:58;134;77;12;11;6;4;3;4;4;2;0
2020-02-26 14:31:59;135;78;12;11;6;4;3;4;4;2;0
2020-02-26 14:32:59;135;78;12;11;6;4;3;4;4;2;0
2020-02-26 14:33:59;135;78;12;11;6;4;3;4;4;2;0
2020-02-26 14:34:58;136;78;13;11;6;4;3;4;4;2;0
2020-02-26 14:35:59;136;78;13;11;6;4;3;4;4;2;0
2020-02-26 14:36:59;136;78;13;11;6;4;3;4;4;2;0
2020-02-26 14:37:58;136;78;13;11;6;4;3;4;4;2;0
2020-02-26 14:38:59;136;78;13;11;6;4;3;4;4;2;0
2020-02-26 14:39:59;136;78;13;11;6;4;3;4;4;2;0
2020-02-26 14:40:58;136;78;13;11;6;4;3;4;4;2;0
2020-02-26 14:41:59;137;78;14;11;6;4;3;4;4;2;0
2020-02-26 14:42:59;137;78;14;11;6;4;3;4;4;2;0
2020-02-26 14:43:58;138;78;14;11;6;4;3;4;4;2;0
2020-02-26 14:44:59;138;78;14;11;6;4;3;4;4;2;0
2020-02-26 14:45:59;138;78;14;11;6;4;3;4;4;2;0
2020-02-26 14:46:58;138;78;14;11;6;4;3;4;4;2;0
2020-02-26 14:47:59;138;78;14;11;6;4;3;4;4;2;0
2020-02-26 14:48:59;139;79;14;11;6;4;3;4;4;2;0
2020-02-26 14:49:58;140;79;15;11;6;4;3;4;4;2;0
2020-02-26 14:50:59;141;80;15;11;6;4;3;4;4;2;0
2020-02-26 14:51:59;141;80;15;11;6;4;3;4;4;2;0
2020-02-26 14:52:59;141;80;15;11;6;4;3;4;4;2;0
2020-02-26 14:53:58;141;80;15;11;6;4;3;4;4;2;0
2020-02-26 14:54:59;142;80;16;11;6;4;3;4;4;2;0
2020-02-26 14:55:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 14:56:58;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 14:57:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 14:58:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 14:59:58;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:00:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:01:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:02:58;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:03:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:04:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:05:58;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:06:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:07:58;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:08:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:09:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:10:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:11:58;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:12:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:13:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:14:58;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:15:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:16:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:18:00;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:18:58;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:19:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:20:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:21:58;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:22:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:23:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:25:00;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:25:58;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:26:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:27:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:29:00;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:29:58;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:30:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:31:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:32:58;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:33:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:34:59;143;80;17;11;6;4;3;4;4;2;0
2020-02-26 15:35:58;144;80;18;11;6;4;3;4;4;2;0
2020-02-26 15:36:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:37:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:38:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:39:58;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:40:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:41:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:42:58;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:43:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:44:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:45:58;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:46:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:47:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:49:00;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:49:58;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:50:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:51:58;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:52:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:53:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:54:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:55:58;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:56:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:58:00;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:58:58;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 15:59:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:00:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:01:58;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:02:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:03:58;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:04:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:05:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:06:58;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:07:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:08:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:10:00;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:10:58;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:11:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:12:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:13:58;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:14:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:15:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:16:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:17:58;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:18:59;145;81;18;11;6;4;3;4;4;2;0
2020-02-26 16:19:59;146;81;19;11;6;4;3;4;4;2;0
2020-02-26 16:20:58;146;81;19;11;6;4;3;4;4;2;0
2020-02-26 16:21:59;146;81;19;11;6;4;3;4;4;2;0
2020-02-26 16:22:59;146;81;19;11;6;4;3;4;4;2;0
2020-02-26 16:23:58;146;81;19;11;6;4;3;4;4;2;0
2020-02-26 16:24:59;146;81;19;11;6;4;3;4;4;2;0
2020-02-26 16:25:59;146;81;19;11;6;4;3;4;4;2;0
2020-02-26 16:26:59;146;81;19;11;6;4;3;4;4;2;0
2020-02-26 16:27:58;146;81;19;11;6;4;3;4;4;2;0
2020-02-26 16:28:59;146;81;19;11;6;4;3;4;4;2;0
2020-02-26 16:29:59;147;82;19;11;6;4;3;4;4;2;0
2020-02-26 16:30:59;148;84;19;11;6;4;3;4;3;2;0
2020-02-26 16:31:58;148;84;19;11;6;4;3;4;3;2;0
2020-02-26 16:32:59;148;84;19;11;6;4;3;4;3;2;0
2020-02-26 16:33:59;148;84;19;11;6;4;3;4;3;2;0
2020-02-26 16:34:59;149;85;19;11;6;4;3;4;3;2;0
2020-02-26 16:35:58;150;85;20;11;6;4;3;4;3;2;0
2020-02-26 16:36:59;152;86;21;11;6;4;3;4;3;2;0
2020-02-26 16:37:59;152;86;21;11;6;4;3;4;3;2;0
2020-02-26 16:38:59;152;86;21;11;6;4;3;4;3;2;0
2020-02-26 16:39:58;152;86;21;11;6;4;3;4;3;2;0
2020-02-26 16:40:59;153;86;21;11;6;4;3;4;3;2;0
2020-02-26 16:41:59;154;87;21;11;6;4;3;4;3;2;0
2020-02-26 16:42:58;154;87;21;11;6;4;3;4;3;2;0
2020-02-26 16:43:59;155;88;21;11;6;4;3;4;3;2;0
2020-02-26 16:44:59;155;88;21;11;6;4;3;4;3;2;0
2020-02-26 16:45:58;155;88;21;11;6;4;3;4;3;2;0
2020-02-26 16:46:59;155;88;21;11;6;4;3;4;3;2;0
2020-02-26 16:47:59;155;88;21;11;6;4;3;4;3;2;0
2020-02-26 16:48:59;156;89;21;11;6;4;3;4;3;2;0
2020-02-26 16:49:58;156;89;21;11;6;4;3;4;3;2;0
2020-02-26 16:50:59;157;89;22;11;6;4;3;4;3;2;0
2020-02-26 16:51:58;158;90;22;11;6;4;3;4;3;2;0
2020-02-26 16:52:59;158;90;22;11;6;4;3;4;3;2;0
2020-02-26 16:53:59;158;90;22;11;6;4;3;4;3;2;0
2020-02-26 16:54:59;158;90;22;11;6;4;3;4;3;2;0
2020-02-26 16:55:58;158;90;22;11;6;4;3;4;3;2;0
2020-02-26 16:56:59;158;90;22;11;6;4;3;4;3;2;0
2020-02-26 16:57:59;158;90;22;11;6;4;3;4;3;2;0
2020-02-26 16:58:59;158;90;22;11;6;4;3;4;3;2;0
2020-02-26 16:59:58;158;90;22;11;6;4;3;4;3;2;0
2020-02-26 17:00:59;158;90;22;11;6;4;3;4;3;2;0
2020-02-26 17:01:59;158;90;22;11;6;4;3;4;3;2;0
2020-02-26 17:02:58;158;90;22;11;6;4;3;4;3;2;0
2020-02-26 17:03:59;158;90;22;11;6;4;3;4;3;2;0
2020-02-26 17:04:59;159;91;22;11;6;4;3;4;3;2;0
2020-02-26 17:05:59;159;91;22;11;6;4;3;4;3;2;0
2020-02-26 17:06:58;159;91;22;11;6;4;3;4;3;2;0
2020-02-26 17:07:59;160;92;22;11;6;4;3;4;3;2;0
2020-02-26 17:08:59;160;92;22;11;6;4;3;4;3;2;0
2020-02-26 17:09:58;160;92;22;11;6;4;3;4;3;2;0
2020-02-26 17:10:59;160;92;22;11;6;4;3;4;3;2;0
2020-02-26 17:12:00;160;92;22;11;6;4;3;4;3;2;0
2020-02-26 17:12:58;160;92;22;11;6;4;3;4;3;2;0
2020-02-26 17:13:59;160;92;22;11;6;4;3;4;3;2;0
2020-02-26 17:14:59;160;92;22;11;6;4;3;4;3;2;0
2020-02-26 17:15:58;160;92;22;11;6;4;3;4;3;2;0
2020-02-26 17:16:59;160;92;22;11;6;4;3;4;3;2;0
2020-02-26 17:17:59;160;92;22;11;6;4;3;4;3;2;0
2020-02-26 17:18:59;161;92;23;11;6;4;3;4;3;2;0
2020-02-26 17:19:58;161;92;23;11;6;4;3;4;3;2;0
2020-02-26 17:20:59;161;92;23;11;6;4;3;4;3;2;0
2020-02-26 17:21:59;161;92;23;11;6;4;3;4;3;2;0
2020-02-26 17:22:59;161;92;23;11;6;4;3;4;3;2;0
2020-02-26 17:23:58;161;92;23;11;6;4;3;4;3;2;0
2020-02-26 17:24:59;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:25:59;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:26:58;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:27:59;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:28:59;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:29:58;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:30:59;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:31:59;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:32:58;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:33:59;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:34:59;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:35:58;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:36:59;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:37:59;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:38:58;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:39:59;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:40:59;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:41:58;162;92;24;11;6;4;3;4;3;2;0
2020-02-26 17:42:59;163;93;24;11;6;4;3;4;3;2;0
2020-02-26 17:43:59;164;93;25;11;6;4;3;4;3;2;0
2020-02-26 17:44:59;164;93;25;11;6;4;3;4;3;2;0
2020-02-26 17:45:58;164;93;25;11;6;4;3;4;3;2;0
2020-02-26 17:46:59;164;93;25;11;6;4;3;4;3;2;0
2020-02-26 17:47:59;164;93;25;11;6;4;3;4;3;2;0
2020-02-26 17:48:58;165;94;25;11;6;4;3;4;3;2;0
2020-02-26 17:49:59;165;94;25;11;6;4;3;4;3;2;0
2020-02-26 17:50:59;165;94;26;11;6;4;3;4;2;2;0
2020-02-26 17:51:59;165;94;26;11;6;4;3;4;2;2;0
2020-02-26 17:52:58;165;94;26;11;6;4;3;4;2;2;0
2020-02-26 17:53:59;165;94;26;11;6;4;3;4;2;2;0
2020-02-26 17:54:59;165;94;26;11;6;4;3;4;2;2;0
2020-02-26 17:55:58;165;94;26;11;6;4;3;4;2;2;0
2020-02-26 17:56:59;166;94;26;11;6;4;3;4;2;2;0
2020-02-26 17:57:59;166;94;26;11;6;4;3;4;2;2;0
2020-02-26 17:58:58;166;94;26;11;6;4;3;4;2;2;0
2020-02-26 17:59:59;166;94;26;11;6;4;3;4;2;2;0
2020-02-26 18:00:59;166;94;26;11;6;4;3;4;2;2;0
2020-02-26 18:01:59;166;94;26;11;6;4;3;4;2;2;0
2020-02-26 18:02:58;166;94;26;11;6;4;3;4;2;2;0
2020-02-26 18:03:59;166;94;26;11;6;4;3;4;2;2;0
2020-02-26 18:04:59;166;94;26;11;6;4;3;4;2;2;0
2020-02-26 18:05:58;166;94;26;11;6;4;3;4;2;2;0
2020-02-26 18:06:59;166;94;26;11;6;4;3;4;2;2;0
2020-02-26 18:07:59;166;94;26;11;6;4;3;4;2;2;0
2020-02-26 18:08:58;166;94;26;11;6;4;3;4;2;2;0
2020-02-26 18:09:59;168;95;27;11;6;4;3;4;2;2;0
2020-02-26 18:10:59;168;95;27;11;6;4;3;4;2;2;0
2020-02-26 18:11:59;168;95;27;11;6;4;3;4;2;2;0
2020-02-26 18:12:59;168;95;27;11;6;4;3;4;2;2;0
2020-02-26 18:13:58;168;95;27;11;6;4;3;4;2;2;0
2020-02-26 18:14:59;168;95;27;11;6;4;3;4;2;2;0
2020-02-26 18:15:59;167;95;27;10;6;4;3;4;2;2;0
2020-02-26 18:16:58;167;95;27;10;6;4;3;4;2;2;0
2020-02-26 18:17:59;167;95;27;10;6;4;3;4;2;2;0
2020-02-26 18:18:59;169;96;27;10;6;4;3;4;2;2;0
2020-02-26 18:19:58;169;96;27;10;6;4;3;4;2;2;0
2020-02-26 18:20:59;169;96;27;10;6;4;3;4;2;2;0
2020-02-26 18:21:59;169;96;27;10;6;4;3;4;2;2;0
2020-02-26 18:22:59;169;96;27;10;6;4;3;4;2;2;0
2020-02-26 18:23:58;169;96;27;10;6;4;3;4;2;2;0
2020-02-26 18:24:59;169;96;27;10;6;4;3;4;2;2;0
2020-02-26 18:25:59;170;97;27;10;6;4;3;4;2;2;0
2020-02-26 18:26:59;170;97;27;10;6;4;3;4;2;2;0
2020-02-26 18:27:58;170;97;27;10;6;4;3;4;2;2;0
2020-02-26 18:28:59;171;98;27;10;6;4;3;4;2;2;0
2020-02-26 18:29:59;171;98;27;10;6;4;3;4;2;2;0
2020-02-26 18:30:58;171;98;27;10;6;4;3;4;2;2;0
2020-02-26 18:31:59;171;98;27;10;6;4;3;4;2;2;0
2020-02-26 18:32:59;171;98;27;10;6;4;3;4;2;2;0
2020-02-26 18:33:58;171;98;27;10;6;4;3;4;2;2;0
2020-02-26 18:34:59;171;98;27;10;6;4;3;4;2;2;0
2020-02-26 18:35:59;171;98;27;10;6;4;3;4;2;2;0
2020-02-26 18:36:58;171;98;27;10;6;4;3;4;2;2;0
2020-02-26 18:37:59;171;98;27;10;6;4;3;4;2;2;0
2020-02-26 18:38:59;172;99;27;10;6;4;3;4;2;2;0
2020-02-26 18:39:58;172;99;27;10;6;4;3;4;2;2;0
2020-02-26 18:40:59;172;99;27;10;6;4;3;4;2;2;0
2020-02-26 18:41:59;172;99;27;10;6;4;3;4;2;2;0
2020-02-26 18:42:59;173;100;27;10;6;4;3;4;2;2;0
2020-02-26 18:43:58;174;101;27;10;6;4;3;4;2;2;0
2020-02-26 18:44:59;174;101;27;10;6;4;3;4;2;2;0
2020-02-26 18:45:58;174;101;27;10;6;4;3;4;2;2;0
2020-02-26 18:46:59;174;101;27;10;6;4;3;4;2;2;0
2020-02-26 18:47:59;174;101;27;10;6;4;3;4;2;2;0
2020-02-26 18:48:59;174;101;27;10;6;4;3;4;2;2;0
2020-02-26 18:49:58;174;101;27;10;6;4;3;4;2;2;0
2020-02-26 18:50:59;174;101;27;10;6;4;3;4;2;2;0
2020-02-26 18:51:59;174;101;27;10;6;4;3;4;2;2;0
2020-02-26 18:52:59;174;101;27;10;6;4;3;4;2;2;0
2020-02-26 18:53:58;174;101;27;10;6;4;3;4;2;2;0
2020-02-26 18:54:59;174;101;27;10;6;4;3;4;2;2;0
2020-02-26 18:55:59;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 18:56:59;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 18:57:58;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 18:58:59;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 18:59:59;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:00:58;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:01:59;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:02:59;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:03:59;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:04:58;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:05:59;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:06:59;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:07:58;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:08:59;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:09:59;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:11:00;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:11:58;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:12:59;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:13:59;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:14:58;175;102;27;10;6;4;3;4;2;2;0
2020-02-26 19:15:59;176;102;28;10;6;4;3;4;2;2;0
2020-02-26 19:16:59;176;102;28;10;6;4;3;4;2;2;0
2020-02-26 19:17:58;176;102;28;10;6;4;3;4;2;2;0
2020-02-26 19:18:59;176;102;28;10;6;4;3;4;2;2;0
2020-02-26 19:19:59;176;102;28;10;6;4;3;4;2;2;0
2020-02-26 19:20:59;176;102;28;10;6;4;3;4;2;2;0
2020-02-26 19:21:58;176;102;28;10;6;4;3;4;2;2;0
2020-02-26 19:22:59;176;102;28;10;6;4;3;4;2;2;0
2020-02-26 19:23:59;176;102;28;10;6;4;3;4;2;2;0
2020-02-26 19:24:59;176;102;28;10;6;4;3;4;2;2;0
2020-02-26 19:25:58;177;103;28;10;6;4;3;4;2;2;0
2020-02-26 19:26:59;178;104;28;10;6;4;3;4;2;2;0
2020-02-26 19:27:59;178;104;28;10;6;4;3;4;2;2;0
2020-02-26 19:28:58;179;105;28;10;6;4;3;4;2;2;0
2020-02-26 19:29:59;179;105;28;10;6;4;3;4;2;2;0
2020-02-26 19:30:59;180;105;29;10;6;4;3;4;2;2;0
2020-02-26 19:31:59;180;105;29;10;6;4;3;4;2;2;0
2020-02-26 19:32:58;180;105;29;10;6;4;3;4;2;2;0
2020-02-26 19:33:59;181;106;29;10;6;4;3;4;2;2;0
2020-02-26 19:34:59;182;106;29;10;6;4;3;4;2;2;1
2020-02-26 19:35:59;182;106;29;10;6;4;3;4;2;2;1
2020-02-26 19:36:58;182;106;29;10;6;4;3;4;2;2;1
2020-02-26 19:37:59;183;107;29;10;6;4;3;4;2;2;1
2020-02-26 19:38:59;183;107;29;10;6;4;3;4;2;2;1
2020-02-26 19:39:58;183;107;29;10;6;4;3;4;2;2;1
2020-02-26 19:40:59;184;108;29;10;6;4;3;4;2;2;1
2020-02-26 19:41:59;185;109;29;10;6;4;3;4;2;2;1
2020-02-26 19:42:59;185;109;29;10;6;4;3;4;2;2;1
2020-02-26 19:43:58;185;109;29;10;6;4;3;4;2;2;1
2020-02-26 19:44:59;185;109;29;10;6;4;3;4;2;2;1
