datetime;total_votes;Rumpelstilzchen;navalny;shamanka2_0;KOCTOPE3;Есения;ruweb;quick_justice;mahinaci9;kotophalk;Trudofobique
2020-10-07 13:04:59;112;45;22;13;5;3;2;3;0;0;3
2020-10-07 13:05:58;113;46;22;13;5;3;2;3;0;0;3
2020-10-07 13:07:00;113;46;22;13;5;3;2;3;0;0;3
2020-10-07 13:07:58;113;46;22;13;5;3;2;3;0;0;3
2020-10-07 13:08:59;113;46;22;13;5;3;2;3;0;0;3
2020-10-07 13:09:59;113;46;22;13;5;3;2;3;0;0;3
2020-10-07 13:10:58;113;46;22;13;5;3;2;3;0;0;3
2020-10-07 13:11:59;113;46;22;13;5;3;2;3;0;0;3
2020-10-07 13:12:59;113;46;22;13;5;3;2;3;0;0;3
2020-10-07 13:13:58;113;46;22;13;5;3;2;3;0;0;3
2020-10-07 13:14:59;113;46;22;13;5;3;2;3;0;0;3
2020-10-07 13:15:59;113;46;22;13;5;3;2;3;0;0;3
2020-10-07 13:16:58;113;46;22;13;5;3;2;3;0;0;3
2020-10-07 13:17:59;113;46;22;13;5;3;2;3;0;0;3
2020-10-07 13:18:58;114;47;22;13;5;3;2;3;0;0;3
2020-10-07 13:19:59;114;47;22;13;5;3;2;3;0;0;3
2020-10-07 13:20:59;114;47;22;13;5;3;2;3;0;0;3
2020-10-07 13:21:58;114;47;22;13;5;3;2;3;0;0;3
2020-10-07 13:22:59;114;47;22;13;5;3;2;3;0;0;3
2020-10-07 13:23:59;114;47;22;13;5;3;2;3;0;0;3
2020-10-07 13:24:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:25:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:26:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:27:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:28:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:29:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:30:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:31:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:32:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:33:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:34:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:35:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:36:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:37:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:38:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:39:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:40:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:41:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:42:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:43:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:44:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:45:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:46:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:47:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:48:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:49:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:50:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:51:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:52:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:53:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:54:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:55:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:56:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:57:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:58:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 13:59:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 14:00:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 14:01:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 14:02:58;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 14:03:59;115;48;22;13;5;3;2;3;0;0;3
2020-10-07 14:04:59;116;48;22;14;5;3;2;3;0;0;3
2020-10-07 14:05:58;116;48;22;14;5;3;2;3;0;0;3
2020-10-07 14:06:59;116;48;22;14;5;3;2;3;0;0;3
2020-10-07 14:07:59;116;48;22;14;5;3;2;3;0;0;3
2020-10-07 14:08:58;116;48;22;14;5;3;2;3;0;0;3
2020-10-07 14:09:59;117;49;22;14;5;3;2;3;0;0;3
2020-10-07 14:10:59;118;50;22;14;5;3;2;3;0;0;3
2020-10-07 14:11:58;118;50;22;14;5;3;2;3;0;0;3
2020-10-07 14:12:59;118;50;22;14;5;3;2;3;0;0;3
2020-10-07 14:14:00;118;50;22;14;5;3;2;3;0;0;3
2020-10-07 14:14:58;119;51;22;14;5;3;2;3;0;0;3
2020-10-07 14:15:59;119;51;22;14;5;3;2;3;0;0;3
2020-10-07 14:16:58;119;51;22;14;5;3;2;3;0;0;3
2020-10-07 14:17:59;119;51;22;14;5;3;2;3;0;0;3
2020-10-07 14:18:59;119;51;22;14;5;3;2;3;0;0;3
2020-10-07 14:19:58;119;51;22;14;5;3;2;3;0;0;3
2020-10-07 14:20:59;119;51;22;14;5;3;2;3;0;0;3
2020-10-07 14:21:59;119;51;22;14;5;3;2;3;0;0;3
2020-10-07 14:22:58;120;51;23;14;5;3;2;3;0;0;3
2020-10-07 14:23:59;120;51;23;14;5;3;2;3;0;0;3
2020-10-07 14:24:59;120;51;23;14;5;3;2;3;0;0;3
2020-10-07 14:25:58;120;51;23;14;5;3;2;3;0;0;3
2020-10-07 14:26:59;120;51;23;14;5;3;2;3;0;0;3
2020-10-07 14:27:59;120;51;23;14;5;3;2;3;0;0;3
2020-10-07 14:28:59;120;51;23;14;5;3;2;3;0;0;3
2020-10-07 14:29:58;120;51;23;14;5;3;2;3;0;0;3
2020-10-07 14:30:59;120;51;23;14;5;3;2;3;0;0;3
2020-10-07 14:31:58;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:32:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:33:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:34:58;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:35:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:36:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:37:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:38:58;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:39:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:40:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:41:58;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:42:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:43:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:44:58;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:45:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:46:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:47:58;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:48:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:50:00;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:50:58;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:51:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:52:58;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:53:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:55:00;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:55:58;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:57:00;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:57:58;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:58:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 14:59:58;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 15:00:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 15:01:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 15:02:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 15:03:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 15:04:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 15:05:58;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 15:06:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 15:07:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 15:08:58;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 15:09:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 15:10:59;121;51;24;14;5;3;2;3;0;0;3
2020-10-07 15:11:58;122;51;24;14;6;3;2;3;0;0;3
2020-10-07 15:12:59;122;51;24;14;6;3;2;3;0;0;3
2020-10-07 15:13:59;122;51;24;14;6;3;2;3;0;0;3
2020-10-07 15:14:58;122;51;24;14;6;3;2;3;0;0;3
2020-10-07 15:15:59;122;51;24;14;6;3;2;3;0;0;3
2020-10-07 15:16:59;122;51;24;14;6;3;2;3;0;0;3
2020-10-07 15:17:58;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:18:59;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:20:00;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:20:58;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:21:59;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:22:58;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:23:59;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:24:59;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:25:58;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:26:59;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:27:58;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:28:59;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:29:59;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:30:59;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:31:58;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:32:59;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:33:59;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:34:58;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:35:59;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:36:59;123;51;24;14;6;3;3;3;0;0;3
2020-10-07 15:37:58;124;51;25;14;6;3;3;3;0;0;3
2020-10-07 15:38:59;124;51;25;14;6;3;3;3;0;0;3
2020-10-07 15:39:59;124;51;25;14;6;3;3;3;0;0;3
2020-10-07 15:40:58;124;51;25;14;6;3;3;3;0;0;3
2020-10-07 15:41:59;124;51;25;14;6;3;3;3;0;0;3
2020-10-07 15:42:59;124;51;25;14;6;3;3;3;0;0;3
2020-10-07 15:43:58;124;51;25;14;6;3;3;3;0;0;3
2020-10-07 15:44:59;124;51;25;14;6;3;3;3;0;0;3
2020-10-07 15:45:59;124;51;25;14;6;3;3;3;0;0;3
2020-10-07 15:46:58;125;51;25;14;7;3;3;3;0;0;3
2020-10-07 15:47:59;125;51;25;14;7;3;3;3;0;0;3
2020-10-07 15:48:58;125;51;25;14;7;3;3;3;0;0;3
2020-10-07 15:49:59;125;51;25;14;7;3;3;3;0;0;3
2020-10-07 15:50:59;125;51;25;14;7;3;3;3;0;0;3
2020-10-07 15:51:58;126;51;25;14;8;3;3;3;0;0;3
2020-10-07 15:52:59;126;51;25;14;8;3;3;3;0;0;3
2020-10-07 15:53:59;126;51;25;14;8;3;3;3;0;0;3
2020-10-07 15:54:58;126;51;25;14;8;3;3;3;0;0;3
2020-10-07 15:55:59;126;51;25;14;8;3;3;3;0;0;3
2020-10-07 15:56:59;126;51;25;14;8;3;3;3;0;0;3
2020-10-07 15:57:58;127;52;25;14;8;3;3;3;0;0;3
2020-10-07 15:58:59;127;52;25;14;8;3;3;3;0;0;3
2020-10-07 15:59:58;127;52;25;14;8;3;3;3;0;0;3
2020-10-07 16:00:59;127;52;25;14;8;3;3;3;0;0;3
2020-10-07 16:01:59;128;52;25;14;8;3;3;3;0;1;3
2020-10-07 16:02:58;128;52;25;14;8;3;3;3;0;1;3
2020-10-07 16:03:59;128;52;25;14;8;3;3;3;0;1;3
2020-10-07 16:04:59;128;52;25;14;8;3;3;3;0;1;3
2020-10-07 16:05:58;128;52;25;14;8;3;3;3;0;1;3
2020-10-07 16:06:59;128;52;25;14;8;3;3;3;0;1;3
2020-10-07 16:07:59;128;52;25;14;8;3;3;3;0;1;3
2020-10-07 16:08:58;128;52;25;14;8;3;3;3;0;1;3
2020-10-07 16:09:59;128;52;25;14;8;3;3;3;0;1;3
2020-10-07 16:11:00;128;52;25;14;8;3;3;3;0;1;3
2020-10-07 16:11:58;128;52;26;14;8;3;3;3;0;1;2
2020-10-07 16:12:59;128;52;26;14;8;3;3;3;0;1;2
2020-10-07 16:13:59;128;52;26;14;8;3;3;3;0;1;2
2020-10-07 16:14:58;128;52;26;14;8;3;3;3;0;1;2
2020-10-07 16:15:59;128;52;26;14;8;3;3;3;0;1;2
2020-10-07 16:16:59;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:17:58;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:18:59;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:19:58;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:20:59;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:21:59;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:22:59;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:23:58;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:24:59;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:25:59;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:26:58;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:27:59;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:28:59;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:29:58;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:30:59;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:31:59;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:32:58;129;53;26;14;8;3;3;3;0;1;2
2020-10-07 16:33:59;130;53;27;14;8;3;3;3;0;1;2
2020-10-07 16:34:59;130;53;27;14;8;3;3;3;0;1;2
2020-10-07 16:35:58;130;53;27;14;8;3;3;3;0;1;2
2020-10-07 16:36:59;130;53;27;14;8;3;3;3;0;1;2
2020-10-07 16:37:59;130;53;27;14;8;3;3;3;0;1;2
2020-10-07 16:38:58;130;53;27;14;8;3;3;3;0;1;2
2020-10-07 16:39:59;130;53;27;14;8;3;3;3;0;1;2
2020-10-07 16:40:59;130;53;27;14;8;3;3;3;0;1;2
2020-10-07 16:41:58;130;53;27;14;8;3;3;3;0;1;2
2020-10-07 16:42:59;130;53;27;14;8;3;3;3;0;1;2
2020-10-07 16:43:59;130;53;27;14;8;3;3;3;0;1;2
2020-10-07 16:44:58;131;54;27;14;8;3;3;3;0;1;2
2020-10-07 16:45:59;131;54;27;14;8;3;3;3;0;1;2
2020-10-07 16:46:59;131;54;27;14;8;3;3;3;0;1;2
2020-10-07 16:47:58;131;54;27;14;8;3;3;3;0;1;2
2020-10-07 16:48:59;131;54;27;14;8;3;3;3;0;1;2
2020-10-07 16:49:59;132;55;27;14;8;3;3;3;0;1;2
2020-10-07 16:50:58;133;56;27;14;8;3;3;3;0;1;2
2020-10-07 16:51:59;133;56;27;14;8;3;3;3;0;1;2
2020-10-07 16:52:59;133;56;27;14;8;3;3;3;0;1;2
2020-10-07 16:53:58;133;56;27;14;8;3;3;3;0;1;2
2020-10-07 16:54:59;133;56;27;14;8;3;3;3;0;1;2
2020-10-07 16:55:59;133;56;27;14;8;3;3;3;0;1;2
2020-10-07 16:56:58;133;56;27;14;8;3;3;3;0;1;2
2020-10-07 16:57:59;133;56;27;14;8;3;3;3;0;1;2
2020-10-07 16:58:59;133;56;27;14;8;3;3;3;0;1;2
2020-10-07 16:59:58;133;56;27;14;8;3;3;3;0;1;2
2020-10-07 17:00:59;133;56;27;14;8;3;3;3;0;1;2
2020-10-07 17:01:59;134;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:02:59;134;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:03:58;134;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:04:59;134;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:05:58;134;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:06:59;134;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:07:59;134;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:08:58;134;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:09:59;134;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:10:59;134;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:11:58;135;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:12:59;135;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:13:59;135;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:14:58;135;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:15:59;135;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:16:59;135;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:17:58;135;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:18:59;135;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:19:58;135;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:20:59;135;56;28;14;8;3;3;3;0;1;2
2020-10-07 17:21:59;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:23:00;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:23:58;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:24:59;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:25:58;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:26:59;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:27:59;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:28:59;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:29:58;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:30:59;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:31:59;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:32:58;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:33:59;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:34:59;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:35:59;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:36:58;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:37:59;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:38:59;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:39:58;136;56;29;14;8;3;3;3;0;1;2
2020-10-07 17:40:59;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:41:58;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:42:59;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:43:59;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:44:58;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:45:59;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:47:00;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:47:58;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:48:59;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:49:58;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:50:59;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:51:59;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:52:58;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:53:59;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:54:59;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:55:58;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:56:59;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:57:59;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:58:58;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 17:59:59;137;56;29;14;8;4;3;3;0;1;2
2020-10-07 18:00:59;138;57;29;14;8;4;3;3;0;1;2
2020-10-07 18:01:58;140;57;31;14;8;4;3;3;0;1;2
2020-10-07 18:02:59;140;57;31;14;8;4;3;3;0;1;2
2020-10-07 18:03:59;140;57;31;14;8;4;3;3;0;1;2
2020-10-07 18:04:58;141;57;32;14;8;4;3;3;0;1;2
2020-10-07 18:05:59;142;57;33;14;8;4;3;3;0;1;2
2020-10-07 18:06:59;142;57;33;14;8;4;3;3;0;1;2
2020-10-07 18:07:58;142;57;33;14;8;4;3;3;0;1;2
2020-10-07 18:08:59;142;57;33;14;8;4;3;3;0;1;2
2020-10-07 18:09:59;142;57;33;14;8;4;3;3;0;1;2
2020-10-07 18:10:58;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:11:59;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:12:59;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:13:58;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:14:59;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:15:59;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:16:58;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:17:59;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:18:59;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:19:58;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:20:59;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:21:59;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:22:58;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:23:59;141;57;33;14;8;4;3;3;1;1;2
2020-10-07 18:24:59;142;58;33;14;8;4;3;3;1;1;2
2020-10-07 18:25:58;143;59;33;14;8;4;3;3;1;1;2
2020-10-07 18:26:59;143;59;33;14;8;4;3;3;1;1;2
2020-10-07 18:27:59;143;59;33;14;8;4;3;3;1;1;2
2020-10-07 18:28:58;143;59;33;14;8;4;3;3;1;1;2
2020-10-07 18:29:59;143;59;33;14;8;4;3;3;1;1;2
2020-10-07 18:30:59;143;59;33;14;8;4;3;3;1;1;2
2020-10-07 18:31:58;143;59;33;14;8;4;3;3;1;1;2
2020-10-07 18:32:59;143;59;33;14;8;4;3;3;1;1;2
2020-10-07 18:33:59;143;59;33;14;8;4;3;3;1;1;2
2020-10-07 18:34:58;144;59;33;14;8;4;3;4;1;1;2
2020-10-07 18:35:59;144;59;33;14;8;4;3;4;1;1;2
2020-10-07 18:36:59;144;59;33;14;8;4;3;4;1;1;2
2020-10-07 18:37:58;144;59;33;14;8;4;3;4;1;1;2
2020-10-07 18:38:59;144;59;33;14;8;4;3;4;1;1;2
2020-10-07 18:39:58;144;59;33;14;8;4;3;4;1;1;2
2020-10-07 18:40:59;144;59;33;14;8;4;3;4;1;1;2
2020-10-07 18:41:59;145;60;33;14;8;4;3;4;1;1;2
2020-10-07 18:42:58;145;60;33;14;8;4;3;4;1;1;2
2020-10-07 18:43:59;146;60;34;14;8;4;3;4;1;1;2
2020-10-07 18:44:59;146;60;34;14;8;4;3;4;1;1;2
2020-10-07 18:45:58;146;60;34;14;8;4;3;4;1;1;2
2020-10-07 18:46:59;146;60;34;14;8;4;3;4;1;1;2
2020-10-07 18:47:59;146;60;34;14;8;4;3;4;1;1;2
2020-10-07 18:48:58;146;60;34;14;8;4;3;4;1;1;2
2020-10-07 18:49:59;146;60;34;14;8;4;3;4;1;1;2
2020-10-07 18:50:59;146;60;34;14;8;4;3;4;1;1;2
2020-10-07 18:51:58;146;60;34;14;8;4;3;4;1;1;2
2020-10-07 18:52:59;147;61;34;14;8;4;3;4;1;1;2
2020-10-07 18:53:59;147;61;34;14;8;4;3;4;1;1;2
2020-10-07 18:54:58;147;61;34;14;8;4;3;4;1;1;2
2020-10-07 18:55:59;147;61;34;14;8;4;3;4;1;1;2
2020-10-07 18:56:59;148;61;34;14;8;4;3;5;1;1;2
2020-10-07 18:57:58;148;61;34;14;8;4;3;5;1;1;2
2020-10-07 18:58:59;148;61;34;14;8;4;3;5;1;1;2
2020-10-07 19:00:00;148;61;34;14;8;4;3;5;1;1;2
2020-10-07 19:00:58;148;61;34;14;8;4;3;5;1;1;2
2020-10-07 19:01:59;149;61;35;14;8;4;3;5;1;1;2
2020-10-07 19:02:59;150;61;35;14;8;4;3;5;2;1;2
2020-10-07 19:03:58;150;61;35;14;8;4;3;5;2;1;2
2020-10-07 19:04:59;150;61;35;14;8;4;3;5;2;1;2
2020-10-07 19:05:59;150;61;35;14;8;4;3;5;2;1;2
2020-10-07 19:06:58;150;61;35;14;8;4;3;5;2;1;2
2020-10-07 19:07:59;150;61;35;14;8;4;3;5;2;1;2
2020-10-07 19:08:59;150;61;35;14;8;4;3;5;2;1;2
2020-10-07 19:09:58;151;62;35;14;8;4;3;5;2;1;2
2020-10-07 19:10:59;151;62;35;14;8;4;3;5;2;1;2
2020-10-07 19:11:59;151;62;35;14;8;4;3;5;2;1;2
2020-10-07 19:12:58;152;62;36;14;8;4;3;5;2;1;2
2020-10-07 19:13:59;152;62;36;14;8;4;3;5;2;1;2
2020-10-07 19:14:59;152;62;36;14;8;4;3;5;2;1;2
2020-10-07 19:15:58;152;62;36;14;8;4;3;5;2;1;2
2020-10-07 19:16:59;152;62;36;14;8;4;3;5;2;1;2
2020-10-07 19:17:59;152;62;36;14;8;4;3;5;2;1;2
2020-10-07 19:18:58;152;62;36;14;8;4;3;5;2;1;2
2020-10-07 19:19:59;153;62;37;14;8;4;3;5;2;1;2
2020-10-07 19:20:59;154;62;37;14;9;4;3;5;2;1;2
2020-10-07 19:21:58;154;62;37;14;9;4;3;5;2;1;2
2020-10-07 19:22:59;154;62;37;14;9;4;3;5;2;1;2
2020-10-07 19:23:59;154;62;37;14;9;4;3;5;2;1;2
2020-10-07 19:24:58;154;62;37;14;9;4;3;5;2;1;2
2020-10-07 19:25:59;155;62;38;14;9;4;3;5;2;1;2
2020-10-07 19:26:59;155;62;38;14;9;4;3;5;2;1;2
2020-10-07 19:27:58;155;62;38;14;9;4;3;5;2;1;2
2020-10-07 19:28:59;155;62;38;14;9;4;3;5;2;1;2
2020-10-07 19:29:59;155;62;38;14;9;4;3;5;2;1;2
2020-10-07 19:30:58;155;62;38;14;9;4;3;5;2;1;2
2020-10-07 19:31:59;155;62;38;14;9;4;3;5;2;1;2
2020-10-07 19:32:59;155;62;38;14;9;4;3;5;2;1;2
2020-10-07 19:33:58;155;62;38;14;9;4;3;5;2;1;2
2020-10-07 19:34:59;156;63;38;14;9;4;3;5;2;1;2
2020-10-07 19:35:59;156;63;38;14;9;4;3;5;2;1;2
2020-10-07 19:36:58;156;63;38;14;9;4;3;5;2;1;2
2020-10-07 19:37:59;156;63;38;14;9;4;3;5;2;1;2
2020-10-07 19:38:59;156;63;38;14;9;4;3;5;2;1;2
2020-10-07 19:39:58;156;63;38;14;9;4;3;5;2;1;2
2020-10-07 19:40:59;156;63;38;14;9;4;3;5;2;1;2
