datetime;total_votes;pazoozoo;Dirtylieutenant;Есения;Mindsplitter;ckkpss;kobzun-kun;KOCTOPE3;Tomintoul;EMAILWARENFABRIK;brammator
2021-01-27 18:24:58;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:25:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:26:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:27:58;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:28:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:29:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:30:58;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:31:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:32:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:33:58;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:34:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:35:58;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:36:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:37:58;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:38:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:39:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:40:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:41:58;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:42:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:43:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:44:58;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:45:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:46:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:47:58;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:48:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:49:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:50:58;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:51:59;165;62;26;16;14;7;7;6;3;3;0
2021-01-27 18:52:59;166;62;26;17;14;7;7;6;3;3;0
2021-01-27 18:53:58;166;62;26;17;14;7;7;6;3;3;0
2021-01-27 18:54:59;166;62;26;17;14;7;7;6;3;3;0
2021-01-27 18:55:59;166;62;26;17;14;7;7;6;3;3;0
2021-01-27 18:56:58;166;62;26;17;14;7;7;6;3;3;0
2021-01-27 18:57:59;166;62;26;17;14;7;7;6;3;3;0
2021-01-27 18:58:59;166;62;26;17;14;7;7;6;3;3;0
2021-01-27 18:59:58;166;62;26;17;14;7;7;6;3;3;0
2021-01-27 19:00:59;166;62;26;17;14;7;7;6;3;3;0
2021-01-27 19:01:58;167;63;26;17;14;7;7;6;3;3;0
2021-01-27 19:02:59;167;63;26;17;14;7;7;6;3;3;0
2021-01-27 19:03:58;168;64;26;17;14;7;7;6;3;3;0
2021-01-27 19:04:59;168;64;26;17;14;7;7;6;3;3;0
2021-01-27 19:05:59;169;65;26;17;14;7;7;6;3;3;0
2021-01-27 19:06:58;169;65;26;17;14;7;7;6;3;3;0
2021-01-27 19:07:59;169;65;26;17;14;7;7;6;3;3;0
2021-01-27 19:08:58;169;65;26;17;14;7;7;6;3;3;0
2021-01-27 19:09:59;169;65;26;17;14;7;7;6;3;3;0
2021-01-27 19:10:58;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:11:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:12:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:13:58;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:14:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:15:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:16:58;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:17:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:18:58;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:19:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:20:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:21:58;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:22:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:23:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:24:58;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:25:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:26:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:27:58;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:28:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:29:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:31:00;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:31:58;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:32:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:33:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:34:58;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:35:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:36:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:37:58;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:38:59;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:39:58;169;65;27;17;14;7;7;6;3;2;0
2021-01-27 19:40:59;169;65;26;17;14;7;7;6;4;2;0
2021-01-27 19:41:59;169;65;26;17;14;7;7;6;4;2;0
2021-01-27 19:42:58;169;65;26;17;14;7;7;6;4;2;0
2021-01-27 19:43:59;169;65;26;17;14;7;7;6;4;2;0
2021-01-27 19:44:59;169;65;26;17;14;7;7;6;4;2;0
2021-01-27 19:45:59;169;65;26;17;14;7;7;6;4;2;0
2021-01-27 19:46:58;169;65;26;17;14;7;7;6;4;2;0
2021-01-27 19:47:59;169;65;26;17;14;7;7;6;4;2;0
2021-01-27 19:48:59;169;65;26;17;14;7;7;6;4;2;0
2021-01-27 19:49:58;170;66;26;17;14;7;7;6;4;2;0
2021-01-27 19:50:59;170;66;26;17;14;7;7;6;4;2;0
2021-01-27 19:51:59;170;66;26;17;14;7;7;6;4;2;0
2021-01-27 19:52:58;170;66;26;17;14;7;7;6;4;2;0
2021-01-27 19:53:59;170;66;26;17;14;7;7;6;4;2;0
2021-01-27 19:54:59;170;66;26;17;14;7;7;6;4;2;0
2021-01-27 19:55:58;170;66;26;17;14;7;7;6;4;2;0
2021-01-27 19:56:59;170;66;26;17;14;7;7;6;4;2;0
2021-01-27 19:57:59;170;66;26;17;14;7;7;6;4;2;0
2021-01-27 19:58:58;170;66;26;17;14;7;7;6;4;2;0
2021-01-27 19:59:59;170;66;26;17;14;7;7;6;4;2;0
2021-01-27 20:00:58;170;66;26;17;14;7;7;6;4;2;0
2021-01-27 20:01:59;172;68;26;17;14;7;7;6;4;2;0
2021-01-27 20:02:59;172;68;26;17;14;7;7;6;4;2;0
2021-01-27 20:03:58;173;69;26;17;14;7;7;6;4;2;0
2021-01-27 20:04:59;173;69;26;17;14;7;7;6;4;2;0
2021-01-27 20:05:59;173;69;26;17;14;7;7;6;4;2;0
2021-01-27 20:06:58;173;69;26;17;14;7;7;6;4;2;0
2021-01-27 20:07:59;173;69;26;17;14;7;7;6;4;2;0
2021-01-27 20:08:59;174;69;26;17;15;7;7;6;4;2;0
2021-01-27 20:09:58;174;69;26;17;15;7;7;6;4;2;0
2021-01-27 20:10:59;174;69;26;17;15;7;7;6;4;2;0
2021-01-27 20:11:59;174;69;26;17;15;7;7;6;4;2;0
2021-01-27 20:12:58;174;69;26;17;15;7;7;6;4;2;0
2021-01-27 20:13:59;174;69;26;17;15;7;7;6;4;2;0
2021-01-27 20:14:59;174;69;26;17;15;7;7;6;4;2;0
2021-01-27 20:15:58;174;69;26;17;15;7;7;6;4;2;0
2021-01-27 20:16:58;174;69;26;17;15;7;7;6;4;2;0
2021-01-27 20:17:59;174;69;26;17;15;7;7;6;4;2;0
2021-01-27 20:18:59;174;69;26;17;15;7;7;6;4;2;0
2021-01-27 20:19:58;174;69;26;17;15;7;7;6;4;2;0
2021-01-27 20:20:59;174;69;26;17;15;7;7;6;4;2;0
2021-01-27 20:21:59;175;70;26;17;15;7;7;6;4;2;0
2021-01-27 20:22:59;175;70;26;17;15;7;7;6;4;2;0
2021-01-27 20:23:58;175;70;26;17;15;7;7;6;4;2;0
2021-01-27 20:24:59;175;70;26;17;15;7;7;6;4;2;0
2021-01-27 20:25:58;175;70;26;17;15;7;7;6;4;2;0
2021-01-27 20:26:59;175;70;26;17;15;7;7;6;4;2;0
2021-01-27 20:27:59;175;70;26;17;15;7;7;6;4;2;0
2021-01-27 20:28:58;175;70;26;17;15;7;7;6;4;2;0
2021-01-27 20:29:59;175;70;26;17;15;7;7;6;4;2;0
2021-01-27 20:30:59;175;70;26;17;15;7;7;6;4;2;0
2021-01-27 20:31:58;175;70;26;17;15;7;7;6;4;2;0
2021-01-27 20:32:59;175;70;26;17;15;7;7;6;4;2;0
2021-01-27 20:33:59;176;71;26;17;15;7;7;6;4;2;0
2021-01-27 20:34:58;176;71;26;17;15;7;7;6;4;2;0
2021-01-27 20:35:59;176;71;26;17;15;7;7;6;4;2;0
2021-01-27 20:36:59;177;71;26;18;15;7;7;6;4;2;0
2021-01-27 20:37:58;177;71;26;18;15;7;7;6;4;2;0
2021-01-27 20:38:59;178;72;26;18;15;7;7;6;4;2;0
2021-01-27 20:39:59;178;72;26;18;15;7;7;6;4;2;0
2021-01-27 20:40:58;178;72;26;18;15;7;7;6;4;2;0
2021-01-27 20:41:59;178;72;26;18;15;7;7;6;4;2;0
2021-01-27 20:42:59;178;72;26;18;15;7;7;6;4;2;0
2021-01-27 20:43:58;178;72;26;18;15;7;7;6;4;2;0
2021-01-27 20:44:59;178;72;26;18;15;7;7;6;4;2;0
2021-01-27 20:45:58;178;72;26;18;15;7;7;6;4;2;0
2021-01-27 20:46:59;178;72;26;18;15;7;7;6;4;2;0
2021-01-27 20:47:59;179;73;26;18;15;7;7;6;4;2;0
2021-01-27 20:48:58;179;73;26;18;15;7;7;6;4;2;0
2021-01-27 20:49:59;179;73;26;18;15;7;7;6;4;2;0
2021-01-27 20:50:58;180;73;26;18;15;7;7;6;5;2;0
2021-01-27 20:51:59;181;74;26;18;15;7;7;6;5;2;0
2021-01-27 20:52:59;181;74;26;18;15;7;7;6;5;2;0
2021-01-27 20:53:59;181;74;26;18;15;7;7;6;5;2;0
2021-01-27 20:54:58;181;74;26;18;15;7;7;6;5;2;0
2021-01-27 20:55:59;181;74;26;18;15;7;7;6;5;2;0
2021-01-27 20:56:58;181;74;26;18;15;7;7;6;5;2;0
2021-01-27 20:57:59;181;74;26;18;15;7;7;6;5;2;0
2021-01-27 20:58:58;181;74;26;18;15;7;7;6;5;2;0
2021-01-27 20:59:59;181;74;26;18;15;7;7;6;5;2;0
2021-01-27 21:00:59;181;74;26;18;15;7;7;6;5;2;0
2021-01-27 21:01:58;182;74;26;19;15;7;7;6;5;2;0
2021-01-27 21:02:59;182;74;26;19;15;7;7;6;5;2;0
2021-01-27 21:03:59;182;74;26;19;15;7;7;6;5;2;0
2021-01-27 21:04:58;182;74;26;19;15;7;7;6;5;2;0
2021-01-27 21:05:59;183;74;26;19;15;8;7;6;5;2;0
2021-01-27 21:06:58;183;74;26;19;15;8;7;6;5;2;0
2021-01-27 21:07:58;183;74;26;19;15;8;7;6;5;2;0
2021-01-27 21:08:59;183;74;26;19;15;8;7;6;5;2;0
2021-01-27 21:09:59;183;74;26;19;15;8;7;6;5;2;0
2021-01-27 21:10:58;183;74;26;19;15;8;7;6;5;2;0
2021-01-27 21:11:59;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:12:59;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:13:58;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:14:59;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:15:59;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:16:58;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:17:59;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:18:59;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:19:58;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:20:59;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:21:58;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:22:59;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:23:59;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:24:59;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:25:58;184;74;26;19;15;9;7;6;5;2;0
2021-01-27 21:26:59;185;74;27;19;15;9;7;6;5;2;0
2021-01-27 21:27:58;185;74;27;19;15;9;7;6;5;2;0
2021-01-27 21:28:59;185;74;27;19;15;9;7;6;5;2;0
2021-01-27 21:29:58;185;74;27;19;15;9;7;6;5;2;0
2021-01-27 21:30:59;185;74;27;19;15;9;7;6;5;2;0
2021-01-27 21:31:58;185;74;27;19;15;9;7;6;5;2;0
2021-01-27 21:32:59;185;74;27;19;15;9;7;6;5;2;0
2021-01-27 21:33:59;185;74;27;19;15;9;7;6;5;2;0
2021-01-27 21:34:58;185;74;27;19;15;9;7;6;5;2;0
2021-01-27 21:35:59;185;74;27;19;15;9;7;6;5;2;0
2021-01-27 21:36:59;185;74;27;19;15;9;7;6;5;2;0
2021-01-27 21:37:58;185;74;27;19;15;9;7;6;5;2;0
2021-01-27 21:38:59;185;74;27;19;15;9;7;6;5;2;0
2021-01-27 21:39:59;186;74;27;19;15;10;7;6;5;2;0
2021-01-27 21:40:58;186;74;27;19;15;10;7;6;5;2;0
2021-01-27 21:41:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:42:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:43:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:44:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:45:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:46:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:47:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:48:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:49:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:50:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:51:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:52:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:53:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:54:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:55:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:56:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:57:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:58:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 21:59:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:00:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:01:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:02:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:03:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:04:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:05:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:06:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:07:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:08:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:09:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:10:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:11:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:12:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:13:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:14:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:15:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:16:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:17:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:18:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:19:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:20:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:21:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:22:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:23:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:24:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:25:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:27:00;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:27:58;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:28:59;187;75;27;19;15;10;7;6;5;2;0
2021-01-27 22:30:00;188;75;27;20;15;10;7;6;5;2;0
2021-01-27 22:30:58;188;75;27;20;15;10;7;6;5;2;0
2021-01-27 22:31:59;188;75;27;20;15;10;7;6;5;2;0
2021-01-27 22:32:59;188;75;27;20;15;10;7;6;5;2;0
2021-01-27 22:33:58;188;75;27;20;15;10;7;6;5;2;0
2021-01-27 22:34:59;188;75;27;20;15;10;7;6;5;2;0
2021-01-27 22:35:58;188;75;27;20;15;10;7;6;5;2;0
2021-01-27 22:36:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:37:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:38:58;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:39:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:40:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:41:58;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:42:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:43:58;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:44:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:45:58;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:46:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:47:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:48:58;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:49:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:50:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:51:58;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:52:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:53:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:54:58;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:55:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:56:58;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:57:59;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:58:58;189;75;27;20;16;10;7;6;5;2;0
2021-01-27 22:59:59;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:00:58;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:01:59;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:02:59;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:03:58;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:04:59;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:05:58;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:06:59;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:08:00;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:08:58;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:09:59;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:10:59;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:11:59;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:12:58;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:13:59;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:14:59;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:15:58;190;75;28;20;16;10;7;6;5;2;0
2021-01-27 23:16:59;191;75;28;20;16;10;7;7;5;2;0
2021-01-27 23:17:59;191;75;28;20;16;10;7;7;5;2;0
2021-01-27 23:18:59;191;75;28;20;16;10;7;7;5;2;0
2021-01-27 23:19:58;191;75;28;20;16;10;7;7;5;2;0
2021-01-27 23:20:59;191;75;28;20;16;10;7;7;5;2;0
2021-01-27 23:21:58;191;75;28;20;16;10;7;7;5;2;0
2021-01-27 23:22:59;191;75;28;20;16;10;7;7;5;2;0
2021-01-27 23:23:58;191;75;28;20;16;10;7;7;5;2;0
2021-01-27 23:24:59;191;75;28;20;16;10;7;7;5;2;0
2021-01-27 23:25:59;191;75;28;20;16;10;7;7;5;2;0
2021-01-27 23:26:58;191;75;28;20;16;10;7;7;5;2;0
2021-01-27 23:27:59;191;75;28;20;16;10;7;7;5;2;0
2021-01-27 23:29:00;190;75;27;20;16;10;7;7;5;2;0
2021-01-27 23:29:58;189;75;27;20;16;10;7;7;6;2;1
2021-01-27 23:30:59;190;76;27;20;16;10;7;7;6;2;1
2021-01-27 23:32:00;190;76;27;20;16;10;7;7;6;2;1
2021-01-27 23:32:58;190;76;27;20;16;10;7;7;6;2;1
2021-01-27 23:33:59;190;76;27;20;16;10;7;7;6;2;1
2021-01-27 23:34:58;190;76;27;20;16;10;7;7;6;2;1
2021-01-27 23:35:59;190;76;27;20;16;10;7;7;6;2;1
2021-01-27 23:36:59;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:37:58;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:38:59;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:39:59;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:40:58;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:41:59;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:42:58;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:43:59;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:44:58;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:45:59;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:46:58;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:48:00;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:48:58;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:49:59;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:50:59;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:51:59;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:52:58;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:53:59;191;77;27;20;16;10;7;7;6;2;1
2021-01-27 23:54:59;192;77;28;20;16;10;7;7;6;2;1
2021-01-27 23:55:58;192;77;28;20;16;10;7;7;6;2;1
2021-01-27 23:56:59;192;77;28;20;16;10;7;7;6;2;1
2021-01-27 23:57:58;192;77;28;20;16;10;7;7;6;2;1
2021-01-27 23:58:59;192;77;28;20;16;10;7;7;6;2;1
2021-01-27 23:59:59;192;77;28;20;16;10;7;7;6;2;1
