datetime;total_votes;heavy_vombat;mad_crow;a5urbanipa1;akuaku;Dirtylieutenant;KOCTOPE3;Есения;Pechorin;Schopenhauer;Terkin
2020-02-05 16:31:59;175;83;28;19;4;5;5;4;4;4;3
2020-02-05 16:32:58;175;83;28;19;4;5;5;4;4;4;3
2020-02-05 16:33:59;175;83;28;19;4;5;5;4;4;4;3
2020-02-05 16:34:59;176;84;28;19;4;5;5;4;4;4;3
2020-02-05 16:35:58;176;84;28;19;4;5;5;4;4;4;3
2020-02-05 16:36:59;176;84;28;19;4;5;5;4;4;4;3
2020-02-05 16:37:59;176;84;28;19;4;5;5;4;4;4;3
2020-02-05 16:38:59;176;84;28;19;4;5;5;4;4;4;3
2020-02-05 16:39:58;176;84;28;19;4;5;5;4;4;4;3
2020-02-05 16:40:59;176;84;28;19;4;5;5;4;4;4;3
2020-02-05 16:41:59;176;84;28;19;4;5;5;4;4;4;3
2020-02-05 16:42:58;176;84;28;19;4;5;5;4;4;4;3
2020-02-05 16:43:59;176;84;28;19;4;5;5;4;4;4;3
2020-02-05 16:44:59;176;84;28;19;4;5;5;4;4;4;3
2020-02-05 16:45:58;177;85;28;19;4;5;5;4;4;4;3
2020-02-05 16:46:59;177;85;28;19;4;5;5;4;4;4;3
2020-02-05 16:47:59;177;85;28;19;4;5;5;4;4;4;3
2020-02-05 16:48:59;177;85;28;19;4;5;5;4;4;4;3
2020-02-05 16:49:58;177;85;28;19;4;5;5;4;4;4;3
2020-02-05 16:50:59;177;85;28;19;4;5;5;4;4;4;3
2020-02-05 16:51:59;177;85;28;19;4;5;5;4;4;4;3
2020-02-05 16:53:00;177;85;28;19;4;5;5;4;4;4;3
2020-02-05 16:53:58;177;85;28;19;4;5;5;4;4;4;3
2020-02-05 16:54:59;179;85;28;20;4;5;5;4;4;4;3
2020-02-05 16:55:59;179;85;28;20;4;5;5;4;4;4;3
2020-02-05 16:56:58;179;85;28;20;4;5;5;4;4;4;3
2020-02-05 16:57:59;179;85;28;20;4;5;5;4;4;4;3
2020-02-05 16:58:59;181;86;29;20;4;5;5;4;4;4;3
2020-02-05 16:59:59;182;87;29;20;4;5;5;4;4;4;3
2020-02-05 17:00:58;182;87;29;20;4;5;5;4;4;4;3
2020-02-05 17:01:59;183;88;29;20;4;5;5;4;4;4;3
2020-02-05 17:02:59;183;88;29;20;4;5;5;4;4;4;3
2020-02-05 17:03:59;183;88;29;20;4;5;5;4;4;4;3
2020-02-05 17:04:58;183;88;29;20;4;5;5;4;4;4;3
2020-02-05 17:05:59;183;88;29;20;4;5;5;4;4;4;3
2020-02-05 17:06:59;183;88;29;20;4;5;5;4;4;4;3
2020-02-05 17:07:58;183;88;29;20;4;5;5;4;4;4;3
2020-02-05 17:08:59;183;88;29;20;4;5;5;4;4;4;3
2020-02-05 17:09:59;183;88;29;20;4;5;5;4;4;4;3
2020-02-05 17:10:59;184;89;29;20;4;5;5;4;4;4;3
2020-02-05 17:11:58;184;89;29;20;4;5;5;4;4;4;3
2020-02-05 17:12:59;184;89;29;20;4;5;5;4;4;4;3
2020-02-05 17:13:59;184;89;29;20;4;5;5;4;4;4;3
2020-02-05 17:14:59;185;90;29;20;4;5;5;4;4;4;3
2020-02-05 17:15:58;185;90;29;20;4;5;5;4;4;4;3
2020-02-05 17:16:59;185;90;29;20;4;5;5;4;4;4;3
2020-02-05 17:17:59;185;90;29;20;4;5;5;4;4;4;3
2020-02-05 17:18:58;186;91;29;20;4;5;5;4;4;4;3
2020-02-05 17:19:59;187;92;29;20;4;5;5;4;4;4;3
2020-02-05 17:20:59;187;92;29;20;4;5;5;4;4;4;3
2020-02-05 17:21:59;188;93;29;20;4;5;5;4;4;4;3
2020-02-05 17:22:58;188;93;29;20;4;5;5;4;4;4;3
2020-02-05 17:23:59;188;94;28;20;4;5;5;4;4;4;3
2020-02-05 17:24:59;188;94;28;20;4;5;5;4;4;4;3
2020-02-05 17:25:58;188;94;28;20;4;5;5;4;4;4;3
2020-02-05 17:26:59;188;94;28;20;4;5;5;4;4;4;3
2020-02-05 17:27:59;188;94;28;20;4;5;5;4;4;4;3
2020-02-05 17:28:59;188;94;28;20;4;5;5;4;4;4;3
2020-02-05 17:29:58;189;95;28;20;4;5;5;4;4;4;3
2020-02-05 17:30:59;189;95;28;20;4;5;5;4;4;4;3
2020-02-05 17:31:59;189;95;28;20;4;5;5;4;4;4;3
2020-02-05 17:32:59;189;95;28;20;4;5;5;4;4;4;3
2020-02-05 17:33:58;189;95;28;20;4;5;5;4;4;4;3
2020-02-05 17:34:59;189;95;28;20;4;5;5;4;4;4;3
2020-02-05 17:35:59;189;95;28;20;4;5;5;4;4;4;3
2020-02-05 17:36:59;190;96;28;20;4;5;5;4;4;4;3
2020-02-05 17:37:58;190;96;28;20;4;5;5;4;4;4;3
2020-02-05 17:38:59;190;96;28;20;4;5;5;4;4;4;3
2020-02-05 17:39:59;190;96;28;20;4;5;5;4;4;4;3
2020-02-05 17:40:58;190;96;28;20;4;5;5;4;4;4;3
2020-02-05 17:41:59;190;96;28;20;4;5;5;4;4;4;3
2020-02-05 17:42:58;190;96;28;20;4;5;5;4;4;4;3
2020-02-05 17:43:59;190;96;28;20;4;5;5;4;4;4;3
2020-02-05 17:44:59;190;96;28;20;4;5;5;4;4;4;3
2020-02-05 17:45:59;190;96;28;20;4;5;5;4;4;4;3
2020-02-05 17:46:58;190;96;28;20;4;5;5;4;4;4;3
2020-02-05 17:47:59;191;97;28;20;4;5;5;4;4;4;3
2020-02-05 17:48:59;191;97;28;20;4;5;5;4;4;4;3
2020-02-05 17:50:00;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 17:50:58;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 17:51:59;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 17:52:59;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 17:53:58;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 17:54:59;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 17:55:59;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 17:56:58;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 17:57:59;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 17:58:59;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 17:59:58;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 18:00:59;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 18:01:59;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 18:02:59;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 18:03:58;192;98;28;20;4;5;5;4;4;4;3
2020-02-05 18:04:59;193;98;28;20;4;5;5;4;4;4;3
2020-02-05 18:05:59;193;98;28;20;4;5;5;4;4;4;3
2020-02-05 18:06:59;193;98;28;20;4;5;5;4;4;4;3
2020-02-05 18:07:58;194;99;28;20;4;5;5;4;4;4;3
2020-02-05 18:08:59;195;100;28;20;4;5;5;4;4;4;3
2020-02-05 18:09:59;195;100;28;20;4;5;5;4;4;4;3
2020-02-05 18:10:59;195;100;28;20;4;5;5;4;4;4;3
2020-02-05 18:11:58;195;100;28;20;4;5;5;4;4;4;3
2020-02-05 18:12:59;195;100;28;20;4;5;5;4;4;4;3
2020-02-05 18:13:59;195;100;28;20;4;5;5;4;4;4;3
2020-02-05 18:14:58;195;100;28;20;4;5;5;4;4;4;3
2020-02-05 18:15:59;195;100;28;20;4;5;5;4;4;4;3
2020-02-05 18:16:59;195;100;28;20;4;5;5;4;4;4;3
2020-02-05 18:17:59;195;100;28;20;4;5;5;4;4;4;3
2020-02-05 18:18:58;195;100;28;20;4;5;5;4;4;4;3
2020-02-05 18:19:59;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:20:59;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:21:58;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:22:59;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:23:59;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:24:58;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:25:59;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:26:59;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:27:59;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:28:58;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:29:59;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:30:59;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:31:59;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:32:58;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:33:59;196;101;28;20;4;5;5;4;4;4;3
2020-02-05 18:34:59;197;102;28;20;4;5;5;4;4;4;3
2020-02-05 18:35:58;197;102;28;20;4;5;5;4;4;4;3
2020-02-05 18:36:59;197;102;28;20;4;5;5;4;4;4;3
2020-02-05 18:37:59;197;102;28;20;4;5;5;4;4;4;3
2020-02-05 18:38:58;197;102;28;20;4;5;5;4;4;4;3
2020-02-05 18:39:59;197;102;28;20;4;5;5;4;4;4;3
2020-02-05 18:40:59;197;102;28;20;4;5;5;4;4;4;3
2020-02-05 18:41:58;197;102;28;20;4;5;5;4;4;4;3
2020-02-05 18:42:59;197;102;28;20;4;5;5;4;4;4;3
2020-02-05 18:43:59;197;102;28;20;4;5;5;4;4;4;3
2020-02-05 18:44:58;197;102;28;20;4;5;5;4;4;4;3
2020-02-05 18:45:59;197;102;28;20;4;5;5;4;4;4;3
2020-02-05 18:46:59;199;103;29;20;4;5;5;4;4;4;3
2020-02-05 18:47:58;200;104;29;20;4;5;5;4;4;4;3
2020-02-05 18:48:59;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 18:49:59;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 18:50:59;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 18:51:58;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 18:52:59;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 18:53:59;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 18:54:58;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 18:55:59;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 18:56:59;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 18:57:58;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 18:58:59;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 18:59:59;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 19:00:58;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 19:01:59;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 19:02:58;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 19:03:59;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 19:04:59;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 19:05:59;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 19:06:58;201;104;29;21;4;5;5;4;4;4;3
2020-02-05 19:07:59;202;104;29;21;4;5;5;4;4;4;3
2020-02-05 19:08:59;202;104;29;21;4;5;5;4;4;4;3
2020-02-05 19:09:58;203;104;29;21;5;5;5;4;4;4;3
2020-02-05 19:10:59;203;104;29;21;5;5;5;4;4;4;3
2020-02-05 19:11:59;203;104;29;21;5;5;5;4;4;4;3
2020-02-05 19:12:59;204;105;29;21;5;5;5;4;4;4;3
2020-02-05 19:13:59;204;105;29;21;5;5;5;4;4;4;3
2020-02-05 19:14:58;204;105;29;21;5;5;5;4;4;4;3
2020-02-05 19:15:59;206;107;29;21;5;5;5;4;4;4;3
2020-02-05 19:16:59;206;107;29;21;5;5;5;4;4;4;3
2020-02-05 19:17:58;207;106;30;21;5;6;5;4;4;4;3
2020-02-05 19:18:59;207;106;30;21;5;6;5;4;4;4;3
2020-02-05 19:19:59;207;105;30;21;6;6;5;4;4;4;3
2020-02-05 19:20:58;207;105;30;21;6;6;5;4;4;4;3
2020-02-05 19:21:59;207;105;30;21;6;6;5;4;4;4;3
2020-02-05 19:22:59;208;106;30;21;6;6;5;4;4;4;3
2020-02-05 19:23:58;208;106;30;21;6;6;5;4;4;4;3
2020-02-05 19:24:59;208;106;30;21;6;6;5;4;4;4;3
2020-02-05 19:25:59;208;106;30;21;6;6;5;4;4;4;3
2020-02-05 19:26:58;208;106;30;21;6;6;5;4;4;4;3
2020-02-05 19:27:59;208;106;30;21;6;6;5;4;4;4;3
2020-02-05 19:28:59;208;106;30;21;6;6;5;4;4;4;3
2020-02-05 19:29:59;208;106;30;21;6;6;5;4;4;4;3
2020-02-05 19:30:58;208;106;30;21;6;6;5;4;4;4;3
2020-02-05 19:31:59;209;107;30;21;6;6;5;4;4;4;3
2020-02-05 19:32:59;209;107;30;21;6;6;5;4;4;4;3
2020-02-05 19:33:58;209;107;30;21;6;6;5;4;4;4;3
2020-02-05 19:34:59;209;107;30;21;6;6;5;4;4;4;3
2020-02-05 19:35:59;209;107;30;21;6;6;5;4;4;4;3
2020-02-05 19:36:59;209;107;30;21;6;6;5;4;4;4;3
2020-02-05 19:37:58;210;107;31;21;6;6;5;4;4;4;3
2020-02-05 19:38:59;210;107;31;21;6;6;5;4;4;4;3
2020-02-05 19:39:59;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:40:59;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:41:58;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:42:59;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:43:59;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:44:58;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:45:59;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:46:59;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:47:59;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:48:58;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:49:59;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:50:59;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:51:59;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:52:58;212;109;31;21;6;6;5;4;4;4;3
2020-02-05 19:53:59;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 19:54:59;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 19:55:58;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 19:56:59;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 19:57:59;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 19:58:58;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 19:59:59;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 20:01:00;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 20:01:58;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 20:02:59;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 20:03:59;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 20:04:58;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 20:05:59;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 20:06:59;213;109;31;21;7;6;5;4;4;4;3
2020-02-05 20:07:59;214;110;31;21;7;6;5;4;4;4;3
2020-02-05 20:08:58;214;110;31;21;7;6;5;4;4;4;3
2020-02-05 20:09:59;214;110;31;21;7;6;5;4;4;4;3
2020-02-05 20:10:59;215;111;31;21;7;6;5;4;4;4;3
2020-02-05 20:11:58;215;111;31;21;7;6;5;4;4;4;3
2020-02-05 20:12:59;215;111;31;21;7;6;5;4;4;4;3
2020-02-05 20:13:59;215;111;31;21;7;6;5;4;4;4;3
2020-02-05 20:14:58;215;111;31;21;7;6;5;4;4;4;3
2020-02-05 20:15:59;215;111;31;21;7;6;5;4;4;4;3
2020-02-05 20:16:58;215;111;31;21;7;6;5;4;4;4;3
2020-02-05 20:17:59;215;111;31;21;7;6;5;4;4;4;3
2020-02-05 20:18:59;215;111;31;21;7;6;5;4;4;4;3
2020-02-05 20:19:58;215;111;31;21;7;6;5;4;4;4;3
2020-02-05 20:20:59;216;111;32;21;7;6;5;4;4;4;3
2020-02-05 20:21:59;216;111;32;21;7;6;5;4;4;4;3
2020-02-05 20:22:59;217;111;32;21;7;6;5;4;4;4;3
2020-02-05 20:23:58;217;111;32;21;7;6;5;4;4;4;3
2020-02-05 20:24:59;217;111;32;21;7;6;5;4;4;4;3
2020-02-05 20:25:59;217;111;32;21;7;6;5;4;4;4;3
2020-02-05 20:26:59;217;111;32;21;7;6;5;4;4;4;3
2020-02-05 20:27:58;217;111;32;21;7;6;5;4;4;4;3
2020-02-05 20:28:59;217;111;32;21;7;6;5;4;4;4;3
2020-02-05 20:29:59;217;111;32;21;7;6;5;4;4;4;3
2020-02-05 20:30:59;217;111;32;21;7;6;5;4;4;4;3
2020-02-05 20:31:58;217;111;32;21;7;6;5;4;4;4;3
2020-02-05 20:32:59;217;111;32;21;7;6;5;4;4;4;3
2020-02-05 20:33:59;218;112;32;21;7;6;5;4;4;4;3
2020-02-05 20:34:58;218;112;32;21;7;6;5;4;4;4;3
2020-02-05 20:35:59;219;113;32;21;7;6;5;4;4;4;3
2020-02-05 20:36:59;219;113;32;21;7;6;5;4;4;4;3
2020-02-05 20:37:59;219;113;32;21;7;6;5;4;4;4;3
2020-02-05 20:38:58;219;113;32;21;7;6;5;4;4;4;3
2020-02-05 20:39:59;219;113;32;21;7;6;5;4;4;4;3
2020-02-05 20:40:59;219;113;32;21;7;6;5;4;4;4;3
2020-02-05 20:41:58;219;113;32;21;7;6;5;4;4;4;3
2020-02-05 20:42:59;219;113;32;21;7;6;5;4;4;4;3
2020-02-05 20:43:59;219;113;32;21;7;6;5;4;4;4;3
2020-02-05 20:44:58;219;113;32;21;7;6;5;4;4;4;3
2020-02-05 20:45:59;219;113;32;21;7;6;5;4;4;4;3
2020-02-05 20:46:59;220;113;32;21;8;6;5;4;4;4;3
2020-02-05 20:47:59;220;113;32;21;8;6;5;4;4;4;3
2020-02-05 20:48:58;220;113;32;21;8;6;5;4;4;4;3
2020-02-05 20:49:59;220;113;32;21;8;6;5;4;4;4;3
2020-02-05 20:50:59;220;113;32;21;8;6;5;4;4;4;3
2020-02-05 20:51:58;220;113;32;21;8;6;5;4;4;4;3
2020-02-05 20:52:59;220;113;32;21;8;6;5;4;4;4;3
2020-02-05 20:53:59;220;113;32;21;8;6;5;4;4;4;3
2020-02-05 20:54:58;220;113;32;21;8;6;5;4;4;4;3
2020-02-05 20:55:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 20:56:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 20:57:58;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 20:58:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 20:59:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:00:58;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:01:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:02:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:03:58;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:04:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:05:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:06:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:07:58;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:08:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:09:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:10:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:11:58;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:12:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:13:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:14:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:15:58;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:16:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:17:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:18:58;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:19:59;221;113;32;21;9;6;5;4;4;4;3
2020-02-05 21:20:59;222;114;32;21;9;6;5;4;4;4;3
2020-02-05 21:21:59;222;114;32;21;9;6;5;4;4;4;3
2020-02-05 21:22:58;222;114;32;21;9;6;5;4;4;4;3
2020-02-05 21:23:59;222;114;32;21;9;6;5;4;4;4;3
2020-02-05 21:24:59;223;115;32;21;9;6;5;4;4;4;3
2020-02-05 21:25:58;224;116;32;21;9;6;5;4;4;4;3
2020-02-05 21:26:59;224;116;32;21;9;6;5;4;4;4;3
2020-02-05 21:27:59;224;116;32;21;9;6;5;4;4;4;3
2020-02-05 21:28:58;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:29:59;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:30:59;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:31:59;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:32:58;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:33:59;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:34:59;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:35:58;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:36:59;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:37:59;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:38:59;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:39:58;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:40:59;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:41:59;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:42:58;225;116;32;21;10;6;5;4;4;4;3
2020-02-05 21:43:59;224;116;32;21;10;6;5;3;4;4;3
2020-02-05 21:44:59;223;116;32;21;10;6;5;3;4;4;3
2020-02-05 21:45:58;223;116;32;21;10;6;5;3;4;4;3
2020-02-05 21:46:59;223;116;32;21;10;6;5;3;4;4;3
2020-02-05 21:47:58;223;116;32;21;10;6;5;3;4;4;3
2020-02-05 21:48:59;223;116;32;21;10;6;5;3;4;4;3
2020-02-05 21:49:58;223;116;32;21;10;6;5;3;4;4;3
2020-02-05 21:50:59;223;117;32;21;10;6;5;3;4;4;3
2020-02-05 21:51:59;223;117;32;21;10;6;5;3;4;4;3
2020-02-05 21:52:58;223;117;32;21;10;6;5;3;4;4;3
2020-02-05 21:53:59;223;117;32;21;10;6;5;3;4;4;3
2020-02-05 21:54:59;223;117;32;21;10;6;5;3;4;4;3
2020-02-05 21:55:58;223;117;32;21;10;6;5;3;4;4;3
2020-02-05 21:56:59;223;117;32;21;10;6;5;3;4;4;3
2020-02-05 21:57:59;223;117;32;21;10;6;5;3;4;4;3
2020-02-05 21:58:58;223;117;32;21;10;6;5;3;4;4;3
2020-02-05 21:59:59;223;117;32;21;10;6;5;3;4;4;3
2020-02-05 22:00:59;223;117;32;21;10;6;5;3;4;4;3
2020-02-05 22:01:58;223;117;32;21;10;6;5;3;4;4;3
2020-02-05 22:02:59;224;118;32;21;10;6;5;3;4;4;3
2020-02-05 22:03:59;224;118;32;21;10;6;5;3;4;4;3
2020-02-05 22:04:59;224;118;32;21;10;6;5;3;4;4;3
2020-02-05 22:05:58;224;118;32;21;10;6;5;3;4;4;3
2020-02-05 22:06:59;224;118;32;21;10;6;5;3;4;4;3
2020-02-05 22:07:58;225;118;32;21;10;6;5;4;4;4;3
2020-02-05 22:08:59;225;118;32;21;10;6;5;4;4;4;3
2020-02-05 22:09:59;225;118;32;21;10;6;5;4;4;4;3
2020-02-05 22:10:59;225;118;32;21;10;6;5;4;4;4;3
2020-02-05 22:11:58;225;118;32;21;10;6;5;4;4;4;3
2020-02-05 22:12:59;225;118;32;21;10;6;5;4;4;4;3
2020-02-05 22:13:59;225;118;32;21;10;6;5;4;4;4;3
2020-02-05 22:14:59;225;118;32;21;10;6;5;4;4;4;3
2020-02-05 22:15:58;225;118;32;21;10;6;5;4;4;4;3
2020-02-05 22:16:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:17:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:18:58;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:19:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:20:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:21:58;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:22:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:23:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:25:00;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:25:58;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:26:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:27:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:28:58;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:29:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:30:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:31:58;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:32:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:33:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:34:58;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:35:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:36:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:37:58;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:38:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:39:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:40:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:41:58;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:42:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:43:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:44:58;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:45:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:46:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:47:58;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:48:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:49:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:50:58;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:51:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:52:59;227;119;32;21;10;6;5;5;4;4;3
2020-02-05 22:53:59;228;119;33;21;10;6;5;5;4;4;3
2020-02-05 22:54:58;228;119;33;21;10;6;5;5;4;4;3
2020-02-05 22:55:59;228;119;33;21;10;6;5;5;4;4;3
2020-02-05 22:56:59;228;119;33;21;10;6;5;5;4;4;3
2020-02-05 22:57:58;228;119;33;21;10;6;5;5;4;4;3
2020-02-05 22:58:59;228;119;33;21;10;6;5;5;4;4;3
2020-02-05 22:59:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:00:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:01:58;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:02:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:03:58;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:04:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:05:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:06:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:07:58;229;120;33;21;10;6;5;5;4;4;3
