datetime;total_votes;ruweb;atomic_gun;ksiam;axxl;PVN;few;Bruja_;Barkas;kross;KOCTOPE3
2020-03-25 13:11:59;226;86;76;12;8;7;5;4;3;3;0
2020-03-25 13:12:58;227;87;76;12;8;7;5;4;3;3;0
2020-03-25 13:13:59;227;87;76;12;8;7;5;4;3;3;0
2020-03-25 13:14:59;227;87;76;12;8;7;5;4;3;3;0
2020-03-25 13:15:58;228;87;77;12;8;7;5;4;3;3;0
2020-03-25 13:16:59;228;87;77;12;8;7;5;4;3;3;0
2020-03-25 13:17:59;228;87;77;12;8;7;5;4;3;3;0
2020-03-25 13:18:58;228;87;77;12;8;7;5;4;3;3;0
2020-03-25 13:19:59;228;87;77;12;8;7;5;4;3;3;0
2020-03-25 13:20:59;230;89;77;12;8;7;5;4;3;3;0
2020-03-25 13:22:00;230;89;77;12;8;7;5;4;3;3;0
2020-03-25 13:22:58;230;89;77;12;8;7;5;4;3;3;0
2020-03-25 13:23:59;231;90;78;11;8;7;5;4;3;3;0
2020-03-25 13:24:59;231;90;78;11;8;7;5;4;3;3;0
2020-03-25 13:25:58;232;90;79;11;8;7;5;4;3;3;0
2020-03-25 13:26:59;232;90;79;11;8;7;5;4;3;3;0
2020-03-25 13:27:58;234;92;79;11;8;7;5;4;3;3;0
2020-03-25 13:28:59;234;92;79;11;8;7;5;4;3;3;0
2020-03-25 13:29:59;234;92;79;11;8;7;5;4;3;3;0
2020-03-25 13:30:59;234;92;79;11;8;7;5;4;3;3;0
2020-03-25 13:31:58;234;92;79;11;8;7;5;4;3;3;0
2020-03-25 13:32:59;235;93;79;11;8;7;5;4;3;3;0
2020-03-25 13:33:59;236;94;79;11;8;7;5;4;3;3;0
2020-03-25 13:35:00;236;94;79;11;8;7;5;4;3;3;0
2020-03-25 13:35:58;236;94;79;11;8;7;5;4;3;3;0
2020-03-25 13:36:59;237;95;79;11;8;7;5;4;3;3;0
2020-03-25 13:37:59;236;95;78;11;8;7;5;4;3;3;0
2020-03-25 13:38:58;236;95;78;11;8;7;5;4;3;3;0
2020-03-25 13:39:59;236;95;78;11;8;7;5;4;3;3;0
2020-03-25 13:40:59;236;95;78;11;8;7;5;4;3;3;0
2020-03-25 13:41:58;236;95;78;11;8;7;5;4;3;3;0
2020-03-25 13:42:59;236;95;78;11;8;7;5;4;3;3;0
2020-03-25 13:43:59;237;95;79;11;8;7;5;4;3;3;0
2020-03-25 13:44:58;237;95;79;11;8;7;5;4;3;3;0
2020-03-25 13:45:59;237;95;79;11;8;7;5;4;3;3;0
2020-03-25 13:46:59;238;96;79;11;8;7;5;4;3;3;0
2020-03-25 13:47:59;238;96;79;11;8;7;5;4;3;3;0
2020-03-25 13:48:58;238;96;79;11;8;7;5;4;3;3;0
2020-03-25 13:49:59;239;97;79;11;8;7;5;4;3;3;0
2020-03-25 13:50:59;239;97;79;11;8;7;5;4;3;3;0
2020-03-25 13:51:58;239;97;79;11;8;7;5;4;3;3;0
2020-03-25 13:52:59;240;98;79;11;8;7;5;4;3;3;0
2020-03-25 13:53:59;240;98;79;11;8;7;5;4;3;3;0
2020-03-25 13:55:00;241;98;79;11;8;8;5;4;3;3;0
2020-03-25 13:55:58;241;98;79;11;8;8;5;4;3;3;0
2020-03-25 13:56:59;242;98;80;11;8;8;5;4;3;3;0
2020-03-25 13:57:59;242;98;80;11;8;8;5;4;3;3;0
2020-03-25 13:58:58;242;98;80;11;8;8;5;4;3;3;0
2020-03-25 13:59:59;242;98;80;11;8;8;5;4;3;3;0
2020-03-25 14:00:59;242;98;80;11;8;8;5;4;3;3;0
2020-03-25 14:01:58;242;99;80;11;8;8;5;4;3;3;0
2020-03-25 14:02:59;243;99;81;11;8;8;5;4;3;3;0
2020-03-25 14:03:59;243;99;81;11;8;8;5;4;3;3;0
2020-03-25 14:04:59;243;99;81;11;8;8;5;4;3;3;0
2020-03-25 14:05:59;243;99;81;11;8;8;5;4;3;3;0
2020-03-25 14:06:58;243;99;81;11;8;8;5;4;3;3;0
2020-03-25 14:07:59;244;100;80;11;8;8;5;4;3;3;0
2020-03-25 14:08:59;245;100;80;11;9;8;5;4;3;3;0
2020-03-25 14:10:00;246;100;81;11;9;8;5;4;3;3;0
2020-03-25 14:10:58;246;100;81;11;9;8;5;4;3;3;0
2020-03-25 14:11:59;247;100;81;11;9;8;5;4;3;3;0
2020-03-25 14:12:59;247;100;81;11;9;8;5;4;3;3;0
2020-03-25 14:13:58;247;100;81;11;9;8;5;4;3;3;0
2020-03-25 14:14:59;247;100;81;11;9;8;5;4;3;3;0
2020-03-25 14:15:59;248;100;81;11;9;8;5;4;3;3;0
2020-03-25 14:16:58;248;100;81;11;9;8;5;4;3;3;0
2020-03-25 14:17:59;248;100;81;11;9;8;5;4;3;3;0
2020-03-25 14:18:59;249;100;82;11;9;8;5;4;3;3;0
2020-03-25 14:19:58;249;100;82;11;9;8;5;4;3;3;0
2020-03-25 14:20:59;250;101;82;11;9;8;5;4;3;3;0
2020-03-25 14:21:59;250;101;82;11;9;8;5;4;3;3;0
2020-03-25 14:22:59;251;101;83;11;9;8;5;4;3;3;0
2020-03-25 14:23:58;251;101;83;11;9;8;5;4;3;3;0
2020-03-25 14:24:59;252;101;84;11;9;8;5;4;3;3;0
2020-03-25 14:25:59;252;101;84;11;9;8;5;4;3;3;0
2020-03-25 14:26:58;253;101;85;11;9;8;5;4;3;3;0
2020-03-25 14:27:59;253;101;85;11;9;8;5;4;3;3;0
2020-03-25 14:28:59;253;101;85;11;9;8;5;4;3;3;0
2020-03-25 14:29:59;253;101;85;11;9;8;5;4;3;3;0
2020-03-25 14:30:58;253;101;85;11;9;8;5;4;3;3;0
2020-03-25 14:31:59;253;101;85;11;9;8;5;4;3;3;0
2020-03-25 14:32:59;253;101;85;11;9;8;5;4;3;3;0
2020-03-25 14:33:58;253;101;85;11;9;8;5;4;3;3;0
2020-03-25 14:34:59;253;101;85;11;9;8;5;4;3;3;0
2020-03-25 14:35:58;253;101;85;11;9;8;5;4;3;3;0
2020-03-25 14:36:59;253;101;85;11;9;8;5;4;3;3;0
2020-03-25 14:37:59;253;101;85;11;9;8;5;4;3;3;0
2020-03-25 14:38:58;253;101;85;11;9;8;5;4;3;3;0
2020-03-25 14:39:59;254;102;85;11;9;8;5;4;3;3;0
2020-03-25 14:40:59;254;102;85;11;9;8;5;4;3;3;0
2020-03-25 14:41:59;254;102;85;11;9;8;5;4;3;3;0
2020-03-25 14:42:58;255;103;85;11;9;8;5;4;3;3;0
2020-03-25 14:43:59;256;104;85;11;9;8;5;4;3;3;0
2020-03-25 14:44:59;256;104;85;11;9;8;5;4;3;3;0
2020-03-25 14:45:59;256;104;85;11;9;8;5;4;3;3;0
2020-03-25 14:46:58;256;104;85;11;9;8;5;4;3;3;0
2020-03-25 14:47:59;258;104;86;11;9;8;5;4;3;3;0
2020-03-25 14:48:59;258;104;86;11;9;8;5;4;3;3;0
2020-03-25 14:49:59;258;104;86;11;9;8;5;4;3;3;0
2020-03-25 14:50:58;258;104;86;11;9;8;5;4;3;3;0
2020-03-25 14:51:59;260;105;87;11;9;8;5;4;3;3;0
2020-03-25 14:52:59;260;105;87;11;9;8;5;4;3;3;0
2020-03-25 14:53:59;261;105;87;12;9;8;5;4;3;3;0
2020-03-25 14:54:58;261;105;87;12;9;8;5;4;3;3;0
2020-03-25 14:55:59;262;105;87;12;9;9;5;4;3;3;0
2020-03-25 14:56:58;262;105;87;12;9;9;5;4;3;3;0
2020-03-25 14:57:59;262;105;87;12;9;9;5;4;3;3;0
2020-03-25 14:58:59;262;105;87;12;9;9;5;4;3;3;0
2020-03-25 14:59:58;263;106;87;12;9;9;5;4;3;3;0
2020-03-25 15:00:59;263;106;87;12;9;9;5;4;3;3;0
2020-03-25 15:01:59;263;106;87;12;9;9;5;4;3;3;0
2020-03-25 15:02:58;263;106;87;12;9;9;5;4;3;3;0
2020-03-25 15:03:59;263;106;87;12;9;9;5;4;3;3;0
2020-03-25 15:04:59;264;106;87;12;9;9;5;4;3;3;0
2020-03-25 15:05:58;264;106;87;12;9;9;5;4;3;3;0
2020-03-25 15:06:59;264;106;87;12;9;9;5;4;3;3;0
2020-03-25 15:07:59;265;106;88;12;9;9;5;4;3;3;0
2020-03-25 15:08:58;265;106;88;12;9;9;5;4;3;3;0
2020-03-25 15:09:59;265;106;88;12;9;9;5;4;3;3;0
2020-03-25 15:10:59;266;106;88;12;9;9;5;4;3;3;0
2020-03-25 15:11:58;268;107;89;12;9;9;5;4;3;3;0
2020-03-25 15:12:59;268;107;89;12;9;9;5;4;3;3;0
2020-03-25 15:13:59;268;107;89;12;9;9;5;4;3;3;0
2020-03-25 15:14:59;268;107;89;12;9;9;5;4;3;3;0
2020-03-25 15:15:58;268;107;89;12;9;9;5;4;3;3;0
2020-03-25 15:16:59;268;107;89;12;9;9;5;4;3;3;0
2020-03-25 15:17:59;268;107;89;12;9;9;5;4;3;3;0
2020-03-25 15:18:59;268;107;89;12;9;9;5;4;3;3;0
2020-03-25 15:19:58;268;107;89;12;9;9;5;4;3;3;0
2020-03-25 15:20:59;269;108;89;12;9;9;5;4;3;3;0
2020-03-25 15:21:58;269;108;89;12;9;9;5;4;3;3;0
2020-03-25 15:22:59;269;108;89;12;9;9;5;4;3;3;0
2020-03-25 15:23:59;269;108;89;12;9;9;5;4;3;3;0
2020-03-25 15:24:59;269;108;89;12;9;9;5;4;3;3;0
2020-03-25 15:25:58;269;108;89;12;9;9;5;4;3;3;0
2020-03-25 15:26:59;270;108;89;12;9;9;5;5;3;3;0
2020-03-25 15:27:59;270;108;89;12;9;9;5;5;3;3;0
2020-03-25 15:28:59;270;108;89;12;9;9;5;5;3;3;0
2020-03-25 15:29:58;271;108;89;12;9;9;5;6;3;3;0
2020-03-25 15:30:59;271;108;89;12;9;9;5;6;3;3;0
2020-03-25 15:31:59;271;108;89;12;9;9;5;6;3;3;0
2020-03-25 15:32:58;271;108;89;12;9;9;5;6;3;3;0
2020-03-25 15:33:59;272;108;89;13;9;9;5;6;3;3;0
2020-03-25 15:34:59;272;108;89;13;9;9;5;6;3;3;0
2020-03-25 15:36:00;272;108;89;13;9;9;5;6;3;3;0
2020-03-25 15:36:58;272;108;89;13;9;9;5;6;3;3;0
2020-03-25 15:37:59;273;108;90;13;9;9;5;6;3;3;0
2020-03-25 15:38:58;274;109;90;13;9;9;5;6;3;3;0
2020-03-25 15:39:59;274;109;90;13;9;9;5;6;3;3;0
2020-03-25 15:40:59;274;109;90;13;9;9;5;6;3;3;0
2020-03-25 15:41:59;274;109;90;13;9;9;5;6;3;3;0
2020-03-25 15:42:58;275;109;91;13;9;9;5;6;3;3;0
2020-03-25 15:43:59;276;110;91;14;9;9;4;6;3;3;0
2020-03-25 15:44:59;276;110;91;14;9;9;4;6;3;3;0
2020-03-25 15:45:59;276;110;91;14;9;9;4;6;3;3;0
2020-03-25 15:46:58;278;112;91;15;9;9;4;6;3;3;0
2020-03-25 15:47:59;279;112;91;15;10;9;4;6;3;3;0
2020-03-25 15:48:59;279;112;91;15;10;9;4;6;3;3;0
2020-03-25 15:49:59;279;112;91;15;10;9;4;6;3;3;0
2020-03-25 15:50:58;279;113;90;15;10;9;4;6;3;3;0
2020-03-25 15:51:59;281;114;90;15;10;9;4;6;3;3;0
2020-03-25 15:52:59;282;114;91;15;10;9;4;6;3;3;0
2020-03-25 15:53:58;282;114;91;15;10;9;4;6;3;3;0
2020-03-25 15:54:59;282;114;91;15;10;9;4;6;3;3;0
2020-03-25 15:55:59;282;114;91;15;10;9;4;6;3;3;0
2020-03-25 15:56:59;282;114;91;15;10;9;4;6;3;3;0
2020-03-25 15:57:58;283;115;91;15;10;9;4;6;3;3;0
2020-03-25 15:58:59;283;115;91;15;10;9;4;6;3;3;0
2020-03-25 15:59:59;283;115;91;15;10;9;4;6;3;3;0
2020-03-25 16:01:00;283;115;91;15;10;9;4;6;3;3;0
2020-03-25 16:01:58;283;115;91;15;10;9;4;6;3;3;0
2020-03-25 16:02:59;283;115;91;15;10;9;4;6;3;3;0
2020-03-25 16:03:58;283;115;91;15;10;9;4;6;3;3;0
2020-03-25 16:04:59;283;115;91;15;10;9;4;6;3;3;0
2020-03-25 16:06:00;283;115;91;15;10;9;4;6;3;3;0
2020-03-25 16:06:58;284;116;91;15;10;9;4;6;3;3;0
2020-03-25 16:07:59;284;116;91;15;10;9;4;6;3;3;0
2020-03-25 16:08:59;284;116;91;15;10;9;4;6;3;3;0
2020-03-25 16:09:58;284;116;91;15;10;9;4;6;3;3;0
2020-03-25 16:10:59;284;116;91;15;10;9;4;6;3;3;0
2020-03-25 16:11:59;284;116;91;15;10;9;4;6;3;3;0
2020-03-25 16:12:59;284;116;91;15;10;9;4;6;3;3;0
2020-03-25 16:13:58;284;116;91;15;10;9;4;6;3;3;0
2020-03-25 16:14:59;285;116;91;15;11;9;4;6;3;3;0
2020-03-25 16:15:58;285;116;91;15;11;9;4;6;3;3;0
2020-03-25 16:16:59;285;116;91;15;11;9;4;6;3;3;0
2020-03-25 16:17:59;286;117;91;15;11;9;4;6;3;3;0
2020-03-25 16:18:58;286;117;91;15;11;9;4;6;3;3;0
2020-03-25 16:19:59;286;117;91;15;11;9;4;6;3;3;0
2020-03-25 16:20:59;286;117;91;15;11;9;4;6;3;3;0
2020-03-25 16:21:59;286;117;91;15;11;9;4;6;3;3;0
2020-03-25 16:22:58;286;117;91;15;11;9;4;6;3;3;0
2020-03-25 16:23:59;287;118;91;15;11;9;4;6;3;3;0
2020-03-25 16:24:59;289;119;91;15;11;10;4;6;3;3;0
2020-03-25 16:25:59;289;119;91;15;11;10;4;6;3;3;0
2020-03-25 16:26:58;289;119;91;15;11;10;4;6;3;3;0
2020-03-25 16:27:59;289;119;91;15;11;10;4;6;3;3;0
2020-03-25 16:28:59;289;119;91;15;11;10;4;6;3;3;0
2020-03-25 16:29:58;288;118;91;15;11;10;4;6;3;3;0
2020-03-25 16:30:59;288;118;91;15;11;10;4;6;3;3;0
2020-03-25 16:31:59;288;118;91;15;11;10;4;6;3;3;0
2020-03-25 16:32:58;288;118;91;15;11;10;4;6;3;3;0
2020-03-25 16:33:59;288;118;91;15;11;10;4;6;3;3;0
2020-03-25 16:34:59;288;118;91;15;11;10;4;6;3;3;0
2020-03-25 16:35:59;289;119;91;15;11;10;4;6;3;3;0
2020-03-25 16:36:58;290;119;91;15;11;10;4;6;4;3;0
2020-03-25 16:37:59;290;119;91;15;11;10;4;6;4;3;0
2020-03-25 16:38:59;290;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:39:59;290;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:40:58;290;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:41:59;290;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:42:59;290;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:43:58;290;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:44:59;290;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:45:59;290;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:46:59;290;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:47:58;291;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:48:59;291;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:49:59;292;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:50:59;292;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:51:58;292;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:52:59;292;118;92;15;11;10;4;6;4;3;0
2020-03-25 16:53:59;294;120;92;15;11;10;4;6;4;3;0
2020-03-25 16:54:59;294;120;92;15;11;10;4;6;4;3;0
2020-03-25 16:55:58;294;120;92;15;11;10;4;6;4;3;0
2020-03-25 16:56:59;294;120;92;15;11;10;4;6;4;3;0
2020-03-25 16:57:58;294;120;92;15;11;10;4;6;4;3;0
2020-03-25 16:58:59;294;120;92;15;11;10;4;6;4;3;0
2020-03-25 16:59:59;294;120;92;15;11;10;4;6;4;3;0
2020-03-25 17:00:59;295;121;92;15;11;10;4;6;4;3;0
2020-03-25 17:01:58;295;121;92;15;11;10;4;6;4;3;0
2020-03-25 17:02:59;295;121;92;15;11;10;4;6;4;3;0
2020-03-25 17:03:59;296;121;93;15;11;10;4;6;4;3;0
2020-03-25 17:04:58;297;121;94;15;11;10;4;6;4;3;0
2020-03-25 17:05:59;297;121;94;15;11;10;4;6;4;3;0
2020-03-25 17:06:59;298;122;94;15;11;10;4;6;4;3;0
2020-03-25 17:07:59;298;122;94;15;11;10;4;6;4;3;0
2020-03-25 17:08:58;298;122;94;15;11;10;4;6;4;3;0
2020-03-25 17:09:59;298;122;95;15;11;10;4;6;4;3;0
2020-03-25 17:10:59;298;122;95;15;11;10;4;6;4;3;0
2020-03-25 17:11:58;298;122;95;15;11;10;4;6;4;3;0
2020-03-25 17:12:59;298;122;95;15;11;10;4;6;4;3;0
2020-03-25 17:13:59;299;122;96;15;11;10;4;6;4;3;0
2020-03-25 17:14:58;299;123;95;15;11;10;4;6;4;3;0
2020-03-25 17:15:59;300;124;95;15;11;10;4;6;4;3;0
2020-03-25 17:16:59;300;124;95;15;11;10;4;6;4;3;0
2020-03-25 17:17:59;300;124;95;15;11;10;4;6;4;3;0
2020-03-25 17:18:58;300;124;95;15;11;10;4;6;4;3;0
2020-03-25 17:19:59;300;124;95;15;11;10;4;6;4;3;0
2020-03-25 17:20:59;300;124;95;15;11;10;4;6;4;3;0
2020-03-25 17:21:59;300;125;95;15;11;9;4;6;4;3;0
2020-03-25 17:22:58;300;125;95;15;11;9;4;6;4;3;0
2020-03-25 17:23:59;300;125;95;15;11;9;4;6;4;3;0
2020-03-25 17:24:59;300;125;95;15;11;9;4;6;4;3;0
2020-03-25 17:25:58;301;125;96;15;11;9;4;6;4;3;0
2020-03-25 17:26:59;303;127;96;15;11;9;4;6;4;3;0
2020-03-25 17:27:59;303;127;96;15;11;9;4;6;4;3;0
2020-03-25 17:28:58;303;127;96;15;11;9;4;6;4;3;0
2020-03-25 17:29:59;304;127;96;15;12;9;4;6;4;3;0
2020-03-25 17:30:59;304;127;96;15;12;9;4;6;4;3;0
2020-03-25 17:31:58;305;127;97;15;12;9;4;6;4;3;0
2020-03-25 17:32:59;305;127;97;15;12;9;4;6;4;3;0
2020-03-25 17:33:59;305;127;97;15;12;9;4;6;4;3;0
2020-03-25 17:34:59;305;127;97;15;12;9;4;6;4;3;0
2020-03-25 17:35:58;306;127;97;15;12;9;4;6;4;3;0
2020-03-25 17:36:59;306;127;97;15;12;9;4;6;4;3;0
2020-03-25 17:37:59;307;128;97;15;12;9;4;6;4;3;0
2020-03-25 17:38:59;307;128;97;15;12;9;4;6;4;3;0
2020-03-25 17:39:59;308;129;97;15;12;9;4;6;4;3;0
2020-03-25 17:41:00;308;129;97;15;12;9;4;6;4;3;0
2020-03-25 17:41:58;308;129;97;15;12;9;4;6;4;3;0
2020-03-25 17:42:59;309;129;98;15;12;9;4;6;4;3;0
2020-03-25 17:43:59;309;129;98;15;12;9;4;6;4;3;0
2020-03-25 17:44:58;309;129;98;15;12;9;4;6;4;3;0
2020-03-25 17:45:59;309;129;98;15;12;9;4;6;4;3;0
2020-03-25 17:46:59;309;129;98;15;12;9;4;6;4;3;0
2020-03-25 17:47:59;309;129;98;15;12;9;4;6;4;3;0
2020-03-25 17:48:58;309;129;98;15;12;9;4;6;4;3;0
2020-03-25 17:49:59;309;129;98;15;12;9;4;6;4;3;0
2020-03-25 17:50:59;309;129;98;15;12;9;4;6;4;3;0
2020-03-25 17:51:59;309;129;98;15;12;9;4;6;4;3;0
2020-03-25 17:52:58;310;130;98;15;12;9;4;6;4;3;0
2020-03-25 17:53:59;310;130;98;15;12;9;4;6;4;3;0
2020-03-25 17:54:59;310;130;98;15;12;9;4;6;4;3;0
2020-03-25 17:55:58;310;130;98;15;12;9;4;6;4;3;0
2020-03-25 17:56:59;310;130;98;15;12;9;4;6;4;3;0
2020-03-25 17:57:59;310;130;98;15;12;9;4;6;4;3;0
2020-03-25 17:58:59;310;130;98;15;12;9;4;6;4;3;0
2020-03-25 17:59:58;310;130;98;15;12;9;4;6;4;3;0
2020-03-25 18:00:59;311;131;98;15;12;9;4;6;4;3;0
2020-03-25 18:01:58;311;131;98;15;12;9;4;6;4;3;0
2020-03-25 18:02:59;311;131;98;15;12;9;4;6;4;3;0
2020-03-25 18:03:59;311;131;98;15;12;9;4;6;4;3;0
2020-03-25 18:04:59;311;131;98;15;12;9;4;6;4;3;0
2020-03-25 18:05:59;311;131;98;15;12;9;4;6;4;3;0
2020-03-25 18:06:58;312;132;98;15;12;9;4;6;4;3;0
2020-03-25 18:07:59;312;132;98;15;12;9;4;6;4;3;0
2020-03-25 18:08:59;312;132;98;15;12;9;4;6;4;3;0
2020-03-25 18:09:58;312;132;98;15;12;9;4;6;4;3;0
2020-03-25 18:10:59;312;132;98;15;12;9;4;6;4;3;0
2020-03-25 18:11:59;313;133;98;15;12;9;4;6;4;3;0
2020-03-25 18:12:58;313;133;98;15;12;9;4;6;4;3;0
2020-03-25 18:13:59;313;133;98;15;12;9;4;6;4;3;0
2020-03-25 18:14:59;314;134;98;15;12;9;4;6;4;3;0
2020-03-25 18:15:58;314;134;98;15;12;9;4;6;4;3;0
2020-03-25 18:16:59;314;134;98;15;12;9;4;6;4;3;0
2020-03-25 18:17:59;314;134;98;15;12;9;4;6;4;3;0
2020-03-25 18:18:59;314;134;98;15;12;9;4;6;4;3;0
2020-03-25 18:19:58;314;134;98;15;12;9;4;6;4;3;0
2020-03-25 18:20:59;314;134;98;15;12;9;4;6;4;3;0
2020-03-25 18:21:59;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:22:58;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:23:59;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:24:59;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:25:59;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:26:58;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:27:59;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:28:59;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:29:59;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:30:58;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:31:59;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:32:59;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:33:58;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:34:59;315;135;98;15;12;9;4;6;4;3;0
2020-03-25 18:35:59;316;136;98;15;12;9;4;6;4;3;0
2020-03-25 18:37:00;316;136;98;15;12;9;4;6;4;3;0
2020-03-25 18:37:58;316;136;98;15;12;9;4;6;4;3;0
2020-03-25 18:38:59;317;136;99;15;12;9;4;6;4;3;0
2020-03-25 18:39:59;317;136;99;15;12;9;4;6;4;3;0
2020-03-25 18:40:58;317;136;99;15;12;9;4;6;4;3;0
2020-03-25 18:41:59;318;136;100;15;12;9;4;6;4;3;0
2020-03-25 18:42:59;318;136;100;15;12;9;4;6;4;3;0
2020-03-25 18:43:59;318;136;100;15;12;9;4;6;4;3;0
2020-03-25 18:44:58;318;136;100;15;12;9;4;6;4;3;0
2020-03-25 18:45:59;318;136;100;15;12;9;4;6;4;3;0
2020-03-25 18:46:59;318;136;100;15;12;9;4;6;4;3;0
2020-03-25 18:47:59;318;136;100;15;12;9;4;6;4;3;0
2020-03-25 18:48:58;318;136;100;15;12;9;4;6;4;3;0
2020-03-25 18:49:59;318;136;100;15;12;9;4;6;4;3;0
2020-03-25 18:50:59;319;136;100;16;12;9;4;6;4;3;0
2020-03-25 18:51:58;319;136;100;16;12;9;4;6;4;3;0
2020-03-25 18:52:59;320;136;101;16;12;9;4;6;4;3;0
2020-03-25 18:53:59;320;136;101;16;12;9;4;6;4;3;0
2020-03-25 18:54:59;320;136;101;16;12;9;4;6;4;3;0
2020-03-25 18:55:58;320;136;101;16;12;9;4;6;4;3;0
2020-03-25 18:56:59;320;136;101;16;12;9;4;6;4;3;0
2020-03-25 18:57:59;320;136;101;16;12;9;4;6;4;3;0
2020-03-25 18:58:59;320;136;101;16;12;9;4;6;4;3;0
2020-03-25 18:59:58;320;136;101;16;12;9;4;6;4;3;0
2020-03-25 19:00:59;320;136;101;16;12;9;4;6;4;3;0
2020-03-25 19:01:58;320;136;101;16;12;9;4;6;4;3;0
2020-03-25 19:02:59;320;136;101;16;12;9;4;6;4;3;0
2020-03-25 19:03:58;320;136;101;16;12;9;4;6;4;3;0
2020-03-25 19:04:59;321;137;101;16;12;9;4;6;4;3;0
2020-03-25 19:05:59;321;137;101;16;12;9;4;6;4;3;0
2020-03-25 19:06:59;321;137;101;16;12;9;4;6;4;3;0
2020-03-25 19:07:58;321;137;101;16;12;9;4;6;4;3;0
2020-03-25 19:08:59;321;137;101;16;12;9;4;6;4;3;0
2020-03-25 19:09:59;322;137;102;16;12;9;4;6;4;3;0
2020-03-25 19:10:58;322;137;102;16;12;9;4;6;4;3;0
2020-03-25 19:11:59;322;137;102;16;12;9;4;6;4;3;0
2020-03-25 19:12:59;323;138;102;16;12;9;4;6;4;3;0
2020-03-25 19:13:59;324;138;102;17;12;9;4;6;4;3;0
2020-03-25 19:14:58;324;138;102;17;12;9;4;6;4;3;0
2020-03-25 19:15:59;324;138;102;17;12;9;4;6;4;3;0
2020-03-25 19:16:59;324;138;102;17;12;9;4;6;4;3;0
2020-03-25 19:17:58;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:18:59;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:19:59;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:20:59;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:21:58;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:22:59;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:23:59;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:24:58;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:25:59;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:26:59;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:28:00;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:28:58;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:29:59;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:30:59;325;139;102;17;12;9;4;6;4;3;0
2020-03-25 19:31:58;325;139;103;16;12;9;4;6;4;3;0
2020-03-25 19:32:59;325;139;103;16;12;9;4;6;4;3;0
2020-03-25 19:33:59;325;139;103;16;12;9;4;6;4;3;0
2020-03-25 19:34:58;326;140;103;16;12;9;4;6;4;3;0
2020-03-25 19:35:59;326;140;103;16;12;9;4;6;4;3;0
2020-03-25 19:36:59;326;140;103;16;12;9;4;6;4;3;0
2020-03-25 19:37:59;326;140;103;16;12;9;4;6;4;3;0
2020-03-25 19:38:58;326;140;103;16;12;9;4;6;4;3;0
2020-03-25 19:39:59;326;140;103;16;12;9;4;6;4;3;0
2020-03-25 19:40:59;326;140;103;16;12;9;4;6;4;3;0
2020-03-25 19:41:58;326;140;103;16;12;9;4;6;4;3;0
2020-03-25 19:42:59;326;140;103;16;12;9;4;6;4;3;0
2020-03-25 19:43:59;327;140;104;16;12;9;4;6;4;3;0
2020-03-25 19:44:59;328;140;104;16;12;9;4;6;4;3;0
2020-03-25 19:45:58;328;140;104;16;12;9;4;6;4;3;0
2020-03-25 19:46:59;329;141;104;16;12;9;4;6;4;3;0
2020-03-25 19:47:59;329;141;104;16;12;9;4;6;4;3;0
2020-03-25 19:48:58;329;141;104;16;12;9;4;6;4;3;0
