datetime;total_votes;groundhog;cmapukocmankypum;paramed;kaiL;KOCTOPE3;tutabrain;medstas;BlackIrony;rockamark;KT
2020-04-29 13:42:59;152;57;32;23;4;5;3;4;4;2;5
2020-04-29 13:43:59;152;57;32;23;4;5;3;4;4;2;5
2020-04-29 13:44:58;152;57;32;23;4;5;3;4;4;2;5
2020-04-29 13:45:59;152;57;32;23;4;5;3;4;4;2;5
2020-04-29 13:46:59;154;57;32;24;4;5;4;4;4;2;5
2020-04-29 13:47:58;155;57;32;24;4;5;4;4;4;3;5
2020-04-29 13:48:59;155;57;32;24;4;5;4;4;4;3;5
2020-04-29 13:49:59;155;57;32;24;4;5;4;4;4;3;5
2020-04-29 13:50:58;155;57;32;24;4;5;4;4;4;3;5
2020-04-29 13:51:59;155;57;32;24;4;5;4;4;4;3;5
2020-04-29 13:52:59;155;57;32;24;4;5;4;4;4;3;5
2020-04-29 13:53:58;155;57;32;24;4;5;4;4;4;3;5
2020-04-29 13:54:59;155;58;32;24;4;5;4;4;4;3;5
2020-04-29 13:55:59;155;58;32;24;4;5;4;4;4;3;5
2020-04-29 13:56:58;155;58;32;24;4;5;4;4;4;3;5
2020-04-29 13:57:59;155;58;32;24;4;5;4;4;4;3;5
2020-04-29 13:58:58;156;58;32;24;5;5;4;4;4;3;5
2020-04-29 13:59:59;156;58;32;24;5;5;4;4;4;3;5
2020-04-29 14:00:58;156;58;32;24;5;5;4;4;4;3;5
2020-04-29 14:01:59;156;58;32;24;5;5;4;4;4;3;5
2020-04-29 14:02:58;156;58;32;24;5;5;4;4;4;3;5
2020-04-29 14:03:59;156;58;32;24;5;5;4;4;4;3;5
2020-04-29 14:04:59;156;58;32;24;5;5;4;4;4;3;5
2020-04-29 14:05:58;156;58;32;24;5;5;4;4;4;3;5
2020-04-29 14:06:59;156;58;32;24;5;5;4;4;4;3;5
2020-04-29 14:07:59;156;58;32;24;5;5;4;4;4;3;5
2020-04-29 14:08:58;156;58;32;24;5;5;4;4;4;3;5
2020-04-29 14:09:59;157;58;33;24;5;5;4;4;4;3;5
2020-04-29 14:11:00;157;58;33;24;5;5;4;4;4;3;5
2020-04-29 14:11:58;157;58;33;24;5;5;4;4;4;3;5
2020-04-29 14:12:59;158;59;33;24;5;5;4;4;4;3;5
2020-04-29 14:13:58;159;59;34;24;5;5;4;4;4;3;5
2020-04-29 14:14:59;159;59;34;24;5;5;4;4;4;3;5
2020-04-29 14:15:59;161;60;34;24;5;5;4;4;4;4;5
2020-04-29 14:16:58;161;60;34;24;5;5;4;4;4;4;5
2020-04-29 14:17:59;163;61;34;24;5;6;4;4;4;4;5
2020-04-29 14:18:58;163;61;34;24;5;6;4;4;4;4;5
2020-04-29 14:19:59;163;61;34;24;5;6;4;4;4;4;5
2020-04-29 14:20:59;163;61;34;24;5;6;4;4;4;4;5
2020-04-29 14:21:58;163;61;34;24;5;6;4;4;4;4;5
2020-04-29 14:22:59;163;61;34;24;5;6;4;4;4;4;5
2020-04-29 14:23:59;163;61;34;24;5;6;4;4;4;4;5
2020-04-29 14:24:58;163;61;34;24;5;6;4;4;4;4;5
2020-04-29 14:25:59;163;61;34;24;5;6;4;4;4;4;5
2020-04-29 14:26:58;163;61;34;24;5;6;4;4;4;4;5
2020-04-29 14:27:59;164;61;34;25;5;6;4;4;4;4;5
2020-04-29 14:28:59;165;62;34;24;6;6;4;4;4;4;5
2020-04-29 14:29:58;165;62;34;24;6;6;4;4;4;4;5
2020-04-29 14:30:59;166;62;34;24;7;6;4;4;4;4;5
2020-04-29 14:31:59;166;62;34;24;7;6;4;4;4;4;5
2020-04-29 14:32:58;167;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:33:59;167;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:34:58;167;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:35:59;167;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:36:58;167;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:37:59;167;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:38:58;167;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:39:59;167;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:40:59;167;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:41:58;167;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:42:59;168;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:43:59;168;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:44:58;168;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:45:59;168;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:46:59;168;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:47:58;168;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:48:59;168;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:49:58;168;62;35;24;7;6;4;4;4;4;5
2020-04-29 14:50:59;169;62;36;24;7;6;4;4;4;4;5
2020-04-29 14:51:58;169;62;36;24;7;6;4;4;4;4;5
2020-04-29 14:52:59;170;62;36;24;7;6;4;5;4;4;5
2020-04-29 14:53:59;170;62;36;24;7;6;4;5;4;4;5
2020-04-29 14:54:58;170;62;36;24;7;6;4;5;4;4;5
2020-04-29 14:55:59;171;62;36;24;7;7;4;5;4;4;5
2020-04-29 14:56:58;171;62;36;24;7;7;4;5;4;4;5
2020-04-29 14:57:59;171;62;36;24;7;7;4;5;4;4;5
2020-04-29 14:58:59;173;64;36;24;7;7;4;5;4;4;5
2020-04-29 14:59:58;173;64;36;24;7;7;4;5;4;4;5
2020-04-29 15:00:59;173;64;36;24;7;7;4;5;4;4;5
2020-04-29 15:02:00;174;65;36;24;7;7;4;5;4;4;5
2020-04-29 15:02:58;175;66;36;24;7;7;4;5;4;4;5
2020-04-29 15:03:59;176;66;36;25;7;7;4;5;4;4;5
2020-04-29 15:04:58;177;67;36;25;7;7;4;5;4;4;5
2020-04-29 15:05:59;178;67;36;25;7;7;4;5;4;4;6
2020-04-29 15:06:59;178;67;36;25;7;7;4;5;4;4;6
2020-04-29 15:07:58;179;68;36;25;7;7;4;5;4;4;6
2020-04-29 15:08:59;179;68;36;25;7;7;4;5;4;4;6
2020-04-29 15:09:59;179;68;36;25;7;7;4;5;4;4;6
2020-04-29 15:10:58;179;68;36;25;7;7;4;5;4;4;6
2020-04-29 15:11:59;180;68;37;25;7;7;4;5;4;4;6
2020-04-29 15:12:59;180;68;37;25;7;7;4;5;4;4;6
2020-04-29 15:13:58;180;68;37;25;7;7;4;5;4;4;6
2020-04-29 15:14:59;182;69;37;25;7;7;4;5;4;4;6
2020-04-29 15:15:59;182;69;37;25;7;7;4;5;4;4;6
2020-04-29 15:16:58;182;69;37;25;7;7;4;5;4;4;6
2020-04-29 15:17:59;182;69;37;25;7;7;4;5;4;4;6
2020-04-29 15:18:59;182;69;37;25;7;7;4;5;4;4;6
2020-04-29 15:19:58;182;69;37;25;7;7;4;5;4;4;6
2020-04-29 15:20:59;182;69;37;25;7;7;4;5;4;4;6
2020-04-29 15:21:59;182;69;37;25;7;7;4;5;4;4;6
2020-04-29 15:22:58;182;69;37;25;7;7;4;5;4;4;6
2020-04-29 15:23:59;183;70;37;25;7;7;4;5;4;4;6
2020-04-29 15:24:58;184;70;38;25;7;7;4;5;4;4;6
2020-04-29 15:25:59;184;70;38;25;7;7;4;5;4;4;6
2020-04-29 15:26:59;184;70;38;25;7;7;4;5;4;4;6
2020-04-29 15:27:58;184;70;38;25;7;7;4;5;4;4;6
2020-04-29 15:28:59;184;70;38;25;7;7;4;5;4;4;6
2020-04-29 15:29:59;184;71;38;25;7;7;4;5;4;4;5
2020-04-29 15:30:58;184;71;38;25;7;7;4;5;4;4;5
2020-04-29 15:31:59;185;71;38;26;7;7;4;5;4;4;5
2020-04-29 15:32:58;185;71;38;26;7;7;4;5;4;4;5
2020-04-29 15:33:59;185;71;38;26;7;7;4;5;4;4;5
2020-04-29 15:34:59;185;71;38;26;7;7;4;5;4;4;5
2020-04-29 15:35:58;186;71;38;26;8;7;4;5;4;4;5
2020-04-29 15:36:59;186;71;38;26;8;7;4;5;4;4;5
2020-04-29 15:37:59;187;71;38;26;8;7;4;6;4;4;5
2020-04-29 15:38:58;188;71;38;27;8;7;4;6;4;4;5
2020-04-29 15:39:59;188;71;38;27;8;7;4;6;4;4;5
2020-04-29 15:40:59;189;72;38;27;8;7;4;6;4;4;5
2020-04-29 15:41:58;189;72;38;27;8;7;4;6;4;4;5
2020-04-29 15:42:59;189;72;38;27;8;7;4;6;4;4;5
2020-04-29 15:43:59;189;72;38;27;8;7;4;6;4;4;5
2020-04-29 15:44:58;189;72;38;27;8;7;4;6;4;4;5
2020-04-29 15:45:59;191;73;39;27;8;7;4;6;4;4;5
2020-04-29 15:46:59;192;73;40;27;8;7;4;6;4;4;5
2020-04-29 15:47:58;192;73;40;27;8;7;4;6;4;4;5
2020-04-29 15:48:59;192;73;40;27;8;7;4;6;4;4;5
2020-04-29 15:49:59;192;73;40;27;8;7;4;6;4;4;5
2020-04-29 15:50:58;192;73;40;27;8;7;4;6;4;4;5
2020-04-29 15:51:59;193;74;40;27;8;7;4;6;4;4;5
2020-04-29 15:52:59;193;74;40;27;8;7;4;6;4;4;5
2020-04-29 15:53:58;193;75;40;27;8;7;4;6;4;4;5
2020-04-29 15:54:59;193;75;41;26;8;7;4;6;4;4;5
2020-04-29 15:55:59;193;75;41;26;8;7;4;6;4;4;5
2020-04-29 15:56:58;193;75;41;26;8;7;4;6;4;4;5
2020-04-29 15:57:59;193;75;41;26;8;7;4;6;4;4;5
2020-04-29 15:58:58;194;76;41;26;8;7;4;6;4;4;5
2020-04-29 15:59:59;194;76;41;26;8;7;4;6;4;4;5
2020-04-29 16:00:59;194;76;41;26;8;7;4;6;4;4;5
2020-04-29 16:01:58;194;76;41;26;8;7;4;6;4;4;5
2020-04-29 16:02:59;194;76;41;26;8;7;4;6;4;4;5
2020-04-29 16:03:59;194;76;41;26;8;7;4;6;4;4;5
2020-04-29 16:04:58;194;76;41;26;8;7;4;6;4;4;5
2020-04-29 16:05:59;194;76;41;26;8;7;4;6;4;4;5
2020-04-29 16:06:59;194;77;41;25;8;7;4;6;4;4;5
2020-04-29 16:07:58;194;77;41;25;8;7;4;6;4;4;5
2020-04-29 16:08:59;194;77;41;25;8;7;4;6;4;4;5
2020-04-29 16:09:59;194;77;41;25;8;7;4;6;4;4;5
2020-04-29 16:10:58;194;77;41;25;8;7;4;6;4;4;5
2020-04-29 16:11:59;194;77;41;25;8;7;4;6;4;4;5
2020-04-29 16:12:59;194;77;41;25;8;7;4;6;4;4;5
2020-04-29 16:13:58;194;77;41;25;8;7;4;6;4;4;5
2020-04-29 16:14:59;194;77;41;25;8;7;4;6;4;4;5
2020-04-29 16:15:59;194;77;41;25;8;7;4;6;4;4;5
2020-04-29 16:16:58;194;77;41;25;8;7;4;6;4;4;5
2020-04-29 16:17:59;196;79;41;25;8;7;4;6;4;4;5
2020-04-29 16:18:59;196;79;41;25;8;7;4;6;4;4;5
2020-04-29 16:19:58;196;79;41;25;8;7;4;6;4;4;5
2020-04-29 16:20:59;196;79;41;25;8;7;4;6;4;4;5
2020-04-29 16:21:59;196;79;41;25;8;7;4;6;4;4;5
2020-04-29 16:22:58;196;79;41;25;8;7;4;6;4;4;5
2020-04-29 16:23:59;196;79;41;25;8;7;4;6;4;4;5
2020-04-29 16:24:59;197;79;42;25;8;7;4;6;4;4;5
2020-04-29 16:25:58;197;79;42;25;8;7;4;6;4;4;5
2020-04-29 16:26:59;198;80;42;25;8;7;4;6;4;4;5
2020-04-29 16:27:58;198;80;42;25;8;7;4;6;4;4;5
2020-04-29 16:28:59;198;80;42;25;8;7;4;6;4;4;5
2020-04-29 16:29:59;198;80;42;25;8;7;4;6;4;4;5
2020-04-29 16:30:58;198;80;42;25;8;7;4;6;4;4;5
2020-04-29 16:31:59;198;80;42;25;8;7;4;6;4;4;5
2020-04-29 16:32:59;198;80;42;25;8;7;4;6;4;4;5
2020-04-29 16:33:58;198;80;42;25;8;7;4;6;4;4;5
2020-04-29 16:34:59;200;81;42;25;8;7;5;6;4;4;5
2020-04-29 16:35:59;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:36:58;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:37:59;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:38:58;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:39:59;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:40:59;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:41:58;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:42:59;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:43:59;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:44:58;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:45:59;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:47:00;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:47:58;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:48:59;200;81;43;24;8;7;5;6;4;4;5
2020-04-29 16:49:58;201;82;43;24;8;7;5;6;4;4;5
2020-04-29 16:50:59;203;83;43;25;8;7;5;6;4;4;5
2020-04-29 16:51:59;203;83;43;25;8;7;5;6;4;4;5
2020-04-29 16:52:58;203;83;43;25;8;7;5;6;4;4;5
2020-04-29 16:53:59;203;83;43;25;8;7;5;6;4;4;5
2020-04-29 16:54:58;204;84;43;25;8;7;5;6;4;4;5
2020-04-29 16:55:59;204;84;43;25;8;7;5;6;4;4;5
2020-04-29 16:56:59;204;84;43;25;8;7;5;6;4;4;5
2020-04-29 16:57:58;204;84;43;25;8;7;5;6;4;4;5
2020-04-29 16:58:59;204;84;43;25;8;7;5;6;4;4;5
2020-04-29 16:59:59;204;84;43;25;8;7;5;6;4;4;5
2020-04-29 17:00:58;204;84;43;25;8;7;5;6;4;4;5
2020-04-29 17:01:59;205;85;43;25;8;7;5;6;4;4;5
2020-04-29 17:02:58;205;85;43;25;8;7;5;6;4;4;5
2020-04-29 17:03:59;205;85;43;25;8;7;5;6;4;4;5
2020-04-29 17:04:59;205;85;43;25;8;7;5;6;4;4;5
2020-04-29 17:05:58;206;85;43;26;8;7;5;6;4;4;5
2020-04-29 17:06:59;207;85;43;26;8;7;5;6;4;4;5
2020-04-29 17:07:59;207;85;43;26;8;7;5;6;4;4;5
2020-04-29 17:08:58;209;85;44;26;8;7;5;7;4;4;5
2020-04-29 17:09:59;209;85;44;26;8;7;5;7;4;4;5
2020-04-29 17:10:59;209;85;44;26;8;7;5;7;4;4;5
2020-04-29 17:11:58;209;85;44;26;8;7;5;7;4;4;5
2020-04-29 17:12:59;209;85;44;26;8;7;5;7;4;4;5
2020-04-29 17:13:59;209;85;44;26;8;7;5;7;4;4;5
2020-04-29 17:14:58;210;85;44;26;9;7;5;7;4;4;5
2020-04-29 17:15:59;210;85;44;26;9;7;5;7;4;4;5
2020-04-29 17:16:59;211;85;44;26;10;7;5;7;4;4;5
2020-04-29 17:17:58;211;85;44;26;10;7;5;7;4;4;5
2020-04-29 17:18:59;211;85;44;26;10;7;5;7;4;4;5
2020-04-29 17:19:59;211;85;44;26;10;7;5;7;4;4;5
2020-04-29 17:20:58;211;85;44;26;10;7;5;7;4;4;5
2020-04-29 17:21:59;212;85;44;26;10;7;5;7;4;4;5
2020-04-29 17:22:59;212;85;44;26;10;7;5;7;4;4;5
2020-04-29 17:23:58;212;85;44;26;10;7;5;7;4;4;5
2020-04-29 17:24:59;212;85;44;26;10;7;5;7;4;4;5
2020-04-29 17:25:58;212;85;44;26;10;7;5;7;4;4;5
2020-04-29 17:26:59;212;85;44;26;10;7;5;7;4;4;5
2020-04-29 17:28:00;212;85;44;26;10;7;5;7;4;4;5
2020-04-29 17:28:58;214;86;44;26;10;8;5;7;4;4;5
2020-04-29 17:29:59;214;86;44;26;10;8;5;7;4;4;5
2020-04-29 17:30:58;214;86;44;26;10;8;5;7;4;4;5
2020-04-29 17:31:59;214;86;44;26;10;8;5;7;4;4;5
2020-04-29 17:32:59;215;87;44;26;10;8;5;7;4;4;5
2020-04-29 17:33:58;215;87;44;26;10;8;5;7;4;4;5
2020-04-29 17:34:59;215;87;44;26;10;8;5;7;4;4;5
2020-04-29 17:35:59;215;87;44;26;10;8;5;7;4;4;5
2020-04-29 17:36:58;215;87;44;26;10;8;5;7;4;4;5
2020-04-29 17:37:59;216;88;44;26;10;8;5;7;4;4;5
2020-04-29 17:38:59;216;88;44;26;10;8;5;7;4;4;5
2020-04-29 17:40:00;216;88;44;26;10;8;5;7;4;4;5
2020-04-29 17:40:58;216;88;44;26;10;8;5;7;4;4;5
2020-04-29 17:41:59;216;88;44;26;10;8;5;7;4;4;5
2020-04-29 17:42:58;216;88;44;26;10;8;5;7;4;4;5
2020-04-29 17:43:59;216;88;44;26;10;8;5;7;4;4;5
2020-04-29 17:44:59;216;88;44;26;10;8;5;7;4;4;5
2020-04-29 17:45:58;216;88;44;26;10;8;5;7;4;4;5
2020-04-29 17:46:59;216;88;44;26;10;8;5;7;4;4;5
2020-04-29 17:47:59;216;88;44;26;10;8;5;7;4;4;5
2020-04-29 17:48:58;216;88;44;26;10;8;5;7;4;4;5
2020-04-29 17:49:59;216;88;44;26;10;8;5;7;4;4;5
2020-04-29 17:50:59;217;88;45;26;10;8;5;7;4;4;5
2020-04-29 17:51:58;218;88;45;27;10;8;5;7;4;4;5
2020-04-29 17:52:59;218;88;45;27;10;8;5;7;4;4;5
2020-04-29 17:53:58;218;88;45;27;10;8;5;7;4;4;5
2020-04-29 17:54:59;218;88;45;27;10;8;5;7;4;4;5
2020-04-29 17:55:59;218;88;45;27;10;8;5;7;4;4;5
2020-04-29 17:56:58;218;88;45;27;10;8;5;7;4;4;5
2020-04-29 17:57:59;218;88;45;27;10;8;5;7;4;4;5
2020-04-29 17:58:59;218;88;45;27;10;8;5;7;4;4;5
2020-04-29 17:59:58;218;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:00:59;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:01:58;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:02:59;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:03:59;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:04:58;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:05:59;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:06:59;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:07:58;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:08:59;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:09:58;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:10:59;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:11:59;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:12:58;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:13:59;219;88;45;27;10;8;5;7;4;4;5
2020-04-29 18:14:59;220;89;45;27;10;8;5;7;4;4;5
2020-04-29 18:15:58;222;90;46;27;10;8;5;7;4;4;5
2020-04-29 18:16:59;222;90;46;27;10;8;5;7;4;4;5
2020-04-29 18:17:58;222;90;46;27;10;8;5;7;4;4;5
2020-04-29 18:18:59;222;90;46;27;10;8;5;7;4;4;5
2020-04-29 18:19:59;222;90;46;27;10;8;5;7;4;4;5
2020-04-29 18:20:58;223;90;46;28;10;8;5;7;4;4;5
2020-04-29 18:21:59;223;90;46;28;10;8;5;7;4;4;5
2020-04-29 18:22:59;223;90;46;28;10;8;5;7;4;4;5
2020-04-29 18:23:58;223;90;46;28;10;8;5;7;4;4;5
2020-04-29 18:24:59;224;90;46;28;10;8;6;7;4;4;5
2020-04-29 18:25:59;224;90;46;28;10;8;6;7;4;4;5
2020-04-29 18:26:58;224;90;46;28;10;8;6;7;4;4;5
2020-04-29 18:27:59;224;90;46;28;10;8;6;7;4;4;5
2020-04-29 18:28:59;224;90;46;28;10;8;6;7;4;4;5
2020-04-29 18:29:58;224;90;46;28;10;8;6;7;4;4;5
2020-04-29 18:30:59;225;91;46;28;10;8;6;7;4;4;5
2020-04-29 18:31:59;225;91;46;28;10;8;6;7;4;4;5
2020-04-29 18:32:58;225;91;46;28;10;8;6;7;4;4;5
2020-04-29 18:33:59;225;90;46;28;10;8;6;7;5;4;5
2020-04-29 18:34:59;225;90;46;28;10;8;6;7;5;4;5
2020-04-29 18:36:00;225;90;46;28;10;8;6;7;5;4;5
2020-04-29 18:36:58;226;91;46;28;10;8;6;7;5;4;5
2020-04-29 18:37:59;226;91;46;28;10;8;6;7;5;4;5
2020-04-29 18:38:59;226;91;46;28;10;8;6;7;5;4;5
2020-04-29 18:39:59;226;91;46;28;10;8;6;7;5;4;5
2020-04-29 18:40:59;227;91;46;28;11;8;6;7;5;4;5
2020-04-29 18:41:58;227;91;46;28;11;8;6;7;5;4;5
2020-04-29 18:42:59;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:43:59;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:44:58;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:45:59;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:46:59;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:47:58;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:48:59;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:49:59;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:50:58;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:51:59;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:52:59;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:53:58;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:54:59;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:55:58;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:56:59;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:57:59;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:58:58;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 18:59:59;228;92;46;28;11;8;6;7;5;4;5
2020-04-29 19:00:59;229;92;46;28;11;8;7;7;5;4;5
2020-04-29 19:01:58;229;92;46;28;11;8;7;7;5;4;5
2020-04-29 19:02:59;230;93;46;28;11;8;7;7;5;4;5
2020-04-29 19:03:59;230;93;46;28;11;8;7;7;5;4;5
2020-04-29 19:04:58;230;93;46;28;11;8;7;7;5;4;5
2020-04-29 19:05:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:06:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:07:58;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:08:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:09:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:10:58;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:11:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:12:58;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:13:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:14:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:15:58;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:16:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:17:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:18:58;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:19:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:20:58;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:21:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:22:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:23:58;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:24:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:25:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:26:58;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:27:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:28:58;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:29:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:30:58;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:31:59;231;93;46;28;12;8;7;7;5;4;5
2020-04-29 19:32:59;232;94;46;28;12;8;7;7;5;4;5
2020-04-29 19:33:58;232;94;46;28;12;8;7;7;5;4;5
2020-04-29 19:34:59;232;94;46;28;12;8;7;7;5;4;5
2020-04-29 19:35:59;232;94;46;28;12;8;7;7;5;4;5
2020-04-29 19:36:58;233;94;46;28;12;8;8;7;5;4;5
2020-04-29 19:37:59;233;94;46;28;12;8;8;7;5;4;5
2020-04-29 19:38:59;235;95;47;28;12;8;8;7;5;4;5
2020-04-29 19:39:58;235;95;47;28;12;8;8;7;5;4;5
2020-04-29 19:40:59;235;96;47;28;12;8;8;6;5;4;5
2020-04-29 19:41:59;235;96;47;28;12;8;8;6;5;4;5
2020-04-29 19:42:59;234;96;46;28;12;8;8;6;5;4;5
2020-04-29 19:43:58;235;96;46;29;12;8;8;6;5;4;5
2020-04-29 19:44:59;235;96;46;29;12;8;8;6;5;4;5
2020-04-29 19:45:59;235;96;46;29;12;8;8;6;5;4;5
2020-04-29 19:46:58;235;96;46;29;12;8;8;6;5;4;5
2020-04-29 19:47:59;235;96;46;29;12;8;8;6;5;4;5
2020-04-29 19:48:58;235;96;46;29;12;8;8;6;5;4;5
2020-04-29 19:49:59;235;96;46;29;12;8;8;6;5;4;5
2020-04-29 19:50:59;235;96;46;29;12;8;8;6;5;4;5
2020-04-29 19:51:58;235;96;46;29;12;8;8;6;5;4;5
2020-04-29 19:52:59;235;96;46;29;12;8;8;6;5;4;5
2020-04-29 19:53:59;235;96;46;29;12;8;8;6;5;4;5
2020-04-29 19:54:59;236;97;46;29;12;8;8;6;5;4;5
2020-04-29 19:55:58;236;97;46;29;12;8;8;6;5;4;5
2020-04-29 19:56:59;236;97;46;29;12;8;8;6;5;4;5
2020-04-29 19:57:59;237;97;46;29;13;8;8;6;5;4;5
2020-04-29 19:58:59;238;97;47;29;13;8;8;6;5;4;5
2020-04-29 19:59:58;238;97;47;29;13;8;8;6;5;4;5
2020-04-29 20:00:59;238;97;47;29;13;8;8;6;5;4;5
2020-04-29 20:01:58;239;97;47;29;14;8;8;6;5;4;5
2020-04-29 20:02:59;241;98;47;29;14;9;8;6;5;4;5
2020-04-29 20:03:59;241;98;47;29;14;9;8;6;5;4;5
2020-04-29 20:04:59;241;98;47;29;14;9;8;6;5;4;5
2020-04-29 20:05:58;242;99;47;29;14;9;8;6;5;4;5
2020-04-29 20:06:59;242;99;47;29;14;9;8;6;5;4;5
2020-04-29 20:07:58;242;99;47;29;14;9;8;6;5;4;5
2020-04-29 20:08:59;243;100;47;29;14;9;8;6;5;4;5
2020-04-29 20:09:59;244;100;47;29;15;9;8;6;5;4;5
2020-04-29 20:10:58;244;100;47;29;15;9;8;6;5;4;5
2020-04-29 20:11:59;245;101;47;29;15;9;8;6;5;4;5
2020-04-29 20:12:59;245;101;47;29;15;9;8;6;5;4;5
2020-04-29 20:13:58;245;101;47;29;15;9;8;6;5;4;5
2020-04-29 20:14:59;245;101;47;29;15;9;8;6;5;4;5
2020-04-29 20:15:59;245;101;47;29;15;9;8;6;5;4;5
2020-04-29 20:16:58;245;101;47;29;15;9;8;6;5;4;5
2020-04-29 20:17:59;245;101;47;29;15;9;8;6;5;4;5
2020-04-29 20:18:59;245;101;47;29;15;9;8;6;5;4;5
2020-04-29 20:19:58;245;101;47;29;15;9;8;6;5;4;5
