datetime;total_votes;Carrotin;bf6;megaslowpoke;paramed;tutabrain;Есения;kross;vjik;BNKTOP;Archie_RU
2020-05-20 00:00:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:01:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:02:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:03:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:04:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:05:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:06:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:07:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:08:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:09:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:10:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:11:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:12:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:13:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:14:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:15:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:16:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:17:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:18:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:19:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:20:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:21:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:22:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:23:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:24:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:25:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:26:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:27:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:28:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:29:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:30:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:31:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:32:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:33:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:34:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:35:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:36:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:37:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:38:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:39:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:40:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:41:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:42:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:43:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:45:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:46:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:47:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:48:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:49:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:50:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:51:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:52:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:53:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:54:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:55:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:56:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:57:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:58:58;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 00:59:59;0;0;0;0;0;0;0;0;0;0;0
2020-05-20 01:00:59;2;0;0;0;1;0;0;0;1;0;0
2020-05-20 01:01:58;2;0;0;0;1;0;0;0;1;0;0
2020-05-20 01:02:59;2;0;0;0;1;0;0;0;1;0;0
2020-05-20 01:03:59;2;0;0;0;1;0;0;0;1;0;0
2020-05-20 01:04:59;3;0;1;0;1;0;0;0;1;0;0
2020-05-20 01:05:58;3;0;1;0;1;0;0;0;1;0;0
2020-05-20 01:06:59;3;0;1;0;1;0;0;0;1;0;0
2020-05-20 01:07:59;4;0;1;1;1;0;0;0;1;0;0
2020-05-20 01:08:58;4;0;1;1;1;0;0;0;1;0;0
2020-05-20 01:09:59;6;0;1;3;1;0;0;0;1;0;0
2020-05-20 01:10:59;7;0;1;3;2;0;0;0;1;0;0
2020-05-20 01:11:58;7;0;1;3;2;0;0;0;1;0;0
2020-05-20 01:12:59;10;1;1;3;2;0;1;0;2;0;0
2020-05-20 01:13:59;11;1;1;3;2;0;1;0;2;0;0
2020-05-20 01:14:58;13;1;1;4;2;0;1;0;2;0;0
2020-05-20 01:15:59;13;1;1;4;2;0;1;0;2;0;0
2020-05-20 01:16:58;16;2;1;4;3;0;1;0;3;0;0
2020-05-20 01:17:59;17;3;1;4;3;0;1;0;3;0;0
2020-05-20 01:18:59;17;3;1;4;3;0;1;0;3;0;0
2020-05-20 01:19:58;18;4;1;4;3;0;1;0;3;0;0
2020-05-20 01:20:59;20;4;1;4;3;0;2;0;3;0;0
2020-05-20 01:21:59;20;4;1;4;3;0;2;0;3;0;0
2020-05-20 01:22:59;21;4;1;5;3;0;2;0;3;0;0
2020-05-20 01:23:58;23;5;2;5;3;0;2;0;3;0;0
2020-05-20 01:24:59;24;5;3;5;3;0;2;0;3;0;0
2020-05-20 01:25:59;25;5;4;5;3;0;2;0;3;0;0
2020-05-20 01:26:58;26;6;4;5;3;0;2;0;3;0;0
2020-05-20 01:27:59;27;6;5;5;3;0;2;0;3;0;0
2020-05-20 01:28:59;28;6;5;5;3;0;2;0;4;0;0
2020-05-20 01:29:58;30;6;6;5;3;0;2;0;5;0;0
2020-05-20 01:30:59;31;6;7;5;3;0;2;0;5;0;0
2020-05-20 01:31:59;31;6;7;5;3;0;2;0;5;0;0
2020-05-20 01:32:58;33;6;8;6;3;0;2;0;5;0;0
2020-05-20 01:33:59;34;6;8;6;3;0;3;0;5;0;0
2020-05-20 01:34:59;34;6;8;6;3;0;3;0;5;0;0
2020-05-20 01:35:58;35;6;8;7;3;0;3;0;5;0;0
2020-05-20 01:36:59;36;7;8;7;3;0;3;0;5;0;0
2020-05-20 01:37:58;37;7;9;7;3;0;3;0;5;0;0
2020-05-20 01:38:59;38;8;9;7;3;0;3;0;5;0;0
2020-05-20 01:39:59;38;8;9;7;3;0;3;0;5;0;0
2020-05-20 01:40:58;39;8;9;7;4;0;3;0;5;0;0
2020-05-20 01:41:59;40;8;10;7;4;0;3;0;5;0;0
2020-05-20 01:42:58;40;8;10;7;4;0;3;0;5;0;0
2020-05-20 01:43:59;42;9;11;7;4;0;3;0;5;0;0
2020-05-20 01:44:59;43;9;11;7;5;0;3;0;5;0;0
2020-05-20 01:45:58;44;9;11;7;5;0;4;0;5;0;0
2020-05-20 01:46:59;45;9;11;8;5;0;4;0;5;0;0
2020-05-20 01:47:59;45;9;11;8;5;0;4;0;5;0;0
2020-05-20 01:48:59;46;9;11;9;5;0;4;0;5;0;0
2020-05-20 01:49:58;46;9;11;9;5;0;4;0;5;0;0
2020-05-20 01:50:59;46;9;11;9;5;0;4;0;5;0;0
2020-05-20 01:51:59;46;9;11;9;5;0;4;0;5;0;0
2020-05-20 01:52:58;46;9;11;9;5;0;4;0;5;0;0
2020-05-20 01:53:59;46;9;11;9;5;0;4;0;5;0;0
2020-05-20 01:54:59;46;9;11;9;5;0;4;0;5;0;0
2020-05-20 01:55:58;48;10;12;9;5;0;4;0;5;0;0
2020-05-20 01:56:59;48;10;12;9;5;0;4;0;5;0;0
2020-05-20 01:58:00;48;10;12;9;5;0;4;0;5;0;0
2020-05-20 01:58:58;49;11;12;9;5;0;4;0;5;0;0
2020-05-20 01:59:59;49;11;12;9;5;0;4;0;5;0;0
2020-05-20 02:00:59;49;11;12;9;5;0;4;0;5;0;0
2020-05-20 02:01:58;49;11;12;9;5;0;4;0;5;0;0
2020-05-20 02:02:59;50;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:03:59;50;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:04:58;50;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:05:59;50;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:06:59;50;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:07:58;50;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:08:59;50;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:09:59;51;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:10:58;51;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:11:59;51;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:12:58;51;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:13:59;51;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:14:59;51;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:15:59;52;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:16:58;52;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:17:59;52;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:18:59;53;11;13;9;4;0;4;0;5;0;0
2020-05-20 02:19:58;54;11;14;9;4;0;4;0;5;0;0
2020-05-20 02:20:59;54;11;14;9;4;0;4;0;5;0;0
2020-05-20 02:21:59;55;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:22:58;55;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:23:59;55;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:24:59;55;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:25:59;55;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:26:58;55;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:27:59;55;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:28:58;55;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:29:59;55;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:30:59;55;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:31:58;55;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:32:59;55;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:33:59;55;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:34:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:35:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:36:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:37:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:38:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:39:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:40:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:41:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:42:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:44:00;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:44:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:45:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:46:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:47:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:48:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:49:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:50:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:51:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:52:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:53:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:54:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:55:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:56:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:57:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:58:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 02:59:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:00:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:01:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:02:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:03:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:04:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:05:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:06:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:07:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:08:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:09:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:10:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:11:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:12:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:13:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:14:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:15:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:16:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:17:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:18:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:19:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:20:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:21:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:22:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:23:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:24:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:25:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:26:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:27:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:28:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:29:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:31:00;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:31:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:32:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:34:00;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:34:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:35:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:36:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:37:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:38:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:39:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:40:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:41:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:42:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:43:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:44:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:45:58;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:46:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:47:59;56;11;15;9;4;0;4;0;5;0;0
2020-05-20 03:48:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 03:49:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 03:50:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 03:51:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 03:52:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 03:53:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 03:54:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 03:55:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 03:56:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 03:57:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 03:58:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 03:59:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:00:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:01:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:02:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:03:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:04:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:05:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:06:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:07:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:08:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:09:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:10:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:11:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:12:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:13:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:14:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:15:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:16:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:17:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:18:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:19:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:20:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:21:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:22:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:23:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:24:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:25:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:26:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:27:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:28:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:30:00;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:30:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:31:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:32:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:33:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:34:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:35:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:36:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:37:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:38:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:39:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:40:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:41:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:42:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:43:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:44:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:45:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:46:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:47:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:48:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:49:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:50:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:51:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:52:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:53:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:54:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:55:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:56:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:57:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:58:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 04:59:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 05:00:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 05:01:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 05:02:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 05:03:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 05:04:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 05:05:59;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 05:06:58;57;11;15;9;4;0;5;0;5;0;0
2020-05-20 05:07:59;58;11;15;9;4;0;5;0;5;0;0
2020-05-20 05:08:59;58;11;15;9;4;0;5;0;5;0;0
2020-05-20 05:09:58;58;11;15;9;4;0;5;0;5;0;0
2020-05-20 05:10:59;58;11;15;9;4;0;5;0;5;0;0
2020-05-20 05:11:59;58;11;15;9;4;0;5;0;5;0;0
2020-05-20 05:12:58;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:13:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:14:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:15:58;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:16:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:17:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:18:58;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:19:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:20:58;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:21:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:22:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:23:58;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:24:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:25:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:26:58;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:27:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:28:58;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:29:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:30:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:31:58;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:32:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:33:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:34:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:35:58;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:36:59;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:38:00;59;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:38:58;60;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:39:59;60;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:40:59;60;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:41:58;60;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:42:59;60;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:43:59;60;11;16;9;4;0;5;0;5;0;0
2020-05-20 05:44:58;61;11;16;10;4;0;5;0;5;0;0
2020-05-20 05:45:59;61;11;16;10;4;0;5;0;5;0;0
2020-05-20 05:46:59;61;11;16;10;4;0;5;0;5;0;0
2020-05-20 05:47:58;61;11;16;10;4;0;5;0;5;0;0
2020-05-20 05:48:59;61;11;16;10;4;0;5;0;5;0;0
2020-05-20 05:49:58;61;11;16;10;4;0;5;0;5;0;0
2020-05-20 05:50:59;61;11;16;10;4;0;5;0;5;0;0
2020-05-20 05:51:59;61;11;16;10;4;0;5;0;5;0;0
2020-05-20 05:52:58;61;11;16;10;4;0;5;0;5;0;0
2020-05-20 05:53:59;62;12;16;10;4;0;5;0;5;0;0
2020-05-20 05:54:59;62;12;16;10;4;0;5;0;5;0;0
2020-05-20 05:55:59;63;12;16;10;4;0;5;0;5;0;0
2020-05-20 05:56:58;63;12;16;10;4;0;5;0;5;0;0
2020-05-20 05:57:59;63;12;16;10;4;0;5;0;5;0;0
2020-05-20 05:58:59;63;12;16;10;4;0;5;0;5;0;0
2020-05-20 05:59:58;63;12;16;10;4;0;5;0;5;0;0
2020-05-20 06:00:59;63;12;16;10;4;0;5;0;5;0;0
2020-05-20 06:01:58;63;12;16;10;4;0;5;0;5;0;0
2020-05-20 06:02:59;63;12;16;10;4;0;5;0;5;0;0
2020-05-20 06:03:59;63;12;16;10;4;0;5;0;5;0;0
2020-05-20 06:04:58;63;12;16;10;4;0;5;0;5;0;0
2020-05-20 06:05:59;63;12;16;10;4;0;5;0;5;0;0
2020-05-20 06:06:59;63;12;16;10;4;0;5;0;5;0;0
2020-05-20 06:07:58;64;12;17;10;4;0;5;0;5;0;0
2020-05-20 06:08:59;64;12;17;10;4;0;5;0;5;0;0
2020-05-20 06:09:59;64;12;17;10;4;0;5;0;5;0;0
2020-05-20 06:10:58;64;12;17;10;4;0;5;0;5;0;0
2020-05-20 06:11:59;64;12;17;10;4;0;5;0;5;0;0
2020-05-20 06:12:59;64;12;17;10;4;0;5;0;5;0;0
2020-05-20 06:13:58;64;12;17;10;4;0;5;0;5;0;0
2020-05-20 06:14:59;65;13;17;10;4;0;5;0;5;0;0
2020-05-20 06:15:58;65;13;17;10;4;0;5;0;5;0;0
2020-05-20 06:16:59;65;13;17;10;4;0;5;0;5;0;0
2020-05-20 06:17:58;65;13;17;10;4;0;5;0;5;0;0
2020-05-20 06:18:59;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:19:59;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:20:58;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:21:59;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:22:59;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:23:59;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:24:58;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:25:59;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:26:59;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:27:58;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:28:59;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:29:59;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:30:58;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:31:59;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:32:59;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:33:58;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:34:59;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:35:59;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:36:58;67;14;17;11;4;0;5;0;5;0;0
2020-05-20 06:37:59;67;14;17;11;4;0;5;0;5;0;0
