datetime;total_votes;pavelomg;DrumBox;Dirtylieutenant;kamutahirovata;rockamark;megalomaniac;Zabava;mvgolubev;Lay_Lady_Lay;Palad1n
2019-12-25 13:00:58;110;0;38;18;4;10;6;7;4;4;3
2019-12-25 13:01:59;111;0;38;18;4;10;6;8;4;4;3
2019-12-25 13:03:00;112;0;39;18;4;10;6;8;4;4;3
2019-12-25 13:03:58;112;0;39;18;4;10;6;8;4;4;3
2019-12-25 13:04:59;112;0;39;18;4;10;6;8;4;4;3
2019-12-25 13:05:59;112;0;39;18;4;10;6;8;4;4;3
2019-12-25 13:06:58;112;0;40;17;4;10;6;8;4;4;3
2019-12-25 13:07:59;112;0;40;17;4;10;6;8;4;4;3
2019-12-25 13:08:59;112;0;40;17;4;10;6;8;4;4;3
2019-12-25 13:09:59;113;0;40;17;4;10;6;8;4;4;3
2019-12-25 13:10:58;115;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:11:59;115;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:12:59;115;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:13:58;115;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:14:59;115;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:15:59;115;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:16:58;115;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:17:59;115;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:18:59;115;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:20:00;115;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:20:58;115;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:21:59;115;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:22:59;115;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:23:58;116;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:24:59;116;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:25:59;116;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:26:58;116;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:27:59;116;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:28:59;116;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:29:59;116;0;40;17;5;10;6;9;4;4;3
2019-12-25 13:30:58;118;2;40;17;5;10;6;9;4;4;3
2019-12-25 13:31:59;118;2;40;17;5;10;6;9;4;4;3
2019-12-25 13:32:59;119;2;40;17;5;10;7;9;4;4;3
2019-12-25 13:33:59;119;3;39;17;5;10;7;9;4;4;3
2019-12-25 13:34:58;119;3;39;17;5;10;7;9;4;4;3
2019-12-25 13:35:59;119;3;39;17;5;10;7;9;4;4;3
2019-12-25 13:36:59;119;3;39;17;5;10;7;9;4;4;3
2019-12-25 13:37:59;119;3;39;16;5;10;7;10;4;4;3
2019-12-25 13:38:58;119;3;39;17;5;10;7;9;4;4;3
2019-12-25 13:39:59;119;3;39;17;5;10;7;9;4;4;3
2019-12-25 13:40:59;119;4;39;16;5;10;7;9;4;4;3
2019-12-25 13:41:59;120;5;39;16;5;10;7;9;4;4;3
2019-12-25 13:42:59;120;5;39;16;5;10;7;9;4;4;3
2019-12-25 13:43:58;120;5;39;16;5;10;7;9;4;4;3
2019-12-25 13:44:59;120;5;39;16;5;10;7;9;4;4;3
2019-12-25 13:45:59;120;5;39;16;5;10;7;9;4;4;3
2019-12-25 13:46:58;120;5;39;16;5;10;7;9;4;4;3
2019-12-25 13:47:59;120;5;39;16;5;10;7;9;4;4;3
2019-12-25 13:48:58;121;5;40;16;5;10;7;9;4;4;3
2019-12-25 13:49:59;121;5;40;16;5;10;7;9;4;4;3
2019-12-25 13:50:59;121;5;40;16;5;10;7;9;4;4;3
2019-12-25 13:51:58;121;5;40;16;5;10;7;9;4;4;3
2019-12-25 13:52:59;121;5;41;16;5;9;7;9;4;4;3
2019-12-25 13:53:59;121;5;41;16;5;9;7;9;4;4;3
2019-12-25 13:54:59;122;6;41;16;5;9;7;9;4;4;3
2019-12-25 13:55:58;122;6;41;16;5;9;7;9;4;4;3
2019-12-25 13:56:59;122;6;41;16;5;9;7;9;4;4;3
2019-12-25 13:57:59;122;6;41;16;5;9;7;9;4;4;3
2019-12-25 13:58:59;122;6;41;16;5;9;7;9;4;4;3
2019-12-25 13:59:58;122;6;41;16;5;9;7;9;4;4;3
2019-12-25 14:00:59;122;7;40;16;5;9;7;9;4;4;3
2019-12-25 14:01:59;123;8;40;16;5;9;7;9;4;4;3
2019-12-25 14:02:59;123;8;40;16;5;9;7;9;4;4;3
2019-12-25 14:03:58;123;8;40;16;5;9;7;9;4;4;3
2019-12-25 14:04:59;123;8;40;16;5;9;7;9;4;4;3
2019-12-25 14:05:59;125;9;40;16;6;9;7;9;4;4;3
2019-12-25 14:06:58;125;9;40;16;6;9;7;9;4;4;3
2019-12-25 14:07:59;125;9;40;16;6;9;7;9;4;4;3
2019-12-25 14:08:59;125;9;40;16;6;9;7;9;4;4;3
2019-12-25 14:09:59;125;9;40;16;6;9;7;9;4;4;3
2019-12-25 14:10:58;125;9;40;16;6;9;7;9;4;4;3
2019-12-25 14:11:59;126;9;40;16;6;9;8;9;4;4;3
2019-12-25 14:12:59;126;9;40;16;6;9;8;9;4;4;3
2019-12-25 14:13:58;127;10;40;16;6;9;8;9;4;4;3
2019-12-25 14:14:59;127;10;40;16;6;9;8;9;4;4;3
2019-12-25 14:15:59;127;10;40;16;6;9;8;9;4;4;3
2019-12-25 14:16:58;127;10;40;16;6;9;8;9;4;4;3
2019-12-25 14:17:59;127;11;39;16;6;9;8;9;4;4;3
2019-12-25 14:18:59;127;11;39;16;6;9;8;9;4;4;3
2019-12-25 14:19:58;127;11;39;16;6;9;8;9;4;4;3
2019-12-25 14:20:59;127;13;37;16;6;9;8;9;4;4;3
2019-12-25 14:21:59;127;13;37;16;6;9;8;9;4;4;3
2019-12-25 14:22:59;129;15;37;16;6;9;8;9;4;4;3
2019-12-25 14:23:58;129;15;37;16;6;9;8;9;4;4;3
2019-12-25 14:24:59;130;16;37;16;6;9;8;9;4;4;3
2019-12-25 14:25:59;130;16;37;16;6;9;8;9;4;4;3
2019-12-25 14:26:58;130;16;37;16;6;9;8;9;4;4;3
2019-12-25 14:27:59;130;16;37;16;6;9;8;9;4;4;3
2019-12-25 14:28:59;130;16;37;16;6;9;8;9;4;4;3
2019-12-25 14:29:58;130;16;37;16;6;9;8;9;4;4;3
2019-12-25 14:30:59;131;17;37;16;6;9;8;9;4;4;3
2019-12-25 14:31:59;131;17;37;16;6;9;8;9;4;4;3
2019-12-25 14:32:59;131;17;37;16;6;9;8;9;4;4;3
2019-12-25 14:33:58;131;17;37;16;6;9;8;9;4;4;3
2019-12-25 14:34:59;131;17;37;16;6;9;8;9;4;4;3
2019-12-25 14:35:59;131;17;37;16;6;9;8;9;4;4;3
2019-12-25 14:36:58;131;17;37;16;6;9;8;9;4;4;3
2019-12-25 14:37:59;132;17;38;16;6;9;8;9;4;4;3
2019-12-25 14:38:59;132;17;38;16;6;9;8;9;4;4;3
2019-12-25 14:40:00;132;17;38;16;6;9;8;9;4;4;3
2019-12-25 14:40:58;132;17;38;16;6;9;8;9;4;4;3
2019-12-25 14:41:59;134;19;38;16;6;9;8;9;4;4;3
2019-12-25 14:42:59;135;20;38;16;6;9;8;9;4;4;3
2019-12-25 14:43:58;135;20;38;16;6;9;8;9;4;4;3
2019-12-25 14:44:59;135;20;38;16;6;9;8;9;4;4;3
2019-12-25 14:45:59;136;21;38;16;6;9;8;9;4;4;3
2019-12-25 14:46:59;136;21;38;16;6;9;8;9;4;4;3
2019-12-25 14:47:58;136;21;38;16;6;9;8;9;4;4;3
2019-12-25 14:48:59;136;21;38;16;6;9;8;9;4;4;3
2019-12-25 14:49:59;137;22;38;16;6;9;8;9;4;4;3
2019-12-25 14:50:59;138;23;38;16;6;9;8;9;4;4;3
2019-12-25 14:51:58;138;23;38;16;6;9;8;9;4;4;3
2019-12-25 14:52:59;138;23;38;16;6;9;8;9;4;4;3
2019-12-25 14:53:59;138;23;38;16;6;9;8;9;4;4;3
2019-12-25 14:54:58;138;23;38;16;6;9;8;9;4;4;3
2019-12-25 14:55:59;138;23;38;16;6;9;8;9;4;4;3
2019-12-25 14:56:59;139;24;38;16;6;9;8;9;4;4;3
2019-12-25 14:57:58;139;24;38;16;6;9;8;9;4;4;3
2019-12-25 14:58:59;139;24;38;16;6;9;8;9;4;4;3
2019-12-25 14:59:59;140;25;38;16;6;9;8;9;4;4;3
2019-12-25 15:00:59;140;25;38;16;6;9;8;9;4;4;3
2019-12-25 15:01:58;140;25;38;16;6;9;8;9;4;4;3
2019-12-25 15:02:59;141;26;38;16;6;9;8;9;4;4;3
2019-12-25 15:03:59;141;26;38;16;6;9;8;9;4;4;3
2019-12-25 15:04:58;141;26;38;16;6;9;8;9;4;4;3
2019-12-25 15:05:59;141;26;38;16;6;9;8;9;4;4;3
2019-12-25 15:06:59;143;27;39;16;6;9;8;9;4;4;3
2019-12-25 15:07:58;143;27;39;16;6;9;8;9;4;4;3
2019-12-25 15:08:59;144;28;39;16;6;9;8;9;4;4;3
2019-12-25 15:09:59;145;29;39;16;6;9;8;9;4;4;3
2019-12-25 15:10:59;146;31;38;16;6;9;8;9;4;4;3
2019-12-25 15:11:58;146;31;38;16;6;9;8;9;4;4;3
2019-12-25 15:12:59;146;31;38;16;6;9;8;9;4;4;3
2019-12-25 15:13:59;147;32;38;16;6;9;8;9;4;4;3
2019-12-25 15:14:58;147;32;38;16;6;9;8;9;4;4;3
2019-12-25 15:15:59;148;33;38;16;6;9;8;9;4;4;3
2019-12-25 15:16:59;148;33;38;16;6;9;8;9;4;4;3
2019-12-25 15:17:59;148;33;38;16;6;9;8;9;4;4;3
2019-12-25 15:18:58;149;33;39;16;6;9;8;9;4;4;3
2019-12-25 15:19:59;149;33;39;16;6;9;8;9;4;4;3
2019-12-25 15:20:59;149;33;39;16;6;9;8;9;4;4;3
2019-12-25 15:21:59;149;33;40;16;6;9;8;9;4;3;3
2019-12-25 15:22:58;150;33;41;16;6;9;8;9;4;3;3
2019-12-25 15:23:59;150;33;41;16;6;9;8;9;4;3;3
2019-12-25 15:24:59;151;33;42;16;6;9;8;9;4;3;3
2019-12-25 15:25:58;151;33;42;16;6;9;8;9;4;3;3
2019-12-25 15:26:59;151;33;42;16;6;9;8;9;4;3;3
2019-12-25 15:27:59;151;33;42;16;6;9;8;9;4;3;3
2019-12-25 15:28:58;151;33;42;16;6;9;8;9;4;3;3
2019-12-25 15:29:59;151;34;42;16;6;9;8;8;4;3;3
2019-12-25 15:30:59;151;34;42;16;6;9;8;8;4;3;3
2019-12-25 15:31:59;151;34;42;16;6;9;8;8;4;3;3
2019-12-25 15:32:58;152;34;42;16;7;9;8;8;4;3;3
2019-12-25 15:33:59;152;34;42;16;7;9;8;8;4;3;3
2019-12-25 15:34:59;152;34;42;16;7;9;8;8;4;3;3
2019-12-25 15:35:59;154;35;43;16;7;9;8;8;4;3;3
2019-12-25 15:36:58;154;35;43;16;7;9;8;8;4;3;3
2019-12-25 15:37:59;154;36;42;16;7;9;8;8;4;3;3
2019-12-25 15:38:58;155;36;42;16;7;9;8;8;4;4;3
2019-12-25 15:39:59;155;36;42;16;7;9;8;8;4;4;3
2019-12-25 15:40:59;156;36;43;16;7;9;8;8;4;4;3
2019-12-25 15:41:58;158;37;44;16;7;9;8;8;4;4;3
2019-12-25 15:42:59;158;37;44;16;7;9;8;8;4;4;3
2019-12-25 15:43:59;159;37;44;16;7;9;8;8;4;4;3
2019-12-25 15:44:59;159;37;44;16;7;9;8;8;4;4;3
2019-12-25 15:45:58;159;37;44;16;7;9;8;8;4;4;3
2019-12-25 15:46:59;160;38;44;16;7;9;8;8;4;4;3
2019-12-25 15:47:59;160;38;44;16;7;9;8;8;4;4;3
2019-12-25 15:48:58;162;40;44;16;7;9;8;8;4;4;3
2019-12-25 15:49:59;162;40;44;16;7;9;8;8;4;4;3
2019-12-25 15:50:59;162;40;44;16;7;9;8;8;4;4;3
2019-12-25 15:51:58;162;40;44;16;7;9;8;8;4;4;3
2019-12-25 15:52:59;163;41;44;16;7;9;8;8;4;4;3
2019-12-25 15:53:59;164;43;44;15;7;9;8;8;4;4;3
2019-12-25 15:54:58;165;44;45;15;7;9;8;7;4;4;3
2019-12-25 15:55:59;165;44;45;15;7;9;8;7;4;4;3
2019-12-25 15:56:59;166;44;45;15;7;10;8;7;4;4;3
2019-12-25 15:57:59;166;44;45;15;7;10;8;7;4;4;3
2019-12-25 15:58:58;166;44;45;15;7;10;8;7;4;4;3
2019-12-25 15:59:59;168;45;46;15;7;10;8;7;4;4;3
2019-12-25 16:00:58;168;45;46;15;7;10;8;7;4;4;3
2019-12-25 16:01:59;168;45;46;15;7;10;8;7;4;4;3
2019-12-25 16:02:59;168;45;46;15;7;10;8;7;4;4;3
2019-12-25 16:03:59;168;45;46;15;7;10;8;7;4;4;3
2019-12-25 16:04:58;168;45;46;15;7;10;8;7;4;4;3
2019-12-25 16:05:59;168;45;46;15;7;10;8;7;4;4;3
2019-12-25 16:06:58;169;46;46;15;7;10;8;7;4;4;3
2019-12-25 16:07:59;169;47;46;15;7;9;8;7;4;4;3
2019-12-25 16:08:58;169;47;46;15;7;9;8;7;4;4;3
2019-12-25 16:09:59;169;47;46;15;7;9;8;7;4;4;3
2019-12-25 16:10:59;170;48;46;15;7;9;8;7;4;4;3
2019-12-25 16:11:58;170;48;46;15;7;9;8;7;4;4;3
2019-12-25 16:12:59;170;48;46;15;7;9;8;7;4;4;3
2019-12-25 16:13:59;170;48;46;15;7;9;8;7;4;4;3
2019-12-25 16:14:59;170;48;46;15;7;9;8;7;4;4;3
2019-12-25 16:15:58;170;49;46;15;7;9;8;7;4;4;3
2019-12-25 16:16:58;171;50;46;15;7;9;8;7;4;4;3
2019-12-25 16:17:59;171;50;46;15;7;9;8;7;4;4;3
2019-12-25 16:18:59;173;51;47;15;7;9;8;7;4;4;3
2019-12-25 16:19:59;174;52;47;15;7;9;8;7;4;4;3
2019-12-25 16:20:59;174;52;47;15;7;9;8;7;4;4;3
2019-12-25 16:21:58;174;52;47;15;7;9;8;7;4;4;3
2019-12-25 16:22:59;175;53;47;15;7;9;8;7;4;4;3
2019-12-25 16:23:59;175;53;47;15;7;9;8;7;4;4;3
2019-12-25 16:24:58;175;53;47;15;7;9;8;7;4;4;3
2019-12-25 16:25:59;175;53;47;15;7;9;8;7;4;4;3
2019-12-25 16:26:59;176;53;48;15;7;9;8;7;4;4;3
2019-12-25 16:27:58;177;53;48;15;8;9;8;7;4;4;3
2019-12-25 16:28:59;178;53;49;15;8;9;8;7;4;4;3
2019-12-25 16:29:59;178;53;49;15;8;9;8;7;4;4;3
2019-12-25 16:30:58;178;53;49;15;8;9;8;7;4;4;3
2019-12-25 16:31:59;178;53;49;15;8;9;8;7;4;4;3
2019-12-25 16:32:59;178;53;49;15;8;9;8;7;4;4;3
2019-12-25 16:33:59;179;54;49;15;8;9;8;7;4;4;3
2019-12-25 16:34:58;179;54;49;15;8;9;8;7;4;4;3
2019-12-25 16:35:59;179;54;49;15;8;9;8;7;4;4;3
2019-12-25 16:36:59;180;55;49;15;8;9;8;7;4;4;3
2019-12-25 16:37:58;180;55;49;15;8;9;8;7;4;4;3
2019-12-25 16:38:59;181;56;49;15;8;9;8;7;4;4;3
2019-12-25 16:39:59;181;56;49;15;8;9;8;7;4;4;3
2019-12-25 16:40:58;182;56;50;15;8;9;8;7;4;4;3
2019-12-25 16:41:59;182;56;50;15;8;9;8;7;4;4;3
2019-12-25 16:42:59;182;56;50;15;8;9;8;7;4;4;3
2019-12-25 16:43:58;182;56;50;15;8;9;8;7;4;4;3
2019-12-25 16:44:59;183;57;50;15;8;9;8;7;4;4;3
2019-12-25 16:45:59;183;57;50;15;8;9;8;7;4;4;3
2019-12-25 16:47:00;184;57;51;15;8;9;8;7;4;4;3
2019-12-25 16:47:58;184;57;51;15;8;9;8;7;4;4;3
2019-12-25 16:48:59;184;57;51;15;8;9;8;7;4;4;3
2019-12-25 16:49:59;184;57;51;15;8;9;8;7;4;4;3
2019-12-25 16:50:58;184;57;51;15;8;9;8;7;4;4;3
2019-12-25 16:51:59;184;57;51;15;8;9;8;7;4;4;3
2019-12-25 16:52:59;185;57;51;15;9;9;8;7;4;4;3
2019-12-25 16:53:59;185;57;51;15;9;9;8;7;4;4;3
2019-12-25 16:54:58;185;57;51;15;9;9;8;7;4;4;3
2019-12-25 16:55:59;185;57;51;15;9;9;8;7;4;4;3
2019-12-25 16:56:59;185;57;51;15;9;9;8;7;4;4;3
2019-12-25 16:57:58;185;57;51;15;9;9;8;7;4;4;3
2019-12-25 16:58:59;185;57;51;15;9;9;8;7;4;4;3
2019-12-25 16:59:59;185;57;51;15;9;9;8;7;4;4;3
2019-12-25 17:00:58;186;58;51;15;9;9;8;7;4;4;3
2019-12-25 17:01:59;186;58;51;15;9;9;8;7;4;4;3
2019-12-25 17:02:59;186;58;51;15;9;9;8;7;4;4;3
2019-12-25 17:03:58;186;58;51;15;9;9;8;7;4;4;3
2019-12-25 17:04:59;187;59;51;15;9;9;8;7;4;4;3
2019-12-25 17:05:59;187;59;51;15;9;9;8;7;4;4;3
2019-12-25 17:06:58;187;59;51;15;9;9;8;7;4;4;3
2019-12-25 17:07:59;187;59;51;15;9;9;8;7;4;4;3
2019-12-25 17:08:59;187;59;51;15;9;9;8;7;4;4;3
2019-12-25 17:09:58;187;59;51;15;9;9;8;7;4;4;3
2019-12-25 17:10:59;187;59;51;15;9;9;8;7;4;4;3
2019-12-25 17:11:59;187;59;51;15;9;9;8;7;4;4;3
2019-12-25 17:12:58;187;59;51;15;9;9;8;7;4;4;3
2019-12-25 17:13:59;187;59;51;15;9;9;8;7;4;4;3
2019-12-25 17:14:59;187;59;51;15;9;9;8;7;4;4;3
2019-12-25 17:15:58;187;60;52;15;8;9;8;7;4;3;3
2019-12-25 17:16:59;187;60;52;15;8;9;8;7;4;3;3
2019-12-25 17:17:59;187;60;52;15;8;9;8;7;4;3;3
2019-12-25 17:18:59;187;60;52;15;8;9;8;7;4;3;3
2019-12-25 17:19:58;187;60;52;15;8;9;8;7;4;3;3
2019-12-25 17:20:59;187;60;52;15;8;9;8;7;4;3;3
2019-12-25 17:21:58;187;60;52;15;8;9;8;7;4;3;3
2019-12-25 17:22:59;187;60;52;15;8;9;8;7;4;3;3
2019-12-25 17:23:58;186;59;52;15;8;9;8;7;4;3;3
2019-12-25 17:24:59;186;59;52;15;8;9;8;7;4;3;3
2019-12-25 17:25:59;186;59;52;15;8;9;8;7;4;3;3
2019-12-25 17:26:58;187;59;52;16;8;9;8;7;4;3;3
2019-12-25 17:27:59;187;59;53;15;8;9;8;7;4;3;3
2019-12-25 17:28:58;187;59;53;15;8;9;8;7;4;3;3
2019-12-25 17:29:59;188;59;54;15;8;9;8;7;4;3;3
2019-12-25 17:30:58;188;59;54;15;8;9;8;7;4;3;3
2019-12-25 17:31:59;188;59;54;15;8;9;8;7;4;3;3
2019-12-25 17:32:59;188;59;54;15;8;9;8;7;4;3;3
2019-12-25 17:33:58;188;59;54;15;8;9;8;7;4;3;3
2019-12-25 17:34:59;189;60;54;15;8;9;8;7;4;3;3
2019-12-25 17:35:58;189;60;54;15;8;9;8;7;4;3;3
2019-12-25 17:36:59;189;60;54;15;8;9;8;7;4;3;3
2019-12-25 17:37:59;189;60;54;15;8;9;8;7;4;3;3
2019-12-25 17:38:59;189;60;54;15;8;9;8;7;4;3;3
2019-12-25 17:39:58;189;60;54;15;8;9;8;7;4;3;3
2019-12-25 17:40:59;191;62;54;15;8;9;8;7;4;3;3
2019-12-25 17:41:59;191;62;54;15;8;9;8;7;4;3;3
2019-12-25 17:42:59;191;62;54;15;8;9;8;7;4;3;3
2019-12-25 17:43:58;191;62;54;15;8;9;8;7;4;3;3
2019-12-25 17:44:59;191;62;54;15;8;9;8;7;4;3;3
2019-12-25 17:45:58;191;62;54;15;8;9;8;7;4;3;3
2019-12-25 17:46:59;194;63;55;15;8;9;8;7;4;3;3
2019-12-25 17:47:59;194;63;55;15;8;9;8;7;4;3;3
2019-12-25 17:48:58;194;63;55;15;8;9;8;7;4;3;3
2019-12-25 17:49:59;194;63;55;15;8;9;8;7;4;3;3
2019-12-25 17:50:59;194;63;55;15;8;9;8;7;4;3;3
2019-12-25 17:51:59;194;63;55;15;8;9;8;7;4;3;3
2019-12-25 17:52:58;194;63;55;15;8;9;8;7;4;3;3
2019-12-25 17:53:59;194;63;55;15;8;9;8;7;4;3;3
2019-12-25 17:54:59;195;64;55;15;8;9;8;7;4;3;3
2019-12-25 17:55:58;195;64;55;15;8;9;8;7;4;3;3
2019-12-25 17:56:59;195;64;55;15;8;9;8;7;4;3;3
2019-12-25 17:57:59;195;64;55;15;8;9;8;7;4;3;3
2019-12-25 17:58:58;195;64;55;15;8;9;8;7;4;3;3
2019-12-25 17:59:59;196;65;55;15;8;9;8;7;4;3;3
2019-12-25 18:00:58;196;65;55;15;8;9;8;7;4;3;3
2019-12-25 18:01:59;196;66;55;15;8;9;8;6;4;3;3
2019-12-25 18:02:59;196;66;55;15;8;9;8;6;4;3;3
2019-12-25 18:03:59;196;66;55;15;8;9;8;6;4;3;3
2019-12-25 18:04:58;197;67;55;15;8;9;8;6;4;3;3
2019-12-25 18:05:59;197;67;55;15;8;9;8;6;4;3;3
2019-12-25 18:06:59;197;67;55;15;8;9;8;6;4;3;3
2019-12-25 18:08:00;198;68;55;15;8;9;8;6;4;3;3
2019-12-25 18:08:58;198;68;55;15;8;9;8;6;4;3;3
2019-12-25 18:09:59;198;68;55;15;8;9;8;6;4;3;3
2019-12-25 18:10:58;198;68;55;15;8;9;8;6;4;3;3
2019-12-25 18:11:59;198;68;55;15;8;9;8;6;4;3;3
2019-12-25 18:12:59;199;68;56;15;8;9;8;6;4;3;3
2019-12-25 18:13:59;199;68;56;15;8;9;8;6;4;3;3
2019-12-25 18:14:59;199;68;56;15;8;9;8;6;4;3;3
2019-12-25 18:15:58;199;68;56;15;8;9;8;6;4;3;3
2019-12-25 18:16:59;199;68;56;15;8;9;8;6;4;3;3
2019-12-25 18:17:59;199;68;56;15;8;9;8;6;4;3;3
2019-12-25 18:18:58;199;68;56;15;8;9;8;6;4;3;3
2019-12-25 18:19:59;200;69;56;15;8;9;8;6;4;3;3
2019-12-25 18:20:58;200;69;56;15;8;9;8;6;4;3;3
2019-12-25 18:21:59;200;69;56;15;8;9;8;6;4;3;3
2019-12-25 18:22:59;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:23:58;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:24:59;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:25:59;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:26:58;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:27:59;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:28:58;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:29:59;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:30:59;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:31:59;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:32:58;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:33:59;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:34:58;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:35:59;201;69;57;15;8;9;8;6;4;3;3
2019-12-25 18:36:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:37:58;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:38:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:39:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:40:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:41:58;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:42:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:43:58;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:44:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:45:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:46:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:47:58;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:48:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:49:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:50:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:51:58;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:52:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:53:58;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:54:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:55:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:56:58;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:57:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:58:58;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 18:59:59;202;70;57;15;8;9;8;6;4;3;3
2019-12-25 19:00:59;203;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:01:59;204;70;59;15;8;9;8;6;4;3;3
2019-12-25 19:02:58;203;69;59;15;8;9;8;6;4;3;3
2019-12-25 19:03:59;203;69;59;15;8;9;8;6;4;3;3
2019-12-25 19:04:59;203;69;59;15;8;9;8;6;4;3;3
2019-12-25 19:05:58;203;69;59;15;8;9;8;6;4;3;3
2019-12-25 19:06:59;203;69;59;15;8;9;8;6;4;3;3
2019-12-25 19:07:58;203;69;59;15;8;9;8;6;4;3;3
2019-12-25 19:08:59;203;69;59;15;8;9;8;6;4;3;3
2019-12-25 19:09:59;203;69;59;15;8;9;8;6;4;3;3
2019-12-25 19:10:58;203;69;59;15;8;9;8;6;4;3;3
2019-12-25 19:11:59;203;69;59;15;8;9;8;6;4;3;3
2019-12-25 19:12:59;203;69;59;15;8;9;8;6;4;3;3
2019-12-25 19:13:58;203;69;59;15;8;9;8;6;4;3;3
2019-12-25 19:14:59;204;69;59;15;8;9;8;6;4;3;3
2019-12-25 19:15:58;204;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:16:59;204;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:17:59;204;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:18:58;204;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:19:59;204;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:20:59;204;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:21:58;204;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:22:59;204;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:23:58;204;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:24:59;204;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:25:59;204;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:26:58;204;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:27:59;204;70;58;15;8;9;8;6;4;3;3
2019-12-25 19:28:59;205;70;59;15;8;9;8;6;4;3;3
2019-12-25 19:29:58;205;70;59;15;8;9;8;6;4;3;3
2019-12-25 19:30:59;206;70;60;15;8;9;8;6;4;3;3
2019-12-25 19:31:58;206;70;60;15;8;9;8;6;4;3;3
2019-12-25 19:32:59;206;70;60;15;8;9;8;6;4;3;3
2019-12-25 19:33:59;206;70;60;15;8;9;8;6;4;3;3
2019-12-25 19:34:58;206;70;60;15;8;9;8;6;4;3;3
2019-12-25 19:35:59;206;70;60;15;8;9;8;6;4;3;3
2019-12-25 19:36:59;206;70;60;15;8;9;8;6;4;3;3
