datetime;total_votes;Jey;Mindsplitter;Rumpelstilzchen;Yardrey;Good;Volodya_FM;mama_p_zh;telegraf;pazoozoo;Bruja_
2021-01-20 19:45:59;209;78;52;14;10;8;5;6;4;3;4
2021-01-20 19:46:58;209;78;52;14;10;8;5;6;4;3;4
2021-01-20 19:47:59;209;78;52;14;10;8;5;6;4;3;4
2021-01-20 19:48:59;210;79;52;14;10;8;5;6;4;3;4
2021-01-20 19:49:58;210;79;52;14;10;8;5;6;4;3;4
2021-01-20 19:50:59;210;79;52;14;10;8;5;6;4;3;4
2021-01-20 19:51:58;210;79;52;14;10;8;5;6;4;3;4
2021-01-20 19:52:59;210;79;52;14;10;8;5;6;4;3;4
2021-01-20 19:53:59;210;79;52;14;10;8;5;6;4;3;4
2021-01-20 19:54:58;210;79;52;14;10;8;5;6;4;3;4
2021-01-20 19:55:59;210;79;52;14;10;8;5;6;4;3;4
2021-01-20 19:56:59;210;79;52;14;10;8;5;6;4;3;4
2021-01-20 19:57:58;211;80;52;14;10;8;5;6;4;3;4
2021-01-20 19:58:59;212;80;53;14;10;8;5;6;4;3;4
2021-01-20 19:59:59;212;80;53;14;10;8;5;6;4;3;4
2021-01-20 20:00:58;212;80;53;14;10;8;5;6;4;3;4
2021-01-20 20:01:59;212;80;53;14;10;8;5;6;4;3;4
2021-01-20 20:02:59;212;80;53;14;10;8;5;6;4;3;4
2021-01-20 20:03:58;213;80;53;14;11;8;5;6;4;3;4
2021-01-20 20:04:59;213;80;53;14;11;8;5;6;4;3;4
2021-01-20 20:05:59;213;80;53;14;11;8;5;6;4;3;4
2021-01-20 20:06:58;213;80;53;14;11;8;5;6;4;3;4
2021-01-20 20:07:59;213;81;53;13;11;8;5;6;4;3;4
2021-01-20 20:08:59;213;81;53;13;11;8;5;6;4;3;4
2021-01-20 20:09:58;213;81;53;13;11;8;5;6;4;3;4
2021-01-20 20:10:59;213;81;53;13;11;8;5;6;4;3;4
2021-01-20 20:11:59;213;81;53;13;11;8;5;6;4;3;4
2021-01-20 20:13:00;213;81;53;13;11;8;5;6;4;3;4
2021-01-20 20:14:00;214;81;53;13;11;8;6;6;4;3;4
2021-01-20 20:14:58;214;81;53;13;11;8;6;6;4;3;4
2021-01-20 20:15:59;214;81;53;13;11;8;6;6;4;3;4
2021-01-20 20:16:58;215;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:17:59;215;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:18:59;215;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:20:00;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:20:58;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:21:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:22:58;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:23:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:24:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:25:58;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:26:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:27:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:28:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:29:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:30:58;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:31:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:32:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:33:58;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:34:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:35:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:36:58;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:37:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:38:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:39:58;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:40:58;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:41:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:42:58;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:43:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:44:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:45:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:46:59;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:47:58;214;82;53;13;10;8;6;6;4;3;4
2021-01-20 20:48:59;215;82;54;13;10;8;6;6;4;3;4
2021-01-20 20:49:58;215;82;54;13;10;8;6;6;4;3;4
2021-01-20 20:50:59;215;82;54;13;10;8;6;6;4;3;4
2021-01-20 20:51:59;215;82;54;13;10;8;6;6;4;3;4
2021-01-20 20:52:59;215;82;54;13;10;8;6;6;4;3;4
2021-01-20 20:53:58;215;82;54;13;10;8;6;6;4;3;4
2021-01-20 20:54:59;215;82;54;13;10;8;6;6;4;3;4
2021-01-20 20:55:58;215;82;54;13;10;8;6;6;4;3;4
2021-01-20 20:56:59;216;82;54;13;10;8;6;6;4;4;4
2021-01-20 20:57:59;216;83;54;13;10;8;6;6;4;3;4
2021-01-20 20:58:58;217;83;54;13;10;8;6;6;4;3;4
2021-01-20 20:59:59;217;83;54;13;10;8;6;6;4;3;4
2021-01-20 21:00:59;217;83;54;13;10;8;6;6;4;3;4
2021-01-20 21:01:58;217;83;54;13;10;8;6;6;4;3;4
2021-01-20 21:02:59;217;83;54;13;10;8;6;6;4;3;4
2021-01-20 21:03:59;219;84;54;13;11;8;6;6;4;3;4
2021-01-20 21:04:58;219;84;54;13;11;8;6;6;4;3;4
2021-01-20 21:05:59;220;84;55;13;11;8;6;6;4;3;4
2021-01-20 21:06:59;221;84;55;13;11;9;6;6;4;3;4
2021-01-20 21:07:58;221;84;55;13;11;9;6;6;4;3;4
2021-01-20 21:08:59;221;84;55;13;11;9;6;6;4;3;4
2021-01-20 21:09:59;221;84;55;13;11;9;6;6;4;3;4
2021-01-20 21:10:58;221;84;55;13;11;9;6;6;4;3;4
2021-01-20 21:11:59;221;84;55;13;11;9;6;6;4;3;4
2021-01-20 21:13:00;221;84;55;13;11;9;6;6;4;3;4
2021-01-20 21:13:58;221;84;55;13;11;9;6;6;4;3;4
2021-01-20 21:14:59;221;84;55;13;11;9;6;6;4;3;4
2021-01-20 21:15:59;221;84;55;13;11;9;6;6;4;3;4
2021-01-20 21:16:59;221;84;55;13;11;9;6;6;4;3;4
2021-01-20 21:17:58;221;84;55;13;11;9;6;6;4;3;4
2021-01-20 21:18:59;222;84;55;13;11;9;7;6;4;3;4
2021-01-20 21:19:59;221;83;55;13;11;9;7;6;4;3;4
2021-01-20 21:20:59;222;84;55;13;11;9;7;6;4;3;4
2021-01-20 21:21:59;222;84;55;13;11;9;7;6;4;3;4
2021-01-20 21:22:58;223;85;55;13;11;9;7;6;4;3;4
2021-01-20 21:23:59;223;85;55;13;11;9;7;6;4;3;4
2021-01-20 21:24:59;223;85;55;13;11;9;7;6;4;3;4
2021-01-20 21:25:58;224;86;55;13;11;9;7;6;4;3;4
2021-01-20 21:26:59;225;87;55;13;11;9;7;6;4;3;4
2021-01-20 21:27:59;225;87;55;13;11;9;7;6;4;3;4
2021-01-20 21:28:58;225;87;55;13;11;9;7;6;4;3;4
2021-01-20 21:29:59;225;87;55;13;11;9;7;6;4;3;4
2021-01-20 21:30:59;225;87;55;13;11;9;7;5;4;4;4
2021-01-20 21:31:58;226;88;55;13;11;9;7;5;4;4;4
2021-01-20 21:32:59;226;88;55;13;11;9;7;5;4;4;4
2021-01-20 21:33:58;226;88;55;13;11;9;7;5;4;4;4
2021-01-20 21:34:59;226;88;55;13;11;9;7;5;4;4;4
2021-01-20 21:35:59;226;88;55;13;11;9;7;5;4;4;4
2021-01-20 21:36:59;227;88;55;13;11;10;7;5;4;4;4
2021-01-20 21:37:58;227;88;55;13;11;10;7;5;4;4;4
2021-01-20 21:38:59;227;88;55;13;11;10;7;5;4;4;4
2021-01-20 21:39:59;227;88;55;13;11;10;7;5;4;4;4
2021-01-20 21:40:58;227;88;55;13;11;10;7;5;4;4;4
2021-01-20 21:41:59;227;88;55;13;11;10;7;5;4;4;4
2021-01-20 21:42:58;227;88;55;13;11;10;7;5;4;4;4
2021-01-20 21:43:59;227;88;55;13;11;10;7;5;4;4;4
2021-01-20 21:44:59;228;89;55;13;11;10;7;5;4;4;4
2021-01-20 21:45:58;228;89;55;13;11;10;7;5;4;4;4
2021-01-20 21:46:59;227;89;54;13;11;10;7;5;4;4;4
2021-01-20 21:47:59;228;90;54;13;11;10;7;5;4;4;4
2021-01-20 21:48:58;228;90;54;13;11;10;7;5;4;4;4
2021-01-20 21:49:59;228;90;54;13;11;10;7;5;4;4;4
2021-01-20 21:50:59;228;90;54;13;11;10;7;5;4;4;4
2021-01-20 21:52:00;228;90;54;13;11;10;7;5;4;4;4
2021-01-20 21:52:58;228;90;54;13;11;10;7;5;4;4;4
2021-01-20 21:53:59;228;90;54;13;11;10;7;5;4;4;4
2021-01-20 21:54:58;228;90;54;13;11;10;7;5;4;4;4
2021-01-20 21:55:59;228;90;54;13;11;10;7;5;4;4;4
2021-01-20 21:56:58;228;90;54;13;11;10;7;5;4;4;4
2021-01-20 21:57:59;229;90;54;13;11;10;7;5;4;4;4
2021-01-20 21:58:59;229;90;54;13;11;10;7;5;4;4;4
2021-01-20 21:59:58;230;91;54;13;11;10;7;5;4;4;4
2021-01-20 22:00:59;230;91;54;13;11;10;7;5;4;4;4
2021-01-20 22:01:59;230;91;54;13;11;10;7;5;4;4;4
2021-01-20 22:02:58;230;91;54;13;11;10;7;5;4;4;4
2021-01-20 22:03:59;230;91;54;13;11;10;7;5;4;4;4
2021-01-20 22:04:59;230;91;54;13;11;10;7;5;4;4;4
2021-01-20 22:05:58;230;91;54;13;11;10;7;5;4;4;4
2021-01-20 22:06:59;230;91;54;13;11;10;7;5;4;4;4
2021-01-20 22:07:59;230;91;54;13;11;10;7;5;4;4;4
2021-01-20 22:08:58;230;91;54;13;11;10;7;5;4;4;4
2021-01-20 22:09:59;230;91;54;13;11;10;7;5;4;4;4
2021-01-20 22:10:58;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:11:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:12:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:13:58;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:14:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:15:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:16:58;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:17:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:18:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:19:58;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:20:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:21:58;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:22:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:23:58;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:24:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:25:58;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:26:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:27:58;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:28:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:29:58;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:30:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:31:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:32:58;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:33:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:34:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:35:58;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:36:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:37:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:38:58;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:39:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:40:59;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:41:58;231;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:42:59;232;92;54;13;11;10;7;5;4;4;4
2021-01-20 22:43:59;233;93;54;13;11;10;7;5;4;4;4
2021-01-20 22:44:58;233;93;54;13;11;10;7;5;4;4;4
2021-01-20 22:45:59;233;93;54;13;11;10;7;5;4;4;4
2021-01-20 22:46:59;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 22:47:58;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 22:48:59;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 22:49:58;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 22:50:59;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 22:51:59;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 22:52:59;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 22:53:58;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 22:54:59;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 22:55:58;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 22:56:59;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 22:57:59;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 22:58:58;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 22:59:59;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 23:00:58;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 23:01:59;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 23:02:59;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 23:03:58;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 23:04:59;234;94;54;13;11;10;7;5;4;4;4
2021-01-20 23:05:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:06:58;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:07:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:08:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:09:58;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:10:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:11:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:12:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:13:59;236;95;54;13;11;10;7;5;4;5;4
2021-01-20 23:14:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:15:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:16:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:17:58;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:18:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:19:58;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:20:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:21:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:22:58;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:23:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:24:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:25:59;235;95;54;13;11;10;7;5;4;4;4
2021-01-20 23:26:59;236;96;54;13;11;10;7;5;4;4;4
2021-01-20 23:27:58;236;97;54;13;11;10;7;5;4;4;4
2021-01-20 23:28:59;236;97;54;13;11;10;7;5;4;4;4
2021-01-20 23:29:59;236;97;54;13;11;10;7;5;4;4;4
2021-01-20 23:30:58;238;97;54;13;12;10;7;5;4;4;4
2021-01-20 23:31:59;238;97;54;13;12;10;7;5;4;4;4
2021-01-20 23:32:59;238;97;54;13;12;10;7;5;4;4;4
2021-01-20 23:34:00;239;97;54;13;12;10;7;5;4;4;4
2021-01-20 23:34:59;239;97;54;13;12;10;7;5;4;4;4
2021-01-20 23:35:59;240;98;54;13;12;10;7;5;4;4;4
2021-01-20 23:36:59;240;98;54;13;12;10;7;5;4;4;4
2021-01-20 23:37:58;240;98;54;13;12;10;7;5;4;4;4
2021-01-20 23:38:59;240;98;54;13;12;10;7;5;4;4;4
2021-01-20 23:39:58;240;98;54;13;12;10;7;5;4;4;4
2021-01-20 23:40:59;240;98;54;13;12;10;7;5;4;4;4
2021-01-20 23:41:58;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:42:59;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:43:59;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:44:59;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:45:58;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:46:59;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:47:58;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:48:59;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:49:58;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:50:59;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:51:58;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:52:59;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:53:59;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:54:58;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:55:59;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:56:59;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:57:58;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:58:59;241;99;54;13;12;10;7;5;4;4;4
2021-01-20 23:59:59;241;99;54;13;12;10;7;5;4;4;4
