datetime;total_votes;PhaoBao;Есения;bigmouse;Umgewandelt;Trudofobermeins;brammator;Patagonia;kotophalk;bf6;Salt
2020-02-12 13:06:59;73;11;20;10;7;2;4;0;2;2;0
2020-02-12 13:08:00;73;11;20;10;7;2;4;0;2;2;0
2020-02-12 13:08:58;73;11;20;10;7;2;4;0;2;2;0
2020-02-12 13:09:59;73;11;20;10;7;2;4;0;2;2;0
2020-02-12 13:10:59;74;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:11:58;74;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:12:59;74;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:13:59;74;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:14:58;74;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:15:59;74;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:16:59;74;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:17:58;74;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:18:59;74;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:19:59;74;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:20:58;74;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:21:59;74;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:22:59;74;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:23:58;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:24:59;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:25:59;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:26:59;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:27:58;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:28:59;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:29:59;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:30:58;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:31:59;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:32:59;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:33:58;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:34:59;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:35:59;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:36:58;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:37:59;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:38:59;75;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:39:59;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:40:58;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:41:59;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:42:59;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:43:58;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:44:59;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:45:59;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:46:58;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:47:59;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:48:59;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:49:58;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:50:59;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:51:59;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:52:59;76;12;20;10;7;2;4;0;2;2;0
2020-02-12 13:53:58;76;13;19;10;7;2;4;0;2;2;0
2020-02-12 13:54:59;76;13;19;10;7;2;4;0;2;2;0
2020-02-12 13:55:59;76;13;19;10;7;2;4;0;2;2;0
2020-02-12 13:56:58;76;13;19;10;7;2;4;0;2;2;0
2020-02-12 13:57:59;76;13;19;10;7;2;4;0;2;2;0
2020-02-12 13:58:59;76;13;19;10;7;2;4;0;2;2;0
2020-02-12 13:59:59;76;13;19;10;7;2;4;0;2;2;0
2020-02-12 14:00:58;76;13;19;10;7;2;4;0;2;2;0
2020-02-12 14:01:59;76;13;19;10;7;2;4;0;2;2;0
2020-02-12 14:02:59;76;13;19;10;7;2;4;0;2;2;0
2020-02-12 14:03:58;76;13;19;10;7;2;4;0;2;2;0
2020-02-12 14:04:59;76;13;19;10;7;2;4;0;2;2;0
2020-02-12 14:05:59;76;13;19;10;7;2;4;0;2;2;0
2020-02-12 14:06:59;77;14;19;10;7;2;4;0;2;2;0
2020-02-12 14:07:58;77;14;19;10;7;2;4;0;2;2;0
2020-02-12 14:08:59;78;14;20;10;7;2;4;0;2;2;0
2020-02-12 14:09:59;78;14;20;10;7;2;4;0;2;2;0
2020-02-12 14:10:58;78;14;20;10;7;2;4;0;2;2;0
2020-02-12 14:11:59;78;14;20;10;7;2;4;0;2;2;0
2020-02-12 14:12:58;78;14;20;10;7;2;4;0;2;2;0
2020-02-12 14:13:59;78;14;20;10;7;2;4;0;2;2;0
2020-02-12 14:14:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:15:58;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:16:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:17:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:18:58;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:19:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:20:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:21:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:22:58;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:23:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:24:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:25:58;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:26:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:27:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:28:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:29:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:30:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:31:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:32:58;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:33:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:34:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:35:59;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:36:58;79;14;20;10;8;2;4;0;2;2;0
2020-02-12 14:37:59;80;14;21;10;8;2;4;0;2;2;0
2020-02-12 14:38:59;80;14;21;10;8;2;4;0;2;2;0
2020-02-12 14:39:58;80;14;21;10;8;2;4;0;2;2;0
2020-02-12 14:40:59;80;14;21;10;8;2;4;0;2;2;0
2020-02-12 14:41:59;80;14;21;10;8;2;4;0;2;2;0
2020-02-12 14:42:59;80;14;21;10;8;2;4;0;2;2;0
2020-02-12 14:43:58;80;14;21;10;8;2;4;0;2;2;0
2020-02-12 14:44:59;80;14;21;10;8;2;4;0;2;2;0
2020-02-12 14:45:59;80;14;21;10;8;2;4;0;2;2;0
2020-02-12 14:46:58;81;15;21;10;8;2;4;0;2;2;0
2020-02-12 14:47:59;81;15;21;10;8;2;4;0;2;2;0
2020-02-12 14:48:59;81;15;21;10;8;2;4;0;2;2;0
2020-02-12 14:49:59;82;15;22;10;8;2;4;0;2;2;0
2020-02-12 14:50:58;82;15;22;10;8;2;4;0;2;2;0
2020-02-12 14:51:59;82;15;22;10;8;2;4;0;2;2;0
2020-02-12 14:52:59;82;15;22;10;8;2;4;0;2;2;0
2020-02-12 14:53:59;83;15;22;10;9;2;4;0;2;2;0
2020-02-12 14:54:58;83;15;22;10;9;2;4;0;2;2;0
2020-02-12 14:55:59;83;15;22;10;9;2;4;0;2;2;0
2020-02-12 14:56:59;83;15;22;10;9;2;4;0;2;2;0
2020-02-12 14:57:58;83;15;22;10;9;2;4;0;2;2;0
2020-02-12 14:58:59;84;15;22;10;9;2;4;0;2;2;0
2020-02-12 14:59:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:00:58;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:01:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:02:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:03:58;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:04:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:05:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:06:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:07:58;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:08:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:09:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:10:58;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:11:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:12:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:14:00;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:14:58;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:15:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:16:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:17:58;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:18:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:19:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:20:58;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:21:59;85;15;22;11;8;2;4;2;2;2;0
2020-02-12 15:22:59;86;16;22;11;8;2;4;2;2;2;0
2020-02-12 15:23:59;86;16;22;11;8;2;4;2;2;2;0
2020-02-12 15:24:58;86;16;22;11;8;2;4;2;2;2;0
2020-02-12 15:25:59;86;16;22;11;8;2;4;2;2;2;0
2020-02-12 15:26:59;86;16;22;11;8;2;4;2;2;2;0
2020-02-12 15:27:59;86;16;22;11;8;2;4;2;2;2;0
2020-02-12 15:28:58;86;16;22;11;8;2;4;2;2;2;0
2020-02-12 15:29:59;87;16;23;11;8;2;4;2;2;2;0
2020-02-12 15:30:59;87;16;23;11;8;2;4;2;2;2;0
2020-02-12 15:31:58;87;16;23;11;8;2;4;2;2;2;0
2020-02-12 15:32:59;87;16;23;11;8;2;4;2;2;2;0
2020-02-12 15:33:59;88;16;24;11;8;2;4;2;2;2;0
2020-02-12 15:34:58;88;16;24;11;8;2;4;2;2;2;0
2020-02-12 15:35:59;88;16;24;11;8;2;4;2;2;2;0
2020-02-12 15:36:59;88;16;24;11;8;2;4;2;2;2;0
2020-02-12 15:37:58;88;16;24;11;8;2;4;2;2;2;0
2020-02-12 15:38:59;88;16;24;11;8;2;4;2;2;2;0
2020-02-12 15:39:59;88;16;24;11;8;2;4;2;2;2;0
2020-02-12 15:40:59;88;16;24;11;8;2;4;2;2;2;0
2020-02-12 15:41:58;88;16;24;11;8;2;4;2;2;2;0
2020-02-12 15:42:59;88;16;24;11;8;2;4;2;2;2;0
2020-02-12 15:43:59;90;17;24;12;8;2;4;2;2;2;0
2020-02-12 15:44:58;91;17;25;12;8;2;4;2;2;2;0
2020-02-12 15:45:59;91;17;25;12;8;2;4;2;2;2;0
2020-02-12 15:46:59;92;18;25;12;8;2;4;2;2;2;0
2020-02-12 15:47:59;92;18;25;12;8;2;4;2;2;2;0
2020-02-12 15:48:58;92;18;25;12;8;2;4;2;2;2;0
2020-02-12 15:49:59;92;18;25;12;8;2;4;2;2;2;0
2020-02-12 15:50:59;93;18;25;13;8;2;4;2;2;2;0
2020-02-12 15:51:59;93;18;25;13;8;2;4;2;2;2;0
2020-02-12 15:52:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 15:53:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 15:54:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 15:55:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 15:56:58;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 15:57:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 15:58:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 15:59:58;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:00:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:01:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:02:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:03:58;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:04:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:05:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:06:58;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:07:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:08:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:09:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:10:58;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:11:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:12:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:13:58;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:14:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:15:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:16:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:17:58;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:18:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:19:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:20:58;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:21:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:22:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:23:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:24:58;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:25:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:26:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:27:58;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:28:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:29:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:30:58;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:31:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:32:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:33:59;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:34:58;94;19;25;13;8;2;4;2;2;2;0
2020-02-12 16:35:59;95;19;26;13;8;2;4;2;2;2;0
2020-02-12 16:36:59;95;19;26;13;8;2;4;2;2;2;0
2020-02-12 16:37:58;95;19;26;13;8;2;4;2;2;2;0
2020-02-12 16:38:59;95;19;26;13;8;2;4;2;2;2;0
2020-02-12 16:39:59;96;20;26;13;8;2;4;2;2;2;0
2020-02-12 16:40:58;96;20;26;13;8;2;4;2;2;2;0
2020-02-12 16:41:59;96;20;26;13;8;2;4;2;2;2;0
2020-02-12 16:42:59;96;20;26;13;8;2;4;2;2;2;0
2020-02-12 16:43:59;97;21;26;13;8;2;4;2;2;2;0
2020-02-12 16:44:58;97;21;26;13;8;2;4;2;2;2;0
2020-02-12 16:45:59;97;21;26;13;8;2;4;2;2;2;0
2020-02-12 16:46:59;97;21;26;13;8;2;4;2;2;2;0
2020-02-12 16:47:58;97;21;26;13;8;2;4;2;2;2;0
2020-02-12 16:48:59;97;21;26;13;8;2;4;2;2;2;0
2020-02-12 16:49:59;97;21;26;13;8;2;4;2;2;2;0
2020-02-12 16:50:58;98;21;27;13;8;2;4;2;2;2;0
2020-02-12 16:51:59;98;21;27;13;8;2;4;2;2;2;0
2020-02-12 16:52:59;98;21;27;13;8;2;4;2;2;2;0
2020-02-12 16:53:58;99;22;27;13;8;2;4;2;2;2;0
2020-02-12 16:54:59;99;22;27;13;8;2;4;2;2;2;0
2020-02-12 16:55:59;99;22;27;13;8;2;4;2;2;2;0
2020-02-12 16:56:59;99;22;27;13;8;2;4;2;2;2;0
2020-02-12 16:57:58;99;22;27;13;8;2;4;2;2;2;0
2020-02-12 16:58:59;100;23;27;13;8;2;4;2;2;2;0
2020-02-12 16:59:59;100;23;27;13;8;2;4;2;2;2;0
2020-02-12 17:00:59;100;23;27;13;8;2;4;2;2;2;0
2020-02-12 17:01:58;100;23;27;13;8;2;4;2;2;2;0
2020-02-12 17:02:59;100;23;27;13;8;2;4;2;2;2;0
2020-02-12 17:03:59;100;23;27;13;8;2;4;2;2;2;0
2020-02-12 17:05:00;100;23;27;13;8;2;4;2;2;2;0
2020-02-12 17:05:58;101;23;27;13;9;2;4;2;2;2;0
2020-02-12 17:06:59;101;23;27;13;9;2;4;2;2;2;0
2020-02-12 17:07:58;101;23;27;13;9;2;4;2;2;2;0
2020-02-12 17:08:59;101;23;27;13;9;2;4;2;2;2;0
2020-02-12 17:09:59;101;23;27;13;9;2;4;2;2;2;0
2020-02-12 17:10:59;101;23;27;13;9;2;4;2;2;2;0
2020-02-12 17:11:58;101;23;27;13;9;2;4;2;2;2;0
2020-02-12 17:12:59;101;23;27;13;9;2;4;2;2;2;0
2020-02-12 17:13:59;101;23;27;13;9;2;4;2;2;2;0
2020-02-12 17:14:59;101;24;27;12;9;2;4;2;2;2;0
2020-02-12 17:15:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:16:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:17:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:18:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:19:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:20:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:21:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:22:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:23:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:24:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:25:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:26:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:27:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:28:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:29:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:30:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:31:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:32:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:33:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:34:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:35:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:36:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:37:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:38:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:39:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:40:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:41:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:42:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:43:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:44:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:45:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:46:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:47:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:48:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:49:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:50:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:51:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:52:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:53:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:54:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:55:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:56:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:57:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:58:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 17:59:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 18:00:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 18:01:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 18:02:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 18:03:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 18:05:00;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 18:05:58;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 18:06:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 18:07:59;102;24;28;12;9;2;4;2;2;2;0
2020-02-12 18:08:58;103;24;29;12;9;2;4;2;2;2;0
2020-02-12 18:09:59;103;24;29;12;9;2;4;2;2;2;0
2020-02-12 18:10:59;103;24;29;12;9;2;4;2;2;2;0
2020-02-12 18:11:58;104;24;29;12;9;2;4;2;2;2;0
2020-02-12 18:12:59;104;24;29;12;9;2;4;2;2;2;0
2020-02-12 18:13:59;104;24;29;12;9;2;4;2;2;2;0
2020-02-12 18:14:59;104;24;29;12;9;2;4;2;2;2;0
2020-02-12 18:15:58;104;24;29;13;9;2;4;2;2;2;0
2020-02-12 18:16:59;104;24;29;13;9;2;4;2;2;2;0
2020-02-12 18:17:59;104;24;29;13;9;2;4;2;2;2;0
2020-02-12 18:18:58;104;24;29;13;9;2;4;2;2;2;0
2020-02-12 18:19:59;105;25;29;13;9;2;4;2;2;2;0
2020-02-12 18:20:59;105;25;29;13;9;2;4;2;2;2;0
2020-02-12 18:21:59;105;25;29;13;9;2;4;2;2;2;0
2020-02-12 18:22:58;105;25;29;13;9;2;4;2;2;2;0
2020-02-12 18:23:59;105;25;29;13;9;2;4;2;2;2;0
2020-02-12 18:24:59;105;25;29;13;9;2;4;2;2;2;0
2020-02-12 18:25:58;105;25;29;13;9;2;4;2;2;2;0
2020-02-12 18:26:59;106;26;29;13;9;2;4;2;2;2;0
2020-02-12 18:27:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:28:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:29:58;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:30:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:31:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:32:58;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:33:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:34:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:35:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:36:58;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:37:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:38:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:39:58;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:40:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:41:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:42:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:43:58;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:44:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:45:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:46:58;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:47:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:48:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:49:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:50:58;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:51:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:52:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:53:58;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:54:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:55:59;107;26;29;13;9;2;4;3;2;2;0
2020-02-12 18:56:58;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 18:57:59;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 18:58:59;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 18:59:58;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:00:59;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:01:59;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:02:59;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:03:58;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:04:59;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:05:59;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:06:59;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:07:58;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:08:59;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:09:59;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:11:00;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:11:58;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:12:59;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:13:59;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:14:58;108;26;29;14;9;2;4;3;2;2;0
2020-02-12 19:15:59;108;27;29;14;9;2;4;3;2;2;0
2020-02-12 19:16:59;108;27;29;14;9;2;4;3;2;2;0
2020-02-12 19:17:58;108;27;29;14;9;2;4;3;2;2;0
2020-02-12 19:18:59;108;27;29;14;9;2;4;3;2;2;0
2020-02-12 19:19:59;108;27;29;14;9;2;4;3;2;2;0
2020-02-12 19:20:59;108;27;29;14;9;2;4;3;2;2;0
2020-02-12 19:21:58;108;27;29;14;9;2;4;3;2;2;0
2020-02-12 19:22:59;108;27;29;14;9;2;4;3;2;2;0
2020-02-12 19:23:59;108;27;29;14;9;2;4;3;2;2;0
2020-02-12 19:24:58;108;27;29;14;9;2;4;3;2;2;0
2020-02-12 19:25:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:26:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:27:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:28:58;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:29:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:30:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:31:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:32:58;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:33:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:34:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:35:58;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:36:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:37:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:38:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:39:58;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:40:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:41:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:42:58;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:43:59;109;27;30;14;9;2;4;3;2;2;0
