datetime;total_votes;jovan;pashkowski;KOCTOPE3;paramed;pupsique;Helengar;yachik;bigmouse;praktik;Есения
2019-05-01 09:58:59;82;39;7;8;6;0;0;4;2;2;0
2019-05-01 09:59:59;82;39;7;8;6;0;0;4;2;2;0
2019-05-01 10:00:58;83;39;7;8;6;0;0;4;2;2;2
2019-05-01 10:01:59;83;39;7;8;6;0;0;4;2;2;2
2019-05-01 10:02:58;83;39;7;8;6;0;0;4;2;2;2
2019-05-01 10:03:59;83;39;7;8;6;0;0;4;2;2;2
2019-05-01 10:04:59;83;39;7;8;6;0;0;4;2;2;2
2019-05-01 10:05:58;83;39;7;8;6;0;0;4;2;2;2
2019-05-01 10:06:59;83;39;7;8;6;0;0;4;2;2;2
2019-05-01 10:07:59;84;40;7;8;6;0;0;4;2;2;2
2019-05-01 10:08:58;84;40;7;8;6;0;0;4;2;2;2
2019-05-01 10:09:59;84;40;7;8;6;0;0;4;2;2;2
2019-05-01 10:10:59;84;40;7;8;6;0;0;4;2;2;2
2019-05-01 10:11:58;86;42;7;8;6;0;0;4;2;2;2
2019-05-01 10:12:59;86;42;7;8;6;0;0;4;2;2;2
2019-05-01 10:13:59;86;42;7;8;6;0;0;4;2;2;2
2019-05-01 10:14:58;86;42;7;8;6;0;0;4;2;2;2
2019-05-01 10:15:59;86;42;7;8;6;0;0;4;2;2;2
2019-05-01 10:16:59;87;43;7;8;6;0;0;4;2;2;2
2019-05-01 10:17:58;87;43;7;8;6;0;0;4;2;2;2
2019-05-01 10:18:59;87;43;7;8;6;0;0;4;2;2;2
2019-05-01 10:19:58;87;43;7;8;6;0;0;4;2;2;2
2019-05-01 10:20:59;87;43;7;8;6;0;0;4;2;2;2
2019-05-01 10:21:58;87;43;7;8;6;0;0;4;2;2;2
2019-05-01 10:22:59;87;43;7;8;6;0;0;4;2;2;2
2019-05-01 10:23:58;88;44;7;8;6;0;0;4;2;2;2
2019-05-01 10:24:59;88;44;7;8;6;0;0;4;2;2;2
2019-05-01 10:25:59;88;44;7;8;6;0;0;4;2;2;2
2019-05-01 10:27:00;89;45;7;8;6;0;0;4;2;2;2
2019-05-01 10:27:58;89;45;7;8;6;0;0;4;2;2;2
2019-05-01 10:28:59;89;45;7;8;6;0;0;4;2;2;2
2019-05-01 10:29:58;90;46;7;8;6;0;0;4;2;2;2
2019-05-01 10:30:59;90;46;7;8;6;0;0;4;2;2;2
2019-05-01 10:31:59;90;46;7;8;6;0;0;4;2;2;2
2019-05-01 10:32:58;91;46;7;9;6;0;0;4;2;2;2
2019-05-01 10:33:59;91;46;7;9;6;0;0;4;2;2;2
2019-05-01 10:34:59;91;46;7;9;6;0;0;4;2;2;2
2019-05-01 10:35:58;91;46;7;9;6;0;0;4;2;2;2
2019-05-01 10:36:59;91;46;7;9;6;0;0;4;2;2;2
2019-05-01 10:37:59;91;46;7;9;6;0;0;4;2;2;2
2019-05-01 10:38:58;91;46;7;9;6;0;0;4;2;2;2
2019-05-01 10:39:59;91;46;7;9;6;0;0;4;2;2;2
2019-05-01 10:40:59;91;46;7;9;6;0;0;4;2;2;2
2019-05-01 10:41:58;92;47;7;9;6;0;0;4;2;2;2
2019-05-01 10:42:59;94;48;8;9;6;0;0;4;2;2;2
2019-05-01 10:43:58;94;48;8;9;6;0;0;4;2;2;2
2019-05-01 10:44:59;94;48;8;9;6;0;0;4;2;2;2
2019-05-01 10:45:58;94;48;8;9;6;0;0;4;2;2;2
2019-05-01 10:46:59;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 10:47:59;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 10:48:58;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 10:49:59;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 10:50:59;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 10:51:58;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 10:52:59;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 10:53:59;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 10:54:58;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 10:55:59;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 10:56:59;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 10:57:58;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 10:58:59;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 10:59:58;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 11:00:59;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 11:01:59;95;49;8;9;6;0;0;4;2;2;2
2019-05-01 11:02:58;96;49;9;9;6;0;0;4;2;2;2
2019-05-01 11:03:59;97;49;9;9;6;0;0;4;2;2;2
2019-05-01 11:04:58;97;49;9;9;6;0;0;4;2;2;2
2019-05-01 11:05:59;97;49;9;9;6;0;0;4;2;2;2
2019-05-01 11:06:59;97;49;9;9;6;0;0;4;2;2;2
2019-05-01 11:07:58;97;49;9;9;6;0;0;4;2;2;2
2019-05-01 11:08:59;97;49;9;9;6;0;0;4;2;2;2
2019-05-01 11:09:59;97;49;9;9;6;0;0;4;2;2;2
2019-05-01 11:10:58;97;49;9;9;6;0;0;4;2;2;2
2019-05-01 11:11:59;99;49;9;10;6;0;0;4;2;2;2
2019-05-01 11:12:59;100;49;9;10;6;0;2;4;2;2;2
2019-05-01 11:13:58;100;49;9;10;6;0;2;4;2;2;2
2019-05-01 11:14:59;100;49;9;10;6;0;2;4;2;2;2
2019-05-01 11:15:59;100;49;9;10;6;0;2;4;2;2;2
2019-05-01 11:16:58;100;49;9;10;6;0;2;4;2;2;2
2019-05-01 11:17:59;101;49;10;10;6;0;2;4;2;2;2
2019-05-01 11:18:59;101;49;10;10;6;0;2;4;2;2;2
2019-05-01 11:19:58;101;49;10;10;6;0;2;4;2;2;2
2019-05-01 11:20:59;101;49;10;10;6;0;2;4;2;2;2
2019-05-01 11:21:59;102;49;11;10;6;0;2;4;2;2;2
2019-05-01 11:22:58;102;49;11;10;6;0;2;4;2;2;2
2019-05-01 11:23:59;102;49;11;10;6;0;2;4;2;2;2
2019-05-01 11:24:59;102;49;11;10;6;0;2;4;2;2;2
2019-05-01 11:25:58;104;49;11;11;7;0;2;4;2;2;2
2019-05-01 11:26:59;104;49;11;11;7;0;2;4;2;2;2
2019-05-01 11:27:58;104;49;11;11;7;0;2;4;2;2;2
2019-05-01 11:28:59;104;49;11;11;7;0;2;4;2;2;2
2019-05-01 11:29:59;104;49;11;11;7;0;2;4;2;2;2
2019-05-01 11:30:58;104;49;11;11;7;0;2;4;2;2;2
2019-05-01 11:31:59;104;49;11;11;7;0;2;4;2;2;2
2019-05-01 11:32:59;104;49;11;11;7;0;2;4;2;2;2
2019-05-01 11:33:58;104;49;11;11;7;0;2;4;2;2;2
2019-05-01 11:34:59;104;49;11;11;7;0;2;4;2;2;2
2019-05-01 11:35:59;104;49;11;11;7;0;2;4;2;2;2
2019-05-01 11:36:58;104;49;11;11;7;0;2;4;2;2;2
2019-05-01 11:37:59;104;49;11;11;7;0;2;4;2;2;2
2019-05-01 11:38:59;105;49;11;12;7;0;2;4;2;2;2
2019-05-01 11:39:58;105;49;11;12;7;0;2;4;2;2;2
2019-05-01 11:40:59;105;49;11;12;7;0;2;4;2;2;2
2019-05-01 11:41:59;105;49;11;12;7;0;2;4;2;2;2
2019-05-01 11:42:58;107;51;11;12;7;0;2;4;2;2;2
2019-05-01 11:43:59;107;51;11;12;7;0;2;4;2;2;2
2019-05-01 11:44:59;107;51;11;12;7;0;2;4;2;2;2
2019-05-01 11:45:58;108;52;11;12;7;0;2;4;2;2;2
2019-05-01 11:46:59;109;52;11;13;7;0;2;4;2;2;2
2019-05-01 11:47:59;109;52;11;13;7;0;2;4;2;2;2
2019-05-01 11:48:58;109;52;11;13;7;0;2;4;2;2;2
2019-05-01 11:49:59;109;52;11;13;7;0;2;4;2;2;2
2019-05-01 11:50:59;109;52;11;13;7;0;2;4;2;2;2
2019-05-01 11:51:58;111;52;11;14;7;0;2;4;2;2;2
2019-05-01 11:52:59;111;52;11;14;7;0;2;4;2;2;2
2019-05-01 11:53:59;111;52;11;14;7;0;2;4;2;2;2
2019-05-01 11:54:58;111;52;11;14;7;0;2;4;2;2;2
2019-05-01 11:55:59;111;52;11;14;7;0;2;4;2;2;2
2019-05-01 11:56:59;111;52;11;14;7;0;2;4;2;2;2
2019-05-01 11:57:58;112;52;11;15;7;0;2;4;2;2;2
2019-05-01 11:58:59;112;52;11;15;7;0;2;4;2;2;2
2019-05-01 11:59:59;113;53;11;15;7;0;2;4;2;2;2
2019-05-01 12:00:58;113;53;11;15;7;0;2;4;2;2;2
2019-05-01 12:01:59;113;53;11;15;7;0;2;4;2;2;2
2019-05-01 12:02:59;113;53;11;15;7;0;2;4;2;2;2
2019-05-01 12:03:59;113;53;11;15;7;0;2;4;2;2;2
2019-05-01 12:04:59;113;53;11;15;7;0;2;4;2;2;2
2019-05-01 12:05:58;113;53;11;15;7;0;2;4;2;2;2
2019-05-01 12:06:59;113;53;11;15;7;0;2;4;2;2;2
2019-05-01 12:07:59;113;53;11;15;7;0;2;4;2;2;2
2019-05-01 12:08:59;114;53;12;15;7;0;2;4;2;2;2
2019-05-01 12:09:58;114;53;12;15;7;0;2;4;2;2;2
2019-05-01 12:10:59;114;53;12;15;7;0;2;4;2;2;2
2019-05-01 12:11:59;114;53;12;15;7;0;2;4;2;2;2
2019-05-01 12:12:58;114;53;12;15;7;0;2;4;2;2;2
2019-05-01 12:13:59;114;53;12;15;7;0;2;4;2;2;2
2019-05-01 12:15:00;114;53;12;15;7;0;2;4;2;2;2
2019-05-01 12:15:58;114;53;12;15;7;0;2;4;2;2;2
2019-05-01 12:16:59;114;53;12;15;7;0;2;4;2;2;2
2019-05-01 12:17:58;115;53;12;15;7;0;3;4;2;2;2
2019-05-01 12:18:59;115;53;12;15;7;0;3;4;2;2;2
2019-05-01 12:19:59;116;53;13;15;7;0;3;4;2;2;2
2019-05-01 12:20:58;116;53;13;15;7;0;3;4;2;2;2
2019-05-01 12:21:59;117;53;13;15;7;2;3;4;2;2;2
2019-05-01 12:22:59;117;53;13;15;7;2;3;4;2;2;2
2019-05-01 12:23:58;118;54;13;15;7;2;3;4;2;2;2
2019-05-01 12:24:59;118;54;13;15;7;2;3;4;2;2;2
2019-05-01 12:25:58;118;54;13;15;7;2;3;4;2;2;2
2019-05-01 12:26:59;118;53;14;15;7;2;3;4;2;2;2
2019-05-01 12:27:59;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:28:58;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:29:59;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:30:58;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:31:59;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:32:59;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:33:59;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:34:58;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:35:59;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:36:59;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:37:58;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:38:59;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:39:58;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:40:59;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:41:58;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:42:59;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:43:59;119;54;14;15;7;2;3;4;2;2;2
2019-05-01 12:44:58;120;55;14;15;7;2;3;4;2;2;2
2019-05-01 12:45:59;120;55;14;15;7;2;3;4;2;2;2
2019-05-01 12:46:59;120;55;14;15;7;2;3;4;2;2;2
2019-05-01 12:47:58;120;55;14;15;7;2;3;4;2;2;2
2019-05-01 12:48:59;121;56;14;15;7;2;3;4;2;2;2
2019-05-01 12:49:58;121;56;14;15;7;2;3;4;2;2;2
2019-05-01 12:50:59;122;57;14;15;7;2;3;4;2;2;2
2019-05-01 12:51:58;122;57;14;15;7;2;3;4;2;2;2
2019-05-01 12:52:59;123;58;14;15;7;2;3;4;2;2;2
2019-05-01 12:53:59;123;58;14;15;7;2;3;4;2;2;2
2019-05-01 12:54:58;124;59;14;15;7;2;3;4;2;2;2
2019-05-01 12:55:59;124;59;14;15;7;2;3;4;2;2;2
2019-05-01 12:56:59;125;60;14;15;7;2;3;4;2;2;2
2019-05-01 12:57:58;125;60;14;15;7;2;3;4;2;2;2
2019-05-01 12:58:59;126;60;14;15;7;3;3;4;2;2;2
2019-05-01 12:59:59;126;60;14;15;7;3;3;4;2;2;2
2019-05-01 13:00:58;128;62;14;15;7;3;3;4;2;2;2
2019-05-01 13:01:59;128;62;14;15;7;3;3;4;2;2;2
2019-05-01 13:02:59;128;62;14;15;7;3;3;4;2;2;2
2019-05-01 13:03:58;128;62;14;15;7;3;3;4;2;2;2
2019-05-01 13:04:59;128;62;14;15;7;3;3;4;2;2;2
2019-05-01 13:05:58;128;62;14;15;7;3;3;4;2;2;2
2019-05-01 13:06:59;128;62;14;15;7;3;3;4;2;2;2
2019-05-01 13:08:00;129;62;15;15;7;3;3;4;2;2;2
2019-05-01 13:08:58;129;62;15;15;7;3;3;4;2;2;2
2019-05-01 13:09:59;129;62;15;15;7;3;3;4;2;2;2
2019-05-01 13:10:59;130;63;15;15;7;3;3;4;2;2;2
2019-05-01 13:11:58;131;63;15;16;7;3;3;4;2;2;2
2019-05-01 13:12:59;131;63;15;16;7;3;3;4;2;2;2
2019-05-01 13:13:58;132;64;15;16;7;3;3;4;2;2;2
2019-05-01 13:14:59;133;64;16;16;7;3;3;4;2;2;2
2019-05-01 13:15:59;133;64;16;16;7;3;3;4;2;2;2
2019-05-01 13:16:58;133;64;16;16;7;3;3;4;2;2;2
2019-05-01 13:17:59;133;64;16;16;7;3;3;4;2;2;2
2019-05-01 13:18:59;133;64;16;16;7;3;3;4;2;2;2
2019-05-01 13:19:58;133;64;16;16;7;3;3;4;2;2;2
2019-05-01 13:20:59;133;64;16;16;7;3;3;4;2;2;2
2019-05-01 13:21:59;133;64;16;16;7;3;3;4;2;2;2
2019-05-01 13:22:58;133;64;16;16;7;3;3;4;2;2;2
2019-05-01 13:23:59;134;65;16;16;7;3;3;4;2;2;2
2019-05-01 13:24:59;134;65;16;16;7;3;3;4;2;2;2
2019-05-01 13:25:58;134;65;16;16;7;3;3;4;2;2;2
2019-05-01 13:26:59;134;65;16;16;7;3;3;4;2;2;2
2019-05-01 13:27:59;134;65;16;16;7;3;3;4;2;2;2
2019-05-01 13:28:58;134;65;16;16;7;3;3;4;2;2;2
2019-05-01 13:29:59;135;65;17;16;7;3;3;4;2;2;2
2019-05-01 13:30:59;135;65;17;16;7;3;3;4;2;2;2
2019-05-01 13:31:58;136;65;18;16;7;3;3;4;2;2;2
2019-05-01 13:32:59;136;65;18;16;7;3;3;4;2;2;2
2019-05-01 13:33:59;136;65;18;16;7;3;3;4;2;2;2
2019-05-01 13:34:58;136;65;18;16;7;3;3;4;2;2;2
2019-05-01 13:35:59;136;65;18;16;7;3;3;4;2;2;2
2019-05-01 13:37:00;136;65;18;16;7;3;3;4;2;2;2
2019-05-01 13:37:58;136;65;18;16;7;3;3;4;2;2;2
2019-05-01 13:38:59;136;65;18;16;7;3;3;4;2;2;2
2019-05-01 13:39:59;136;65;18;16;7;3;3;4;2;2;2
2019-05-01 13:40:59;137;65;19;16;7;3;3;4;2;2;2
2019-05-01 13:41:58;138;66;19;16;7;3;3;4;2;2;2
2019-05-01 13:42:59;138;66;19;16;7;3;3;4;2;2;2
2019-05-01 13:43:58;138;66;19;16;7;3;3;4;2;2;2
2019-05-01 13:44:59;138;66;19;16;7;3;3;4;2;2;2
2019-05-01 13:45:58;138;66;19;16;7;3;3;4;2;2;2
2019-05-01 13:46:59;139;67;19;16;7;3;3;4;2;2;2
2019-05-01 13:47:59;139;67;19;16;7;3;3;4;2;2;2
2019-05-01 13:48:58;140;67;20;16;7;3;3;4;2;2;2
2019-05-01 13:49:59;140;67;20;16;7;3;3;4;2;2;2
2019-05-01 13:50:59;140;67;20;16;7;3;3;4;2;2;2
2019-05-01 13:51:58;141;68;20;16;7;3;3;4;2;2;2
2019-05-01 13:52:59;141;68;20;16;7;3;3;4;2;2;2
2019-05-01 13:53:58;141;68;20;16;7;3;3;4;2;2;2
2019-05-01 13:54:59;141;68;20;16;7;3;3;4;2;2;2
2019-05-01 13:55:59;141;68;20;16;7;3;3;4;2;2;2
2019-05-01 13:56:58;143;69;21;16;7;3;3;4;2;2;2
2019-05-01 13:57:59;143;69;21;16;7;3;3;4;2;2;2
2019-05-01 13:58:59;143;69;21;16;7;3;3;4;2;2;2
2019-05-01 13:59:58;144;69;22;16;7;3;3;4;2;2;2
2019-05-01 14:00:59;144;69;22;16;7;3;3;4;2;2;2
2019-05-01 14:01:59;144;69;22;16;7;3;3;4;2;2;2
2019-05-01 14:02:58;143;69;22;15;7;3;3;4;2;2;2
2019-05-01 14:03:59;143;69;22;15;7;3;3;4;2;2;2
2019-05-01 14:04:59;143;69;22;15;7;3;3;4;2;2;2
2019-05-01 14:05:58;143;69;22;15;7;3;3;4;2;2;2
2019-05-01 14:06:59;143;69;22;15;7;3;3;4;2;2;2
2019-05-01 14:07:59;143;69;22;15;7;3;3;4;2;2;2
2019-05-01 14:08:58;143;69;22;15;7;3;3;4;2;2;2
2019-05-01 14:09:59;143;69;22;15;7;3;3;4;2;2;2
2019-05-01 14:10:59;145;70;23;15;7;3;3;4;2;2;2
2019-05-01 14:11:58;145;70;23;15;7;3;3;4;2;2;2
2019-05-01 14:12:59;145;70;23;15;7;3;3;4;2;2;2
2019-05-01 14:13:58;146;70;23;15;8;3;3;4;2;2;2
2019-05-01 14:14:59;146;70;23;15;8;3;3;4;2;2;2
2019-05-01 14:15:59;146;70;23;15;8;3;3;4;2;2;2
2019-05-01 14:16:58;147;71;23;15;8;3;3;4;2;2;2
2019-05-01 14:17:59;147;71;23;15;8;3;3;4;2;2;2
2019-05-01 14:18:59;147;71;23;15;8;3;3;4;2;2;2
2019-05-01 14:19:58;148;71;24;15;8;3;3;4;2;2;2
2019-05-01 14:20:59;149;71;25;15;8;3;3;4;2;2;2
2019-05-01 14:21:58;149;71;25;15;8;3;3;4;2;2;2
2019-05-01 14:22:59;149;71;25;15;8;3;3;4;2;2;2
2019-05-01 14:23:59;149;71;25;15;8;3;3;4;2;2;2
2019-05-01 14:24:58;149;71;25;15;8;3;3;4;2;2;2
2019-05-01 14:25:59;149;71;25;15;8;3;3;4;2;2;2
2019-05-01 14:26:59;149;71;25;15;8;3;3;4;2;2;2
2019-05-01 14:27:59;149;71;25;15;8;3;3;4;2;2;2
2019-05-01 14:28:58;150;71;25;15;8;3;3;4;2;2;2
2019-05-01 14:29:59;150;71;25;15;8;3;3;4;2;2;2
2019-05-01 14:30:59;151;71;25;15;9;3;3;4;2;2;2
2019-05-01 14:31:58;151;71;25;15;9;3;3;4;2;2;2
2019-05-01 14:32:59;151;71;25;15;9;3;3;4;2;2;2
2019-05-01 14:33:59;151;71;25;15;9;3;3;4;2;2;2
2019-05-01 14:34:58;151;72;25;15;9;3;3;4;2;2;2
2019-05-01 14:35:59;151;72;25;15;9;3;3;4;2;2;2
2019-05-01 14:36:58;152;73;25;15;9;3;3;4;2;2;2
2019-05-01 14:37:59;152;73;25;15;9;3;3;4;2;2;2
2019-05-01 14:38:59;152;73;25;15;9;3;3;4;2;2;2
2019-05-01 14:39:58;152;73;25;15;9;3;3;4;2;2;2
2019-05-01 14:40:59;152;73;25;15;9;3;3;4;2;2;2
2019-05-01 14:41:59;152;73;25;15;9;3;3;4;2;2;2
2019-05-01 14:42:58;152;73;25;15;9;3;3;4;2;2;2
2019-05-01 14:43:59;152;73;25;15;9;3;3;4;2;2;2
2019-05-01 14:44:59;152;73;25;15;9;3;3;4;2;2;2
2019-05-01 14:45:58;152;73;25;15;9;3;3;4;2;2;2
2019-05-01 14:46:59;152;73;25;15;9;3;3;4;2;2;2
2019-05-01 14:47:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 14:48:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 14:49:58;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 14:50:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 14:51:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 14:52:58;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 14:53:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 14:54:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 14:55:58;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 14:56:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 14:57:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 14:58:58;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 14:59:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:00:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:01:58;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:02:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:03:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:04:58;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:05:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:06:58;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:07:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:08:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:09:58;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:10:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:11:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:12:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:13:58;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:14:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:15:58;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:16:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:17:59;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:18:58;152;73;26;15;8;3;3;4;2;2;2
2019-05-01 15:19:59;153;73;26;15;8;3;3;5;2;2;2
2019-05-01 15:20:59;153;73;26;15;8;3;3;5;2;2;2
2019-05-01 15:21:58;153;73;26;15;8;3;3;5;2;2;2
2019-05-01 15:22:59;153;73;26;15;8;3;3;5;2;2;2
2019-05-01 15:23:59;153;73;26;15;8;3;3;5;2;2;2
2019-05-01 15:24:58;153;73;26;15;8;3;3;5;2;2;2
2019-05-01 15:25:59;153;73;26;15;8;3;3;5;2;2;2
2019-05-01 15:26:58;153;73;26;15;8;3;3;5;2;2;2
2019-05-01 15:27:59;153;73;26;15;8;3;3;5;2;2;2
2019-05-01 15:28:58;153;73;26;15;8;3;3;5;2;2;2
2019-05-01 15:29:59;153;73;26;15;8;3;3;5;2;2;2
2019-05-01 15:30:59;153;73;26;15;8;3;3;5;2;2;2
2019-05-01 15:31:59;154;73;27;15;8;3;3;5;2;2;2
2019-05-01 15:32:58;154;73;27;15;8;3;3;5;2;2;2
2019-05-01 15:33:59;154;73;27;15;8;3;3;5;2;2;2
2019-05-01 15:34:59;154;73;27;15;8;3;3;5;2;2;2
2019-05-01 15:35:59;154;73;27;15;8;3;3;5;2;2;2
2019-05-01 15:36:58;154;73;27;15;8;3;3;5;2;2;2
2019-05-01 15:37:59;154;73;27;15;8;3;3;5;2;2;2
2019-05-01 15:38:59;154;73;27;15;8;3;3;5;2;2;2
2019-05-01 15:39:58;154;73;27;15;8;3;3;5;2;2;2
2019-05-01 15:40:59;155;74;27;15;8;3;3;5;2;2;2
2019-05-01 15:41:59;155;74;27;15;8;3;3;5;2;2;2
2019-05-01 15:42:58;155;74;27;15;8;3;3;5;2;2;2
2019-05-01 15:43:59;156;75;27;15;8;3;3;5;2;2;2
2019-05-01 15:44:59;156;75;27;15;8;3;3;5;2;2;2
2019-05-01 15:45:58;156;75;27;15;8;3;3;5;2;2;2
2019-05-01 15:46:59;156;75;27;15;8;3;3;5;2;2;2
2019-05-01 15:47:59;156;75;27;15;8;3;3;5;2;2;2
2019-05-01 15:48:58;156;75;27;15;8;3;3;5;2;2;2
2019-05-01 15:49:59;157;76;27;15;8;3;3;5;2;2;2
2019-05-01 15:50:59;158;77;27;15;8;3;3;5;2;2;2
2019-05-01 15:51:58;159;77;28;15;8;3;3;5;2;2;2
2019-05-01 15:52:59;160;78;28;15;8;3;3;5;2;2;2
2019-05-01 15:53:59;160;78;28;15;8;3;3;5;2;2;2
2019-05-01 15:54:58;160;78;28;15;8;3;3;5;2;2;2
2019-05-01 15:55:59;160;78;28;15;8;3;3;5;2;2;2
2019-05-01 15:57:00;160;78;28;15;8;3;3;5;2;2;2
2019-05-01 15:57:58;160;78;28;15;8;3;3;5;2;2;2
2019-05-01 15:58:59;160;78;28;15;8;3;3;5;2;2;2
2019-05-01 15:59:59;160;78;28;15;8;3;3;5;2;2;2
2019-05-01 16:00:58;160;78;28;15;8;3;3;5;2;2;2
2019-05-01 16:01:59;160;78;28;15;8;3;3;5;2;2;2
2019-05-01 16:02:58;160;78;28;15;8;3;3;5;2;2;2
2019-05-01 16:03:59;161;79;28;15;8;3;3;5;2;2;2
2019-05-01 16:04:59;162;80;28;15;8;3;3;5;2;2;2
2019-05-01 16:05:58;162;80;28;15;8;3;3;5;2;2;2
2019-05-01 16:06:59;162;80;28;15;8;3;3;5;2;2;2
2019-05-01 16:07:59;161;79;28;15;8;3;3;5;2;2;2
2019-05-01 16:08:58;161;79;28;15;8;3;3;5;2;2;2
2019-05-01 16:09:59;161;79;28;15;8;3;3;5;2;2;2
2019-05-01 16:10:59;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:11:58;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:12:59;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:13:59;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:14:58;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:15:59;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:16:59;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:17:58;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:18:59;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:19:59;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:20:58;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:21:59;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:22:59;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:23:58;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:24:59;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:25:58;163;79;28;16;8;4;3;5;2;2;2
2019-05-01 16:26:59;164;79;28;17;8;4;3;5;2;2;2
2019-05-01 16:27:59;164;79;28;17;8;4;3;5;2;2;2
2019-05-01 16:28:58;164;79;28;17;8;4;3;5;2;2;2
2019-05-01 16:29:59;164;79;28;17;8;4;3;5;2;2;2
2019-05-01 16:30:59;164;79;28;17;8;4;3;5;2;2;2
2019-05-01 16:31:58;164;79;28;17;8;4;3;5;2;2;2
2019-05-01 16:32:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:33:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:34:58;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:35:59;165;79;28;17;8;4;4;5;2;2;2
