datetime;total_votes;Good;Tomintoul;megalomaniac;KOCTOPE3;Duran;Mindsplitter;Villanelle;Shambala;quick_justice;Rumpelstilzchen
2021-01-13 13:04:59;236;80;77;20;6;0;6;8;4;5;2
2021-01-13 13:05:59;237;81;77;20;6;0;6;8;4;5;2
2021-01-13 13:06:58;237;81;77;20;6;0;6;8;4;5;2
2021-01-13 13:07:59;237;81;77;20;6;0;6;8;4;5;2
2021-01-13 13:08:59;238;81;78;20;6;0;6;8;4;5;2
2021-01-13 13:09:58;238;81;78;20;6;0;6;8;4;5;2
2021-01-13 13:10:59;240;81;78;21;7;0;6;8;4;5;2
2021-01-13 13:11:58;242;83;78;21;7;0;6;8;4;5;2
2021-01-13 13:12:59;242;83;78;21;7;0;6;8;4;5;2
2021-01-13 13:13:59;242;83;78;21;7;0;6;8;4;5;2
2021-01-13 13:14:58;242;83;78;21;7;0;6;8;4;5;2
2021-01-13 13:15:59;242;83;79;21;7;0;6;7;4;5;2
2021-01-13 13:16:59;242;83;79;21;7;0;6;7;4;5;2
2021-01-13 13:17:58;242;83;79;21;7;0;6;7;4;5;2
2021-01-13 13:18:59;242;82;80;21;7;0;6;7;4;5;2
2021-01-13 13:19:59;242;82;80;21;7;0;6;7;4;5;2
2021-01-13 13:20:58;242;82;80;21;7;0;6;7;4;5;2
2021-01-13 13:21:59;241;82;80;21;7;0;6;7;4;5;2
2021-01-13 13:22:59;241;82;80;21;7;0;6;7;4;5;2
2021-01-13 13:23:58;241;82;80;21;7;0;6;7;4;5;2
2021-01-13 13:24:59;241;82;80;21;7;0;6;7;4;5;2
2021-01-13 13:25:59;243;83;80;21;8;0;6;7;4;5;2
2021-01-13 13:26:58;243;83;80;21;8;0;6;7;4;5;2
2021-01-13 13:27:59;244;83;81;21;8;0;6;7;4;5;2
2021-01-13 13:28:59;244;83;81;21;8;0;6;7;4;5;2
2021-01-13 13:29:58;244;83;81;21;8;0;6;7;4;5;2
2021-01-13 13:30:59;244;83;81;21;8;0;6;7;4;5;2
2021-01-13 13:31:59;244;83;81;21;8;0;6;7;4;5;2
2021-01-13 13:32:59;245;84;81;21;8;0;6;7;4;5;2
2021-01-13 13:33:59;245;84;81;21;8;0;6;7;4;5;2
2021-01-13 13:34:58;246;85;81;21;8;0;6;7;4;5;2
2021-01-13 13:35:59;246;85;81;21;8;0;6;7;4;5;2
2021-01-13 13:36:59;247;86;81;21;8;0;6;7;4;5;2
2021-01-13 13:37:58;247;86;81;21;8;0;6;7;4;5;2
2021-01-13 13:38:59;247;86;81;21;8;0;6;7;4;5;2
2021-01-13 13:39:59;247;86;81;21;8;0;6;7;4;5;2
2021-01-13 13:40:58;247;86;81;21;8;0;6;7;4;5;2
2021-01-13 13:41:59;248;86;81;21;8;0;6;7;4;5;2
2021-01-13 13:42:58;248;87;80;21;8;0;6;7;4;5;2
2021-01-13 13:43:59;248;87;80;21;8;0;6;7;4;5;2
2021-01-13 13:44:59;248;87;80;21;8;0;6;7;4;5;2
2021-01-13 13:45:58;248;87;80;21;8;0;6;7;4;5;2
2021-01-13 13:46:59;248;87;80;21;8;0;6;7;4;5;2
2021-01-13 13:47:59;248;87;80;21;8;0;6;7;4;5;2
2021-01-13 13:48:58;249;88;80;21;8;0;6;7;4;5;2
2021-01-13 13:49:59;250;89;80;21;8;0;6;7;4;5;2
2021-01-13 13:50:59;250;89;80;21;8;0;6;7;4;5;2
2021-01-13 13:51:58;250;89;80;21;8;0;6;7;4;5;2
2021-01-13 13:52:59;250;89;80;21;8;0;6;7;4;5;2
2021-01-13 13:54:00;250;89;80;21;8;0;6;7;4;5;2
2021-01-13 13:54:58;252;91;80;21;8;0;6;7;4;5;2
2021-01-13 13:55:59;253;92;80;21;8;0;6;7;4;5;2
2021-01-13 13:56:58;255;92;82;21;8;0;6;7;4;5;2
2021-01-13 13:57:59;255;92;83;21;8;0;6;7;4;5;2
2021-01-13 13:58:59;255;92;83;21;8;0;6;7;4;5;2
2021-01-13 13:59:59;256;93;83;21;8;0;6;7;4;5;2
2021-01-13 14:00:58;258;94;84;21;8;0;6;7;4;5;2
2021-01-13 14:01:59;258;94;84;21;8;0;6;7;4;5;2
2021-01-13 14:02:58;258;94;84;21;8;0;6;7;4;5;2
2021-01-13 14:03:59;258;95;83;21;8;0;6;7;4;5;2
2021-01-13 14:04:59;258;95;83;21;8;0;6;7;4;5;2
2021-01-13 14:05:58;258;95;83;21;8;0;6;7;4;5;2
2021-01-13 14:06:59;259;95;84;21;8;0;6;7;4;5;2
2021-01-13 14:08:00;259;95;84;21;8;0;6;7;4;5;2
2021-01-13 14:08:58;259;95;84;21;8;0;6;7;4;5;2
2021-01-13 14:09:59;261;96;84;22;8;0;6;7;4;5;2
2021-01-13 14:10:59;261;96;84;22;8;0;6;7;4;5;2
2021-01-13 14:11:59;261;96;84;22;8;0;6;7;4;5;2
2021-01-13 14:12:58;261;96;84;22;8;0;6;7;4;5;2
2021-01-13 14:13:59;262;97;84;22;8;0;6;7;4;5;2
2021-01-13 14:14:59;263;97;85;22;8;0;6;7;4;5;2
2021-01-13 14:15:58;263;97;85;22;8;0;6;7;4;5;2
2021-01-13 14:16:59;263;97;85;22;8;0;6;7;4;5;2
2021-01-13 14:17:58;264;97;86;22;8;0;6;7;4;5;2
2021-01-13 14:18:59;264;97;86;22;8;0;6;7;4;5;2
2021-01-13 14:19:59;264;97;86;22;8;0;6;7;4;5;2
2021-01-13 14:20:58;264;97;86;22;8;0;6;7;4;5;2
2021-01-13 14:21:59;264;97;86;22;8;0;6;7;4;5;2
2021-01-13 14:22:59;264;97;86;22;8;0;6;7;4;5;2
2021-01-13 14:23:58;265;98;86;22;8;0;6;7;4;5;2
2021-01-13 14:24:59;265;98;86;22;8;0;6;7;4;5;2
2021-01-13 14:25:59;265;98;86;22;8;0;6;7;4;5;2
2021-01-13 14:26:58;265;98;86;22;8;0;6;7;4;5;2
2021-01-13 14:27:59;265;98;86;22;8;0;6;7;4;5;2
2021-01-13 14:28:59;265;98;86;22;8;0;6;7;4;5;2
2021-01-13 14:29:58;265;98;86;22;8;0;6;7;4;5;2
2021-01-13 14:30:59;265;98;86;22;8;0;6;7;4;5;2
2021-01-13 14:31:58;265;98;86;22;8;0;6;7;4;5;2
2021-01-13 14:32:59;265;99;85;22;8;0;6;7;4;5;2
2021-01-13 14:33:59;265;99;85;22;8;0;6;7;4;5;2
2021-01-13 14:34:58;265;99;85;22;8;0;6;7;4;5;2
2021-01-13 14:35:59;265;99;85;22;8;0;6;7;4;5;2
2021-01-13 14:36:59;266;99;85;22;8;0;6;7;4;5;2
2021-01-13 14:37:58;266;99;85;22;8;0;6;7;4;5;2
2021-01-13 14:38:59;266;99;85;22;8;0;6;7;4;5;2
2021-01-13 14:39:58;267;99;86;22;8;0;6;7;4;5;2
2021-01-13 14:40:59;267;99;86;22;8;0;6;7;4;5;2
2021-01-13 14:41:59;268;100;86;22;8;0;6;7;4;5;2
2021-01-13 14:42:59;269;101;86;22;8;0;6;7;4;5;2
2021-01-13 14:43:58;272;102;88;22;8;0;6;7;4;5;2
2021-01-13 14:44:59;272;102;88;22;8;0;6;7;4;5;2
2021-01-13 14:45:58;273;102;89;22;8;0;6;7;4;5;2
2021-01-13 14:46:59;273;103;89;22;8;0;6;7;4;5;0
2021-01-13 14:47:59;273;103;89;22;8;0;6;7;4;5;0
2021-01-13 14:48:59;275;105;89;22;8;0;6;7;4;5;0
2021-01-13 14:49:58;275;105;89;22;8;0;6;7;4;5;0
2021-01-13 14:50:59;275;105;89;22;8;0;6;7;4;5;0
2021-01-13 14:51:58;276;106;89;22;8;0;6;7;4;5;0
2021-01-13 14:52:59;276;106;89;22;8;0;6;7;4;5;0
2021-01-13 14:53:59;276;106;89;22;8;0;6;7;4;5;0
2021-01-13 14:54:58;276;106;89;22;8;0;6;7;4;5;0
2021-01-13 14:55:59;276;106;89;22;8;0;6;7;4;5;0
2021-01-13 14:56:59;276;106;89;22;8;0;6;7;4;5;0
2021-01-13 14:57:58;276;106;89;22;8;0;6;7;4;5;0
2021-01-13 14:58:59;276;106;89;22;8;0;6;7;4;5;0
2021-01-13 14:59:59;277;106;89;22;8;2;6;7;4;5;2
2021-01-13 15:00:58;278;106;89;22;9;2;6;7;4;5;2
2021-01-13 15:01:59;278;106;89;22;9;2;6;7;4;5;2
2021-01-13 15:02:59;278;106;89;22;9;2;6;7;4;5;2
2021-01-13 15:03:58;278;106;89;22;9;2;6;7;4;5;2
2021-01-13 15:04:59;278;107;88;22;9;2;6;7;4;5;2
2021-01-13 15:05:58;280;108;89;22;9;2;6;7;4;5;2
2021-01-13 15:06:59;280;108;89;22;9;2;6;7;4;5;2
2021-01-13 15:07:59;280;108;89;22;9;2;6;7;4;5;2
2021-01-13 15:08:58;280;108;89;22;9;2;6;7;4;5;2
2021-01-13 15:09:59;282;108;90;22;9;2;6;7;4;5;3
2021-01-13 15:10:59;282;108;90;22;9;2;6;7;4;5;3
2021-01-13 15:11:58;282;108;90;22;9;2;6;7;4;5;3
2021-01-13 15:12:59;282;108;90;22;9;2;6;7;4;5;3
2021-01-13 15:13:59;283;109;90;22;9;2;6;7;4;5;3
2021-01-13 15:14:58;284;110;90;22;9;2;6;7;4;5;3
2021-01-13 15:15:59;285;110;91;22;9;2;6;7;4;5;3
2021-01-13 15:16:59;285;110;91;22;9;2;6;7;4;5;3
2021-01-13 15:17:58;287;112;91;22;9;2;6;7;4;5;3
2021-01-13 15:18:59;287;113;91;22;9;2;6;6;4;5;3
2021-01-13 15:19:58;288;114;91;22;9;2;6;6;4;5;3
2021-01-13 15:20:59;288;114;91;22;9;2;6;6;4;5;3
2021-01-13 15:21:59;289;115;91;22;9;2;6;6;4;5;3
2021-01-13 15:22:58;289;115;91;22;9;2;6;6;4;5;3
2021-01-13 15:23:59;290;116;91;22;9;2;6;6;4;5;3
2021-01-13 15:24:59;290;116;91;22;9;2;6;6;4;5;3
2021-01-13 15:25:58;290;116;91;22;9;2;6;6;4;5;3
2021-01-13 15:26:59;290;116;91;22;9;2;6;6;4;5;3
2021-01-13 15:27:59;290;116;91;22;9;2;6;6;4;5;3
2021-01-13 15:28:58;291;116;91;22;9;2;6;6;4;5;3
2021-01-13 15:29:59;291;116;91;22;9;2;6;6;4;5;3
2021-01-13 15:30:59;291;117;90;22;9;2;6;6;4;5;3
2021-01-13 15:31:58;291;117;90;22;9;2;6;6;4;5;3
2021-01-13 15:32:59;292;118;90;22;9;2;6;6;4;5;3
2021-01-13 15:33:58;292;118;90;22;9;2;6;6;4;5;3
2021-01-13 15:34:59;292;118;90;22;9;2;6;6;4;5;3
2021-01-13 15:35:59;292;118;90;22;9;2;6;6;4;5;3
2021-01-13 15:36:58;294;120;90;22;9;2;6;6;4;5;3
2021-01-13 15:37:59;294;120;90;22;9;2;6;6;4;5;3
2021-01-13 15:38:59;294;120;90;22;9;2;6;6;4;5;3
2021-01-13 15:39:58;294;120;90;22;9;2;6;6;4;5;3
2021-01-13 15:40:59;294;120;90;22;9;2;6;6;4;5;3
2021-01-13 15:41:59;294;120;90;22;9;2;6;6;4;5;3
2021-01-13 15:42:58;294;120;90;22;9;2;6;6;4;5;3
2021-01-13 15:43:59;295;121;90;22;9;2;6;6;4;5;3
2021-01-13 15:44:58;295;121;90;22;9;2;6;6;4;5;3
2021-01-13 15:45:59;295;121;90;22;9;2;6;6;4;5;3
2021-01-13 15:46:59;295;121;90;22;9;2;6;6;4;5;3
2021-01-13 15:47:58;295;121;90;22;9;2;6;6;4;5;3
2021-01-13 15:48:59;295;121;90;22;9;2;6;6;4;5;3
2021-01-13 15:49:59;295;121;90;22;9;2;6;6;4;5;3
2021-01-13 15:50:58;296;124;89;21;9;2;6;6;4;5;3
2021-01-13 15:51:59;297;124;90;21;9;2;6;6;4;5;3
2021-01-13 15:52:59;297;124;90;21;9;2;6;6;4;5;3
2021-01-13 15:53:58;299;125;90;21;9;3;6;6;4;5;3
2021-01-13 15:54:59;301;127;90;21;9;3;6;6;4;5;3
2021-01-13 15:55:58;302;128;90;21;9;3;6;6;4;5;3
2021-01-13 15:56:59;303;128;91;21;9;3;6;6;4;5;3
2021-01-13 15:57:59;303;128;91;21;9;3;6;6;4;5;3
2021-01-13 15:58:58;303;128;91;21;9;3;6;6;4;5;3
2021-01-13 15:59:59;303;128;91;21;9;3;6;6;4;5;3
2021-01-13 16:00:59;305;129;91;22;9;3;6;6;4;5;3
2021-01-13 16:01:58;306;130;91;22;9;3;6;6;4;5;3
2021-01-13 16:02:59;307;131;91;22;9;3;6;6;4;5;3
2021-01-13 16:03:59;307;131;91;22;9;3;6;6;4;5;3
2021-01-13 16:04:58;307;131;91;22;9;3;6;6;4;5;3
2021-01-13 16:05:59;307;131;91;22;9;3;6;6;4;5;3
2021-01-13 16:06:59;306;131;90;22;9;3;6;6;4;5;3
2021-01-13 16:07:58;307;132;90;22;9;3;6;6;4;5;3
2021-01-13 16:08:59;307;132;90;22;9;3;6;6;4;5;3
2021-01-13 16:09:59;307;133;89;22;9;3;6;6;4;5;3
2021-01-13 16:10:59;307;132;90;22;9;3;6;6;4;5;3
2021-01-13 16:11:59;307;132;90;22;9;3;6;6;4;5;3
2021-01-13 16:12:59;307;132;90;22;9;3;6;6;4;5;3
2021-01-13 16:13:58;307;132;90;22;9;3;6;6;4;5;3
2021-01-13 16:14:59;309;133;90;22;9;3;6;6;4;6;3
2021-01-13 16:15:59;309;133;90;22;9;3;6;6;4;6;3
2021-01-13 16:16:58;311;135;90;22;9;3;6;6;4;6;3
2021-01-13 16:17:59;311;135;90;22;9;3;6;6;4;6;3
2021-01-13 16:19:00;311;135;90;22;9;3;6;6;4;6;3
2021-01-13 16:19:58;311;135;90;22;9;3;6;6;4;6;3
2021-01-13 16:20:59;311;135;90;22;9;3;6;6;4;6;3
2021-01-13 16:21:58;311;135;90;22;9;3;6;6;4;6;3
2021-01-13 16:22:59;311;136;90;22;9;3;6;6;4;5;3
2021-01-13 16:23:59;311;136;90;22;9;3;6;6;4;5;3
2021-01-13 16:24:58;311;136;90;22;9;3;6;6;4;5;3
2021-01-13 16:25:59;311;136;90;22;9;3;6;6;4;5;3
2021-01-13 16:26:59;311;136;90;22;9;3;6;6;4;5;3
2021-01-13 16:27:58;311;136;90;22;9;3;6;6;4;5;3
2021-01-13 16:28:59;311;136;90;22;9;3;6;6;4;5;3
2021-01-13 16:29:59;311;136;90;22;9;3;6;6;4;5;3
2021-01-13 16:30:58;311;136;90;22;9;3;6;6;4;5;3
2021-01-13 16:31:59;312;137;90;22;9;3;6;6;4;5;3
2021-01-13 16:32:59;312;137;90;22;9;3;6;6;4;5;3
2021-01-13 16:33:58;313;138;90;22;9;3;6;6;4;5;3
2021-01-13 16:34:59;314;139;90;22;9;3;6;6;4;5;3
2021-01-13 16:35:58;314;139;90;22;9;3;6;6;4;5;3
2021-01-13 16:36:59;314;139;90;22;9;3;6;6;4;5;3
2021-01-13 16:37:59;315;140;90;22;9;3;6;6;4;5;3
2021-01-13 16:38:58;315;140;90;22;9;3;6;6;4;5;3
2021-01-13 16:39:59;316;141;90;22;9;3;6;6;4;5;3
2021-01-13 16:40:58;317;142;90;22;9;3;6;6;4;5;3
2021-01-13 16:41:59;317;142;90;22;9;3;6;6;4;5;3
2021-01-13 16:42:58;317;142;90;22;9;3;6;6;4;5;3
2021-01-13 16:43:59;318;143;90;22;9;3;6;6;4;5;3
2021-01-13 16:44:59;318;143;90;22;9;3;6;6;4;5;3
2021-01-13 16:45:58;318;143;90;22;9;3;6;6;4;5;3
2021-01-13 16:46:59;319;144;90;22;9;3;6;6;4;5;3
2021-01-13 16:47:59;320;144;91;22;9;3;6;6;4;5;3
2021-01-13 16:48:59;320;144;91;22;9;3;6;6;4;5;3
2021-01-13 16:49:58;320;144;91;22;9;3;6;6;4;5;3
2021-01-13 16:50:59;321;145;91;22;9;3;6;6;4;5;3
2021-01-13 16:51:59;321;145;91;22;9;3;6;6;4;5;3
2021-01-13 16:52:58;321;145;91;22;9;3;6;6;4;5;3
2021-01-13 16:53:59;321;145;91;22;9;3;6;6;4;5;3
2021-01-13 16:54:59;322;146;91;22;9;3;6;6;4;5;3
2021-01-13 16:55:59;322;146;91;22;9;3;6;6;4;5;3
2021-01-13 16:56:58;322;146;91;22;9;3;6;6;4;5;3
2021-01-13 16:57:59;324;148;91;22;9;3;6;6;4;5;3
2021-01-13 16:58:59;324;148;91;22;9;3;6;6;4;5;3
2021-01-13 16:59:58;324;148;91;22;9;3;6;6;4;5;3
2021-01-13 17:00:59;324;148;91;22;9;3;6;6;4;5;3
2021-01-13 17:01:59;324;148;91;22;9;3;6;6;4;5;3
2021-01-13 17:02:59;324;148;91;22;9;3;6;6;4;5;3
2021-01-13 17:03:59;324;148;91;22;9;3;6;6;4;5;3
2021-01-13 17:04:58;325;148;92;22;9;3;6;6;4;5;3
2021-01-13 17:05:59;325;148;92;22;9;3;6;6;4;5;3
2021-01-13 17:06:58;325;148;92;22;9;3;6;6;4;5;3
2021-01-13 17:07:59;325;148;92;22;9;3;6;6;4;5;3
2021-01-13 17:08:59;325;148;92;22;9;3;6;6;4;5;3
2021-01-13 17:09:58;325;148;92;22;9;3;6;6;4;5;3
2021-01-13 17:10:59;325;148;92;22;9;3;6;6;4;5;3
2021-01-13 17:11:59;325;148;92;22;9;3;6;6;4;5;3
2021-01-13 17:12:58;325;148;92;22;9;3;6;6;4;5;3
2021-01-13 17:13:59;325;148;92;22;9;3;6;6;4;5;3
2021-01-13 17:14:59;326;149;92;22;9;3;6;6;4;5;3
2021-01-13 17:15:58;328;149;92;22;10;4;6;6;4;5;3
2021-01-13 17:16:59;328;149;92;22;10;4;6;6;4;5;3
2021-01-13 17:17:58;329;149;92;22;11;4;6;6;4;5;3
2021-01-13 17:18:59;329;149;92;22;11;4;6;6;4;5;3
2021-01-13 17:19:59;329;149;92;22;11;4;6;6;4;5;3
2021-01-13 17:20:58;330;150;92;22;11;4;6;6;4;5;3
2021-01-13 17:21:59;330;150;92;22;11;4;6;6;4;5;3
2021-01-13 17:23:00;330;150;92;22;11;4;6;6;4;5;3
2021-01-13 17:23:58;330;151;91;22;11;4;6;6;4;5;3
2021-01-13 17:24:59;330;151;91;22;11;4;6;6;4;5;3
2021-01-13 17:25:59;330;151;91;22;11;4;6;6;4;5;3
2021-01-13 17:26:58;330;151;91;22;11;4;6;6;4;5;3
2021-01-13 17:27:59;330;151;91;22;11;4;6;6;4;5;3
2021-01-13 17:28:58;330;151;91;22;11;4;6;6;4;5;3
2021-01-13 17:29:59;330;151;91;22;11;4;6;6;4;5;3
2021-01-13 17:30:59;330;151;91;22;11;4;6;6;4;5;3
2021-01-13 17:31:58;330;151;91;22;11;4;6;6;4;5;3
2021-01-13 17:32:59;331;152;91;22;11;4;6;6;4;5;3
2021-01-13 17:33:59;331;152;91;22;11;4;6;6;4;5;3
2021-01-13 17:34:58;331;152;91;22;11;4;6;6;4;5;3
2021-01-13 17:35:59;332;152;91;22;11;5;6;6;4;5;3
2021-01-13 17:36:59;332;152;91;22;11;5;6;6;4;5;3
2021-01-13 17:37:58;331;152;91;22;11;5;6;6;4;5;3
2021-01-13 17:38:59;331;152;91;22;11;5;6;6;4;5;3
2021-01-13 17:39:59;331;152;91;22;11;5;6;6;4;5;3
2021-01-13 17:40:58;332;153;91;22;11;5;6;6;4;5;3
2021-01-13 17:41:59;332;153;91;22;11;5;6;6;4;5;3
2021-01-13 17:42:59;332;153;91;22;11;5;6;6;4;5;3
2021-01-13 17:43:58;333;154;91;22;11;5;6;6;4;5;3
2021-01-13 17:44:59;333;154;91;22;11;5;6;6;4;5;3
2021-01-13 17:45:58;333;154;91;22;11;5;6;6;4;5;3
2021-01-13 17:46:59;333;154;91;22;11;5;6;6;4;5;3
2021-01-13 17:47:59;333;154;91;22;11;5;6;6;4;5;3
2021-01-13 17:48:58;333;153;92;22;11;5;6;6;4;5;3
2021-01-13 17:49:59;333;153;92;22;11;5;6;6;4;5;3
2021-01-13 17:50:58;333;153;92;22;11;5;6;6;4;5;3
2021-01-13 17:51:59;333;152;92;22;11;6;6;6;4;5;3
2021-01-13 17:52:59;333;152;92;22;11;6;6;6;4;5;3
2021-01-13 17:53:58;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 17:54:59;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 17:55:58;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 17:56:58;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 17:57:59;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 17:58:58;333;153;91;22;11;6;6;6;4;5;3
2021-01-13 17:59:59;333;153;91;22;11;6;6;6;4;5;3
2021-01-13 18:00:58;333;153;91;22;11;6;6;6;4;5;3
2021-01-13 18:01:59;333;153;91;22;11;6;6;6;4;5;3
2021-01-13 18:02:59;333;153;91;22;11;6;6;6;4;5;3
2021-01-13 18:03:58;333;153;91;22;11;6;6;6;4;5;3
2021-01-13 18:04:59;333;153;91;22;11;6;6;6;4;5;3
2021-01-13 18:06:00;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 18:06:58;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 18:07:59;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 18:08:58;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 18:09:59;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 18:10:59;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 18:11:58;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 18:12:59;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 18:13:59;334;153;92;22;11;6;6;6;4;5;3
2021-01-13 18:14:58;335;154;92;22;11;6;6;6;4;5;3
2021-01-13 18:15:59;335;154;92;22;11;6;6;6;4;5;3
2021-01-13 18:16:58;333;152;92;22;11;6;6;6;4;5;3
2021-01-13 18:17:59;331;150;92;22;11;6;6;6;4;5;3
2021-01-13 18:18:59;331;150;92;22;11;6;6;6;4;5;3
2021-01-13 18:19:58;331;150;92;22;11;6;6;6;4;5;3
2021-01-13 18:20:59;331;150;92;22;11;6;6;6;4;5;3
2021-01-13 18:21:59;331;150;92;22;11;6;6;6;4;5;3
2021-01-13 18:22:58;332;150;93;22;11;6;6;6;4;5;3
2021-01-13 18:23:59;332;150;93;22;11;6;6;6;4;5;3
2021-01-13 18:24:59;332;150;93;22;11;6;6;6;4;5;3
2021-01-13 18:25:58;333;151;93;22;11;6;6;6;4;5;3
2021-01-13 18:26:59;333;151;93;22;11;6;6;6;4;5;3
2021-01-13 18:27:59;333;151;93;22;11;6;6;6;4;5;3
2021-01-13 18:28:58;333;151;93;22;11;6;6;6;4;5;3
2021-01-13 18:29:59;333;151;93;22;11;6;6;6;4;5;3
2021-01-13 18:30:58;334;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:31:59;334;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:32:59;334;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:33:58;334;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:34:59;334;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:35:59;334;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:36:58;334;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:37:59;334;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:38:59;334;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:39:58;334;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:40:59;334;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:41:58;334;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:42:59;334;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:43:59;335;152;93;22;11;6;6;6;4;5;3
2021-01-13 18:44:59;336;153;93;22;11;6;6;6;4;5;3
2021-01-13 18:45:58;336;153;93;22;11;6;6;6;4;5;3
2021-01-13 18:46:59;336;153;93;22;11;6;6;6;4;5;3
2021-01-13 18:47:58;336;153;93;22;11;6;6;6;4;5;3
2021-01-13 18:48:59;336;153;93;22;11;6;6;6;4;5;3
2021-01-13 18:49:58;336;153;93;22;11;6;6;6;4;5;3
2021-01-13 18:50:59;336;153;93;22;11;6;6;6;4;5;3
2021-01-13 18:51:59;337;153;94;22;11;6;6;6;4;5;3
2021-01-13 18:52:58;339;153;94;22;12;7;6;6;4;5;3
2021-01-13 18:53:59;339;153;94;22;12;7;6;6;4;5;3
2021-01-13 18:54:59;339;153;94;22;12;7;6;6;4;5;3
2021-01-13 18:55:58;339;153;94;22;12;7;6;6;4;5;3
2021-01-13 18:56:59;339;153;94;22;12;7;6;6;4;5;3
2021-01-13 18:57:59;339;153;94;22;12;7;6;6;4;5;3
2021-01-13 18:58:58;340;154;94;22;12;7;6;6;4;5;3
2021-01-13 18:59:59;340;154;94;22;12;7;6;6;4;5;3
2021-01-13 19:00:59;340;154;94;22;12;7;6;6;4;5;3
2021-01-13 19:01:58;341;155;94;22;12;7;6;6;4;5;3
2021-01-13 19:02:59;341;155;94;22;12;7;6;6;4;5;3
2021-01-13 19:03:59;341;155;94;22;12;7;6;6;4;5;3
2021-01-13 19:04:58;341;155;94;22;12;7;6;6;4;5;3
2021-01-13 19:05:59;342;156;94;22;12;7;6;6;4;5;3
2021-01-13 19:06:58;342;156;94;22;12;7;6;6;4;5;3
2021-01-13 19:07:59;342;156;94;22;12;7;6;6;4;5;3
2021-01-13 19:08:59;343;156;94;22;13;7;6;6;4;5;3
2021-01-13 19:09:58;343;156;94;22;13;7;6;6;4;5;3
2021-01-13 19:10:59;343;156;94;22;13;7;6;6;4;5;3
2021-01-13 19:11:59;343;157;93;22;13;7;6;6;4;5;3
2021-01-13 19:12:58;344;158;93;22;13;7;6;6;4;5;3
2021-01-13 19:13:59;344;158;93;22;13;7;6;6;4;5;3
2021-01-13 19:14:59;344;158;93;22;13;7;6;6;4;5;3
2021-01-13 19:15:58;344;158;93;22;13;7;6;6;4;5;3
2021-01-13 19:16:59;346;160;93;22;13;7;6;6;4;5;3
2021-01-13 19:17:59;347;161;93;22;13;7;6;6;4;5;3
2021-01-13 19:18:58;347;161;93;22;13;7;6;6;4;5;3
2021-01-13 19:19:59;347;161;93;22;13;7;6;6;4;5;3
2021-01-13 19:20:59;347;161;93;22;13;7;6;6;4;5;3
2021-01-13 19:21:58;347;161;93;22;13;7;6;6;4;5;3
2021-01-13 19:22:59;347;161;93;22;13;7;6;6;4;5;3
2021-01-13 19:23:58;347;161;93;22;13;7;6;6;4;5;3
2021-01-13 19:24:59;347;161;93;22;13;7;6;6;4;5;3
2021-01-13 19:25:59;347;161;93;22;13;7;6;6;4;5;3
2021-01-13 19:26:58;347;161;93;22;13;7;6;6;4;5;3
2021-01-13 19:27:59;347;161;93;22;13;7;6;6;4;5;3
2021-01-13 19:28:59;348;161;93;22;14;7;6;6;4;5;3
2021-01-13 19:30:00;348;161;93;22;14;7;6;6;4;5;3
2021-01-13 19:30:58;348;161;93;22;14;7;6;6;4;5;3
2021-01-13 19:31:59;348;161;93;22;14;7;6;6;4;5;3
2021-01-13 19:32:58;348;161;93;22;14;7;6;6;4;5;3
2021-01-13 19:33:59;348;161;93;22;14;7;6;6;4;5;3
2021-01-13 19:34:58;348;161;93;22;14;7;6;6;4;5;3
2021-01-13 19:35:59;348;161;93;22;14;7;6;6;4;5;3
2021-01-13 19:36:58;348;161;93;22;14;7;6;6;4;5;3
2021-01-13 19:37:59;348;161;93;22;14;7;6;6;4;5;3
2021-01-13 19:38:59;349;162;93;22;14;7;6;6;4;5;3
2021-01-13 19:39:58;350;162;94;22;14;7;6;6;4;5;3
2021-01-13 19:40:59;350;162;94;22;14;7;6;6;4;5;3
