datetime;total_votes;Private_Ryan;Bf109H;axxl;xtal;Есения;navalny;Noforhamsters;megaslowpoke;Vikvalan;pupsique
2020-08-12 13:07:58;119;31;41;3;5;7;3;3;3;3;0
2020-08-12 13:08:59;119;31;41;3;5;7;3;3;3;3;0
2020-08-12 13:09:59;119;31;41;3;5;7;3;3;3;3;0
2020-08-12 13:10:59;120;32;41;3;5;7;3;3;3;3;0
2020-08-12 13:11:58;120;32;41;3;5;7;3;3;3;3;0
2020-08-12 13:12:59;120;32;41;3;5;7;3;3;3;3;0
2020-08-12 13:13:58;121;33;41;3;5;7;3;3;3;3;0
2020-08-12 13:14:59;121;33;41;3;5;7;3;3;3;3;0
2020-08-12 13:15:59;121;33;41;3;5;7;3;3;3;3;0
2020-08-12 13:16:59;122;34;42;2;5;7;3;3;3;3;0
2020-08-12 13:17:58;123;34;43;2;5;7;3;3;3;3;0
2020-08-12 13:18:59;125;34;44;2;5;7;3;3;3;3;0
2020-08-12 13:19:59;125;34;44;2;5;7;3;3;3;3;0
2020-08-12 13:20:58;125;34;45;2;5;7;3;3;3;3;0
2020-08-12 13:21:59;128;36;45;2;6;7;3;3;3;3;0
2020-08-12 13:22:59;128;36;45;2;6;7;3;3;3;3;0
2020-08-12 13:23:58;129;36;45;3;6;7;3;3;3;3;0
2020-08-12 13:24:59;129;36;45;3;6;7;3;3;3;3;0
2020-08-12 13:25:59;130;37;45;3;6;7;3;3;3;3;0
2020-08-12 13:26:58;130;37;45;3;6;7;3;3;3;3;0
2020-08-12 13:27:59;130;37;45;3;6;7;3;3;3;3;0
2020-08-12 13:28:58;132;38;46;3;6;7;3;3;3;3;0
2020-08-12 13:29:59;133;38;47;3;6;7;3;3;3;3;0
2020-08-12 13:30:59;135;42;46;3;6;7;3;3;3;3;0
2020-08-12 13:31:58;137;44;47;3;6;7;3;3;2;3;0
2020-08-12 13:32:59;138;44;48;3;6;7;3;3;2;3;0
2020-08-12 13:33:59;138;45;47;3;6;7;3;3;2;3;0
2020-08-12 13:34:58;138;45;47;3;6;7;3;3;2;3;0
2020-08-12 13:35:59;140;47;47;3;6;7;3;3;2;3;0
2020-08-12 13:36:59;144;51;47;3;6;7;3;3;2;3;0
2020-08-12 13:37:58;144;51;47;3;6;7;3;3;2;3;0
2020-08-12 13:38:59;145;52;47;3;6;7;3;3;2;3;0
2020-08-12 13:39:59;145;52;47;3;6;7;3;3;2;3;0
2020-08-12 13:40:58;145;52;47;3;6;7;3;3;2;3;0
2020-08-12 13:41:59;145;52;47;3;6;7;3;3;2;3;0
2020-08-12 13:42:58;145;52;47;3;6;7;3;3;2;3;0
2020-08-12 13:43:59;145;52;47;3;6;7;3;3;2;3;0
2020-08-12 13:44:58;147;54;47;4;6;7;3;3;2;3;0
2020-08-12 13:45:59;149;56;47;4;6;7;3;3;2;3;0
2020-08-12 13:46:58;149;56;47;4;6;7;3;3;2;3;0
2020-08-12 13:47:59;149;56;47;4;6;7;3;3;2;3;0
2020-08-12 13:48:59;150;57;47;4;6;7;3;3;2;3;0
2020-08-12 13:49:58;152;59;47;4;6;7;3;3;2;3;0
2020-08-12 13:50:59;152;59;47;4;6;7;3;3;2;3;0
2020-08-12 13:51:59;153;59;48;4;6;7;3;3;2;3;0
2020-08-12 13:52:58;155;61;48;4;6;7;3;3;2;3;0
2020-08-12 13:53:59;155;61;48;4;6;7;3;3;2;3;0
2020-08-12 13:55:00;156;63;47;4;6;7;3;3;2;3;0
2020-08-12 13:55:58;156;63;47;4;6;7;3;3;2;3;0
2020-08-12 13:56:59;156;63;47;4;6;7;3;3;2;3;0
2020-08-12 13:57:58;156;63;47;4;6;7;3;3;2;3;0
2020-08-12 13:58:59;156;63;47;4;6;7;3;3;2;3;0
2020-08-12 13:59:59;156;63;47;4;6;7;3;3;2;3;0
2020-08-12 14:00:58;158;64;48;4;6;7;3;3;2;3;0
2020-08-12 14:01:59;158;64;48;4;6;7;3;3;2;3;0
2020-08-12 14:03:00;158;65;47;4;6;7;3;3;2;3;0
2020-08-12 14:03:58;158;65;47;4;6;7;3;3;2;3;0
2020-08-12 14:04:59;158;65;47;4;6;7;3;3;2;3;0
2020-08-12 14:06:00;158;65;47;4;6;7;3;3;2;3;0
2020-08-12 14:06:58;159;66;47;4;6;7;3;3;2;3;0
2020-08-12 14:07:59;160;67;47;4;6;7;3;3;2;3;0
2020-08-12 14:08:58;160;67;47;4;6;7;3;3;2;3;0
2020-08-12 14:09:59;160;67;47;4;6;7;3;3;2;3;0
2020-08-12 14:10:59;161;68;47;4;6;7;3;3;2;3;0
2020-08-12 14:11:58;163;69;48;4;6;7;3;3;2;3;0
2020-08-12 14:12:59;164;69;49;4;6;7;3;3;2;3;0
2020-08-12 14:13:59;164;69;49;4;6;7;3;3;2;3;0
2020-08-12 14:14:58;164;69;49;4;6;7;3;3;2;3;0
2020-08-12 14:15:59;164;69;49;4;6;7;3;3;2;3;0
2020-08-12 14:16:59;164;69;49;4;6;7;3;3;2;3;0
2020-08-12 14:17:58;164;69;49;4;6;7;3;3;2;3;0
2020-08-12 14:18:59;165;70;49;4;6;7;3;3;2;3;0
2020-08-12 14:19:59;165;70;49;4;6;7;3;3;2;3;0
2020-08-12 14:20:58;165;70;49;4;6;7;3;3;2;3;0
2020-08-12 14:21:59;166;70;50;4;6;7;3;3;2;3;0
2020-08-12 14:22:59;166;70;50;4;6;7;3;3;2;3;0
2020-08-12 14:23:58;166;71;49;4;6;7;3;3;2;3;0
2020-08-12 14:24:59;166;71;49;4;6;7;3;3;2;3;0
2020-08-12 14:25:59;167;72;49;4;6;7;3;3;2;3;0
2020-08-12 14:26:59;167;72;49;4;6;7;3;3;2;3;0
2020-08-12 14:27:58;168;73;49;4;6;7;3;3;2;3;0
2020-08-12 14:28:59;168;74;48;4;6;7;3;3;2;3;0
2020-08-12 14:29:58;168;74;48;4;6;7;3;3;2;3;0
2020-08-12 14:30:59;168;74;48;4;6;7;3;3;2;3;0
2020-08-12 14:31:58;168;74;48;4;6;7;3;3;2;3;0
2020-08-12 14:32:59;168;74;48;4;6;7;3;3;2;3;0
2020-08-12 14:33:59;169;75;48;4;6;7;3;3;2;3;0
2020-08-12 14:34:58;169;75;48;4;6;7;3;3;2;3;0
2020-08-12 14:35:59;169;75;48;4;6;7;3;3;2;3;0
2020-08-12 14:36:59;170;75;49;4;6;7;3;3;2;3;0
2020-08-12 14:37:58;170;75;49;4;6;7;3;3;2;3;0
2020-08-12 14:38:59;171;76;49;4;6;7;3;3;2;3;0
2020-08-12 14:39:59;171;76;49;4;6;7;3;3;2;3;0
2020-08-12 14:40:59;171;76;49;4;6;7;3;3;2;3;0
2020-08-12 14:41:59;171;76;49;4;6;7;3;3;2;3;0
2020-08-12 14:42:58;171;76;49;4;6;7;3;3;2;3;0
2020-08-12 14:43:59;171;76;49;4;6;7;3;3;2;3;0
2020-08-12 14:44:59;171;76;49;4;6;7;3;3;2;3;0
2020-08-12 14:45:58;171;77;48;4;6;7;3;3;2;3;0
2020-08-12 14:46:59;171;77;48;4;6;7;3;3;2;3;0
2020-08-12 14:47:59;172;78;48;4;6;7;3;3;2;3;0
2020-08-12 14:48:58;172;78;48;4;6;7;3;3;2;3;0
2020-08-12 14:49:59;172;78;48;4;6;7;3;3;2;3;0
2020-08-12 14:50:59;172;78;48;4;6;7;3;3;2;3;0
2020-08-12 14:51:58;173;79;48;4;6;7;3;3;2;3;0
2020-08-12 14:52:59;173;79;48;4;6;7;3;3;2;3;0
2020-08-12 14:53:59;173;79;48;4;6;7;3;3;2;3;0
2020-08-12 14:54:58;173;79;48;4;6;7;3;3;2;3;0
2020-08-12 14:55:59;173;79;48;4;6;7;3;3;2;3;0
2020-08-12 14:56:59;173;79;48;4;6;7;3;3;2;3;0
2020-08-12 14:57:58;175;80;48;5;6;7;3;3;2;3;0
2020-08-12 14:58:59;176;81;48;5;6;7;3;3;2;3;0
2020-08-12 14:59:59;176;81;48;5;6;7;3;3;2;3;0
2020-08-12 15:00:58;176;81;48;5;6;7;3;3;2;3;0
2020-08-12 15:01:59;176;81;48;5;6;7;3;3;2;3;0
2020-08-12 15:02:59;176;82;47;5;6;7;3;3;2;3;0
2020-08-12 15:03:58;177;83;47;5;6;7;3;3;2;3;0
2020-08-12 15:04:59;179;85;47;5;6;7;3;3;2;3;0
2020-08-12 15:05:59;180;85;48;5;6;7;3;3;2;3;0
2020-08-12 15:06:58;179;85;47;5;6;7;3;3;2;3;0
2020-08-12 15:07:59;179;85;47;5;6;7;3;3;2;3;0
2020-08-12 15:09:00;180;85;48;5;6;7;3;3;2;3;0
2020-08-12 15:09:58;181;86;48;5;6;7;3;3;2;3;0
2020-08-12 15:10:59;182;87;48;5;6;7;3;3;2;3;0
2020-08-12 15:11:58;182;87;48;5;6;7;3;3;2;3;0
2020-08-12 15:12:59;182;87;48;5;6;7;3;3;2;3;0
2020-08-12 15:13:59;182;87;48;5;6;7;3;3;2;3;0
2020-08-12 15:14:58;183;88;48;5;6;7;3;3;2;3;0
2020-08-12 15:15:59;185;90;48;5;6;7;3;3;2;3;0
2020-08-12 15:16:59;185;90;48;5;6;7;3;3;2;3;0
2020-08-12 15:17:58;185;90;48;5;6;7;3;3;2;3;0
2020-08-12 15:18:59;185;90;48;5;6;7;3;3;2;3;0
2020-08-12 15:19:59;186;90;49;5;6;7;3;3;2;3;0
2020-08-12 15:20:58;186;90;49;5;6;7;3;3;2;3;0
2020-08-12 15:21:59;187;91;49;5;6;7;3;3;2;3;0
2020-08-12 15:22:59;188;92;49;5;6;7;3;3;2;3;0
2020-08-12 15:23:58;189;93;49;5;6;7;3;3;2;3;0
2020-08-12 15:24:59;189;93;49;5;6;7;3;3;2;3;0
2020-08-12 15:25:59;189;93;49;5;6;7;3;3;2;3;0
2020-08-12 15:26:58;190;94;49;5;6;7;3;3;2;3;0
2020-08-12 15:27:59;190;94;49;5;6;7;3;3;2;3;0
2020-08-12 15:28:59;192;96;49;5;6;7;3;3;2;3;0
2020-08-12 15:29:58;193;97;49;5;6;7;3;3;2;3;0
2020-08-12 15:30:59;193;97;49;5;6;7;3;3;2;3;0
2020-08-12 15:31:59;193;97;49;5;6;7;3;3;2;3;0
2020-08-12 15:32:58;193;97;49;5;6;7;3;3;2;3;0
2020-08-12 15:33:59;193;97;49;5;6;7;3;3;2;3;0
2020-08-12 15:34:58;196;99;49;5;6;7;3;3;2;3;0
2020-08-12 15:35:59;197;100;49;5;6;7;3;3;2;3;0
2020-08-12 15:36:59;197;100;49;5;6;7;3;3;2;3;0
2020-08-12 15:37:58;197;100;49;5;6;7;3;3;2;3;0
2020-08-12 15:38:59;197;100;49;5;6;7;3;3;2;3;0
2020-08-12 15:39:59;197;100;49;5;6;7;3;3;2;3;0
2020-08-12 15:40:58;199;101;49;5;7;7;3;3;2;3;0
2020-08-12 15:41:59;201;103;49;5;7;7;3;3;2;3;0
2020-08-12 15:42:58;204;105;49;5;7;8;3;3;2;3;0
2020-08-12 15:43:59;206;107;49;5;7;8;3;3;2;3;0
2020-08-12 15:44:59;206;107;49;5;7;8;3;3;2;3;0
2020-08-12 15:45:58;206;107;49;5;7;8;3;3;2;3;0
2020-08-12 15:46:59;207;108;49;5;7;8;3;3;2;3;0
2020-08-12 15:47:59;209;110;49;5;7;8;3;3;2;3;0
2020-08-12 15:48:58;210;111;49;5;7;8;3;3;2;3;0
2020-08-12 15:49:59;211;112;49;5;7;8;3;3;2;3;0
2020-08-12 15:50:59;214;115;49;5;7;8;3;3;2;3;0
2020-08-12 15:51:58;214;115;49;5;7;8;3;3;2;3;0
2020-08-12 15:52:59;216;117;49;5;7;8;3;3;2;3;0
2020-08-12 15:53:59;217;118;49;5;7;8;3;3;2;3;0
2020-08-12 15:54:58;217;118;49;5;7;8;3;3;2;3;0
2020-08-12 15:55:59;218;119;49;5;7;8;3;3;2;3;0
2020-08-12 15:56:59;219;120;49;5;7;8;3;3;2;3;0
2020-08-12 15:57:58;219;120;49;5;7;8;3;3;2;3;0
2020-08-12 15:58:59;220;121;49;5;7;8;3;3;2;3;0
2020-08-12 15:59:59;222;123;49;5;7;8;3;3;2;3;0
2020-08-12 16:00:58;221;123;47;6;7;8;3;3;2;3;0
2020-08-12 16:01:59;222;124;47;6;7;8;3;3;2;3;0
2020-08-12 16:02:58;222;124;47;6;7;8;3;3;2;3;0
2020-08-12 16:03:59;223;124;48;6;7;8;3;3;2;3;0
2020-08-12 16:04:58;223;124;48;6;7;8;3;3;2;3;0
2020-08-12 16:05:59;224;125;48;6;7;8;3;3;2;3;0
2020-08-12 16:06:58;224;125;48;6;7;8;3;3;2;3;0
2020-08-12 16:07:59;224;125;48;6;7;8;3;3;2;3;0
2020-08-12 16:08:59;224;125;48;6;7;8;3;3;2;3;0
2020-08-12 16:09:58;226;127;48;6;7;8;3;3;2;3;0
2020-08-12 16:10:59;226;127;48;6;7;8;3;3;2;3;0
2020-08-12 16:11:59;226;127;48;6;7;8;3;3;2;3;0
2020-08-12 16:12:58;226;127;48;6;7;8;3;3;2;3;0
2020-08-12 16:13:59;226;127;48;6;7;8;3;3;2;3;0
2020-08-12 16:14:59;226;127;48;6;7;8;3;3;2;3;0
2020-08-12 16:15:58;227;128;48;6;7;8;3;3;2;3;0
2020-08-12 16:16:59;227;128;48;6;7;8;3;3;2;3;0
2020-08-12 16:17:58;228;129;49;6;7;8;3;3;2;3;0
2020-08-12 16:18:59;227;129;49;5;7;8;3;3;2;3;0
2020-08-12 16:19:58;228;129;49;6;7;8;3;3;2;3;0
2020-08-12 16:20:59;229;130;49;6;7;8;3;3;2;3;0
2020-08-12 16:21:59;229;130;49;6;7;8;3;3;2;3;0
2020-08-12 16:22:59;229;130;49;6;7;8;3;3;2;3;0
2020-08-12 16:23:58;229;130;49;6;7;8;3;3;2;3;0
2020-08-12 16:24:59;229;130;49;6;7;8;3;3;2;3;0
2020-08-12 16:25:59;229;130;49;6;7;8;3;3;2;3;0
2020-08-12 16:26:59;229;130;49;6;7;8;3;3;2;3;0
2020-08-12 16:27:58;229;130;49;6;7;8;3;3;2;3;0
2020-08-12 16:28:59;231;132;49;6;7;8;3;3;2;3;0
2020-08-12 16:29:59;232;133;49;6;7;8;3;3;2;3;0
2020-08-12 16:30:58;232;133;49;6;7;8;3;3;2;3;0
2020-08-12 16:31:59;233;134;49;6;7;8;3;3;2;3;0
2020-08-12 16:32:59;233;134;49;6;7;8;3;3;2;3;0
2020-08-12 16:33:58;233;134;49;6;7;8;3;3;2;3;0
2020-08-12 16:34:59;235;135;49;6;7;8;3;3;2;3;0
2020-08-12 16:35:58;235;135;49;6;7;8;3;3;2;3;0
2020-08-12 16:36:59;235;135;49;6;7;8;3;3;2;3;0
2020-08-12 16:37:59;235;135;49;6;7;8;3;3;2;3;0
2020-08-12 16:38:58;236;135;50;6;7;8;3;3;2;3;0
2020-08-12 16:39:59;237;136;50;6;7;8;3;3;2;3;0
2020-08-12 16:40:59;237;136;50;6;7;8;3;3;2;3;0
2020-08-12 16:41:58;238;137;50;6;7;8;3;3;2;3;0
2020-08-12 16:42:59;238;137;50;6;7;8;3;3;2;3;0
2020-08-12 16:43:59;240;139;50;6;7;8;3;3;2;3;0
2020-08-12 16:44:58;240;139;50;6;7;8;3;3;2;3;0
2020-08-12 16:45:59;240;139;50;6;7;8;3;3;2;3;0
2020-08-12 16:46:58;241;140;50;6;7;8;3;3;2;3;0
2020-08-12 16:47:59;241;140;50;6;7;8;3;3;2;3;0
2020-08-12 16:48:59;241;140;50;6;7;8;3;3;2;3;0
2020-08-12 16:50:00;242;141;50;6;7;8;3;3;2;3;0
2020-08-12 16:50:58;242;142;50;6;6;8;3;3;2;3;0
2020-08-12 16:51:59;242;142;50;6;6;8;3;3;2;3;0
2020-08-12 16:52:58;242;142;50;6;6;8;3;3;2;3;0
2020-08-12 16:53:59;242;142;50;6;6;8;3;3;2;3;0
2020-08-12 16:54:58;242;142;50;6;6;8;3;3;2;3;0
2020-08-12 16:56:00;244;144;50;6;6;8;3;3;2;3;0
2020-08-12 16:56:58;245;145;50;6;6;8;3;3;2;3;0
2020-08-12 16:57:59;246;146;50;6;6;8;3;3;2;3;0
2020-08-12 16:58:59;246;146;50;6;6;8;3;3;2;3;0
2020-08-12 16:59:59;246;146;50;6;6;8;3;3;2;3;0
2020-08-12 17:00:59;246;146;50;6;6;8;3;3;2;3;0
2020-08-12 17:01:58;246;146;50;6;6;8;3;3;2;3;0
2020-08-12 17:02:59;247;147;50;6;6;8;3;3;2;3;0
2020-08-12 17:03:58;247;147;50;6;6;8;3;3;2;3;0
2020-08-12 17:04:59;247;147;50;6;6;8;3;3;2;3;0
2020-08-12 17:05:59;247;147;50;6;6;8;3;3;2;3;0
2020-08-12 17:06:58;248;148;50;6;6;8;3;3;2;3;0
2020-08-12 17:07:59;248;148;50;6;6;8;3;3;2;3;0
2020-08-12 17:08:59;248;148;50;6;6;8;3;3;2;3;0
2020-08-12 17:09:58;248;148;50;6;6;8;3;3;2;3;0
2020-08-12 17:10:59;248;148;50;6;6;8;3;3;2;3;0
2020-08-12 17:11:59;248;148;50;6;6;8;3;3;2;3;0
2020-08-12 17:12:58;249;149;50;6;6;8;3;3;2;3;0
2020-08-12 17:13:59;249;149;50;6;6;8;3;3;2;3;0
2020-08-12 17:14:59;249;149;50;6;6;8;3;3;2;3;0
2020-08-12 17:15:58;251;151;50;6;6;8;3;3;2;3;0
2020-08-12 17:16:59;251;151;50;6;6;8;3;3;2;3;0
2020-08-12 17:17:59;251;151;50;6;6;8;3;3;2;3;0
2020-08-12 17:18:58;251;151;50;6;6;8;3;3;2;3;0
2020-08-12 17:19:59;251;151;50;6;6;8;3;3;2;3;0
2020-08-12 17:21:00;251;151;50;6;6;8;3;3;2;3;0
2020-08-12 17:21:58;252;151;51;6;6;8;3;3;2;3;0
2020-08-12 17:22:59;254;153;51;6;6;8;3;3;2;3;0
2020-08-12 17:23:58;255;154;51;6;6;8;3;3;2;3;0
2020-08-12 17:24:59;257;156;51;6;6;8;3;3;2;3;0
2020-08-12 17:25:59;258;156;51;7;6;8;3;3;2;3;0
2020-08-12 17:26:58;258;156;51;7;6;8;3;3;2;3;0
2020-08-12 17:27:59;258;156;51;7;6;8;3;3;2;3;0
2020-08-12 17:28:59;258;156;51;7;6;8;3;3;2;3;0
2020-08-12 17:29:58;259;157;51;7;6;8;3;3;2;3;0
2020-08-12 17:30:59;260;157;51;8;6;8;3;3;2;3;0
2020-08-12 17:32:00;261;158;51;8;6;8;3;3;2;3;0
2020-08-12 17:32:58;262;159;51;8;6;8;3;3;2;3;0
2020-08-12 17:33:59;262;159;51;8;6;8;3;3;2;3;0
2020-08-12 17:34:58;262;159;51;8;6;8;3;3;2;3;0
2020-08-12 17:35:59;262;159;51;8;6;8;3;3;2;3;0
2020-08-12 17:36:59;262;159;51;8;6;8;3;3;2;3;0
2020-08-12 17:37:58;263;159;51;8;6;8;3;3;0;3;2
2020-08-12 17:38:59;263;159;51;8;6;8;3;3;0;3;2
2020-08-12 17:39:59;264;160;51;8;6;8;3;3;0;3;2
2020-08-12 17:40:58;264;160;51;8;6;8;3;3;0;3;2
2020-08-12 17:41:59;264;160;51;8;6;8;3;3;0;3;2
2020-08-12 17:42:59;264;160;51;8;6;8;3;3;0;3;2
2020-08-12 17:43:58;265;161;51;8;6;8;3;3;0;3;2
2020-08-12 17:44:59;265;161;51;8;6;8;3;3;0;3;2
2020-08-12 17:45:58;266;162;51;8;6;8;3;3;0;3;2
2020-08-12 17:46:59;266;162;51;8;6;8;3;3;0;3;2
2020-08-12 17:47:59;268;164;51;8;6;8;3;3;0;3;2
2020-08-12 17:48:58;268;164;51;8;6;8;3;3;0;3;2
2020-08-12 17:49:59;268;164;51;8;6;8;3;3;0;3;2
2020-08-12 17:50:58;268;164;51;8;6;8;3;3;0;3;2
2020-08-12 17:51:59;268;164;51;8;6;8;3;3;0;3;2
2020-08-12 17:52:59;268;164;51;8;6;8;3;3;0;3;2
2020-08-12 17:53:58;268;164;51;8;6;8;3;3;0;3;2
2020-08-12 17:54:59;268;164;51;8;6;8;3;3;0;3;2
2020-08-12 17:55:59;268;164;51;8;6;8;3;3;0;3;2
2020-08-12 17:56:58;268;163;51;9;6;8;3;3;0;3;2
2020-08-12 17:57:59;268;163;51;9;6;8;3;3;0;3;2
2020-08-12 17:58:58;269;164;51;9;6;8;3;3;0;3;2
2020-08-12 17:59:59;269;164;51;9;6;8;3;3;0;3;2
2020-08-12 18:00:59;270;165;51;9;6;8;3;3;0;3;2
2020-08-12 18:01:59;271;166;51;9;6;8;3;3;0;3;2
2020-08-12 18:02:58;271;166;51;9;6;8;3;3;0;3;2
2020-08-12 18:03:59;271;166;51;9;6;8;3;3;0;3;2
2020-08-12 18:04:58;271;166;51;9;6;8;3;3;0;3;2
2020-08-12 18:05:59;272;167;51;9;6;8;3;3;0;3;2
2020-08-12 18:06:58;272;167;51;9;6;8;3;3;0;3;2
2020-08-12 18:07:59;272;167;50;10;6;8;3;3;0;3;2
2020-08-12 18:08:58;272;167;50;10;6;8;3;3;0;3;2
2020-08-12 18:09:59;272;167;50;10;6;8;3;3;0;3;2
2020-08-12 18:10:59;272;167;50;10;6;8;3;3;0;3;2
2020-08-12 18:11:58;274;169;50;10;6;8;3;3;0;3;2
2020-08-12 18:12:59;274;169;50;10;6;8;3;3;0;3;2
2020-08-12 18:13:58;274;169;50;10;6;8;3;3;0;3;2
2020-08-12 18:14:59;275;170;50;10;6;8;3;3;0;3;2
2020-08-12 18:15:59;277;172;50;10;6;8;3;3;0;3;2
2020-08-12 18:16:58;278;173;50;10;6;8;3;3;0;3;2
2020-08-12 18:17:59;278;173;50;10;6;8;3;3;0;3;2
2020-08-12 18:18:59;278;173;50;10;6;8;3;3;0;3;2
2020-08-12 18:19:58;278;173;50;10;6;8;3;3;0;3;2
2020-08-12 18:20:59;278;173;50;10;6;8;3;3;0;3;2
2020-08-12 18:21:59;279;174;50;10;6;8;3;3;0;3;2
2020-08-12 18:22:58;279;174;50;10;6;8;3;3;0;3;2
2020-08-12 18:23:59;279;174;50;10;6;8;3;3;0;3;2
2020-08-12 18:24:58;279;174;50;10;6;8;3;3;0;3;2
2020-08-12 18:25:59;280;175;50;10;6;8;3;3;0;3;2
2020-08-12 18:26:59;280;175;50;10;6;8;3;3;0;3;2
2020-08-12 18:27:58;280;175;50;10;6;8;3;3;0;3;2
2020-08-12 18:28:59;280;175;50;10;6;8;3;3;0;3;2
2020-08-12 18:29:59;280;175;50;10;6;8;3;3;0;3;2
2020-08-12 18:30:58;280;175;50;10;6;8;3;3;0;3;2
2020-08-12 18:31:59;280;175;50;10;6;8;3;3;0;3;2
2020-08-12 18:32:59;281;175;50;11;6;8;3;3;0;3;2
2020-08-12 18:33:58;281;175;50;11;6;8;3;3;0;3;2
2020-08-12 18:34:59;281;175;50;11;6;8;3;3;0;3;2
2020-08-12 18:35:58;281;175;50;11;6;8;3;3;0;3;2
2020-08-12 18:36:59;282;176;50;11;6;8;3;3;0;3;2
2020-08-12 18:37:59;282;176;50;11;6;8;3;3;0;3;2
2020-08-12 18:38:58;282;176;50;11;6;8;3;3;0;3;2
2020-08-12 18:39:59;282;176;50;11;6;8;3;3;0;3;2
2020-08-12 18:41:00;282;176;50;11;6;8;3;3;0;3;2
2020-08-12 18:41:58;282;176;50;11;6;8;3;3;0;3;2
2020-08-12 18:42:59;283;177;50;11;6;8;3;3;0;3;2
2020-08-12 18:43:58;283;177;50;11;6;8;3;3;0;3;2
2020-08-12 18:44:59;283;178;49;11;6;8;3;3;0;3;2
2020-08-12 18:45:59;284;179;49;11;6;8;3;3;0;3;2
2020-08-12 18:46:58;284;179;49;11;6;8;3;3;0;3;2
2020-08-12 18:47:59;285;180;49;11;6;8;3;3;0;3;2
2020-08-12 18:48:59;285;180;49;11;6;8;3;3;0;3;2
2020-08-12 18:49:59;286;181;49;11;6;8;3;3;0;3;2
2020-08-12 18:50:58;286;182;48;11;6;8;3;3;0;3;2
2020-08-12 18:51:59;287;183;48;11;6;8;3;3;0;3;2
2020-08-12 18:52:59;288;183;49;11;6;8;3;3;0;3;2
2020-08-12 18:53:58;288;183;49;11;6;8;3;3;0;3;2
2020-08-12 18:54:59;288;183;49;11;6;8;3;3;0;3;2
2020-08-12 18:56:00;288;183;49;11;6;8;3;3;0;3;2
2020-08-12 18:56:58;289;184;49;11;6;8;3;3;0;3;2
2020-08-12 18:57:59;290;184;49;12;6;8;3;3;0;3;2
2020-08-12 18:58:59;290;184;49;12;6;8;3;3;0;3;2
2020-08-12 18:59:58;290;184;49;12;6;8;3;3;0;3;2
2020-08-12 19:00:59;290;184;49;12;6;8;3;3;0;3;2
2020-08-12 19:02:00;290;184;49;12;6;8;3;3;0;3;2
2020-08-12 19:02:58;291;185;49;12;6;8;3;3;0;3;2
2020-08-12 19:03:59;291;185;49;12;6;8;3;3;0;3;2
2020-08-12 19:04:59;292;185;49;12;6;8;3;3;0;3;2
2020-08-12 19:05:58;292;185;49;12;6;8;3;3;0;3;2
2020-08-12 19:06:59;292;185;49;12;6;8;3;3;0;3;2
2020-08-12 19:07:58;292;185;49;12;6;8;3;3;0;3;2
2020-08-12 19:08:59;292;185;49;12;6;8;3;3;0;3;2
2020-08-12 19:09:58;293;185;49;12;6;8;4;3;0;3;2
2020-08-12 19:10:59;293;185;49;12;6;8;4;3;0;3;2
2020-08-12 19:11:58;293;185;49;12;6;8;4;3;0;3;2
2020-08-12 19:12:59;293;185;49;12;6;8;4;3;0;3;2
2020-08-12 19:13:59;294;186;49;12;6;8;4;3;0;3;2
2020-08-12 19:14:59;294;186;49;12;6;8;4;3;0;3;2
2020-08-12 19:15:58;294;187;48;12;6;8;4;3;0;3;2
2020-08-12 19:16:59;294;187;48;12;6;8;4;3;0;3;2
2020-08-12 19:17:59;294;187;48;12;6;8;4;3;0;3;2
2020-08-12 19:18:58;295;188;48;12;6;8;4;3;0;3;2
2020-08-12 19:19:59;295;188;48;12;6;8;4;3;0;3;2
2020-08-12 19:20:59;297;189;49;12;6;8;4;3;0;3;2
2020-08-12 19:21:58;297;189;49;12;6;8;4;3;0;3;2
2020-08-12 19:22:59;297;189;49;12;6;8;4;3;0;3;2
2020-08-12 19:23:58;297;189;49;12;6;8;4;3;0;3;2
2020-08-12 19:24:59;297;189;49;12;6;8;4;3;0;3;2
2020-08-12 19:25:59;297;189;49;12;6;8;4;3;0;3;2
2020-08-12 19:26:58;297;189;49;12;6;8;4;3;0;3;2
2020-08-12 19:27:59;297;189;49;12;6;8;4;3;0;3;2
2020-08-12 19:28:59;297;189;49;12;6;8;4;3;0;3;2
2020-08-12 19:29:58;297;189;49;12;6;8;4;3;0;3;2
2020-08-12 19:30:59;297;189;49;12;6;8;4;3;0;3;2
2020-08-12 19:31:58;297;189;49;12;6;8;4;3;0;3;2
2020-08-12 19:32:59;296;189;48;12;6;8;4;3;0;3;2
2020-08-12 19:33:59;295;189;48;12;6;8;4;3;2;3;2
2020-08-12 19:34:59;295;189;48;12;6;8;4;3;2;3;2
2020-08-12 19:35:58;295;189;48;12;6;8;4;3;2;3;2
2020-08-12 19:36:59;295;189;48;12;6;8;4;3;2;3;2
2020-08-12 19:37:59;295;189;48;12;6;8;4;3;2;3;2
2020-08-12 19:38:58;294;189;47;12;6;8;4;3;2;3;2
2020-08-12 19:39:59;294;189;47;12;6;8;4;3;2;3;2
2020-08-12 19:40:58;295;189;47;12;6;8;5;3;2;3;2
2020-08-12 19:41:59;297;190;47;13;6;8;5;3;2;3;2
2020-08-12 19:42:59;297;190;47;13;6;8;5;3;2;3;2
2020-08-12 19:43:58;297;190;47;13;6;8;5;3;2;3;2
2020-08-12 19:44:59;299;191;47;13;6;8;5;3;2;3;2
