datetime;total_votes;bigmouse;rockamark;Detsl;pupsique;kilogramm;yachik;Есения;brammator;denkoshka;berdax
2019-02-06 13:51:59;168;57;53;0;6;10;13;3;4;2;1
2019-02-06 13:52:58;168;57;53;0;6;10;13;3;4;2;1
2019-02-06 13:53:59;169;58;53;0;6;10;13;3;4;2;1
2019-02-06 13:54:58;170;58;54;0;6;10;13;3;4;2;1
2019-02-06 13:55:59;171;59;54;0;6;10;13;3;4;2;1
2019-02-06 13:56:58;172;60;54;0;6;10;13;3;4;2;1
2019-02-06 13:57:59;172;60;54;0;6;10;13;3;4;2;1
2019-02-06 13:58:59;172;60;54;0;6;10;13;3;4;2;1
2019-02-06 13:59:58;172;60;54;0;6;10;13;3;4;2;1
2019-02-06 14:00:59;172;60;54;0;6;10;13;3;4;2;1
2019-02-06 14:01:58;172;60;54;0;6;10;13;3;4;2;1
2019-02-06 14:02:59;173;61;54;0;6;10;13;3;4;2;1
2019-02-06 14:03:59;173;61;54;0;6;10;13;3;4;2;1
2019-02-06 14:04:58;173;61;54;0;6;10;13;3;4;2;1
2019-02-06 14:05:59;175;61;56;0;6;10;13;3;4;2;1
2019-02-06 14:06:59;175;61;56;0;6;10;13;3;4;2;1
2019-02-06 14:07:58;175;61;56;0;6;10;13;3;4;2;1
2019-02-06 14:08:59;176;62;56;0;6;10;13;3;4;2;1
2019-02-06 14:09:58;176;62;56;0;6;10;13;3;4;2;1
2019-02-06 14:10:59;176;62;56;0;6;10;13;3;4;2;1
2019-02-06 14:11:59;176;62;56;0;6;10;13;3;4;2;1
2019-02-06 14:12:58;176;62;56;0;6;10;13;3;4;2;1
2019-02-06 14:13:59;177;63;56;0;6;10;13;3;4;2;1
2019-02-06 14:14:58;177;63;56;0;6;10;13;3;4;2;1
2019-02-06 14:15:59;178;64;56;0;6;10;13;3;4;2;1
2019-02-06 14:16:58;178;64;56;0;6;10;13;3;4;2;1
2019-02-06 14:17:59;178;64;56;0;6;10;13;3;4;2;1
2019-02-06 14:18:59;178;64;56;0;6;10;13;3;4;2;1
2019-02-06 14:19:58;178;64;56;0;6;10;13;3;4;2;1
2019-02-06 14:20:59;178;64;56;0;6;10;13;3;4;2;1
2019-02-06 14:21:58;178;64;56;0;6;10;13;3;4;2;1
2019-02-06 14:22:59;178;64;56;0;6;10;13;3;4;2;1
2019-02-06 14:23:58;178;64;56;0;6;10;13;3;4;2;1
2019-02-06 14:24:59;179;65;56;0;6;10;13;3;4;2;1
2019-02-06 14:25:59;179;65;56;0;6;10;13;3;4;2;1
2019-02-06 14:26:58;180;65;56;0;6;10;13;3;4;2;1
2019-02-06 14:27:59;180;65;56;0;6;10;13;3;4;2;1
2019-02-06 14:28:59;181;66;56;0;6;10;13;3;4;2;1
2019-02-06 14:29:58;181;66;56;0;6;10;13;3;4;2;1
2019-02-06 14:30:59;181;66;56;0;6;10;13;3;4;2;1
2019-02-06 14:31:59;181;66;56;0;6;10;13;3;4;2;1
2019-02-06 14:32:58;181;66;56;0;6;10;13;3;4;2;1
2019-02-06 14:33:59;181;66;56;0;6;10;13;3;4;2;1
2019-02-06 14:34:58;181;66;56;0;6;10;13;3;4;2;1
2019-02-06 14:35:59;181;66;56;0;6;10;13;3;4;2;1
2019-02-06 14:36:59;181;66;56;0;6;10;13;3;4;2;1
2019-02-06 14:37:58;181;66;56;0;6;10;13;3;4;2;1
2019-02-06 14:38:59;181;66;56;0;6;10;13;3;4;2;1
2019-02-06 14:39:58;181;66;56;0;6;10;13;3;4;2;1
2019-02-06 14:40:59;181;66;56;0;6;10;13;3;4;2;1
2019-02-06 14:41:59;182;67;56;0;6;10;13;3;4;2;1
2019-02-06 14:42:58;182;68;56;0;6;10;13;3;4;2;1
2019-02-06 14:43:59;182;68;56;0;6;10;13;3;4;2;1
2019-02-06 14:44:59;183;68;57;0;6;10;13;3;4;2;1
2019-02-06 14:45:58;183;68;57;0;6;10;13;3;4;2;1
2019-02-06 14:46:59;183;68;57;0;6;10;13;3;4;2;1
2019-02-06 14:47:59;184;69;57;0;6;10;13;3;4;2;1
2019-02-06 14:48:58;184;69;57;0;6;10;13;3;4;2;1
2019-02-06 14:49:59;184;69;57;0;6;10;13;3;4;2;1
2019-02-06 14:50:59;184;69;57;0;6;10;13;3;4;2;1
2019-02-06 14:51:58;184;69;57;0;6;10;13;3;4;2;1
2019-02-06 14:52:59;184;69;57;0;6;10;13;3;4;2;1
2019-02-06 14:54:00;184;69;57;0;6;10;13;3;4;2;1
2019-02-06 14:54:58;184;69;57;0;6;10;13;3;4;2;1
2019-02-06 14:55:59;184;69;57;0;6;10;13;3;4;2;1
2019-02-06 14:56:58;184;69;57;0;6;10;13;3;4;2;1
2019-02-06 14:57:59;185;69;57;2;6;10;13;3;4;2;1
2019-02-06 14:58:59;185;69;57;2;6;10;13;3;4;2;1
2019-02-06 14:59:58;185;69;57;2;6;10;13;3;4;2;1
2019-02-06 15:00:59;186;69;58;2;6;10;13;3;4;2;1
2019-02-06 15:01:58;186;69;58;2;6;10;13;3;4;2;1
2019-02-06 15:02:59;186;69;58;2;6;10;13;3;4;2;1
2019-02-06 15:03:59;186;69;58;2;6;10;13;3;4;2;1
2019-02-06 15:04:58;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:05:59;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:06:59;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:07:58;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:08:59;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:09:59;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:10:58;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:11:59;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:12:59;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:13:58;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:14:59;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:15:58;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:16:59;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:17:59;187;69;59;2;6;10;13;3;4;2;1
2019-02-06 15:18:58;188;70;59;2;6;10;13;3;4;2;1
2019-02-06 15:19:59;188;70;59;2;6;10;13;3;4;2;1
2019-02-06 15:20:58;188;70;59;2;6;10;13;3;4;2;1
2019-02-06 15:21:59;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:22:58;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:23:59;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:24:59;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:25:58;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:26:59;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:27:59;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:28:58;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:29:59;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:30:58;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:31:59;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:32:59;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:33:58;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:34:59;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:35:58;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:36:59;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:37:58;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:38:59;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:39:58;189;71;59;2;6;10;13;3;4;2;1
2019-02-06 15:40:59;190;71;60;2;6;10;13;3;4;2;1
2019-02-06 15:42:00;190;71;60;2;6;10;13;3;4;2;1
2019-02-06 15:42:58;190;71;60;2;6;10;13;3;4;2;1
2019-02-06 15:43:59;190;71;60;2;6;10;13;3;4;2;1
2019-02-06 15:44:58;190;71;60;2;6;10;13;3;4;2;1
2019-02-06 15:45:59;191;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:46:58;191;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:47:59;191;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:48:59;191;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:49:58;192;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:50:59;192;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:51:59;192;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:52:58;192;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:53:59;192;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:54:58;192;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:55:59;192;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:56:59;192;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:57:58;192;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:58:59;192;72;60;2;6;10;13;3;4;2;1
2019-02-06 15:59:58;193;72;60;2;6;11;13;3;4;2;1
2019-02-06 16:00:59;194;73;60;2;6;11;13;3;4;2;1
2019-02-06 16:01:59;194;73;60;2;6;11;13;3;4;2;1
2019-02-06 16:02:58;194;73;60;2;6;11;13;3;4;2;1
2019-02-06 16:03:59;194;73;60;2;6;11;13;3;4;2;1
2019-02-06 16:04:59;194;73;60;2;6;11;13;3;4;2;1
2019-02-06 16:05:58;194;73;60;2;6;11;13;3;4;2;1
2019-02-06 16:06:59;194;73;60;2;6;11;13;3;4;2;1
2019-02-06 16:07:59;194;73;60;2;6;11;13;3;4;2;1
2019-02-06 16:08:58;194;73;60;2;6;11;13;3;4;2;1
2019-02-06 16:09:59;194;73;60;2;6;11;13;3;4;2;1
2019-02-06 16:10:58;195;73;60;2;6;11;13;3;4;2;2
2019-02-06 16:11:59;195;73;60;2;6;11;13;3;4;2;2
2019-02-06 16:12:59;195;73;60;2;6;11;13;3;4;2;2
2019-02-06 16:13:58;196;73;61;2;6;11;13;3;4;2;2
2019-02-06 16:14:59;196;73;61;2;6;11;13;3;4;2;2
2019-02-06 16:15:59;196;73;61;2;6;11;13;3;4;2;2
2019-02-06 16:16:58;197;73;61;2;6;11;13;3;4;2;2
2019-02-06 16:17:59;197;73;61;2;6;11;13;3;4;2;2
2019-02-06 16:18:59;197;73;61;2;6;11;13;3;4;2;2
2019-02-06 16:19:58;197;73;61;2;6;11;13;3;4;2;2
2019-02-06 16:20:59;198;73;62;2;6;11;13;3;4;2;2
2019-02-06 16:21:59;198;73;62;2;6;11;13;3;4;2;2
2019-02-06 16:22:58;199;73;63;2;6;11;13;3;4;2;2
2019-02-06 16:23:59;199;73;63;2;6;11;13;3;4;2;2
2019-02-06 16:24:59;199;73;63;2;6;11;13;3;4;2;2
2019-02-06 16:25:58;199;73;63;2;6;11;13;3;4;2;2
2019-02-06 16:26:59;199;73;63;2;6;11;13;3;4;2;2
2019-02-06 16:27:59;199;73;63;2;6;11;13;3;4;2;2
2019-02-06 16:28:58;199;73;63;2;6;11;13;3;4;2;2
2019-02-06 16:29:59;201;73;64;2;7;11;13;3;4;2;2
2019-02-06 16:30:59;201;73;64;2;7;11;13;3;4;2;2
2019-02-06 16:31:58;201;73;64;2;7;11;13;3;4;2;2
2019-02-06 16:32:59;201;73;64;2;7;11;13;3;4;2;2
2019-02-06 16:33:58;201;73;64;2;7;11;13;3;4;2;2
2019-02-06 16:34:59;201;73;64;2;7;11;13;3;4;2;2
2019-02-06 16:35:59;201;73;64;2;7;11;13;3;4;2;2
2019-02-06 16:36:58;201;73;64;2;7;11;13;3;4;2;2
2019-02-06 16:37:59;202;73;65;2;7;11;13;3;4;2;2
2019-02-06 16:38:59;202;73;65;2;7;11;13;3;4;2;2
2019-02-06 16:39:58;202;73;65;2;7;11;13;3;4;2;2
2019-02-06 16:40:59;202;73;65;2;7;11;13;3;4;2;2
2019-02-06 16:41:59;202;73;65;2;7;11;13;3;4;2;2
2019-02-06 16:42:58;202;73;65;2;7;11;13;3;4;2;2
2019-02-06 16:43:59;203;73;65;2;7;11;13;3;4;2;2
2019-02-06 16:44:59;204;73;65;2;8;11;13;3;4;2;2
2019-02-06 16:45:58;205;73;66;2;8;11;13;3;4;2;2
2019-02-06 16:46:59;205;73;66;2;8;11;13;3;4;2;2
2019-02-06 16:47:58;206;74;66;2;8;11;13;3;4;2;2
2019-02-06 16:48:59;208;74;66;2;10;11;13;3;4;2;2
2019-02-06 16:49:58;208;74;66;2;10;11;13;3;4;2;2
2019-02-06 16:50:59;208;74;66;2;10;11;13;3;4;2;2
2019-02-06 16:51:59;208;74;66;2;10;11;13;3;4;2;2
2019-02-06 16:52:58;208;74;66;2;10;11;13;3;4;2;2
2019-02-06 16:53:59;209;75;66;2;10;11;13;3;4;2;2
2019-02-06 16:54:59;210;75;66;3;10;11;13;3;4;2;2
2019-02-06 16:55:58;210;76;66;3;10;11;12;3;4;2;2
2019-02-06 16:56:59;210;76;66;3;10;11;12;3;4;2;2
2019-02-06 16:57:58;212;78;66;3;10;11;12;3;4;2;2
2019-02-06 16:58:59;212;78;66;3;10;11;12;3;4;2;2
2019-02-06 16:59:59;214;80;66;3;10;11;12;3;4;2;2
2019-02-06 17:00:58;215;81;66;3;10;11;12;3;4;2;2
2019-02-06 17:01:59;215;81;66;3;10;11;12;3;4;2;2
2019-02-06 17:02:59;215;81;66;3;10;11;12;3;4;2;2
2019-02-06 17:03:58;216;81;67;3;10;11;12;3;4;2;2
2019-02-06 17:04:59;216;81;67;3;10;11;12;3;4;2;2
2019-02-06 17:05:59;217;81;67;4;10;11;12;3;4;2;2
2019-02-06 17:06:58;217;81;67;4;10;11;12;3;4;2;2
2019-02-06 17:07:59;217;81;67;4;10;11;12;3;4;2;2
2019-02-06 17:08:59;217;81;66;4;10;12;12;3;4;2;2
2019-02-06 17:09:58;217;81;66;4;10;12;12;3;4;2;2
2019-02-06 17:10:59;217;81;66;4;10;12;12;3;4;2;2
2019-02-06 17:11:58;218;81;66;4;11;12;12;3;4;2;2
2019-02-06 17:12:59;218;81;66;4;11;12;12;3;4;2;2
2019-02-06 17:13:59;218;81;66;4;11;12;12;3;4;2;2
2019-02-06 17:14:58;218;81;66;4;11;12;12;3;4;2;2
2019-02-06 17:15:59;218;81;66;4;11;12;12;3;4;2;2
2019-02-06 17:17:00;218;81;66;4;11;12;12;3;4;2;2
2019-02-06 17:17:58;219;81;66;4;11;12;12;3;4;2;2
2019-02-06 17:18:59;220;82;66;4;11;12;12;3;4;2;2
2019-02-06 17:19:58;220;82;66;4;11;12;12;3;4;2;2
2019-02-06 17:20:59;221;82;66;4;11;12;12;3;4;2;2
2019-02-06 17:21:59;221;82;66;4;11;12;12;3;4;2;2
2019-02-06 17:22:58;221;82;66;4;11;12;12;3;4;2;2
2019-02-06 17:23:59;221;82;66;4;11;12;12;3;4;2;2
2019-02-06 17:24:59;221;82;66;4;11;12;12;3;4;2;2
2019-02-06 17:25:58;221;82;66;4;11;12;12;3;4;2;2
2019-02-06 17:26:59;221;82;66;4;11;12;12;3;4;2;2
2019-02-06 17:27:59;221;82;66;4;11;12;12;3;4;2;2
2019-02-06 17:28:59;221;82;66;4;11;12;12;3;4;2;2
2019-02-06 17:30:00;221;82;66;4;11;12;12;3;4;2;2
2019-02-06 17:30:58;222;82;66;5;11;12;12;3;4;2;2
2019-02-06 17:31:59;223;83;66;5;11;12;12;3;4;2;2
2019-02-06 17:32:58;225;83;66;5;12;12;12;3;4;2;2
2019-02-06 17:33:59;226;84;66;5;12;12;12;3;4;2;2
2019-02-06 17:34:59;226;84;66;5;12;12;12;3;4;2;2
2019-02-06 17:35:58;226;84;66;5;12;12;12;3;4;2;2
2019-02-06 17:36:59;226;84;66;5;12;12;12;3;4;2;2
2019-02-06 17:37:59;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:38:58;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:39:59;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:40:58;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:41:59;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:42:59;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:43:58;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:44:59;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:45:59;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:46:58;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:47:59;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:48:58;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:49:59;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:50:59;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:51:58;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:52:59;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:53:59;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:54:58;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:55:59;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:56:59;227;84;66;6;12;12;12;3;4;2;2
2019-02-06 17:57:58;229;84;66;6;12;12;12;4;5;2;2
2019-02-06 17:58:59;230;85;66;6;12;12;12;4;5;2;2
2019-02-06 17:59:58;230;85;66;6;12;12;12;4;5;2;2
2019-02-06 18:00:59;230;85;66;6;12;12;12;4;5;2;2
2019-02-06 18:01:59;231;85;67;6;12;12;12;4;5;2;2
2019-02-06 18:02:58;232;85;67;7;12;12;12;4;5;2;2
2019-02-06 18:03:59;232;85;67;7;12;12;12;4;5;2;2
2019-02-06 18:04:59;232;85;67;7;12;12;12;4;5;2;2
2019-02-06 18:05:58;232;85;67;7;12;12;12;4;5;2;2
2019-02-06 18:06:59;233;85;67;8;12;12;12;4;5;2;2
2019-02-06 18:07:58;233;85;67;8;12;12;12;4;5;2;2
2019-02-06 18:08:59;233;85;67;8;12;12;12;4;5;2;2
2019-02-06 18:09:59;233;85;67;8;12;12;12;4;5;2;2
2019-02-06 18:10:58;233;85;67;8;12;12;12;4;5;2;2
2019-02-06 18:11:59;233;85;67;8;12;12;12;4;5;2;2
2019-02-06 18:12:59;233;85;67;8;12;12;12;4;5;2;2
2019-02-06 18:13:58;233;85;67;8;12;12;12;4;5;2;2
2019-02-06 18:14:59;233;85;67;8;12;12;12;4;5;2;2
2019-02-06 18:15:59;233;85;67;8;12;12;12;4;5;2;2
2019-02-06 18:16:58;234;85;67;8;12;12;12;4;6;2;2
2019-02-06 18:17:59;234;85;67;8;12;12;12;4;6;2;2
2019-02-06 18:18:59;234;85;67;8;12;12;12;4;6;2;2
2019-02-06 18:19:58;235;85;68;8;12;12;12;4;6;2;2
2019-02-06 18:20:59;235;85;68;8;12;12;12;4;6;2;2
2019-02-06 18:21:59;235;85;68;8;12;12;12;4;6;2;2
2019-02-06 18:22:58;235;85;68;8;12;12;12;4;6;2;2
2019-02-06 18:23:59;235;85;68;8;12;12;11;5;6;2;2
2019-02-06 18:24:58;237;85;68;9;13;12;11;5;6;2;2
2019-02-06 18:25:59;237;85;68;9;13;12;11;5;6;2;2
2019-02-06 18:26:59;237;85;68;9;13;12;11;5;6;2;2
2019-02-06 18:27:58;238;85;69;9;13;12;11;5;6;2;2
2019-02-06 18:28:59;238;85;69;9;13;12;11;5;6;2;2
2019-02-06 18:29:59;240;86;69;10;13;12;11;5;6;2;2
2019-02-06 18:30:58;241;86;69;10;13;12;11;5;6;2;2
2019-02-06 18:31:59;241;86;69;10;13;12;11;5;6;2;2
2019-02-06 18:32:58;241;86;69;10;13;12;11;5;6;2;2
2019-02-06 18:33:59;241;86;69;10;13;12;11;5;6;2;2
2019-02-06 18:34:59;243;87;69;11;13;12;11;5;6;2;2
2019-02-06 18:35:58;243;87;69;11;13;12;11;5;6;2;2
2019-02-06 18:36:59;243;87;69;11;13;12;11;5;6;2;2
2019-02-06 18:37:59;243;87;69;11;13;12;11;5;6;2;2
2019-02-06 18:38:58;243;87;69;11;13;12;11;5;6;2;2
2019-02-06 18:39:59;244;87;70;11;13;12;11;5;6;2;2
2019-02-06 18:40:58;244;87;70;11;13;12;11;5;6;2;2
2019-02-06 18:41:59;244;87;70;11;13;12;11;5;6;2;2
2019-02-06 18:42:59;244;87;70;11;13;12;11;5;6;2;2
2019-02-06 18:43:58;245;88;70;11;13;12;11;5;6;2;2
2019-02-06 18:44:59;245;88;70;11;13;12;11;5;6;2;2
2019-02-06 18:45:59;245;88;70;11;13;12;11;5;6;2;2
2019-02-06 18:46:59;245;88;70;11;13;12;11;5;6;2;2
2019-02-06 18:47:58;245;88;70;11;13;12;11;5;6;2;2
2019-02-06 18:48:59;246;88;70;12;13;12;11;5;6;2;2
2019-02-06 18:49:59;246;88;70;12;13;12;11;5;6;2;2
2019-02-06 18:50:58;246;88;70;12;13;12;11;5;6;2;2
2019-02-06 18:51:59;246;88;70;12;13;12;11;5;6;2;2
2019-02-06 18:52:59;246;88;70;12;13;12;11;5;6;2;2
2019-02-06 18:53:58;246;88;70;12;13;12;11;5;6;2;2
2019-02-06 18:54:59;247;88;70;13;13;12;11;5;6;2;2
2019-02-06 18:55:58;247;88;70;13;13;12;11;5;6;2;2
2019-02-06 18:56:59;247;88;70;13;13;12;11;5;6;2;2
2019-02-06 18:57:59;247;88;70;13;13;12;11;5;6;2;2
2019-02-06 18:58:58;247;88;70;13;13;12;11;5;6;2;2
2019-02-06 18:59:59;247;88;70;13;13;12;11;5;6;2;2
2019-02-06 19:00:59;247;88;70;13;13;12;11;5;6;2;2
2019-02-06 19:01:58;247;88;70;13;13;12;11;5;6;2;2
2019-02-06 19:02:59;247;88;70;13;13;12;11;5;6;2;2
2019-02-06 19:03:58;247;88;70;13;13;12;11;5;6;2;2
2019-02-06 19:04:59;248;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:05:58;249;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:06:59;249;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:07:59;249;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:08:58;249;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:09:59;249;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:10:58;249;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:11:59;250;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:12:59;250;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:13:58;250;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:14:59;250;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:15:58;250;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:16:59;250;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:17:59;250;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:18:58;250;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:19:59;250;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:20:59;250;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:21:58;250;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:22:59;250;88;70;14;13;12;11;5;6;2;2
2019-02-06 19:23:59;251;88;70;15;13;12;11;5;6;2;2
2019-02-06 19:24:58;252;89;70;15;13;12;11;5;6;2;2
2019-02-06 19:25:59;253;90;70;15;13;12;11;5;6;2;2
2019-02-06 19:26:59;253;90;70;15;13;12;11;5;6;2;2
2019-02-06 19:27:58;254;90;70;16;13;12;11;5;6;2;2
2019-02-06 19:28:59;255;91;70;16;13;12;11;5;6;2;2
2019-02-06 19:29:59;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:30:58;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:31:59;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:33:00;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:33:58;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:34:59;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:35:58;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:36:59;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:37:59;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:38:58;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:39:59;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:40:59;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:41:58;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:42:59;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:43:59;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:44:58;256;92;70;16;13;12;11;5;6;2;2
2019-02-06 19:45:59;257;92;71;16;13;12;11;5;6;2;2
2019-02-06 19:46:58;257;92;71;16;13;12;11;5;6;2;2
2019-02-06 19:47:59;257;92;71;16;13;12;11;5;6;2;2
2019-02-06 19:48:58;257;92;71;16;13;12;11;5;6;2;2
2019-02-06 19:49:59;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 19:50:59;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 19:51:58;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 19:52:59;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 19:53:59;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 19:54:58;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 19:55:59;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 19:56:58;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 19:57:59;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 19:58:58;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 19:59:59;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 20:00:59;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 20:01:58;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 20:02:59;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 20:03:59;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 20:04:58;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 20:05:59;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 20:06:59;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 20:07:58;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 20:08:59;257;92;71;17;13;12;10;5;6;2;2
2019-02-06 20:09:58;258;92;72;17;13;12;10;5;6;2;2
2019-02-06 20:10:59;259;93;72;17;13;12;10;5;6;2;2
2019-02-06 20:11:59;259;93;72;17;13;12;10;5;6;2;2
2019-02-06 20:12:58;259;93;72;17;13;12;10;5;6;2;2
2019-02-06 20:13:59;259;93;72;17;13;12;10;5;6;2;2
2019-02-06 20:14:58;259;93;72;17;13;12;10;5;6;2;2
2019-02-06 20:15:59;259;93;72;17;13;12;10;5;6;2;2
2019-02-06 20:16:59;260;94;72;17;13;12;10;5;6;2;2
2019-02-06 20:17:58;260;94;72;17;13;12;10;5;6;2;2
2019-02-06 20:18:59;260;94;72;17;13;12;10;5;6;2;2
2019-02-06 20:19:59;260;94;72;17;13;12;10;5;6;2;2
2019-02-06 20:20:59;260;94;72;17;13;12;10;5;6;2;2
2019-02-06 20:21:58;260;94;72;17;13;12;10;5;6;2;2
2019-02-06 20:22:59;260;94;72;17;13;12;10;5;6;2;2
2019-02-06 20:23:58;260;94;72;17;13;12;10;5;6;2;2
2019-02-06 20:24:59;260;94;72;17;13;12;10;5;6;2;2
2019-02-06 20:25:58;260;94;72;17;13;12;10;5;6;2;2
2019-02-06 20:26:59;260;94;72;17;13;12;10;5;6;2;2
2019-02-06 20:27:59;260;94;72;17;13;12;10;5;6;2;2
2019-02-06 20:28:58;260;94;72;17;13;12;10;5;6;2;2
