datetime;total_votes;Tae4ka;Kolbasevich;southparallel;pavelomg;XASSA;navalny;Есения;BlackIrony;kross;Hexadecachoron
2020-07-22 14:37:58;142;43;31;19;5;5;0;6;6;4;2
2020-07-22 14:38:59;142;43;31;19;5;5;0;6;6;4;2
2020-07-22 14:39:59;142;43;31;19;5;5;0;6;6;4;2
2020-07-22 14:40:58;143;43;31;19;6;5;0;6;6;4;2
2020-07-22 14:41:59;143;43;31;19;6;5;0;6;6;4;2
2020-07-22 14:42:58;143;43;31;19;6;5;0;6;6;4;2
2020-07-22 14:44:00;143;43;31;19;6;5;0;6;6;4;2
2020-07-22 14:44:58;143;43;31;19;6;5;0;6;6;4;2
2020-07-22 14:45:59;143;43;31;19;6;5;0;6;6;4;2
2020-07-22 14:46:59;143;43;31;19;6;5;0;6;6;4;2
2020-07-22 14:47:58;143;43;31;19;6;5;0;6;6;4;2
2020-07-22 14:48:59;143;43;31;19;6;5;0;6;6;4;2
2020-07-22 14:49:58;144;43;32;19;6;5;0;6;6;4;2
2020-07-22 14:50:59;144;43;32;19;6;5;0;6;6;4;2
2020-07-22 14:51:58;144;43;32;19;6;5;0;6;6;4;2
2020-07-22 14:52:59;144;43;32;19;6;5;0;6;6;4;2
2020-07-22 14:53:59;144;43;32;19;6;5;0;6;6;4;2
2020-07-22 14:54:58;144;43;32;19;6;5;0;6;6;4;2
2020-07-22 14:55:59;144;43;32;19;6;5;0;6;6;4;2
2020-07-22 14:56:59;145;44;32;19;6;5;0;6;6;4;2
2020-07-22 14:57:58;145;44;32;19;6;5;0;6;6;4;2
2020-07-22 14:58:59;145;44;32;19;6;5;0;6;6;4;2
2020-07-22 14:59:58;145;44;32;19;6;5;0;6;6;4;2
2020-07-22 15:00:59;145;44;32;19;6;5;0;6;6;4;2
2020-07-22 15:01:58;145;44;32;19;6;5;0;6;6;4;2
2020-07-22 15:02:59;145;44;32;19;6;5;0;6;6;4;2
2020-07-22 15:03:58;145;44;32;19;6;5;0;6;6;4;2
2020-07-22 15:04:59;145;44;32;19;6;5;0;6;6;4;2
2020-07-22 15:05:59;146;44;33;19;6;5;0;6;6;4;2
2020-07-22 15:06:58;147;45;33;19;6;5;0;6;6;4;2
2020-07-22 15:07:59;147;45;33;19;6;5;0;6;6;4;2
2020-07-22 15:08:58;148;45;34;19;6;5;0;6;6;4;2
2020-07-22 15:09:59;149;45;34;20;6;5;0;6;6;4;2
2020-07-22 15:10:59;149;45;34;20;6;5;0;6;6;4;2
2020-07-22 15:11:58;149;45;34;20;6;5;0;6;6;4;2
2020-07-22 15:12:59;149;45;34;20;6;5;0;6;6;4;2
2020-07-22 15:13:58;149;45;34;20;6;5;0;6;6;4;2
2020-07-22 15:14:59;150;45;34;20;6;5;2;6;6;4;2
2020-07-22 15:15:58;150;45;34;20;6;5;2;6;6;4;2
2020-07-22 15:16:59;150;45;34;20;6;5;2;6;6;4;2
2020-07-22 15:17:59;151;45;35;20;6;5;2;6;6;4;2
2020-07-22 15:18:58;151;45;35;20;6;5;2;6;6;4;2
2020-07-22 15:19:59;152;46;35;20;6;5;2;6;6;4;2
2020-07-22 15:20:58;152;46;35;20;6;5;2;6;6;4;2
2020-07-22 15:21:59;152;46;35;20;6;5;2;6;6;4;2
2020-07-22 15:22:58;152;46;35;20;6;5;2;6;6;4;2
2020-07-22 15:23:59;152;46;35;20;6;5;2;6;6;4;2
2020-07-22 15:24:59;153;47;35;20;6;5;2;6;6;4;2
2020-07-22 15:25:58;154;48;35;20;6;5;2;6;6;4;2
2020-07-22 15:26:59;154;48;35;20;6;5;2;6;6;4;2
2020-07-22 15:27:58;154;48;35;20;6;5;2;6;6;4;2
2020-07-22 15:28:59;155;49;35;20;6;5;2;6;6;4;2
2020-07-22 15:29:58;155;49;35;20;6;5;2;6;6;4;2
2020-07-22 15:30:59;155;49;35;20;6;5;2;6;6;4;2
2020-07-22 15:31:58;155;49;35;20;6;5;2;6;6;4;2
2020-07-22 15:32:59;157;49;36;21;6;5;2;6;6;4;2
2020-07-22 15:33:59;157;49;35;21;7;5;2;6;6;4;2
2020-07-22 15:34:58;157;49;35;21;7;5;2;6;6;4;2
2020-07-22 15:35:59;157;49;35;21;7;5;2;6;6;4;2
2020-07-22 15:36:58;158;49;35;21;7;5;3;6;6;4;2
2020-07-22 15:37:59;158;49;35;21;7;5;3;6;6;4;2
2020-07-22 15:38:59;158;49;35;21;7;5;3;6;6;4;2
2020-07-22 15:39:58;158;49;35;21;7;5;3;6;6;4;2
2020-07-22 15:40:59;158;49;35;21;7;5;3;6;6;4;2
2020-07-22 15:41:58;158;49;35;21;7;5;3;6;6;4;2
2020-07-22 15:42:59;159;49;35;21;7;5;4;6;6;4;2
2020-07-22 15:43:59;159;49;35;21;7;5;4;6;6;4;2
2020-07-22 15:44:58;159;49;35;21;7;5;4;6;6;4;2
2020-07-22 15:45:59;160;49;35;21;7;5;4;6;6;4;2
2020-07-22 15:46:58;160;49;35;21;7;5;4;6;6;4;2
2020-07-22 15:47:59;160;49;35;21;7;5;4;6;6;4;2
2020-07-22 15:48:58;160;49;35;21;7;5;4;6;6;4;2
2020-07-22 15:49:59;160;49;35;21;7;5;4;6;6;4;2
2020-07-22 15:50:58;160;49;35;21;7;5;4;6;6;4;2
2020-07-22 15:51:59;160;49;35;21;7;5;4;6;6;4;2
2020-07-22 15:52:59;161;50;35;21;7;5;4;6;6;4;2
2020-07-22 15:53:58;161;50;35;21;7;5;4;6;6;4;2
2020-07-22 15:54:59;161;50;35;21;7;5;4;6;6;4;2
2020-07-22 15:55:59;161;50;35;21;7;5;4;6;6;4;2
2020-07-22 15:56:58;161;50;35;21;7;5;4;6;6;4;2
2020-07-22 15:57:59;162;50;35;21;8;5;4;6;6;4;2
2020-07-22 15:58:58;162;50;35;21;8;5;4;6;6;4;2
2020-07-22 15:59:59;163;50;35;21;8;5;4;7;6;4;2
2020-07-22 16:00:58;164;51;35;21;8;5;4;7;6;4;2
2020-07-22 16:01:59;164;51;35;21;8;5;4;7;6;4;2
2020-07-22 16:02:59;164;51;35;21;8;5;4;7;6;4;2
2020-07-22 16:03:58;164;51;35;21;8;5;4;7;6;4;2
2020-07-22 16:04:59;164;51;35;21;8;5;4;7;6;4;2
2020-07-22 16:05:58;165;52;35;21;8;5;4;7;6;4;2
2020-07-22 16:06:59;165;52;35;21;8;5;4;7;6;4;2
2020-07-22 16:07:58;165;52;35;21;8;5;4;7;6;4;2
2020-07-22 16:08:59;165;52;35;21;8;5;4;7;6;4;2
2020-07-22 16:09:58;165;52;35;21;8;5;4;7;6;4;2
2020-07-22 16:10:59;165;52;35;21;8;5;4;7;6;4;2
2020-07-22 16:11:59;165;52;35;21;8;5;4;7;6;4;2
2020-07-22 16:12:58;165;52;35;21;8;5;4;7;6;4;2
2020-07-22 16:13:59;166;53;35;21;8;5;4;7;6;4;2
2020-07-22 16:14:58;167;53;35;21;9;5;4;7;6;4;2
2020-07-22 16:15:59;167;53;35;21;9;5;4;7;6;4;2
2020-07-22 16:16:58;167;53;35;21;9;5;4;7;6;4;2
2020-07-22 16:17:59;167;53;35;21;9;5;4;7;6;4;2
2020-07-22 16:18:58;167;53;35;21;9;5;4;7;6;4;2
2020-07-22 16:19:59;167;53;35;21;9;5;4;7;6;4;2
2020-07-22 16:20:59;167;53;35;21;9;5;4;7;6;4;2
2020-07-22 16:21:58;169;53;35;21;9;6;4;7;6;4;3
2020-07-22 16:22:59;169;53;35;22;9;6;4;7;6;3;3
2020-07-22 16:23:58;169;53;35;22;9;6;4;7;6;3;3
2020-07-22 16:24:59;171;53;36;23;9;6;4;7;6;3;3
2020-07-22 16:25:58;172;53;36;23;10;6;4;7;6;3;3
2020-07-22 16:26:59;173;54;36;23;10;6;4;7;6;3;3
2020-07-22 16:27:59;174;54;37;23;10;6;4;7;6;3;3
2020-07-22 16:28:58;174;54;37;23;10;6;4;7;6;3;3
2020-07-22 16:29:59;174;54;37;23;10;6;4;7;6;3;3
2020-07-22 16:30:58;175;54;38;23;10;6;4;7;6;3;3
2020-07-22 16:31:59;175;54;38;23;10;6;4;7;6;3;3
2020-07-22 16:32:59;176;54;38;23;10;6;4;7;6;3;3
2020-07-22 16:33:58;176;54;38;23;10;6;4;7;6;3;3
2020-07-22 16:34:59;176;54;38;23;10;6;4;7;6;3;3
2020-07-22 16:35:58;176;55;38;23;10;6;4;7;6;3;3
2020-07-22 16:36:59;176;55;38;23;10;6;4;7;6;3;3
2020-07-22 16:37:59;176;55;38;23;10;6;4;7;6;3;3
2020-07-22 16:38:58;176;55;38;23;10;6;4;7;6;3;3
2020-07-22 16:39:59;178;57;38;23;10;6;4;7;6;3;3
2020-07-22 16:40:58;178;57;38;23;10;6;4;7;6;3;3
2020-07-22 16:41:59;178;57;38;23;10;6;4;7;6;3;3
2020-07-22 16:42:59;178;57;38;23;10;6;4;7;6;3;3
2020-07-22 16:43:58;178;57;38;23;10;6;4;7;6;3;3
2020-07-22 16:44:59;178;57;38;23;10;6;4;7;6;3;3
2020-07-22 16:45:58;178;57;38;23;10;6;4;7;6;3;3
2020-07-22 16:46:59;178;57;38;23;10;6;4;7;6;3;3
2020-07-22 16:47:58;179;58;38;23;10;6;4;7;6;3;3
2020-07-22 16:48:59;181;59;38;24;10;6;4;7;6;3;3
2020-07-22 16:49:58;182;59;38;24;10;6;4;7;6;3;3
2020-07-22 16:50:59;182;59;38;24;10;6;4;7;6;3;3
2020-07-22 16:51:58;183;59;38;24;11;6;4;7;6;3;3
2020-07-22 16:52:59;183;59;38;24;11;6;4;7;6;3;3
2020-07-22 16:53:58;183;59;38;24;11;6;4;7;6;3;3
2020-07-22 16:54:59;184;59;38;24;12;6;4;7;6;3;3
2020-07-22 16:55:58;184;59;38;24;12;6;4;7;6;3;3
2020-07-22 16:56:59;184;59;38;24;12;6;4;7;6;3;3
2020-07-22 16:57:58;184;59;38;24;12;6;4;7;6;3;3
2020-07-22 16:58:59;184;59;38;24;12;6;4;7;6;3;3
2020-07-22 16:59:59;184;59;38;24;12;6;4;7;6;3;3
2020-07-22 17:00:59;184;59;38;24;12;6;4;7;6;3;3
2020-07-22 17:01:58;184;59;38;24;12;6;4;7;6;3;3
2020-07-22 17:02:59;184;59;38;24;12;6;4;7;6;3;3
2020-07-22 17:03:59;184;59;38;24;12;6;4;7;6;3;3
2020-07-22 17:04:58;185;60;38;24;12;7;4;7;6;3;3
2020-07-22 17:05:59;185;60;38;24;12;7;4;7;6;3;3
2020-07-22 17:06:58;185;60;38;24;12;7;4;7;6;3;3
2020-07-22 17:07:59;185;60;38;24;12;7;4;7;6;3;3
2020-07-22 17:08:59;185;60;38;24;12;7;4;7;6;3;3
2020-07-22 17:09:58;185;60;38;24;12;7;4;7;6;3;3
2020-07-22 17:10:59;185;60;38;24;12;7;4;7;6;3;3
2020-07-22 17:11:58;185;60;38;24;12;7;4;7;6;3;3
2020-07-22 17:12:59;185;60;38;24;12;7;4;7;6;3;3
2020-07-22 17:13:58;186;60;38;24;12;8;4;7;6;3;3
2020-07-22 17:14:59;186;60;38;24;12;8;4;7;6;3;3
2020-07-22 17:15:58;186;60;38;24;12;8;4;7;6;3;3
2020-07-22 17:16:59;186;60;38;24;12;8;4;7;6;3;3
2020-07-22 17:17:58;186;60;38;24;12;8;4;7;6;3;3
2020-07-22 17:18:59;186;60;38;24;12;8;4;7;6;3;3
2020-07-22 17:19:58;186;60;38;24;12;8;4;7;6;3;3
2020-07-22 17:20:59;188;60;39;24;12;8;5;7;6;3;3
2020-07-22 17:21:59;188;60;39;24;12;8;5;7;6;3;3
2020-07-22 17:22:58;188;60;39;24;12;8;5;7;6;3;3
2020-07-22 17:23:59;188;60;39;24;12;8;5;7;6;3;3
2020-07-22 17:24:58;188;60;39;24;12;8;5;7;6;3;3
2020-07-22 17:25:59;188;60;39;24;12;8;5;7;6;3;3
2020-07-22 17:26:59;188;60;39;24;12;8;5;7;6;3;3
2020-07-22 17:27:58;188;60;39;24;12;8;5;7;6;3;3
2020-07-22 17:28:59;188;60;39;24;12;8;5;7;6;3;3
2020-07-22 17:29:58;188;60;39;24;12;8;5;7;6;3;3
2020-07-22 17:30:59;189;60;40;24;12;8;5;7;6;3;3
2020-07-22 17:31:58;189;60;40;24;12;8;5;7;6;3;3
2020-07-22 17:32:59;190;60;40;24;12;9;5;7;6;3;3
2020-07-22 17:33:59;190;60;40;24;12;9;5;7;6;3;3
2020-07-22 17:34:58;190;60;40;24;12;9;5;7;6;3;3
2020-07-22 17:35:59;190;60;40;24;12;9;5;7;6;3;3
2020-07-22 17:36:59;190;60;40;24;12;9;5;7;6;3;3
2020-07-22 17:37:58;190;60;40;24;12;9;5;7;6;3;3
2020-07-22 17:38:59;190;60;40;24;12;9;5;7;6;3;3
2020-07-22 17:39:59;190;60;40;24;13;9;5;6;6;3;3
2020-07-22 17:40:58;190;60;40;24;13;9;5;6;6;3;3
2020-07-22 17:41:59;190;60;40;24;13;9;5;6;6;3;3
2020-07-22 17:42:58;190;60;40;24;13;9;5;6;6;3;3
2020-07-22 17:43:59;190;60;40;24;13;9;5;6;6;3;3
2020-07-22 17:44:58;191;60;41;24;13;9;5;6;6;3;3
2020-07-22 17:45:59;191;60;41;24;13;9;5;6;6;3;3
2020-07-22 17:46:59;191;60;41;24;13;9;5;6;6;3;3
2020-07-22 17:47:58;191;60;41;24;13;9;5;6;6;3;3
2020-07-22 17:48:59;192;61;41;24;13;9;5;6;6;3;3
2020-07-22 17:49:58;192;61;41;24;13;9;5;6;6;3;3
2020-07-22 17:50:59;192;61;41;24;13;9;5;6;6;3;3
2020-07-22 17:51:58;193;61;41;24;13;10;5;6;6;3;3
2020-07-22 17:52:59;193;61;41;24;13;10;5;6;6;3;3
2020-07-22 17:53:59;193;61;41;24;13;10;5;6;6;3;3
2020-07-22 17:54:58;193;61;41;24;13;10;5;6;6;3;3
2020-07-22 17:55:59;193;61;41;24;13;10;5;6;6;3;3
2020-07-22 17:56:59;193;61;41;24;13;10;5;6;6;3;3
2020-07-22 17:57:58;193;62;41;24;13;10;5;6;6;3;3
2020-07-22 17:58:59;193;62;41;24;13;10;5;6;6;3;3
2020-07-22 17:59:58;194;63;41;24;13;10;5;6;6;3;3
2020-07-22 18:01:00;194;63;41;24;13;10;5;6;6;3;3
2020-07-22 18:01:58;194;63;41;24;13;10;5;6;6;3;3
2020-07-22 18:02:59;194;63;41;24;13;10;5;6;6;3;3
2020-07-22 18:03:58;194;63;41;24;13;10;5;6;6;3;3
2020-07-22 18:04:59;195;64;41;24;13;10;5;6;6;3;3
2020-07-22 18:05:59;195;64;41;24;13;10;5;6;6;3;3
2020-07-22 18:06:58;195;64;41;24;13;10;5;6;6;3;3
2020-07-22 18:07:59;195;64;41;24;13;10;5;6;6;3;3
2020-07-22 18:08:59;195;64;41;24;13;10;5;6;6;3;3
2020-07-22 18:09:58;195;64;41;24;13;10;5;6;6;3;3
2020-07-22 18:10:59;196;64;41;24;14;10;5;6;6;3;3
2020-07-22 18:11:58;196;64;41;24;14;10;5;6;6;3;3
2020-07-22 18:13:00;196;64;41;24;14;10;5;6;6;3;3
2020-07-22 18:13:58;196;64;41;24;14;10;5;6;6;3;3
2020-07-22 18:14:59;196;64;41;24;14;10;5;6;6;3;3
2020-07-22 18:15:59;196;64;41;24;14;10;5;6;6;3;3
2020-07-22 18:16:58;196;64;41;24;14;10;5;6;6;3;3
2020-07-22 18:17:59;196;64;41;24;14;10;5;6;6;3;3
2020-07-22 18:18:58;196;64;41;24;14;10;5;6;6;3;3
2020-07-22 18:19:59;197;64;41;24;14;10;5;6;6;3;3
2020-07-22 18:20:58;198;65;41;24;14;10;5;6;6;3;3
2020-07-22 18:21:59;198;65;41;24;14;10;5;6;6;3;3
2020-07-22 18:22:59;199;65;41;24;14;11;5;6;6;3;3
2020-07-22 18:24:00;201;65;41;24;14;13;5;6;6;3;3
2020-07-22 18:24:58;201;65;41;24;14;13;5;6;6;3;3
2020-07-22 18:25:59;201;65;41;24;14;13;5;6;6;3;3
2020-07-22 18:26:59;201;65;41;24;14;13;5;6;6;3;3
2020-07-22 18:27:58;201;65;41;24;14;13;5;6;6;3;3
2020-07-22 18:28:59;201;65;41;24;14;13;5;6;6;3;3
2020-07-22 18:29:58;202;66;41;24;14;13;5;6;6;3;3
2020-07-22 18:30:59;202;66;41;24;14;13;5;6;6;3;3
2020-07-22 18:31:58;202;66;41;24;14;13;5;6;6;3;3
2020-07-22 18:32:59;202;66;41;24;14;13;5;6;6;3;3
2020-07-22 18:33:58;202;66;40;24;15;13;5;6;6;3;3
2020-07-22 18:34:59;202;66;40;24;15;13;5;6;6;3;3
2020-07-22 18:35:58;202;66;40;24;15;13;5;6;6;3;3
2020-07-22 18:36:59;202;66;40;24;15;13;5;6;6;3;3
2020-07-22 18:37:58;202;66;40;24;15;13;5;6;6;3;3
2020-07-22 18:38:59;202;66;40;24;15;13;5;6;6;3;3
2020-07-22 18:39:58;202;66;40;24;15;13;5;6;6;3;3
2020-07-22 18:40:59;203;67;40;24;15;13;5;6;6;3;3
2020-07-22 18:41:58;203;67;40;24;15;13;5;6;6;3;3
2020-07-22 18:42:59;203;67;40;24;15;13;5;6;6;3;3
2020-07-22 18:43:59;203;67;40;24;15;13;5;6;6;3;3
2020-07-22 18:44:59;205;68;41;24;15;13;5;6;6;3;3
2020-07-22 18:46:00;205;68;41;24;15;13;5;6;6;3;3
2020-07-22 18:46:58;205;68;41;24;15;13;5;6;6;3;3
2020-07-22 18:47:59;206;68;42;24;15;13;5;6;6;3;3
2020-07-22 18:48:58;206;68;42;24;15;13;5;6;6;3;3
2020-07-22 18:49:59;206;68;42;24;15;13;5;6;6;3;3
2020-07-22 18:51:00;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 18:51:58;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 18:52:59;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 18:53:59;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 18:54:58;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 18:55:59;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 18:56:59;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 18:57:58;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 18:58:59;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 18:59:58;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:00:59;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:01:59;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:02:58;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:03:59;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:04:59;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:05:58;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:06:59;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:07:58;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:08:59;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:09:58;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:10:59;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:11:59;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:12:58;208;69;43;24;15;13;5;6;6;3;3
2020-07-22 19:13:59;209;69;43;24;15;13;6;6;6;3;3
2020-07-22 19:14:58;209;69;43;24;15;13;6;6;6;3;3
2020-07-22 19:15:59;209;69;43;24;15;13;6;6;6;3;3
2020-07-22 19:16:58;210;69;43;24;15;13;6;6;6;3;4
2020-07-22 19:17:59;210;69;43;24;15;13;6;6;6;3;4
2020-07-22 19:18:59;212;70;44;24;15;13;6;6;6;3;4
2020-07-22 19:19:58;212;70;44;24;15;13;6;6;6;3;4
2020-07-22 19:20:59;212;70;44;24;15;13;6;6;6;3;4
2020-07-22 19:21:58;212;70;44;24;15;13;6;6;6;3;4
2020-07-22 19:22:59;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:23:58;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:25:00;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:25:58;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:26:59;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:27:59;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:28:58;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:29:59;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:30:59;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:31:58;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:32:59;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:33:59;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:34:58;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:35:59;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:36:58;213;71;44;24;15;13;6;6;6;3;4
2020-07-22 19:38:00;213;71;44;24;15;13;6;7;6;3;4
2020-07-22 19:38:58;214;71;45;24;15;13;6;7;6;3;4
2020-07-22 19:39:59;214;71;45;24;15;13;6;7;6;3;4
2020-07-22 19:40:58;214;71;45;24;15;13;6;7;6;3;4
2020-07-22 19:41:59;214;71;45;24;15;13;6;7;6;3;4
2020-07-22 19:42:58;214;71;45;24;15;13;6;7;6;3;4
2020-07-22 19:43:59;214;71;45;24;15;13;6;7;6;3;4
2020-07-22 19:44:58;214;71;45;24;15;13;6;7;6;3;4
2020-07-22 19:45:59;214;71;45;24;15;13;6;7;6;3;4
2020-07-22 19:46:58;215;71;46;24;15;13;6;7;6;3;4
2020-07-22 19:47:59;215;71;46;24;15;13;6;7;6;3;4
2020-07-22 19:48:59;216;72;46;24;15;13;6;7;6;3;4
2020-07-22 19:49:58;217;72;45;24;16;13;6;7;6;3;4
2020-07-22 19:50:59;217;72;45;24;16;13;6;7;6;3;4
2020-07-22 19:51:58;217;72;45;24;16;13;6;7;6;3;4
2020-07-22 19:52:59;217;72;45;24;16;13;6;7;6;3;4
2020-07-22 19:53:58;217;72;45;24;16;13;6;7;6;3;4
2020-07-22 19:54:59;217;72;45;24;16;13;6;7;6;3;4
2020-07-22 19:55:59;217;72;45;24;16;13;6;7;6;3;4
2020-07-22 19:56:58;217;72;45;24;16;13;6;7;6;3;4
2020-07-22 19:57:59;218;72;45;25;16;13;6;7;6;3;4
2020-07-22 19:58:58;218;72;45;25;16;13;6;7;6;3;4
2020-07-22 20:00:00;218;72;45;25;16;13;6;7;6;3;4
2020-07-22 20:00:58;218;72;45;25;16;13;6;7;6;3;4
2020-07-22 20:01:59;219;72;45;26;16;13;6;7;6;3;4
2020-07-22 20:02:59;219;72;45;26;16;13;6;7;6;3;4
2020-07-22 20:03:58;219;72;45;26;16;13;6;7;6;3;4
2020-07-22 20:04:59;219;72;45;26;16;13;6;7;6;3;4
2020-07-22 20:05:59;219;72;45;26;16;13;6;7;6;3;4
2020-07-22 20:06:58;219;72;45;26;16;13;6;7;6;3;4
2020-07-22 20:07:59;219;72;45;26;16;13;6;7;6;3;4
2020-07-22 20:08:58;219;72;45;26;16;13;6;7;6;3;4
2020-07-22 20:09:59;220;72;45;26;16;13;6;7;6;4;4
2020-07-22 20:10:59;220;72;45;26;16;13;6;7;6;4;4
2020-07-22 20:11:58;220;72;45;26;16;13;6;7;6;4;4
2020-07-22 20:12:59;221;73;45;26;16;13;6;7;6;4;4
2020-07-22 20:13:58;221;73;45;26;16;13;6;7;6;4;4
2020-07-22 20:14:59;221;73;45;26;16;13;6;7;6;4;4
2020-07-22 20:15:59;221;73;45;26;16;13;6;7;6;4;4
2020-07-22 20:16:58;221;73;45;26;16;13;6;7;6;4;4
2020-07-22 20:17:59;222;73;46;26;16;13;6;7;6;4;4
2020-07-22 20:18:59;222;73;46;26;16;13;6;7;6;4;4
2020-07-22 20:19:58;223;74;46;26;16;13;6;7;6;4;4
2020-07-22 20:20:59;223;74;46;26;16;13;6;7;6;4;4
2020-07-22 20:21:58;223;74;46;26;16;13;6;7;6;4;4
2020-07-22 20:22:59;223;74;46;26;16;13;6;7;6;4;4
2020-07-22 20:23:59;223;74;46;26;16;13;6;7;6;4;4
2020-07-22 20:24:58;223;74;46;26;16;13;6;7;6;4;4
2020-07-22 20:25:59;223;74;46;26;16;13;6;7;6;4;4
2020-07-22 20:26:58;223;74;46;26;16;13;6;7;6;4;4
2020-07-22 20:27:59;223;74;46;26;16;13;6;7;6;4;4
2020-07-22 20:28:59;223;74;46;26;16;13;6;7;6;4;4
2020-07-22 20:29:58;223;74;46;26;16;13;6;7;6;4;4
2020-07-22 20:30:59;224;74;47;26;16;13;6;7;6;4;4
2020-07-22 20:31:58;224;74;47;26;16;13;6;7;6;4;4
2020-07-22 20:32:59;225;74;47;26;16;13;6;7;6;4;4
2020-07-22 20:33:59;225;74;47;26;16;13;6;7;6;4;4
2020-07-22 20:34:58;225;74;47;26;16;13;6;7;6;4;4
2020-07-22 20:35:59;225;74;47;26;16;13;6;7;6;4;4
2020-07-22 20:36:58;225;74;47;26;16;13;6;7;6;4;4
2020-07-22 20:37:59;225;74;47;26;16;13;6;7;6;4;4
2020-07-22 20:38:59;225;74;47;26;16;13;6;7;6;4;4
2020-07-22 20:39:58;225;74;47;26;16;13;6;7;6;4;4
2020-07-22 20:40:59;225;74;47;26;16;13;6;7;6;4;4
2020-07-22 20:41:58;226;75;47;26;16;13;6;7;6;4;4
2020-07-22 20:42:59;226;75;47;26;16;13;6;7;6;4;4
2020-07-22 20:43:59;226;75;47;26;16;13;6;7;6;4;4
2020-07-22 20:44:58;226;75;47;26;16;13;6;7;6;4;4
2020-07-22 20:45:59;227;75;48;26;16;13;6;7;6;4;4
2020-07-22 20:46:58;227;75;48;26;16;13;6;7;6;4;4
2020-07-22 20:47:59;228;76;48;26;16;13;6;7;6;4;4
2020-07-22 20:48:59;228;76;48;26;16;13;6;7;6;4;4
2020-07-22 20:49:58;228;76;48;26;16;13;6;7;6;4;4
2020-07-22 20:51:00;228;76;48;26;16;13;6;7;6;4;4
2020-07-22 20:51:58;228;76;48;26;16;13;6;7;6;4;4
2020-07-22 20:52:59;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 20:53:59;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 20:54:58;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 20:55:59;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 20:56:59;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 20:57:58;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 20:58:59;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 20:59:58;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:01:00;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:01:58;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:02:59;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:03:59;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:04:58;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:05:59;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:06:59;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:07:58;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:08:59;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:09:59;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:10:58;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:11:59;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:12:58;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:13:59;229;76;48;27;16;13;6;7;6;4;4
2020-07-22 21:14:58;229;76;48;27;16;13;6;7;6;4;4
