datetime;total_votes;jovan;TouchMe;orlando;xtal;Dirtylieutenant;Hexadecachoron;UndeadMoroz;Militsija;kross;asap
2019-11-20 00:00:59;0;0;0;0;0;0;0;0;0;0;0
2019-11-20 00:01:59;0;0;0;0;0;0;0;0;0;0;0
2019-11-20 00:02:58;0;0;0;0;0;0;0;0;0;0;0
2019-11-20 00:03:59;0;0;0;0;0;0;0;0;0;0;0
2019-11-20 00:04:59;0;0;0;0;0;0;0;0;0;0;0
2019-11-20 00:05:58;3;0;0;0;0;0;0;0;0;0;2
2019-11-20 00:06:59;3;0;0;0;0;0;0;0;0;0;2
2019-11-20 00:07:59;3;0;0;0;0;0;0;0;0;0;2
2019-11-20 00:08:58;3;0;0;0;0;0;0;0;0;0;2
2019-11-20 00:09:59;4;0;0;0;0;0;0;0;0;0;2
2019-11-20 00:10:59;4;0;0;0;0;0;0;0;0;0;2
2019-11-20 00:11:59;5;0;0;0;1;0;0;0;0;0;2
2019-11-20 00:12:58;5;0;0;0;1;0;0;0;0;0;2
2019-11-20 00:13:59;5;0;0;0;1;0;0;0;0;0;2
2019-11-20 00:15:00;6;0;0;0;1;0;0;0;0;0;2
2019-11-20 00:15:58;6;0;0;0;1;0;0;0;0;0;2
2019-11-20 00:16:59;7;0;0;0;2;0;0;0;0;0;2
2019-11-20 00:17:59;7;0;0;0;2;0;0;0;0;0;2
2019-11-20 00:18:58;7;0;0;0;2;0;0;0;0;0;2
2019-11-20 00:19:59;7;0;0;0;2;0;0;0;0;0;2
2019-11-20 00:20:59;8;1;0;0;2;0;0;0;0;0;2
2019-11-20 00:21:58;9;1;0;0;2;0;0;0;0;0;2
2019-11-20 00:22:59;9;1;0;0;2;0;0;0;0;0;2
2019-11-20 00:24:00;9;1;0;0;2;0;0;0;0;0;2
2019-11-20 00:24:58;9;1;0;0;2;0;0;0;0;0;2
2019-11-20 00:25:59;9;1;0;0;2;0;0;0;0;0;2
2019-11-20 00:26:58;9;1;0;0;2;0;0;0;0;0;2
2019-11-20 00:27:59;10;1;0;1;2;0;0;0;0;0;2
2019-11-20 00:28:59;12;1;0;1;2;2;0;0;0;0;2
2019-11-20 00:29:59;14;1;0;1;2;2;0;0;0;0;2
2019-11-20 00:30:58;15;2;0;1;2;2;0;0;0;0;2
2019-11-20 00:31:59;15;2;0;1;2;2;0;0;0;0;2
2019-11-20 00:32:58;17;3;0;1;2;2;0;0;0;0;2
2019-11-20 00:33:59;18;3;0;0;2;3;0;0;0;0;2
2019-11-20 00:34:59;18;3;0;0;2;3;0;0;0;0;2
2019-11-20 00:35:58;19;4;0;0;2;3;0;0;0;0;2
2019-11-20 00:36:59;19;4;0;0;2;3;0;0;0;0;2
2019-11-20 00:37:59;19;4;0;0;2;3;0;0;0;0;2
2019-11-20 00:38:59;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:39:58;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:40:59;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:41:58;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:42:59;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:43:59;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:44:58;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:45:59;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:46:58;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:47:59;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:48:58;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:49:59;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:50:58;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:51:59;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:52:59;20;5;0;0;2;3;0;0;0;0;2
2019-11-20 00:53:59;21;5;0;0;2;4;0;0;0;0;2
2019-11-20 00:54:58;21;5;0;0;2;4;0;0;0;0;2
2019-11-20 00:55:59;21;5;0;0;2;4;0;0;0;0;2
2019-11-20 00:56:59;21;5;0;0;2;4;0;0;0;0;2
2019-11-20 00:57:58;22;6;0;0;2;4;0;0;0;0;2
2019-11-20 00:58:59;23;6;0;0;2;4;0;1;0;0;2
2019-11-20 00:59:59;23;6;0;0;2;4;0;1;0;0;2
2019-11-20 01:00:58;23;6;0;0;2;4;0;1;0;0;2
2019-11-20 01:01:59;23;6;0;0;2;4;0;1;0;0;2
2019-11-20 01:02:59;23;6;0;0;2;4;0;1;0;0;2
2019-11-20 01:03:58;23;6;0;0;2;4;0;1;0;0;2
2019-11-20 01:04:59;24;7;0;0;2;4;0;1;0;0;2
2019-11-20 01:05:58;24;7;0;0;2;4;0;1;0;0;2
2019-11-20 01:06:59;25;7;1;0;2;4;0;1;0;0;2
2019-11-20 01:07:59;25;7;1;0;2;4;0;1;0;0;2
2019-11-20 01:08:59;26;7;1;0;3;4;0;1;0;0;2
2019-11-20 01:09:58;26;7;1;0;3;4;0;1;0;0;2
2019-11-20 01:10:59;26;7;1;0;3;4;0;1;0;0;2
2019-11-20 01:11:59;27;7;1;1;3;4;0;1;0;0;2
2019-11-20 01:12:58;28;7;0;1;3;4;0;1;0;0;2
2019-11-20 01:13:59;29;7;0;1;3;4;0;2;0;0;2
2019-11-20 01:14:59;30;7;0;2;3;4;0;2;0;0;2
2019-11-20 01:15:58;30;7;0;2;3;4;0;2;0;0;2
2019-11-20 01:16:59;30;7;0;2;3;4;0;2;0;0;2
2019-11-20 01:17:59;30;7;0;2;3;4;0;2;0;0;2
2019-11-20 01:18:58;30;7;0;2;3;4;0;2;0;0;2
2019-11-20 01:19:59;30;7;0;2;3;4;0;2;0;0;2
2019-11-20 01:20:59;30;7;0;2;3;4;0;2;0;0;2
2019-11-20 01:21:59;32;7;2;2;3;4;0;2;0;0;2
2019-11-20 01:22:58;34;7;4;2;3;4;0;2;0;0;2
2019-11-20 01:23:59;36;7;4;2;4;4;0;2;0;0;2
2019-11-20 01:24:58;36;7;4;2;4;4;0;2;0;0;2
2019-11-20 01:25:59;36;7;4;2;4;4;0;2;0;0;2
2019-11-20 01:26:59;36;7;4;2;4;4;0;2;0;0;2
2019-11-20 01:27:59;36;7;4;2;4;4;0;2;0;0;2
2019-11-20 01:28:58;36;7;4;2;4;4;0;2;0;0;2
2019-11-20 01:29:59;36;7;4;2;4;4;0;2;0;0;2
2019-11-20 01:30:59;36;7;4;2;4;4;0;2;0;0;2
2019-11-20 01:31:58;36;7;4;2;4;4;0;2;0;0;2
2019-11-20 01:32:59;36;7;4;2;4;4;0;2;0;0;2
2019-11-20 01:33:58;37;8;4;2;4;4;0;2;0;0;2
2019-11-20 01:34:59;37;8;4;2;4;4;0;2;0;0;2
2019-11-20 01:35:59;38;8;4;2;5;4;0;2;0;0;2
2019-11-20 01:36:58;38;8;4;2;5;4;0;2;0;0;2
2019-11-20 01:37:59;38;8;4;2;5;4;0;2;0;0;2
2019-11-20 01:38:59;38;8;4;2;5;4;0;2;0;0;2
2019-11-20 01:39:58;38;8;4;2;5;4;0;2;0;0;2
2019-11-20 01:40:59;39;8;5;2;5;4;0;2;0;0;2
2019-11-20 01:41:59;39;8;5;2;5;4;0;2;0;0;2
2019-11-20 01:42:59;39;8;5;2;5;4;0;2;0;0;2
2019-11-20 01:43:58;39;8;5;2;5;4;0;2;0;0;2
2019-11-20 01:44:59;39;8;5;2;5;4;0;2;0;0;2
2019-11-20 01:45:59;39;8;5;2;5;4;0;2;0;0;2
2019-11-20 01:46:58;39;8;5;2;5;4;0;2;0;0;2
2019-11-20 01:47:59;40;8;5;2;6;4;0;2;0;0;2
2019-11-20 01:48:59;40;8;5;2;6;4;0;2;0;0;2
2019-11-20 01:49:59;40;8;5;2;6;4;0;2;0;0;2
2019-11-20 01:50:58;40;8;5;2;6;4;0;2;0;0;2
2019-11-20 01:51:59;40;8;5;2;6;4;0;2;0;0;2
2019-11-20 01:52:59;40;8;5;2;6;4;0;2;0;0;2
2019-11-20 01:53:58;40;8;5;2;6;4;0;2;0;0;2
2019-11-20 01:54:59;41;8;5;2;7;4;0;2;0;0;2
2019-11-20 01:55:59;41;8;5;2;7;4;0;2;0;0;2
2019-11-20 01:56:58;42;8;5;2;8;4;0;2;0;0;2
2019-11-20 01:57:59;41;8;5;2;8;4;0;2;0;0;2
2019-11-20 01:58:59;41;8;5;2;8;4;0;2;0;0;2
2019-11-20 01:59:58;41;8;5;2;8;4;0;2;0;0;2
2019-11-20 02:00:59;41;8;5;2;8;4;0;2;0;0;2
2019-11-20 02:01:59;41;8;5;2;8;4;0;2;0;0;2
2019-11-20 02:02:58;42;8;5;2;8;4;0;2;0;0;2
2019-11-20 02:03:59;42;8;5;2;8;4;0;2;0;0;2
2019-11-20 02:04:58;43;8;5;2;9;4;0;2;0;0;2
2019-11-20 02:05:59;43;8;5;2;9;4;0;2;0;0;2
2019-11-20 02:06:59;43;8;5;2;9;4;0;2;0;0;2
2019-11-20 02:07:58;43;8;5;2;9;4;0;2;0;0;2
2019-11-20 02:08:59;43;8;5;2;9;4;0;2;0;0;2
2019-11-20 02:09:59;44;8;5;3;9;4;0;2;0;0;2
2019-11-20 02:10:58;45;8;5;3;10;4;0;2;0;0;2
2019-11-20 02:11:59;45;8;5;3;10;4;0;2;0;0;2
2019-11-20 02:12:58;45;8;5;3;10;4;0;2;0;0;2
2019-11-20 02:13:59;45;8;5;3;10;4;0;2;0;0;2
2019-11-20 02:14:59;45;8;5;3;10;4;0;2;0;0;2
2019-11-20 02:15:59;45;8;5;3;10;4;0;2;0;0;2
2019-11-20 02:16:58;45;8;5;3;10;4;0;2;0;0;2
2019-11-20 02:17:59;46;8;5;3;11;4;0;2;0;0;2
2019-11-20 02:18:59;46;8;5;3;11;4;0;2;0;0;2
2019-11-20 02:19:58;46;8;5;3;11;4;0;2;0;0;2
2019-11-20 02:20:59;47;8;6;3;11;4;0;2;0;0;2
2019-11-20 02:21:59;47;8;6;3;11;4;0;2;0;0;2
2019-11-20 02:22:58;47;8;6;3;11;4;0;2;0;0;2
2019-11-20 02:23:59;47;8;6;3;11;4;0;2;0;0;2
2019-11-20 02:24:59;47;8;6;3;11;4;0;2;0;0;2
2019-11-20 02:25:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:26:58;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:27:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:28:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:29:58;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:30:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:31:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:32:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:33:58;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:34:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:35:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:36:58;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:37:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:38:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:39:58;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:40:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:41:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:42:58;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:43:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:44:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:45:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:46:58;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:47:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:48:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:50:00;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:50:58;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:51:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:53:00;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:53:58;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:54:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:55:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:56:58;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:57:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:58:59;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 02:59:58;47;8;6;3;13;4;0;2;0;0;2
2019-11-20 03:00:59;48;8;6;3;14;4;0;2;0;0;2
2019-11-20 03:01:59;48;8;6;3;14;4;0;2;0;0;2
2019-11-20 03:02:58;49;8;7;3;14;4;0;2;0;0;2
2019-11-20 03:03:59;49;8;7;3;14;4;0;2;0;0;2
2019-11-20 03:04:59;49;8;7;3;14;4;0;2;0;0;2
2019-11-20 03:05:58;49;8;7;3;14;4;0;2;0;0;2
2019-11-20 03:06:59;49;8;7;3;14;4;0;2;0;0;2
2019-11-20 03:07:59;49;8;7;3;14;4;0;2;0;0;2
2019-11-20 03:08:59;49;8;7;3;14;4;0;2;0;0;2
2019-11-20 03:09:58;49;8;7;3;14;4;0;2;0;0;2
2019-11-20 03:10:59;49;8;7;3;14;4;0;2;0;0;2
2019-11-20 03:11:59;49;8;7;3;14;4;0;2;0;0;2
2019-11-20 03:12:58;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:13:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:14:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:15:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:16:58;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:17:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:18:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:19:58;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:20:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:21:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:22:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:23:58;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:24:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:25:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:26:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:27:58;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:28:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:29:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:30:58;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:31:59;50;8;7;3;14;4;1;2;0;0;2
2019-11-20 03:32:59;51;9;7;3;14;4;1;2;0;0;2
2019-11-20 03:33:59;51;9;7;3;14;4;1;2;0;0;2
2019-11-20 03:34:58;51;9;7;3;14;4;1;2;0;0;2
2019-11-20 03:35:59;51;9;7;3;14;4;1;2;0;0;2
2019-11-20 03:36:59;51;9;7;3;14;4;1;2;0;0;2
2019-11-20 03:37:58;51;9;7;3;14;4;1;2;0;0;2
2019-11-20 03:38:59;52;9;7;3;15;4;1;2;0;0;2
2019-11-20 03:39:59;52;9;7;3;15;4;1;2;0;0;2
2019-11-20 03:40:59;52;9;7;3;15;4;1;2;0;0;2
2019-11-20 03:42:00;52;9;7;3;15;4;1;2;0;0;2
2019-11-20 03:42:58;52;9;7;3;15;4;1;2;0;0;2
2019-11-20 03:43:59;52;9;7;3;15;4;1;2;0;0;2
2019-11-20 03:44:59;52;9;7;3;15;4;1;2;0;0;2
2019-11-20 03:45:58;52;9;7;3;15;4;1;2;0;0;2
2019-11-20 03:46:59;53;10;7;3;15;4;1;2;0;0;2
2019-11-20 03:47:59;53;10;7;3;15;4;1;2;0;0;2
2019-11-20 03:48:59;53;10;7;3;15;4;1;2;0;0;2
2019-11-20 03:49:58;53;10;7;3;15;4;1;2;0;0;2
2019-11-20 03:50:59;53;10;7;3;15;4;1;2;0;0;2
2019-11-20 03:51:59;53;10;7;3;15;4;1;2;0;0;2
2019-11-20 03:52:58;53;10;7;3;15;4;1;2;0;0;2
2019-11-20 03:53:59;53;10;7;3;15;4;1;2;0;0;2
2019-11-20 03:54:59;53;10;7;3;15;4;1;2;0;0;2
2019-11-20 03:55:59;53;10;7;3;15;4;1;2;0;0;2
2019-11-20 03:56:58;53;10;7;3;15;4;1;2;0;0;2
2019-11-20 03:57:59;53;10;7;3;15;4;1;2;0;0;2
2019-11-20 03:58:59;54;10;8;3;15;4;1;2;0;0;2
2019-11-20 03:59:59;54;10;8;3;15;4;1;2;0;0;2
2019-11-20 04:00:58;54;10;8;3;15;4;1;2;0;0;2
2019-11-20 04:01:59;54;10;8;3;15;4;1;2;0;0;2
2019-11-20 04:02:59;54;10;8;3;15;4;1;2;0;0;2
2019-11-20 04:03:59;55;10;8;4;15;4;1;2;0;0;2
2019-11-20 04:04:58;55;10;8;4;15;4;1;2;0;0;2
2019-11-20 04:05:59;55;10;8;4;15;4;1;2;0;0;2
2019-11-20 04:06:59;55;10;8;4;15;4;1;2;0;0;2
2019-11-20 04:07:58;55;10;8;4;15;4;1;2;0;0;2
2019-11-20 04:08:59;55;10;8;4;15;4;1;2;0;0;2
2019-11-20 04:09:59;55;10;8;4;15;4;1;2;0;0;2
2019-11-20 04:10:58;55;10;8;4;15;4;1;2;0;0;2
2019-11-20 04:11:59;56;10;9;4;15;4;1;2;0;0;2
2019-11-20 04:12:59;56;10;9;4;15;4;1;2;0;0;2
2019-11-20 04:13:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:14:58;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:15:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:16:58;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:17:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:18:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:19:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:20:58;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:21:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:22:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:23:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:24:58;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:25:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:26:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:27:58;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:28:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:29:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:30:58;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:31:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:32:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:33:58;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:34:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:35:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:36:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:37:58;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:38:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:39:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:40:58;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:41:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:42:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:43:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:44:58;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:45:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:46:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:47:59;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:48:58;57;11;9;4;15;4;1;2;0;0;2
2019-11-20 04:49:59;58;11;9;4;16;4;1;2;0;0;2
2019-11-20 04:50:59;58;11;9;4;16;4;1;2;0;0;2
2019-11-20 04:51:58;58;11;9;4;16;4;1;2;0;0;2
2019-11-20 04:52:59;58;11;9;4;16;4;1;2;0;0;2
2019-11-20 04:53:59;58;11;9;4;16;4;1;2;0;0;2
2019-11-20 04:54:59;58;11;9;4;16;4;1;2;0;0;2
2019-11-20 04:55:58;58;11;9;4;16;4;1;2;0;0;2
2019-11-20 04:56:59;58;11;9;4;16;4;1;2;0;0;2
2019-11-20 04:57:59;59;12;9;4;16;4;1;2;0;0;2
2019-11-20 04:58:58;59;12;9;4;16;4;1;2;0;0;2
2019-11-20 04:59:59;59;12;9;4;16;4;1;2;0;0;2
2019-11-20 05:00:58;60;12;9;5;16;4;1;2;0;0;2
2019-11-20 05:01:59;60;12;9;5;16;4;1;2;0;0;2
2019-11-20 05:02:59;60;12;9;5;16;4;1;2;0;0;2
2019-11-20 05:03:58;60;12;9;5;16;4;1;2;0;0;2
2019-11-20 05:04:59;60;12;9;5;16;4;1;2;0;0;2
2019-11-20 05:05:59;60;12;9;5;16;4;1;2;0;0;2
2019-11-20 05:06:59;60;12;9;5;16;4;1;2;0;0;2
2019-11-20 05:07:58;60;12;9;5;16;4;1;2;0;0;2
2019-11-20 05:08:59;60;12;9;5;16;4;1;2;0;0;2
2019-11-20 05:09:59;60;12;9;5;16;4;1;2;0;0;2
2019-11-20 05:10:58;60;12;9;5;16;4;1;2;0;0;2
2019-11-20 05:11:59;60;12;9;5;16;4;1;2;0;0;2
2019-11-20 05:12:59;60;12;9;5;16;4;1;2;0;0;2
2019-11-20 05:13:59;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:14:58;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:15:59;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:16:59;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:17:58;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:18:59;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:19:59;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:20:59;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:21:58;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:22:59;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:23:59;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:24:59;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:25:58;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:26:59;61;12;10;5;16;4;1;2;0;0;2
2019-11-20 05:27:59;62;13;10;5;16;4;1;2;0;0;2
2019-11-20 05:28:58;62;13;10;5;16;4;1;2;0;0;2
2019-11-20 05:29:59;62;13;10;5;16;4;1;2;0;0;2
2019-11-20 05:30:59;62;13;10;5;16;4;1;2;0;0;2
2019-11-20 05:31:59;62;13;10;5;16;4;1;2;0;0;2
2019-11-20 05:32:58;62;13;10;5;16;4;1;2;0;0;2
2019-11-20 05:33:59;62;13;10;5;16;4;1;2;0;0;2
2019-11-20 05:34:59;62;13;10;5;16;4;1;2;0;0;2
2019-11-20 05:35:58;62;13;10;5;16;4;1;2;0;0;2
2019-11-20 05:36:59;62;13;10;5;16;4;1;2;0;0;2
2019-11-20 05:37:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:38:58;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:39:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:40:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:41:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:42:58;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:43:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:44:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:45:58;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:46:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:47:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:48:58;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:49:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:50:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:51:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:52:58;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:53:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:54:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:55:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:56:58;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:57:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:58:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 05:59:58;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:00:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:01:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:02:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:03:58;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:04:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:05:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:06:58;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:07:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:08:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:09:58;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:10:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:11:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:12:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:13:58;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:14:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:15:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:16:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:17:58;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:18:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:19:59;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:20:58;63;13;10;5;17;4;1;2;0;0;2
2019-11-20 06:21:59;65;14;10;5;17;4;1;2;0;1;2
2019-11-20 06:22:59;65;14;10;5;17;4;1;2;0;1;2
2019-11-20 06:23:59;65;14;10;5;17;4;1;2;0;1;2
2019-11-20 06:24:58;65;14;10;5;17;4;1;2;0;1;2
2019-11-20 06:25:59;65;14;10;5;17;4;1;2;0;1;2
2019-11-20 06:26:59;65;14;10;5;17;4;1;2;0;1;2
2019-11-20 06:27:58;65;14;10;5;17;4;1;2;0;1;2
2019-11-20 06:28:59;65;14;10;5;17;4;1;2;0;1;2
2019-11-20 06:29:59;66;14;10;5;17;4;1;2;0;1;2
2019-11-20 06:30:58;66;14;10;5;17;4;1;2;0;1;2
2019-11-20 06:31:59;66;14;10;5;17;4;1;2;0;1;2
2019-11-20 06:32:59;66;14;10;5;17;4;1;2;0;1;2
2019-11-20 06:33:58;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:34:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:35:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:36:58;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:37:59;67;15;10;5;17;4;1;2;0;1;2
