datetime;total_votes;KT;cmapukocmankypum;Polkovnik;quick_justice;XASSA;Great_Mu;Lazarus;BlackIrony;kotophalk;Nutshell
2020-04-22 14:14:59;184;69;67;14;9;0;4;5;0;2;0
2020-04-22 14:15:59;184;69;67;14;9;0;4;5;0;2;0
2020-04-22 14:16:59;185;70;67;14;9;0;4;5;0;2;0
2020-04-22 14:17:58;185;70;67;14;9;0;4;5;0;2;0
2020-04-22 14:18:59;185;70;67;14;9;0;4;5;0;2;0
2020-04-22 14:19:59;186;70;68;14;9;0;4;5;0;2;0
2020-04-22 14:20:58;186;70;68;14;9;0;4;5;0;2;0
2020-04-22 14:21:59;186;70;68;14;9;0;4;5;0;2;0
2020-04-22 14:22:58;186;70;68;14;9;0;4;5;0;2;0
2020-04-22 14:23:59;186;70;68;14;9;0;4;5;0;2;0
2020-04-22 14:24:59;187;70;69;14;9;0;4;5;0;2;0
2020-04-22 14:25:58;188;70;70;14;9;0;4;5;0;2;0
2020-04-22 14:26:59;189;70;71;14;9;0;4;5;0;2;0
2020-04-22 14:27:59;191;72;71;14;9;0;4;5;0;2;0
2020-04-22 14:28:58;191;72;71;14;9;0;4;5;0;2;0
2020-04-22 14:29:59;191;72;71;14;9;0;4;5;0;2;0
2020-04-22 14:30:59;191;72;71;14;9;0;4;5;0;2;0
2020-04-22 14:31:58;191;72;71;14;9;0;4;5;0;2;0
2020-04-22 14:32:59;192;73;71;14;9;0;4;5;0;2;0
2020-04-22 14:33:59;193;74;71;14;9;0;4;5;0;2;0
2020-04-22 14:34:58;193;74;71;14;9;0;4;5;0;2;0
2020-04-22 14:35:59;193;74;71;14;9;0;4;5;0;2;0
2020-04-22 14:36:59;193;74;71;14;9;0;4;5;0;2;0
2020-04-22 14:37:58;193;74;71;14;9;0;4;5;0;2;0
2020-04-22 14:38:59;194;75;71;14;9;0;4;5;0;2;0
2020-04-22 14:39:59;194;75;71;14;9;0;4;5;0;2;0
2020-04-22 14:40:59;194;75;71;14;9;0;4;5;0;2;0
2020-04-22 14:41:58;194;75;71;14;9;0;4;5;0;2;0
2020-04-22 14:42:59;195;75;72;14;9;0;4;5;0;2;0
2020-04-22 14:44:00;196;75;72;14;10;0;4;5;0;2;0
2020-04-22 14:44:58;196;75;72;14;10;0;4;5;0;2;0
2020-04-22 14:45:59;196;75;72;14;10;0;4;5;0;2;0
2020-04-22 14:46:59;196;75;72;14;10;0;4;5;0;2;0
2020-04-22 14:47:58;196;75;72;14;10;0;4;5;0;2;0
2020-04-22 14:48:59;196;75;72;14;10;0;4;5;0;2;0
2020-04-22 14:49:59;196;75;72;14;10;0;4;5;0;2;0
2020-04-22 14:50:58;196;75;72;14;10;0;4;5;0;2;0
2020-04-22 14:51:59;197;76;72;14;10;0;4;5;0;2;0
2020-04-22 14:52:58;197;76;72;14;10;0;4;5;0;2;0
2020-04-22 14:53:59;197;76;72;14;10;0;4;5;0;2;0
2020-04-22 14:54:59;197;76;72;14;10;0;4;5;0;2;0
2020-04-22 14:55:58;197;76;72;14;10;0;4;5;0;2;0
2020-04-22 14:56:59;197;76;72;14;10;0;4;5;0;2;0
2020-04-22 14:57:59;197;76;72;14;10;0;4;5;0;2;0
2020-04-22 14:58:58;197;76;72;14;10;0;4;5;0;2;0
2020-04-22 14:59:59;197;76;72;14;10;0;4;5;0;2;0
2020-04-22 15:00:59;197;76;73;14;10;1;4;5;0;2;0
2020-04-22 15:01:58;198;77;73;14;10;1;4;5;0;2;0
2020-04-22 15:02:59;199;77;74;14;10;1;4;5;0;2;0
2020-04-22 15:03:59;200;77;74;15;10;1;4;5;0;2;0
2020-04-22 15:04:58;200;77;74;15;10;1;4;5;0;2;0
2020-04-22 15:05:59;200;77;74;15;10;1;4;5;0;2;0
2020-04-22 15:06:59;200;77;74;15;10;1;4;5;0;2;0
2020-04-22 15:07:58;200;76;75;15;10;1;4;5;0;2;0
2020-04-22 15:08:59;202;76;75;15;10;2;4;5;0;2;0
2020-04-22 15:09:59;203;76;75;15;10;2;5;5;0;2;0
2020-04-22 15:10:59;203;76;75;15;10;2;5;5;0;2;0
2020-04-22 15:11:58;204;76;76;15;10;2;5;5;0;2;0
2020-04-22 15:12:59;205;76;76;15;10;2;5;5;0;2;0
2020-04-22 15:13:59;205;76;76;15;10;2;5;5;0;2;0
2020-04-22 15:14:58;207;78;76;15;10;2;5;5;0;2;0
2020-04-22 15:15:59;207;78;76;15;10;2;5;5;0;2;0
2020-04-22 15:16:59;207;78;76;15;10;2;5;5;0;2;0
2020-04-22 15:17:58;207;78;76;15;10;2;5;5;0;2;0
2020-04-22 15:18:59;207;78;76;15;10;2;5;5;0;2;0
2020-04-22 15:19:59;208;78;76;15;10;3;5;5;0;2;0
2020-04-22 15:20:58;208;78;76;15;10;3;5;5;0;2;0
2020-04-22 15:21:59;210;78;78;15;10;3;5;5;0;2;0
2020-04-22 15:22:59;210;78;78;15;10;3;5;5;0;2;0
2020-04-22 15:23:58;210;78;78;15;10;3;5;5;0;2;0
2020-04-22 15:24:59;210;78;78;15;10;3;5;5;0;2;0
2020-04-22 15:25:59;210;78;78;15;10;3;5;5;0;2;0
2020-04-22 15:26:58;210;78;78;15;10;3;5;5;0;2;0
2020-04-22 15:27:59;210;78;78;15;10;3;5;5;0;2;0
2020-04-22 15:28:59;211;79;78;15;10;3;5;5;0;2;0
2020-04-22 15:29:58;211;79;78;15;10;3;5;5;0;2;0
2020-04-22 15:30:59;211;79;78;15;10;3;5;5;0;2;0
2020-04-22 15:31:59;211;79;78;15;10;3;5;5;0;2;0
2020-04-22 15:33:00;212;80;78;15;10;3;5;5;0;2;0
2020-04-22 15:33:58;212;80;78;15;10;3;5;5;0;2;0
2020-04-22 15:34:59;212;80;78;15;10;3;5;5;0;2;0
2020-04-22 15:35:59;213;80;79;15;10;3;5;5;0;2;0
2020-04-22 15:36:58;213;80;79;15;10;3;5;5;0;2;0
2020-04-22 15:37:59;213;80;79;15;10;3;5;5;0;2;0
2020-04-22 15:38:59;213;80;79;15;10;3;5;5;0;2;0
2020-04-22 15:39:58;213;80;79;15;10;3;5;5;0;2;0
2020-04-22 15:40:59;213;80;79;15;10;3;5;5;0;2;0
2020-04-22 15:41:59;214;80;79;15;11;3;5;5;0;2;0
2020-04-22 15:42:58;214;80;79;15;11;3;5;5;0;2;0
2020-04-22 15:43:59;214;80;79;15;11;3;5;5;0;2;0
2020-04-22 15:44:59;214;80;79;15;11;3;5;5;0;2;0
2020-04-22 15:45:58;214;80;79;15;11;3;5;5;0;2;0
2020-04-22 15:46:59;214;80;79;15;11;3;5;5;0;2;0
2020-04-22 15:47:59;214;80;79;15;11;3;5;5;0;2;0
2020-04-22 15:48:58;215;81;79;15;11;3;5;5;0;2;0
2020-04-22 15:49:59;215;81;79;15;11;3;5;5;0;2;0
2020-04-22 15:50:59;215;81;79;15;11;3;5;5;0;2;0
2020-04-22 15:51:58;215;81;79;15;11;3;5;5;0;2;0
2020-04-22 15:52:59;216;82;79;15;11;3;5;5;0;2;0
2020-04-22 15:53:59;217;83;79;15;11;3;5;5;0;2;0
2020-04-22 15:54:58;217;83;79;15;11;3;5;5;0;2;0
2020-04-22 15:55:59;218;83;79;15;11;3;5;5;0;3;0
2020-04-22 15:56:59;218;83;80;15;11;3;5;5;0;2;0
2020-04-22 15:57:58;218;83;80;15;11;3;5;5;0;2;0
2020-04-22 15:58:59;218;83;80;15;11;3;5;5;0;2;0
2020-04-22 15:59:59;219;84;80;15;11;3;5;5;0;2;0
2020-04-22 16:00:58;219;84;80;15;11;3;5;5;0;2;0
2020-04-22 16:01:59;219;84;80;15;11;3;5;5;0;2;0
2020-04-22 16:02:59;219;84;80;15;11;3;5;5;0;2;0
2020-04-22 16:03:58;220;84;81;15;11;3;5;5;0;2;0
2020-04-22 16:04:59;220;84;81;15;11;3;5;5;0;2;0
2020-04-22 16:05:59;220;84;81;15;11;3;5;5;0;2;0
2020-04-22 16:06:58;221;85;81;15;11;3;5;5;0;2;0
2020-04-22 16:07:59;221;85;81;15;11;3;5;5;0;2;0
2020-04-22 16:08:59;221;85;81;15;11;3;5;5;0;2;0
2020-04-22 16:09:58;221;85;81;15;11;3;5;5;0;2;0
2020-04-22 16:10:59;221;85;81;15;11;3;5;5;0;2;0
2020-04-22 16:11:59;221;85;81;15;11;3;5;5;0;2;0
2020-04-22 16:12:58;221;85;81;15;11;3;5;5;0;2;0
2020-04-22 16:13:59;221;85;81;15;11;3;5;5;0;2;0
2020-04-22 16:14:59;221;85;81;15;11;3;5;5;0;2;0
2020-04-22 16:15:58;220;85;81;14;11;3;5;5;0;2;0
2020-04-22 16:16:59;220;85;81;14;11;3;5;5;0;2;0
2020-04-22 16:17:58;221;85;82;14;11;3;5;5;0;2;0
2020-04-22 16:18:59;221;85;82;14;11;3;5;5;0;2;0
2020-04-22 16:19:59;222;85;83;14;11;3;5;5;0;2;0
2020-04-22 16:20:58;223;85;84;14;11;3;5;5;0;2;0
2020-04-22 16:21:59;223;85;84;14;11;3;5;5;0;2;0
2020-04-22 16:22:59;223;85;84;14;11;3;5;5;0;2;0
2020-04-22 16:23:58;223;85;84;14;11;3;5;5;0;2;0
2020-04-22 16:24:59;224;85;85;14;11;3;5;5;0;2;0
2020-04-22 16:25:58;225;85;85;14;12;3;5;5;0;2;0
2020-04-22 16:26:59;225;85;85;14;12;3;5;5;0;2;0
2020-04-22 16:27:59;226;86;85;14;12;3;5;5;0;2;0
2020-04-22 16:28:58;227;86;86;14;12;3;5;5;0;2;0
2020-04-22 16:29:59;227;86;86;14;12;3;5;5;0;2;0
2020-04-22 16:30:59;228;86;87;14;12;3;5;5;0;2;0
2020-04-22 16:31:58;229;86;88;14;12;3;5;5;0;2;0
2020-04-22 16:32:59;229;86;88;14;12;3;5;5;0;2;0
2020-04-22 16:33:59;231;87;89;14;12;3;5;5;0;2;0
2020-04-22 16:34:58;232;87;90;14;12;3;5;5;0;2;0
2020-04-22 16:35:59;232;87;90;14;12;3;5;5;0;2;0
2020-04-22 16:36:59;232;87;90;14;12;3;5;5;0;2;0
2020-04-22 16:37:58;232;87;90;14;12;3;5;5;0;2;0
2020-04-22 16:38:59;233;87;91;14;12;3;5;5;0;2;0
2020-04-22 16:39:58;233;87;91;14;12;3;5;5;0;2;0
2020-04-22 16:40:59;233;87;91;14;12;3;5;5;0;2;0
2020-04-22 16:41:59;234;88;91;14;12;3;5;5;0;2;0
2020-04-22 16:42:58;234;88;91;14;12;3;5;5;0;2;0
2020-04-22 16:43:59;235;89;91;14;12;3;5;5;0;2;0
2020-04-22 16:44:59;235;89;91;14;12;3;5;5;0;2;0
2020-04-22 16:45:58;235;89;91;14;12;3;5;5;0;2;0
2020-04-22 16:46:59;237;91;91;14;12;3;5;5;0;2;0
2020-04-22 16:47:59;238;92;91;14;12;3;5;5;0;2;0
2020-04-22 16:48:58;239;93;91;14;12;3;5;5;0;2;0
2020-04-22 16:49:59;240;94;91;14;12;3;5;5;0;2;0
2020-04-22 16:50:59;240;94;91;14;12;3;5;5;0;2;0
2020-04-22 16:51:58;240;94;91;14;12;3;5;5;0;2;0
2020-04-22 16:52:59;240;94;91;14;12;3;5;5;0;2;0
2020-04-22 16:53:59;240;94;91;14;12;3;5;5;0;2;0
2020-04-22 16:54:58;240;94;91;14;12;3;5;5;0;2;0
2020-04-22 16:55:59;240;94;91;14;12;3;5;5;0;2;0
2020-04-22 16:56:59;240;94;91;14;12;3;5;5;0;2;0
2020-04-22 16:57:58;241;95;91;14;12;3;5;5;0;2;0
2020-04-22 16:58:59;241;95;91;14;12;3;5;5;0;2;0
2020-04-22 16:59:59;241;95;91;14;12;3;5;5;0;2;0
2020-04-22 17:01:00;242;96;91;14;12;3;5;5;0;2;0
2020-04-22 17:01:58;243;97;91;14;12;3;5;5;0;2;0
2020-04-22 17:02:59;243;97;91;14;12;3;5;5;0;2;0
2020-04-22 17:03:59;243;97;91;14;12;3;5;5;0;2;0
2020-04-22 17:04:58;243;97;91;14;12;3;5;5;0;2;0
2020-04-22 17:05:59;243;97;91;14;12;3;5;5;0;2;0
2020-04-22 17:06:59;243;97;91;14;12;3;5;5;0;2;0
2020-04-22 17:07:58;243;97;91;14;12;3;5;5;0;2;0
2020-04-22 17:08:59;243;97;91;14;12;3;5;5;0;2;0
2020-04-22 17:09:59;243;97;91;14;12;3;5;5;0;2;0
2020-04-22 17:10:58;243;97;91;14;12;3;5;5;0;2;0
2020-04-22 17:11:59;243;97;91;14;12;3;5;5;0;2;0
2020-04-22 17:12:59;243;97;91;14;12;3;5;5;0;2;0
2020-04-22 17:13:58;244;98;91;14;12;3;5;5;0;2;0
2020-04-22 17:14:59;244;98;91;14;12;3;5;5;0;2;0
2020-04-22 17:15:59;245;98;92;14;12;3;5;5;0;2;0
2020-04-22 17:16:58;247;99;93;14;12;3;5;5;0;2;0
2020-04-22 17:17:59;247;99;93;14;12;3;5;5;0;2;0
2020-04-22 17:18:59;247;99;93;14;12;3;5;5;0;2;0
2020-04-22 17:19:58;248;99;94;14;12;3;5;5;0;2;0
2020-04-22 17:20:59;248;99;94;14;12;3;5;5;0;2;0
2020-04-22 17:21:59;248;99;94;14;12;3;5;5;0;2;0
2020-04-22 17:22:58;249;100;94;14;12;3;5;5;0;2;0
2020-04-22 17:23:59;249;100;94;14;12;3;5;5;0;2;0
2020-04-22 17:24:59;249;100;94;14;12;3;5;5;0;2;0
2020-04-22 17:25:58;249;100;94;14;12;3;5;5;0;2;0
2020-04-22 17:26:59;249;100;94;14;12;3;5;5;0;2;0
2020-04-22 17:27:59;249;100;94;14;12;3;5;5;0;2;0
2020-04-22 17:28:58;249;100;94;14;12;3;5;5;0;2;0
2020-04-22 17:29:59;249;100;94;14;12;3;5;5;0;2;0
2020-04-22 17:30:59;250;101;94;14;12;3;5;5;0;2;0
2020-04-22 17:31:58;250;101;94;14;12;3;5;5;0;2;0
2020-04-22 17:32:59;250;101;94;14;12;3;5;5;0;2;0
2020-04-22 17:33:59;250;101;94;14;12;3;5;5;0;2;0
2020-04-22 17:34:58;251;101;95;14;12;3;5;5;0;2;0
2020-04-22 17:35:59;251;101;95;14;12;3;5;5;0;2;0
2020-04-22 17:36:59;251;101;95;14;12;3;5;5;0;2;0
2020-04-22 17:37:58;251;101;95;14;12;3;5;5;0;2;0
2020-04-22 17:38:59;252;102;95;14;12;3;5;5;0;2;0
2020-04-22 17:39:59;252;102;95;14;12;3;5;5;0;2;0
2020-04-22 17:40:59;252;102;95;14;12;3;5;5;0;2;0
2020-04-22 17:41:58;253;103;95;14;12;3;5;5;0;2;0
2020-04-22 17:42:59;253;103;95;14;12;3;5;5;0;2;0
2020-04-22 17:43:59;253;103;95;14;12;3;5;5;0;2;0
2020-04-22 17:44:58;253;103;95;14;12;3;5;5;0;2;0
2020-04-22 17:45:59;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:46:59;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:48:00;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:48:58;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:49:59;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:50:59;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:51:58;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:52:59;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:53:59;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:54:58;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:55:59;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:56:59;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:57:58;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:58:59;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 17:59:59;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 18:00:58;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 18:01:59;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 18:02:59;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 18:03:59;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 18:04:58;254;103;96;14;12;3;5;5;0;2;0
2020-04-22 18:05:59;255;103;96;14;12;3;5;5;0;2;1
2020-04-22 18:06:59;255;103;96;14;12;3;5;5;0;2;1
2020-04-22 18:07:58;255;103;96;14;12;3;5;5;0;2;1
2020-04-22 18:08:59;255;103;96;14;12;3;5;5;0;2;1
2020-04-22 18:09:58;255;103;96;14;12;3;5;5;0;2;1
2020-04-22 18:10:59;256;103;97;14;12;3;5;5;0;2;1
2020-04-22 18:11:59;256;103;97;14;12;3;5;5;0;2;1
2020-04-22 18:12:58;256;103;97;14;12;3;5;5;0;2;1
2020-04-22 18:13:59;256;103;97;14;12;3;5;5;0;2;1
2020-04-22 18:14:59;256;103;97;14;12;3;5;5;0;2;1
2020-04-22 18:15:58;257;103;98;14;12;3;5;5;0;2;1
2020-04-22 18:16:59;257;103;98;14;12;3;5;5;0;2;1
2020-04-22 18:18:00;257;103;98;14;12;3;5;5;0;2;1
2020-04-22 18:18:58;259;104;98;14;12;3;5;5;0;2;1
2020-04-22 18:19:59;259;104;98;14;12;3;5;5;0;2;1
2020-04-22 18:20:58;259;104;98;14;12;3;5;5;0;2;1
2020-04-22 18:21:59;259;104;98;14;12;3;5;5;0;2;1
2020-04-22 18:22:59;261;105;99;14;12;3;5;5;0;2;1
2020-04-22 18:23:59;261;105;99;14;12;3;5;5;0;2;1
2020-04-22 18:24:58;261;105;99;14;12;3;5;5;0;2;1
2020-04-22 18:25:59;261;106;98;14;12;3;5;5;0;2;1
2020-04-22 18:26:59;262;106;99;14;12;3;5;5;0;2;1
2020-04-22 18:27:58;262;106;99;14;12;3;5;5;0;2;1
2020-04-22 18:28:59;262;106;99;14;12;3;5;5;0;2;1
2020-04-22 18:29:59;262;106;99;14;12;3;5;5;0;2;1
2020-04-22 18:30:58;262;106;99;14;12;3;5;5;0;2;1
2020-04-22 18:31:59;262;106;99;14;12;3;5;5;0;2;1
2020-04-22 18:32:59;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:33:58;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:34:59;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:35:59;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:36:58;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:37:59;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:38:58;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:39:59;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:40:59;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:41:58;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:42:59;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:43:59;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:44:58;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:45:59;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:46:59;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:47:58;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:48:59;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:49:59;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:50:58;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:51:59;264;106;100;14;12;4;5;5;0;2;1
2020-04-22 18:52:59;265;106;101;14;12;4;5;5;0;2;1
2020-04-22 18:53:58;265;106;101;14;12;4;5;5;0;2;1
2020-04-22 18:54:59;266;106;102;14;12;4;5;5;0;2;1
2020-04-22 18:55:59;267;107;102;14;12;4;5;5;0;2;1
2020-04-22 18:56:59;267;107;103;14;12;4;5;5;0;2;1
2020-04-22 18:57:58;267;107;103;14;12;4;5;5;0;2;1
2020-04-22 18:58:59;267;107;103;14;12;4;5;5;0;2;1
2020-04-22 18:59:58;267;107;103;14;12;4;5;5;0;2;1
2020-04-22 19:00:59;267;107;103;14;12;4;5;5;0;2;1
2020-04-22 19:01:59;268;108;103;14;12;4;5;5;0;2;1
2020-04-22 19:02:58;268;108;103;14;12;4;5;5;0;2;1
2020-04-22 19:03:59;268;108;103;14;12;4;5;5;0;2;1
2020-04-22 19:04:59;268;108;103;14;12;4;5;5;0;2;1
2020-04-22 19:05:58;268;108;103;14;12;4;5;5;0;2;1
2020-04-22 19:06:59;268;108;103;14;12;4;5;5;0;2;1
2020-04-22 19:07:59;268;108;103;14;12;4;5;5;0;2;1
2020-04-22 19:08:58;269;109;103;14;12;4;5;5;0;2;1
2020-04-22 19:09:59;269;109;103;14;12;4;5;5;0;2;1
2020-04-22 19:10:59;269;109;103;14;12;4;5;5;0;2;1
2020-04-22 19:11:59;270;109;104;14;12;4;5;5;0;2;1
2020-04-22 19:12:58;270;109;104;14;12;4;5;5;0;2;1
2020-04-22 19:13:59;271;110;104;14;12;4;5;5;0;2;1
2020-04-22 19:14:59;271;110;104;14;12;4;5;5;0;2;1
2020-04-22 19:15:58;271;110;104;14;12;4;5;5;0;2;1
2020-04-22 19:16:59;271;110;104;14;12;4;5;5;0;2;1
2020-04-22 19:17:59;271;110;104;14;12;4;5;5;0;2;1
2020-04-22 19:18:58;272;111;104;14;12;4;5;5;0;2;1
2020-04-22 19:19:59;272;111;104;14;12;4;5;5;0;2;1
2020-04-22 19:20:58;275;112;106;14;12;4;5;5;0;2;1
2020-04-22 19:21:59;274;112;105;14;12;4;5;5;0;2;1
2020-04-22 19:22:59;274;112;105;14;12;4;5;5;0;2;1
2020-04-22 19:23:59;274;112;105;14;12;4;5;5;0;2;1
2020-04-22 19:24:58;274;112;105;14;12;4;5;5;0;2;1
2020-04-22 19:25:59;274;112;105;14;12;4;5;5;0;2;1
2020-04-22 19:26:59;274;112;105;14;12;4;5;5;0;2;1
2020-04-22 19:27:58;275;112;105;14;13;4;5;5;0;2;1
2020-04-22 19:28:59;276;113;105;14;13;4;5;5;0;2;1
2020-04-22 19:29:59;276;113;105;14;13;4;5;5;0;2;1
2020-04-22 19:30:58;276;113;105;14;13;4;5;5;0;2;1
2020-04-22 19:31:59;276;113;105;14;13;4;5;5;0;2;1
2020-04-22 19:32:59;276;113;105;14;13;4;5;5;0;2;1
2020-04-22 19:33:58;277;113;106;14;13;4;5;5;0;2;1
2020-04-22 19:34:59;277;113;106;14;13;4;5;5;0;2;1
2020-04-22 19:35:59;277;113;106;14;13;4;5;5;0;2;1
2020-04-22 19:36:59;279;113;108;14;13;4;5;5;0;2;1
2020-04-22 19:37:59;280;114;108;14;13;4;5;5;0;2;1
2020-04-22 19:38:58;280;114;108;14;13;4;5;5;0;2;1
2020-04-22 19:39:59;280;114;108;14;13;4;5;5;0;2;1
2020-04-22 19:40:59;280;114;108;14;13;4;5;5;0;2;1
2020-04-22 19:41:58;281;115;108;14;13;4;5;5;0;2;1
2020-04-22 19:42:59;282;116;108;14;13;4;5;5;0;2;1
2020-04-22 19:43:59;282;116;108;14;13;4;5;5;0;2;1
2020-04-22 19:44:58;283;116;109;14;13;4;5;5;0;2;1
2020-04-22 19:45:59;283;116;109;14;13;4;5;5;0;2;1
2020-04-22 19:46:59;283;116;109;14;13;4;5;5;0;2;1
2020-04-22 19:47:58;282;116;108;14;13;4;5;5;0;2;1
2020-04-22 19:48:59;283;116;109;14;13;4;5;5;0;2;1
2020-04-22 19:49:58;284;117;109;14;13;4;5;5;0;2;1
2020-04-22 19:50:59;285;117;109;14;13;4;5;5;0;2;1
2020-04-22 19:51:59;285;117;109;14;13;4;5;5;0;2;1
2020-04-22 19:52:58;285;117;109;14;13;4;5;5;0;2;1
2020-04-22 19:53:59;286;118;109;14;13;4;5;5;0;2;1
2020-04-22 19:54:59;286;118;109;14;13;4;5;5;0;2;1
2020-04-22 19:55:58;286;118;109;14;13;4;5;5;0;2;1
2020-04-22 19:56:59;287;119;109;14;13;4;5;5;0;2;1
2020-04-22 19:57:59;287;119;109;14;13;4;5;5;0;2;1
2020-04-22 19:58:58;287;119;109;14;13;4;5;5;0;2;1
2020-04-22 19:59:59;287;119;109;14;13;4;5;5;0;2;1
2020-04-22 20:00:59;287;119;109;14;13;4;5;5;0;2;1
2020-04-22 20:01:58;287;119;109;14;13;4;5;5;0;2;1
2020-04-22 20:02:59;287;119;109;14;13;4;5;5;0;2;1
2020-04-22 20:03:59;287;119;109;14;13;4;5;5;0;2;1
2020-04-22 20:04:58;287;119;109;14;13;4;5;5;0;2;1
2020-04-22 20:05:59;288;119;110;14;13;4;5;5;0;2;1
2020-04-22 20:06:59;289;119;111;14;13;4;5;5;0;2;1
2020-04-22 20:07:58;289;119;111;14;13;4;5;5;0;2;1
2020-04-22 20:08:59;291;120;112;14;13;4;5;5;0;2;1
2020-04-22 20:09:59;291;120;112;14;13;4;5;5;0;2;1
2020-04-22 20:11:00;291;120;112;14;13;4;5;5;0;2;1
2020-04-22 20:11:58;291;120;112;14;13;4;5;5;0;2;1
2020-04-22 20:12:59;291;120;112;14;13;4;5;5;0;2;1
2020-04-22 20:13:59;291;120;112;14;13;4;5;5;0;2;1
2020-04-22 20:14:58;291;120;113;14;12;4;5;5;0;2;1
2020-04-22 20:15:59;291;120;113;14;12;4;5;5;0;2;1
2020-04-22 20:16:59;291;120;113;14;12;4;5;5;0;2;1
2020-04-22 20:17:58;292;120;114;14;12;4;5;5;0;2;1
2020-04-22 20:18:59;292;120;114;14;12;4;5;5;0;2;1
2020-04-22 20:19:59;293;120;115;14;12;4;5;5;0;2;1
2020-04-22 20:20:58;293;120;115;14;12;4;5;5;0;2;1
2020-04-22 20:21:59;293;120;115;14;12;4;5;5;0;2;1
2020-04-22 20:22:58;293;121;115;14;11;4;5;5;0;2;1
2020-04-22 20:23:59;293;121;115;14;11;4;5;5;0;2;1
2020-04-22 20:24:58;294;122;115;14;11;4;5;5;0;2;1
2020-04-22 20:25:59;295;123;115;14;11;4;5;5;0;2;1
2020-04-22 20:26:59;297;124;116;14;11;4;5;5;0;2;1
2020-04-22 20:27:58;298;125;116;14;11;4;5;5;0;2;1
2020-04-22 20:28:59;298;125;116;14;11;4;5;5;0;2;1
2020-04-22 20:29:59;299;125;117;14;11;4;5;5;0;2;1
2020-04-22 20:30:58;299;125;117;14;11;4;5;5;0;2;1
2020-04-22 20:31:59;298;125;116;14;11;4;5;5;0;2;1
2020-04-22 20:32:59;299;125;117;14;11;4;5;5;0;2;1
2020-04-22 20:33:58;299;125;117;14;11;4;5;5;0;2;1
2020-04-22 20:34:59;299;125;117;14;11;4;5;5;0;2;1
2020-04-22 20:36:00;299;125;117;14;11;4;5;5;0;2;1
2020-04-22 20:36:58;299;125;117;14;11;4;5;5;0;2;1
2020-04-22 20:37:59;299;125;117;14;11;4;5;5;0;2;1
2020-04-22 20:38:59;299;125;117;14;11;4;5;5;0;2;1
2020-04-22 20:39:58;299;125;117;14;11;4;5;5;0;2;1
2020-04-22 20:40:59;299;125;117;14;11;4;5;5;0;2;1
2020-04-22 20:41:58;299;125;117;14;11;4;5;5;0;2;1
2020-04-22 20:42:59;300;125;118;14;11;4;5;5;0;2;1
2020-04-22 20:43:59;300;125;118;14;11;4;5;5;0;2;1
2020-04-22 20:44:58;302;126;119;14;11;4;5;5;0;2;1
2020-04-22 20:45:59;303;127;119;14;11;4;5;5;0;2;1
2020-04-22 20:46:59;303;127;119;14;11;4;5;5;0;2;1
2020-04-22 20:47:58;303;127;119;14;11;4;5;5;0;2;1
2020-04-22 20:48:59;303;127;119;14;11;4;5;5;0;2;1
2020-04-22 20:49:58;304;128;119;14;11;4;5;5;0;2;1
2020-04-22 20:50:59;305;128;120;14;11;4;5;5;0;2;1
