datetime;total_votes;Wiedemann;orlando;Lay_Lady_Lay;norpo;kaiL;Dirtylieutenant;xtend;Etinilestradiol;Palad1n;asap
2019-12-11 13:04:58;76;28;0;8;12;4;7;2;2;2;0
2019-12-11 13:05:59;76;28;0;8;12;4;7;2;2;2;0
2019-12-11 13:06:59;76;28;0;8;12;4;7;2;2;2;0
2019-12-11 13:07:59;76;28;0;8;12;4;7;2;2;2;0
2019-12-11 13:08:58;76;28;0;8;12;4;7;2;2;2;0
2019-12-11 13:09:59;76;28;0;8;12;4;7;2;2;2;0
2019-12-11 13:10:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:11:58;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:12:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:13:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:14:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:15:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:16:58;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:17:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:18:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:19:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:20:58;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:21:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:23:00;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:23:58;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:24:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:25:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:26:58;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:27:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:28:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:30:00;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:30:58;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:31:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:32:59;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:33:58;77;29;0;8;12;4;7;2;2;2;0
2019-12-11 13:34:59;78;30;0;8;12;4;7;2;2;2;0
2019-12-11 13:35:59;78;30;0;8;12;4;7;2;2;2;0
2019-12-11 13:36:59;78;30;0;8;12;4;7;2;2;2;0
2019-12-11 13:37:58;78;30;0;8;12;4;7;2;2;2;0
2019-12-11 13:38:59;78;30;0;8;12;4;7;2;2;2;0
2019-12-11 13:39:59;78;30;0;8;12;4;7;2;2;2;0
2019-12-11 13:40:59;78;30;0;8;12;4;7;2;2;2;0
2019-12-11 13:41:58;78;30;0;8;12;4;7;2;2;2;0
2019-12-11 13:42:59;78;30;0;8;12;4;7;2;2;2;0
2019-12-11 13:43:59;78;30;0;8;12;4;7;2;2;2;0
2019-12-11 13:44:58;79;31;0;8;12;4;7;2;2;2;0
2019-12-11 13:45:59;79;31;0;8;12;4;7;2;2;2;0
2019-12-11 13:46:59;78;31;0;8;12;4;7;2;2;2;0
2019-12-11 13:47:58;79;31;0;8;13;4;7;2;2;2;0
2019-12-11 13:48:59;79;31;0;8;13;4;7;2;2;2;0
2019-12-11 13:49:59;79;31;0;8;13;4;7;2;2;2;0
2019-12-11 13:50:58;79;31;0;8;13;4;7;2;2;2;0
2019-12-11 13:51:59;80;31;0;8;14;4;7;2;2;2;0
2019-12-11 13:52:59;80;31;0;8;14;4;7;2;2;2;0
2019-12-11 13:53:59;80;31;0;8;14;4;7;2;2;2;0
2019-12-11 13:54:59;81;32;0;8;14;4;7;2;2;2;0
2019-12-11 13:55:58;81;32;0;8;14;4;7;2;2;2;0
2019-12-11 13:56:59;81;32;0;8;14;4;7;2;2;2;0
2019-12-11 13:57:59;82;33;0;8;14;4;7;2;2;2;0
2019-12-11 13:58:58;82;33;0;8;14;4;7;2;2;2;0
2019-12-11 13:59:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:00:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:01:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:02:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:03:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:04:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:05:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:06:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:07:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:08:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:10:00;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:10:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:11:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:12:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:13:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:14:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:15:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:16:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:17:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:18:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:19:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:20:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:21:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:22:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:23:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:24:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:25:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:26:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:27:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:28:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:29:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:30:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:31:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:32:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:33:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:34:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:35:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:36:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:37:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:38:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:39:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:40:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:41:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:42:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:43:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:44:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:45:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:46:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:47:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:48:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:49:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:50:58;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:51:59;82;33;0;9;14;4;7;2;2;2;1
2019-12-11 14:52:59;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 14:53:59;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 14:54:58;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 14:55:59;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 14:56:59;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 14:57:59;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 14:58:58;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 14:59:59;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 15:00:59;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 15:01:58;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 15:02:59;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 15:03:58;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 15:04:59;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 15:05:59;84;34;0;9;15;4;7;2;2;2;1
2019-12-11 15:06:59;85;34;0;10;15;4;7;2;2;2;1
2019-12-11 15:07:58;85;34;0;10;15;4;7;2;2;2;1
2019-12-11 15:08:59;86;34;0;10;15;5;7;2;2;2;1
2019-12-11 15:09:59;86;34;0;10;15;5;7;2;2;2;1
2019-12-11 15:10:59;86;34;0;10;15;5;7;2;2;2;1
2019-12-11 15:11:58;86;34;0;10;15;5;7;2;2;2;1
2019-12-11 15:12:59;86;34;0;10;15;5;7;2;2;2;1
2019-12-11 15:13:59;86;34;0;10;15;5;7;2;2;2;1
2019-12-11 15:14:58;86;34;0;10;15;5;7;2;2;2;1
2019-12-11 15:15:59;87;34;0;10;15;6;7;2;2;2;1
2019-12-11 15:16:59;87;34;0;10;15;6;7;2;2;2;1
2019-12-11 15:17:59;87;34;0;10;15;6;7;2;2;2;1
2019-12-11 15:18:58;87;34;0;10;15;6;7;2;2;2;1
2019-12-11 15:19:59;87;34;0;10;15;6;7;2;2;2;1
2019-12-11 15:20:59;87;34;0;10;15;6;7;2;2;2;1
2019-12-11 15:21:58;88;34;0;11;15;6;7;2;2;2;1
2019-12-11 15:22:59;89;34;0;11;15;7;7;2;2;2;1
2019-12-11 15:23:59;89;34;0;11;15;7;7;2;2;2;1
2019-12-11 15:24:58;90;35;0;11;15;7;7;2;2;2;1
2019-12-11 15:25:59;91;35;0;11;15;7;7;2;2;2;1
2019-12-11 15:26:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:27:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:28:58;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:29:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:30:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:31:58;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:32:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:33:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:34:58;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:35:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:36:58;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:37:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:38:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:39:58;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:40:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:41:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:42:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:43:58;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:44:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:45:59;92;35;0;11;15;7;8;2;2;2;1
2019-12-11 15:46:58;93;35;0;12;15;7;8;2;2;2;1
2019-12-11 15:47:59;94;36;0;12;15;7;8;2;2;2;1
2019-12-11 15:48:59;94;36;0;12;15;7;8;2;2;2;1
2019-12-11 15:49:58;94;36;0;12;15;7;8;2;2;2;1
2019-12-11 15:50:59;94;36;0;12;15;7;8;2;2;2;1
2019-12-11 15:51:59;94;36;0;12;15;7;8;2;2;2;1
2019-12-11 15:52:58;94;36;0;12;15;7;8;2;2;2;1
2019-12-11 15:53:59;94;36;0;12;15;7;8;2;2;2;1
2019-12-11 15:54:59;94;36;0;12;15;7;8;2;2;2;1
2019-12-11 15:55:59;94;36;0;12;15;7;8;2;2;2;1
2019-12-11 15:56:58;94;36;0;12;15;7;8;2;2;2;1
2019-12-11 15:57:59;94;36;0;12;15;7;8;2;2;2;1
2019-12-11 15:58:59;94;36;0;12;14;7;8;3;2;2;1
2019-12-11 15:59:58;94;36;0;12;14;7;8;3;2;2;1
2019-12-11 16:00:59;94;36;0;12;14;7;8;3;2;2;1
2019-12-11 16:01:59;94;36;0;12;14;7;8;3;2;2;1
2019-12-11 16:02:59;94;36;0;12;14;7;8;3;2;2;1
2019-12-11 16:03:58;94;36;0;12;14;7;8;3;2;2;1
2019-12-11 16:04:59;94;36;0;12;14;7;8;3;2;2;1
2019-12-11 16:05:59;94;36;0;12;14;7;8;3;2;2;1
2019-12-11 16:06:58;94;36;0;12;14;7;8;3;2;2;1
2019-12-11 16:07:59;94;36;0;12;14;7;8;3;2;2;1
2019-12-11 16:08:59;94;36;0;12;14;7;8;3;2;2;1
2019-12-11 16:09:59;94;36;0;12;14;7;8;3;2;2;1
2019-12-11 16:10:58;94;36;0;12;14;7;8;3;2;2;1
2019-12-11 16:11:59;95;36;0;12;15;7;8;3;2;2;1
2019-12-11 16:12:59;95;36;0;12;15;7;8;3;2;2;1
2019-12-11 16:13:59;95;36;0;12;15;7;8;3;2;2;1
2019-12-11 16:14:58;95;36;0;12;15;7;8;3;2;2;1
2019-12-11 16:15:59;95;36;0;12;15;7;8;3;2;2;1
2019-12-11 16:16:59;95;36;0;12;15;7;8;3;2;2;1
2019-12-11 16:18:00;95;36;0;12;15;7;8;3;2;2;1
2019-12-11 16:18:58;95;36;0;12;15;7;8;3;2;2;1
2019-12-11 16:19:59;95;36;0;12;15;7;8;3;2;2;1
2019-12-11 16:20:59;96;36;0;12;15;8;8;3;2;2;1
2019-12-11 16:21:58;96;36;0;12;15;8;8;3;2;2;1
2019-12-11 16:22:59;96;36;0;12;15;8;8;3;2;2;1
2019-12-11 16:23:59;96;36;0;12;15;8;8;3;2;2;1
2019-12-11 16:24:59;96;36;0;12;15;8;8;3;2;2;1
2019-12-11 16:25:58;98;36;0;13;15;9;8;3;2;2;1
2019-12-11 16:26:59;98;36;0;13;15;9;8;3;2;2;1
2019-12-11 16:27:59;98;36;0;13;15;9;8;3;2;2;1
2019-12-11 16:28:58;98;36;0;13;15;9;8;3;2;2;1
2019-12-11 16:29:59;98;36;0;13;15;9;8;3;2;2;1
2019-12-11 16:30:59;98;36;0;13;15;9;8;3;2;2;1
2019-12-11 16:31:58;98;36;0;13;15;9;8;3;2;2;1
2019-12-11 16:32:59;98;36;0;13;15;9;8;3;2;2;1
2019-12-11 16:33:59;99;37;0;13;15;9;8;3;2;2;1
2019-12-11 16:34:59;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:35:58;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:36:59;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:37:59;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:38:58;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:39:59;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:40:59;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:41:59;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:42:58;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:43:59;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:44:59;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:45:58;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:46:59;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:47:59;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:48:58;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:49:59;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:50:59;100;38;0;13;15;9;8;3;2;2;1
2019-12-11 16:51:59;101;39;0;13;15;9;8;3;2;2;1
2019-12-11 16:52:58;101;39;0;13;15;9;8;3;2;2;1
2019-12-11 16:53:59;101;39;0;13;15;9;8;3;2;2;1
2019-12-11 16:54:59;101;39;0;13;15;9;8;3;2;2;1
2019-12-11 16:55:58;101;39;0;13;15;9;8;3;2;2;1
2019-12-11 16:56:59;101;39;0;13;15;9;8;3;2;2;1
2019-12-11 16:57:59;101;39;0;13;15;9;8;3;2;2;1
2019-12-11 16:58:58;101;39;0;13;15;9;8;3;2;2;1
2019-12-11 16:59:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:00:58;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:01:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:02:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:03:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:04:58;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:05:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:06:58;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:07:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:08:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:09:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:10:58;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:11:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:12:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:13:58;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:14:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:15:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:16:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:17:58;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:18:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:19:59;102;39;0;13;15;9;8;3;2;2;0
2019-12-11 17:20:58;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:21:59;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:22:59;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:23:58;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:24:59;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:25:59;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:26:58;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:27:59;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:28:59;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:29:58;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:30:59;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:31:59;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:32:58;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:33:59;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:34:59;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:35:59;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:36:58;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:37:59;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:38:59;103;40;0;13;15;9;8;3;2;2;0
2019-12-11 17:39:58;103;40;0;14;15;9;8;3;2;2;1
2019-12-11 17:40:59;103;40;0;14;15;9;8;3;2;2;1
2019-12-11 17:41:59;103;40;0;14;15;9;8;3;2;2;1
2019-12-11 17:42:58;103;40;0;14;15;9;8;3;2;2;1
2019-12-11 17:43:59;103;40;0;14;15;9;8;3;2;2;1
2019-12-11 17:44:59;103;40;0;14;15;9;8;3;2;2;1
2019-12-11 17:45:58;103;40;0;14;15;9;8;3;2;2;1
2019-12-11 17:46:59;103;40;0;14;15;9;8;3;2;2;1
2019-12-11 17:47:59;103;40;0;14;15;9;8;3;2;2;1
2019-12-11 17:48:59;103;40;0;14;15;9;8;3;2;2;1
2019-12-11 17:49:58;103;40;0;14;15;9;8;3;2;2;1
2019-12-11 17:50:59;103;40;0;14;15;9;8;3;2;2;1
2019-12-11 17:51:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 17:52:58;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 17:53:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 17:54:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 17:55:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 17:56:58;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 17:57:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 17:58:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 17:59:58;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:00:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:01:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:02:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:03:58;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:04:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:05:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:06:58;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:07:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:08:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:09:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:10:58;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:11:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:12:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:13:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:14:58;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:15:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:16:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:17:58;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:18:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:19:59;104;41;0;14;15;9;8;3;2;2;1
2019-12-11 18:20:59;105;41;0;14;15;10;8;3;2;2;1
2019-12-11 18:21:58;105;41;0;14;15;10;8;3;2;2;1
2019-12-11 18:22:59;106;42;0;14;15;10;8;3;2;2;1
2019-12-11 18:23:59;106;42;0;14;15;10;8;3;2;2;1
2019-12-11 18:24:58;106;42;0;14;15;10;8;3;2;2;1
2019-12-11 18:25:59;106;42;0;14;15;10;8;3;2;2;1
2019-12-11 18:26:59;106;42;0;14;15;10;8;3;2;2;1
2019-12-11 18:27:58;106;42;0;14;15;10;8;3;2;2;1
2019-12-11 18:28:59;106;42;0;14;15;10;8;3;2;2;1
2019-12-11 18:29:59;106;41;0;14;15;11;8;3;2;2;1
2019-12-11 18:30:58;106;41;0;14;15;11;8;3;2;2;1
2019-12-11 18:31:59;107;41;0;15;15;11;8;3;2;2;1
2019-12-11 18:32:59;107;41;0;15;15;11;8;3;2;2;1
2019-12-11 18:33:59;107;41;0;15;15;11;8;3;2;2;1
2019-12-11 18:34:58;107;41;0;15;15;11;8;3;2;2;1
2019-12-11 18:35:59;107;41;0;15;15;11;8;3;2;2;1
2019-12-11 18:36:59;107;41;0;15;15;11;8;3;2;2;1
2019-12-11 18:37:59;107;41;0;15;15;11;8;3;2;2;1
2019-12-11 18:38:58;107;41;0;15;15;11;8;3;2;2;1
2019-12-11 18:39:59;107;41;0;15;15;11;8;3;2;2;1
2019-12-11 18:40:59;107;41;0;15;15;11;8;3;2;2;1
2019-12-11 18:41:58;107;41;0;15;15;11;8;3;2;2;1
2019-12-11 18:42:59;108;41;0;15;16;11;8;3;2;2;1
2019-12-11 18:43:59;108;41;0;15;16;11;8;3;2;2;1
2019-12-11 18:44:59;109;41;0;16;16;11;8;3;2;2;1
2019-12-11 18:45:58;109;41;0;16;16;11;8;3;2;2;1
2019-12-11 18:46:59;109;41;0;16;16;11;8;3;2;2;1
2019-12-11 18:47:59;109;41;0;16;16;11;8;3;2;2;1
2019-12-11 18:49:00;109;41;0;16;16;11;8;3;2;2;1
2019-12-11 18:49:58;109;41;0;16;16;11;8;3;2;2;1
2019-12-11 18:50:59;109;41;0;16;16;11;8;3;2;2;1
2019-12-11 18:51:59;109;41;0;16;16;11;8;3;2;2;1
2019-12-11 18:52:58;110;41;0;16;16;11;8;4;2;2;1
2019-12-11 18:53:59;110;41;0;16;16;11;8;4;2;2;1
2019-12-11 18:54:59;110;41;0;16;16;11;8;4;2;2;1
2019-12-11 18:55:58;110;41;0;16;16;11;8;4;2;2;1
2019-12-11 18:56:59;110;41;0;16;16;11;8;4;2;2;1
2019-12-11 18:57:59;110;41;0;16;16;11;8;4;2;2;1
2019-12-11 18:58:58;110;41;0;16;16;11;8;4;2;2;1
2019-12-11 18:59:59;111;41;0;17;16;11;8;4;2;2;1
2019-12-11 19:00:59;111;41;0;17;16;11;8;4;2;2;1
2019-12-11 19:01:58;112;42;0;17;16;11;8;4;2;2;1
2019-12-11 19:02:59;112;42;0;17;16;11;8;4;2;2;1
2019-12-11 19:03:59;112;42;0;17;16;11;8;4;2;2;1
2019-12-11 19:04:59;112;42;0;17;16;11;8;4;2;2;1
2019-12-11 19:05:58;112;42;0;17;16;11;8;4;2;2;1
2019-12-11 19:06:59;112;42;0;17;16;11;8;4;2;2;1
2019-12-11 19:07:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:08:58;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:09:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:10:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:11:58;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:12:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:13:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:14:58;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:15:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:16:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:17:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:18:58;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:19:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:20:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:21:58;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:22:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:23:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:24:58;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:25:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:26:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:27:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:28:58;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:29:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:30:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:31:58;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:32:59;113;43;0;17;16;11;8;4;2;2;1
2019-12-11 19:33:59;114;43;0;17;16;11;8;4;2;2;0
2019-12-11 19:34:59;114;43;0;17;16;11;8;4;2;2;0
2019-12-11 19:35:58;114;43;0;17;16;11;8;4;2;2;0
2019-12-11 19:36:59;114;43;0;17;16;11;8;4;2;2;0
2019-12-11 19:37:59;115;43;2;17;16;11;8;4;2;2;0
2019-12-11 19:38:59;117;43;4;17;16;11;8;4;2;2;0
2019-12-11 19:39:58;117;43;4;17;16;11;8;4;2;2;0
2019-12-11 19:40:59;118;43;5;17;16;11;8;4;2;2;0
