datetime;total_votes;cyberworm;Есения;navalny;kaiL;GlobetrotterXL;Ikarus-garmoshka;ielarud;vjik;kotophalk;asap
2021-03-17 00:00:59;0;1;0;0;0;0;0;0;0;0;0
2021-03-17 00:01:59;3;3;0;0;0;0;0;0;0;0;0
2021-03-17 00:02:59;5;3;2;0;0;0;0;0;0;0;0
2021-03-17 00:03:59;5;3;2;0;0;0;0;0;0;0;0
2021-03-17 00:04:58;5;3;2;0;0;0;0;0;0;0;0
2021-03-17 00:06:00;5;3;2;0;0;0;0;0;0;0;0
2021-03-17 00:06:58;6;3;3;0;0;0;0;0;0;0;0
2021-03-17 00:07:59;7;3;3;0;0;0;0;0;0;0;0
2021-03-17 00:08:59;7;3;3;0;0;0;0;0;0;0;0
2021-03-17 00:09:58;8;3;3;1;0;0;0;0;0;0;0
2021-03-17 00:10:59;9;3;3;1;0;0;0;0;0;0;0
2021-03-17 00:12:00;9;3;3;1;0;0;0;0;0;0;0
2021-03-17 00:12:58;9;3;3;1;0;0;0;0;0;0;0
2021-03-17 00:13:59;9;3;3;1;0;0;0;0;0;0;0
2021-03-17 00:14:58;10;4;3;1;0;0;0;0;0;0;0
2021-03-17 00:15:59;10;4;3;1;0;0;0;0;0;0;0
2021-03-17 00:16:59;10;4;3;1;0;0;0;0;0;0;0
2021-03-17 00:17:58;11;4;4;1;0;0;0;0;0;0;0
2021-03-17 00:18:59;12;4;4;1;0;0;0;0;0;0;0
2021-03-17 00:19:59;12;4;4;1;0;0;0;0;0;0;0
2021-03-17 00:21:00;12;4;4;1;0;0;0;0;0;0;0
2021-03-17 00:21:58;12;4;4;1;0;0;0;0;0;0;0
2021-03-17 00:22:59;12;4;4;1;0;0;0;0;0;0;0
2021-03-17 00:23:59;13;4;4;1;0;1;0;0;0;0;0
2021-03-17 00:24:58;13;4;4;1;0;1;0;0;0;0;0
2021-03-17 00:25:59;14;5;4;1;0;1;0;0;0;0;0
2021-03-17 00:26:59;15;5;4;1;0;1;0;1;0;0;0
2021-03-17 00:27:58;18;5;4;2;0;1;0;1;0;0;0
2021-03-17 00:28:59;18;5;4;2;0;1;0;1;0;0;0
2021-03-17 00:29:59;19;5;4;2;0;2;0;1;0;0;0
2021-03-17 00:30:58;19;5;4;2;0;2;0;1;0;0;0
2021-03-17 00:31:59;19;5;4;2;0;2;0;1;0;0;0
2021-03-17 00:32:59;19;5;4;2;0;2;0;1;0;0;0
2021-03-17 00:33:58;19;5;4;2;0;2;0;1;0;0;0
2021-03-17 00:34:59;20;5;5;2;0;2;0;1;0;0;0
2021-03-17 00:35:58;20;5;5;2;0;2;0;1;0;0;0
2021-03-17 00:36:59;20;5;5;2;0;2;0;1;0;0;0
2021-03-17 00:37:59;20;5;5;2;0;2;0;1;0;0;0
2021-03-17 00:38:58;20;5;5;2;0;2;0;1;0;0;0
2021-03-17 00:39:59;20;5;5;2;0;2;0;1;0;0;0
2021-03-17 00:40:59;20;5;5;2;0;2;0;1;0;0;0
2021-03-17 00:41:58;20;5;5;2;0;2;0;1;0;0;0
2021-03-17 00:42:59;20;5;5;2;0;2;0;1;0;0;0
2021-03-17 00:43:58;22;6;5;2;0;2;0;1;0;0;0
2021-03-17 00:44:59;22;6;5;2;0;2;0;1;0;0;0
2021-03-17 00:45:59;22;6;5;2;0;2;0;1;0;0;0
2021-03-17 00:46:59;22;6;5;2;0;2;0;1;0;0;0
2021-03-17 00:47:58;22;6;5;2;0;2;0;1;0;0;0
2021-03-17 00:48:59;22;6;5;2;0;2;0;1;0;0;0
2021-03-17 00:50:00;22;6;5;2;0;2;0;1;0;0;0
2021-03-17 00:50:58;22;6;5;2;0;2;0;1;0;0;0
2021-03-17 00:51:59;23;6;6;2;0;2;0;1;0;0;0
2021-03-17 00:52:59;23;6;6;2;0;2;0;1;0;0;0
2021-03-17 00:53:58;23;6;6;2;0;2;0;1;0;0;0
2021-03-17 00:54:59;23;6;6;2;0;2;0;1;0;0;0
2021-03-17 00:56:00;23;6;6;2;0;2;0;1;0;0;0
2021-03-17 00:56:58;23;6;6;2;0;2;0;1;0;0;0
2021-03-17 00:57:59;23;6;6;2;0;2;0;1;0;0;0
2021-03-17 00:59:00;24;7;6;2;0;2;0;1;0;0;0
2021-03-17 00:59:58;24;7;6;2;0;2;0;1;0;0;0
2021-03-17 01:00:59;24;7;6;2;0;2;0;1;0;0;0
2021-03-17 01:01:58;24;7;6;2;0;2;0;1;0;0;0
2021-03-17 01:02:59;25;7;6;3;0;2;0;1;0;0;0
2021-03-17 01:03:59;25;7;6;3;0;2;0;1;0;0;0
2021-03-17 01:04:59;26;7;6;4;0;2;0;1;0;0;0
2021-03-17 01:05:58;26;7;6;4;0;2;0;1;0;0;0
2021-03-17 01:06:59;26;7;6;4;0;2;0;1;0;0;0
2021-03-17 01:07:58;26;7;6;4;0;2;0;1;0;0;0
2021-03-17 01:08:59;26;7;6;4;0;2;0;1;0;0;0
2021-03-17 01:09:59;26;7;6;4;0;2;0;1;0;0;0
2021-03-17 01:10:58;27;8;6;4;0;2;0;1;0;0;0
2021-03-17 01:11:59;28;8;7;4;0;2;0;1;0;0;0
2021-03-17 01:13:00;28;8;7;4;0;2;0;1;0;0;0
2021-03-17 01:13:58;28;8;7;4;0;2;0;1;0;0;0
2021-03-17 01:14:59;28;8;7;4;0;2;0;1;0;0;0
2021-03-17 01:15:58;29;8;8;4;0;2;0;1;0;0;0
2021-03-17 01:16:59;29;8;8;4;0;2;0;1;0;0;0
2021-03-17 01:17:59;29;8;8;4;0;2;0;1;0;0;0
2021-03-17 01:18:58;29;8;8;4;0;2;0;1;0;0;0
2021-03-17 01:19:59;30;9;8;4;0;2;0;1;0;0;0
2021-03-17 01:21:00;30;9;8;4;0;2;0;1;0;0;0
2021-03-17 01:21:58;30;9;8;4;0;2;0;1;0;0;0
2021-03-17 01:22:59;30;9;8;4;0;2;0;1;0;0;0
2021-03-17 01:23:58;30;9;8;4;0;2;0;1;0;0;0
2021-03-17 01:24:59;31;9;8;4;0;2;0;1;0;1;0
2021-03-17 01:25:59;31;9;8;4;0;2;0;1;0;1;0
2021-03-17 01:26:58;31;9;8;4;0;2;0;1;0;1;0
2021-03-17 01:27:59;31;10;8;4;0;2;0;1;0;1;0
2021-03-17 01:28:58;31;10;8;4;0;2;0;1;0;1;0
2021-03-17 01:29:59;32;10;8;4;0;2;0;1;0;1;0
2021-03-17 01:30:58;32;10;8;4;0;2;0;1;0;1;0
2021-03-17 01:31:59;32;10;8;4;0;2;0;1;0;1;0
2021-03-17 01:32:59;32;10;8;4;0;2;0;1;0;1;0
2021-03-17 01:33:58;33;11;8;4;0;2;0;1;0;1;0
2021-03-17 01:34:59;33;11;8;4;0;2;0;1;0;1;0
2021-03-17 01:35:59;33;11;8;4;0;2;0;1;0;1;0
2021-03-17 01:36:58;33;11;8;4;0;2;0;1;0;1;0
2021-03-17 01:37:59;33;11;8;4;0;2;0;1;0;1;0
2021-03-17 01:38:59;33;11;8;4;0;2;0;1;0;1;0
2021-03-17 01:40:00;34;11;8;4;1;2;0;1;0;0;0
2021-03-17 01:40:58;34;11;8;4;1;2;0;1;0;0;0
2021-03-17 01:41:59;34;11;8;4;1;2;0;1;0;0;0
2021-03-17 01:42:59;34;11;8;4;1;2;0;1;0;0;0
2021-03-17 01:43:58;35;11;9;4;1;2;0;1;0;0;0
2021-03-17 01:44:59;35;11;9;4;1;2;0;1;0;0;0
2021-03-17 01:45:58;35;11;9;4;1;2;0;1;0;0;0
2021-03-17 01:46:59;35;11;9;4;1;2;0;1;0;0;0
2021-03-17 01:47:59;35;11;9;4;1;2;0;1;0;0;0
2021-03-17 01:48:58;35;11;9;4;1;2;0;1;0;0;0
2021-03-17 01:49:59;36;12;9;4;1;2;0;1;0;0;0
2021-03-17 01:50:59;36;12;9;4;1;2;0;1;0;0;0
2021-03-17 01:51:58;36;12;9;4;1;2;0;1;0;0;0
2021-03-17 01:52:59;36;12;9;4;1;2;0;1;0;0;0
2021-03-17 01:53:59;36;12;9;4;1;2;0;1;0;0;0
2021-03-17 01:54:58;36;12;9;4;1;2;0;1;0;0;0
2021-03-17 01:55:59;36;12;9;4;1;2;0;1;0;0;0
2021-03-17 01:56:59;36;12;9;4;1;2;0;1;0;0;0
2021-03-17 01:57:58;36;12;9;4;1;2;0;1;0;0;0
2021-03-17 01:58:59;37;12;10;4;1;2;0;1;0;0;0
2021-03-17 01:59:58;37;12;10;4;1;2;0;1;0;0;0
2021-03-17 02:00:59;37;12;10;4;1;2;0;1;0;0;0
2021-03-17 02:01:59;37;12;10;4;1;2;0;1;0;0;0
2021-03-17 02:02:58;37;12;10;4;1;2;0;1;0;0;0
2021-03-17 02:03:59;38;12;10;5;1;2;0;1;0;0;0
2021-03-17 02:04:59;38;12;10;5;1;2;0;1;0;0;0
2021-03-17 02:05:58;38;12;10;5;1;2;0;1;0;0;0
2021-03-17 02:06:59;38;12;10;5;1;2;0;1;0;0;0
2021-03-17 02:07:59;38;12;10;5;1;2;0;1;0;0;0
2021-03-17 02:08:58;38;12;10;5;1;2;0;1;0;0;0
2021-03-17 02:09:59;38;12;10;5;1;2;0;1;0;0;0
2021-03-17 02:10:58;38;12;10;5;1;2;0;1;0;0;0
2021-03-17 02:11:59;38;12;10;5;1;2;0;1;0;0;0
2021-03-17 02:12:58;40;12;10;5;2;3;0;1;0;1;0
2021-03-17 02:13:59;40;12;10;5;2;3;0;1;0;1;0
2021-03-17 02:14:59;40;12;10;5;2;3;0;1;0;1;0
2021-03-17 02:15:58;40;12;10;5;2;3;0;1;0;1;0
2021-03-17 02:16:59;40;12;10;5;2;3;0;1;0;1;0
2021-03-17 02:17:59;40;12;10;5;2;3;0;1;0;1;0
2021-03-17 02:19:00;40;12;10;5;2;3;0;1;0;1;0
2021-03-17 02:19:58;40;12;10;5;2;3;0;1;0;1;0
2021-03-17 02:20:59;40;12;10;5;2;3;0;1;0;1;0
2021-03-17 02:21:58;40;12;10;5;2;3;0;1;0;1;0
2021-03-17 02:22:59;40;12;10;5;2;3;0;1;0;1;0
2021-03-17 02:23:59;40;12;10;5;2;3;0;1;0;1;0
2021-03-17 02:24:58;40;12;10;5;2;3;0;1;0;1;0
2021-03-17 02:25:59;41;12;10;5;2;3;0;1;0;0;0
2021-03-17 02:26:59;41;12;10;5;2;3;0;1;0;0;0
2021-03-17 02:27:58;41;12;10;5;2;3;0;1;0;0;0
2021-03-17 02:28:59;42;12;10;6;2;3;0;1;0;0;0
2021-03-17 02:29:59;42;12;10;6;2;3;0;1;0;0;0
2021-03-17 02:30:58;42;12;10;6;2;3;0;1;0;0;0
2021-03-17 02:31:59;43;12;10;7;2;3;0;1;0;0;0
2021-03-17 02:32:58;44;12;10;8;2;3;0;1;0;0;0
2021-03-17 02:33:59;44;12;10;8;2;3;0;1;0;0;0
2021-03-17 02:34:59;44;12;10;8;2;3;0;1;0;0;0
2021-03-17 02:35:58;45;12;10;8;2;4;0;1;0;0;0
2021-03-17 02:36:59;45;13;10;7;2;4;0;1;0;0;0
2021-03-17 02:37:59;45;13;10;7;2;4;0;1;0;0;0
2021-03-17 02:38:58;45;13;10;7;2;4;0;1;0;0;0
2021-03-17 02:39:59;45;13;10;7;2;4;0;1;0;0;0
2021-03-17 02:40:59;45;13;10;7;2;4;0;1;0;0;0
2021-03-17 02:41:58;45;13;10;7;2;4;0;1;0;0;0
2021-03-17 02:42:59;45;13;10;7;2;4;0;1;0;0;0
2021-03-17 02:43:59;45;13;10;7;2;4;0;1;0;0;0
2021-03-17 02:44:58;45;13;10;7;2;4;0;1;0;0;0
2021-03-17 02:45:59;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:46:59;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:47:58;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:48:59;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:49:58;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:50:59;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:51:59;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:52:58;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:53:59;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:54:59;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:55:58;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:56:59;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:57:59;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:58:59;46;14;10;7;2;4;0;1;0;0;0
2021-03-17 02:59:58;47;14;11;7;2;4;0;1;0;0;0
2021-03-17 03:00:59;47;14;11;7;2;4;0;1;0;0;0
2021-03-17 03:01:58;47;14;11;7;2;4;0;1;0;0;0
2021-03-17 03:02:59;47;14;11;7;2;4;0;1;0;0;0
2021-03-17 03:03:59;47;14;11;7;2;4;0;1;0;0;0
2021-03-17 03:04:58;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:05:59;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:06:58;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:07:59;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:08:59;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:09:58;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:10:59;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:11:59;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:12:58;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:13:59;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:14:59;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:15:58;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:16:59;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:17:59;48;14;11;8;2;4;0;1;0;0;0
2021-03-17 03:18:58;49;14;11;8;2;5;0;1;0;0;0
2021-03-17 03:19:59;49;14;11;8;2;5;0;1;0;0;0
2021-03-17 03:20:59;49;14;11;8;2;5;0;1;0;0;0
2021-03-17 03:21:58;49;14;11;8;2;5;0;1;0;0;0
2021-03-17 03:22:59;50;14;12;8;2;5;0;1;0;0;0
2021-03-17 03:23:59;50;14;12;8;2;5;0;1;0;0;0
2021-03-17 03:24:58;50;14;12;8;2;5;0;1;0;0;0
2021-03-17 03:25:59;50;14;12;8;2;5;0;1;0;0;0
2021-03-17 03:26:59;50;14;12;8;2;5;0;1;0;0;0
2021-03-17 03:28:00;50;14;12;8;2;5;0;1;0;0;0
2021-03-17 03:28:58;50;14;12;8;2;5;0;1;0;0;0
2021-03-17 03:29:59;50;14;12;8;2;5;0;1;0;0;0
2021-03-17 03:30:59;50;14;12;8;2;5;0;1;0;0;0
2021-03-17 03:31:58;51;15;12;8;2;5;0;1;0;0;0
2021-03-17 03:32:59;51;15;12;8;2;5;0;1;0;0;0
2021-03-17 03:34:00;51;15;12;8;2;5;0;1;0;0;0
2021-03-17 03:34:58;51;15;12;8;2;5;0;1;0;0;0
2021-03-17 03:35:59;51;15;12;8;2;5;0;1;0;0;0
2021-03-17 03:36:58;51;15;12;8;2;5;0;1;0;0;0
2021-03-17 03:37:59;51;15;12;8;2;5;0;1;0;0;0
2021-03-17 03:38:58;51;15;12;8;2;5;0;1;0;0;0
2021-03-17 03:39:59;51;15;12;8;2;5;0;1;0;0;0
2021-03-17 03:40:59;51;15;12;8;2;5;0;1;0;0;0
2021-03-17 03:41:58;51;15;12;8;2;5;0;1;0;0;0
2021-03-17 03:42:59;51;15;12;8;2;5;0;1;0;0;0
2021-03-17 03:43:58;51;15;12;8;2;5;0;1;0;0;0
2021-03-17 03:44:59;52;15;12;9;2;5;0;1;0;0;0
2021-03-17 03:45:59;52;15;12;9;2;5;0;1;0;0;0
2021-03-17 03:46:58;52;15;12;9;2;5;0;1;0;0;0
2021-03-17 03:47:59;52;15;12;9;2;5;0;1;0;0;0
2021-03-17 03:48:58;52;15;12;9;2;5;0;1;0;0;0
2021-03-17 03:49:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 03:50:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 03:51:58;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 03:52:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 03:53:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 03:54:58;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 03:55:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 03:56:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 03:57:58;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 03:58:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 03:59:58;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 04:00:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 04:01:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 04:02:58;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 04:03:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 04:04:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 04:05:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 04:06:58;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 04:07:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 04:08:59;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 04:09:58;53;16;12;9;2;5;0;1;0;0;0
2021-03-17 04:10:59;54;16;12;10;2;5;0;1;0;0;0
2021-03-17 04:11:58;54;16;12;10;2;5;0;1;0;0;0
2021-03-17 04:12:59;54;16;12;10;2;5;0;1;0;0;0
2021-03-17 04:13:59;54;16;12;10;2;5;0;1;0;0;0
2021-03-17 04:14:58;54;16;12;10;2;5;0;1;0;0;0
2021-03-17 04:15:59;54;16;12;10;2;5;0;1;0;0;0
2021-03-17 04:16:58;54;16;12;10;2;5;0;1;0;0;0
2021-03-17 04:17:59;54;16;12;10;2;5;0;1;0;0;0
2021-03-17 04:18:58;54;16;12;10;2;5;0;1;0;0;0
2021-03-17 04:19:59;54;16;12;10;2;5;0;1;0;0;0
2021-03-17 04:20:58;54;16;12;10;2;5;0;1;0;0;0
2021-03-17 04:21:59;54;16;12;10;2;5;0;1;0;0;0
2021-03-17 04:22:59;54;16;12;10;2;5;0;1;0;0;0
2021-03-17 04:23:58;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:24:59;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:25:59;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:26:58;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:27:59;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:28:59;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:29:58;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:30:59;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:31:58;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:32:59;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:33:59;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:34:58;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:35:59;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:36:59;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:37:58;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:38:59;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:39:58;54;16;11;10;2;5;1;1;0;0;0
2021-03-17 04:40:59;55;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:41:58;55;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:42:59;55;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:43:59;55;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:44:58;55;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:45:59;55;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:46:59;55;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:47:58;55;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:48:59;55;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:49:59;55;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:50:59;55;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:51:58;55;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:52:59;56;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:53:58;56;16;12;10;2;5;1;1;0;0;0
2021-03-17 04:54:59;56;16;12;10;2;5;2;1;0;0;0
2021-03-17 04:55:58;56;16;12;10;2;5;2;1;0;0;0
2021-03-17 04:56:59;56;16;12;10;2;5;2;1;0;0;0
2021-03-17 04:58:00;56;16;12;10;2;5;2;1;0;0;0
2021-03-17 04:58:58;56;16;12;10;2;5;2;1;0;0;0
2021-03-17 04:59:59;56;16;12;10;2;5;2;1;0;0;0
2021-03-17 05:00:58;56;16;12;10;2;5;2;1;0;0;0
2021-03-17 05:01:59;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:02:59;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:03:58;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:04:59;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:05:59;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:06:58;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:07:59;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:08:59;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:09:58;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:10:59;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:11:58;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:12:59;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:13:59;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:14:58;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:15:59;56;15;13;10;2;5;2;1;0;0;0
2021-03-17 05:16:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:17:58;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:18:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:19:58;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:20:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:21:58;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:22:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:23:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:24:58;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:25:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:26:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:27:58;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:28:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:29:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:30:58;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:31:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:32:58;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:33:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:34:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:35:58;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:36:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:37:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:38:58;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:39:59;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:40:58;57;15;14;10;2;5;2;1;0;0;0
2021-03-17 05:41:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:42:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:43:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:44:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:45:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:46:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:47:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:48:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:49:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:50:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:51:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:52:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:53:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:54:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:55:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:56:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:57:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:58:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 05:59:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:00:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:01:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:02:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:03:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:04:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:05:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:06:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:07:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:08:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:09:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:10:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:11:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:12:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:13:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:14:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:16:00;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:16:58;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:17:59;58;16;14;10;2;5;2;1;0;0;0
2021-03-17 06:18:59;59;17;14;10;2;5;2;1;0;0;0
2021-03-17 06:19:59;60;18;14;10;2;5;2;1;0;0;0
2021-03-17 06:21:00;60;18;14;10;2;5;2;1;0;0;0
2021-03-17 06:21:58;60;18;14;10;2;5;2;1;0;0;0
2021-03-17 06:22:59;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:24:00;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:24:58;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:25:59;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:26:58;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:27:59;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:28:59;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:29:58;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:30:59;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:31:59;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:32:58;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:33:59;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:34:59;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:35:58;61;18;14;11;2;5;2;1;0;0;0
2021-03-17 06:36:59;62;19;14;11;2;5;2;1;0;0;0
2021-03-17 06:37:59;62;19;14;11;2;5;2;1;0;0;0
