datetime;total_votes;mvgolubev;Bf109H;Qumnica;acckiy;megaslowpoke;UndeadMoroz;Terkin;BbIBuX;Fitzmaurice;KOCTOPE3
2020-03-11 13:07:59;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 13:08:58;84;23;16;7;5;9;2;3;2;2;0
2020-03-11 13:09:59;85;23;17;7;5;9;2;3;2;2;0
2020-03-11 13:10:59;85;23;17;7;5;9;2;3;2;2;0
2020-03-11 13:11:58;86;24;17;7;5;9;2;3;2;2;0
2020-03-11 13:12:59;86;24;17;7;5;9;2;3;2;2;0
2020-03-11 13:13:59;86;24;17;7;5;9;2;3;2;2;0
2020-03-11 13:14:59;87;24;18;7;5;9;2;3;2;2;0
2020-03-11 13:15:58;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:16:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:17:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:18:58;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:19:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:20:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:21:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:22:58;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:23:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:24:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:25:58;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:26:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:27:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:28:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:29:58;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:30:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:31:58;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:32:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:33:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:34:58;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:35:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:36:59;88;24;19;7;5;9;2;3;2;2;0
2020-03-11 13:37:59;89;25;19;7;5;9;2;3;2;2;0
2020-03-11 13:38:58;89;25;19;7;5;9;2;3;2;2;0
2020-03-11 13:39:59;89;25;19;7;5;9;2;3;2;2;0
2020-03-11 13:40:59;89;25;19;7;5;9;2;3;2;2;0
2020-03-11 13:41:58;89;25;19;7;5;9;2;3;2;2;0
2020-03-11 13:42:59;89;25;19;7;5;9;2;3;2;2;0
2020-03-11 13:43:59;89;25;19;7;5;9;2;3;2;2;0
2020-03-11 13:44:58;89;25;19;7;5;9;2;3;2;2;0
2020-03-11 13:45:59;89;25;19;7;5;9;2;3;2;2;0
2020-03-11 13:46:59;89;25;19;7;5;9;2;3;2;2;0
2020-03-11 13:47:59;89;25;19;7;5;9;2;3;2;2;0
2020-03-11 13:48:58;89;25;20;7;5;9;2;3;2;2;0
2020-03-11 13:49:59;89;25;20;7;5;9;2;3;2;2;0
2020-03-11 13:50:59;89;25;20;7;5;9;2;3;2;2;0
2020-03-11 13:51:58;89;25;20;7;5;9;2;3;2;2;0
2020-03-11 13:52:59;90;25;20;8;5;9;2;3;2;2;0
2020-03-11 13:53:59;90;25;20;8;5;9;2;3;2;2;0
2020-03-11 13:54:58;90;25;20;8;5;9;2;3;2;2;0
2020-03-11 13:55:59;90;25;20;8;5;9;2;3;2;2;0
2020-03-11 13:56:59;90;25;20;8;5;9;2;3;2;2;0
2020-03-11 13:57:59;90;25;20;8;5;9;2;3;2;2;0
2020-03-11 13:58:58;90;25;20;8;5;9;2;3;2;2;0
2020-03-11 13:59:59;90;25;20;8;5;9;2;3;2;2;0
2020-03-11 14:00:59;90;25;20;8;5;9;2;3;2;2;0
2020-03-11 14:01:58;90;25;20;8;5;9;2;3;2;2;0
2020-03-11 14:02:59;90;25;20;8;5;9;2;3;2;2;0
2020-03-11 14:03:59;90;25;20;8;5;9;2;3;2;2;0
2020-03-11 14:04:59;90;25;20;8;5;9;2;3;2;2;0
2020-03-11 14:05:58;91;25;21;8;5;9;2;3;2;2;0
2020-03-11 14:06:59;91;25;21;8;5;9;2;3;2;2;0
2020-03-11 14:07:59;92;25;22;8;5;9;2;3;2;2;0
2020-03-11 14:09:00;92;25;22;8;5;9;2;3;2;2;0
2020-03-11 14:09:58;92;25;22;8;5;9;2;3;2;2;0
2020-03-11 14:10:59;93;25;23;8;5;9;2;3;2;2;0
2020-03-11 14:11:59;93;25;23;8;5;9;2;3;2;2;0
2020-03-11 14:12:58;93;25;23;8;5;9;2;3;2;2;0
2020-03-11 14:13:59;93;25;23;8;5;9;2;3;2;2;0
2020-03-11 14:14:59;93;25;23;8;5;9;2;3;2;2;0
2020-03-11 14:15:58;93;25;23;8;5;9;2;3;2;2;0
2020-03-11 14:16:59;93;25;23;8;5;9;2;3;2;2;0
2020-03-11 14:17:59;93;25;23;8;5;9;2;3;2;2;0
2020-03-11 14:18:59;94;26;23;8;5;9;2;3;2;2;0
2020-03-11 14:19:58;95;26;24;8;5;9;2;3;2;2;0
2020-03-11 14:20:59;95;26;24;8;5;9;2;3;2;2;0
2020-03-11 14:21:59;96;26;25;8;5;9;2;3;2;2;0
2020-03-11 14:22:59;96;26;25;8;5;9;2;3;2;2;0
2020-03-11 14:23:58;96;26;25;8;5;9;2;3;2;2;0
2020-03-11 14:24:59;96;26;25;8;5;9;2;3;2;2;0
2020-03-11 14:25:59;96;26;25;8;5;9;2;3;2;2;0
2020-03-11 14:26:58;96;26;25;8;5;9;2;3;2;2;0
2020-03-11 14:27:59;96;26;25;8;5;9;2;3;2;2;0
2020-03-11 14:28:59;96;26;25;8;5;9;2;3;2;2;0
2020-03-11 14:29:58;96;26;25;8;5;9;2;3;2;2;0
2020-03-11 14:30:59;96;26;25;8;5;9;2;3;2;2;0
2020-03-11 14:31:59;97;26;26;8;5;9;3;3;2;2;0
2020-03-11 14:32:58;97;26;26;8;5;9;3;3;2;2;0
2020-03-11 14:33:59;97;26;26;8;5;9;3;3;2;2;0
2020-03-11 14:34:59;97;26;26;8;5;9;3;3;2;2;0
2020-03-11 14:35:59;97;26;26;8;5;9;3;3;2;2;0
2020-03-11 14:37:00;99;27;26;8;5;9;3;3;2;2;0
2020-03-11 14:37:58;100;27;27;8;5;9;3;3;2;2;0
2020-03-11 14:38:59;100;27;27;8;5;9;3;3;2;2;0
2020-03-11 14:39:59;101;28;27;8;5;9;3;3;2;2;0
2020-03-11 14:40:58;101;28;27;8;5;9;3;3;2;2;0
2020-03-11 14:41:59;101;28;27;8;5;9;3;3;2;2;0
2020-03-11 14:42:59;101;28;27;8;5;9;3;3;2;2;0
2020-03-11 14:43:58;101;28;27;8;5;9;3;3;2;2;0
2020-03-11 14:44:59;101;28;27;8;5;9;3;3;2;2;0
2020-03-11 14:45:59;101;28;27;8;5;9;3;3;2;2;0
2020-03-11 14:46:59;101;28;27;8;5;9;3;3;2;2;0
2020-03-11 14:47:58;101;28;27;8;5;9;3;3;2;2;0
2020-03-11 14:48:59;101;28;27;8;5;9;3;3;2;2;0
2020-03-11 14:49:59;102;28;27;9;5;9;3;3;2;2;0
2020-03-11 14:50:58;102;28;27;9;5;9;3;3;2;2;0
2020-03-11 14:51:59;102;28;27;9;5;9;3;3;2;2;0
2020-03-11 14:52:59;102;28;27;9;5;9;3;3;2;2;0
2020-03-11 14:53:59;102;28;27;9;5;9;3;3;2;2;0
2020-03-11 14:54:58;102;28;27;9;5;9;3;3;2;2;0
2020-03-11 14:55:59;102;28;27;9;5;9;3;3;2;2;0
2020-03-11 14:56:59;102;28;27;9;5;9;3;3;2;2;0
2020-03-11 14:57:59;102;28;27;9;5;9;3;3;2;2;0
2020-03-11 14:58:58;102;28;27;9;5;9;3;3;2;2;0
2020-03-11 14:59:59;102;28;27;9;5;9;3;3;2;2;0
2020-03-11 15:00:59;102;28;27;9;5;9;3;3;2;2;0
2020-03-11 15:01:58;103;28;28;9;5;9;3;3;2;2;0
2020-03-11 15:02:59;103;28;28;9;5;9;3;3;2;2;0
2020-03-11 15:03:59;103;28;28;9;5;9;3;3;2;2;0
2020-03-11 15:04:59;103;28;28;9;5;9;3;3;2;2;0
2020-03-11 15:05:58;103;28;28;9;5;9;3;3;2;2;0
2020-03-11 15:06:59;103;28;28;9;5;9;3;3;2;2;0
2020-03-11 15:07:59;104;29;28;9;5;9;3;3;2;2;0
2020-03-11 15:08:59;104;29;28;9;5;9;3;3;2;2;0
2020-03-11 15:09:58;104;29;28;9;5;9;3;3;2;2;0
2020-03-11 15:10:59;105;29;29;9;5;9;3;3;2;2;0
2020-03-11 15:11:59;108;29;31;10;5;9;3;3;2;2;0
2020-03-11 15:12:59;108;29;31;10;5;9;3;3;2;2;0
2020-03-11 15:13:58;108;29;31;10;5;9;3;3;2;2;0
2020-03-11 15:14:59;109;30;31;10;5;9;3;3;2;2;0
2020-03-11 15:15:59;109;30;31;10;5;9;3;3;2;2;0
2020-03-11 15:16:59;109;30;31;10;5;9;3;3;2;2;0
2020-03-11 15:17:59;109;30;31;10;5;9;3;3;2;2;0
2020-03-11 15:18:58;109;30;31;10;5;9;3;3;2;2;0
2020-03-11 15:19:59;110;30;32;10;5;9;3;3;2;2;0
2020-03-11 15:20:59;110;30;32;10;5;9;3;3;2;2;0
2020-03-11 15:21:58;111;30;33;10;5;9;3;3;2;2;0
2020-03-11 15:22:59;111;30;33;10;5;9;3;3;2;2;0
2020-03-11 15:23:59;111;30;33;10;5;9;3;3;2;2;0
2020-03-11 15:25:00;111;30;33;10;5;9;3;3;2;2;0
2020-03-11 15:25:58;111;30;33;10;5;9;3;3;2;2;0
2020-03-11 15:26:59;111;30;33;10;5;9;3;3;2;2;0
2020-03-11 15:27:59;111;30;33;10;5;9;3;3;2;2;0
2020-03-11 15:28:58;111;30;33;10;5;9;3;3;2;2;0
2020-03-11 15:29:59;112;31;33;10;5;9;3;3;2;2;0
2020-03-11 15:30:59;112;31;33;10;5;9;3;3;2;2;0
2020-03-11 15:31:59;113;32;33;10;5;9;3;3;2;2;0
2020-03-11 15:32:58;113;32;33;10;5;9;3;3;2;2;0
2020-03-11 15:33:59;113;32;33;10;5;9;3;3;2;2;0
2020-03-11 15:34:59;113;33;33;10;5;9;3;3;2;2;0
2020-03-11 15:35:58;113;33;33;10;5;9;3;3;2;2;0
2020-03-11 15:36:59;113;33;33;10;5;9;3;3;2;2;0
2020-03-11 15:37:59;114;33;33;10;5;10;3;3;2;2;0
2020-03-11 15:38:59;114;33;33;10;5;10;3;3;2;2;0
2020-03-11 15:39:58;114;33;33;10;5;10;3;3;2;2;0
2020-03-11 15:40:59;115;33;34;10;5;10;3;3;2;2;0
2020-03-11 15:41:59;115;33;34;10;5;10;3;3;2;2;0
2020-03-11 15:42:59;115;33;34;10;5;10;3;3;2;2;0
2020-03-11 15:43:58;115;33;34;10;5;10;3;3;2;2;0
2020-03-11 15:44:59;115;33;34;10;5;10;3;3;2;2;0
2020-03-11 15:45:59;115;33;34;10;5;10;3;3;2;2;0
2020-03-11 15:46:58;115;33;34;10;5;10;3;3;2;2;0
2020-03-11 15:47:59;115;33;34;10;5;10;3;3;2;2;0
2020-03-11 15:48:59;115;33;34;10;5;10;3;3;2;2;0
2020-03-11 15:49:58;116;34;34;10;5;10;3;3;2;2;0
2020-03-11 15:50:59;116;34;34;10;5;10;3;3;2;2;0
2020-03-11 15:51:59;116;34;34;10;5;10;3;3;2;2;0
2020-03-11 15:52:59;116;34;34;10;5;10;3;3;2;2;0
2020-03-11 15:53:58;116;34;34;10;5;10;3;3;2;2;0
2020-03-11 15:54:59;116;34;34;10;5;10;3;3;2;2;0
2020-03-11 15:55:59;117;34;34;10;6;10;3;3;2;2;0
2020-03-11 15:56:58;117;34;34;10;6;10;3;3;2;2;0
2020-03-11 15:57:59;117;34;34;10;6;10;3;3;2;2;0
2020-03-11 15:58:59;117;34;34;10;6;10;3;3;2;2;0
2020-03-11 15:59:59;117;34;34;10;6;10;3;3;2;2;0
2020-03-11 16:00:58;117;34;34;10;6;10;3;3;2;2;0
2020-03-11 16:01:59;118;35;34;10;6;10;3;3;2;2;0
2020-03-11 16:02:59;118;35;34;10;6;10;3;3;2;2;0
2020-03-11 16:03:59;118;35;34;10;6;10;3;3;2;2;0
2020-03-11 16:04:58;118;35;34;10;6;10;3;3;2;2;0
2020-03-11 16:05:59;118;35;34;10;6;10;3;3;2;2;0
2020-03-11 16:06:59;118;35;34;10;6;10;3;3;2;2;0
2020-03-11 16:07:58;118;35;34;10;6;10;3;3;2;2;0
2020-03-11 16:08:59;118;35;34;10;6;10;3;3;2;2;0
2020-03-11 16:09:59;119;36;34;10;6;10;3;3;2;2;0
2020-03-11 16:10:58;120;37;34;10;6;10;3;3;2;2;0
2020-03-11 16:11:59;121;37;35;10;6;10;3;3;2;2;0
2020-03-11 16:12:59;122;37;35;10;6;10;4;3;2;2;0
2020-03-11 16:13:58;123;37;35;10;7;10;4;3;2;2;0
2020-03-11 16:14:59;123;37;35;10;7;10;4;3;2;2;0
2020-03-11 16:15:59;123;37;35;10;7;10;4;3;2;2;0
2020-03-11 16:17:00;123;37;35;10;7;10;4;3;2;2;0
2020-03-11 16:17:58;123;37;35;10;7;10;4;3;2;2;0
2020-03-11 16:18:59;123;37;35;10;7;10;4;3;2;2;0
2020-03-11 16:19:58;123;37;35;10;7;10;4;3;2;2;0
2020-03-11 16:20:59;123;37;35;10;7;10;4;3;2;2;0
2020-03-11 16:21:59;123;37;35;10;7;10;4;3;2;2;0
2020-03-11 16:22:59;123;37;35;10;7;10;4;3;2;2;0
2020-03-11 16:23:58;123;37;35;10;7;10;4;3;2;2;0
2020-03-11 16:24:59;123;37;35;10;7;10;4;3;2;2;0
2020-03-11 16:25:59;123;38;35;10;7;9;4;3;2;2;0
2020-03-11 16:27:00;123;38;35;10;7;9;4;3;2;2;0
2020-03-11 16:27:58;123;38;35;10;7;9;4;3;2;2;0
2020-03-11 16:28:59;123;38;35;10;7;9;4;3;2;2;0
2020-03-11 16:29:59;123;38;35;10;7;9;4;3;2;2;0
2020-03-11 16:30:58;124;38;36;10;7;9;4;3;2;2;0
2020-03-11 16:31:59;124;38;36;10;7;9;4;3;2;2;0
2020-03-11 16:32:59;124;38;36;10;7;9;4;3;2;2;0
2020-03-11 16:33:59;124;38;36;10;7;9;4;3;2;2;0
2020-03-11 16:34:58;124;38;36;10;7;9;4;3;2;2;0
2020-03-11 16:35:59;124;38;36;10;7;9;4;3;2;2;0
2020-03-11 16:36:59;124;38;36;10;7;9;4;3;2;2;0
2020-03-11 16:37:59;124;38;36;10;7;9;4;3;2;2;0
2020-03-11 16:38:58;126;40;36;10;7;9;4;3;2;2;0
2020-03-11 16:39:59;126;40;36;10;7;9;4;3;2;2;0
2020-03-11 16:40:59;126;40;36;10;7;9;4;3;2;2;0
2020-03-11 16:41:58;126;40;36;10;7;9;4;3;2;2;0
2020-03-11 16:42:59;126;40;36;10;7;9;4;3;2;2;0
2020-03-11 16:43:59;126;40;36;10;7;9;4;3;2;2;0
2020-03-11 16:44:59;126;40;36;10;7;9;4;3;2;2;0
2020-03-11 16:45:58;126;40;36;10;7;9;4;3;2;2;0
2020-03-11 16:46:59;126;40;36;10;7;9;4;3;2;2;0
2020-03-11 16:47:59;126;40;36;10;7;9;4;3;2;2;0
2020-03-11 16:49:00;128;42;36;10;7;9;4;3;2;2;0
2020-03-11 16:49:58;128;42;36;10;7;9;4;3;2;2;0
2020-03-11 16:50:59;128;42;36;10;7;9;4;3;2;2;0
2020-03-11 16:51:59;128;42;36;10;7;9;4;3;2;2;0
2020-03-11 16:52:58;128;42;36;10;7;9;4;3;2;2;0
2020-03-11 16:53:59;128;42;36;10;7;9;4;3;2;2;0
2020-03-11 16:54:59;130;44;36;10;7;9;4;3;2;2;0
2020-03-11 16:55:59;130;44;36;10;7;9;4;3;2;2;0
2020-03-11 16:56:58;130;44;36;10;7;9;4;3;2;2;0
2020-03-11 16:57:59;130;44;36;10;7;9;4;3;2;2;0
2020-03-11 16:58:59;131;44;36;10;7;9;4;3;3;2;0
2020-03-11 16:59:59;131;44;36;10;7;9;4;3;3;2;0
2020-03-11 17:00:58;131;44;36;10;7;9;4;3;3;2;0
2020-03-11 17:01:59;131;44;36;10;7;9;4;3;3;2;0
2020-03-11 17:02:59;131;44;36;10;7;9;4;3;3;2;0
2020-03-11 17:03:59;131;44;36;10;7;9;4;3;3;2;0
2020-03-11 17:04:58;131;44;36;10;7;9;4;3;3;2;0
2020-03-11 17:05:59;132;45;36;10;7;9;4;3;3;2;0
2020-03-11 17:06:59;132;45;36;10;7;9;4;3;3;2;0
2020-03-11 17:07:58;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:08:59;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:09:59;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:10:58;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:11:59;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:12:59;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:13:58;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:14:59;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:15:59;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:16:59;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:17:58;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:18:59;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:19:59;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:20:58;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:21:59;133;46;36;10;7;9;4;3;3;2;0
2020-03-11 17:22:59;134;46;37;10;7;9;4;3;3;2;0
2020-03-11 17:23:58;134;46;37;10;7;9;4;3;3;2;0
2020-03-11 17:24:59;134;46;37;10;7;9;4;3;3;2;0
2020-03-11 17:25:59;134;46;37;10;7;9;4;3;3;2;0
2020-03-11 17:26:59;134;46;37;10;7;9;4;3;3;2;0
2020-03-11 17:27:58;134;46;37;10;7;9;4;3;3;2;0
2020-03-11 17:28:59;134;46;37;10;7;9;4;3;3;2;0
2020-03-11 17:29:59;134;46;37;10;7;9;4;3;3;2;0
2020-03-11 17:30:58;134;46;37;10;7;9;4;3;3;2;0
2020-03-11 17:31:59;134;46;37;10;7;9;4;3;3;2;0
2020-03-11 17:32:59;134;46;37;10;7;9;4;3;3;2;0
2020-03-11 17:33:59;134;46;37;10;7;9;4;3;3;2;0
2020-03-11 17:34:58;135;47;37;10;7;9;4;3;3;2;0
2020-03-11 17:35:59;135;47;37;10;7;9;4;3;3;2;0
2020-03-11 17:36:58;135;47;37;10;7;9;4;3;3;2;0
2020-03-11 17:37:59;135;47;37;10;7;9;4;3;3;2;0
2020-03-11 17:38:59;135;47;37;10;7;9;4;3;3;2;0
2020-03-11 17:40:00;136;47;38;10;7;9;4;3;3;2;0
2020-03-11 17:40:58;136;47;38;10;7;9;4;3;3;2;0
2020-03-11 17:41:59;137;47;39;10;7;9;4;3;3;2;0
2020-03-11 17:42:59;137;47;39;10;7;9;4;3;3;2;0
2020-03-11 17:43:58;137;47;39;10;7;9;4;3;3;2;0
2020-03-11 17:44:59;137;47;39;10;7;9;4;3;3;2;0
2020-03-11 17:45:59;137;47;39;10;7;9;4;3;3;2;0
2020-03-11 17:46:58;138;48;39;10;7;9;4;3;3;2;0
2020-03-11 17:47:59;138;48;39;10;7;9;4;3;3;2;0
2020-03-11 17:48:59;138;48;39;10;7;9;4;3;3;2;0
2020-03-11 17:49:58;138;48;39;10;7;9;4;3;3;2;0
2020-03-11 17:50:59;138;48;39;10;7;9;4;3;3;2;0
2020-03-11 17:51:59;139;48;39;10;7;9;4;3;3;2;0
2020-03-11 17:52:58;139;48;39;10;7;9;4;3;3;2;0
2020-03-11 17:53:59;139;48;39;10;7;9;4;3;3;2;0
2020-03-11 17:54:59;139;48;39;10;7;9;4;3;3;2;0
2020-03-11 17:55:59;140;48;39;11;7;9;4;3;3;2;0
2020-03-11 17:56:58;141;48;40;11;7;9;4;3;3;2;0
2020-03-11 17:57:59;141;48;40;11;7;9;4;3;3;2;0
2020-03-11 17:58:59;142;48;41;11;7;9;4;3;3;2;0
2020-03-11 17:59:58;142;48;41;11;7;9;4;3;3;2;0
2020-03-11 18:00:59;142;48;41;11;7;9;4;3;3;2;0
2020-03-11 18:01:58;142;48;41;11;7;9;4;3;3;2;0
2020-03-11 18:02:59;142;48;41;11;7;9;4;3;3;2;0
2020-03-11 18:03:59;142;48;41;11;7;9;4;3;3;2;0
2020-03-11 18:04:59;142;48;41;11;7;9;4;3;3;2;0
2020-03-11 18:05:58;142;48;41;11;7;9;4;3;3;2;0
2020-03-11 18:06:59;142;48;41;11;7;9;4;3;3;2;0
2020-03-11 18:07:59;143;49;41;11;7;9;4;3;3;2;0
2020-03-11 18:08:58;143;49;41;11;7;9;4;3;3;2;0
2020-03-11 18:09:59;143;49;41;11;7;9;4;3;3;2;0
2020-03-11 18:10:59;144;50;41;11;7;9;4;3;3;2;0
2020-03-11 18:11:59;144;50;41;11;7;9;4;3;3;2;0
2020-03-11 18:12:58;144;50;41;11;7;9;4;3;3;2;0
2020-03-11 18:13:59;144;50;41;11;7;9;4;3;3;2;0
2020-03-11 18:14:59;144;50;41;11;7;9;4;3;3;2;0
2020-03-11 18:15:59;144;50;41;11;7;9;4;3;3;2;0
2020-03-11 18:16:58;144;50;41;11;7;9;4;3;3;2;0
2020-03-11 18:17:59;144;50;41;11;7;9;4;3;3;2;0
2020-03-11 18:18:59;144;50;41;11;7;9;4;3;3;2;0
2020-03-11 18:19:58;145;50;42;11;7;9;4;3;3;2;0
2020-03-11 18:20:59;145;50;42;11;7;9;4;3;3;2;0
2020-03-11 18:21:59;145;50;42;11;7;9;4;3;3;2;0
2020-03-11 18:22:59;145;50;42;11;7;9;4;3;3;2;0
2020-03-11 18:23:58;145;50;42;11;7;9;4;3;3;2;0
2020-03-11 18:24:59;145;50;42;11;7;9;4;3;3;2;0
2020-03-11 18:25:59;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:26:58;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:27:59;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:28:58;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:29:59;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:30:59;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:31:58;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:32:59;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:33:59;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:34:58;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:35:59;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:36:59;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:37:59;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:38:58;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:39:59;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:40:59;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:41:58;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:42:59;146;51;42;11;7;9;4;3;3;2;0
2020-03-11 18:43:59;148;52;43;11;7;9;4;3;3;2;0
2020-03-11 18:44:59;148;52;43;11;7;9;4;3;3;2;0
2020-03-11 18:45:58;148;52;43;11;7;9;4;3;3;2;0
2020-03-11 18:46:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 18:47:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 18:48:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 18:49:58;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 18:50:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 18:51:58;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 18:52:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 18:53:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 18:54:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 18:55:58;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 18:56:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 18:57:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 18:58:58;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 18:59:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 19:00:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 19:01:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 19:02:58;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 19:03:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 19:04:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 19:05:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 19:06:58;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 19:07:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 19:08:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 19:09:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 19:10:58;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 19:11:59;150;52;45;11;7;9;4;3;3;2;0
2020-03-11 19:12:59;151;52;46;11;7;9;4;3;3;2;0
2020-03-11 19:13:59;151;52;46;11;7;9;4;3;3;2;0
2020-03-11 19:14:58;152;53;46;11;7;9;4;3;3;2;0
2020-03-11 19:15:59;152;53;46;11;7;9;4;3;3;2;0
2020-03-11 19:16:59;152;53;46;11;7;9;4;3;3;2;0
2020-03-11 19:17:58;153;54;46;11;7;9;4;3;3;2;0
2020-03-11 19:18:59;154;54;46;12;7;9;4;3;3;2;0
2020-03-11 19:19:59;155;55;46;12;7;9;4;3;3;2;0
2020-03-11 19:20:59;155;55;46;12;7;9;4;3;3;2;0
2020-03-11 19:21:58;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:22:59;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:23:59;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:24:58;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:25:59;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:26:59;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:27:59;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:28:58;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:29:59;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:30:59;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:31:59;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:32:58;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:33:59;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:34:59;156;56;46;12;7;9;4;3;3;2;0
2020-03-11 19:35:58;157;56;46;12;7;9;5;3;3;2;0
2020-03-11 19:36:59;157;56;46;12;7;9;5;3;3;2;0
2020-03-11 19:37:59;157;56;46;12;7;9;5;3;3;2;0
2020-03-11 19:38:59;157;56;46;12;7;9;5;3;3;2;0
2020-03-11 19:39:58;157;56;46;12;7;9;5;3;3;2;0
2020-03-11 19:40:59;157;56;46;12;7;9;5;3;3;2;0
2020-03-11 19:41:59;157;56;46;12;7;9;5;3;3;2;0
2020-03-11 19:42:58;157;56;46;12;7;9;5;3;3;2;0
2020-03-11 19:43:59;157;56;46;12;7;9;5;3;3;2;0
