datetime;total_votes;cmapukocmankypum;KOCTOPE3;pupsique;rockamark;paramed;brammator;Есения;tutabrain;kilogramm;navalny
2019-05-22 13:08:58;189;88;52;11;8;2;6;0;0;4;0
2019-05-22 13:09:59;190;88;53;11;8;2;6;0;0;4;0
2019-05-22 13:10:59;190;88;53;11;8;2;6;0;0;4;0
2019-05-22 13:11:58;191;89;53;11;8;2;6;0;0;4;0
2019-05-22 13:12:59;192;89;54;11;8;2;6;0;0;4;0
2019-05-22 13:13:59;192;90;54;11;8;2;6;0;0;4;0
2019-05-22 13:14:58;193;91;54;11;8;2;6;0;0;4;0
2019-05-22 13:15:59;194;91;54;11;8;3;6;0;0;4;0
2019-05-22 13:16:59;195;92;54;11;8;3;6;0;0;4;0
2019-05-22 13:17:58;196;93;54;11;8;3;6;0;0;4;0
2019-05-22 13:18:59;197;94;54;11;8;3;6;0;0;4;0
2019-05-22 13:19:59;197;94;54;11;8;3;6;0;0;4;0
2019-05-22 13:20:58;197;94;54;11;8;3;6;0;0;4;0
2019-05-22 13:21:59;197;94;54;11;8;3;6;0;0;4;0
2019-05-22 13:22:59;198;95;54;11;8;3;6;0;0;4;0
2019-05-22 13:23:58;198;95;54;11;8;3;6;0;0;4;0
2019-05-22 13:24:59;198;95;54;11;8;3;6;0;0;4;0
2019-05-22 13:25:59;198;95;54;11;8;3;6;0;0;4;0
2019-05-22 13:26:58;199;97;54;11;8;3;6;0;1;4;0
2019-05-22 13:27:59;199;97;54;11;8;3;6;0;1;4;0
2019-05-22 13:28:58;199;97;53;11;8;3;6;0;2;4;0
2019-05-22 13:29:59;199;97;53;11;8;3;6;0;2;4;0
2019-05-22 13:30:59;199;97;53;11;8;3;6;0;2;4;0
2019-05-22 13:31:58;199;97;53;11;8;3;6;0;2;4;0
2019-05-22 13:32:59;199;97;53;11;8;3;6;0;2;4;0
2019-05-22 13:33:59;199;97;53;11;8;3;6;0;2;4;0
2019-05-22 13:34:59;200;98;53;11;8;3;6;0;2;4;0
2019-05-22 13:35:58;201;98;54;11;8;3;6;0;2;4;0
2019-05-22 13:36:59;201;98;54;11;8;3;6;0;2;4;0
2019-05-22 13:37:58;202;99;54;11;8;3;6;0;2;4;0
2019-05-22 13:38:59;202;99;54;11;8;3;6;0;2;4;0
2019-05-22 13:39:59;203;100;54;11;8;3;6;0;2;4;0
2019-05-22 13:40:58;204;100;54;12;8;3;6;0;2;4;0
2019-05-22 13:41:59;204;100;54;12;8;3;6;0;2;4;0
2019-05-22 13:42:58;205;101;54;12;8;3;6;0;2;4;0
2019-05-22 13:43:59;206;101;55;12;8;3;6;0;2;4;0
2019-05-22 13:44:59;207;101;56;12;8;3;6;0;2;4;0
2019-05-22 13:45:58;207;101;56;12;8;3;6;0;2;4;0
2019-05-22 13:46:59;207;101;56;12;8;3;6;0;2;4;0
2019-05-22 13:47:59;207;101;56;12;8;3;6;0;2;4;0
2019-05-22 13:48:58;207;101;56;12;8;3;6;0;2;4;0
2019-05-22 13:49:59;207;101;56;12;8;3;6;0;2;4;0
2019-05-22 13:50:59;207;101;56;12;8;3;6;0;2;4;0
2019-05-22 13:51:58;209;102;57;12;8;3;6;0;2;4;0
2019-05-22 13:52:59;209;102;57;12;8;3;6;0;2;4;0
2019-05-22 13:53:58;209;102;57;12;8;3;6;0;2;4;0
2019-05-22 13:54:59;210;103;57;12;8;3;6;0;2;4;0
2019-05-22 13:55:59;210;103;57;12;8;3;6;0;2;4;0
2019-05-22 13:56:58;210;103;57;12;8;3;6;0;2;4;0
2019-05-22 13:57:59;211;104;57;12;8;3;6;0;2;4;0
2019-05-22 13:58:59;211;104;57;12;8;3;6;0;2;4;0
2019-05-22 13:59:58;211;104;57;12;8;3;6;0;2;4;0
2019-05-22 14:00:59;212;105;57;12;8;3;6;0;2;4;0
2019-05-22 14:01:59;213;106;57;12;8;3;6;0;2;4;0
2019-05-22 14:02:58;213;106;57;12;8;3;6;0;2;4;0
2019-05-22 14:03:59;213;106;57;12;8;3;6;0;2;4;0
2019-05-22 14:04:59;213;106;57;12;8;3;6;0;2;4;0
2019-05-22 14:05:58;213;106;57;12;8;3;6;0;2;4;0
2019-05-22 14:06:59;213;106;57;12;8;3;6;0;2;4;0
2019-05-22 14:07:59;213;106;57;12;8;3;6;0;2;4;0
2019-05-22 14:08:58;214;107;57;12;8;3;6;0;2;4;0
2019-05-22 14:09:59;215;107;58;12;8;3;6;0;2;4;0
2019-05-22 14:10:59;215;107;58;12;8;3;6;0;2;4;0
2019-05-22 14:11:58;215;107;58;12;8;3;6;0;2;4;0
2019-05-22 14:12:59;217;108;59;12;8;3;6;0;2;4;0
2019-05-22 14:13:59;217;108;59;12;8;3;6;0;2;4;0
2019-05-22 14:14:58;218;109;59;12;8;3;6;0;2;4;0
2019-05-22 14:15:59;218;109;59;12;8;3;6;0;2;4;0
2019-05-22 14:16:59;219;109;59;13;8;3;6;0;2;4;0
2019-05-22 14:17:58;219;109;59;13;8;3;6;0;2;4;0
2019-05-22 14:18:59;219;109;59;13;8;3;6;0;2;4;0
2019-05-22 14:19:59;219;109;59;13;8;3;6;0;2;4;0
2019-05-22 14:20:58;218;109;58;13;8;3;6;0;2;4;0
2019-05-22 14:21:59;218;109;58;13;8;3;6;0;2;4;0
2019-05-22 14:22:59;219;109;59;13;8;3;6;0;2;4;0
2019-05-22 14:23:58;220;110;59;13;8;3;6;0;2;4;0
2019-05-22 14:24:59;220;110;59;13;8;3;6;0;2;4;0
2019-05-22 14:25:59;220;110;59;13;8;3;6;0;2;4;0
2019-05-22 14:26:58;221;111;59;13;8;3;6;0;2;4;0
2019-05-22 14:27:59;222;112;59;13;8;3;6;0;2;4;0
2019-05-22 14:28:59;222;112;59;13;8;3;6;0;2;4;0
2019-05-22 14:29:58;222;112;59;13;8;3;6;0;2;4;0
2019-05-22 14:30:59;222;112;59;13;8;3;6;0;2;4;0
2019-05-22 14:31:59;223;114;58;13;8;3;6;0;2;4;0
2019-05-22 14:32:58;223;114;58;13;8;3;6;0;2;4;0
2019-05-22 14:33:59;223;114;58;13;8;3;6;0;2;4;0
2019-05-22 14:34:59;223;114;58;13;8;3;6;0;2;4;0
2019-05-22 14:35:58;223;114;58;13;8;3;6;0;2;4;0
2019-05-22 14:36:59;224;115;58;13;8;3;6;0;2;4;0
2019-05-22 14:37:59;224;115;58;13;8;3;6;0;2;4;0
2019-05-22 14:38:58;224;115;58;13;8;3;6;0;2;4;0
2019-05-22 14:39:59;224;115;58;13;8;3;6;0;2;4;0
2019-05-22 14:40:59;224;115;58;13;8;3;6;0;2;4;0
2019-05-22 14:41:58;225;115;58;13;8;3;6;0;2;4;0
2019-05-22 14:42:59;225;115;58;13;8;3;6;0;2;4;0
2019-05-22 14:43:59;225;115;58;13;8;3;6;0;2;4;0
2019-05-22 14:44:58;226;116;58;13;8;3;6;0;2;4;0
2019-05-22 14:45:59;227;116;59;13;8;3;6;0;2;4;0
2019-05-22 14:46:59;227;116;59;13;8;3;6;0;2;4;0
2019-05-22 14:47:58;226;116;59;13;7;3;6;0;2;4;0
2019-05-22 14:48:59;226;116;59;13;7;3;6;0;2;4;0
2019-05-22 14:49:59;226;116;59;13;7;3;6;0;2;4;0
2019-05-22 14:51:00;228;117;60;13;7;3;6;0;2;4;0
2019-05-22 14:51:58;227;116;60;13;7;3;6;0;2;4;0
2019-05-22 14:52:59;228;117;60;13;7;3;6;0;2;4;0
2019-05-22 14:53:58;228;117;60;13;7;3;6;0;2;4;0
2019-05-22 14:54:59;228;117;60;13;7;3;6;0;2;4;0
2019-05-22 14:55:59;228;118;59;13;7;3;6;0;2;4;0
2019-05-22 14:56:58;228;118;59;13;7;3;6;0;2;4;0
2019-05-22 14:57:59;228;118;59;13;7;3;6;0;2;4;0
2019-05-22 14:58:58;228;118;59;13;7;3;6;0;2;4;0
2019-05-22 14:59:59;229;119;59;13;7;3;6;0;2;4;0
2019-05-22 15:00:59;229;119;59;13;7;3;6;0;2;4;0
2019-05-22 15:01:58;229;119;59;13;7;3;6;0;2;4;0
2019-05-22 15:02:59;231;120;60;13;7;3;6;0;2;4;0
2019-05-22 15:03:59;231;120;60;13;7;3;6;0;2;4;0
2019-05-22 15:04:58;232;120;61;13;7;3;6;0;2;4;0
2019-05-22 15:05:59;231;120;60;13;7;3;6;0;2;4;0
2019-05-22 15:06:59;231;120;60;13;7;3;6;0;2;4;0
2019-05-22 15:07:58;231;120;60;13;7;3;6;0;2;4;0
2019-05-22 15:08:59;231;120;60;13;7;3;6;0;2;4;0
2019-05-22 15:09:59;231;120;60;13;7;3;6;0;2;4;0
2019-05-22 15:10:58;231;120;60;13;7;3;6;0;2;4;0
2019-05-22 15:11:59;231;120;60;13;7;3;6;0;2;4;0
2019-05-22 15:12:59;233;121;61;13;7;3;6;0;2;4;0
2019-05-22 15:13:58;233;121;61;13;7;3;6;0;2;4;0
2019-05-22 15:14:59;234;122;61;13;7;3;6;0;2;4;0
2019-05-22 15:15:59;234;122;61;13;7;3;6;0;2;4;0
2019-05-22 15:16:58;234;122;61;13;7;3;6;0;2;4;0
2019-05-22 15:17:59;234;122;61;13;7;3;6;0;2;4;0
2019-05-22 15:18:58;235;122;62;13;7;3;6;0;2;4;0
2019-05-22 15:19:59;236;123;62;13;7;3;6;0;2;4;0
2019-05-22 15:20:59;236;123;62;13;7;3;6;0;2;4;0
2019-05-22 15:21:58;236;123;62;13;7;3;6;0;2;4;0
2019-05-22 15:22:59;236;123;62;13;7;3;6;0;2;4;0
2019-05-22 15:23:59;236;123;62;13;7;3;6;0;2;4;0
2019-05-22 15:24:58;237;124;62;13;7;3;6;0;2;4;0
2019-05-22 15:25:59;237;124;62;13;7;3;6;0;2;4;0
2019-05-22 15:26:59;238;124;63;13;7;3;6;0;2;4;0
2019-05-22 15:27:58;238;124;63;13;7;3;6;0;2;4;0
2019-05-22 15:28:59;238;124;63;13;7;3;6;0;2;4;0
2019-05-22 15:29:59;239;124;63;14;7;3;6;0;2;4;0
2019-05-22 15:31:00;239;124;63;14;7;3;6;0;2;4;0
2019-05-22 15:31:58;238;124;62;14;7;3;6;0;2;4;0
2019-05-22 15:32:59;240;126;62;14;7;3;6;0;2;4;0
2019-05-22 15:33:59;240;126;63;14;7;3;6;0;2;4;0
2019-05-22 15:34:58;240;126;63;14;7;3;6;0;2;4;0
2019-05-22 15:35:59;240;126;63;14;7;3;6;0;2;4;0
2019-05-22 15:36:59;240;126;63;14;7;3;6;0;2;4;0
2019-05-22 15:37:58;240;126;63;14;7;3;6;0;2;4;0
2019-05-22 15:38:59;240;126;63;14;7;3;6;0;2;4;0
2019-05-22 15:39:58;240;126;63;14;7;3;6;0;2;4;0
2019-05-22 15:40:59;240;126;63;14;7;3;6;0;2;4;0
2019-05-22 15:41:59;240;126;63;14;7;3;6;0;2;4;0
2019-05-22 15:42:58;241;126;63;15;7;3;6;0;2;4;0
2019-05-22 15:43:59;241;126;63;15;7;3;6;0;2;4;0
2019-05-22 15:44:59;241;126;63;15;7;3;6;0;2;4;0
2019-05-22 15:45:58;241;126;63;15;7;3;6;0;2;4;0
2019-05-22 15:46:59;243;127;64;15;7;3;6;0;2;4;0
2019-05-22 15:47:59;243;127;64;15;7;3;6;0;2;4;0
2019-05-22 15:48:58;244;127;64;15;8;3;6;0;2;4;0
2019-05-22 15:49:59;244;127;64;15;8;3;6;0;2;4;0
2019-05-22 15:50:59;244;127;64;15;8;3;6;0;2;4;0
2019-05-22 15:51:58;246;127;66;15;8;3;6;0;2;4;0
2019-05-22 15:52:59;247;128;66;15;8;3;6;0;2;4;0
2019-05-22 15:53:58;247;128;66;15;8;3;6;0;2;4;0
2019-05-22 15:54:59;248;128;66;15;8;3;6;0;2;4;0
2019-05-22 15:55:59;249;128;67;15;8;3;6;0;2;4;0
2019-05-22 15:56:58;250;128;68;15;8;3;6;0;2;4;0
2019-05-22 15:57:59;250;128;68;15;8;3;6;0;2;4;0
2019-05-22 15:58:59;250;128;68;15;8;3;6;0;2;4;0
2019-05-22 15:59:58;250;128;68;15;8;3;6;0;2;4;0
2019-05-22 16:00:59;250;127;69;15;8;3;6;0;2;4;0
2019-05-22 16:01:58;251;128;69;15;8;3;6;0;2;4;0
2019-05-22 16:02:59;251;128;69;15;8;3;6;0;2;4;0
2019-05-22 16:03:59;252;128;70;15;8;3;6;0;2;4;0
2019-05-22 16:04:58;252;128;70;15;8;3;6;0;2;4;0
2019-05-22 16:05:59;252;128;70;15;8;3;6;0;2;4;0
2019-05-22 16:06:58;252;128;70;15;8;3;6;0;2;4;0
2019-05-22 16:07:59;253;129;70;15;8;3;6;0;2;4;0
2019-05-22 16:08:59;253;129;70;15;8;3;6;0;2;4;0
2019-05-22 16:09:58;253;129;70;15;8;3;6;0;2;4;0
2019-05-22 16:10:59;253;129;70;15;8;3;6;0;2;4;0
2019-05-22 16:11:59;254;129;70;15;8;3;6;2;2;4;0
2019-05-22 16:12:58;254;129;70;15;8;3;6;2;2;4;0
2019-05-22 16:13:59;254;129;70;15;8;3;6;2;2;4;0
2019-05-22 16:14:59;254;129;70;15;8;3;6;2;2;4;0
2019-05-22 16:15:58;255;130;70;15;8;3;6;2;2;4;0
2019-05-22 16:16:59;255;130;70;15;8;3;6;2;2;4;0
2019-05-22 16:17:59;256;130;70;16;8;3;6;2;2;4;0
2019-05-22 16:18:58;256;130;70;16;8;3;6;2;2;4;0
2019-05-22 16:19:59;256;130;70;16;8;3;6;2;2;4;0
2019-05-22 16:20:58;257;130;71;16;8;3;6;2;2;4;0
2019-05-22 16:21:59;257;130;71;16;8;3;6;2;2;4;0
2019-05-22 16:22:59;257;130;71;16;8;3;6;2;2;4;0
2019-05-22 16:23:58;258;131;71;16;8;3;6;2;2;4;0
2019-05-22 16:24:59;258;131;71;16;8;3;6;2;2;4;0
2019-05-22 16:25:59;258;131;71;16;8;3;6;2;2;4;0
2019-05-22 16:26:58;258;131;71;16;8;3;6;2;2;4;0
2019-05-22 16:27:59;259;131;71;16;8;3;6;3;2;4;0
2019-05-22 16:28:59;259;131;71;16;8;3;6;3;2;4;0
2019-05-22 16:29:58;259;131;71;16;8;3;6;3;2;4;0
2019-05-22 16:30:59;259;131;71;16;8;3;6;3;2;4;0
2019-05-22 16:31:59;259;131;71;16;8;3;6;3;2;4;0
2019-05-22 16:32:58;259;131;71;16;8;3;6;3;2;4;0
2019-05-22 16:33:59;259;131;71;16;8;3;6;3;2;4;0
2019-05-22 16:34:59;259;131;71;16;8;3;6;3;2;4;0
2019-05-22 16:35:58;259;131;71;16;8;3;6;3;2;4;0
2019-05-22 16:36:59;259;131;71;16;8;3;6;3;2;4;0
2019-05-22 16:37:59;258;131;70;16;8;3;6;3;2;4;0
2019-05-22 16:38:58;258;131;70;16;8;3;6;3;2;4;0
2019-05-22 16:39:59;258;131;70;16;8;3;6;3;2;4;0
2019-05-22 16:40:59;258;131;70;16;8;3;6;3;2;4;0
2019-05-22 16:41:58;258;131;70;16;8;3;6;3;2;4;0
2019-05-22 16:42:59;258;131;70;16;8;3;6;3;2;4;0
2019-05-22 16:43:59;258;131;70;16;8;3;6;3;2;4;0
2019-05-22 16:44:58;258;131;70;16;8;3;6;3;2;4;0
2019-05-22 16:45:59;259;132;70;16;8;3;6;3;2;4;0
2019-05-22 16:46:58;262;135;70;16;8;3;6;3;2;4;0
2019-05-22 16:47:59;263;135;70;16;8;3;6;4;2;4;0
2019-05-22 16:48:59;263;135;70;16;8;3;6;4;2;4;0
2019-05-22 16:49:58;263;135;70;16;8;3;6;4;2;4;0
2019-05-22 16:50:59;263;135;70;16;8;3;6;4;2;4;0
2019-05-22 16:51:59;263;135;70;16;8;3;6;4;2;4;0
2019-05-22 16:52:58;263;135;70;16;8;3;6;4;2;4;0
2019-05-22 16:53:59;263;135;70;16;8;3;6;4;2;4;0
2019-05-22 16:54:58;263;135;70;16;8;3;6;4;2;4;0
2019-05-22 16:55:59;263;135;70;16;8;3;6;4;2;4;0
2019-05-22 16:56:59;263;135;70;16;8;3;6;4;2;4;0
2019-05-22 16:57:58;263;135;70;16;8;3;6;4;2;4;0
2019-05-22 16:58:59;264;136;70;16;8;3;6;4;2;4;0
2019-05-22 16:59:59;264;136;70;16;8;3;6;4;2;4;0
2019-05-22 17:00:58;264;136;70;16;8;3;6;4;2;4;0
2019-05-22 17:01:59;266;136;72;16;8;3;6;4;2;4;0
2019-05-22 17:02:59;266;136;72;16;8;3;6;4;2;4;0
2019-05-22 17:03:59;266;136;72;16;8;3;6;4;2;4;0
2019-05-22 17:04:58;266;136;72;16;8;3;6;4;2;4;0
2019-05-22 17:05:59;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:06:59;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:07:58;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:08:59;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:09:58;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:10:59;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:11:59;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:12:58;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:13:59;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:14:59;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:15:58;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:16:59;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:17:59;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:18:58;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:19:59;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:20:59;267;137;72;16;8;3;6;4;2;4;0
2019-05-22 17:21:58;268;137;72;16;8;4;6;4;2;4;0
2019-05-22 17:22:59;268;137;72;16;8;4;6;4;2;4;0
2019-05-22 17:23:59;268;137;72;16;8;4;6;4;2;4;0
2019-05-22 17:24:58;268;137;72;16;8;4;6;4;2;4;0
2019-05-22 17:25:59;269;138;72;16;8;4;6;4;2;4;0
2019-05-22 17:26:58;269;138;72;16;8;4;6;4;2;4;0
2019-05-22 17:27:59;269;138;72;16;8;4;6;4;2;4;0
2019-05-22 17:28:59;270;139;72;16;8;4;6;4;2;4;0
2019-05-22 17:29:58;270;139;72;16;8;4;6;4;2;4;0
2019-05-22 17:30:59;271;139;73;16;8;4;6;4;2;4;0
2019-05-22 17:31:59;271;139;73;16;8;4;6;4;2;4;0
2019-05-22 17:32:58;271;139;73;16;8;4;6;4;2;4;0
2019-05-22 17:33:59;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:34:59;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:35:58;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:36:59;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:38:00;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:38:58;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:39:59;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:40:58;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:41:59;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:42:59;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:43:58;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:44:59;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:45:59;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:46:58;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:47:59;272;140;74;16;8;4;6;4;2;4;0
2019-05-22 17:48:59;272;140;75;16;7;4;6;4;2;4;0
2019-05-22 17:49:58;272;141;74;16;7;4;6;4;2;4;0
2019-05-22 17:50:59;272;141;74;16;7;4;6;4;2;4;0
2019-05-22 17:51:59;272;141;74;16;7;4;6;4;2;4;0
2019-05-22 17:52:58;272;141;74;16;7;4;6;4;2;4;0
2019-05-22 17:53:59;272;141;74;16;7;4;6;4;2;4;0
2019-05-22 17:55:00;272;141;74;16;7;4;6;4;2;4;0
2019-05-22 17:55:58;272;141;74;16;7;4;6;4;2;4;0
2019-05-22 17:56:59;272;141;74;16;7;4;6;4;2;4;0
2019-05-22 17:57:58;272;141;74;16;7;4;6;4;2;4;0
2019-05-22 17:58:59;273;142;74;16;7;4;6;4;2;4;0
2019-05-22 17:59:59;273;142;74;16;7;4;6;4;2;4;0
2019-05-22 18:00:58;274;143;74;16;7;4;6;4;2;4;0
2019-05-22 18:01:59;274;143;74;16;7;4;6;4;2;4;0
2019-05-22 18:02:59;274;143;74;16;7;4;6;4;2;4;0
2019-05-22 18:03:58;274;143;74;16;7;4;6;4;2;4;0
2019-05-22 18:04:59;274;143;74;16;7;4;6;4;2;4;0
2019-05-22 18:05:59;274;143;74;16;7;4;6;4;2;4;0
2019-05-22 18:06:59;274;143;74;16;7;4;6;4;2;4;0
2019-05-22 18:07:58;274;143;74;16;7;4;6;4;2;4;0
2019-05-22 18:08:59;275;144;74;16;7;4;6;4;2;4;0
2019-05-22 18:09:59;275;144;74;16;7;4;6;4;2;4;0
2019-05-22 18:10:58;275;144;74;16;7;4;6;4;2;4;0
2019-05-22 18:11:59;275;144;74;16;7;4;6;4;2;4;0
2019-05-22 18:12:59;276;144;74;17;7;4;6;4;2;4;0
2019-05-22 18:13:58;276;144;74;17;7;4;6;4;2;4;0
2019-05-22 18:14:59;277;145;74;17;7;4;6;4;2;4;0
2019-05-22 18:15:59;277;145;74;17;7;4;6;4;2;4;0
2019-05-22 18:16:58;278;146;74;17;7;4;6;4;2;4;0
2019-05-22 18:17:59;278;146;74;17;7;4;6;4;2;4;0
2019-05-22 18:18:58;278;146;74;17;7;4;6;4;2;4;0
2019-05-22 18:19:59;278;146;74;17;7;4;6;4;2;4;0
2019-05-22 18:20:59;278;146;74;17;7;4;6;4;2;4;0
2019-05-22 18:21:58;278;146;74;17;7;4;6;4;2;4;0
2019-05-22 18:22:59;279;147;74;17;7;4;6;4;2;4;0
2019-05-22 18:23:59;280;148;74;17;7;4;6;4;2;4;0
2019-05-22 18:24:58;280;148;74;17;7;4;6;4;2;4;0
2019-05-22 18:25:59;280;148;74;17;7;4;6;4;2;4;0
2019-05-22 18:26:59;280;148;74;17;7;4;6;4;2;4;0
2019-05-22 18:27:58;280;148;74;17;7;4;6;4;2;4;0
2019-05-22 18:28:59;280;148;74;17;7;4;6;4;2;4;0
2019-05-22 18:29:59;280;148;74;17;7;4;6;4;2;4;0
2019-05-22 18:30:58;280;148;74;17;7;4;6;4;2;4;0
2019-05-22 18:31:59;280;148;74;17;7;4;6;4;2;4;0
2019-05-22 18:32:59;280;148;74;17;7;4;6;4;2;4;0
2019-05-22 18:33:58;281;148;75;17;7;4;6;4;2;4;0
2019-05-22 18:34:59;281;148;75;17;7;4;6;4;2;4;0
2019-05-22 18:35:59;281;148;75;17;7;4;6;4;2;4;0
2019-05-22 18:36:58;282;148;77;16;7;4;6;4;2;4;0
2019-05-22 18:37:59;282;148;77;16;7;4;6;4;2;4;0
2019-05-22 18:38:59;282;148;77;16;7;4;6;4;2;4;0
2019-05-22 18:39:58;283;149;77;16;7;4;6;4;2;4;0
2019-05-22 18:40:59;283;149;77;16;7;4;6;4;2;4;0
2019-05-22 18:41:59;283;149;77;16;7;4;6;4;2;4;0
2019-05-22 18:42:58;284;150;77;16;7;4;6;4;2;4;0
2019-05-22 18:43:59;284;150;77;16;7;4;6;4;2;4;0
2019-05-22 18:44:58;284;150;77;16;7;4;6;4;2;4;0
2019-05-22 18:45:59;284;150;77;16;7;4;6;4;2;4;0
2019-05-22 18:46:59;284;150;77;16;7;4;6;4;2;4;0
2019-05-22 18:47:58;286;152;77;16;7;4;6;4;2;4;0
2019-05-22 18:48:59;287;152;77;17;7;4;6;4;2;4;0
2019-05-22 18:49:59;288;152;77;17;7;5;6;4;2;4;0
2019-05-22 18:50:58;288;152;77;17;7;5;6;4;2;4;0
2019-05-22 18:51:59;288;152;77;17;7;5;6;4;2;4;0
2019-05-22 18:52:59;288;152;77;17;7;5;6;4;2;4;0
2019-05-22 18:53:58;288;152;77;17;7;5;6;4;2;4;0
2019-05-22 18:54:59;288;152;77;17;7;5;6;4;2;4;0
2019-05-22 18:55:59;288;152;77;17;7;5;6;4;2;4;0
2019-05-22 18:56:58;288;152;77;17;7;5;6;4;2;4;0
2019-05-22 18:57:59;288;152;77;17;7;5;6;4;2;4;0
2019-05-22 18:58:59;288;152;77;17;7;5;6;4;2;4;0
2019-05-22 18:59:58;290;153;78;17;7;5;6;4;2;4;0
2019-05-22 19:00:59;290;153;78;17;7;5;6;4;2;4;0
2019-05-22 19:01:59;290;153;78;17;7;5;6;4;2;4;0
2019-05-22 19:02:58;290;153;78;17;7;5;6;4;2;4;0
2019-05-22 19:03:59;290;153;78;17;7;5;6;4;2;4;0
2019-05-22 19:04:59;291;154;78;17;7;5;6;4;2;4;0
2019-05-22 19:05:58;291;154;78;17;7;5;6;4;2;4;0
2019-05-22 19:06:59;291;154;78;17;7;5;6;4;2;4;0
2019-05-22 19:07:58;291;154;78;17;7;5;6;4;2;4;0
2019-05-22 19:08:59;291;154;78;17;7;5;6;4;2;4;0
2019-05-22 19:09:59;291;154;78;17;7;5;6;4;2;4;0
2019-05-22 19:10:58;291;154;78;17;7;5;6;4;2;4;0
2019-05-22 19:11:59;291;154;78;17;7;5;6;4;2;4;0
2019-05-22 19:12:59;291;154;78;17;7;5;6;4;2;4;0
2019-05-22 19:13:58;291;154;78;17;7;5;6;4;2;4;0
2019-05-22 19:14:59;291;154;78;17;7;5;6;4;2;4;0
2019-05-22 19:15:59;292;154;79;17;7;5;6;4;2;4;0
2019-05-22 19:16:58;292;154;79;17;7;5;6;4;2;4;0
2019-05-22 19:17:59;292;154;79;17;7;5;6;4;2;4;0
2019-05-22 19:18:59;292;154;79;17;7;5;6;4;2;4;0
2019-05-22 19:19:58;292;154;79;17;7;5;6;4;2;4;0
2019-05-22 19:20:59;292;154;79;17;7;5;6;4;2;4;0
2019-05-22 19:21:59;293;154;79;18;7;5;6;4;2;4;0
2019-05-22 19:22:58;293;154;79;18;7;5;6;4;2;4;0
2019-05-22 19:23:59;293;154;79;18;7;5;6;4;2;4;0
2019-05-22 19:25:00;293;154;79;18;7;5;6;4;2;4;0
2019-05-22 19:25:58;293;154;79;18;7;5;6;4;2;4;0
2019-05-22 19:26:59;293;154;79;18;7;5;6;4;2;4;0
2019-05-22 19:27:59;294;154;80;18;7;5;6;4;2;4;0
2019-05-22 19:28:58;295;156;79;18;7;5;6;4;2;4;0
2019-05-22 19:29:59;296;157;79;18;7;5;6;4;2;4;0
2019-05-22 19:30:58;296;157;79;18;7;5;6;4;2;4;0
2019-05-22 19:31:59;296;157;79;18;7;5;6;4;2;4;0
2019-05-22 19:32:59;297;158;79;18;7;5;6;4;2;4;0
2019-05-22 19:33:58;297;158;79;18;7;5;6;4;2;4;0
2019-05-22 19:34:59;297;158;79;18;7;5;6;4;2;4;0
2019-05-22 19:35:59;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:36:58;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:37:59;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:39:00;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:39:58;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:40:59;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:41:58;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:42:59;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:43:59;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:44:58;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:45:59;298;159;79;18;7;5;6;4;2;4;0
