datetime;total_votes;Grit;Shambala;Есения;Yardrey;KOCTOPE3;pupsique;ABbl_HEMbl;megalomaniac;-Ne_mogu;daruta
2019-03-13 00:00:59;0;0;0;0;0;0;0;1;0;0;0
2019-03-13 00:01:59;0;0;0;0;0;0;0;1;0;0;0
2019-03-13 00:02:58;2;0;0;0;0;0;0;2;0;0;0
2019-03-13 00:03:59;3;0;1;0;0;0;0;2;0;0;0
2019-03-13 00:04:59;3;0;1;0;0;0;0;2;0;0;0
2019-03-13 00:05:58;3;0;1;0;0;0;0;2;0;0;0
2019-03-13 00:06:59;3;0;1;0;0;0;0;2;0;0;0
2019-03-13 00:07:59;4;0;2;0;0;0;0;2;0;0;0
2019-03-13 00:08:58;4;0;2;0;0;0;0;2;0;0;0
2019-03-13 00:09:59;4;0;2;0;0;0;0;2;0;0;0
2019-03-13 00:10:59;5;0;2;0;0;0;0;2;0;0;0
2019-03-13 00:11:58;7;0;2;0;0;0;0;3;0;0;0
2019-03-13 00:12:59;7;0;2;0;0;0;0;3;0;0;0
2019-03-13 00:13:59;8;1;2;0;0;0;0;3;0;0;0
2019-03-13 00:14:58;8;1;2;0;0;0;0;3;0;0;0
2019-03-13 00:15:59;8;1;2;0;0;0;0;3;0;0;0
2019-03-13 00:16:59;9;1;2;0;0;0;0;3;0;0;0
2019-03-13 00:17:58;10;1;2;0;0;0;0;3;0;0;0
2019-03-13 00:18:59;10;1;2;0;0;0;0;3;0;0;0
2019-03-13 00:19:59;10;1;2;0;0;0;0;3;0;0;0
2019-03-13 00:20:58;11;1;2;0;0;0;0;3;0;0;0
2019-03-13 00:21:59;11;1;2;0;0;0;0;3;0;0;0
2019-03-13 00:23:00;12;1;3;0;0;0;0;3;0;0;0
2019-03-13 00:23:58;13;1;3;1;0;0;0;3;0;0;0
2019-03-13 00:24:59;13;1;3;1;0;0;0;3;0;0;0
2019-03-13 00:25:58;13;1;3;1;0;0;0;3;0;0;0
2019-03-13 00:26:59;14;1;3;1;0;0;0;3;0;0;0
2019-03-13 00:27:59;15;1;3;1;0;0;0;3;0;0;0
2019-03-13 00:28:58;16;1;4;1;0;0;0;3;0;0;0
2019-03-13 00:29:59;17;1;4;1;0;0;0;3;0;0;0
2019-03-13 00:30:58;17;1;4;1;0;0;0;3;0;0;0
2019-03-13 00:31:59;17;1;5;1;0;0;0;3;0;0;0
2019-03-13 00:32:59;17;1;5;1;0;0;0;3;0;0;0
2019-03-13 00:33:58;18;2;5;1;0;0;0;3;0;0;0
2019-03-13 00:34:59;18;2;5;1;0;0;0;3;0;0;0
2019-03-13 00:35:59;18;2;5;1;0;0;0;3;0;0;0
2019-03-13 00:36:58;18;2;5;1;0;0;0;3;0;0;0
2019-03-13 00:37:59;19;2;5;1;0;0;0;4;0;0;0
2019-03-13 00:38:58;20;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:39:59;20;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:40:59;20;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:41:58;20;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:42:59;20;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:43:59;20;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:44:58;20;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:45:59;20;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:46:59;21;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:47:58;21;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:48:59;21;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:49:59;21;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:50:59;21;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:51:58;21;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:52:59;21;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:53:59;21;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:54:58;21;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:55:59;21;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:56:58;21;3;5;1;0;0;0;4;0;0;0
2019-03-13 00:57:59;22;3;5;1;0;1;0;4;0;0;0
2019-03-13 00:58:59;22;3;5;1;0;1;0;4;0;0;0
2019-03-13 00:59:58;23;3;6;1;0;1;0;4;0;0;0
2019-03-13 01:00:59;23;3;6;1;0;1;0;4;0;0;0
2019-03-13 01:01:58;24;3;7;1;0;1;0;4;0;0;0
2019-03-13 01:02:59;24;3;7;1;0;1;0;4;0;0;0
2019-03-13 01:03:59;24;3;7;1;0;1;0;4;0;0;0
2019-03-13 01:04:58;24;3;7;1;0;1;0;4;0;0;0
2019-03-13 01:05:59;25;4;7;1;0;1;0;4;0;0;0
2019-03-13 01:06:58;25;4;7;1;0;1;0;4;0;0;0
2019-03-13 01:07:59;26;5;7;1;0;1;0;4;0;0;0
2019-03-13 01:08:58;26;5;7;1;0;1;0;4;0;0;0
2019-03-13 01:09:59;26;5;7;1;0;1;0;4;0;0;0
2019-03-13 01:10:59;26;5;7;1;0;1;0;4;0;0;0
2019-03-13 01:11:58;26;5;7;1;0;1;0;4;0;0;0
2019-03-13 01:12:59;26;5;7;1;0;1;0;4;0;0;0
2019-03-13 01:14:00;26;5;7;1;0;1;0;4;0;0;0
2019-03-13 01:14:58;26;5;7;1;0;1;0;4;0;0;0
2019-03-13 01:15:59;26;5;7;1;0;1;0;4;0;0;0
2019-03-13 01:16:58;26;5;7;1;0;1;0;4;0;0;0
2019-03-13 01:17:59;26;5;7;1;0;1;0;4;0;0;0
2019-03-13 01:18:58;26;5;7;1;0;1;0;4;0;0;0
2019-03-13 01:19:59;27;5;8;1;0;1;0;4;0;0;0
2019-03-13 01:20:59;27;5;8;1;0;1;0;4;0;0;0
2019-03-13 01:21:58;28;5;8;0;0;2;0;4;0;0;0
2019-03-13 01:22:59;28;5;8;0;0;2;0;4;0;0;0
2019-03-13 01:24:00;29;6;8;0;0;2;0;4;0;0;0
2019-03-13 01:24:58;29;6;8;0;0;2;0;4;0;0;0
2019-03-13 01:25:59;29;6;8;0;0;2;0;4;0;0;0
2019-03-13 01:26:58;29;6;8;0;0;2;0;4;0;0;0
2019-03-13 01:27:59;31;6;10;0;0;2;0;4;0;0;0
2019-03-13 01:28:58;31;6;10;0;0;2;0;4;0;0;0
2019-03-13 01:29:59;31;6;10;0;0;2;0;4;0;0;0
2019-03-13 01:30:59;32;6;11;0;0;2;0;4;0;0;0
2019-03-13 01:31:58;32;6;11;0;0;2;0;4;0;0;0
2019-03-13 01:32:59;34;6;11;1;0;2;0;4;0;1;0
2019-03-13 01:33:59;35;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:34:58;35;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:35:59;35;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:36:58;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:37:59;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:38:59;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:39:58;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:40:59;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:41:58;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:42:59;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:43:58;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:44:59;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:45:59;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:46:58;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:47:59;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:48:59;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:49:58;34;7;11;1;0;2;0;4;0;1;0
2019-03-13 01:50:59;35;7;12;1;0;2;0;4;0;1;0
2019-03-13 01:51:59;36;8;12;1;0;2;0;4;0;1;0
2019-03-13 01:52:58;36;8;12;1;0;2;0;4;0;1;0
2019-03-13 01:53:59;37;8;13;1;0;3;0;3;0;1;0
2019-03-13 01:54:59;37;8;13;1;0;3;0;3;0;1;0
2019-03-13 01:55:58;37;8;13;1;0;3;0;3;0;1;0
2019-03-13 01:56:59;37;8;13;1;0;3;0;3;0;1;0
2019-03-13 01:57:58;37;8;13;1;0;3;0;3;0;1;0
2019-03-13 01:58:59;37;8;13;1;0;3;0;3;0;1;0
2019-03-13 01:59:58;37;8;13;1;0;3;0;3;0;1;0
2019-03-13 02:00:59;37;8;13;1;0;3;0;3;0;1;0
2019-03-13 02:01:59;37;8;13;1;0;3;0;3;0;1;0
2019-03-13 02:02:58;37;8;13;1;0;3;0;3;0;1;0
2019-03-13 02:03:59;37;8;13;1;0;3;0;3;0;1;0
2019-03-13 02:04:59;37;8;13;1;0;3;0;3;0;1;0
2019-03-13 02:05:58;37;8;13;1;0;3;0;3;0;1;0
2019-03-13 02:06:59;38;8;13;2;0;3;0;3;0;1;0
2019-03-13 02:07:59;38;9;13;2;0;3;0;3;0;1;0
2019-03-13 02:08:58;39;9;13;2;0;3;0;3;0;2;0
2019-03-13 02:09:59;39;9;13;2;0;3;0;3;0;2;0
2019-03-13 02:10:58;39;9;13;2;0;3;0;3;0;2;0
2019-03-13 02:11:59;39;9;13;2;0;3;0;3;0;2;0
2019-03-13 02:12:59;39;9;13;2;0;3;0;3;0;2;0
2019-03-13 02:13:58;39;9;13;2;0;3;0;3;0;2;0
2019-03-13 02:14:59;39;9;13;2;0;3;0;3;0;2;0
2019-03-13 02:15:59;39;9;13;2;0;3;0;3;0;2;0
2019-03-13 02:16:58;39;10;12;2;0;3;0;3;0;2;0
2019-03-13 02:17:59;39;10;12;2;0;3;0;3;0;2;0
2019-03-13 02:18:58;39;10;12;2;0;3;0;3;0;2;0
2019-03-13 02:19:59;40;10;13;2;0;3;0;3;0;2;0
2019-03-13 02:20:58;40;10;13;2;0;3;0;3;0;2;0
2019-03-13 02:21:59;40;10;13;2;0;3;0;3;0;2;0
2019-03-13 02:22:59;40;10;13;2;0;3;0;3;0;2;0
2019-03-13 02:23:58;40;10;13;2;0;3;0;3;0;2;0
2019-03-13 02:24:59;41;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:25:59;41;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:26:58;42;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:27:59;42;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:28:59;42;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:29:58;42;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:30:59;42;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:31:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:32:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:33:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:34:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:35:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:36:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:37:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:38:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:39:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:40:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:41:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:42:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:43:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:44:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:45:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:46:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:47:59;43;10;14;3;0;3;0;2;0;2;0
2019-03-13 02:48:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:49:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:50:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:51:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:52:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:53:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:54:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:55:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:56:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:57:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:58:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 02:59:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 03:00:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 03:01:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 03:02:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 03:03:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 03:04:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 03:05:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 03:06:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 03:07:58;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 03:08:59;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 03:10:00;43;10;13;3;0;3;0;3;0;2;0
2019-03-13 03:10:58;44;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:11:59;44;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:12:58;44;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:13:59;44;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:14:59;44;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:15:58;44;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:16:59;44;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:17:59;44;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:18:58;44;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:19:59;44;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:20:58;44;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:21:59;45;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:22:59;45;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:23:58;45;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:24:59;45;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:25:59;45;11;13;3;0;3;0;3;0;2;0
2019-03-13 03:26:58;46;11;14;3;0;3;0;3;0;2;0
2019-03-13 03:27:59;46;11;14;3;0;3;0;3;0;2;0
2019-03-13 03:28:59;46;11;14;3;0;3;0;3;0;2;0
2019-03-13 03:29:58;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:30:59;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:31:58;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:32:59;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:33:59;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:34:58;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:35:59;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:36:58;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:37:59;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:38:58;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:39:59;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:40:59;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:41:58;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:42:59;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:43:58;46;12;13;3;0;3;0;3;0;2;0
2019-03-13 03:44:59;46;13;12;3;0;3;0;3;0;2;0
2019-03-13 03:45:59;46;13;12;3;0;3;0;3;0;2;0
2019-03-13 03:46:58;47;13;12;3;0;3;1;3;0;2;0
2019-03-13 03:47:59;47;13;12;3;0;3;1;3;0;2;0
2019-03-13 03:48:58;47;13;12;3;0;3;1;3;0;2;0
2019-03-13 03:49:59;47;13;12;3;0;3;1;3;0;2;0
2019-03-13 03:50:59;47;13;12;3;0;3;1;3;0;2;0
2019-03-13 03:51:58;47;13;12;3;0;3;1;3;0;2;0
2019-03-13 03:52:59;47;13;12;3;0;3;1;3;0;2;0
2019-03-13 03:53:59;47;13;12;3;0;3;1;3;0;2;0
2019-03-13 03:54:58;48;14;12;3;0;3;1;3;0;2;0
2019-03-13 03:55:59;48;14;12;3;0;3;1;3;0;2;0
2019-03-13 03:56:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 03:57:58;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 03:58:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 03:59:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:00:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:01:58;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:02:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:03:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:04:58;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:05:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:06:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:07:58;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:08:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:09:58;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:10:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:11:58;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:12:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:13:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:14:58;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:15:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:17:00;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:17:58;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:18:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:19:58;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:20:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:21:58;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:22:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:23:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:24:58;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:25:59;48;15;11;3;0;3;1;3;0;2;0
2019-03-13 04:26:59;49;16;11;3;0;3;1;3;0;2;0
2019-03-13 04:27:59;49;16;11;3;0;3;1;3;0;2;0
2019-03-13 04:28:59;49;16;11;3;0;3;1;3;0;2;0
2019-03-13 04:29:58;49;16;11;3;0;3;1;3;0;2;0
2019-03-13 04:30:59;49;16;11;3;0;3;1;3;0;2;0
2019-03-13 04:31:59;49;16;11;3;0;3;1;3;0;2;0
2019-03-13 04:32:58;49;16;11;3;0;3;1;3;0;2;0
2019-03-13 04:33:59;49;16;11;3;0;3;1;3;0;2;0
2019-03-13 04:34:59;49;16;11;3;0;3;1;3;0;2;0
2019-03-13 04:35:58;49;16;11;3;0;3;1;3;0;2;0
2019-03-13 04:36:59;49;16;11;3;0;3;1;3;0;2;0
2019-03-13 04:37:58;49;16;11;3;0;3;1;3;0;2;0
2019-03-13 04:38:59;49;16;11;3;0;3;1;3;0;2;0
2019-03-13 04:39:59;50;16;11;4;0;3;1;3;0;2;0
2019-03-13 04:40:58;50;16;11;4;0;3;1;3;0;2;0
2019-03-13 04:41:59;50;16;11;4;0;3;1;3;0;2;0
2019-03-13 04:42:59;50;16;11;4;0;3;1;3;0;2;0
2019-03-13 04:43:58;50;16;11;4;0;3;1;3;0;2;0
2019-03-13 04:44:59;51;16;11;4;0;3;0;3;0;3;0
2019-03-13 04:46:00;51;16;11;4;0;3;0;3;0;3;0
2019-03-13 04:46:58;51;16;11;4;0;3;0;3;0;3;0
2019-03-13 04:47:59;51;16;11;4;0;3;0;3;0;3;0
2019-03-13 04:48:58;51;16;11;4;0;3;0;3;0;3;0
2019-03-13 04:49:59;51;16;11;4;0;3;0;3;0;3;0
2019-03-13 04:50:59;52;16;11;4;0;3;0;3;0;3;0
2019-03-13 04:51:58;52;16;11;4;0;3;0;3;0;3;0
2019-03-13 04:52:59;52;16;11;4;0;3;0;3;0;3;0
2019-03-13 04:53:58;52;16;11;4;0;3;0;3;0;3;0
2019-03-13 04:54:59;52;16;11;4;0;3;0;3;0;3;0
2019-03-13 04:55:58;52;16;11;4;0;3;0;3;0;3;0
2019-03-13 04:56:59;52;16;11;4;0;3;0;3;0;3;0
2019-03-13 04:57:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 04:58:58;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 04:59:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:00:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:01:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:02:58;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:03:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:04:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:05:58;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:06:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:07:58;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:08:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:09:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:10:58;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:11:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:12:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:13:58;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:14:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:15:58;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:16:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:17:58;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:18:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:19:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:20:58;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:21:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:22:58;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:23:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:24:59;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:25:58;53;16;11;5;0;3;0;3;0;3;0
2019-03-13 05:26:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:27:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:28:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:29:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:30:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:31:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:32:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:33:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:34:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:35:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:36:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:37:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:38:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:39:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:40:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:41:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:42:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:43:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:44:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:45:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:46:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:47:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:48:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:49:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:50:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:51:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:52:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:53:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:54:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:55:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:56:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:57:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:58:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 05:59:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:00:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:01:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:02:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:03:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:04:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:05:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:06:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:07:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:08:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:09:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:10:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:11:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:12:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:13:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:14:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:15:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:16:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:17:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:18:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:19:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:20:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:21:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:22:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:23:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:24:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:25:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:26:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:27:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:28:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:29:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:30:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:31:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:32:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:33:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:35:00;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:35:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:36:59;54;16;11;5;1;3;0;3;0;3;0
