datetime;total_votes;akuaku;telegraf;redslot;Есения;Kolbasevich;Daedra;kilogramm;vjik;BlackTulip;megaslowpoke
2020-06-10 13:06:59;109;43;28;11;2;3;3;4;2;2;2
2020-06-10 13:07:59;109;43;28;11;2;3;3;4;2;2;2
2020-06-10 13:08:58;109;43;28;11;2;3;3;4;2;2;2
2020-06-10 13:09:59;109;43;28;11;2;3;3;4;2;2;2
2020-06-10 13:10:58;110;44;28;11;2;3;3;4;2;2;2
2020-06-10 13:11:59;110;44;28;11;2;3;3;4;2;2;2
2020-06-10 13:12:58;110;44;28;11;2;3;3;4;2;2;2
2020-06-10 13:13:59;110;44;28;11;2;3;3;4;2;2;2
2020-06-10 13:14:58;110;44;28;11;2;3;3;4;2;2;2
2020-06-10 13:15:59;110;44;28;11;2;3;3;4;2;2;2
2020-06-10 13:16:58;110;44;28;11;2;3;3;4;2;2;2
2020-06-10 13:18:00;110;44;28;11;2;3;3;4;2;2;2
2020-06-10 13:18:58;110;44;28;11;2;3;3;4;2;2;2
2020-06-10 13:19:59;110;44;28;11;2;3;3;4;2;2;2
2020-06-10 13:20:59;112;45;29;11;2;3;3;4;2;2;2
2020-06-10 13:21:58;112;45;29;11;2;3;3;4;2;2;2
2020-06-10 13:22:59;112;45;29;11;2;3;3;4;2;2;2
2020-06-10 13:23:58;112;45;29;11;2;3;3;4;2;2;2
2020-06-10 13:24:59;112;45;29;11;2;3;3;4;2;2;2
2020-06-10 13:25:58;112;45;29;11;2;3;3;4;2;2;2
2020-06-10 13:26:59;112;45;29;11;2;3;3;4;2;2;2
2020-06-10 13:27:59;113;46;29;11;2;3;3;4;2;2;2
2020-06-10 13:28:58;114;47;29;11;2;3;3;4;2;2;2
2020-06-10 13:29:59;114;47;29;11;2;3;3;4;2;2;2
2020-06-10 13:30:58;114;47;29;11;2;3;3;4;2;2;2
2020-06-10 13:31:59;114;47;29;11;2;3;3;4;2;2;2
2020-06-10 13:32:58;114;47;29;11;2;3;3;4;2;2;2
2020-06-10 13:33:59;114;47;29;11;2;3;3;4;2;2;2
2020-06-10 13:34:58;114;47;29;11;2;3;3;4;2;2;2
2020-06-10 13:35:59;114;47;29;11;2;3;3;4;2;2;2
2020-06-10 13:36:58;114;47;29;11;2;3;3;4;2;2;2
2020-06-10 13:37:59;114;47;29;11;2;3;3;4;2;2;2
2020-06-10 13:38:58;115;47;30;11;2;3;3;4;2;2;2
2020-06-10 13:39:59;116;47;31;11;2;3;3;4;2;2;2
2020-06-10 13:40:59;117;48;31;11;2;3;3;4;2;2;2
2020-06-10 13:41:58;118;49;31;11;2;3;3;4;2;2;2
2020-06-10 13:42:59;120;51;31;11;2;3;3;4;2;2;2
2020-06-10 13:43:58;120;51;31;11;2;3;3;4;2;2;2
2020-06-10 13:44:59;120;51;31;11;2;3;3;4;2;2;2
2020-06-10 13:45:58;120;51;31;11;2;3;3;4;2;2;2
2020-06-10 13:46:59;120;51;31;11;2;3;3;4;2;2;2
2020-06-10 13:47:59;121;52;31;11;2;3;3;4;2;2;2
2020-06-10 13:48:58;121;52;31;11;2;3;3;4;2;2;2
2020-06-10 13:49:59;121;52;31;11;2;3;3;4;2;2;2
2020-06-10 13:50:58;121;52;31;11;2;3;3;4;2;2;2
2020-06-10 13:51:59;122;52;32;11;2;3;3;4;2;2;2
2020-06-10 13:52:58;122;52;32;11;2;3;3;4;2;2;2
2020-06-10 13:53:59;122;52;32;11;2;3;3;4;2;2;2
2020-06-10 13:54:59;122;52;32;11;2;3;3;4;2;2;2
2020-06-10 13:55:58;123;52;33;11;2;3;3;4;2;2;2
2020-06-10 13:56:59;123;52;33;11;2;3;3;4;2;2;2
2020-06-10 13:57:59;123;52;33;11;2;3;3;4;2;2;2
2020-06-10 13:58:58;124;52;34;11;2;3;3;4;2;2;2
2020-06-10 13:59:59;124;52;34;11;2;3;3;4;2;2;2
2020-06-10 14:00:58;124;52;34;11;2;3;3;4;2;2;2
2020-06-10 14:01:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:02:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:03:58;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:04:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:05:58;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:06:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:07:58;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:08:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:09:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:10:58;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:11:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:12:58;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:13:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:14:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:15:58;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:16:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:17:58;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:18:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:19:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:20:58;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:21:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:22:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:23:58;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:24:59;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:25:58;125;53;34;11;2;3;3;4;2;2;2
2020-06-10 14:26:59;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:27:58;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:28:59;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:29:58;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:30:59;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:31:59;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:32:58;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:33:59;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:34:59;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:35:58;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:36:59;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:37:58;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:38:59;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:39:59;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:40:58;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:41:59;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:42:58;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:43:59;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:44:58;126;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:45:59;127;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:46:59;127;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:47:58;127;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:48:59;127;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:49:58;127;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:50:59;127;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:51:58;127;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:52:59;127;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:53:59;127;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:54:59;127;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:55:58;127;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:56:59;128;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:57:58;128;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:58:59;128;54;34;11;2;3;3;4;2;2;2
2020-06-10 14:59:58;128;54;34;11;2;3;3;4;2;2;2
2020-06-10 15:00:59;128;54;34;11;2;3;3;4;2;2;2
2020-06-10 15:01:59;128;54;34;11;2;3;3;4;2;2;2
2020-06-10 15:02:58;128;54;34;11;2;3;3;4;2;2;2
2020-06-10 15:03:59;128;54;34;11;2;3;3;4;2;2;2
2020-06-10 15:04:58;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:05:59;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:06:58;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:07:59;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:08:59;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:09:58;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:10:59;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:11:58;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:12:59;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:13:58;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:14:59;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:15:58;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:17:00;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:17:58;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:18:59;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:19:59;129;55;34;11;2;3;3;4;2;2;2
2020-06-10 15:20:58;130;56;34;11;2;3;3;4;2;2;2
2020-06-10 15:21:59;130;56;34;11;2;3;3;4;2;2;2
2020-06-10 15:22:58;130;56;34;11;2;3;3;4;2;2;2
2020-06-10 15:23:59;130;56;34;11;2;3;3;4;2;2;2
2020-06-10 15:24:58;130;56;34;11;2;3;3;4;2;2;2
2020-06-10 15:25:59;130;56;34;11;2;3;3;4;2;2;2
2020-06-10 15:26:58;130;56;34;11;2;3;3;4;2;2;2
2020-06-10 15:27:59;130;56;34;11;2;3;3;4;2;2;2
2020-06-10 15:28:58;131;56;34;11;3;3;3;4;2;2;2
2020-06-10 15:29:59;131;56;34;11;3;3;3;4;2;2;2
2020-06-10 15:30:58;131;56;34;11;3;3;3;4;2;2;2
2020-06-10 15:31:59;131;56;34;11;3;3;3;4;2;2;2
2020-06-10 15:32:59;131;56;34;11;3;3;3;4;2;2;2
2020-06-10 15:33:58;131;56;34;11;3;3;3;4;2;2;2
2020-06-10 15:34:59;131;56;34;11;3;3;3;4;2;2;2
2020-06-10 15:35:58;131;56;34;11;3;3;3;4;2;2;2
2020-06-10 15:36:59;131;56;34;11;3;3;3;4;2;2;2
2020-06-10 15:37:58;131;56;34;11;3;3;3;4;2;2;2
2020-06-10 15:38:59;131;56;34;11;3;3;3;4;2;2;2
2020-06-10 15:39:59;132;57;34;11;3;3;3;4;2;2;2
2020-06-10 15:40:58;132;57;34;11;3;3;3;4;2;2;2
2020-06-10 15:41:59;132;57;34;11;3;3;3;4;2;2;2
2020-06-10 15:42:58;132;57;34;11;3;3;3;4;2;2;2
2020-06-10 15:43:59;132;57;34;11;3;3;3;4;2;2;2
2020-06-10 15:44:58;132;57;34;11;3;3;3;4;2;2;2
2020-06-10 15:45:59;132;57;34;11;3;3;3;4;2;2;2
2020-06-10 15:46:59;133;58;34;11;3;3;3;4;2;2;2
2020-06-10 15:47:58;133;58;34;11;3;3;3;4;2;2;2
2020-06-10 15:48:59;133;58;34;11;3;3;3;4;2;2;2
2020-06-10 15:49:58;133;58;34;11;3;3;3;4;2;2;2
2020-06-10 15:50:59;133;58;34;11;3;3;3;4;2;2;2
2020-06-10 15:51:58;133;58;34;11;3;3;3;4;2;2;2
2020-06-10 15:52:59;133;58;34;11;3;3;3;4;2;2;2
2020-06-10 15:53:58;133;58;34;11;3;3;3;4;2;2;2
2020-06-10 15:54:59;133;58;34;11;3;3;3;4;2;2;2
2020-06-10 15:55:58;133;58;34;11;3;3;3;4;2;2;2
2020-06-10 15:56:59;133;58;34;11;3;3;3;4;2;2;2
2020-06-10 15:57:59;133;58;34;11;3;3;3;4;2;2;2
2020-06-10 15:58:58;133;58;34;11;3;3;3;4;2;2;2
2020-06-10 15:59:59;134;59;34;11;3;3;3;4;2;2;2
2020-06-10 16:00:58;134;59;34;11;3;3;3;4;2;2;2
2020-06-10 16:01:59;134;59;34;11;3;3;3;4;2;2;2
2020-06-10 16:02:59;134;59;34;11;3;3;3;4;2;2;2
2020-06-10 16:03:58;134;59;34;11;3;3;3;4;2;2;2
2020-06-10 16:04:59;134;59;34;11;3;3;3;4;2;2;2
2020-06-10 16:05:58;134;59;34;11;3;3;3;4;2;2;2
2020-06-10 16:06:59;135;60;34;11;3;3;3;4;2;2;2
2020-06-10 16:07:58;135;60;34;11;3;3;3;4;2;2;2
2020-06-10 16:08:59;136;60;34;11;3;4;3;4;2;2;2
2020-06-10 16:09:59;137;60;35;11;3;4;3;4;2;2;2
2020-06-10 16:10:58;137;60;35;11;3;4;3;4;2;2;2
2020-06-10 16:11:59;138;60;36;11;3;4;3;4;2;2;2
2020-06-10 16:12:58;138;60;36;11;3;4;3;4;2;2;2
2020-06-10 16:13:59;138;60;36;11;3;4;3;4;2;2;2
2020-06-10 16:14:58;138;60;36;11;3;4;3;4;2;2;2
2020-06-10 16:15:59;138;60;36;11;3;4;3;4;2;2;2
2020-06-10 16:16:58;138;60;36;11;3;4;3;4;2;2;2
2020-06-10 16:17:59;138;60;36;11;3;4;3;4;2;2;2
2020-06-10 16:18:59;138;60;36;11;3;4;3;4;2;2;2
2020-06-10 16:19:58;139;60;37;11;3;4;3;4;2;2;2
2020-06-10 16:20:59;143;59;42;11;3;4;3;4;2;2;2
2020-06-10 16:21:58;146;60;44;11;3;4;3;4;2;2;2
2020-06-10 16:22:59;149;61;45;11;3;5;3;4;2;2;2
2020-06-10 16:23:58;151;61;47;11;3;5;3;4;2;2;2
2020-06-10 16:24:59;152;61;47;11;3;5;4;4;2;2;2
2020-06-10 16:25:59;153;61;48;11;3;5;4;4;2;2;2
2020-06-10 16:26:58;153;61;48;11;3;5;4;4;2;2;2
2020-06-10 16:27:59;153;61;48;11;3;5;4;4;2;2;2
2020-06-10 16:28:58;153;61;48;11;3;5;4;4;2;2;2
2020-06-10 16:30:00;153;61;48;11;3;5;4;4;2;2;2
2020-06-10 16:30:58;154;62;48;11;3;5;4;4;2;2;2
2020-06-10 16:31:59;155;63;48;11;3;5;4;4;2;2;2
2020-06-10 16:32:59;155;63;48;11;3;5;4;4;2;2;2
2020-06-10 16:33:58;155;63;48;11;3;5;4;4;2;2;2
2020-06-10 16:34:59;155;63;48;11;3;5;4;4;2;2;2
2020-06-10 16:35:58;155;63;48;11;3;5;4;4;2;2;2
2020-06-10 16:36:59;155;63;48;11;3;5;4;4;2;2;2
2020-06-10 16:37:59;157;64;48;11;4;5;4;4;2;2;2
2020-06-10 16:38:58;157;64;48;11;4;5;4;4;2;2;2
2020-06-10 16:39:59;157;64;48;11;4;5;4;4;2;2;2
2020-06-10 16:40:58;157;64;48;11;4;5;4;4;2;2;2
2020-06-10 16:41:59;157;64;48;11;4;5;4;4;2;2;2
2020-06-10 16:42:59;157;64;48;11;4;5;4;4;2;2;2
2020-06-10 16:43:58;157;64;48;11;4;5;4;4;2;2;2
2020-06-10 16:44:59;157;64;48;11;4;5;4;4;2;2;2
2020-06-10 16:45:58;157;64;48;11;4;5;4;4;2;2;2
2020-06-10 16:46:59;157;64;48;11;4;5;4;4;2;2;2
2020-06-10 16:47:58;157;64;48;11;4;5;4;4;2;2;2
2020-06-10 16:48:59;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 16:49:59;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 16:50:58;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 16:51:59;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 16:52:58;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 16:53:59;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 16:54:58;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 16:55:59;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 16:56:59;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 16:57:58;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 16:58:59;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 16:59:58;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 17:00:59;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 17:01:58;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 17:02:59;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 17:03:58;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 17:04:59;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 17:05:58;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 17:06:59;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 17:07:59;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 17:08:59;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 17:09:58;158;64;49;11;4;5;4;4;2;2;2
2020-06-10 17:10:59;159;64;50;11;4;5;4;4;2;2;2
2020-06-10 17:11:58;159;64;50;11;4;5;4;4;2;2;2
2020-06-10 17:12:59;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:13:59;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:14:58;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:15:59;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:16:58;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:17:59;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:18:58;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:19:59;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:20:59;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:21:58;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:22:59;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:23:59;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:24:58;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:25:59;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:26:58;160;64;50;11;4;6;4;4;2;2;2
2020-06-10 17:27:59;162;66;50;11;4;6;4;4;2;2;2
2020-06-10 17:28:59;162;66;50;11;4;6;4;4;2;2;2
2020-06-10 17:29:58;162;66;50;11;4;6;4;4;2;2;2
2020-06-10 17:30:59;163;66;51;11;4;6;4;4;2;2;2
2020-06-10 17:31:59;164;66;51;11;4;7;4;4;2;2;2
2020-06-10 17:32:58;164;66;51;11;4;7;4;4;2;2;2
2020-06-10 17:33:59;164;66;51;11;4;7;4;4;2;2;2
2020-06-10 17:34:58;165;66;52;11;4;7;4;4;2;2;2
2020-06-10 17:35:59;165;66;52;11;4;7;4;4;2;2;2
2020-06-10 17:36:59;167;67;53;11;4;7;4;4;2;2;2
2020-06-10 17:37:58;167;67;53;11;4;7;4;4;2;2;2
2020-06-10 17:38:59;167;67;53;11;4;7;4;4;2;2;2
2020-06-10 17:39:58;167;67;53;11;4;7;4;4;2;2;2
2020-06-10 17:40:59;167;67;53;11;4;7;4;4;2;2;2
2020-06-10 17:41:59;167;67;53;11;4;7;4;4;2;2;2
2020-06-10 17:42:58;167;67;53;11;4;7;4;4;2;2;2
2020-06-10 17:43:59;167;67;53;11;4;7;4;4;2;2;2
2020-06-10 17:44:58;167;67;53;11;4;7;4;4;2;2;2
2020-06-10 17:45:59;167;67;53;11;4;7;4;4;2;2;2
2020-06-10 17:46:59;167;67;53;11;4;7;4;4;2;2;2
2020-06-10 17:47:58;166;67;53;11;4;6;4;4;2;2;2
2020-06-10 17:48:59;166;67;53;11;4;6;4;4;2;2;2
2020-06-10 17:49:58;166;67;53;11;4;6;4;4;2;2;2
2020-06-10 17:50:59;167;67;54;11;4;6;4;4;2;2;2
2020-06-10 17:51:59;167;67;54;11;4;6;4;4;2;2;2
2020-06-10 17:52:58;167;67;54;11;4;6;4;4;2;2;2
2020-06-10 17:53:59;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 17:54:58;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 17:55:59;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 17:56:59;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 17:57:58;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 17:58:59;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 17:59:58;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 18:00:59;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 18:01:58;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 18:02:59;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 18:03:58;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 18:04:59;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 18:05:58;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 18:06:59;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 18:07:58;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 18:08:59;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 18:09:58;168;68;54;11;4;6;4;4;2;2;2
2020-06-10 18:10:59;169;69;54;11;4;6;4;4;2;2;2
2020-06-10 18:11:59;169;69;54;11;4;6;4;4;2;2;2
2020-06-10 18:12:58;169;69;54;11;4;6;4;4;2;2;2
2020-06-10 18:13:59;169;69;54;11;4;6;4;4;2;2;2
2020-06-10 18:14:58;170;70;54;11;4;6;4;4;2;2;2
2020-06-10 18:15:59;170;70;54;11;4;6;4;4;2;2;2
2020-06-10 18:16:58;170;70;54;11;4;6;4;4;2;2;2
2020-06-10 18:17:59;170;70;54;11;4;6;4;4;2;2;2
2020-06-10 18:18:59;170;70;54;11;4;6;4;4;2;2;2
2020-06-10 18:19:58;171;71;54;11;4;6;4;4;2;2;2
2020-06-10 18:20:59;172;71;54;11;4;6;4;4;2;2;2
2020-06-10 18:21:58;172;71;54;11;4;6;4;4;2;2;2
2020-06-10 18:22:59;172;71;54;11;4;6;4;4;2;2;2
2020-06-10 18:23:58;172;71;54;11;4;6;4;4;2;2;2
2020-06-10 18:24:59;172;71;54;11;4;6;4;4;2;2;2
2020-06-10 18:25:59;172;71;54;11;4;6;4;4;2;2;2
2020-06-10 18:26:58;172;71;54;11;4;6;4;4;2;2;2
2020-06-10 18:27:59;172;71;54;11;4;6;4;4;2;2;2
2020-06-10 18:28:58;172;71;54;11;4;6;4;4;2;2;2
2020-06-10 18:29:59;172;71;54;11;4;6;4;4;2;2;2
2020-06-10 18:30:58;172;71;54;11;4;6;4;4;2;2;2
2020-06-10 18:31:59;172;71;54;11;4;6;4;4;2;2;2
2020-06-10 18:32:59;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:33:58;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:34:59;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:35:59;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:36:58;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:37:59;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:38:58;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:39:59;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:40:59;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:41:58;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:42:59;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:43:58;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:44:59;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:45:58;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:46:59;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:47:59;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:48:58;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:49:59;173;71;54;11;4;6;4;4;2;3;2
2020-06-10 18:50:58;174;72;54;11;4;6;4;4;2;3;2
2020-06-10 18:51:59;175;72;55;11;4;6;4;4;2;3;2
2020-06-10 18:52:58;175;72;55;11;4;6;4;4;2;3;2
2020-06-10 18:53:59;175;72;55;11;4;6;4;4;2;3;2
2020-06-10 18:54:59;175;72;55;11;4;6;4;4;2;3;2
2020-06-10 18:55:58;176;72;55;11;5;6;4;4;2;3;2
2020-06-10 18:56:59;176;72;55;11;5;6;4;4;2;3;2
2020-06-10 18:57:58;176;72;55;11;5;6;4;4;2;3;2
2020-06-10 18:58:59;176;72;55;11;5;6;4;4;2;3;2
2020-06-10 18:59:59;177;73;55;11;5;6;4;4;2;3;2
2020-06-10 19:00:58;177;73;55;11;5;6;4;4;2;3;2
2020-06-10 19:01:59;177;73;55;11;5;6;4;4;2;3;2
2020-06-10 19:02:58;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:03:59;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:04:59;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:05:58;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:06:59;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:07:58;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:08:59;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:09:58;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:10:59;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:11:58;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:12:59;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:13:59;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:14:58;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:15:59;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:16:58;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:17:59;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:18:59;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:19:58;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:20:59;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:21:58;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:22:59;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:23:58;178;74;55;11;5;6;4;4;2;3;2
2020-06-10 19:24:59;179;75;55;11;5;6;4;4;2;3;2
2020-06-10 19:25:58;179;75;55;11;5;6;4;4;2;3;2
2020-06-10 19:26:59;180;75;56;11;5;6;4;4;2;3;2
2020-06-10 19:27:59;180;75;56;11;5;6;4;4;2;3;2
2020-06-10 19:28:58;180;75;56;11;5;6;4;4;2;3;2
2020-06-10 19:29:59;180;75;56;11;5;6;4;4;2;3;2
2020-06-10 19:30:58;180;75;56;11;5;6;4;4;2;3;2
2020-06-10 19:31:58;180;75;56;11;5;6;4;4;2;3;2
2020-06-10 19:32:59;181;75;56;11;6;6;4;4;2;3;2
2020-06-10 19:33:59;181;75;56;11;6;6;4;4;2;3;2
2020-06-10 19:34:58;181;75;56;11;6;6;4;4;2;3;2
2020-06-10 19:35:59;181;75;56;11;6;6;4;4;2;3;2
2020-06-10 19:36:59;181;75;56;11;6;6;4;4;2;3;2
2020-06-10 19:37:58;181;75;56;11;6;6;4;4;2;3;2
2020-06-10 19:38:59;181;75;56;11;6;6;4;4;2;3;2
2020-06-10 19:39:58;181;75;56;11;6;6;4;4;2;3;2
2020-06-10 19:41:00;182;75;57;11;6;6;4;4;2;3;2
2020-06-10 19:41:58;183;75;57;11;6;7;4;4;2;3;2
2020-06-10 19:42:59;183;75;57;11;6;7;4;4;2;3;2
2020-06-10 19:43:59;183;75;57;11;6;7;4;4;2;3;2
