datetime;total_votes;KT;Volodya_FM;quick_justice;pereehal;navalny;Terkin;KOCTOPE3;Hexadecachoron;bf6;Kolbasevich
2020-07-08 13:07:59;188;75;47;21;6;4;5;3;2;0;3
2020-07-08 13:08:58;188;75;47;21;6;4;5;3;2;0;3
2020-07-08 13:09:59;188;75;47;21;6;4;5;3;2;0;3
2020-07-08 13:10:58;189;76;47;21;6;4;5;3;2;0;3
2020-07-08 13:11:59;191;77;48;21;6;4;5;3;2;0;3
2020-07-08 13:12:59;191;77;48;21;6;4;5;3;2;0;3
2020-07-08 13:13:58;191;77;48;21;6;4;5;3;2;0;3
2020-07-08 13:14:59;191;77;48;21;6;4;5;3;2;0;3
2020-07-08 13:15:58;191;77;48;21;6;4;5;3;2;0;3
2020-07-08 13:16:59;191;77;48;21;6;4;5;3;2;0;3
2020-07-08 13:17:59;191;77;48;21;6;4;5;3;2;0;3
2020-07-08 13:18:58;192;78;48;21;6;4;5;3;2;0;3
2020-07-08 13:19:59;192;78;48;21;6;4;5;3;2;0;3
2020-07-08 13:20:58;192;78;48;21;6;4;5;3;2;0;3
2020-07-08 13:21:59;192;78;48;21;6;4;5;3;2;0;3
2020-07-08 13:22:59;192;78;48;21;6;4;5;3;2;0;3
2020-07-08 13:23:58;192;78;48;21;6;4;5;3;2;0;3
2020-07-08 13:24:59;192;78;48;21;6;4;5;3;2;0;3
2020-07-08 13:25:59;192;78;48;21;6;4;5;3;2;0;3
2020-07-08 13:26:58;192;78;48;21;6;4;5;3;2;0;3
2020-07-08 13:27:59;192;78;48;21;6;4;5;3;2;0;3
2020-07-08 13:28:58;192;78;48;21;6;4;5;3;2;0;3
2020-07-08 13:29:59;193;78;48;21;7;4;5;3;2;0;3
2020-07-08 13:30:58;194;78;49;21;7;4;5;3;2;0;3
2020-07-08 13:31:59;194;78;49;21;7;4;5;3;2;0;3
2020-07-08 13:32:59;194;78;49;21;7;4;5;3;2;0;3
2020-07-08 13:33:58;195;78;49;22;7;4;5;3;2;0;3
2020-07-08 13:34:59;195;78;49;22;7;4;5;3;2;0;3
2020-07-08 13:35:58;195;78;49;22;7;4;5;3;2;0;3
2020-07-08 13:36:59;195;78;49;22;7;4;5;3;2;0;3
2020-07-08 13:37:58;195;78;49;22;7;4;5;3;2;0;3
2020-07-08 13:38:59;197;79;49;22;7;4;6;3;2;0;3
2020-07-08 13:39:59;198;80;49;22;7;4;6;3;2;0;3
2020-07-08 13:40:58;198;80;49;22;7;4;6;3;2;0;3
2020-07-08 13:41:59;198;80;49;22;7;4;6;3;2;0;3
2020-07-08 13:42:59;198;80;49;22;7;4;6;3;2;0;3
2020-07-08 13:43:58;200;81;50;22;7;4;6;3;2;0;3
2020-07-08 13:44:59;200;81;50;22;7;4;6;3;2;0;3
2020-07-08 13:45:58;200;81;50;22;7;4;6;3;2;0;3
2020-07-08 13:46:59;200;81;50;22;7;4;6;3;2;0;3
2020-07-08 13:47:58;200;81;50;22;7;4;6;3;2;0;3
2020-07-08 13:48:59;200;81;50;22;7;4;6;3;2;0;3
2020-07-08 13:49:59;200;81;50;22;7;4;6;3;2;0;3
2020-07-08 13:50:58;200;81;50;22;7;4;6;3;2;0;3
2020-07-08 13:51:59;200;81;50;22;7;4;6;3;2;0;3
2020-07-08 13:52:59;200;81;50;22;7;4;6;3;2;0;3
2020-07-08 13:53:58;200;81;50;22;7;4;6;3;2;0;3
2020-07-08 13:54:59;202;83;50;22;7;4;6;3;2;0;3
2020-07-08 13:55:58;204;83;51;22;7;4;6;3;2;0;3
2020-07-08 13:56:59;204;83;51;22;7;4;6;3;2;0;3
2020-07-08 13:57:58;205;84;51;22;7;4;6;3;2;0;3
2020-07-08 13:58:59;206;85;51;22;7;4;6;3;2;0;3
2020-07-08 13:59:59;206;85;51;22;7;4;6;3;2;0;3
2020-07-08 14:00:58;206;85;51;22;7;4;6;3;2;0;3
2020-07-08 14:01:59;206;85;51;22;7;4;6;3;2;0;3
2020-07-08 14:02:58;206;85;51;22;7;4;6;3;2;0;3
2020-07-08 14:03:59;206;85;51;22;7;4;7;3;2;0;3
2020-07-08 14:04:58;206;85;51;22;7;4;7;3;2;0;3
2020-07-08 14:05:59;206;85;51;22;7;4;7;3;2;0;3
2020-07-08 14:06:59;206;85;51;22;7;4;7;3;2;0;3
2020-07-08 14:07:58;207;85;52;22;7;4;7;3;2;0;3
2020-07-08 14:08:59;207;85;52;22;7;4;7;3;2;0;3
2020-07-08 14:09:58;207;85;52;22;7;4;7;3;2;0;3
2020-07-08 14:10:59;207;85;52;22;7;4;7;3;2;0;3
2020-07-08 14:11:59;207;85;52;22;7;4;7;3;2;0;3
2020-07-08 14:12:58;207;85;52;22;7;4;7;3;2;0;3
2020-07-08 14:13:59;207;85;52;22;7;4;7;3;2;0;3
2020-07-08 14:14:58;207;85;52;22;7;4;7;3;2;0;3
2020-07-08 14:15:59;207;85;52;22;7;4;7;3;2;0;3
2020-07-08 14:16:58;208;86;52;22;7;4;7;3;2;0;3
2020-07-08 14:17:59;208;86;52;22;7;4;7;3;2;0;3
2020-07-08 14:18:59;208;86;52;22;7;4;7;3;2;0;3
2020-07-08 14:19:58;208;86;52;22;7;4;7;3;2;0;3
2020-07-08 14:20:59;208;86;52;22;7;4;7;3;2;0;3
2020-07-08 14:21:58;208;86;52;22;7;4;7;3;2;0;3
2020-07-08 14:22:59;208;86;52;22;7;4;7;3;2;0;3
2020-07-08 14:23:58;208;86;52;22;7;4;7;3;2;0;3
2020-07-08 14:24:59;209;87;52;22;7;4;7;3;2;0;3
2020-07-08 14:25:58;210;87;52;22;8;4;7;3;2;0;3
2020-07-08 14:26:59;210;87;52;22;8;4;7;3;2;0;3
2020-07-08 14:27:59;210;87;52;22;8;4;7;3;2;0;3
2020-07-08 14:28:58;210;87;52;22;8;4;7;3;2;0;3
2020-07-08 14:29:59;210;87;52;22;8;4;7;3;2;0;3
2020-07-08 14:30:58;210;87;52;22;8;4;7;3;2;0;3
2020-07-08 14:31:59;210;87;52;22;8;4;7;3;2;0;3
2020-07-08 14:32:59;210;87;52;22;8;4;7;3;2;0;3
2020-07-08 14:33:58;210;87;52;22;8;4;7;3;2;0;3
2020-07-08 14:34:59;210;87;52;22;8;4;7;3;2;0;3
2020-07-08 14:35:58;210;87;52;22;8;4;7;3;2;0;3
2020-07-08 14:36:59;211;87;53;22;8;4;7;3;2;0;3
2020-07-08 14:37:58;211;87;53;22;8;4;7;3;2;0;3
2020-07-08 14:38:59;211;87;53;22;8;4;7;3;2;0;3
2020-07-08 14:39:59;211;87;53;22;8;4;7;3;2;0;3
2020-07-08 14:40:58;211;87;53;22;8;4;7;3;2;0;3
2020-07-08 14:41:59;211;87;53;22;8;4;7;3;2;0;3
2020-07-08 14:42:58;211;87;53;22;8;4;7;3;2;0;3
2020-07-08 14:43:59;211;87;53;22;8;4;7;3;2;0;3
2020-07-08 14:44:59;211;87;53;22;8;4;7;3;2;0;3
2020-07-08 14:45:58;212;87;53;23;8;4;7;3;2;0;3
2020-07-08 14:46:59;212;87;54;22;8;4;7;3;2;0;3
2020-07-08 14:47:59;213;88;54;22;8;4;7;3;2;0;3
2020-07-08 14:48:58;213;88;54;22;8;4;7;3;2;0;3
2020-07-08 14:49:59;213;88;54;22;8;4;7;3;2;0;3
2020-07-08 14:50:58;213;88;54;22;8;4;7;3;2;0;3
2020-07-08 14:51:59;213;88;54;22;8;4;7;3;2;0;3
2020-07-08 14:52:59;214;88;54;22;8;4;7;4;2;0;3
2020-07-08 14:53:58;214;88;54;22;8;4;7;4;2;0;3
2020-07-08 14:54:59;214;88;54;22;8;4;7;4;2;0;3
2020-07-08 14:55:59;215;88;55;22;8;4;7;4;2;0;3
2020-07-08 14:56:58;215;88;55;22;8;4;7;4;2;0;3
2020-07-08 14:57:59;216;88;55;23;8;4;7;4;2;0;3
2020-07-08 14:58:59;216;88;55;23;8;4;7;4;2;0;3
2020-07-08 14:59:58;217;88;55;23;9;4;7;4;2;0;3
2020-07-08 15:00:59;217;88;55;23;9;4;7;4;2;0;3
2020-07-08 15:01:58;217;88;55;23;9;4;7;4;2;0;3
2020-07-08 15:02:59;217;88;55;23;9;4;7;4;2;0;3
2020-07-08 15:03:58;219;89;55;23;9;4;7;4;2;2;3
2020-07-08 15:04:59;219;89;55;23;9;4;7;4;2;2;3
2020-07-08 15:05:59;219;89;55;23;9;4;7;4;2;2;3
2020-07-08 15:06:58;219;89;55;23;9;4;7;4;2;2;3
2020-07-08 15:07:59;220;89;55;23;9;5;7;4;2;2;3
2020-07-08 15:08:58;221;89;56;23;9;5;7;4;2;2;3
2020-07-08 15:09:59;221;89;56;23;9;5;7;4;2;2;3
2020-07-08 15:11:00;221;89;56;23;9;5;7;4;2;2;3
2020-07-08 15:11:58;221;89;56;23;9;5;7;4;2;2;3
2020-07-08 15:12:59;221;89;56;23;9;5;7;4;2;2;3
2020-07-08 15:13:59;221;89;56;23;9;5;7;4;2;2;3
2020-07-08 15:14:58;221;89;56;23;9;5;7;4;2;2;3
2020-07-08 15:16:00;221;89;56;23;9;5;7;4;2;2;3
2020-07-08 15:16:58;222;89;56;23;9;5;7;5;2;2;3
2020-07-08 15:17:59;222;89;56;23;9;5;7;5;2;2;3
2020-07-08 15:18:59;222;89;56;23;9;5;7;5;2;2;3
2020-07-08 15:19:58;222;89;56;23;9;5;7;5;2;2;3
2020-07-08 15:20:59;222;89;56;23;9;5;7;5;2;2;3
2020-07-08 15:21:58;222;89;56;23;9;5;7;5;2;2;3
2020-07-08 15:22:59;222;89;56;23;9;5;7;5;2;2;3
2020-07-08 15:23:59;222;89;56;23;9;5;7;5;2;2;3
2020-07-08 15:24:58;222;89;56;23;9;5;7;5;2;2;3
2020-07-08 15:25:59;223;90;56;23;9;5;7;5;2;2;3
2020-07-08 15:26:59;223;90;56;23;9;5;7;5;2;2;3
2020-07-08 15:27:58;223;90;56;23;9;5;7;5;2;2;3
2020-07-08 15:28:59;223;90;56;23;9;5;7;5;2;2;3
2020-07-08 15:29:58;223;90;56;23;9;5;7;5;2;2;3
2020-07-08 15:30:59;223;90;56;23;9;5;7;5;2;2;3
2020-07-08 15:31:58;223;90;56;23;9;5;7;5;2;2;3
2020-07-08 15:32:59;224;90;56;24;9;5;7;5;2;2;3
2020-07-08 15:33:59;224;90;56;24;9;5;7;5;2;2;3
2020-07-08 15:34:58;224;90;56;24;9;5;7;5;2;2;3
2020-07-08 15:35:59;224;90;56;24;9;5;7;5;2;2;3
2020-07-08 15:36:59;224;90;56;24;9;5;7;5;2;2;3
2020-07-08 15:37:58;224;90;56;24;9;5;7;5;2;2;3
2020-07-08 15:38:59;224;90;56;24;9;5;7;5;2;2;3
2020-07-08 15:39:58;224;90;56;24;9;5;7;5;2;2;3
2020-07-08 15:40:59;224;90;56;24;9;5;7;5;2;2;3
2020-07-08 15:41:59;224;90;56;24;9;5;7;5;2;2;3
2020-07-08 15:42:58;224;90;56;24;9;5;7;5;2;2;3
2020-07-08 15:43:59;224;90;56;24;9;5;7;5;2;2;3
2020-07-08 15:44:58;224;90;56;24;9;5;7;5;2;2;3
2020-07-08 15:45:59;225;91;56;24;9;5;7;5;2;2;3
2020-07-08 15:46:58;225;91;56;24;9;5;7;5;2;2;3
2020-07-08 15:47:59;225;91;56;24;9;5;7;5;2;2;3
2020-07-08 15:48:58;225;91;56;24;9;5;7;5;2;2;3
2020-07-08 15:49:59;225;91;56;24;9;5;7;5;2;2;3
2020-07-08 15:50:58;225;91;56;24;9;5;7;5;2;2;3
2020-07-08 15:51:59;225;91;56;24;9;5;7;5;2;2;3
2020-07-08 15:52:58;225;91;56;24;9;5;7;5;2;2;3
2020-07-08 15:53:59;225;91;56;24;9;5;7;5;2;2;3
2020-07-08 15:54:58;225;91;56;24;9;5;7;5;2;2;3
2020-07-08 15:55:59;226;92;56;24;9;5;7;5;2;2;3
2020-07-08 15:56:59;226;92;56;24;9;5;7;5;2;2;3
2020-07-08 15:57:58;227;92;57;24;9;5;7;5;2;2;3
2020-07-08 15:58:59;227;92;57;24;9;5;7;5;2;2;3
2020-07-08 15:59:59;227;92;57;24;9;5;7;5;2;2;3
2020-07-08 16:00:58;227;92;57;24;9;5;7;5;2;2;3
2020-07-08 16:01:59;227;92;57;24;9;5;7;5;2;2;3
2020-07-08 16:02:58;229;92;58;25;9;5;7;5;2;2;3
2020-07-08 16:03:59;230;93;58;25;9;5;7;5;2;2;3
2020-07-08 16:04:58;230;93;58;25;9;5;7;5;2;2;3
2020-07-08 16:06:00;230;93;58;25;9;5;7;5;2;2;3
2020-07-08 16:06:58;230;93;58;25;9;5;7;5;2;2;3
2020-07-08 16:07:59;231;93;59;25;9;5;7;5;2;2;3
2020-07-08 16:08:59;231;93;59;25;9;5;7;5;2;2;3
2020-07-08 16:09:58;232;93;59;25;9;6;7;5;2;2;3
2020-07-08 16:10:59;232;93;59;25;9;6;7;5;2;2;3
2020-07-08 16:11:58;232;93;59;25;9;6;7;5;2;2;3
2020-07-08 16:12:59;232;93;59;25;9;6;7;5;2;2;3
2020-07-08 16:13:59;232;93;59;25;9;6;7;5;2;2;3
2020-07-08 16:14:58;232;93;59;25;9;6;7;5;2;2;3
2020-07-08 16:15:59;232;93;59;25;9;6;7;5;2;2;3
2020-07-08 16:16:58;233;93;59;25;9;6;7;5;2;2;3
2020-07-08 16:17:59;233;93;59;25;9;6;7;5;2;2;3
2020-07-08 16:18:59;233;93;59;25;9;6;7;5;2;2;3
2020-07-08 16:19:58;233;93;59;25;9;6;7;5;2;2;3
2020-07-08 16:21:00;233;93;59;25;9;6;7;5;2;2;3
2020-07-08 16:21:58;234;94;59;25;9;6;7;5;2;2;3
2020-07-08 16:22:59;235;95;59;25;9;6;7;5;2;2;3
2020-07-08 16:23:59;236;96;59;25;9;6;7;5;2;2;3
2020-07-08 16:24:58;236;96;59;25;9;6;7;5;2;2;3
2020-07-08 16:25:59;236;96;59;25;9;6;7;5;2;2;3
2020-07-08 16:26:58;236;96;59;25;9;6;7;5;2;2;3
2020-07-08 16:27:59;236;96;59;25;9;6;7;5;2;2;3
2020-07-08 16:28:59;236;96;59;25;9;6;7;5;2;2;3
2020-07-08 16:29:58;237;96;60;25;9;6;7;5;2;2;3
2020-07-08 16:30:59;237;96;60;25;9;6;7;5;2;2;3
2020-07-08 16:31:58;237;96;60;25;9;6;7;5;2;2;3
2020-07-08 16:32:59;237;96;60;25;9;6;7;5;2;2;3
2020-07-08 16:33:58;237;96;60;25;9;6;7;5;2;2;3
2020-07-08 16:34:59;237;96;60;25;9;6;7;5;2;2;3
2020-07-08 16:35:59;237;96;60;25;9;6;7;5;2;2;3
2020-07-08 16:36:58;238;96;60;25;9;6;7;5;2;3;3
2020-07-08 16:37:59;238;96;60;25;9;6;7;5;2;3;3
2020-07-08 16:38:59;238;96;60;25;9;6;7;5;2;3;3
2020-07-08 16:39:58;238;96;60;25;9;6;7;5;2;3;3
2020-07-08 16:40:59;238;96;60;25;9;6;7;5;2;3;3
2020-07-08 16:41:58;238;96;60;25;9;6;7;5;2;3;3
2020-07-08 16:42:59;238;96;60;25;9;6;7;5;2;3;3
2020-07-08 16:43:59;238;96;60;25;9;6;7;5;2;3;3
2020-07-08 16:44:58;238;96;60;25;9;6;7;5;2;3;3
2020-07-08 16:45:59;238;96;60;25;9;6;7;5;2;3;3
2020-07-08 16:46:58;238;96;60;25;9;6;7;5;2;3;3
2020-07-08 16:47:59;239;96;60;25;9;6;7;5;3;3;3
2020-07-08 16:48:58;239;96;60;25;9;6;7;5;3;3;3
2020-07-08 16:50:00;239;96;60;25;9;6;7;5;3;3;3
2020-07-08 16:50:58;239;96;60;25;9;6;7;5;3;3;3
2020-07-08 16:51:59;239;96;60;25;9;6;7;5;3;3;3
2020-07-08 16:52:59;239;96;60;25;9;6;7;5;3;3;3
2020-07-08 16:53:58;239;96;60;25;9;6;7;5;3;3;3
2020-07-08 16:54:59;239;96;60;25;9;6;7;5;3;3;3
2020-07-08 16:55:59;239;96;60;25;9;6;7;5;3;3;3
2020-07-08 16:56:58;239;96;60;25;9;6;7;5;3;3;3
2020-07-08 16:57:59;239;96;60;25;9;6;7;5;3;3;3
2020-07-08 16:58:58;239;96;60;25;9;6;7;5;3;3;3
2020-07-08 16:59:59;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:00:59;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:01:58;241;96;61;25;9;6;7;5;4;3;3
2020-07-08 17:02:59;241;96;61;25;9;6;7;5;4;3;3
2020-07-08 17:03:58;241;96;61;25;9;6;7;5;4;3;3
2020-07-08 17:04:59;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:05:58;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:06:59;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:07:59;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:08:58;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:09:59;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:10:59;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:11:58;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:12:59;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:13:58;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:14:59;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:15:59;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:16:58;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:17:59;240;96;60;25;9;6;7;5;4;3;3
2020-07-08 17:18:59;241;97;60;25;9;6;7;5;4;3;3
2020-07-08 17:19:58;241;97;60;25;9;6;7;5;4;3;3
2020-07-08 17:20:59;241;97;60;25;9;6;7;5;4;3;3
2020-07-08 17:21:58;242;97;60;25;9;6;7;5;4;3;4
2020-07-08 17:22:59;242;97;60;25;9;6;7;5;4;3;4
2020-07-08 17:23:59;242;97;60;25;9;6;7;5;4;3;4
2020-07-08 17:24:58;242;97;60;25;9;6;7;5;4;3;4
2020-07-08 17:25:59;242;97;60;25;9;6;7;5;4;3;4
2020-07-08 17:26:58;243;97;60;25;9;6;7;5;4;3;4
2020-07-08 17:27:59;243;97;60;25;9;6;7;5;4;3;4
2020-07-08 17:28:58;243;97;60;25;9;6;7;5;4;3;4
2020-07-08 17:29:59;243;97;60;25;9;6;7;5;4;3;4
2020-07-08 17:30:59;244;97;61;25;9;6;7;5;4;3;4
2020-07-08 17:31:58;244;97;61;25;9;6;7;5;4;3;4
2020-07-08 17:32:59;244;97;61;25;9;6;7;5;4;3;4
2020-07-08 17:33:58;244;97;61;25;9;6;7;5;4;3;4
2020-07-08 17:34:59;244;98;61;25;9;6;6;5;4;3;4
2020-07-08 17:35:59;244;98;61;25;9;6;6;5;4;3;4
2020-07-08 17:36:58;244;98;61;25;9;6;6;5;4;3;4
2020-07-08 17:37:59;245;99;61;25;9;6;6;5;4;3;4
2020-07-08 17:38:58;246;100;61;25;9;6;6;5;4;3;4
2020-07-08 17:39:59;246;100;61;25;9;6;6;5;4;3;4
2020-07-08 17:40:58;246;100;61;25;9;6;6;5;4;3;4
2020-07-08 17:41:59;246;100;61;25;9;6;6;5;4;3;4
2020-07-08 17:42:59;246;100;61;25;9;6;6;5;4;3;4
2020-07-08 17:43:58;247;101;61;25;9;6;6;5;4;3;4
2020-07-08 17:44:59;247;101;61;25;9;6;6;5;4;3;4
2020-07-08 17:45:58;247;101;61;25;9;6;6;5;4;3;4
2020-07-08 17:46:59;247;101;61;25;9;6;6;5;4;3;4
2020-07-08 17:47:58;248;101;61;26;9;6;6;5;4;3;4
2020-07-08 17:48:59;248;101;61;26;9;6;6;5;4;3;4
2020-07-08 17:49:59;248;101;61;26;9;6;6;5;4;3;4
2020-07-08 17:50:58;248;101;61;26;9;6;6;5;4;3;4
2020-07-08 17:51:59;248;101;61;26;9;6;6;5;4;3;4
2020-07-08 17:52:58;248;101;61;26;9;6;6;5;4;3;4
2020-07-08 17:53:59;248;101;61;26;9;6;6;5;4;3;4
2020-07-08 17:54:59;248;101;61;26;9;6;6;5;4;3;4
2020-07-08 17:55:58;248;101;61;26;9;6;6;5;4;3;4
2020-07-08 17:56:59;248;101;61;26;9;6;6;5;4;3;4
2020-07-08 17:57:58;249;101;62;26;9;6;6;5;4;3;4
2020-07-08 17:58:59;249;101;62;26;9;6;6;5;4;3;4
2020-07-08 17:59:59;248;100;62;26;9;6;6;5;4;3;4
2020-07-08 18:00:58;248;100;62;26;9;6;6;5;4;3;4
2020-07-08 18:01:59;249;100;63;26;9;6;6;5;4;3;4
2020-07-08 18:02:58;249;100;63;26;9;6;6;5;4;3;4
2020-07-08 18:03:59;250;100;64;26;9;6;6;5;4;3;4
2020-07-08 18:04:58;251;101;64;26;9;6;6;5;4;3;4
2020-07-08 18:05:59;251;101;64;26;9;6;6;5;4;3;4
2020-07-08 18:06:58;251;101;64;26;9;6;6;5;4;3;4
2020-07-08 18:07:59;251;101;64;26;9;6;6;5;4;3;4
2020-07-08 18:08:59;251;101;64;26;9;6;6;5;4;3;4
2020-07-08 18:09:58;252;102;64;26;9;6;6;5;4;3;4
2020-07-08 18:10:59;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:11:58;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:12:59;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:13:58;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:14:59;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:15:59;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:16:58;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:17:59;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:18:59;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:19:58;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:20:59;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:21:58;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:22:59;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:23:58;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:24:59;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:25:59;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:26:58;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:27:59;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:28:59;254;104;64;26;9;6;6;5;4;3;4
2020-07-08 18:29:58;255;105;64;26;9;6;6;5;4;3;4
2020-07-08 18:30:59;255;105;64;26;9;6;6;5;4;3;4
2020-07-08 18:31:58;255;105;64;26;9;6;6;5;4;3;4
2020-07-08 18:32:59;255;105;64;26;9;6;6;5;4;3;4
2020-07-08 18:33:58;255;105;64;26;9;6;6;5;4;3;4
2020-07-08 18:34:59;256;106;64;26;9;6;6;5;4;3;4
2020-07-08 18:35:58;256;106;64;26;9;6;6;5;4;3;4
2020-07-08 18:36:59;256;106;64;26;9;6;6;5;4;3;4
2020-07-08 18:37:59;256;106;64;26;9;6;6;5;4;3;4
2020-07-08 18:38:58;256;106;64;26;9;6;6;5;4;3;4
2020-07-08 18:39:59;256;106;64;26;9;6;6;5;4;3;4
2020-07-08 18:40:58;256;106;64;26;9;6;6;5;4;3;4
2020-07-08 18:41:59;256;106;64;26;9;6;6;5;4;3;4
2020-07-08 18:42:59;257;107;64;26;9;6;6;5;4;3;4
2020-07-08 18:43:58;257;107;64;26;9;6;6;5;4;3;4
2020-07-08 18:44:59;257;107;64;26;9;6;6;5;4;3;4
2020-07-08 18:45:58;257;107;64;26;9;6;6;5;4;3;4
2020-07-08 18:46:59;257;107;64;26;9;6;6;5;4;3;4
2020-07-08 18:47:59;257;107;64;26;9;6;6;5;4;3;4
2020-07-08 18:48:58;257;107;64;26;9;6;6;5;4;3;4
2020-07-08 18:49:59;257;107;64;26;9;6;6;5;4;3;4
2020-07-08 18:50:58;257;107;64;26;9;6;6;5;4;3;4
2020-07-08 18:51:59;257;107;64;26;9;6;6;5;4;3;4
2020-07-08 18:52:58;257;107;64;26;9;6;6;5;4;3;4
2020-07-08 18:53:59;258;108;64;26;9;6;6;5;4;3;4
2020-07-08 18:54:58;259;109;64;26;9;6;6;5;4;3;4
2020-07-08 18:55:59;259;109;64;26;9;6;6;5;4;3;4
2020-07-08 18:56:59;259;109;64;26;9;6;6;5;4;3;4
2020-07-08 18:57:58;259;109;64;26;9;6;6;5;4;3;4
2020-07-08 18:58:59;259;109;64;26;9;6;6;5;4;3;4
2020-07-08 18:59:59;259;109;64;26;9;6;6;5;4;3;4
2020-07-08 19:00:58;259;109;64;26;9;6;6;5;4;3;4
2020-07-08 19:01:58;260;109;65;26;9;6;6;5;4;3;4
2020-07-08 19:02:59;260;109;65;26;9;6;6;5;4;3;4
2020-07-08 19:03:58;260;109;65;26;9;6;6;5;4;3;4
2020-07-08 19:04:59;260;109;65;26;9;6;6;5;4;3;4
2020-07-08 19:05:58;260;109;65;26;9;6;6;5;4;3;4
2020-07-08 19:06:59;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:07:58;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:08:59;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:09:59;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:10:58;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:11:59;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:12:59;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:13:58;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:14:59;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:15:59;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:16:58;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:17:59;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:18:59;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:19:58;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:20:59;261;110;65;26;9;6;6;5;4;3;4
2020-07-08 19:21:58;262;111;65;26;9;6;6;5;4;3;4
2020-07-08 19:22:59;262;111;65;26;9;6;6;5;4;3;4
2020-07-08 19:23:58;262;111;65;26;9;6;6;5;4;3;4
2020-07-08 19:24:59;262;111;65;26;9;6;6;5;4;3;4
2020-07-08 19:25:58;262;111;65;26;9;6;6;5;4;3;4
2020-07-08 19:26:59;262;111;65;26;9;6;6;5;4;3;4
2020-07-08 19:27:58;262;111;65;26;9;6;6;5;4;3;4
2020-07-08 19:28:59;262;111;65;26;9;6;6;5;4;3;4
2020-07-08 19:29:59;262;111;65;26;9;6;6;5;4;3;4
2020-07-08 19:30:58;262;111;65;26;9;6;6;5;4;3;4
2020-07-08 19:31:59;263;112;65;26;9;6;6;5;4;3;4
2020-07-08 19:32:58;263;112;65;26;9;6;6;5;4;3;4
2020-07-08 19:33:59;263;112;65;26;9;6;6;5;4;3;4
2020-07-08 19:34:59;263;112;65;26;9;6;6;5;4;3;4
2020-07-08 19:35:58;263;112;65;26;9;6;6;5;4;3;4
2020-07-08 19:36:59;264;112;65;26;9;6;7;5;4;3;4
2020-07-08 19:37:58;265;113;65;26;9;6;7;5;4;3;4
2020-07-08 19:38:59;265;113;65;26;9;6;7;5;4;3;4
2020-07-08 19:39:58;265;113;65;26;9;6;7;5;4;3;4
2020-07-08 19:40:59;266;113;65;26;9;6;7;5;4;3;4
2020-07-08 19:41:58;266;113;65;26;9;6;7;5;4;3;4
2020-07-08 19:42:59;267;114;65;26;9;6;7;5;4;3;4
2020-07-08 19:43:59;267;114;65;26;9;6;7;5;4;3;4
2020-07-08 19:44:58;267;114;65;26;9;6;7;5;4;3;4
