datetime;total_votes;Kolbasevich;solariz;pupsique;Der_Sturmer;Fatbrain;Hmmm;brammator;ante;praktik;Goinsane
2019-06-19 20:03:59;285;66;113;21;23;15;12;2;8;4;3
2019-06-19 20:04:58;285;66;113;21;23;15;12;2;8;4;3
2019-06-19 20:05:59;286;67;113;21;23;15;12;2;8;4;3
2019-06-19 20:07:00;286;67;113;21;23;15;12;2;8;4;3
2019-06-19 20:07:58;287;67;114;21;23;15;12;2;8;4;3
2019-06-19 20:08:59;287;67;114;21;23;15;12;2;8;4;3
2019-06-19 20:09:59;287;67;114;21;23;15;12;2;8;4;3
2019-06-19 20:10:58;287;68;114;21;23;15;12;2;7;4;3
2019-06-19 20:11:59;287;68;114;21;23;15;12;2;7;4;3
2019-06-19 20:12:59;287;68;114;21;23;15;12;2;7;4;3
2019-06-19 20:13:58;287;68;114;21;23;15;12;2;7;4;3
2019-06-19 20:14:59;287;68;114;21;23;15;12;2;7;4;3
2019-06-19 20:15:59;287;68;114;21;23;15;12;2;7;4;3
2019-06-19 20:16:58;287;68;114;21;23;15;12;2;7;4;3
2019-06-19 20:17:59;287;68;114;21;23;15;12;2;7;4;3
2019-06-19 20:18:59;287;68;114;21;23;15;12;2;7;4;3
2019-06-19 20:19:58;287;68;114;21;23;15;12;2;7;4;3
2019-06-19 20:20:59;287;68;114;21;23;15;12;2;7;4;3
2019-06-19 20:21:59;287;68;114;21;23;15;12;2;7;4;3
2019-06-19 20:22:58;287;68;114;21;23;15;12;2;7;4;3
2019-06-19 20:23:59;288;68;115;21;23;15;12;2;7;4;3
2019-06-19 20:24:59;288;68;115;21;23;15;12;2;7;4;3
2019-06-19 20:25:58;288;68;115;21;23;15;12;2;7;4;3
2019-06-19 20:26:59;289;68;116;21;23;15;12;2;7;4;3
2019-06-19 20:27:59;289;68;116;21;23;15;12;2;7;4;3
2019-06-19 20:28:58;290;68;117;21;23;15;12;2;7;4;3
2019-06-19 20:29:59;290;68;117;21;23;15;12;2;7;4;3
2019-06-19 20:30:59;290;68;117;21;23;15;12;2;7;4;3
2019-06-19 20:31:58;290;68;118;21;23;14;12;2;7;4;3
2019-06-19 20:32:59;290;68;118;21;23;14;12;2;7;4;3
2019-06-19 20:33:59;291;68;119;21;23;14;12;2;7;4;3
2019-06-19 20:34:58;291;68;119;21;23;14;12;2;7;4;3
2019-06-19 20:35:59;292;68;120;21;23;14;12;2;7;4;3
2019-06-19 20:36:59;292;68;120;21;23;14;12;2;7;4;3
2019-06-19 20:37:58;293;68;121;21;23;14;12;2;7;4;3
2019-06-19 20:38:59;293;68;121;21;23;14;12;2;7;4;3
2019-06-19 20:39:59;293;68;121;21;23;14;12;2;7;4;3
2019-06-19 20:40:58;294;68;122;21;23;14;12;2;7;4;3
2019-06-19 20:41:59;293;68;122;21;22;14;12;2;7;4;3
2019-06-19 20:42:58;293;68;122;21;22;14;12;2;7;4;3
2019-06-19 20:43:59;294;68;123;21;22;14;12;2;7;4;3
2019-06-19 20:44:59;303;68;132;21;22;14;12;2;7;4;3
2019-06-19 20:45:59;303;68;132;21;22;14;12;2;7;4;3
2019-06-19 20:46:58;303;68;132;21;22;14;12;2;7;4;3
2019-06-19 20:47:59;303;68;132;21;22;14;12;2;7;4;3
2019-06-19 20:48:59;304;68;133;21;22;14;12;2;7;4;3
2019-06-19 20:49:58;304;68;133;21;22;14;12;2;7;4;3
2019-06-19 20:50:59;304;68;133;21;22;14;12;2;7;4;3
2019-06-19 20:51:59;304;68;133;21;22;14;12;2;7;4;3
2019-06-19 20:52:58;304;68;133;21;22;14;12;2;7;4;3
2019-06-19 20:53:59;304;68;133;21;22;14;12;2;7;4;3
2019-06-19 20:54:58;304;68;133;21;22;14;12;2;7;4;3
2019-06-19 20:55:59;304;68;133;21;22;14;12;2;7;4;3
2019-06-19 20:56:59;304;68;133;21;22;14;12;2;7;4;3
2019-06-19 20:57:58;304;68;133;21;22;14;12;2;7;4;3
2019-06-19 20:58:59;305;68;133;22;22;14;12;2;7;4;3
2019-06-19 20:59:59;305;68;133;22;22;14;12;2;7;4;3
2019-06-19 21:00:58;306;68;133;23;22;14;12;2;7;4;3
2019-06-19 21:01:59;306;68;133;23;22;14;12;2;7;4;3
2019-06-19 21:02:59;307;68;134;23;22;14;12;2;7;4;3
2019-06-19 21:03:58;307;68;134;23;22;14;12;2;7;4;3
2019-06-19 21:04:59;309;68;135;25;22;14;11;2;7;4;3
2019-06-19 21:05:59;310;68;135;26;22;14;11;2;7;4;3
2019-06-19 21:06:58;310;68;135;26;22;14;11;2;7;4;3
2019-06-19 21:07:59;310;68;135;26;22;14;11;2;7;4;3
2019-06-19 21:08:59;314;68;134;31;22;14;11;2;7;4;3
2019-06-19 21:09:58;315;68;135;31;22;14;11;2;7;4;3
2019-06-19 21:10:59;315;68;135;31;22;14;11;2;7;4;3
2019-06-19 21:11:59;315;68;135;31;22;14;11;2;7;4;3
2019-06-19 21:12:58;315;68;135;31;22;14;11;2;7;4;3
2019-06-19 21:13:59;315;68;135;31;22;14;11;2;7;4;3
2019-06-19 21:14:59;315;68;135;31;22;14;11;2;7;4;3
2019-06-19 21:15:58;324;76;135;32;22;14;11;2;7;4;3
2019-06-19 21:16:59;325;77;135;32;22;14;11;2;7;4;3
2019-06-19 21:17:59;326;77;135;33;22;14;11;2;7;4;3
2019-06-19 21:18:58;327;77;136;33;22;14;11;2;7;4;3
2019-06-19 21:19:59;335;77;144;33;22;14;11;2;7;4;3
2019-06-19 21:20:59;335;77;144;33;22;14;11;2;7;4;3
2019-06-19 21:21:58;335;77;144;33;22;14;11;2;7;4;3
2019-06-19 21:22:59;335;77;144;33;22;14;11;2;7;4;3
2019-06-19 21:23:58;335;77;144;33;22;14;11;2;7;4;3
2019-06-19 21:24:59;335;77;144;33;22;14;11;2;7;4;3
2019-06-19 21:25:59;335;77;144;33;22;14;11;2;7;4;3
2019-06-19 21:26:58;336;77;145;33;22;14;11;2;7;4;3
2019-06-19 21:27:59;336;77;145;33;22;14;11;2;7;4;3
2019-06-19 21:28:59;337;77;145;33;22;15;11;2;7;4;3
2019-06-19 21:29:58;338;78;145;33;22;15;11;2;7;4;3
2019-06-19 21:30:59;338;78;145;33;22;15;11;2;7;4;3
2019-06-19 21:31:58;338;78;145;33;22;15;11;2;7;4;3
2019-06-19 21:32:59;339;78;146;33;22;15;11;2;7;4;3
2019-06-19 21:33:59;339;78;146;33;22;15;11;2;7;4;3
2019-06-19 21:35:00;339;78;146;33;22;15;11;2;7;4;3
2019-06-19 21:35:58;339;78;146;33;22;15;11;2;7;4;3
2019-06-19 21:36:59;339;78;146;33;22;15;11;2;7;4;3
2019-06-19 21:37:59;339;78;146;33;22;15;11;2;7;4;3
2019-06-19 21:38:58;339;78;146;33;22;15;11;2;7;4;3
2019-06-19 21:39:59;339;78;146;33;22;15;11;2;7;4;3
2019-06-19 21:40:58;339;78;146;33;22;15;11;2;7;4;3
2019-06-19 21:41:59;339;79;146;33;22;15;10;2;7;4;3
2019-06-19 21:42:59;339;79;146;33;22;15;10;2;7;4;3
2019-06-19 21:43:58;339;79;146;33;22;15;10;2;7;4;3
2019-06-19 21:44:59;339;79;146;33;22;15;10;2;7;4;3
2019-06-19 21:45:59;339;79;146;33;22;15;10;2;7;4;3
2019-06-19 21:46:59;340;80;146;33;22;15;10;2;7;4;3
2019-06-19 21:47:58;340;80;146;33;22;15;10;2;7;4;3
2019-06-19 21:48:59;340;80;146;33;22;15;10;2;7;4;3
2019-06-19 21:50:00;340;80;146;33;22;15;10;2;7;4;3
2019-06-19 21:50:58;340;80;146;33;22;15;10;2;7;4;3
2019-06-19 21:51:59;340;80;146;33;22;15;10;2;7;4;3
2019-06-19 21:52:58;340;80;146;33;22;15;10;2;7;4;3
2019-06-19 21:53:59;339;80;146;32;22;15;10;2;7;4;3
2019-06-19 21:54:59;339;80;146;32;22;15;10;2;7;4;3
2019-06-19 21:55:58;339;80;146;32;22;15;10;2;7;4;3
2019-06-19 21:56:59;342;80;147;31;22;15;10;5;7;4;3
2019-06-19 21:57:58;342;80;147;31;22;15;10;5;7;4;3
2019-06-19 21:58:59;342;80;147;31;22;15;10;5;7;4;3
2019-06-19 21:59:59;342;80;147;31;22;15;10;5;7;4;3
2019-06-19 22:00:58;342;80;147;31;22;15;10;5;7;4;3
2019-06-19 22:01:59;343;80;148;31;22;15;10;5;7;4;3
2019-06-19 22:02:59;343;80;148;31;22;15;10;5;7;4;3
2019-06-19 22:03:58;347;80;148;31;22;15;10;9;7;4;3
2019-06-19 22:04:59;347;80;148;31;22;15;10;9;7;4;3
2019-06-19 22:05:59;347;80;148;31;22;15;10;9;7;4;3
2019-06-19 22:06:58;347;80;148;31;22;15;10;9;7;4;3
2019-06-19 22:07:59;347;80;148;31;22;15;10;9;7;4;3
2019-06-19 22:08:58;347;80;148;31;22;15;10;9;7;4;3
2019-06-19 22:09:59;347;80;148;31;22;15;10;9;7;4;3
2019-06-19 22:10:58;347;80;148;31;22;15;10;9;7;4;3
2019-06-19 22:11:59;347;80;148;31;22;15;10;9;7;4;3
2019-06-19 22:12:59;348;81;148;31;22;15;10;9;7;4;3
2019-06-19 22:13:58;348;81;148;31;22;15;10;9;7;4;3
2019-06-19 22:14:59;353;81;153;31;22;15;10;9;7;4;3
2019-06-19 22:15:59;353;80;153;31;22;15;11;9;7;4;3
2019-06-19 22:16:58;353;80;153;31;22;15;11;9;7;4;3
2019-06-19 22:17:59;354;81;153;31;22;15;11;9;7;4;3
2019-06-19 22:18:59;354;81;153;31;22;15;11;9;7;4;3
2019-06-19 22:19:58;354;81;153;31;22;15;11;9;7;4;3
2019-06-19 22:20:59;354;81;153;31;22;15;11;9;7;4;3
2019-06-19 22:21:59;354;81;153;31;22;15;11;9;7;4;3
2019-06-19 22:22:58;355;81;154;31;22;15;11;9;7;4;3
2019-06-19 22:23:59;355;81;154;31;22;15;11;9;7;4;3
2019-06-19 22:24:59;355;81;154;31;22;15;11;9;7;4;3
2019-06-19 22:25:58;355;81;154;31;22;15;11;9;7;4;3
2019-06-19 22:26:59;356;82;154;31;22;15;11;9;7;4;3
2019-06-19 22:27:59;356;82;154;31;22;15;11;9;7;4;3
2019-06-19 22:28:58;356;82;154;31;22;15;11;9;7;4;3
2019-06-19 22:29:59;356;82;154;31;22;15;11;9;7;4;3
2019-06-19 22:30:59;356;82;154;31;22;15;11;9;7;4;3
2019-06-19 22:31:58;356;82;154;31;22;15;11;9;7;4;3
2019-06-19 22:32:59;358;83;154;31;23;15;11;9;7;4;3
2019-06-19 22:33:58;358;83;154;31;23;15;11;9;7;4;3
2019-06-19 22:34:59;358;83;154;31;23;15;11;9;7;4;3
2019-06-19 22:35:59;360;85;154;31;23;15;11;9;7;4;3
2019-06-19 22:36:58;360;85;154;31;23;15;11;9;7;4;3
2019-06-19 22:37:59;360;85;154;31;23;15;11;9;7;4;3
2019-06-19 22:38:59;360;85;154;31;23;15;11;9;7;4;3
2019-06-19 22:39:58;360;85;154;31;23;15;11;9;7;4;3
2019-06-19 22:40:59;360;85;154;31;23;15;11;9;7;4;3
2019-06-19 22:41:59;361;85;154;31;23;15;11;9;7;4;3
2019-06-19 22:42:58;362;85;155;31;23;15;11;9;7;4;3
2019-06-19 22:43:59;362;85;155;31;23;15;11;9;7;4;3
2019-06-19 22:44:59;362;85;155;31;23;15;11;9;7;4;3
2019-06-19 22:45:58;362;85;155;31;23;15;11;9;7;4;3
2019-06-19 22:46:59;362;85;155;31;23;15;11;9;7;4;3
2019-06-19 22:47:59;363;85;155;31;24;15;11;9;7;4;3
2019-06-19 22:48:58;363;85;155;31;24;15;11;9;7;4;3
2019-06-19 22:49:59;363;86;155;30;24;15;11;9;7;4;3
2019-06-19 22:50:59;363;86;155;30;24;15;11;9;7;4;3
2019-06-19 22:51:58;363;86;155;30;24;15;11;9;7;4;3
2019-06-19 22:52:59;363;86;155;30;24;15;11;9;7;4;3
2019-06-19 22:53:59;363;86;155;30;24;15;11;9;7;4;3
2019-06-19 22:54:58;363;86;155;30;24;15;11;9;7;4;3
2019-06-19 22:55:59;363;86;155;30;24;15;11;9;7;4;3
2019-06-19 22:56:59;363;86;155;30;24;15;11;9;7;4;3
2019-06-19 22:57:58;363;86;155;30;24;15;11;9;7;4;3
2019-06-19 22:58:59;363;86;155;30;24;15;11;9;7;4;3
2019-06-19 22:59:59;363;86;155;30;24;15;11;9;7;4;3
2019-06-19 23:00:58;363;86;155;30;24;15;11;9;7;4;3
2019-06-19 23:01:59;363;87;154;30;24;15;11;9;7;4;3
2019-06-19 23:02:59;363;87;154;30;24;15;11;9;7;4;3
2019-06-19 23:03:58;365;89;154;30;24;15;11;9;7;4;3
2019-06-19 23:04:59;366;89;155;30;24;15;11;9;7;4;3
2019-06-19 23:05:59;366;89;155;30;24;15;11;9;7;4;3
2019-06-19 23:06:58;366;89;155;30;24;15;11;9;7;4;3
2019-06-19 23:07:59;366;89;155;30;24;15;11;9;7;4;3
2019-06-19 23:08:59;366;89;155;30;24;15;11;9;7;4;3
2019-06-19 23:09:58;366;89;155;30;24;15;11;9;7;4;3
2019-06-19 23:10:59;375;98;155;30;24;15;11;9;7;4;3
2019-06-19 23:11:59;375;98;155;30;24;15;11;9;7;4;3
2019-06-19 23:12:58;375;98;155;30;24;15;11;9;7;4;3
2019-06-19 23:13:59;375;98;155;30;24;15;11;9;7;4;3
2019-06-19 23:14:59;375;98;155;30;24;15;11;9;7;4;3
2019-06-19 23:15:58;375;98;155;30;24;15;11;9;7;4;3
2019-06-19 23:16:59;375;98;155;30;24;15;11;9;7;4;3
2019-06-19 23:17:58;375;98;155;30;24;15;11;9;7;4;3
2019-06-19 23:18:59;376;98;156;30;24;15;11;9;7;4;3
2019-06-19 23:19:59;376;98;156;30;24;15;11;9;7;4;3
2019-06-19 23:20:58;376;98;156;30;24;15;11;9;7;4;3
2019-06-19 23:21:59;376;98;156;30;24;15;11;9;7;4;3
2019-06-19 23:23:00;376;98;156;30;24;15;11;9;7;4;3
2019-06-19 23:23:58;376;98;156;30;24;15;11;9;7;4;3
2019-06-19 23:24:59;377;99;156;30;24;15;11;9;7;4;3
2019-06-19 23:25:58;377;99;156;30;24;15;11;9;7;4;3
2019-06-19 23:26:59;377;99;156;30;24;15;11;9;7;4;3
2019-06-19 23:27:59;377;99;156;30;24;15;11;9;7;4;3
2019-06-19 23:28:58;378;99;156;30;24;15;12;9;7;4;3
2019-06-19 23:29:59;378;99;156;30;24;15;12;9;7;4;3
2019-06-19 23:30:58;381;100;157;30;24;15;13;9;7;4;3
2019-06-19 23:31:59;382;100;157;31;24;15;13;9;7;4;3
2019-06-19 23:32:59;382;100;157;31;24;15;13;9;7;4;3
2019-06-19 23:33:58;384;102;157;31;24;15;13;9;7;4;3
2019-06-19 23:34:59;388;107;157;30;24;15;13;9;7;4;3
2019-06-19 23:35:58;388;107;157;30;24;15;13;9;7;4;3
2019-06-19 23:36:59;388;107;157;30;24;15;13;9;7;4;3
2019-06-19 23:37:59;389;108;157;30;24;15;13;9;7;4;3
2019-06-19 23:38:58;391;109;158;30;24;15;13;9;7;4;3
2019-06-19 23:39:59;391;109;158;30;24;15;13;9;7;4;3
2019-06-19 23:40:59;391;109;158;30;24;15;13;9;7;4;3
2019-06-19 23:41:58;399;116;159;30;24;15;13;9;7;4;3
2019-06-19 23:42:59;399;116;159;30;24;15;13;9;7;4;3
2019-06-19 23:43:59;399;116;158;30;24;15;14;9;7;4;3
2019-06-19 23:44:58;399;116;158;30;24;15;14;9;7;4;3
2019-06-19 23:45:59;399;116;158;30;24;15;14;9;7;4;3
2019-06-19 23:46:59;399;116;158;30;24;15;14;9;7;4;3
2019-06-19 23:47:58;399;116;158;30;24;15;14;9;7;4;3
2019-06-19 23:48:59;399;136;138;30;24;15;14;9;7;4;3
2019-06-19 23:49:59;400;136;139;30;24;15;14;9;7;4;3
2019-06-19 23:50:58;400;136;139;30;24;15;14;9;7;4;3
2019-06-19 23:51:59;400;136;139;30;24;15;14;9;7;4;3
2019-06-19 23:52:59;400;145;130;30;24;15;14;9;7;4;3
2019-06-19 23:53:58;400;145;130;30;24;15;14;9;7;4;3
2019-06-19 23:54:59;400;145;130;30;24;15;14;9;7;4;3
2019-06-19 23:55:58;400;145;131;30;23;15;14;9;7;4;3
2019-06-19 23:56:59;400;155;121;30;23;15;14;9;7;4;3
2019-06-19 23:57:59;399;154;121;30;23;15;14;9;7;4;3
2019-06-19 23:58:58;399;154;121;30;23;15;14;9;7;4;3
2019-06-19 23:59:59;399;147;128;30;23;15;14;9;7;4;3
