datetime;total_votes;mahinaci9;Hactar;Volodya_FM;Yardrey;dennou;navalny;quick_justice;shamanka2_0;Mindsplitter;Haktar
2020-11-04 13:04:58;165;62;22;27;11;8;6;3;0;5;6
2020-11-04 13:05:59;165;62;22;27;11;8;6;3;0;5;6
2020-11-04 13:06:59;165;62;22;27;11;8;6;3;0;5;6
2020-11-04 13:07:58;165;62;22;27;11;8;6;3;0;5;6
2020-11-04 13:08:59;165;62;22;27;11;8;6;3;0;5;6
2020-11-04 13:09:59;165;62;22;27;11;8;6;3;0;5;6
2020-11-04 13:10:58;165;62;22;27;11;8;6;3;0;5;6
2020-11-04 13:11:59;165;62;22;27;11;8;6;3;0;5;6
2020-11-04 13:12:59;165;62;22;27;11;8;6;3;0;5;6
2020-11-04 13:13:58;166;62;23;27;11;8;6;3;0;5;6
2020-11-04 13:14:59;166;62;23;27;11;8;6;3;0;5;6
2020-11-04 13:15:59;166;62;23;27;11;8;6;3;0;5;6
2020-11-04 13:16:58;166;62;23;27;11;8;6;3;0;5;6
2020-11-04 13:17:59;166;62;23;27;11;8;6;3;0;5;6
2020-11-04 13:18:59;166;62;23;27;11;8;6;3;0;5;6
2020-11-04 13:19:58;166;62;23;27;11;8;6;3;0;5;6
2020-11-04 13:20:59;166;62;23;27;11;8;6;3;0;5;6
2020-11-04 13:21:59;166;62;23;27;11;8;6;3;0;5;6
2020-11-04 13:22:58;167;62;23;27;11;9;6;3;0;5;6
2020-11-04 13:23:59;167;62;23;27;11;9;6;3;0;5;6
2020-11-04 13:24:59;168;62;24;27;11;9;6;3;0;5;6
2020-11-04 13:25:58;168;62;24;27;11;9;6;3;0;5;6
2020-11-04 13:26:59;170;63;24;27;11;9;7;3;0;5;6
2020-11-04 13:27:59;170;63;24;27;11;9;7;3;0;5;6
2020-11-04 13:28:58;171;63;25;27;11;9;7;3;0;5;6
2020-11-04 13:29:59;172;64;25;27;11;9;7;3;0;5;6
2020-11-04 13:30:59;172;64;25;27;11;9;7;3;0;5;6
2020-11-04 13:31:58;172;64;25;27;11;9;7;3;0;5;6
2020-11-04 13:32:59;172;64;25;27;11;9;7;3;0;5;6
2020-11-04 13:33:59;172;64;25;27;11;9;7;3;0;5;6
2020-11-04 13:34:58;172;64;25;27;11;9;7;3;0;5;6
2020-11-04 13:35:59;172;64;25;27;11;9;7;3;0;5;6
2020-11-04 13:36:59;172;64;25;27;11;9;7;3;0;5;6
2020-11-04 13:37:58;172;64;25;27;11;9;7;3;0;5;6
2020-11-04 13:38:59;172;64;25;27;11;9;7;3;0;5;6
2020-11-04 13:39:59;173;64;25;27;11;9;7;3;0;5;6
2020-11-04 13:40:59;173;64;25;27;11;9;7;3;0;5;6
2020-11-04 13:41:59;173;64;25;27;11;9;7;3;0;5;6
2020-11-04 13:42:59;174;64;25;28;11;9;7;3;0;5;6
2020-11-04 13:43:58;175;65;25;28;11;9;7;3;0;5;6
2020-11-04 13:44:59;175;65;25;28;11;9;7;3;0;5;6
2020-11-04 13:45:59;175;65;25;28;11;9;7;3;0;5;6
2020-11-04 13:46:58;175;65;25;28;11;9;7;3;0;5;6
2020-11-04 13:47:59;175;65;25;28;11;9;7;3;0;5;6
2020-11-04 13:48:59;175;65;25;28;11;9;7;3;0;5;6
2020-11-04 13:49:58;175;65;25;28;11;9;7;3;0;5;6
2020-11-04 13:50:59;175;65;25;29;11;9;7;3;0;5;6
2020-11-04 13:51:58;175;65;25;29;11;9;7;3;0;5;6
2020-11-04 13:52:59;175;65;25;29;11;9;7;3;0;5;6
2020-11-04 13:53:59;175;65;25;29;11;9;7;3;0;5;6
2020-11-04 13:54:58;175;65;25;29;11;9;7;3;0;5;6
2020-11-04 13:55:59;176;66;25;29;11;9;7;3;0;5;6
2020-11-04 13:56:59;176;66;25;29;11;9;7;3;0;5;6
2020-11-04 13:57:58;176;66;25;29;11;9;7;3;0;5;6
2020-11-04 13:58:59;176;66;25;29;11;9;7;3;0;5;6
2020-11-04 13:59:59;176;66;25;29;11;9;7;3;0;5;6
2020-11-04 14:00:59;176;66;25;29;11;9;7;3;0;5;6
2020-11-04 14:01:58;176;66;25;29;11;9;7;3;0;5;6
2020-11-04 14:02:59;176;66;25;29;11;9;7;3;0;5;6
2020-11-04 14:03:59;177;67;25;29;11;9;7;3;0;5;6
2020-11-04 14:04:58;177;67;25;29;11;9;7;3;0;5;6
2020-11-04 14:05:59;177;67;25;29;11;9;7;3;0;5;6
2020-11-04 14:06:59;177;67;25;29;11;9;7;3;0;5;6
2020-11-04 14:07:58;177;67;25;29;11;9;7;3;0;5;6
2020-11-04 14:08:59;177;67;25;29;11;9;7;3;0;5;6
2020-11-04 14:09:59;177;67;25;29;11;9;7;3;0;5;6
2020-11-04 14:10:58;177;67;25;29;11;9;7;3;0;5;6
2020-11-04 14:11:59;177;67;25;29;11;9;7;3;0;5;6
2020-11-04 14:12:59;177;67;25;29;11;9;7;3;0;5;6
2020-11-04 14:13:59;177;67;25;29;11;9;7;3;0;5;6
2020-11-04 14:14:58;177;68;25;28;11;9;7;3;0;5;6
2020-11-04 14:15:59;177;68;25;28;11;9;7;3;0;5;6
2020-11-04 14:16:59;177;68;25;28;11;9;7;3;0;5;6
2020-11-04 14:17:58;177;68;25;28;11;9;7;3;0;5;6
2020-11-04 14:18:59;177;68;25;28;11;9;7;3;0;5;6
2020-11-04 14:19:59;177;68;25;28;11;9;7;3;0;5;6
2020-11-04 14:20:59;178;69;25;28;11;9;7;3;0;5;6
2020-11-04 14:21:58;178;69;25;28;11;9;7;3;0;5;6
2020-11-04 14:22:59;178;69;25;28;11;9;7;3;0;5;6
2020-11-04 14:23:59;179;69;25;28;11;9;7;4;0;5;6
2020-11-04 14:24:58;180;69;25;28;11;9;7;4;0;5;6
2020-11-04 14:25:59;181;70;25;28;11;9;7;4;0;5;6
2020-11-04 14:26:58;181;70;25;28;11;9;7;4;0;5;6
2020-11-04 14:27:59;181;70;25;28;11;9;7;4;0;5;6
2020-11-04 14:28:59;181;71;25;27;11;9;7;4;0;5;6
2020-11-04 14:29:59;181;71;25;27;11;9;7;4;0;5;6
2020-11-04 14:30:58;181;71;25;27;11;9;7;4;0;5;6
2020-11-04 14:31:59;181;71;25;27;11;9;7;4;0;5;6
2020-11-04 14:32:59;181;71;25;27;11;9;7;4;0;5;6
2020-11-04 14:33:58;183;72;25;27;11;9;8;4;0;5;6
2020-11-04 14:34:59;183;72;25;27;11;9;8;4;0;5;6
2020-11-04 14:35:59;183;72;25;27;11;9;8;4;0;5;6
2020-11-04 14:36:58;183;72;25;27;11;9;8;4;0;5;6
2020-11-04 14:37:59;183;72;25;27;11;9;8;4;0;5;6
2020-11-04 14:38:58;183;72;25;27;11;9;8;4;0;5;6
2020-11-04 14:39:59;183;72;25;27;11;9;8;4;0;5;6
2020-11-04 14:40:59;183;72;25;27;11;9;8;4;0;5;6
2020-11-04 14:41:58;183;72;25;27;11;9;8;4;0;5;6
2020-11-04 14:42:59;183;72;25;27;11;9;8;4;0;5;6
2020-11-04 14:43:59;185;73;26;27;11;9;8;4;0;5;6
2020-11-04 14:44:58;185;73;26;27;11;9;8;4;0;5;6
2020-11-04 14:45:59;185;73;26;27;11;9;8;4;0;5;6
2020-11-04 14:46:59;185;73;26;27;11;9;8;4;0;5;6
2020-11-04 14:47:59;185;73;26;27;11;9;8;4;0;5;6
2020-11-04 14:48:58;185;73;26;27;11;9;8;4;0;5;6
2020-11-04 14:49:59;185;73;26;27;11;9;8;4;0;5;6
2020-11-04 14:50:58;185;73;26;27;11;9;8;4;0;5;6
2020-11-04 14:51:59;185;73;26;27;11;9;8;4;0;5;6
2020-11-04 14:52:59;185;73;26;27;11;9;8;4;0;5;6
2020-11-04 14:53:58;185;73;26;27;11;9;8;4;0;5;6
2020-11-04 14:54:59;186;73;26;27;11;9;8;4;0;5;7
2020-11-04 14:55:59;186;73;26;27;11;9;8;4;0;5;7
2020-11-04 14:56:59;187;73;27;27;11;9;8;4;0;5;7
2020-11-04 14:57:58;189;74;28;27;11;9;8;4;0;5;7
2020-11-04 14:58:59;189;74;29;27;11;9;8;4;0;5;6
2020-11-04 14:59:59;189;74;29;27;11;9;8;4;0;5;6
2020-11-04 15:00:58;189;74;29;27;11;9;8;4;0;5;6
2020-11-04 15:01:59;189;74;29;27;11;9;8;4;0;5;6
2020-11-04 15:02:59;189;74;29;27;11;9;8;4;0;5;6
2020-11-04 15:03:58;189;74;29;27;11;9;8;4;0;5;6
2020-11-04 15:04:59;189;74;29;27;11;9;8;4;0;5;6
2020-11-04 15:05:59;189;74;29;27;11;9;8;4;0;5;6
2020-11-04 15:06:58;189;74;29;27;11;9;8;4;0;5;6
2020-11-04 15:07:59;189;74;29;27;11;9;8;4;0;5;6
2020-11-04 15:08:59;189;74;29;27;11;9;8;4;0;5;6
2020-11-04 15:10:00;189;74;29;27;11;9;8;4;0;5;6
2020-11-04 15:10:58;191;74;31;27;11;9;8;4;0;5;6
2020-11-04 15:11:59;192;74;31;27;11;9;8;4;0;5;7
2020-11-04 15:13:00;192;74;32;27;11;9;8;4;0;5;6
2020-11-04 15:13:58;192;74;32;27;11;9;8;4;0;5;6
2020-11-04 15:14:59;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:16:00;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:16:58;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:17:59;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:18:58;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:19:59;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:20:59;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:21:58;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:22:59;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:23:59;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:24:58;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:25:59;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:26:59;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:27:58;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:28:59;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:29:59;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:30:58;193;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:31:59;194;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:32:59;194;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:33:58;194;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:34:59;194;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:35:59;194;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:36:58;194;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:37:59;194;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:38:59;194;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:39:59;194;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:40:58;194;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:41:59;194;74;32;27;12;9;8;4;0;5;6
2020-11-04 15:42:59;195;74;32;28;12;9;8;4;0;5;6
2020-11-04 15:43:58;195;74;32;28;12;9;8;4;0;5;6
2020-11-04 15:44:59;195;74;32;28;12;9;8;4;0;5;6
2020-11-04 15:45:59;195;74;32;28;12;9;8;4;0;5;6
2020-11-04 15:46:58;195;74;32;28;12;9;8;4;0;5;6
2020-11-04 15:47:59;195;74;32;28;12;9;8;4;0;5;6
2020-11-04 15:48:59;195;74;32;28;12;9;8;4;0;5;6
2020-11-04 15:49:58;195;74;32;28;12;9;8;4;0;5;6
2020-11-04 15:50:59;195;74;32;28;12;9;8;4;0;5;6
2020-11-04 15:51:59;195;74;32;28;12;9;8;4;0;5;6
2020-11-04 15:52:58;196;74;33;28;12;9;8;4;0;5;6
2020-11-04 15:53:59;196;74;33;28;12;9;8;4;0;5;6
2020-11-04 15:54:59;196;74;33;28;12;9;8;4;0;5;6
2020-11-04 15:55:58;196;74;33;28;12;9;8;4;0;5;6
2020-11-04 15:56:59;196;73;34;28;12;9;8;4;0;5;6
2020-11-04 15:57:59;196;73;34;28;12;9;8;4;0;5;6
2020-11-04 15:58:58;196;73;34;28;12;9;8;4;0;5;6
2020-11-04 15:59:59;197;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:00:58;197;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:01:59;197;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:02:59;197;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:03:58;197;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:04:59;197;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:05:59;197;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:06:58;198;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:07:59;198;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:08:59;198;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:09:58;198;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:10:59;198;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:11:59;198;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:12:58;198;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:13:59;198;73;34;28;12;9;8;5;0;5;6
2020-11-04 16:14:59;199;73;35;28;12;9;8;5;0;5;6
2020-11-04 16:15:58;199;73;35;28;12;9;8;5;0;5;6
2020-11-04 16:16:59;199;73;35;28;12;9;8;5;0;5;6
2020-11-04 16:17:59;199;73;35;28;12;9;8;5;0;5;6
2020-11-04 16:18:58;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:19:59;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:20:59;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:21:58;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:22:59;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:23:59;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:24:58;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:25:59;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:26:59;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:28:00;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:28:58;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:29:59;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:30:58;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:31:59;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:32:59;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:33:58;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:34:59;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:35:59;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:36:58;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:37:59;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:38:59;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:39:58;200;74;35;28;12;9;8;5;0;5;6
2020-11-04 16:40:59;201;74;35;28;13;9;8;5;0;5;6
2020-11-04 16:41:59;201;74;35;28;13;9;8;5;0;5;6
2020-11-04 16:42:59;202;74;35;28;14;9;8;5;0;5;6
2020-11-04 16:43:58;202;74;35;28;14;9;8;5;0;5;6
2020-11-04 16:44:59;202;74;35;28;14;9;8;5;0;5;6
2020-11-04 16:45:59;202;74;35;28;14;9;8;5;0;5;6
2020-11-04 16:46:58;202;74;35;28;14;9;8;5;0;5;6
2020-11-04 16:47:59;202;74;35;28;14;9;8;5;0;5;6
2020-11-04 16:48:58;202;74;35;28;14;9;8;5;0;5;6
2020-11-04 16:49:59;202;74;35;28;14;9;8;5;0;5;6
2020-11-04 16:50:59;202;74;35;28;14;9;8;5;0;5;6
2020-11-04 16:51:59;202;74;35;28;14;9;8;5;0;5;6
2020-11-04 16:52:58;202;74;35;28;14;9;8;5;0;5;6
2020-11-04 16:53:59;202;74;35;28;14;9;8;5;0;5;6
2020-11-04 16:54:59;203;75;35;28;14;9;8;5;0;5;6
2020-11-04 16:55:58;204;76;35;28;15;9;8;5;0;5;6
2020-11-04 16:56:59;204;76;35;28;15;9;8;5;0;5;6
2020-11-04 16:57:59;203;76;35;28;15;9;8;5;0;4;6
2020-11-04 16:58:58;203;76;35;28;15;9;8;5;0;4;6
2020-11-04 16:59:59;203;76;35;28;15;9;8;5;0;4;6
2020-11-04 17:00:59;203;76;35;28;15;9;8;5;0;4;6
2020-11-04 17:01:58;203;76;35;28;15;9;8;5;0;4;6
2020-11-04 17:02:59;203;76;35;28;15;9;8;5;0;4;6
2020-11-04 17:03:58;203;76;35;28;15;9;8;5;0;4;6
2020-11-04 17:04:59;203;76;35;28;15;9;8;5;0;4;6
2020-11-04 17:05:59;204;76;35;29;15;9;8;5;0;4;6
2020-11-04 17:06:58;204;76;35;29;15;9;8;5;0;4;6
2020-11-04 17:07:59;205;76;36;29;15;9;8;5;0;4;6
2020-11-04 17:08:59;206;76;37;29;15;9;8;5;0;4;6
2020-11-04 17:09:59;206;76;37;29;15;9;8;5;0;4;6
2020-11-04 17:10:58;206;76;37;29;15;9;8;5;0;4;6
2020-11-04 17:11:59;206;76;37;29;15;9;8;5;0;4;6
2020-11-04 17:12:58;206;76;37;29;15;9;8;5;0;4;6
2020-11-04 17:13:59;206;76;37;29;15;9;8;5;0;4;6
2020-11-04 17:14:59;206;76;37;29;15;9;8;5;0;4;6
2020-11-04 17:15:58;206;76;37;29;15;9;8;5;0;4;6
2020-11-04 17:16:59;206;76;37;29;15;9;8;5;0;4;6
2020-11-04 17:17:58;206;76;37;29;15;9;8;5;0;4;6
2020-11-04 17:18:59;206;76;37;29;15;9;8;5;0;4;5
2020-11-04 17:19:59;206;76;37;29;15;9;8;5;0;4;5
2020-11-04 17:20:58;206;76;37;29;15;9;8;5;0;4;5
2020-11-04 17:21:59;206;76;37;29;15;9;8;5;0;4;5
2020-11-04 17:22:59;206;76;37;29;15;9;8;5;0;4;5
2020-11-04 17:23:58;207;77;37;29;15;9;8;5;0;4;5
2020-11-04 17:24:59;207;77;37;29;15;9;8;5;0;4;5
2020-11-04 17:25:58;208;77;37;30;15;9;8;5;0;4;5
2020-11-04 17:26:59;208;77;37;30;15;9;8;5;0;4;5
2020-11-04 17:27:59;208;77;37;30;15;9;8;5;0;4;5
2020-11-04 17:28:58;209;77;37;30;15;10;8;5;0;4;5
2020-11-04 17:29:59;209;77;37;30;15;10;8;5;0;4;5
2020-11-04 17:30:59;209;77;38;30;15;10;8;5;0;4;4
2020-11-04 17:31:58;209;77;38;30;15;10;8;5;0;4;4
2020-11-04 17:32:59;209;77;38;30;15;10;8;5;0;4;4
2020-11-04 17:33:58;209;77;38;30;15;10;8;5;0;4;4
2020-11-04 17:34:59;209;77;38;30;15;10;8;5;0;4;4
2020-11-04 17:35:59;209;77;38;30;15;10;8;5;0;4;4
2020-11-04 17:36:58;209;77;38;30;15;10;8;5;0;4;4
2020-11-04 17:37:59;209;77;38;30;15;10;8;5;0;4;4
2020-11-04 17:38:59;210;77;39;30;15;10;8;5;0;4;4
2020-11-04 17:39:58;210;77;39;30;15;10;8;5;0;4;4
2020-11-04 17:41:00;210;77;39;30;15;10;8;5;0;4;4
2020-11-04 17:41:58;210;77;39;30;15;10;8;5;0;4;4
2020-11-04 17:42:59;211;77;40;30;15;10;8;5;0;4;4
2020-11-04 17:43:59;213;77;41;30;15;10;8;5;0;4;4
2020-11-04 17:44:58;213;77;41;30;15;10;8;5;0;4;4
2020-11-04 17:45:59;214;78;41;30;15;10;8;5;0;4;4
2020-11-04 17:46:59;214;78;41;30;15;10;8;5;0;4;4
2020-11-04 17:47:58;215;78;42;30;15;10;8;5;0;4;4
2020-11-04 17:48:59;215;78;42;30;15;10;8;5;0;4;4
2020-11-04 17:49:59;215;78;42;30;15;10;8;5;0;4;4
2020-11-04 17:50:58;215;78;42;30;15;10;8;5;0;4;4
2020-11-04 17:51:59;215;78;42;30;15;10;8;5;0;4;4
2020-11-04 17:52:59;215;78;42;30;15;10;8;5;0;4;4
2020-11-04 17:53:58;216;78;42;30;15;11;8;5;0;4;4
2020-11-04 17:54:59;216;78;42;30;15;11;8;5;0;4;4
2020-11-04 17:55:59;216;78;42;30;15;11;8;5;0;4;4
2020-11-04 17:56:59;217;78;42;31;15;11;8;5;0;4;4
2020-11-04 17:57:58;217;78;42;31;15;11;8;5;0;4;4
2020-11-04 17:58:59;217;78;42;31;15;11;8;5;0;4;4
2020-11-04 17:59:59;217;78;42;31;15;11;8;5;0;4;4
2020-11-04 18:00:58;218;78;42;31;15;11;9;5;0;4;4
2020-11-04 18:01:59;218;78;42;31;15;11;9;5;0;4;4
2020-11-04 18:02:59;218;78;42;31;15;11;9;5;0;4;4
2020-11-04 18:03:58;218;78;42;31;15;11;9;5;0;4;4
2020-11-04 18:04:59;218;78;42;31;15;11;9;5;0;4;4
2020-11-04 18:05:59;218;78;42;31;15;11;9;5;0;4;4
2020-11-04 18:06:58;219;78;42;32;15;11;9;5;0;4;4
2020-11-04 18:07:59;219;78;42;32;15;11;9;5;0;4;4
2020-11-04 18:08:59;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:09:58;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:10:59;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:11:59;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:13:00;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:13:58;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:14:59;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:15:58;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:16:59;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:17:59;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:18:58;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:19:59;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:20:58;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:21:59;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:22:59;220;79;42;32;15;11;9;5;0;4;4
2020-11-04 18:23:58;221;80;42;32;15;11;9;5;0;4;4
2020-11-04 18:24:59;221;80;42;32;15;11;9;5;0;4;4
2020-11-04 18:25:58;221;80;42;32;15;11;9;5;0;4;4
2020-11-04 18:26:59;221;80;42;32;15;11;9;5;0;4;4
2020-11-04 18:27:59;221;80;42;32;15;11;9;5;0;4;4
2020-11-04 18:28:58;221;80;42;32;15;11;9;5;0;4;4
2020-11-04 18:29:59;221;80;42;32;15;11;9;5;0;4;4
2020-11-04 18:30:58;221;80;42;32;15;11;9;5;0;4;4
2020-11-04 18:31:59;221;80;42;32;15;11;9;5;0;4;4
2020-11-04 18:32:59;221;80;42;32;15;11;9;5;0;4;4
2020-11-04 18:33:58;222;80;42;33;15;11;9;5;0;4;4
2020-11-04 18:34:59;222;80;42;33;15;11;9;5;0;4;4
2020-11-04 18:35:58;222;80;42;33;15;11;9;5;0;4;4
2020-11-04 18:36:59;222;80;42;33;15;11;9;5;0;4;4
2020-11-04 18:37:59;222;80;42;33;15;11;9;5;0;4;4
2020-11-04 18:38:58;222;80;42;33;15;11;9;5;0;4;4
2020-11-04 18:39:59;222;80;42;33;15;11;9;5;0;4;4
2020-11-04 18:40:58;222;80;42;33;15;11;9;5;0;4;4
2020-11-04 18:41:59;222;80;42;33;15;11;9;5;0;4;4
2020-11-04 18:42:59;222;80;42;33;15;11;9;5;0;4;4
2020-11-04 18:43:59;222;80;42;33;15;11;9;5;0;4;4
2020-11-04 18:44:58;222;80;42;33;15;11;9;5;0;4;4
2020-11-04 18:45:59;222;80;42;33;15;11;9;5;0;4;4
2020-11-04 18:46:59;222;80;43;32;15;11;9;5;0;4;4
2020-11-04 18:47:58;222;79;44;32;15;11;9;5;0;4;4
2020-11-04 18:48:59;222;79;44;32;15;11;9;5;0;4;4
2020-11-04 18:49:58;222;79;44;32;15;11;9;5;0;4;4
2020-11-04 18:50:59;222;79;44;32;15;11;9;5;0;4;4
2020-11-04 18:51:58;222;79;44;32;15;11;9;5;0;4;4
2020-11-04 18:52:59;222;79;44;32;15;11;9;5;0;4;4
2020-11-04 18:53:59;222;79;44;32;15;11;9;5;0;4;4
2020-11-04 18:54:58;222;79;44;32;15;11;9;5;0;4;4
2020-11-04 18:55:59;222;79;44;32;15;11;9;5;0;4;4
2020-11-04 18:56:59;222;79;44;32;15;11;9;5;0;4;4
2020-11-04 18:57:58;222;79;44;32;15;11;9;5;0;4;4
2020-11-04 18:58:59;222;79;44;32;15;11;9;5;0;4;4
2020-11-04 18:59:59;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:00:58;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:01:59;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:02:59;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:04:00;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:04:59;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:05:59;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:06:59;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:07:58;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:08:59;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:09:59;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:10:58;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:11:59;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:12:59;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:14:00;223;79;44;32;16;11;9;5;0;4;4
2020-11-04 19:14:58;225;81;44;32;16;11;9;5;0;4;4
2020-11-04 19:15:59;226;81;44;32;16;11;9;5;0;4;4
2020-11-04 19:16:58;226;81;44;32;16;11;9;5;0;4;4
2020-11-04 19:17:59;226;81;44;32;16;11;9;5;0;4;4
2020-11-04 19:18:59;226;81;44;32;16;11;9;5;0;4;4
2020-11-04 19:19:58;226;81;44;32;16;11;9;5;0;4;4
2020-11-04 19:20:59;226;81;44;32;16;11;9;5;0;4;4
2020-11-04 19:21:59;226;81;44;32;16;11;9;5;0;4;4
2020-11-04 19:22:58;227;82;44;32;16;11;9;5;0;4;4
2020-11-04 19:23:59;227;82;44;32;16;11;9;5;0;4;4
2020-11-04 19:24:59;227;82;44;32;16;11;9;5;0;4;4
2020-11-04 19:25:58;227;82;44;32;16;11;9;5;0;4;4
2020-11-04 19:26:59;227;82;44;32;16;11;9;5;0;4;4
2020-11-04 19:27:58;227;82;44;32;16;11;9;5;0;4;4
2020-11-04 19:28:59;228;82;44;32;16;11;9;5;0;4;4
2020-11-04 19:29:59;228;82;44;32;16;11;9;5;0;4;4
2020-11-04 19:30:59;229;82;45;32;16;11;9;5;0;4;4
2020-11-04 19:31:58;229;82;45;32;16;11;9;5;0;4;4
2020-11-04 19:32:59;229;82;45;32;16;11;9;5;0;4;4
2020-11-04 19:33:58;229;82;45;32;16;11;9;5;0;4;4
2020-11-04 19:34:59;229;82;45;32;16;11;9;5;0;4;4
2020-11-04 19:35:59;229;82;45;32;16;11;9;5;0;4;4
2020-11-04 19:36:58;229;82;45;32;16;11;9;5;0;4;4
2020-11-04 19:37:59;229;82;45;32;16;11;9;5;0;4;4
2020-11-04 19:38:59;230;82;46;32;16;11;9;5;0;4;4
2020-11-04 19:40:00;230;82;46;32;16;11;9;5;0;4;4
2020-11-04 19:40:58;230;82;46;32;16;11;9;5;0;4;4
2020-11-04 19:41:59;230;82;46;32;16;11;9;5;0;4;4
