datetime;total_votes;norpo;Есения;navalny;kaiL;ruweb;shamanka;libertine;avvadonn;Mindsplitter;quick_justice
2020-09-23 13:36:59;137;36;27;10;16;8;4;10;2;5;0
2020-09-23 13:37:59;137;36;27;10;16;8;4;10;2;5;0
2020-09-23 13:38:58;138;36;27;10;17;8;4;10;2;5;0
2020-09-23 13:39:59;138;36;27;10;17;8;4;10;2;5;0
2020-09-23 13:40:59;138;36;27;10;17;8;4;10;2;5;0
2020-09-23 13:41:58;138;36;27;10;16;8;4;11;2;5;0
2020-09-23 13:42:59;138;36;27;10;16;8;4;11;2;5;0
2020-09-23 13:43:59;138;36;27;10;16;8;4;11;2;5;0
2020-09-23 13:44:58;139;36;27;10;16;8;4;11;2;5;0
2020-09-23 13:45:59;139;36;27;10;16;8;4;11;2;5;0
2020-09-23 13:46:59;140;37;27;10;16;8;4;11;2;5;0
2020-09-23 13:47:58;140;37;27;10;16;8;4;11;2;5;0
2020-09-23 13:48:59;140;37;27;10;16;8;4;11;2;5;0
2020-09-23 13:49:59;140;37;27;10;16;8;4;11;2;5;0
2020-09-23 13:50:58;140;37;27;10;16;8;4;11;2;5;0
2020-09-23 13:51:59;141;38;27;10;16;8;4;11;2;5;0
2020-09-23 13:52:58;141;38;27;10;16;8;4;11;2;5;0
2020-09-23 13:53:59;141;38;27;10;16;8;4;11;2;5;0
2020-09-23 13:54:59;141;38;27;10;16;8;4;11;2;5;0
2020-09-23 13:55:59;141;38;27;10;16;8;4;11;2;5;0
2020-09-23 13:56:58;141;38;27;10;16;8;4;11;2;5;0
2020-09-23 13:57:59;141;38;27;10;16;8;4;11;2;5;0
2020-09-23 13:58:58;141;38;27;10;16;8;4;11;2;5;0
2020-09-23 13:59:59;142;38;27;10;17;8;4;11;2;5;0
2020-09-23 14:00:59;142;38;27;10;17;8;4;11;2;5;0
2020-09-23 14:01:58;142;38;27;10;17;8;4;11;2;5;0
2020-09-23 14:02:59;143;38;27;11;17;8;4;11;2;5;0
2020-09-23 14:03:59;143;38;27;11;17;8;4;11;2;5;0
2020-09-23 14:04:58;143;38;27;11;17;8;4;11;2;5;0
2020-09-23 14:05:59;143;38;27;11;17;8;4;11;2;5;0
2020-09-23 14:06:59;143;38;27;11;17;8;4;11;2;5;0
2020-09-23 14:07:58;143;38;27;11;17;8;4;11;2;5;0
2020-09-23 14:08:59;143;38;27;11;17;8;4;11;2;5;0
2020-09-23 14:09:59;143;38;27;11;17;8;4;11;2;5;0
2020-09-23 14:10:58;144;39;28;11;17;8;4;11;2;5;0
2020-09-23 14:11:59;144;39;28;11;17;8;4;11;2;5;0
2020-09-23 14:12:59;146;39;29;12;17;8;4;11;2;5;0
2020-09-23 14:13:58;147;40;29;12;17;8;4;11;2;5;0
2020-09-23 14:14:59;147;40;29;12;17;8;4;11;2;5;0
2020-09-23 14:15:59;147;40;29;12;17;8;4;11;2;5;0
2020-09-23 14:16:58;147;40;29;12;17;8;4;11;2;5;0
2020-09-23 14:17:59;147;40;29;12;17;8;4;11;2;5;0
2020-09-23 14:18:59;147;40;29;12;17;8;4;11;2;5;0
2020-09-23 14:19:58;148;40;29;12;17;8;4;11;2;5;2
2020-09-23 14:20:59;149;40;29;12;17;8;4;11;3;5;2
2020-09-23 14:21:59;149;40;29;12;17;8;4;11;3;5;2
2020-09-23 14:22:58;149;40;29;12;17;8;4;11;3;5;2
2020-09-23 14:23:59;149;40;29;12;17;8;4;11;3;5;2
2020-09-23 14:24:59;149;40;29;12;17;8;4;11;3;5;2
2020-09-23 14:25:58;151;40;30;13;17;8;4;11;3;5;2
2020-09-23 14:26:59;152;41;30;13;17;8;4;11;3;5;2
2020-09-23 14:27:59;153;42;30;13;17;8;4;11;3;5;2
2020-09-23 14:28:58;153;42;30;13;17;8;4;11;3;5;2
2020-09-23 14:29:59;155;43;30;14;17;8;4;11;3;5;2
2020-09-23 14:30:59;156;43;30;14;17;8;4;11;3;6;2
2020-09-23 14:31:59;156;43;30;14;17;8;4;11;3;6;2
2020-09-23 14:32:58;156;43;30;14;17;8;4;11;3;6;2
2020-09-23 14:33:59;156;43;30;14;17;8;4;11;3;6;2
2020-09-23 14:34:58;156;43;30;14;17;8;4;11;3;6;2
2020-09-23 14:35:59;156;43;30;14;17;8;4;11;3;6;2
2020-09-23 14:36:59;156;43;30;14;17;8;4;11;3;6;2
2020-09-23 14:37:59;156;43;30;14;17;8;4;11;3;6;2
2020-09-23 14:38:58;156;43;30;14;17;8;4;11;3;6;2
2020-09-23 14:39:59;157;43;30;14;17;8;4;11;4;6;2
2020-09-23 14:40:59;157;43;30;14;17;8;4;11;4;6;2
2020-09-23 14:42:00;157;43;30;14;17;8;4;11;4;6;2
2020-09-23 14:42:58;157;43;30;14;17;8;4;11;4;6;2
2020-09-23 14:43:59;157;43;30;14;17;8;4;11;4;6;2
2020-09-23 14:45:00;158;43;30;15;17;8;4;11;4;6;2
2020-09-23 14:45:58;158;43;30;15;17;8;4;11;4;6;2
2020-09-23 14:46:59;158;43;30;15;17;8;4;11;4;6;2
2020-09-23 14:47:58;158;43;30;15;17;8;4;11;4;6;2
2020-09-23 14:48:59;158;43;30;15;17;8;4;11;4;6;2
2020-09-23 14:49:59;158;43;30;15;17;8;4;11;4;6;2
2020-09-23 14:50:58;159;43;30;15;17;8;4;11;4;6;2
2020-09-23 14:51:59;160;44;30;15;17;8;4;11;4;6;2
2020-09-23 14:52:59;160;44;30;15;17;8;4;11;4;6;2
2020-09-23 14:53:58;162;44;30;15;19;8;4;11;4;6;2
2020-09-23 14:54:59;163;45;30;15;19;8;4;11;4;6;2
2020-09-23 14:55:59;163;45;30;15;19;8;4;11;4;6;2
2020-09-23 14:56:58;163;45;30;15;19;8;4;11;4;6;2
2020-09-23 14:57:59;163;45;30;15;19;8;4;11;4;6;2
2020-09-23 14:58:59;163;45;30;15;19;8;4;11;4;6;2
2020-09-23 14:59:58;163;45;30;15;19;8;4;11;4;6;2
2020-09-23 15:00:59;164;45;30;16;19;8;4;11;4;6;2
2020-09-23 15:01:58;164;45;30;16;19;8;4;11;4;6;2
2020-09-23 15:02:59;164;45;30;16;19;8;4;11;4;6;2
2020-09-23 15:03:59;165;45;31;16;19;8;4;11;4;6;2
2020-09-23 15:04:58;165;45;31;16;19;8;4;11;4;6;2
2020-09-23 15:05:59;165;45;31;16;19;8;4;11;4;6;2
2020-09-23 15:06:59;165;45;31;16;19;8;4;11;4;6;2
2020-09-23 15:07:58;165;45;31;16;19;8;4;11;4;6;2
2020-09-23 15:08:59;165;45;31;16;19;8;4;11;4;6;2
2020-09-23 15:09:59;165;45;31;16;19;8;4;11;4;6;2
2020-09-23 15:10:58;165;45;31;16;19;8;4;11;4;6;2
2020-09-23 15:11:59;166;45;32;16;19;8;4;11;4;6;2
2020-09-23 15:13:00;167;45;32;17;19;8;4;11;4;6;2
2020-09-23 15:13:58;167;45;32;17;19;8;4;11;4;6;2
2020-09-23 15:14:59;167;45;32;17;19;8;4;11;4;6;2
2020-09-23 15:15:58;168;45;32;17;19;8;4;11;4;6;2
2020-09-23 15:16:59;168;45;32;17;19;8;4;11;4;6;2
2020-09-23 15:17:59;168;45;32;17;19;8;4;11;4;6;2
2020-09-23 15:18:58;169;46;32;17;19;8;4;11;4;6;2
2020-09-23 15:19:59;169;46;32;17;19;8;4;11;4;6;2
2020-09-23 15:20:58;169;46;32;17;19;8;4;11;4;6;2
2020-09-23 15:21:59;169;46;32;17;19;8;4;11;4;6;2
2020-09-23 15:22:59;169;46;32;17;19;8;4;11;4;6;2
2020-09-23 15:23:58;169;46;32;17;19;8;4;11;4;6;2
2020-09-23 15:24:59;170;46;33;17;19;8;4;11;4;6;2
2020-09-23 15:25:59;170;46;33;17;19;8;4;11;4;6;2
2020-09-23 15:26:58;170;46;33;17;19;8;4;11;4;6;2
2020-09-23 15:27:59;170;46;33;17;19;8;4;11;4;6;2
2020-09-23 15:28:58;170;46;33;17;19;8;4;11;4;6;2
2020-09-23 15:29:59;170;46;33;17;19;8;4;11;4;6;2
2020-09-23 15:30:59;170;46;33;17;19;8;4;11;4;6;2
2020-09-23 15:31:58;170;46;33;17;19;8;4;11;4;6;2
2020-09-23 15:32:59;170;46;34;16;19;8;4;11;4;6;2
2020-09-23 15:33:59;170;46;34;16;19;8;4;11;4;6;2
2020-09-23 15:34:58;170;46;34;16;19;8;4;11;4;6;2
2020-09-23 15:35:59;170;46;34;16;19;8;4;11;4;6;2
2020-09-23 15:36:59;170;46;34;16;19;8;4;11;4;6;2
2020-09-23 15:37:58;170;46;34;16;19;8;4;11;4;6;2
2020-09-23 15:38:59;170;46;34;16;19;8;4;11;4;6;2
2020-09-23 15:39:59;170;46;34;16;19;8;4;11;4;6;2
2020-09-23 15:40:58;171;46;35;16;19;8;4;11;4;6;2
2020-09-23 15:41:59;171;46;35;16;19;8;4;11;4;6;2
2020-09-23 15:42:58;171;46;35;16;19;8;4;11;4;6;2
2020-09-23 15:43:59;171;46;35;16;19;8;4;11;4;6;2
2020-09-23 15:44:59;171;46;35;16;19;8;4;11;4;6;2
2020-09-23 15:45:59;171;46;35;16;19;8;4;11;4;6;2
2020-09-23 15:46:58;171;46;35;16;19;8;4;11;4;6;2
2020-09-23 15:47:59;172;46;36;16;19;8;4;11;4;6;2
2020-09-23 15:48:58;172;46;36;16;19;8;4;11;4;6;2
2020-09-23 15:49:59;173;47;36;16;19;8;4;11;4;6;2
2020-09-23 15:50:59;173;47;36;16;19;8;4;11;4;6;2
2020-09-23 15:51:58;173;47;36;16;19;8;4;11;4;6;2
2020-09-23 15:52:59;173;47;36;16;19;8;4;11;4;6;2
2020-09-23 15:53:59;175;47;36;17;19;8;4;11;4;6;3
2020-09-23 15:54:58;175;47;36;17;19;8;4;11;4;6;3
2020-09-23 15:55:59;176;47;36;18;19;8;4;11;4;6;3
2020-09-23 15:56:59;176;47;36;18;19;8;4;11;4;6;3
2020-09-23 15:57:58;177;48;36;18;19;8;4;11;4;6;3
2020-09-23 15:58:59;178;49;36;18;19;8;4;11;4;6;3
2020-09-23 15:59:58;180;49;38;18;19;8;4;11;4;6;3
2020-09-23 16:00:59;181;49;38;18;19;8;4;11;5;6;3
2020-09-23 16:01:59;182;50;38;18;19;8;4;11;5;6;3
2020-09-23 16:02:58;182;50;38;18;19;8;4;11;5;6;3
2020-09-23 16:03:59;182;51;38;18;19;8;4;10;5;6;3
2020-09-23 16:04:59;182;51;38;18;19;8;4;10;5;6;3
2020-09-23 16:05:58;182;51;37;18;19;8;5;10;5;6;3
2020-09-23 16:06:59;183;51;37;19;19;8;5;10;5;6;3
2020-09-23 16:07:58;183;51;37;19;19;8;5;10;5;6;3
2020-09-23 16:08:59;183;51;37;19;19;8;5;10;5;6;3
2020-09-23 16:10:00;183;51;37;19;19;8;5;10;5;6;3
2020-09-23 16:10:58;183;51;37;19;19;8;5;10;5;6;3
2020-09-23 16:11:59;183;51;37;19;19;8;5;10;5;6;3
2020-09-23 16:12:58;183;51;37;19;19;8;5;10;5;6;3
2020-09-23 16:13:59;183;51;37;19;19;8;5;10;5;6;3
2020-09-23 16:14:59;183;51;37;19;19;8;5;10;5;6;3
2020-09-23 16:15:58;183;51;37;19;19;8;5;10;5;6;3
2020-09-23 16:16:59;184;51;37;20;19;8;5;10;5;6;3
2020-09-23 16:17:59;184;51;37;20;19;8;5;10;5;6;3
2020-09-23 16:18:58;184;51;37;20;19;9;5;10;5;6;3
2020-09-23 16:19:59;185;51;37;20;19;9;6;10;5;6;3
2020-09-23 16:20:59;185;51;37;20;19;9;6;10;5;6;3
2020-09-23 16:21:58;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:22:59;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:23:59;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:24:58;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:25:59;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:26:59;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:27:58;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:28:59;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:29:59;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:30:58;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:31:59;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:32:58;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:33:59;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:34:58;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:35:59;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:36:59;185;52;36;20;19;9;6;10;5;6;3
2020-09-23 16:37:58;186;52;37;20;19;9;6;10;5;6;3
2020-09-23 16:38:59;186;52;37;20;19;9;6;10;5;6;3
2020-09-23 16:39:59;186;52;37;20;19;9;6;10;5;6;3
2020-09-23 16:40:58;186;52;37;20;19;9;6;10;5;6;3
2020-09-23 16:41:59;186;52;37;20;19;9;6;10;5;6;3
2020-09-23 16:42:59;186;52;37;20;19;9;6;10;5;6;3
2020-09-23 16:43:58;186;52;37;20;19;9;6;10;5;6;3
2020-09-23 16:44:59;187;52;38;20;19;9;6;10;5;6;3
2020-09-23 16:45:59;187;52;38;20;19;9;6;10;5;6;3
2020-09-23 16:46:58;187;52;38;20;19;9;6;10;5;6;3
2020-09-23 16:47:59;187;52;38;20;19;9;6;10;5;6;3
2020-09-23 16:48:59;187;52;38;20;19;9;6;10;5;6;3
2020-09-23 16:49:58;187;52;38;20;19;9;6;10;5;6;3
2020-09-23 16:50:59;187;52;38;20;19;9;6;10;5;6;3
2020-09-23 16:51:59;187;52;38;20;19;9;6;10;5;6;3
2020-09-23 16:52:58;188;52;38;21;19;9;6;10;5;6;3
2020-09-23 16:53:59;188;52;38;21;19;9;6;10;5;6;3
2020-09-23 16:54:59;188;52;38;21;19;9;6;10;5;6;3
2020-09-23 16:55:58;188;52;38;21;19;9;6;10;5;6;3
2020-09-23 16:56:59;189;52;38;22;19;9;6;10;5;6;3
2020-09-23 16:57:59;189;52;38;22;19;9;6;10;5;6;3
2020-09-23 16:58:58;189;52;38;22;19;9;6;10;5;6;3
2020-09-23 16:59:59;189;52;38;22;19;9;6;10;5;6;3
2020-09-23 17:00:58;189;52;38;22;19;9;6;10;5;6;3
2020-09-23 17:01:59;189;52;38;22;19;9;6;10;5;6;3
2020-09-23 17:02:59;189;52;38;22;19;9;6;10;5;6;3
2020-09-23 17:03:58;190;52;38;23;19;9;6;10;5;6;3
2020-09-23 17:04:59;191;52;38;23;20;9;6;10;5;6;3
2020-09-23 17:05:59;191;52;38;23;20;9;6;10;5;6;3
2020-09-23 17:06:58;191;52;38;23;20;9;6;10;5;6;3
2020-09-23 17:07:59;192;52;38;24;20;9;6;10;5;6;3
2020-09-23 17:08:59;192;52;38;24;20;9;6;10;5;6;3
2020-09-23 17:09:58;192;52;38;24;20;9;6;10;5;6;3
2020-09-23 17:10:59;192;52;38;24;20;9;6;10;5;6;3
2020-09-23 17:11:58;192;52;38;24;20;9;6;10;5;6;3
2020-09-23 17:12:59;192;52;38;24;20;9;6;10;5;6;3
2020-09-23 17:13:59;194;53;38;24;20;9;6;10;6;6;3
2020-09-23 17:14:58;194;53;38;24;20;9;6;10;6;6;3
2020-09-23 17:15:59;194;53;38;24;20;9;6;10;6;6;3
2020-09-23 17:16:59;194;53;38;24;20;9;6;10;6;6;3
2020-09-23 17:17:58;194;53;38;24;20;9;6;10;6;6;3
2020-09-23 17:18:59;194;53;38;24;20;9;6;10;6;6;3
2020-09-23 17:20:00;194;53;38;24;20;9;6;10;6;6;3
2020-09-23 17:20:58;194;53;38;24;20;9;6;10;6;6;3
2020-09-23 17:21:59;194;53;38;24;20;9;6;10;6;6;3
2020-09-23 17:22:59;194;53;38;24;20;9;6;10;6;6;3
2020-09-23 17:23:58;194;53;38;24;20;9;6;10;6;6;3
2020-09-23 17:24:59;194;53;38;24;20;9;6;10;6;6;3
2020-09-23 17:25:59;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:26:58;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:27:59;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:28:59;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:29:58;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:30:59;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:31:58;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:32:59;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:33:59;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:34:58;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:35:59;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:36:59;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:37:58;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:38:59;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:39:59;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:40:58;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:41:59;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:42:59;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:43:58;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:44:59;194;53;38;24;21;9;6;9;6;6;3
2020-09-23 17:45:59;195;54;38;24;21;9;6;9;6;6;3
2020-09-23 17:46:58;195;54;38;24;21;9;6;9;6;6;3
2020-09-23 17:47:59;195;54;38;24;21;9;6;9;6;6;3
2020-09-23 17:48:59;195;54;38;24;21;9;6;9;6;6;3
2020-09-23 17:49:59;195;54;38;24;21;9;6;9;6;6;3
2020-09-23 17:50:58;195;54;38;24;21;9;6;9;6;6;3
2020-09-23 17:51:59;195;54;38;24;21;9;6;9;6;6;3
2020-09-23 17:52:59;195;54;38;24;21;9;6;9;6;6;3
2020-09-23 17:53:58;195;54;38;24;21;9;6;9;6;6;3
2020-09-23 17:54:59;195;54;38;24;21;9;6;9;6;6;3
2020-09-23 17:55:59;195;54;38;24;21;9;6;9;6;6;3
2020-09-23 17:56:58;195;54;38;24;21;9;6;9;6;6;3
2020-09-23 17:57:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 17:58:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 17:59:58;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:00:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:01:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:02:58;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:03:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:04:58;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:05:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:06:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:07:58;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:08:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:09:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:10:58;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:11:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:12:58;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:13:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:14:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:15:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:16:58;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:17:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:18:58;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:19:59;196;54;38;24;22;9;6;9;6;6;3
2020-09-23 18:20:59;197;55;38;24;22;9;6;9;6;6;3
2020-09-23 18:21:59;197;55;38;24;22;9;6;9;6;6;3
2020-09-23 18:22:58;197;55;38;24;22;9;6;9;6;6;3
2020-09-23 18:23:59;197;55;38;24;22;9;6;9;6;6;3
2020-09-23 18:24:58;197;55;38;24;22;9;6;9;6;6;3
2020-09-23 18:25:59;197;55;38;24;22;9;6;9;6;6;3
2020-09-23 18:26:59;197;55;38;24;22;9;6;9;6;6;3
2020-09-23 18:27:58;198;55;39;24;22;9;6;9;6;6;3
2020-09-23 18:28:59;198;55;39;24;22;9;6;9;6;6;3
2020-09-23 18:29:59;198;55;39;24;22;9;6;9;6;6;3
2020-09-23 18:30:59;198;55;39;24;22;9;6;9;6;6;3
2020-09-23 18:31:58;198;55;39;24;22;9;6;9;6;6;3
2020-09-23 18:32:59;198;55;39;24;22;9;6;9;6;6;3
2020-09-23 18:33:59;199;55;40;24;22;9;6;9;6;6;3
2020-09-23 18:34:58;199;55;40;24;22;9;6;9;6;6;3
2020-09-23 18:35:59;200;55;40;24;23;9;6;9;6;6;3
2020-09-23 18:36:58;200;55;40;24;23;9;6;9;6;6;3
2020-09-23 18:37:59;201;55;41;24;23;9;6;9;6;6;3
2020-09-23 18:38:59;201;55;41;24;23;9;6;9;6;6;3
2020-09-23 18:39:58;202;55;42;24;23;9;6;9;6;6;3
2020-09-23 18:40:59;202;55;42;24;23;9;6;9;6;6;3
2020-09-23 18:41:58;202;55;42;24;23;9;6;9;6;6;3
2020-09-23 18:42:59;202;55;42;24;23;9;6;9;6;6;3
2020-09-23 18:43:59;202;55;42;24;23;9;6;9;6;6;3
2020-09-23 18:44:58;202;55;42;24;23;9;6;9;6;6;3
2020-09-23 18:45:59;202;55;42;24;23;9;6;9;6;6;3
2020-09-23 18:46:58;202;55;42;24;23;9;6;9;6;6;3
2020-09-23 18:47:59;202;55;42;24;23;9;6;9;6;6;3
2020-09-23 18:48:59;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 18:49:58;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 18:50:59;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 18:51:59;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 18:52:58;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 18:53:59;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 18:54:59;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 18:55:58;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 18:56:59;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 18:57:59;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 18:58:58;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 18:59:59;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 19:00:59;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 19:01:58;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 19:02:59;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 19:03:59;203;56;42;24;23;9;6;9;6;6;3
2020-09-23 19:04:58;204;56;42;24;24;9;6;9;6;6;3
2020-09-23 19:05:59;204;56;42;24;24;9;6;9;6;6;3
2020-09-23 19:07:00;204;56;42;24;24;9;6;9;6;6;3
2020-09-23 19:07:58;204;56;42;24;24;9;6;9;6;6;3
2020-09-23 19:08:59;204;56;42;24;24;9;6;9;6;6;3
2020-09-23 19:09:58;205;56;42;25;24;9;6;9;6;6;3
2020-09-23 19:10:59;205;56;42;25;24;9;6;9;6;6;3
2020-09-23 19:11:59;205;56;42;25;24;9;6;9;6;6;3
2020-09-23 19:13:00;205;56;42;25;24;9;6;9;6;6;3
2020-09-23 19:13:58;205;56;42;25;24;9;6;9;6;6;3
2020-09-23 19:14:59;205;56;42;25;24;9;6;9;6;6;3
2020-09-23 19:15:58;205;56;42;25;24;9;6;9;6;6;3
2020-09-23 19:16:59;205;56;42;25;24;9;6;9;6;6;3
2020-09-23 19:17:59;205;56;42;25;24;9;6;9;6;6;3
2020-09-23 19:18:58;206;56;42;26;24;9;6;9;6;6;3
2020-09-23 19:19:59;206;56;42;26;24;9;6;9;6;6;3
2020-09-23 19:20:59;206;56;42;26;24;9;6;9;6;6;3
2020-09-23 19:21:58;206;56;42;26;24;9;6;9;6;6;3
2020-09-23 19:22:59;206;56;42;26;24;9;6;9;6;6;3
2020-09-23 19:23:59;206;56;42;26;24;9;6;9;6;6;3
2020-09-23 19:24:58;207;57;42;26;24;9;6;9;6;6;3
2020-09-23 19:25:59;207;57;42;26;24;9;6;9;6;6;3
2020-09-23 19:26:59;208;58;42;26;24;9;6;9;6;6;3
2020-09-23 19:27:58;208;58;42;26;24;9;6;9;6;6;3
2020-09-23 19:28:59;208;58;42;26;24;9;6;9;6;6;3
2020-09-23 19:29:59;208;58;42;26;24;9;6;9;6;6;3
2020-09-23 19:30:58;208;58;42;26;24;9;6;9;6;6;3
2020-09-23 19:31:59;208;59;42;26;24;9;6;9;5;6;3
2020-09-23 19:32:59;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:33:58;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:34:59;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:35:59;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:36:58;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:37:59;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:38:59;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:39:58;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:40:59;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:41:58;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:42:59;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:43:59;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:44:58;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:45:59;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:46:59;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:47:59;208;59;41;27;24;9;6;9;5;6;3
2020-09-23 19:48:58;209;59;41;27;25;9;6;9;5;6;3
2020-09-23 19:49:59;209;59;41;27;25;9;6;9;5;6;3
2020-09-23 19:50:59;209;59;41;27;25;9;6;9;5;6;3
2020-09-23 19:51:58;209;59;41;27;25;9;6;9;5;6;3
2020-09-23 19:52:59;209;59;41;27;25;9;6;9;5;6;3
2020-09-23 19:53:58;209;59;41;27;25;9;6;9;5;6;3
2020-09-23 19:54:59;209;59;41;27;25;9;6;9;5;6;3
2020-09-23 19:55:58;210;59;41;28;25;9;6;9;5;6;3
2020-09-23 19:56:59;210;59;41;28;25;9;6;9;5;6;3
2020-09-23 19:57:59;210;59;41;28;25;9;6;9;5;6;3
2020-09-23 19:58:58;210;59;41;28;25;9;6;9;5;6;3
2020-09-23 19:59:59;210;59;41;28;25;9;6;9;5;6;3
2020-09-23 20:00:59;210;59;41;28;25;9;6;9;5;6;3
2020-09-23 20:01:58;210;59;41;28;25;9;6;9;5;6;3
2020-09-23 20:02:59;210;59;41;28;25;9;6;9;5;6;3
2020-09-23 20:03:58;210;59;41;28;25;9;6;9;5;6;3
2020-09-23 20:04:59;210;59;41;28;25;9;6;9;5;6;3
2020-09-23 20:05:59;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:06:58;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:07:59;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:08:59;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:09:58;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:10:59;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:11:59;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:12:58;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:13:59;211;59;41;28;26;9;6;9;5;6;3
