datetime;total_votes;wRAR;Mutafakaz;Der_Sturmer;Yardrey;jovan;Terkin;Fo;Ircmaan;SoulMaker;ksolotl
2019-07-17 13:09:59;78;13;18;16;6;0;0;0;0;2;3
2019-07-17 13:10:58;78;13;18;16;6;0;0;0;0;2;3
2019-07-17 13:11:59;78;13;18;16;6;0;0;0;0;2;3
2019-07-17 13:12:59;78;13;18;16;6;0;0;0;0;2;3
2019-07-17 13:13:58;78;13;18;16;6;0;0;0;0;2;3
2019-07-17 13:14:59;78;13;18;16;6;0;0;0;0;2;3
2019-07-17 13:15:58;78;13;18;16;6;0;0;0;0;2;3
2019-07-17 13:16:59;78;13;18;16;6;0;0;0;0;2;3
2019-07-17 13:17:59;79;13;18;16;7;0;0;0;0;2;3
2019-07-17 13:18:58;79;13;18;16;7;0;0;0;0;2;3
2019-07-17 13:19:59;79;13;18;16;7;0;0;0;0;2;3
2019-07-17 13:20:59;79;13;18;16;7;0;0;0;0;2;3
2019-07-17 13:21:59;79;13;18;16;7;0;0;0;0;2;3
2019-07-17 13:22:59;79;13;18;16;7;0;0;0;0;2;3
2019-07-17 13:23:59;79;13;18;16;7;0;0;0;0;2;3
2019-07-17 13:24:58;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:25:59;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:26:59;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:27:58;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:28:59;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:29:59;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:30:58;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:31:59;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:32:59;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:33:58;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:34:59;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:35:59;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:36:58;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:37:59;80;13;18;17;7;0;0;0;0;2;3
2019-07-17 13:38:59;80;13;18;17;7;0;0;0;0;2;4
2019-07-17 13:39:58;80;13;18;17;7;0;0;0;0;2;4
2019-07-17 13:40:59;80;13;18;17;7;0;0;0;0;2;4
2019-07-17 13:41:58;80;13;18;17;7;0;0;0;0;2;4
2019-07-17 13:42:59;80;13;18;17;7;0;0;0;0;2;4
2019-07-17 13:43:58;80;13;18;17;7;0;0;0;0;2;4
2019-07-17 13:44:59;81;13;18;17;7;0;0;0;0;2;4
2019-07-17 13:45:59;81;13;18;17;7;0;0;0;0;2;4
2019-07-17 13:46:58;81;13;18;17;7;0;0;0;0;2;4
2019-07-17 13:47:59;81;13;18;17;7;0;0;0;0;2;4
2019-07-17 13:48:59;82;13;18;17;8;0;0;0;0;2;4
2019-07-17 13:49:58;82;13;18;17;8;0;0;0;0;2;4
2019-07-17 13:50:59;82;13;18;17;8;0;0;0;0;2;4
2019-07-17 13:51:59;83;14;18;17;8;0;0;0;0;2;4
2019-07-17 13:52:58;83;14;18;17;8;0;0;0;0;2;4
2019-07-17 13:53:59;84;14;18;17;9;0;0;0;0;2;4
2019-07-17 13:54:59;84;14;18;17;9;0;0;0;0;2;4
2019-07-17 13:55:58;85;14;18;18;9;0;0;0;0;2;4
2019-07-17 13:56:59;85;14;18;18;9;0;0;0;0;2;4
2019-07-17 13:57:58;85;14;18;18;9;0;0;0;0;2;4
2019-07-17 13:58:59;85;14;18;18;9;0;0;0;0;2;4
2019-07-17 13:59:59;86;14;18;19;9;0;0;0;0;2;4
2019-07-17 14:00:58;86;14;18;19;9;0;0;0;0;2;4
2019-07-17 14:01:59;86;14;18;19;9;0;0;0;0;2;4
2019-07-17 14:02:59;86;14;18;19;9;0;0;0;0;2;4
2019-07-17 14:03:58;86;14;18;19;9;0;0;0;0;2;4
2019-07-17 14:04:59;86;14;18;19;9;0;0;0;0;2;4
2019-07-17 14:05:59;86;14;18;19;9;0;0;0;0;2;4
2019-07-17 14:06:58;86;14;18;19;9;0;0;0;0;2;4
2019-07-17 14:07:59;86;14;18;19;9;0;0;0;0;2;4
2019-07-17 14:08:58;87;15;18;19;9;0;0;0;0;2;4
2019-07-17 14:09:59;87;15;18;19;9;0;0;0;0;2;4
2019-07-17 14:10:59;87;15;18;19;9;0;0;0;0;2;4
2019-07-17 14:11:58;87;15;18;19;9;0;0;0;0;2;4
2019-07-17 14:12:59;87;15;18;19;9;0;0;0;0;2;4
2019-07-17 14:13:59;88;16;18;19;9;0;0;0;0;2;4
2019-07-17 14:14:58;88;16;18;19;9;0;0;0;0;2;4
2019-07-17 14:15:59;89;17;18;19;9;0;0;0;0;2;4
2019-07-17 14:16:59;89;17;18;19;9;0;0;0;0;2;4
2019-07-17 14:17:58;89;17;18;19;9;0;0;0;0;2;4
2019-07-17 14:18:59;89;17;18;19;9;0;0;0;0;2;4
2019-07-17 14:19:58;89;17;18;19;9;0;0;0;0;2;4
2019-07-17 14:20:59;89;17;18;19;9;0;0;0;0;2;4
2019-07-17 14:21:59;89;17;18;19;9;0;0;0;0;2;4
2019-07-17 14:22:58;89;17;18;19;9;0;0;0;0;2;4
2019-07-17 14:23:59;89;17;18;19;9;0;0;0;0;2;4
2019-07-17 14:24:59;89;17;18;19;9;0;0;0;0;2;4
2019-07-17 14:26:00;89;17;18;19;9;0;0;0;0;2;4
2019-07-17 14:26:58;90;17;18;20;9;0;0;0;0;2;4
2019-07-17 14:27:59;90;17;18;20;9;0;0;0;0;2;4
2019-07-17 14:28:59;91;17;18;21;9;0;0;0;0;2;4
2019-07-17 14:29:58;91;17;18;21;9;0;0;0;0;2;4
2019-07-17 14:30:59;91;17;18;21;9;0;0;0;0;2;4
2019-07-17 14:31:59;92;18;18;21;9;0;0;0;0;2;4
2019-07-17 14:32:58;92;18;18;21;9;0;0;0;0;2;4
2019-07-17 14:33:59;93;18;18;22;9;0;0;0;0;2;4
2019-07-17 14:34:58;93;18;18;22;9;0;0;0;0;2;4
2019-07-17 14:35:59;93;18;18;22;9;0;0;0;0;2;4
2019-07-17 14:36:58;93;18;18;22;9;0;0;0;0;2;4
2019-07-17 14:37:59;94;19;18;22;9;0;0;0;0;2;4
2019-07-17 14:38:58;94;19;18;22;9;0;0;0;0;2;4
2019-07-17 14:39:59;94;19;18;22;9;0;0;0;0;2;4
2019-07-17 14:40:59;94;19;18;22;9;0;0;0;0;2;4
2019-07-17 14:41:58;94;19;18;22;9;0;0;0;0;2;4
2019-07-17 14:42:59;95;20;18;22;9;0;0;0;0;2;4
2019-07-17 14:43:59;95;20;18;22;9;0;0;0;0;2;4
2019-07-17 14:44:58;97;20;18;23;9;0;0;0;0;3;4
2019-07-17 14:45:59;98;21;18;23;9;0;0;0;0;3;4
2019-07-17 14:46:59;98;21;18;23;9;0;0;0;0;3;4
2019-07-17 14:47:58;99;22;18;23;9;0;0;0;0;3;4
2019-07-17 14:48:59;99;22;18;23;9;0;0;0;0;3;4
2019-07-17 14:49:59;101;23;18;24;9;0;0;0;0;3;4
2019-07-17 14:50:58;101;23;18;24;9;0;0;0;0;3;4
2019-07-17 14:51:59;101;23;18;24;9;0;0;0;0;3;4
2019-07-17 14:52:59;102;24;18;24;9;0;0;0;0;3;4
2019-07-17 14:53:58;102;24;18;24;9;0;0;0;0;3;4
2019-07-17 14:54:59;102;24;18;24;9;0;0;0;0;3;4
2019-07-17 14:55:59;102;24;18;24;9;0;0;0;0;3;4
2019-07-17 14:56:58;102;24;18;24;9;0;0;0;0;3;4
2019-07-17 14:57:59;103;25;18;24;9;0;0;0;0;3;4
2019-07-17 14:58:59;103;25;18;24;9;0;0;0;0;3;4
2019-07-17 14:59:58;103;25;18;24;9;0;0;0;0;3;4
2019-07-17 15:00:59;104;25;19;24;9;0;0;0;0;3;4
2019-07-17 15:01:59;104;25;19;24;9;0;0;0;0;3;4
2019-07-17 15:02:58;105;26;19;24;9;0;0;0;0;3;4
2019-07-17 15:03:59;106;26;19;24;10;0;0;0;0;3;4
2019-07-17 15:04:59;106;26;19;24;10;0;0;0;0;3;4
2019-07-17 15:05:58;106;26;19;24;10;0;0;0;0;3;4
2019-07-17 15:06:59;106;26;19;24;10;0;0;0;0;3;4
2019-07-17 15:07:59;107;27;19;24;10;0;0;0;0;3;4
2019-07-17 15:08:58;107;27;19;24;10;0;0;0;0;3;4
2019-07-17 15:09:59;107;27;19;24;10;0;0;0;0;3;4
2019-07-17 15:10:58;107;27;19;24;10;0;0;0;0;3;4
2019-07-17 15:11:59;107;27;19;24;10;0;0;0;0;3;4
2019-07-17 15:12:59;108;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:14:00;108;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:14:58;108;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:15:59;108;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:16:58;108;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:17:59;108;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:18:58;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:19:59;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:20:59;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:21:58;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:22:59;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:23:59;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:24:58;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:25:59;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:26:59;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:27:58;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:28:59;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:29:59;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:30:58;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:31:59;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:32:59;109;28;19;24;10;0;0;0;0;3;4
2019-07-17 15:33:58;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:34:59;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:35:59;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:36:58;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:37:59;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:38:59;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:39:58;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:40:59;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:41:59;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:42:58;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:43:59;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:44:59;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:45:58;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:46:59;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:47:59;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:48:58;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:49:59;109;27;20;24;10;0;0;0;0;3;4
2019-07-17 15:50:59;110;27;20;24;11;0;0;0;0;3;4
2019-07-17 15:51:58;110;27;20;24;11;0;0;0;0;3;4
2019-07-17 15:52:59;110;27;20;24;11;0;0;0;0;3;4
2019-07-17 15:53:59;110;27;20;24;11;0;0;0;0;3;4
2019-07-17 15:54:58;110;27;20;24;11;0;0;0;0;3;4
2019-07-17 15:55:59;110;27;20;24;11;0;0;0;0;3;4
2019-07-17 15:56:59;110;27;20;24;11;0;0;0;0;3;4
2019-07-17 15:57:58;110;27;20;24;11;0;0;0;0;3;4
2019-07-17 15:58:59;111;27;21;24;11;0;0;0;0;3;4
2019-07-17 15:59:59;111;27;21;24;11;0;0;0;0;3;4
2019-07-17 16:00:58;111;27;21;24;11;0;0;0;0;3;4
2019-07-17 16:01:59;111;27;21;24;11;0;0;0;0;3;4
2019-07-17 16:02:59;111;27;21;24;11;0;0;0;0;3;4
2019-07-17 16:03:58;111;27;21;24;11;0;0;0;0;3;4
2019-07-17 16:04:59;111;28;20;24;11;0;0;0;0;3;4
2019-07-17 16:05:59;111;28;20;24;11;0;0;0;0;3;4
2019-07-17 16:06:58;112;28;20;25;11;0;0;0;0;3;4
2019-07-17 16:07:59;112;28;20;24;11;0;0;0;0;3;4
2019-07-17 16:08:59;112;28;20;24;11;0;0;0;0;3;4
2019-07-17 16:09:58;112;28;20;24;11;0;0;0;0;3;4
2019-07-17 16:10:59;112;28;20;24;11;0;0;0;0;3;4
2019-07-17 16:11:59;113;29;20;24;11;0;0;0;0;3;4
2019-07-17 16:12:58;113;29;20;24;11;0;0;0;0;3;4
2019-07-17 16:13:59;113;29;20;24;11;0;0;0;0;3;4
2019-07-17 16:14:59;113;29;20;24;11;0;0;0;0;3;4
2019-07-17 16:15:58;113;29;20;24;11;0;0;0;0;3;4
2019-07-17 16:16:59;113;29;20;24;11;0;0;0;0;3;4
2019-07-17 16:17:59;113;29;20;24;11;0;0;0;0;3;4
2019-07-17 16:18:58;113;29;20;24;11;0;0;0;0;3;4
2019-07-17 16:19:59;113;29;20;24;11;0;0;0;0;3;4
2019-07-17 16:20:59;114;30;20;24;11;0;0;0;0;3;4
2019-07-17 16:21:58;114;30;20;24;11;0;0;0;0;3;4
2019-07-17 16:22:59;114;30;20;24;11;0;0;0;0;3;4
2019-07-17 16:23:59;114;30;20;24;11;0;0;0;0;3;4
2019-07-17 16:24:59;114;30;20;24;11;0;0;0;0;3;4
2019-07-17 16:25:58;114;30;20;24;11;0;0;0;0;3;4
2019-07-17 16:26:59;114;30;20;24;11;0;0;0;0;3;4
2019-07-17 16:27:59;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:28:58;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:29:59;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:30:59;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:31:58;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:32:59;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:33:59;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:34:58;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:35:59;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:36:59;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:37:58;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:38:59;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:39:59;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:40:58;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:41:59;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:42:58;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:43:59;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:44:59;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:45:58;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:46:59;115;31;20;24;11;0;0;0;0;3;4
2019-07-17 16:47:59;116;32;20;24;11;0;0;0;0;3;4
2019-07-17 16:48:58;117;32;21;24;11;0;0;0;0;3;4
2019-07-17 16:49:59;117;32;21;24;11;0;0;0;0;3;4
2019-07-17 16:50:59;117;32;21;24;11;0;0;0;0;3;4
2019-07-17 16:51:58;117;32;21;24;11;0;0;0;0;3;4
2019-07-17 16:52:59;117;32;21;24;11;0;0;0;0;3;4
2019-07-17 16:53:59;118;32;22;24;11;0;0;0;0;3;4
2019-07-17 16:54:58;118;32;22;24;11;0;0;0;0;3;4
2019-07-17 16:55:59;118;32;22;24;11;0;0;0;0;3;4
2019-07-17 16:56:58;118;32;22;24;11;0;0;0;0;3;4
2019-07-17 16:57:59;118;32;22;24;11;0;0;0;0;3;4
2019-07-17 16:58:59;119;32;23;24;11;0;0;0;0;3;4
2019-07-17 16:59:58;119;32;23;24;11;0;0;0;0;3;4
2019-07-17 17:00:59;119;32;23;24;11;0;0;0;0;3;4
2019-07-17 17:02:00;119;32;23;24;11;0;0;0;0;3;4
2019-07-17 17:02:58;119;32;23;24;11;0;0;0;0;3;4
2019-07-17 17:03:59;121;32;24;24;12;0;0;0;0;3;4
2019-07-17 17:04:59;121;32;24;24;12;0;0;0;0;3;4
2019-07-17 17:05:58;121;32;24;24;12;0;0;0;0;3;4
2019-07-17 17:06:59;121;32;24;24;12;0;0;0;0;3;4
2019-07-17 17:07:58;121;32;24;24;12;0;0;0;0;3;4
2019-07-17 17:08:59;122;32;25;24;12;0;0;0;0;3;4
2019-07-17 17:09:59;123;32;26;24;12;0;0;0;0;3;4
2019-07-17 17:10:58;123;32;26;24;12;0;0;0;0;3;4
2019-07-17 17:11:59;123;33;26;24;12;0;0;0;0;3;3
2019-07-17 17:12:59;123;33;26;24;12;0;0;0;0;3;3
2019-07-17 17:13:58;124;33;27;24;12;0;0;0;0;3;3
2019-07-17 17:14:59;124;33;27;24;12;0;0;0;0;3;3
2019-07-17 17:15:59;124;33;27;24;12;0;0;0;0;3;3
2019-07-17 17:16:58;125;33;27;25;12;0;0;0;0;3;3
2019-07-17 17:17:59;125;33;27;25;12;0;0;0;0;3;3
2019-07-17 17:18:59;125;33;27;25;12;0;0;0;0;3;3
2019-07-17 17:19:58;125;33;27;25;12;0;0;0;0;3;3
2019-07-17 17:20:59;125;33;27;25;12;0;0;0;0;3;3
2019-07-17 17:21:58;125;33;27;25;12;0;0;0;0;3;3
2019-07-17 17:22:59;125;33;27;25;12;0;0;0;0;3;3
2019-07-17 17:23:59;125;33;27;25;12;0;0;0;0;3;3
2019-07-17 17:24:59;125;33;27;25;12;0;0;0;0;3;3
2019-07-17 17:25:58;125;33;27;25;12;0;0;0;0;3;3
2019-07-17 17:26:59;125;33;27;25;12;0;0;0;0;3;3
2019-07-17 17:27:59;125;33;27;25;12;0;0;0;0;3;3
2019-07-17 17:28:58;126;34;27;25;12;0;0;0;0;3;3
2019-07-17 17:29:59;126;34;27;25;12;0;0;0;0;3;3
2019-07-17 17:30:59;126;34;27;25;12;0;0;0;0;3;3
2019-07-17 17:31:58;126;34;27;25;12;0;0;0;0;3;3
2019-07-17 17:32:59;126;34;27;25;12;0;0;0;0;3;3
2019-07-17 17:33:59;127;35;27;25;12;0;0;0;0;3;3
2019-07-17 17:34:58;127;35;27;25;12;0;0;0;0;3;3
2019-07-17 17:35:59;127;35;27;25;12;0;0;0;0;3;3
2019-07-17 17:36:58;127;35;27;25;12;0;0;0;0;3;3
2019-07-17 17:37:59;127;35;27;25;12;0;0;0;0;3;3
2019-07-17 17:38:59;127;35;27;25;12;0;0;0;0;3;3
2019-07-17 17:39:58;127;35;27;25;12;0;0;0;0;3;3
2019-07-17 17:40:59;127;35;27;25;12;0;0;0;0;3;3
2019-07-17 17:41:59;128;36;27;25;12;0;0;0;0;3;3
2019-07-17 17:42:58;128;36;27;25;12;0;0;0;0;3;3
2019-07-17 17:43:59;129;36;27;25;12;0;0;0;0;4;3
2019-07-17 17:44:59;130;36;28;25;12;0;0;0;0;4;3
2019-07-17 17:45:58;131;37;28;25;12;0;0;0;0;4;3
2019-07-17 17:46:59;131;37;28;25;12;0;0;0;0;4;3
2019-07-17 17:47:58;131;37;28;25;12;0;0;0;0;4;3
2019-07-17 17:48:59;131;37;28;25;12;0;0;0;0;4;3
2019-07-17 17:49:59;131;37;28;25;12;0;0;0;0;4;3
2019-07-17 17:50:58;131;37;28;25;12;0;0;0;0;4;3
2019-07-17 17:51:59;131;37;28;25;12;0;0;0;0;4;3
2019-07-17 17:52:59;132;37;28;25;12;0;0;0;0;4;4
2019-07-17 17:53:59;134;37;28;26;12;0;0;0;0;4;5
2019-07-17 17:54:58;134;37;28;26;12;0;0;0;0;4;5
2019-07-17 17:55:59;134;37;28;26;12;0;0;0;0;4;5
2019-07-17 17:56:58;134;37;28;26;12;0;0;0;0;4;5
2019-07-17 17:57:59;134;37;28;26;12;0;0;0;0;4;5
2019-07-17 17:58:59;134;37;28;26;12;0;0;0;0;4;5
2019-07-17 17:59:58;134;37;29;26;12;0;0;0;0;4;5
2019-07-17 18:00:59;134;37;29;26;12;0;0;0;0;4;5
2019-07-17 18:01:59;135;37;29;26;12;0;0;0;0;4;6
2019-07-17 18:02:58;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:03:59;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:04:59;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:05:58;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:06:59;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:07:58;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:08:59;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:09:59;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:11:00;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:11:58;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:12:59;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:13:59;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:14:58;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:15:59;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:16:59;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:17:59;136;38;29;26;12;0;0;0;0;4;6
2019-07-17 18:18:58;137;38;30;26;12;0;0;0;0;4;6
2019-07-17 18:19:59;138;38;30;27;12;0;0;0;0;4;6
2019-07-17 18:20:59;138;38;30;27;12;0;0;0;0;4;6
2019-07-17 18:21:58;138;38;30;27;12;0;0;0;0;4;6
2019-07-17 18:22:59;138;38;30;27;12;0;0;0;0;4;6
2019-07-17 18:23:58;139;38;31;27;12;0;0;0;0;4;6
2019-07-17 18:24:59;139;38;31;27;12;0;0;0;0;4;6
2019-07-17 18:25:59;139;38;31;27;12;0;0;0;0;4;6
2019-07-17 18:26:58;139;38;31;27;12;0;0;0;0;4;6
2019-07-17 18:27:59;140;38;31;28;12;0;0;0;0;4;6
2019-07-17 18:28:59;140;38;31;28;12;0;0;0;0;4;6
2019-07-17 18:29:58;140;38;31;28;12;0;0;0;0;4;6
2019-07-17 18:30:59;140;38;31;28;12;0;0;0;0;4;6
2019-07-17 18:31:59;141;38;31;28;12;0;0;0;0;5;6
2019-07-17 18:32:58;141;38;31;28;12;0;0;0;0;5;6
2019-07-17 18:33:59;141;38;31;28;12;0;0;0;0;5;6
2019-07-17 18:34:59;141;38;31;28;12;0;0;0;0;5;6
2019-07-17 18:35:58;141;38;31;28;12;0;0;0;0;5;6
2019-07-17 18:36:59;141;38;31;28;12;0;0;0;0;5;6
2019-07-17 18:37:59;141;38;31;28;12;0;0;0;0;5;6
2019-07-17 18:38:58;141;38;31;28;12;0;0;0;0;5;6
2019-07-17 18:39:59;141;38;31;28;12;0;0;0;0;5;6
2019-07-17 18:40:59;141;38;31;28;12;0;0;0;0;5;6
2019-07-17 18:41:58;141;38;31;28;12;0;0;0;0;5;6
2019-07-17 18:42:59;141;38;31;28;12;0;0;0;0;5;6
2019-07-17 18:43:59;141;38;31;28;12;0;0;0;0;5;6
2019-07-17 18:44:58;142;37;32;28;12;0;0;0;0;5;6
2019-07-17 18:45:59;142;37;32;28;12;0;0;0;0;5;6
2019-07-17 18:46:58;143;37;33;28;12;0;0;0;0;5;6
2019-07-17 18:47:59;144;38;33;28;12;0;0;0;0;5;6
2019-07-17 18:48:59;144;38;33;28;12;0;0;0;0;5;6
2019-07-17 18:49:58;144;38;33;28;12;0;0;0;0;5;6
2019-07-17 18:50:59;144;38;33;28;12;0;0;0;0;5;6
2019-07-17 18:51:59;144;38;33;28;12;0;0;0;0;5;6
2019-07-17 18:52:58;144;38;33;28;12;0;0;0;0;5;6
2019-07-17 18:53:59;144;38;33;28;12;0;0;0;0;5;6
2019-07-17 18:54:58;144;38;33;28;12;0;0;0;0;5;6
2019-07-17 18:55:59;144;38;33;28;12;0;0;0;0;5;6
2019-07-17 18:56:59;144;38;33;28;12;0;0;0;0;5;6
2019-07-17 18:57:59;144;38;33;28;12;0;0;0;0;5;6
2019-07-17 18:58:58;144;39;32;28;12;0;0;0;0;5;6
2019-07-17 18:59:59;144;39;32;28;12;0;0;0;0;5;6
2019-07-17 19:00:58;144;39;32;28;12;0;0;0;0;5;6
2019-07-17 19:01:59;144;39;32;28;12;0;0;0;0;5;6
2019-07-17 19:02:59;144;39;32;28;12;0;0;0;0;5;6
2019-07-17 19:03:58;144;39;32;28;12;0;0;0;0;5;6
2019-07-17 19:04:59;144;39;32;28;12;0;0;0;0;5;6
2019-07-17 19:05:59;145;39;33;28;12;0;0;0;0;5;6
2019-07-17 19:06:58;145;39;33;28;12;0;0;0;0;5;6
2019-07-17 19:07:59;145;39;33;28;12;0;0;0;0;5;6
2019-07-17 19:08:59;146;39;33;28;13;0;0;0;0;5;6
2019-07-17 19:09:58;146;39;33;28;13;0;0;0;0;5;6
2019-07-17 19:10:59;146;39;33;28;13;0;0;0;0;5;6
2019-07-17 19:11:59;146;39;33;28;13;0;0;0;0;5;6
2019-07-17 19:12:58;146;40;33;28;13;0;0;0;0;4;6
2019-07-17 19:13:59;146;40;33;28;13;0;0;0;0;4;6
2019-07-17 19:14:58;146;40;33;28;13;0;0;0;0;4;6
2019-07-17 19:15:59;147;40;33;29;13;0;0;0;0;4;6
2019-07-17 19:16:59;147;40;33;29;13;0;0;0;0;4;6
2019-07-17 19:17:58;148;40;33;30;13;0;0;0;0;4;6
2019-07-17 19:18:59;149;40;34;30;13;0;0;0;0;4;6
2019-07-17 19:19:58;149;39;34;31;13;0;0;0;0;4;6
2019-07-17 19:20:59;150;38;35;31;13;0;0;0;0;5;6
2019-07-17 19:22:00;150;38;35;31;13;0;0;0;0;5;6
2019-07-17 19:22:58;150;38;35;31;13;0;0;0;0;5;6
2019-07-17 19:23:59;150;38;35;31;13;0;0;0;0;5;6
2019-07-17 19:25:00;150;38;35;31;13;0;0;0;0;5;6
2019-07-17 19:25:58;150;38;35;31;13;0;0;0;0;5;6
2019-07-17 19:26:59;151;38;35;31;13;0;0;0;0;5;7
2019-07-17 19:27:59;151;38;35;31;13;0;0;0;0;5;7
2019-07-17 19:28:59;151;38;35;31;13;0;0;0;0;5;7
2019-07-17 19:29:59;151;38;35;31;13;0;0;0;0;5;7
2019-07-17 19:30:58;151;38;35;31;13;0;0;0;0;5;7
2019-07-17 19:31:59;151;38;35;31;13;0;0;0;0;5;7
2019-07-17 19:32:59;151;38;35;31;13;0;0;0;0;5;7
2019-07-17 19:33:58;151;38;35;31;13;0;0;0;0;5;7
2019-07-17 19:34:59;151;38;35;31;13;0;0;0;0;5;7
2019-07-17 19:35:58;152;38;36;31;13;0;0;0;0;5;7
2019-07-17 19:36:59;152;38;36;31;13;0;0;0;0;5;7
2019-07-17 19:37:58;153;38;37;31;13;0;0;0;0;5;7
2019-07-17 19:38:59;154;38;37;32;13;0;0;0;0;5;7
2019-07-17 19:39:59;154;38;37;32;13;0;0;0;0;5;7
2019-07-17 19:40:58;154;38;37;32;13;0;0;0;0;5;7
2019-07-17 19:41:59;154;38;37;32;13;0;0;0;0;5;7
2019-07-17 19:42:58;154;38;37;32;13;0;0;0;0;5;7
2019-07-17 19:43:59;154;38;37;32;13;0;0;0;0;5;7
2019-07-17 19:44:59;154;38;37;32;13;0;0;0;0;5;7
2019-07-17 19:45:58;154;38;37;32;13;0;0;0;0;5;7
2019-07-17 19:46:59;154;38;37;32;13;0;0;0;0;5;7
