datetime;total_votes;pavelomg;lublu-zubi;Bleak;brammator;TheWho;KOCTOPE3;voklo;not;medstas;CaptchaBot
2019-09-25 13:12:58;103;12;33;10;15;9;5;2;6;0;2
2019-09-25 13:13:59;104;12;34;10;15;9;5;2;6;0;2
2019-09-25 13:14:59;104;12;34;10;15;9;5;2;6;0;2
2019-09-25 13:15:59;104;12;34;10;15;9;5;2;6;0;2
2019-09-25 13:16:59;104;12;34;10;15;9;5;2;6;0;2
2019-09-25 13:17:58;105;12;35;10;15;9;5;2;6;0;2
2019-09-25 13:18:59;105;12;35;10;15;9;5;2;6;0;2
2019-09-25 13:19:59;105;12;35;10;15;9;5;2;6;0;2
2019-09-25 13:20:59;105;12;35;10;15;9;5;2;6;0;2
2019-09-25 13:21:58;106;12;36;10;15;9;5;2;6;0;2
2019-09-25 13:22:59;107;13;36;10;15;9;5;2;6;0;2
2019-09-25 13:23:59;107;13;36;10;15;9;5;2;6;0;2
2019-09-25 13:24:58;109;15;36;10;15;9;5;2;6;0;2
2019-09-25 13:25:59;110;16;36;10;15;9;5;2;6;0;2
2019-09-25 13:26:59;110;16;36;10;15;9;5;2;6;0;2
2019-09-25 13:27:58;110;16;36;10;15;9;5;2;6;0;2
2019-09-25 13:28:59;111;16;36;10;15;9;5;2;6;0;2
2019-09-25 13:29:59;111;16;36;10;15;9;5;2;6;0;2
2019-09-25 13:30:59;111;16;36;10;15;9;5;2;6;0;2
2019-09-25 13:31:58;112;16;36;10;15;9;5;2;6;0;2
2019-09-25 13:32:59;112;16;36;10;15;9;5;2;6;0;2
2019-09-25 13:33:59;112;16;36;10;15;9;5;2;6;0;2
2019-09-25 13:34:59;112;16;36;10;15;9;5;2;6;0;2
2019-09-25 13:35:58;112;16;36;10;15;9;5;2;6;0;2
2019-09-25 13:36:59;112;16;36;10;15;9;5;2;6;0;2
2019-09-25 13:37:59;112;16;36;10;15;9;5;2;6;0;2
2019-09-25 13:38:59;111;16;36;10;15;9;4;2;6;0;2
2019-09-25 13:40:00;111;16;36;10;15;9;4;2;6;0;2
2019-09-25 13:40:58;111;16;36;10;15;9;4;2;6;0;2
2019-09-25 13:41:59;112;17;36;10;15;9;4;2;6;0;2
2019-09-25 13:42:59;112;17;36;10;15;9;4;2;6;0;2
2019-09-25 13:43:59;112;18;36;10;14;9;4;2;6;0;2
2019-09-25 13:44:58;112;18;36;10;14;9;4;2;6;0;2
2019-09-25 13:45:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:46:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:47:58;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:48:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:49:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:50:58;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:51:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:52:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:53:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:54:58;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:55:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:56:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:57:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:58:58;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 13:59:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 14:00:58;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 14:01:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 14:02:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 14:03:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 14:04:58;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 14:05:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 14:06:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 14:07:59;113;19;36;10;14;9;4;2;6;0;2
2019-09-25 14:08:58;113;20;35;10;14;9;4;2;6;0;2
2019-09-25 14:09:59;113;20;35;10;14;9;4;2;6;0;2
2019-09-25 14:10:59;113;20;35;10;14;9;4;2;6;0;2
2019-09-25 14:11:58;113;20;35;10;14;9;4;2;6;0;2
2019-09-25 14:12:59;113;20;35;10;14;9;4;2;6;0;2
2019-09-25 14:13:59;113;20;35;10;14;9;4;2;6;0;2
2019-09-25 14:14:59;113;20;35;10;14;9;4;2;6;0;2
2019-09-25 14:15:58;114;21;35;10;14;9;4;2;6;0;2
2019-09-25 14:16:59;114;21;35;10;14;9;4;2;6;0;2
2019-09-25 14:17:59;115;22;35;10;14;9;4;2;6;0;2
2019-09-25 14:18:58;115;22;35;10;14;9;4;2;6;0;2
2019-09-25 14:19:59;115;22;35;10;14;9;4;2;6;0;2
2019-09-25 14:20:59;116;22;35;10;14;9;4;2;6;0;2
2019-09-25 14:21:59;116;22;35;10;14;9;4;2;6;0;2
2019-09-25 14:22:58;116;23;35;10;13;9;4;2;6;0;2
2019-09-25 14:23:59;116;23;35;10;13;9;4;2;6;0;2
2019-09-25 14:24:59;116;24;34;10;13;9;4;2;6;0;2
2019-09-25 14:25:59;116;24;34;10;13;9;4;2;6;0;2
2019-09-25 14:26:58;116;23;34;11;13;9;4;2;6;0;2
2019-09-25 14:27:59;116;23;34;11;13;9;4;2;6;0;2
2019-09-25 14:28:59;116;23;34;11;13;9;4;2;6;0;2
2019-09-25 14:29:58;116;23;34;11;13;9;4;2;6;0;2
2019-09-25 14:30:59;116;23;34;11;13;9;4;2;6;0;2
2019-09-25 14:31:59;116;23;34;11;13;9;4;2;6;0;2
2019-09-25 14:32:58;117;23;35;11;13;9;4;2;6;0;2
2019-09-25 14:33:59;118;23;35;11;13;9;4;2;6;0;2
2019-09-25 14:34:59;119;23;36;11;13;9;4;2;6;0;2
2019-09-25 14:35:59;119;23;36;11;13;9;4;2;6;0;2
2019-09-25 14:36:58;119;23;36;11;13;9;4;2;6;0;2
2019-09-25 14:37:59;119;23;36;11;13;9;4;2;6;0;2
2019-09-25 14:38:59;119;23;36;11;13;9;4;2;6;0;2
2019-09-25 14:39:59;119;24;36;11;12;9;4;2;6;0;2
2019-09-25 14:40:58;119;24;36;11;12;9;4;2;6;0;2
2019-09-25 14:41:59;119;24;36;11;12;9;4;2;6;0;2
2019-09-25 14:42:59;119;24;36;11;12;9;4;2;6;0;2
2019-09-25 14:43:59;119;24;36;11;12;9;4;2;6;0;2
2019-09-25 14:44:58;119;24;36;11;12;9;4;2;6;0;2
2019-09-25 14:45:59;119;24;36;11;12;9;4;2;6;0;2
2019-09-25 14:46:59;119;25;35;11;12;9;4;2;6;0;2
2019-09-25 14:47:59;119;25;35;11;12;9;4;2;6;0;2
2019-09-25 14:49:00;119;25;35;11;12;9;4;2;6;0;2
2019-09-25 14:49:58;119;25;35;11;12;9;4;2;6;0;2
2019-09-25 14:50:59;120;25;35;11;12;10;4;2;6;0;2
2019-09-25 14:51:58;120;25;35;11;12;10;4;2;6;0;2
2019-09-25 14:52:59;120;25;35;11;12;10;4;2;6;0;2
2019-09-25 14:53:59;120;25;35;11;12;10;4;2;6;0;2
2019-09-25 14:54:59;120;25;35;11;12;10;4;2;6;0;2
2019-09-25 14:55:58;120;25;35;11;12;10;4;2;6;0;2
2019-09-25 14:56:59;120;25;35;11;12;10;4;2;6;0;2
2019-09-25 14:57:59;120;25;35;11;12;10;4;2;6;0;2
2019-09-25 14:58:59;121;25;36;11;12;10;4;2;6;0;2
2019-09-25 14:59:59;121;25;36;11;12;10;4;2;6;0;2
2019-09-25 15:00:58;121;25;36;11;12;10;4;2;6;0;2
2019-09-25 15:01:59;121;25;36;11;12;10;4;2;6;0;2
2019-09-25 15:02:59;121;25;36;11;12;10;4;2;6;0;2
2019-09-25 15:03:58;121;26;36;11;12;10;4;2;5;0;2
2019-09-25 15:04:59;122;27;36;11;12;10;4;2;5;0;2
2019-09-25 15:05:59;122;27;36;11;12;10;4;2;5;0;2
2019-09-25 15:06:58;122;27;36;11;12;10;4;2;5;0;2
2019-09-25 15:07:59;122;27;36;11;12;10;4;2;5;0;2
2019-09-25 15:08:59;122;27;36;11;12;10;4;2;5;0;2
2019-09-25 15:09:59;124;29;36;11;12;10;4;2;5;0;2
2019-09-25 15:11:00;124;29;36;11;12;10;4;2;5;0;2
2019-09-25 15:11:58;124;29;36;11;12;10;4;2;5;0;2
2019-09-25 15:12:59;125;30;36;11;12;10;4;2;5;0;2
2019-09-25 15:13:59;125;30;36;11;12;10;4;2;5;0;2
2019-09-25 15:15:00;126;30;37;11;12;10;4;2;5;0;2
2019-09-25 15:15:58;126;30;37;11;12;10;4;2;5;0;2
2019-09-25 15:16:59;126;30;37;11;12;10;4;2;5;0;2
2019-09-25 15:17:58;126;30;37;11;12;10;4;2;5;0;2
2019-09-25 15:18:59;126;30;37;11;12;10;4;2;5;0;2
2019-09-25 15:19:59;126;30;37;11;12;10;4;2;5;0;2
2019-09-25 15:20:58;126;30;37;11;12;10;4;2;5;0;2
2019-09-25 15:21:59;126;30;37;11;12;10;4;2;5;0;2
2019-09-25 15:22:59;126;30;37;11;12;10;4;2;5;0;2
2019-09-25 15:23:59;127;31;37;11;12;10;4;2;5;0;2
2019-09-25 15:24:58;127;31;37;11;12;10;4;2;5;0;2
2019-09-25 15:25:59;127;31;37;11;12;10;4;2;5;0;2
2019-09-25 15:26:59;127;31;37;11;12;10;4;2;5;0;2
2019-09-25 15:27:59;127;31;37;11;12;10;4;2;5;0;2
2019-09-25 15:28:58;127;31;37;11;12;10;4;2;5;0;2
2019-09-25 15:29:59;127;31;37;11;12;10;4;2;5;0;2
2019-09-25 15:30:59;127;31;37;11;12;10;4;2;5;0;2
2019-09-25 15:31:59;127;31;37;11;12;10;4;2;5;0;2
2019-09-25 15:32:58;127;31;37;11;12;10;4;2;5;0;2
2019-09-25 15:33:59;127;31;37;11;12;10;4;2;5;0;2
2019-09-25 15:34:59;127;31;37;11;12;10;4;2;5;0;2
2019-09-25 15:35:58;127;31;37;11;12;10;4;2;5;0;2
2019-09-25 15:36:59;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:37:59;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:38:59;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:39:58;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:40:59;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:41:59;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:42:59;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:43:58;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:44:59;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:45:59;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:46:59;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:47:58;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:48:59;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:49:59;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:50:59;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:51:58;128;32;37;11;12;10;4;2;5;0;2
2019-09-25 15:52:59;130;33;38;11;12;10;4;2;5;0;2
2019-09-25 15:53:59;130;33;38;11;12;10;4;2;5;0;2
2019-09-25 15:54:59;130;33;38;11;12;10;4;2;5;0;2
2019-09-25 15:55:59;130;33;38;11;12;10;4;2;5;0;2
2019-09-25 15:56:58;130;33;38;11;12;10;4;2;5;0;2
2019-09-25 15:57:59;130;33;38;11;12;10;4;2;5;0;2
2019-09-25 15:58:59;130;33;38;11;12;10;4;2;5;0;2
2019-09-25 15:59:59;131;33;39;11;12;10;4;2;5;0;2
2019-09-25 16:00:58;131;33;39;11;12;10;4;2;5;0;2
2019-09-25 16:01:59;131;34;38;11;12;10;4;2;5;0;2
2019-09-25 16:02:59;131;34;38;11;12;10;4;2;5;0;2
2019-09-25 16:03:58;131;34;38;11;12;10;4;2;5;0;2
2019-09-25 16:04:59;131;34;38;11;12;10;4;2;5;0;2
2019-09-25 16:05:59;131;34;38;11;12;10;4;2;5;0;2
2019-09-25 16:06:58;131;34;38;11;12;10;4;2;5;0;2
2019-09-25 16:07:59;132;35;38;11;12;10;4;2;5;0;2
2019-09-25 16:08:59;132;35;38;11;12;10;4;2;5;0;2
2019-09-25 16:09:59;132;35;38;11;12;10;4;2;5;0;2
2019-09-25 16:10:59;132;35;38;11;12;10;4;2;5;0;2
2019-09-25 16:11:58;133;36;38;11;12;10;4;2;5;0;2
2019-09-25 16:12:59;134;36;38;12;12;10;4;2;5;0;2
2019-09-25 16:13:59;134;35;39;12;12;10;4;2;5;0;2
2019-09-25 16:14:58;134;35;39;12;12;10;4;2;5;0;2
2019-09-25 16:15:59;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:16:59;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:17:59;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:18:58;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:19:59;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:20:59;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:21:58;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:22:59;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:23:59;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:24:59;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:25:58;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:26:59;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:27:59;135;36;38;12;12;10;5;2;5;0;2
2019-09-25 16:28:58;135;36;38;12;12;10;5;2;5;0;2
2019-09-25 16:29:59;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:30:59;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:31:59;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:32:59;135;35;39;12;12;10;5;2;5;0;2
2019-09-25 16:33:58;136;35;40;12;12;10;5;2;5;0;2
2019-09-25 16:34:59;136;35;40;12;12;10;5;2;5;0;2
2019-09-25 16:35:59;136;35;40;12;12;10;5;2;5;0;2
2019-09-25 16:36:59;137;36;40;12;12;10;5;2;5;0;2
2019-09-25 16:37:58;137;36;40;12;12;10;5;2;5;0;2
2019-09-25 16:38:59;137;36;40;12;12;10;5;2;5;0;2
2019-09-25 16:39:59;137;36;40;12;12;10;5;2;5;0;2
2019-09-25 16:41:00;137;36;40;12;12;10;5;2;5;0;2
2019-09-25 16:41:58;137;36;40;12;12;10;5;2;5;0;2
2019-09-25 16:42:59;137;36;40;12;12;10;5;2;5;0;2
2019-09-25 16:43:59;137;36;40;12;12;10;5;2;5;0;2
2019-09-25 16:44:59;138;36;41;12;12;10;5;2;5;0;2
2019-09-25 16:45:58;138;36;41;12;12;10;5;2;5;0;2
2019-09-25 16:46:59;138;36;41;12;12;10;5;2;5;0;2
2019-09-25 16:47:59;138;36;41;12;12;10;5;2;5;0;2
2019-09-25 16:48:59;138;36;41;12;12;10;5;2;5;0;2
2019-09-25 16:49:58;138;36;41;12;12;10;5;2;5;0;2
2019-09-25 16:50:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 16:51:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 16:52:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 16:53:58;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 16:54:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 16:55:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 16:56:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 16:57:58;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 16:58:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 16:59:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:00:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:01:58;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:02:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:03:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:04:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:05:58;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:06:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:07:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:08:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:09:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:10:58;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:11:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:12:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:13:59;139;37;41;12;12;10;5;2;5;0;2
2019-09-25 17:14:58;140;37;42;12;12;10;5;2;5;0;2
2019-09-25 17:15:59;141;37;43;12;12;10;5;2;5;0;2
2019-09-25 17:16:59;141;37;43;12;12;10;5;2;5;0;2
2019-09-25 17:17:58;141;37;43;12;12;10;5;2;5;0;2
2019-09-25 17:18:59;141;37;43;12;12;10;5;2;5;0;2
2019-09-25 17:19:59;141;37;43;12;12;10;5;2;5;0;2
2019-09-25 17:21:00;141;37;43;12;12;10;5;2;5;0;2
2019-09-25 17:21:58;141;37;43;12;12;10;5;2;5;0;2
2019-09-25 17:22:59;141;37;43;12;12;10;5;2;5;0;2
2019-09-25 17:23:59;142;37;43;12;12;10;5;2;5;0;2
2019-09-25 17:24:58;142;37;43;12;12;10;5;2;5;0;2
2019-09-25 17:25:59;142;37;43;12;12;10;5;2;5;0;2
2019-09-25 17:26:59;142;37;43;12;12;10;5;2;5;0;2
2019-09-25 17:27:58;142;37;43;12;12;10;5;2;5;0;2
2019-09-25 17:28:59;143;38;43;12;12;10;5;2;5;0;2
2019-09-25 17:29:59;143;38;43;12;12;10;5;2;5;0;2
2019-09-25 17:30:59;143;38;43;12;12;10;5;2;5;0;2
2019-09-25 17:31:58;143;38;43;12;12;10;5;2;5;0;2
2019-09-25 17:32:59;143;38;43;12;12;10;5;2;5;0;2
2019-09-25 17:33:59;143;38;43;12;12;10;5;2;5;0;2
2019-09-25 17:34:59;143;38;43;12;12;10;5;2;5;0;2
2019-09-25 17:35:58;143;38;43;12;12;10;5;2;5;0;2
2019-09-25 17:36:59;144;38;44;12;12;10;5;2;5;0;2
2019-09-25 17:37:59;145;38;44;12;12;10;6;2;5;0;2
2019-09-25 17:38:59;145;38;45;12;12;10;6;2;4;0;2
2019-09-25 17:39:58;145;38;45;12;12;10;6;2;4;0;2
2019-09-25 17:40:59;145;38;45;12;12;10;6;2;4;0;2
2019-09-25 17:41:58;145;38;45;12;12;10;6;2;4;0;2
2019-09-25 17:42:59;145;38;45;12;12;10;6;2;4;0;2
2019-09-25 17:43:59;145;38;45;12;12;10;6;2;4;0;2
2019-09-25 17:44:59;146;38;45;12;12;10;6;3;4;0;2
2019-09-25 17:45:58;146;38;45;12;12;10;6;3;4;0;2
2019-09-25 17:46:59;146;39;45;12;11;10;6;3;4;0;2
2019-09-25 17:47:59;146;39;45;12;11;10;6;3;4;0;2
2019-09-25 17:48:59;146;39;45;12;11;10;6;3;4;0;2
2019-09-25 17:49:58;146;39;45;12;11;10;6;3;4;0;2
2019-09-25 17:50:59;146;39;45;12;11;10;6;3;4;0;2
2019-09-25 17:51:59;146;39;45;12;11;10;6;3;4;0;2
2019-09-25 17:52:59;146;39;45;12;11;10;6;3;4;0;2
2019-09-25 17:53:58;146;39;45;12;11;10;6;3;4;0;2
2019-09-25 17:54:59;146;39;45;12;11;10;6;3;4;0;2
2019-09-25 17:55:59;146;39;45;12;11;10;6;3;4;0;2
2019-09-25 17:56:59;147;39;45;12;11;11;6;3;4;0;2
2019-09-25 17:57:58;147;39;45;12;11;11;6;3;4;0;2
2019-09-25 17:58:59;147;39;45;12;11;11;6;3;4;0;2
2019-09-25 17:59:59;147;39;45;12;11;11;6;3;4;0;2
2019-09-25 18:00:59;149;41;45;12;11;11;6;3;4;0;2
2019-09-25 18:01:58;149;41;45;12;11;11;6;3;4;0;2
2019-09-25 18:02:59;149;41;45;12;11;11;6;3;4;0;2
2019-09-25 18:03:59;149;41;45;12;11;11;6;3;4;0;2
2019-09-25 18:04:59;149;41;45;12;11;11;6;3;4;0;2
2019-09-25 18:05:59;149;41;45;12;11;11;6;3;4;0;2
2019-09-25 18:06:58;149;41;45;12;11;11;6;3;4;0;2
2019-09-25 18:07:59;149;41;45;12;11;11;6;3;4;0;2
2019-09-25 18:08:59;149;41;45;12;11;11;6;3;4;0;2
2019-09-25 18:09:58;149;41;45;12;11;11;6;3;4;0;2
2019-09-25 18:10:59;149;41;45;12;11;11;6;3;4;0;2
2019-09-25 18:11:59;150;41;46;12;11;11;6;3;4;0;2
2019-09-25 18:12:59;150;41;46;12;11;11;6;3;4;0;2
2019-09-25 18:13:58;151;41;47;12;11;11;6;3;4;0;2
2019-09-25 18:14:59;151;41;47;12;11;11;6;3;4;0;2
2019-09-25 18:15:59;151;41;47;12;11;11;6;3;4;0;2
2019-09-25 18:17:00;151;41;47;12;11;11;6;3;4;0;2
2019-09-25 18:17:58;151;41;47;12;11;11;6;3;4;0;2
2019-09-25 18:18:59;151;41;47;12;11;11;6;3;4;0;2
2019-09-25 18:19:59;151;41;47;12;11;11;6;3;4;0;2
2019-09-25 18:20:58;151;41;47;12;11;11;6;3;4;0;2
2019-09-25 18:21:59;151;41;47;12;11;11;6;3;4;0;2
2019-09-25 18:22:59;152;42;47;12;11;11;6;3;4;0;2
2019-09-25 18:23:59;152;42;47;12;11;11;6;3;4;0;2
2019-09-25 18:24:58;153;43;47;12;11;11;6;3;4;0;2
2019-09-25 18:25:59;153;43;47;12;11;11;6;3;4;0;2
2019-09-25 18:26:59;153;43;47;12;11;11;6;3;4;0;2
2019-09-25 18:27:59;153;43;47;12;11;11;6;3;4;0;2
2019-09-25 18:28:58;153;43;47;12;11;11;6;3;4;0;2
2019-09-25 18:29:59;153;43;47;12;11;11;6;3;4;0;2
2019-09-25 18:30:59;153;43;47;12;11;11;6;3;4;0;2
2019-09-25 18:31:59;153;43;47;12;11;11;6;3;4;0;2
2019-09-25 18:32:58;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:33:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:34:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:35:58;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:36:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:37:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:38:58;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:39:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:40:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:41:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:42:58;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:43:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:44:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:45:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:46:58;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:47:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:48:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:49:58;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:50:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:51:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:52:59;154;44;47;12;11;11;6;3;4;0;2
2019-09-25 18:53:59;154;45;47;12;10;11;6;3;4;0;2
2019-09-25 18:54:58;154;45;47;12;10;11;6;3;4;0;2
2019-09-25 18:55:59;154;45;47;12;10;11;6;3;4;0;2
2019-09-25 18:56:59;154;45;47;12;10;11;6;3;4;0;2
2019-09-25 18:57:59;155;46;47;12;10;11;6;3;4;0;2
2019-09-25 18:58:58;155;46;47;12;10;11;6;3;4;0;2
2019-09-25 18:59:59;155;46;47;12;10;11;6;3;4;0;2
2019-09-25 19:00:59;155;46;47;12;10;11;6;3;4;0;2
2019-09-25 19:01:59;155;46;47;12;10;11;6;3;4;0;2
2019-09-25 19:02:58;156;46;48;12;10;11;6;3;4;0;2
2019-09-25 19:03:59;156;46;48;12;10;11;6;3;4;0;2
2019-09-25 19:04:59;156;46;48;12;10;11;6;3;4;0;2
2019-09-25 19:05:59;156;46;48;12;10;11;6;3;4;0;2
2019-09-25 19:06:58;156;46;48;12;10;11;6;3;4;0;2
2019-09-25 19:07:59;156;46;48;12;10;11;6;3;4;0;2
2019-09-25 19:08:59;156;46;48;12;10;11;6;3;4;0;2
2019-09-25 19:09:59;156;46;48;12;10;11;6;3;4;0;2
2019-09-25 19:10:58;156;46;48;12;10;11;6;3;4;0;2
2019-09-25 19:11:59;156;46;48;12;10;11;6;3;4;0;2
2019-09-25 19:12:59;156;46;48;12;10;11;6;3;4;0;2
2019-09-25 19:13:59;156;46;48;12;10;11;6;3;4;0;2
2019-09-25 19:14:58;157;46;49;12;10;11;6;3;4;0;2
2019-09-25 19:15:59;157;46;49;12;10;11;6;3;4;0;2
2019-09-25 19:16:59;157;46;49;12;10;11;6;3;4;0;2
2019-09-25 19:17:58;157;46;49;12;10;11;6;3;4;0;2
2019-09-25 19:18:59;158;47;49;12;10;11;6;3;4;0;2
2019-09-25 19:19:59;158;47;49;12;10;11;6;3;4;0;2
2019-09-25 19:20:59;158;47;49;12;10;11;6;3;4;0;2
2019-09-25 19:21:58;158;47;49;12;10;11;6;3;4;0;2
2019-09-25 19:22:59;158;47;49;12;10;11;6;3;4;0;2
2019-09-25 19:23:58;158;47;49;12;10;11;6;3;4;0;2
2019-09-25 19:24:59;158;47;49;12;10;11;6;3;4;0;2
2019-09-25 19:25:59;158;47;49;12;10;11;6;3;4;0;2
2019-09-25 19:26:59;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:28:00;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:28:58;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:29:59;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:30:59;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:31:58;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:32:59;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:33:59;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:34:59;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:36:00;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:36:58;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:37:59;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:38:59;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:39:58;159;47;49;12;10;11;6;3;4;1;2
2019-09-25 19:40:59;160;48;49;12;10;11;6;3;4;1;2
2019-09-25 19:41:59;160;48;49;12;10;11;6;3;4;1;2
2019-09-25 19:42:58;160;49;48;12;10;11;6;3;4;1;2
2019-09-25 19:43:59;160;49;48;12;10;11;6;3;4;1;2
2019-09-25 19:44:59;160;49;48;12;10;11;6;3;4;1;2
2019-09-25 19:45:59;160;49;48;12;10;11;6;3;4;1;2
2019-09-25 19:46:58;161;50;48;12;10;11;6;3;4;1;2
2019-09-25 19:47:59;161;50;48;12;10;11;6;3;4;1;2
2019-09-25 19:48:59;161;51;47;12;10;11;6;3;4;1;2
2019-09-25 19:49:59;161;51;47;12;10;11;6;3;4;1;2
