datetime;total_votes;norpo;shamanka2_0;pavelomg;Есения;Bf109H;navalny;Rumpelstilzchen;Norbert Bebrueze;UndeadMoroz;Митяй
2020-09-30 13:08:59;142;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:09:59;142;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:10:58;142;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:11:59;142;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:12:59;142;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:13:58;141;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:14:59;141;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:15:58;141;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:16:59;141;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:17:59;141;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:18:58;141;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:19:59;141;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:20:59;141;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:21:58;141;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:22:59;141;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:23:59;142;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:24:58;142;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:25:59;142;47;0;6;10;2;2;4;0;4;1
2020-09-30 13:26:59;144;47;0;6;10;3;2;4;0;4;1
2020-09-30 13:27:58;144;47;0;6;10;3;2;4;0;4;1
2020-09-30 13:28:59;145;48;0;6;10;3;2;4;0;4;1
2020-09-30 13:29:59;146;48;0;6;10;3;2;4;0;4;1
2020-09-30 13:30:58;146;48;0;6;10;3;2;4;0;4;1
2020-09-30 13:31:59;146;48;0;6;10;3;2;4;0;4;1
2020-09-30 13:32:59;146;48;0;6;10;3;2;4;0;4;1
2020-09-30 13:33:58;146;48;0;6;10;3;2;4;0;4;1
2020-09-30 13:34:59;146;48;0;6;10;3;2;4;0;4;1
2020-09-30 13:35:59;146;48;0;6;10;3;2;4;0;4;1
2020-09-30 13:36:58;146;48;0;6;10;3;2;4;0;4;1
2020-09-30 13:37:59;146;48;0;6;10;3;2;4;0;4;1
2020-09-30 13:38:59;146;48;0;6;10;3;2;4;0;4;1
2020-09-30 13:39:58;147;49;0;6;10;3;2;4;0;4;1
2020-09-30 13:40:59;147;49;0;6;10;3;2;4;0;4;1
2020-09-30 13:41:58;147;49;0;6;10;3;2;4;0;4;1
2020-09-30 13:42:59;148;50;0;6;10;3;2;4;0;4;1
2020-09-30 13:43:59;149;50;0;6;10;3;2;4;0;4;1
2020-09-30 13:44:58;149;50;0;6;10;3;2;4;0;4;1
2020-09-30 13:45:59;150;50;0;6;10;3;2;4;0;4;1
2020-09-30 13:46:59;150;50;0;6;10;3;2;4;0;4;1
2020-09-30 13:47:58;150;50;0;6;10;3;2;4;0;4;1
2020-09-30 13:48:59;150;50;0;6;10;3;2;4;0;4;1
2020-09-30 13:49:58;151;50;0;6;10;3;2;4;0;4;2
2020-09-30 13:50:59;152;50;0;6;10;3;2;4;0;4;2
2020-09-30 13:51:59;153;51;0;6;10;3;2;4;0;4;2
2020-09-30 13:52:58;153;51;0;6;10;3;2;4;0;4;2
2020-09-30 13:53:59;153;51;0;6;10;3;2;4;0;4;2
2020-09-30 13:54:59;155;51;0;6;10;3;2;4;0;4;2
2020-09-30 13:55:58;156;52;0;6;10;3;2;4;0;4;2
2020-09-30 13:56:59;156;52;0;6;10;3;2;4;0;4;2
2020-09-30 13:57:59;156;52;0;6;10;3;2;4;0;4;2
2020-09-30 13:58:58;157;52;0;6;10;3;2;4;0;5;2
2020-09-30 13:59:59;157;52;0;6;10;3;2;4;0;5;2
2020-09-30 14:01:00;159;54;0;6;10;3;2;4;0;5;2
2020-09-30 14:01:58;159;54;0;6;10;3;2;4;0;5;2
2020-09-30 14:02:59;160;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:03:58;161;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:04:59;161;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:05:59;161;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:06:58;161;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:07:59;162;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:08:59;163;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:09:58;163;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:10:59;163;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:11:59;163;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:12:58;163;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:13:59;164;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:14:59;164;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:15:58;164;55;0;6;10;3;2;4;0;5;2
2020-09-30 14:16:59;166;56;0;6;10;3;2;4;0;5;2
2020-09-30 14:17:59;169;57;0;6;10;3;2;4;0;5;2
2020-09-30 14:18:58;169;57;0;6;10;3;2;4;0;5;2
2020-09-30 14:19:59;173;58;0;6;10;3;2;4;0;5;2
2020-09-30 14:20:58;177;58;0;6;10;3;2;4;0;5;2
2020-09-30 14:21:59;177;58;0;6;10;3;2;4;0;5;2
2020-09-30 14:22:59;177;58;0;6;10;3;2;4;0;5;2
2020-09-30 14:23:58;177;58;0;6;10;3;2;4;0;5;2
2020-09-30 14:24:59;178;59;0;6;10;3;2;4;0;5;2
2020-09-30 14:25:59;179;59;0;6;10;3;2;4;0;5;2
2020-09-30 14:26:58;179;58;0;6;11;3;2;4;0;5;2
2020-09-30 14:27:59;179;58;0;6;11;3;2;4;0;5;2
2020-09-30 14:28:59;179;58;0;6;11;3;2;4;0;5;2
2020-09-30 14:29:58;179;58;0;6;11;3;2;4;0;5;2
2020-09-30 14:30:59;180;57;0;6;11;3;2;4;0;5;2
2020-09-30 14:31:59;180;57;0;6;11;3;2;4;0;5;2
2020-09-30 14:32:58;181;57;0;6;11;3;2;4;0;5;2
2020-09-30 14:33:59;181;57;0;6;11;3;2;4;0;5;2
2020-09-30 14:34:58;181;57;0;6;11;3;2;4;0;5;2
2020-09-30 14:35:59;183;58;0;6;11;3;2;4;0;5;2
2020-09-30 14:36:59;184;58;0;6;11;3;2;4;0;5;2
2020-09-30 14:37:58;185;59;0;6;11;3;2;4;0;5;2
2020-09-30 14:38:59;186;59;0;6;11;3;2;4;0;5;2
2020-09-30 14:39:58;186;59;0;6;11;3;2;4;0;5;2
2020-09-30 14:40:59;186;59;0;6;11;3;2;4;0;5;2
2020-09-30 14:41:59;186;59;0;6;11;3;2;4;0;5;2
2020-09-30 14:42:58;187;60;0;6;11;3;2;4;0;5;2
2020-09-30 14:43:59;187;60;0;6;11;3;2;4;0;5;2
2020-09-30 14:44:59;187;60;0;6;11;3;2;4;0;5;2
2020-09-30 14:45:58;188;61;0;6;11;3;2;4;0;5;2
2020-09-30 14:46:59;188;61;0;6;11;3;2;4;0;5;2
2020-09-30 14:47:58;188;61;0;6;11;3;2;4;0;5;2
2020-09-30 14:48:59;189;61;0;6;11;3;2;4;0;5;2
2020-09-30 14:49:59;190;61;0;6;11;3;2;4;0;5;2
2020-09-30 14:50:58;190;61;0;6;11;3;2;4;0;5;2
2020-09-30 14:51:59;190;61;0;6;11;3;2;4;0;5;2
2020-09-30 14:52:59;190;61;0;6;11;3;2;4;0;5;2
2020-09-30 14:53:58;191;62;0;6;11;3;2;4;0;5;2
2020-09-30 14:54:59;191;62;0;6;11;3;2;4;0;5;2
2020-09-30 14:55:59;191;62;0;6;11;3;2;4;0;5;2
2020-09-30 14:56:58;192;63;0;6;11;3;2;4;0;5;2
2020-09-30 14:57:59;192;63;0;6;11;3;2;4;0;5;2
2020-09-30 14:58:59;194;64;0;7;11;3;2;4;0;5;2
2020-09-30 14:59:58;195;64;0;8;11;3;2;4;0;5;2
2020-09-30 15:00:59;195;64;0;8;11;3;2;4;0;5;2
2020-09-30 15:01:59;196;64;0;8;11;3;2;4;0;5;2
2020-09-30 15:02:58;196;64;0;8;11;3;2;4;0;5;2
2020-09-30 15:03:59;196;64;0;8;11;3;2;4;0;5;2
2020-09-30 15:04:59;198;64;0;8;11;3;2;4;0;5;2
2020-09-30 15:05:58;199;64;0;8;11;4;2;4;0;5;2
2020-09-30 15:06:59;200;65;0;8;11;4;2;4;0;5;2
2020-09-30 15:07:59;200;65;0;8;11;4;2;4;0;5;2
2020-09-30 15:08:58;200;65;0;8;11;4;2;4;0;5;2
2020-09-30 15:09:59;201;66;0;8;11;4;2;4;0;5;2
2020-09-30 15:10:59;202;67;0;8;11;4;2;4;0;5;2
2020-09-30 15:11:58;202;67;0;8;11;4;2;4;0;5;2
2020-09-30 15:12:59;202;67;0;8;11;4;2;4;0;5;2
2020-09-30 15:13:59;203;67;0;8;11;4;2;4;0;5;2
2020-09-30 15:14:58;203;67;0;8;11;4;2;4;0;5;2
2020-09-30 15:15:59;203;67;0;8;11;4;2;4;0;5;2
2020-09-30 15:16:59;205;67;0;8;11;4;2;4;0;5;2
2020-09-30 15:17:58;205;67;0;8;11;4;2;4;0;5;2
2020-09-30 15:18:59;205;67;0;8;11;4;2;4;0;5;2
2020-09-30 15:19:58;206;67;0;8;11;5;2;4;0;5;2
2020-09-30 15:20:59;207;68;0;8;11;5;2;4;0;5;2
2020-09-30 15:21:59;208;69;0;8;11;5;2;4;0;5;2
2020-09-30 15:22:58;210;69;0;8;11;5;2;4;0;5;2
2020-09-30 15:23:59;210;69;0;8;11;5;2;4;0;5;2
2020-09-30 15:24:59;213;70;0;8;11;5;2;4;0;5;2
2020-09-30 15:25:58;215;72;0;8;11;5;2;4;0;5;2
2020-09-30 15:26:59;217;72;0;8;11;5;2;4;0;5;2
2020-09-30 15:27:58;217;72;0;8;11;5;2;4;0;5;2
2020-09-30 15:28:59;217;72;0;8;11;5;2;4;0;5;2
2020-09-30 15:29:59;217;72;0;8;11;5;2;4;0;5;2
2020-09-30 15:30:59;218;73;0;8;11;5;2;4;0;5;2
2020-09-30 15:31:58;219;74;0;8;11;5;2;4;0;5;2
2020-09-30 15:32:59;219;74;0;8;11;5;2;4;0;5;2
2020-09-30 15:33:59;219;74;0;8;11;5;2;4;0;5;2
2020-09-30 15:34:58;219;74;0;8;11;5;2;4;0;5;2
2020-09-30 15:35:59;219;74;0;8;11;5;2;4;0;5;2
2020-09-30 15:36:58;219;74;0;8;11;5;2;4;0;5;2
2020-09-30 15:37:59;220;75;0;8;11;5;2;4;0;5;2
2020-09-30 15:38:59;221;75;0;8;11;5;2;4;0;5;2
2020-09-30 15:39:58;222;76;0;8;11;5;2;4;0;5;2
2020-09-30 15:40:59;222;76;0;8;11;5;2;4;0;5;2
2020-09-30 15:41:59;222;76;0;8;11;5;2;4;0;5;2
2020-09-30 15:42:58;222;76;0;8;11;5;2;4;0;5;2
2020-09-30 15:43:59;222;76;0;8;11;5;2;4;0;5;2
2020-09-30 15:44:59;222;76;0;8;11;5;2;4;0;5;2
2020-09-30 15:45:58;222;76;0;8;11;5;2;4;0;5;2
2020-09-30 15:46:59;223;77;0;8;11;5;2;4;0;5;2
2020-09-30 15:47:59;223;77;0;8;11;5;2;4;0;5;2
2020-09-30 15:48:58;223;77;0;8;11;5;2;4;0;5;2
2020-09-30 15:49:59;222;77;0;8;10;5;2;4;0;5;2
2020-09-30 15:50:59;222;77;0;8;10;5;2;4;0;5;2
2020-09-30 15:51:58;223;77;0;8;10;5;2;4;0;5;2
2020-09-30 15:52:59;223;77;0;8;10;5;2;4;0;5;2
2020-09-30 15:53:58;224;78;0;8;10;5;2;4;0;5;2
2020-09-30 15:54:59;224;78;0;8;10;5;2;4;0;5;2
2020-09-30 15:55:59;225;79;0;8;10;5;2;4;0;5;2
2020-09-30 15:56:58;225;79;0;8;10;5;2;4;0;5;2
2020-09-30 15:57:59;225;79;0;8;10;5;2;4;0;5;2
2020-09-30 15:58:59;225;79;0;8;10;5;2;4;0;5;2
2020-09-30 15:59:58;225;79;0;8;10;5;2;4;0;5;2
2020-09-30 16:00:59;225;79;0;8;10;5;2;4;0;5;2
2020-09-30 16:01:58;226;79;0;8;10;5;2;4;0;5;2
2020-09-30 16:02:59;226;79;0;8;10;5;2;4;0;5;2
2020-09-30 16:03:59;227;80;0;8;10;5;2;4;0;5;2
2020-09-30 16:04:58;227;80;0;8;10;5;2;4;0;5;2
2020-09-30 16:05:59;230;80;0;8;10;5;3;4;0;6;2
2020-09-30 16:06:59;230;80;0;8;10;5;3;4;0;6;2
2020-09-30 16:07:58;231;81;0;8;10;5;3;4;0;6;2
2020-09-30 16:08:59;231;81;0;8;10;5;3;4;0;6;2
2020-09-30 16:09:59;232;82;0;8;10;5;3;4;0;6;2
2020-09-30 16:10:58;232;82;0;8;10;5;3;4;0;6;2
2020-09-30 16:11:59;232;82;0;8;10;5;3;4;0;6;2
2020-09-30 16:12:59;233;83;0;8;10;5;3;4;0;6;2
2020-09-30 16:13:58;233;83;0;8;10;5;3;4;0;6;2
2020-09-30 16:14:59;233;83;0;8;10;5;3;4;0;6;2
2020-09-30 16:15:59;233;83;0;8;10;5;3;4;0;6;2
2020-09-30 16:16:58;234;84;0;8;10;5;3;4;0;6;2
2020-09-30 16:17:59;234;84;0;8;10;5;3;4;0;6;2
2020-09-30 16:18:59;234;84;0;8;10;5;3;4;0;6;2
2020-09-30 16:19:58;234;84;0;8;10;5;3;4;0;6;2
2020-09-30 16:20:59;234;84;0;8;10;5;3;4;0;6;2
2020-09-30 16:21:59;234;83;0;8;10;5;3;4;0;6;2
2020-09-30 16:22:58;234;83;0;8;10;5;3;4;0;6;2
2020-09-30 16:23:59;235;83;0;8;10;5;3;4;0;6;2
2020-09-30 16:24:58;236;84;0;8;10;5;3;4;0;6;2
2020-09-30 16:25:59;236;84;0;8;10;5;3;4;0;6;2
2020-09-30 16:26:59;236;85;0;7;10;5;3;4;0;6;2
2020-09-30 16:27:58;236;85;0;7;10;5;3;4;0;6;2
2020-09-30 16:28:59;237;86;0;7;10;5;3;4;0;6;2
2020-09-30 16:29:59;238;86;0;7;10;5;3;4;0;6;2
2020-09-30 16:30:58;238;86;0;7;10;5;3;4;0;6;2
2020-09-30 16:31:59;239;87;0;7;10;5;3;4;0;6;2
2020-09-30 16:32:59;241;88;0;7;10;5;4;4;0;6;2
2020-09-30 16:33:58;241;88;0;7;10;5;4;4;0;6;2
2020-09-30 16:34:59;241;88;0;7;10;5;4;4;0;6;2
2020-09-30 16:35:59;242;88;0;7;10;5;4;4;0;6;2
2020-09-30 16:36:58;242;88;0;7;10;5;4;4;0;6;2
2020-09-30 16:37:59;242;88;0;7;10;5;4;4;0;6;2
2020-09-30 16:38:59;242;88;0;7;10;5;4;4;0;6;2
2020-09-30 16:39:58;244;90;0;7;10;5;4;4;0;6;2
2020-09-30 16:40:59;245;91;0;7;10;5;4;4;0;6;2
2020-09-30 16:41:59;245;91;0;7;10;5;4;4;0;6;2
2020-09-30 16:42:58;245;91;0;7;10;5;4;4;0;6;2
2020-09-30 16:43:59;247;93;0;7;10;5;4;4;0;6;2
2020-09-30 16:44:59;247;93;0;7;10;5;4;4;0;6;2
2020-09-30 16:45:58;247;93;0;7;10;5;4;4;0;6;2
2020-09-30 16:46:59;247;93;0;7;10;5;4;4;0;6;2
2020-09-30 16:47:59;247;93;0;7;10;5;4;4;0;6;2
2020-09-30 16:48:58;250;96;0;7;10;5;4;4;0;6;2
2020-09-30 16:49:59;252;98;0;7;10;5;4;4;0;6;2
2020-09-30 16:50:59;253;98;0;7;10;5;4;4;0;6;2
2020-09-30 16:51:58;253;98;0;7;10;5;4;4;0;6;2
2020-09-30 16:52:59;253;98;0;7;10;5;4;4;0;6;2
2020-09-30 16:53:59;253;98;0;7;10;5;4;4;0;6;2
2020-09-30 16:54:58;253;98;0;7;10;5;4;4;0;6;2
2020-09-30 16:55:59;254;99;0;7;10;5;4;4;0;6;2
2020-09-30 16:56:59;255;99;0;7;10;5;4;4;0;6;2
2020-09-30 16:57:58;255;99;0;7;10;5;4;4;0;6;2
2020-09-30 16:58:59;256;99;0;7;10;5;4;4;0;6;2
2020-09-30 16:59:58;257;99;0;7;10;5;4;4;0;6;2
2020-09-30 17:00:59;257;99;0;7;10;5;4;4;0;6;2
2020-09-30 17:01:59;257;99;0;7;10;5;4;4;0;6;2
2020-09-30 17:02:58;257;99;0;7;10;5;4;4;0;6;2
2020-09-30 17:03:59;257;99;0;7;10;5;4;4;0;6;2
2020-09-30 17:04:59;257;99;0;7;10;5;4;4;0;6;2
2020-09-30 17:05:59;257;99;0;7;10;5;4;4;0;6;2
2020-09-30 17:06:58;257;99;0;7;10;5;4;4;0;6;2
2020-09-30 17:07:59;257;99;0;7;10;5;4;4;0;6;2
2020-09-30 17:08:59;257;99;0;7;10;5;4;4;0;6;2
2020-09-30 17:09:58;257;99;0;7;10;5;4;4;0;6;2
2020-09-30 17:10:59;258;99;0;7;10;5;4;4;0;6;2
2020-09-30 17:11:59;259;100;0;7;10;5;4;4;0;6;2
2020-09-30 17:12:58;262;101;0;7;10;5;4;4;0;6;2
2020-09-30 17:13:59;262;101;0;7;10;5;4;4;0;6;2
2020-09-30 17:14:58;262;101;0;7;10;5;4;4;0;6;2
2020-09-30 17:15:59;262;101;0;7;10;5;4;4;0;6;2
2020-09-30 17:16:59;262;101;0;7;10;5;4;4;0;6;2
2020-09-30 17:17:58;262;101;0;7;10;5;4;4;0;6;2
2020-09-30 17:18:59;263;101;0;7;10;5;4;4;0;6;2
2020-09-30 17:19:58;263;101;0;7;10;5;4;4;0;6;2
2020-09-30 17:20:59;263;101;0;7;10;5;4;4;0;6;2
2020-09-30 17:21:59;263;101;0;7;10;5;4;4;0;6;2
2020-09-30 17:22:58;263;101;0;7;10;5;4;4;0;6;2
2020-09-30 17:23:59;264;102;0;7;10;5;4;4;0;6;2
2020-09-30 17:24:59;264;102;0;7;10;5;4;4;0;6;2
2020-09-30 17:25:58;265;103;0;7;10;5;4;4;0;6;2
2020-09-30 17:26:59;265;103;0;7;10;5;4;4;0;6;2
2020-09-30 17:27:59;265;103;0;7;10;5;4;4;0;6;2
2020-09-30 17:28:58;265;103;0;7;10;5;4;4;0;6;2
2020-09-30 17:29:59;266;103;0;7;10;5;4;4;0;6;2
2020-09-30 17:30:59;268;104;0;7;10;5;4;4;0;6;2
2020-09-30 17:31:58;269;104;0;7;10;5;4;4;0;6;2
2020-09-30 17:32:59;270;105;0;7;10;5;4;4;0;6;2
2020-09-30 17:33:58;271;106;0;7;10;5;4;4;0;6;2
2020-09-30 17:34:59;271;106;0;7;10;5;4;4;0;6;2
2020-09-30 17:35:59;271;106;0;7;10;5;4;4;0;6;2
2020-09-30 17:36:58;272;106;0;7;10;6;4;4;0;6;2
2020-09-30 17:37:59;273;107;0;7;10;6;4;4;0;6;2
2020-09-30 17:38:59;273;107;0;7;10;6;4;4;0;6;2
2020-09-30 17:40:00;273;107;0;7;10;6;4;4;0;6;2
2020-09-30 17:40:58;274;107;0;7;10;6;4;4;0;6;2
2020-09-30 17:41:59;276;107;0;7;10;6;5;4;0;6;2
2020-09-30 17:42:58;276;107;0;7;10;6;5;4;0;6;2
2020-09-30 17:43:59;276;107;0;7;10;6;5;4;0;6;2
2020-09-30 17:44:59;277;108;0;7;10;6;5;4;0;6;2
2020-09-30 17:45:59;278;108;0;7;10;6;5;4;0;6;2
2020-09-30 17:46:58;278;108;0;7;10;6;5;4;0;6;2
2020-09-30 17:47:59;279;108;0;7;10;6;5;4;0;6;2
2020-09-30 17:48:58;280;108;0;7;10;6;5;4;0;6;2
2020-09-30 17:49:59;281;108;0;7;10;6;5;4;0;6;2
2020-09-30 17:50:59;281;108;0;7;10;6;5;4;0;6;2
2020-09-30 17:51:58;282;108;0;7;10;6;5;4;0;6;2
2020-09-30 17:52:59;282;108;0;7;10;6;5;4;0;6;2
2020-09-30 17:53:59;282;108;0;7;10;6;5;4;0;6;2
2020-09-30 17:54:58;282;108;0;7;10;6;5;4;0;6;2
2020-09-30 17:55:59;282;108;0;7;10;6;5;4;0;6;2
2020-09-30 17:56:59;282;108;0;7;10;6;5;4;0;6;2
2020-09-30 17:57:58;283;109;0;7;10;6;5;4;0;6;2
2020-09-30 17:58:59;283;109;0;7;10;6;5;4;0;6;2
2020-09-30 17:59:59;283;109;0;7;10;6;5;4;0;6;2
2020-09-30 18:00:58;283;109;0;7;10;6;5;4;0;6;2
2020-09-30 18:01:59;283;109;0;7;10;6;5;4;0;6;2
2020-09-30 18:02:59;284;110;0;7;10;6;5;4;0;6;2
2020-09-30 18:03:58;284;110;0;7;10;6;5;4;0;6;2
2020-09-30 18:04:59;284;110;0;7;10;6;5;4;0;6;2
2020-09-30 18:05:59;286;110;0;7;10;6;5;4;0;6;2
2020-09-30 18:06:58;288;111;0;7;10;6;5;4;0;6;2
2020-09-30 18:07:59;288;112;0;7;10;6;5;4;0;6;2
2020-09-30 18:08:59;289;113;0;7;10;6;5;4;0;6;2
2020-09-30 18:09:58;291;114;0;7;10;6;5;4;0;6;2
2020-09-30 18:10:59;291;114;0;7;10;6;5;4;0;6;2
2020-09-30 18:11:59;291;114;0;7;10;6;5;4;0;6;2
2020-09-30 18:12:59;291;114;0;7;10;6;5;4;0;6;2
2020-09-30 18:13:58;292;115;0;7;10;6;5;4;0;6;2
2020-09-30 18:14:59;293;115;0;7;10;6;5;4;0;6;2
2020-09-30 18:16:00;295;116;0;7;10;6;5;4;0;6;2
2020-09-30 18:16:58;295;116;0;7;10;6;5;4;0;6;2
2020-09-30 18:17:59;295;116;0;7;10;6;5;4;0;6;2
2020-09-30 18:18:58;295;116;0;7;10;6;5;4;0;6;2
2020-09-30 18:19:59;296;117;0;7;10;6;5;4;0;6;2
2020-09-30 18:20:59;296;117;0;7;10;6;5;4;0;6;2
2020-09-30 18:21:58;296;117;0;7;10;6;5;4;0;6;2
2020-09-30 18:22:59;296;117;0;7;10;6;5;4;0;6;2
2020-09-30 18:23:59;296;117;0;7;10;6;5;4;0;6;2
2020-09-30 18:24:59;296;117;0;7;10;6;5;4;0;6;2
2020-09-30 18:25:58;296;117;0;7;10;6;5;4;0;6;2
2020-09-30 18:26:59;296;117;0;7;10;6;5;4;0;6;2
2020-09-30 18:27:59;297;117;0;7;10;6;5;4;0;6;2
2020-09-30 18:28:58;298;118;0;7;10;6;5;4;0;6;2
2020-09-30 18:29:59;298;118;0;7;10;6;5;4;0;6;2
2020-09-30 18:30:59;298;118;0;7;10;6;5;4;0;6;2
2020-09-30 18:31:58;298;118;0;7;10;6;5;4;0;6;2
2020-09-30 18:32:59;300;119;0;7;10;6;5;4;0;6;2
2020-09-30 18:33:59;300;119;0;7;10;6;5;4;0;6;2
2020-09-30 18:34:58;300;120;0;7;9;6;5;4;0;6;2
2020-09-30 18:35:59;300;120;0;7;9;6;5;4;0;6;2
2020-09-30 18:36:59;301;120;0;7;10;6;5;4;0;6;2
2020-09-30 18:37:58;301;120;0;7;10;6;5;4;0;6;2
2020-09-30 18:38:59;301;120;0;7;10;6;5;4;0;6;2
2020-09-30 18:39:58;301;120;0;7;10;6;5;4;0;6;2
2020-09-30 18:40:59;302;120;0;7;10;6;5;4;0;6;2
2020-09-30 18:41:59;302;120;0;7;10;6;5;4;0;6;2
2020-09-30 18:43:00;303;120;0;7;10;6;5;4;0;6;2
2020-09-30 18:43:58;303;120;0;7;10;6;5;4;0;6;2
2020-09-30 18:44:59;304;120;0;7;10;6;5;4;0;6;2
2020-09-30 18:45:59;305;121;0;7;10;6;5;4;0;6;2
2020-09-30 18:46:58;305;121;0;7;10;6;5;4;0;6;2
2020-09-30 18:47:59;305;121;0;7;10;6;5;4;0;6;2
2020-09-30 18:48:59;305;121;0;7;10;6;5;4;0;6;2
2020-09-30 18:49:58;305;121;0;7;10;6;5;4;0;6;2
2020-09-30 18:50:59;307;121;0;7;10;6;5;4;0;6;2
2020-09-30 18:51:58;308;122;0;7;10;6;5;4;0;6;2
2020-09-30 18:52:59;308;122;0;7;10;6;5;4;0;6;2
2020-09-30 18:53:59;309;123;0;7;10;6;5;4;0;6;2
2020-09-30 18:54:58;309;123;0;7;10;6;5;4;0;6;2
2020-09-30 18:55:59;309;123;0;7;10;6;5;4;0;6;2
2020-09-30 18:56:59;309;123;0;7;10;6;5;4;0;6;2
2020-09-30 18:57:58;309;123;0;7;10;6;5;4;0;6;2
2020-09-30 18:58:59;309;123;0;7;10;6;5;4;0;6;2
2020-09-30 18:59:59;309;123;0;7;10;6;5;4;0;6;2
2020-09-30 19:00:58;309;123;0;7;10;6;5;4;0;6;2
2020-09-30 19:01:59;309;123;0;7;10;6;5;4;0;6;2
2020-09-30 19:02:59;309;124;0;7;9;6;5;4;0;6;2
2020-09-30 19:03:58;309;124;0;7;9;6;5;4;0;6;2
2020-09-30 19:04:59;310;124;0;7;9;6;5;4;0;6;2
2020-09-30 19:05:59;311;124;0;7;9;6;5;4;0;6;2
2020-09-30 19:06:58;311;124;0;7;9;6;5;4;0;6;2
2020-09-30 19:07:59;311;124;0;7;9;6;5;4;0;6;2
2020-09-30 19:08:59;311;124;0;7;9;6;5;4;0;6;2
2020-09-30 19:09:58;312;124;0;7;9;7;5;4;0;6;2
2020-09-30 19:10:59;313;124;0;7;9;7;5;4;0;6;2
2020-09-30 19:11:59;314;124;0;7;9;7;5;4;0;6;2
2020-09-30 19:12:58;314;124;0;7;9;7;5;4;0;6;2
2020-09-30 19:13:59;315;126;0;7;9;7;5;4;0;6;2
2020-09-30 19:14:58;317;126;0;7;9;7;5;4;0;6;2
2020-09-30 19:15:59;317;125;0;7;9;7;5;4;0;6;2
2020-09-30 19:16:59;320;128;0;7;9;7;5;4;0;5;2
2020-09-30 19:17:58;320;128;0;7;9;7;5;4;0;5;2
2020-09-30 19:18:59;320;128;0;7;9;7;5;4;0;5;2
2020-09-30 19:19:59;320;128;0;7;9;7;5;4;0;5;2
2020-09-30 19:20:58;320;128;0;7;9;7;5;4;0;5;2
2020-09-30 19:21:59;320;128;0;7;9;7;5;4;0;5;2
2020-09-30 19:22:59;321;128;0;7;9;7;5;4;0;5;2
2020-09-30 19:23:58;323;128;0;7;9;7;5;4;0;5;2
2020-09-30 19:24:59;323;128;0;7;9;7;5;4;0;5;2
2020-09-30 19:25:59;324;129;0;7;9;7;5;4;0;5;2
2020-09-30 19:26:58;325;129;0;7;9;7;5;4;0;5;2
2020-09-30 19:27:59;328;131;0;7;9;7;5;4;0;5;2
2020-09-30 19:28:59;328;131;0;7;9;7;5;4;0;5;2
2020-09-30 19:29:59;329;132;0;7;9;7;5;4;0;5;2
2020-09-30 19:30:58;329;132;0;7;9;7;5;4;0;5;2
2020-09-30 19:31:59;329;132;0;7;9;7;5;4;0;5;2
2020-09-30 19:32:59;332;132;0;7;9;7;5;4;0;5;2
2020-09-30 19:33:58;335;132;0;7;9;7;5;4;0;5;2
2020-09-30 19:34:59;334;132;0;7;9;7;5;4;0;5;2
2020-09-30 19:35:58;336;133;0;7;9;7;5;4;0;5;2
2020-09-30 19:36:59;336;133;0;7;9;7;5;4;0;5;2
2020-09-30 19:37:58;336;133;0;7;9;7;5;4;0;5;2
2020-09-30 19:38:59;336;133;0;7;9;7;5;4;0;5;2
2020-09-30 19:39:59;337;133;0;7;9;7;5;4;0;5;2
2020-09-30 19:40:58;337;133;0;7;9;7;5;4;0;5;2
2020-09-30 19:41:59;338;133;0;7;9;7;5;4;0;5;2
2020-09-30 19:42:59;338;134;0;7;9;7;4;4;0;5;2
2020-09-30 19:43:58;338;134;0;7;9;7;4;4;0;5;2
2020-09-30 19:44:59;340;134;0;7;9;7;4;4;0;5;2
