datetime;total_votes;violetshit;pupsique;sergoff;rockamark;KOCTOPE3;jovan;cofee;dear_pavlik;Есения;brammator
2019-01-23 13:12:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:13:58;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:14:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:15:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:16:58;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:17:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:18:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:19:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:20:58;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:21:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:22:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:23:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:24:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:25:58;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:26:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:27:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:28:58;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:29:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:30:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:31:58;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:32:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:33:58;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:34:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:35:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:36:58;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:37:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:38:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:39:58;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:40:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:41:59;126;64;8;16;9;3;5;3;3;0;2
2019-01-23 13:42:58;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:43:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:44:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:45:58;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:46:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:47:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:48:58;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:49:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:50:58;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:51:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:52:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:53:58;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:54:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:56:00;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:56:58;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:57:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:58:58;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 13:59:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 14:00:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 14:01:58;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 14:02:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 14:03:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 14:04:58;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 14:05:59;127;64;8;16;9;4;5;3;3;0;2
2019-01-23 14:06:58;127;64;8;16;10;4;5;2;3;0;2
2019-01-23 14:07:59;127;64;8;16;10;4;5;2;3;0;2
2019-01-23 14:08:59;127;64;8;16;10;4;5;2;3;0;2
2019-01-23 14:09:58;127;64;8;16;10;4;5;2;3;0;2
2019-01-23 14:10:59;127;64;8;16;10;4;5;2;3;0;2
2019-01-23 14:11:59;127;64;8;16;10;4;5;2;3;0;2
2019-01-23 14:12:58;127;64;8;16;10;4;5;2;3;0;2
2019-01-23 14:13:59;127;64;8;16;10;4;5;2;3;0;2
2019-01-23 14:14:59;127;64;8;16;10;4;5;2;3;0;2
2019-01-23 14:15:58;127;64;8;16;10;4;5;2;3;0;2
2019-01-23 14:16:59;127;64;8;16;10;4;5;2;3;0;2
2019-01-23 14:17:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:18:58;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:19:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:20:58;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:21:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:22:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:23:58;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:24:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:25:58;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:26:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:27:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:28:58;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:29:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:30:58;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:31:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:32:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:33:58;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:34:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:35:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:36:58;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:37:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:38:59;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:39:58;128;64;8;16;11;4;5;2;3;0;2
2019-01-23 14:40:59;130;64;8;17;11;4;6;2;3;0;2
2019-01-23 14:41:59;130;64;8;17;11;4;6;2;3;0;2
2019-01-23 14:42:58;130;64;8;17;11;4;6;2;3;0;2
2019-01-23 14:43:59;130;64;8;17;11;4;6;2;3;0;2
2019-01-23 14:44:58;130;64;8;17;11;4;6;2;3;0;2
2019-01-23 14:45:59;130;64;8;17;11;4;6;2;3;0;2
2019-01-23 14:46:59;130;64;8;17;11;4;6;2;3;0;2
2019-01-23 14:47:58;130;64;8;17;11;4;6;2;3;0;2
2019-01-23 14:48:59;130;64;8;17;11;4;6;2;3;0;2
2019-01-23 14:49:59;130;64;8;17;11;4;6;2;3;0;2
2019-01-23 14:50:58;130;64;8;17;11;4;6;2;3;0;2
2019-01-23 14:51:59;130;64;8;17;11;4;6;2;3;0;2
2019-01-23 14:52:58;130;64;8;17;11;4;6;2;3;0;2
2019-01-23 14:53:59;131;65;8;17;11;4;6;2;3;0;2
2019-01-23 14:54:59;131;65;8;17;11;4;6;2;3;0;2
2019-01-23 14:55:58;131;65;8;17;11;4;6;2;3;0;2
2019-01-23 14:56:59;133;65;8;17;11;4;6;3;3;0;2
2019-01-23 14:57:59;134;66;8;17;11;4;6;3;3;0;2
2019-01-23 14:58:58;135;66;8;17;11;4;6;3;3;2;2
2019-01-23 14:59:59;136;67;8;17;11;4;6;3;3;2;2
2019-01-23 15:00:58;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:01:59;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:02:59;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:03:58;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:04:59;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:05:59;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:06:58;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:07:59;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:08:59;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:09:58;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:10:59;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:11:58;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:12:59;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:13:59;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:14:58;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:15:59;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:16:59;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:17:58;137;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:18:59;138;68;8;17;11;4;6;3;3;2;2
2019-01-23 15:20:00;139;68;8;18;11;4;6;3;3;2;2
2019-01-23 15:20:58;139;68;8;18;11;4;6;3;3;2;2
2019-01-23 15:21:59;139;68;8;18;11;4;6;3;3;2;2
2019-01-23 15:22:58;139;68;8;18;11;4;6;3;3;2;2
2019-01-23 15:23:59;139;68;8;18;11;4;6;3;3;2;2
2019-01-23 15:24:59;139;68;8;18;11;4;6;3;3;2;2
2019-01-23 15:25:58;139;68;8;18;11;4;6;3;3;2;2
2019-01-23 15:26:59;139;68;8;18;11;4;6;3;3;2;2
2019-01-23 15:27:58;139;68;8;18;11;4;6;3;3;2;2
2019-01-23 15:28:59;139;68;8;18;11;4;6;3;3;2;2
2019-01-23 15:29:59;139;68;8;18;11;4;6;3;3;2;2
2019-01-23 15:30:58;139;68;8;18;11;4;6;3;3;2;2
2019-01-23 15:31:59;139;68;8;18;11;4;6;3;3;2;2
2019-01-23 15:32:59;140;68;8;19;11;4;6;3;3;2;2
2019-01-23 15:33:58;140;68;8;19;11;4;6;3;3;2;2
2019-01-23 15:34:59;140;68;8;19;11;4;6;3;3;2;2
2019-01-23 15:35:59;140;68;8;19;11;4;6;3;3;2;2
2019-01-23 15:36:58;140;68;8;19;11;4;6;3;3;2;2
2019-01-23 15:37:59;141;69;8;19;11;4;6;3;3;2;2
2019-01-23 15:38:59;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:39:58;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:41:00;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:41:58;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:42:59;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:43:59;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:44:58;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:45:59;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:46:59;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:47:58;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:48:59;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:49:58;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:50:59;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:51:59;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:52:59;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:53:59;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:54:58;142;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:55:59;143;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:56:59;143;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:57:58;143;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:58:59;143;69;8;19;12;4;6;3;3;2;2
2019-01-23 15:59:59;143;69;8;19;12;4;6;3;3;2;2
2019-01-23 16:00:58;143;69;8;19;12;4;6;3;3;2;2
2019-01-23 16:01:59;143;69;8;19;12;4;6;3;3;2;2
2019-01-23 16:02:59;143;69;8;19;12;4;6;3;3;2;2
2019-01-23 16:03:58;143;69;8;19;12;4;6;3;3;2;2
2019-01-23 16:04:59;143;69;8;19;12;4;6;3;3;2;2
2019-01-23 16:05:59;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:06:58;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:07:59;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:08:59;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:09:58;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:10:59;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:12:00;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:12:58;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:13:59;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:14:58;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:15:59;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:16:59;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:17:58;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:18:59;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:20:00;144;69;9;19;12;4;6;3;3;2;2
2019-01-23 16:20:58;145;69;10;19;12;4;6;3;3;2;2
2019-01-23 16:21:59;145;69;10;19;12;4;6;3;3;2;2
2019-01-23 16:22:58;145;69;10;19;12;4;6;3;3;2;2
2019-01-23 16:23:59;145;69;10;19;12;4;6;3;3;2;2
2019-01-23 16:24:59;145;69;10;19;12;4;6;3;3;2;2
2019-01-23 16:25:58;146;70;10;19;12;4;6;3;3;2;2
2019-01-23 16:26:59;146;70;10;19;12;4;6;3;3;2;2
2019-01-23 16:27:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:28:58;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:29:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:30:58;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:31:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:32:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:33:58;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:34:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:35:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:36:58;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:37:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:38:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:39:58;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:40:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:41:58;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:42:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:43:58;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:44:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:45:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:46:58;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:47:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:48:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:49:58;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:50:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:51:59;147;70;10;19;12;5;6;3;3;2;2
2019-01-23 16:52:58;148;71;10;19;12;5;6;3;3;2;2
2019-01-23 16:53:59;148;71;10;19;12;5;6;3;3;2;2
2019-01-23 16:54:59;148;71;10;19;12;5;6;3;3;2;2
2019-01-23 16:55:58;149;72;10;19;12;5;6;3;3;2;2
2019-01-23 16:56:59;149;72;10;19;12;5;6;3;3;2;2
2019-01-23 16:57:59;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 16:58:58;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 16:59:59;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 17:00:58;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 17:01:59;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 17:02:59;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 17:03:58;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 17:04:59;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 17:05:59;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 17:06:58;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 17:07:59;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 17:08:59;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 17:09:58;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 17:10:59;150;72;10;19;12;6;6;3;3;2;2
2019-01-23 17:11:58;151;73;10;19;12;6;6;3;3;2;2
2019-01-23 17:12:59;151;73;10;19;12;6;6;3;3;2;2
2019-01-23 17:13:59;151;73;10;19;12;6;6;3;3;2;2
2019-01-23 17:14:58;151;73;10;19;12;6;6;3;3;2;2
2019-01-23 17:15:59;151;73;10;19;12;6;6;3;3;2;2
2019-01-23 17:16:59;151;73;10;19;12;6;6;3;3;2;2
2019-01-23 17:17:58;151;73;10;19;12;6;6;3;3;2;2
2019-01-23 17:18:59;151;73;10;19;12;6;6;3;3;2;2
2019-01-23 17:19:58;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:20:59;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:21:59;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:22:58;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:23:59;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:24:58;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:25:59;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:26:59;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:27:58;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:28:59;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:29:59;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:30:58;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:32:00;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:32:58;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:33:59;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:34:58;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:35:59;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:36:59;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:37:58;152;74;10;19;12;6;6;3;3;2;2
2019-01-23 17:38:59;153;75;10;19;12;6;6;3;3;2;2
2019-01-23 17:39:59;153;75;10;19;12;6;6;3;3;2;2
2019-01-23 17:40:58;153;75;10;19;12;6;6;3;3;2;2
2019-01-23 17:41:59;153;75;10;19;12;6;6;3;3;2;2
2019-01-23 17:42:59;153;75;10;19;12;6;6;3;3;2;2
2019-01-23 17:43:58;154;75;10;19;13;6;6;3;3;2;2
2019-01-23 17:44:59;154;75;10;19;13;6;6;3;3;2;2
2019-01-23 17:45:59;154;75;10;19;13;6;6;3;3;2;2
2019-01-23 17:46:58;154;75;10;19;13;6;6;3;3;2;2
2019-01-23 17:47:59;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 17:48:59;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 17:49:58;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 17:50:59;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 17:51:58;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 17:52:59;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 17:53:59;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 17:54:58;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 17:55:59;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 17:56:59;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 17:57:58;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 17:58:59;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 17:59:58;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 18:00:59;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 18:01:59;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 18:03:00;156;75;10;19;15;6;6;3;3;2;2
2019-01-23 18:03:58;157;75;10;19;15;6;6;4;3;2;2
2019-01-23 18:04:59;157;75;10;19;15;6;6;4;3;2;2
2019-01-23 18:06:00;157;75;10;19;15;6;6;4;3;2;2
2019-01-23 18:06:58;158;76;10;19;15;6;6;4;3;2;2
2019-01-23 18:07:59;158;76;10;19;15;6;6;4;3;2;2
2019-01-23 18:08:58;158;76;10;19;15;6;6;4;3;2;2
2019-01-23 18:09:59;158;76;10;19;15;6;6;4;3;2;2
2019-01-23 18:10:59;158;76;10;19;15;6;6;4;3;2;2
2019-01-23 18:11:58;159;76;10;19;15;7;6;4;3;2;2
2019-01-23 18:12:59;159;76;10;19;15;7;6;4;3;2;2
2019-01-23 18:13:58;159;76;10;19;15;7;6;4;3;2;2
2019-01-23 18:14:59;159;76;10;19;15;7;6;4;3;2;2
2019-01-23 18:15:59;159;76;10;19;15;7;6;4;3;2;2
2019-01-23 18:16:58;159;76;10;19;15;7;6;4;3;2;2
2019-01-23 18:17:59;159;76;10;19;15;7;6;4;3;2;2
2019-01-23 18:18:59;159;76;10;19;15;7;6;4;3;2;2
2019-01-23 18:19:58;159;76;10;19;15;7;6;4;3;2;2
2019-01-23 18:20:59;159;76;10;19;15;7;6;4;3;2;2
2019-01-23 18:21:58;160;76;11;19;15;7;6;4;3;2;2
2019-01-23 18:22:59;160;76;11;19;15;7;6;4;3;2;2
2019-01-23 18:23:59;160;76;11;19;15;7;6;4;3;2;2
2019-01-23 18:24:58;160;76;11;19;15;7;6;4;3;2;2
2019-01-23 18:25:59;161;77;11;19;15;7;6;4;3;2;2
2019-01-23 18:26:59;161;77;11;19;15;7;6;4;3;2;2
2019-01-23 18:27:59;161;77;11;19;15;7;6;4;3;2;2
2019-01-23 18:28:58;161;77;11;19;15;7;6;4;3;2;2
2019-01-23 18:29:59;161;77;11;19;15;7;6;4;3;2;2
2019-01-23 18:30:58;161;77;11;19;15;7;6;4;3;2;2
2019-01-23 18:31:59;161;77;11;19;15;7;6;4;3;2;2
2019-01-23 18:32:59;161;77;11;19;15;7;6;4;3;2;2
2019-01-23 18:34:00;161;77;11;19;15;7;6;4;3;2;2
2019-01-23 18:34:58;161;77;11;19;15;7;6;4;3;2;2
2019-01-23 18:35:59;161;77;11;19;15;7;6;4;3;2;2
2019-01-23 18:36:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:37:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:38:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:39:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:40:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:41:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:42:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:43:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:44:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:45:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:46:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:47:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:48:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:49:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:50:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:51:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:52:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:53:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:55:00;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:55:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:56:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:57:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:58:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 18:59:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:00:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:01:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:02:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:03:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:04:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:05:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:06:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:07:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:08:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:09:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:10:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:11:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:12:58;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:13:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:14:59;162;78;11;19;15;7;6;4;3;2;2
2019-01-23 19:15:58;163;78;12;19;15;7;6;4;3;2;2
2019-01-23 19:16:59;163;78;12;19;15;7;6;4;3;2;2
2019-01-23 19:17:58;163;78;12;19;15;7;6;4;3;2;2
2019-01-23 19:18:59;163;78;12;19;15;7;6;4;3;2;2
2019-01-23 19:19:59;163;78;12;19;15;7;6;4;3;2;2
2019-01-23 19:20:58;163;78;12;19;15;7;6;4;3;2;2
2019-01-23 19:21:59;163;78;12;19;15;7;6;4;3;2;2
2019-01-23 19:22:59;163;78;12;19;15;7;6;4;3;2;2
2019-01-23 19:23:58;164;79;12;19;15;7;6;4;3;2;2
2019-01-23 19:24:59;164;79;12;19;15;7;6;4;3;2;2
2019-01-23 19:25:59;164;79;12;19;15;7;6;4;3;2;2
2019-01-23 19:26:58;164;79;12;19;15;7;6;4;3;2;2
2019-01-23 19:27:59;165;79;12;19;15;7;7;4;3;2;2
2019-01-23 19:28:58;165;79;12;19;15;7;7;4;3;2;2
2019-01-23 19:29:59;165;79;12;19;15;7;7;4;3;2;2
2019-01-23 19:30:59;165;79;12;19;15;7;7;4;3;2;2
2019-01-23 19:31:58;165;79;12;19;15;7;7;4;3;2;2
2019-01-23 19:32:59;165;79;12;19;15;7;7;4;3;2;2
2019-01-23 19:33:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:34:58;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:35:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:36:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:37:58;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:38:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:39:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:40:58;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:41:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:42:58;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:43:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:44:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:45:58;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:46:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:47:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:48:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:49:58;167;80;13;19;15;7;7;4;3;2;2
