datetime;total_votes;Zubasteg;Mutafakaz;gizm0;megaslowpoke;sexychinagay;Zadorno;navalny;Zvag;Wiedemann;Shady
2020-05-13 13:09:58;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:10:59;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:11:58;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:12:59;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:13:58;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:14:59;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:15:59;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:16:58;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:17:59;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:18:59;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:19:59;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:20:58;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:21:59;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:22:59;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:23:58;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:24:59;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:25:59;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:26:58;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:27:59;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:28:59;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:29:58;204;43;38;20;26;13;16;2;15;4;3
2020-05-13 13:30:59;205;44;38;20;26;13;16;2;15;4;3
2020-05-13 13:31:59;205;44;38;20;26;13;16;2;15;4;3
2020-05-13 13:32:58;205;44;38;20;26;13;16;2;15;4;3
2020-05-13 13:33:59;205;44;38;20;26;13;16;2;15;4;3
2020-05-13 13:34:59;206;44;38;20;27;13;16;2;15;4;3
2020-05-13 13:35:58;206;44;38;20;27;13;16;2;15;4;3
2020-05-13 13:36:59;206;44;38;20;27;13;16;2;15;4;3
2020-05-13 13:37:59;207;45;38;20;26;13;16;3;15;4;3
2020-05-13 13:38:58;207;45;38;20;26;13;16;3;15;4;3
2020-05-13 13:39:59;207;45;38;20;26;13;16;3;15;4;3
2020-05-13 13:40:59;207;45;38;20;26;13;16;3;15;4;3
2020-05-13 13:41:58;207;45;38;20;26;13;16;3;15;4;3
2020-05-13 13:42:59;207;45;38;20;26;13;16;3;15;4;3
2020-05-13 13:44:00;207;45;38;20;26;13;16;3;15;4;3
2020-05-13 13:44:58;207;45;38;20;26;13;16;3;15;4;3
2020-05-13 13:45:59;208;46;38;20;26;13;16;3;15;4;3
2020-05-13 13:46:59;209;47;38;20;26;13;16;3;15;4;3
2020-05-13 13:47:58;210;47;39;20;26;13;16;3;15;4;3
2020-05-13 13:48:59;211;48;39;20;26;13;16;3;15;4;3
2020-05-13 13:49:59;213;48;40;20;26;13;16;3;15;5;3
2020-05-13 13:50:58;213;48;40;20;26;13;16;3;15;5;3
2020-05-13 13:51:59;214;49;40;20;26;13;16;3;15;5;3
2020-05-13 13:52:59;215;50;40;20;26;13;16;3;15;5;3
2020-05-13 13:53:58;215;50;40;20;26;13;16;3;15;5;3
2020-05-13 13:54:59;215;50;40;20;26;13;16;3;15;5;3
2020-05-13 13:55:59;215;50;40;20;26;13;16;3;15;5;3
2020-05-13 13:56:58;215;50;40;20;26;13;16;3;15;5;3
2020-05-13 13:57:59;215;50;40;20;26;13;16;3;15;5;3
2020-05-13 13:58:59;215;50;40;20;26;13;16;3;15;5;3
2020-05-13 13:59:58;215;50;40;20;26;13;16;3;15;5;3
2020-05-13 14:00:59;215;50;40;20;26;13;16;3;15;5;3
2020-05-13 14:02:00;215;50;40;20;26;13;16;3;15;5;3
2020-05-13 14:02:58;215;50;40;20;26;13;16;3;15;5;3
2020-05-13 14:03:59;215;50;40;20;26;13;16;3;15;5;3
2020-05-13 14:04:58;215;50;40;20;26;13;16;3;15;5;3
2020-05-13 14:05:59;216;50;41;20;26;13;16;3;15;5;3
2020-05-13 14:06:59;216;50;41;20;26;13;16;3;15;5;3
2020-05-13 14:07:59;216;50;41;20;26;13;16;3;15;5;3
2020-05-13 14:08:58;217;50;42;20;26;13;16;3;15;5;3
2020-05-13 14:09:59;217;50;42;20;26;13;16;3;15;5;3
2020-05-13 14:10:58;217;50;41;20;27;13;16;3;15;5;3
2020-05-13 14:11:59;217;50;41;20;27;13;16;3;15;5;3
2020-05-13 14:12:59;217;50;41;20;27;13;16;3;15;5;3
2020-05-13 14:13:59;217;50;41;20;27;13;16;3;15;5;3
2020-05-13 14:14:58;217;50;41;20;27;13;16;3;15;5;3
2020-05-13 14:15:59;217;50;41;20;27;13;16;3;15;5;3
2020-05-13 14:16:59;217;50;41;20;27;13;16;3;15;5;3
2020-05-13 14:17:58;217;50;41;20;27;13;16;3;15;5;3
2020-05-13 14:18:59;217;50;41;20;27;13;16;3;15;5;3
2020-05-13 14:19:59;217;50;41;20;27;13;16;3;15;5;3
2020-05-13 14:20:58;217;50;41;20;27;13;16;3;15;5;3
2020-05-13 14:21:59;217;50;41;20;27;13;16;3;15;5;3
2020-05-13 14:22:59;217;50;41;20;27;13;16;3;15;5;3
2020-05-13 14:23:59;218;50;42;20;27;13;16;3;15;5;3
2020-05-13 14:24:58;217;50;42;20;26;13;16;3;15;5;3
2020-05-13 14:25:59;217;50;42;20;26;13;16;3;15;5;3
2020-05-13 14:26:59;217;50;42;20;26;13;16;3;15;5;3
2020-05-13 14:27:58;217;50;42;20;26;13;16;3;15;5;3
2020-05-13 14:28:59;217;50;42;20;26;13;16;3;15;5;3
2020-05-13 14:29:59;218;51;42;20;26;13;16;3;15;5;3
2020-05-13 14:30:58;219;51;43;20;26;13;16;3;15;5;3
2020-05-13 14:31:59;219;51;43;20;26;13;16;3;15;5;3
2020-05-13 14:32:59;219;51;43;20;26;13;16;3;15;5;3
2020-05-13 14:33:58;219;51;43;20;26;13;16;3;15;5;3
2020-05-13 14:34:59;219;51;43;20;26;13;16;3;15;5;3
2020-05-13 14:35:59;219;51;43;20;26;13;16;3;15;5;3
2020-05-13 14:36:58;219;51;43;20;26;13;16;3;15;5;3
2020-05-13 14:37:59;219;51;43;20;26;13;16;3;15;5;3
2020-05-13 14:38:59;219;51;43;20;26;13;16;3;15;5;3
2020-05-13 14:39:58;219;51;43;20;26;13;16;3;15;5;3
2020-05-13 14:40:59;219;51;43;20;26;13;16;3;15;5;3
2020-05-13 14:41:59;219;51;43;20;26;13;16;3;15;5;3
2020-05-13 14:42:58;220;52;43;20;26;13;16;3;15;5;3
2020-05-13 14:43:59;221;52;43;21;26;13;16;3;15;5;3
2020-05-13 14:44:58;221;52;43;21;26;13;16;3;15;5;3
2020-05-13 14:45:59;221;52;43;21;26;13;16;3;15;5;3
2020-05-13 14:46:59;221;52;43;21;26;13;16;3;15;5;3
2020-05-13 14:47:59;222;53;43;21;26;13;16;3;15;5;3
2020-05-13 14:48:58;222;53;43;21;26;13;16;3;15;5;3
2020-05-13 14:49:59;222;53;43;21;26;13;16;3;15;5;3
2020-05-13 14:50:59;222;53;43;21;26;13;16;3;15;5;3
2020-05-13 14:51:58;223;53;43;21;26;13;16;3;15;5;3
2020-05-13 14:52:59;223;53;43;21;26;13;16;3;15;5;3
2020-05-13 14:53:59;223;53;43;21;26;13;16;3;15;5;3
2020-05-13 14:54:58;223;53;43;21;26;13;16;3;15;5;3
2020-05-13 14:55:59;223;53;43;21;26;13;16;3;15;5;3
2020-05-13 14:56:59;223;53;43;21;26;13;16;3;15;5;3
2020-05-13 14:57:58;223;53;43;21;26;13;16;3;15;5;3
2020-05-13 14:58:59;223;53;43;21;26;13;16;3;15;5;3
2020-05-13 14:59:59;223;53;43;21;26;13;16;3;15;5;3
2020-05-13 15:00:58;223;53;43;21;26;13;16;3;15;5;3
2020-05-13 15:01:59;223;53;43;21;26;13;16;3;15;5;3
2020-05-13 15:02:59;224;53;44;21;26;13;16;3;15;5;3
2020-05-13 15:03:58;224;53;44;21;26;13;16;3;15;5;3
2020-05-13 15:04:59;224;53;44;21;26;13;16;3;15;5;3
2020-05-13 15:05:59;224;53;44;21;26;13;16;3;15;5;3
2020-05-13 15:06:59;224;53;44;21;26;13;16;3;15;5;3
2020-05-13 15:07:58;224;53;44;21;26;13;16;3;15;5;3
2020-05-13 15:08:59;224;53;44;21;26;13;16;3;15;5;3
2020-05-13 15:09:58;224;53;44;21;26;13;16;3;15;5;3
2020-05-13 15:10:59;224;53;44;21;26;13;16;3;15;5;3
2020-05-13 15:11:59;224;53;44;21;26;13;16;3;15;5;3
2020-05-13 15:12:58;224;53;44;21;26;13;16;3;15;5;3
2020-05-13 15:13:59;225;54;44;21;26;13;16;3;15;5;3
2020-05-13 15:14:59;227;55;45;21;26;13;16;3;15;5;3
2020-05-13 15:15:58;227;55;45;21;26;13;16;3;15;5;3
2020-05-13 15:16:59;227;55;45;21;26;13;16;3;15;5;3
2020-05-13 15:17:59;228;55;45;21;26;13;16;4;15;5;3
2020-05-13 15:18:58;228;55;45;21;26;13;16;4;15;5;3
2020-05-13 15:19:59;228;55;45;21;26;13;16;4;15;5;3
2020-05-13 15:20:59;228;55;45;21;26;13;16;4;15;5;3
2020-05-13 15:21:58;228;55;45;21;26;13;16;4;15;5;3
2020-05-13 15:22:59;228;55;45;21;26;13;16;4;15;5;3
2020-05-13 15:23:59;228;55;45;21;26;13;16;4;15;5;3
2020-05-13 15:24:59;228;55;45;21;26;13;16;4;15;5;3
2020-05-13 15:25:58;228;55;45;21;26;13;16;4;15;5;3
2020-05-13 15:26:59;228;55;45;21;26;13;16;4;15;5;3
2020-05-13 15:27:59;229;55;45;21;25;14;16;5;15;5;3
2020-05-13 15:28:58;228;55;45;21;25;13;16;5;15;5;3
2020-05-13 15:29:59;228;55;45;21;25;13;16;5;15;5;3
2020-05-13 15:30:59;228;55;45;21;25;13;16;5;15;5;3
2020-05-13 15:31:58;228;55;45;21;25;13;16;5;15;5;3
2020-05-13 15:32:59;228;55;45;21;25;13;16;5;15;5;3
2020-05-13 15:33:59;228;55;45;21;25;13;16;5;15;5;3
2020-05-13 15:34:58;228;55;45;21;25;13;16;5;15;5;3
2020-05-13 15:35:59;229;55;45;21;26;13;16;5;15;5;3
2020-05-13 15:36:59;229;55;45;21;26;13;16;5;15;5;3
2020-05-13 15:37:59;229;55;45;21;26;13;16;5;15;5;3
2020-05-13 15:38:58;229;55;45;21;26;13;16;5;15;5;3
2020-05-13 15:39:59;229;55;45;21;26;13;16;5;15;5;3
2020-05-13 15:40:59;229;55;45;21;26;13;16;5;15;5;3
2020-05-13 15:41:58;229;55;45;21;26;13;16;5;15;5;3
2020-05-13 15:42:59;229;55;45;21;26;13;16;5;15;5;3
2020-05-13 15:43:58;230;55;46;21;26;13;16;5;15;5;3
2020-05-13 15:44:59;230;55;46;21;26;13;16;5;15;5;3
2020-05-13 15:45:59;230;55;46;21;26;13;16;5;15;5;3
2020-05-13 15:46:58;230;55;46;21;26;13;16;5;15;5;3
2020-05-13 15:47:59;230;55;46;21;26;13;16;5;15;5;3
2020-05-13 15:48:59;230;55;46;21;26;13;16;5;15;5;3
2020-05-13 15:49:58;230;55;46;21;26;13;16;5;15;5;3
2020-05-13 15:50:59;230;55;46;21;26;13;16;5;15;5;3
2020-05-13 15:51:59;230;55;46;21;26;13;16;5;15;5;3
2020-05-13 15:52:58;231;55;46;21;26;13;16;6;15;5;3
2020-05-13 15:53:59;231;55;46;21;26;13;16;6;15;5;3
2020-05-13 15:54:59;233;56;46;21;26;13;16;6;15;5;3
2020-05-13 15:55:58;234;57;46;21;26;13;16;6;15;5;3
2020-05-13 15:56:59;234;57;46;21;26;13;16;6;15;5;3
2020-05-13 15:57:59;234;57;46;21;26;13;16;6;15;5;3
2020-05-13 15:58:58;234;57;46;21;26;13;16;6;15;5;3
2020-05-13 15:59:59;234;57;46;21;26;13;16;6;15;5;3
2020-05-13 16:00:59;234;57;46;21;26;13;16;6;15;5;3
2020-05-13 16:01:58;235;57;46;21;26;14;16;6;15;5;3
2020-05-13 16:02:59;236;58;46;21;26;14;16;6;15;5;3
2020-05-13 16:03:59;236;58;46;21;26;14;16;6;15;5;3
2020-05-13 16:04:59;236;58;46;21;26;14;16;6;15;5;3
2020-05-13 16:05:58;237;60;46;21;26;13;16;6;15;5;3
2020-05-13 16:06:59;237;60;46;21;26;13;16;6;15;5;3
2020-05-13 16:07:59;237;60;46;21;26;13;16;6;15;5;3
2020-05-13 16:08:58;237;60;46;21;26;13;16;6;15;5;3
2020-05-13 16:09:59;237;60;46;21;26;13;16;6;15;5;3
2020-05-13 16:10:59;237;60;46;21;26;13;16;6;15;5;3
2020-05-13 16:11:58;238;61;46;21;26;13;16;6;15;5;3
2020-05-13 16:12:59;238;61;46;21;26;13;16;6;15;5;3
2020-05-13 16:14:00;238;61;46;21;26;13;16;6;15;5;3
2020-05-13 16:14:58;238;61;46;21;26;13;16;6;15;5;3
2020-05-13 16:15:59;238;61;46;21;26;13;16;6;15;5;3
2020-05-13 16:16:59;238;61;46;21;26;13;16;6;15;5;3
2020-05-13 16:17:58;238;61;46;21;26;13;16;6;15;5;3
2020-05-13 16:18:59;239;61;46;21;27;13;16;6;15;5;3
2020-05-13 16:19:59;239;61;46;21;27;13;16;6;15;5;3
2020-05-13 16:20:58;239;61;46;21;27;13;16;6;15;5;3
2020-05-13 16:21:59;239;61;46;21;27;13;16;6;15;5;3
2020-05-13 16:22:59;240;61;46;21;27;13;16;6;15;5;3
2020-05-13 16:23:59;241;62;46;21;27;13;16;6;15;5;3
2020-05-13 16:24:58;241;62;46;21;27;13;16;6;15;5;3
2020-05-13 16:25:59;241;62;46;21;27;13;16;6;15;5;3
2020-05-13 16:26:59;241;62;46;21;27;13;16;6;15;5;3
2020-05-13 16:27:58;242;62;47;21;27;13;16;6;15;5;3
2020-05-13 16:28:59;242;62;47;21;27;13;16;6;15;5;3
2020-05-13 16:29:59;242;62;47;21;27;13;16;6;15;5;3
2020-05-13 16:30:58;242;62;47;21;27;13;16;6;15;5;3
2020-05-13 16:31:59;243;62;47;21;27;14;16;6;15;5;3
2020-05-13 16:32:58;243;62;47;21;27;14;16;6;15;5;3
2020-05-13 16:33:59;243;62;47;21;27;14;16;6;15;5;3
2020-05-13 16:34:59;244;62;47;21;27;14;16;7;15;5;3
2020-05-13 16:35:58;244;62;47;21;27;14;16;7;15;5;3
2020-05-13 16:36:59;244;62;47;21;27;14;16;7;15;5;3
2020-05-13 16:37:59;245;62;48;21;27;14;16;7;15;5;3
2020-05-13 16:38:59;245;62;48;21;27;14;16;7;15;5;3
2020-05-13 16:39:58;245;62;48;21;27;14;16;7;15;5;3
2020-05-13 16:40:59;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:41:58;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:42:59;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:43:59;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:44:58;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:45:59;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:46:59;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:47:58;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:48:59;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:49:59;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:50:59;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:51:58;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:52:59;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:53:59;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:54:58;246;63;48;21;27;14;16;7;15;5;3
2020-05-13 16:55:59;247;63;48;21;27;15;16;7;15;5;3
2020-05-13 16:56:59;247;63;48;21;27;15;16;7;15;5;3
2020-05-13 16:57:58;247;63;48;21;27;15;16;7;15;5;3
2020-05-13 16:58:59;247;63;48;21;27;15;16;7;15;5;3
2020-05-13 16:59:59;247;63;48;21;27;15;16;7;15;5;3
2020-05-13 17:00:58;248;63;48;21;28;15;16;7;15;5;3
2020-05-13 17:01:59;249;63;49;21;28;15;16;7;15;5;3
2020-05-13 17:02:59;249;63;49;21;28;15;16;7;15;5;3
2020-05-13 17:03:58;249;63;49;21;28;15;16;7;15;5;3
2020-05-13 17:04:59;250;64;49;21;28;15;16;7;15;5;3
2020-05-13 17:05:59;250;64;49;21;28;15;16;7;15;5;3
2020-05-13 17:06:58;251;64;49;21;28;15;17;7;15;5;3
2020-05-13 17:07:59;251;64;49;21;28;15;17;7;15;5;3
2020-05-13 17:08:59;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:09:58;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:10:59;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:11:59;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:12:58;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:13:59;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:14:59;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:15:58;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:16:59;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:17:59;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:18:58;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:19:59;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:20:59;253;65;50;21;28;15;17;7;15;5;3
2020-05-13 17:21:58;253;65;50;21;28;15;17;7;15;5;3
2020-05-13 17:22:59;253;65;50;21;28;15;17;7;15;5;3
2020-05-13 17:23:58;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:24:59;252;64;50;21;28;15;17;7;15;5;3
2020-05-13 17:25:59;253;64;50;21;28;15;17;7;15;6;3
2020-05-13 17:26:58;256;67;50;21;28;15;17;7;15;6;3
2020-05-13 17:27:59;257;68;50;21;28;15;17;7;15;6;3
2020-05-13 17:28:59;257;68;50;21;28;15;17;7;15;6;3
2020-05-13 17:29:58;257;68;50;21;28;15;17;7;15;6;3
2020-05-13 17:30:58;257;68;50;21;28;15;17;7;15;6;3
2020-05-13 17:31:59;257;68;50;21;28;15;17;7;15;6;3
2020-05-13 17:32:59;258;68;50;21;28;15;17;7;15;7;3
2020-05-13 17:33:59;258;68;50;21;28;15;17;7;15;7;3
2020-05-13 17:34:59;258;68;50;21;28;15;17;7;15;7;3
2020-05-13 17:35:58;258;68;50;21;28;15;17;7;15;7;3
2020-05-13 17:36:59;258;68;50;21;28;15;17;7;15;7;3
2020-05-13 17:37:59;258;68;50;21;28;15;17;7;15;7;3
2020-05-13 17:38:58;258;68;50;21;28;15;17;7;15;7;3
2020-05-13 17:39:59;258;68;50;21;28;15;17;7;15;7;3
2020-05-13 17:40:59;258;68;50;21;28;15;17;7;15;7;3
2020-05-13 17:41:58;258;68;50;21;28;15;17;7;15;7;3
2020-05-13 17:42:59;258;68;50;21;28;15;17;7;15;7;3
2020-05-13 17:43:58;259;69;50;21;28;15;17;7;15;7;3
2020-05-13 17:44:59;259;69;50;21;28;15;17;7;15;7;3
2020-05-13 17:45:59;259;69;50;21;28;15;17;7;15;7;3
2020-05-13 17:46:59;259;69;50;21;28;15;17;7;15;7;3
2020-05-13 17:47:58;259;69;50;21;28;15;17;7;15;7;3
2020-05-13 17:48:59;259;69;50;21;28;15;17;7;15;7;3
2020-05-13 17:49:59;260;69;51;21;28;15;17;7;15;7;3
2020-05-13 17:50:58;260;69;51;21;28;15;17;7;15;7;3
2020-05-13 17:51:59;260;69;51;21;28;15;17;7;15;7;3
2020-05-13 17:52:59;261;69;51;21;29;15;17;7;15;7;3
2020-05-13 17:53:58;261;69;51;21;29;15;17;7;15;7;3
2020-05-13 17:54:59;261;69;51;21;29;15;17;7;15;7;3
2020-05-13 17:55:59;261;69;51;21;29;15;17;7;15;7;3
2020-05-13 17:56:59;261;69;51;21;29;15;17;7;15;7;3
2020-05-13 17:57:58;261;69;51;21;29;15;17;7;15;7;3
2020-05-13 17:58:59;261;69;51;21;29;15;17;7;15;7;3
2020-05-13 17:59:59;261;69;51;21;29;15;17;7;15;7;3
2020-05-13 18:00:58;263;69;52;21;30;15;17;7;15;7;3
2020-05-13 18:01:59;263;69;52;21;30;15;17;7;15;7;3
2020-05-13 18:02:59;263;69;52;21;30;15;17;7;15;7;3
2020-05-13 18:03:58;263;69;52;21;30;15;17;7;15;7;3
2020-05-13 18:04:59;263;69;52;21;30;15;17;7;15;7;3
2020-05-13 18:05:59;263;69;52;21;30;15;17;7;15;7;3
2020-05-13 18:06:58;263;69;52;21;30;15;17;7;15;7;3
2020-05-13 18:07:59;263;69;52;21;30;15;17;7;15;7;3
2020-05-13 18:08:59;263;69;52;21;30;15;17;7;15;7;3
2020-05-13 18:09:58;263;69;52;21;30;15;17;7;15;7;3
2020-05-13 18:10:59;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:11:59;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:12:58;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:13:59;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:14:58;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:15:59;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:16:59;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:17:59;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:18:58;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:19:59;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:20:59;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:21:58;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:22:59;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:23:59;265;70;52;21;31;15;17;7;15;7;3
2020-05-13 18:24:58;265;70;52;21;31;15;17;7;15;7;3
2020-05-13 18:25:59;265;70;52;21;31;15;17;7;15;7;3
2020-05-13 18:26:59;264;69;52;21;31;15;17;7;15;7;3
2020-05-13 18:27:59;265;69;53;21;31;15;17;7;15;7;3
2020-05-13 18:28:58;265;69;53;21;31;15;17;7;15;7;3
2020-05-13 18:29:59;265;69;53;21;31;15;17;7;15;7;3
2020-05-13 18:30:59;265;69;53;21;31;15;17;7;15;7;3
2020-05-13 18:31:58;265;69;53;21;31;15;17;7;15;7;3
2020-05-13 18:32:59;266;70;53;21;31;15;17;7;15;7;3
2020-05-13 18:33:59;266;70;53;21;31;15;17;7;15;7;3
2020-05-13 18:34:58;267;70;53;21;32;15;17;7;15;7;3
2020-05-13 18:35:59;267;70;53;21;32;15;17;7;15;7;3
2020-05-13 18:36:59;267;70;53;21;32;15;17;7;15;7;3
2020-05-13 18:37:58;267;70;53;21;32;15;17;7;15;7;3
2020-05-13 18:38:59;268;70;53;21;32;16;17;7;15;7;3
2020-05-13 18:39:59;268;70;53;21;32;16;17;7;15;7;3
2020-05-13 18:40:58;268;70;53;21;32;16;17;7;15;7;3
2020-05-13 18:41:59;268;70;53;21;32;16;17;7;15;7;3
2020-05-13 18:42:58;267;70;53;21;31;16;17;7;15;7;3
2020-05-13 18:43:59;267;70;53;21;31;16;17;7;15;7;3
2020-05-13 18:44:59;267;70;53;21;31;16;17;7;15;7;3
2020-05-13 18:45:59;269;71;53;21;32;16;17;7;15;7;3
2020-05-13 18:46:58;268;71;53;21;32;16;17;7;15;7;3
2020-05-13 18:47:59;269;71;54;21;32;16;17;7;15;7;3
2020-05-13 18:48:59;269;71;54;21;32;16;17;7;15;7;3
2020-05-13 18:49:58;269;71;54;21;32;16;17;7;15;7;3
2020-05-13 18:50:59;269;71;54;21;32;16;17;7;15;7;3
2020-05-13 18:51:59;269;71;54;21;32;16;17;7;15;7;3
2020-05-13 18:52:59;269;71;54;21;32;16;17;7;15;7;3
2020-05-13 18:53:58;268;71;54;21;31;16;17;7;15;7;3
2020-05-13 18:54:59;267;71;54;21;30;16;17;7;15;7;3
2020-05-13 18:55:58;267;71;54;21;30;16;17;7;15;7;3
2020-05-13 18:56:59;267;71;54;21;30;16;17;7;15;7;3
2020-05-13 18:57:59;267;71;54;21;30;16;17;7;15;7;3
2020-05-13 18:58:58;267;71;54;21;30;16;17;7;15;7;3
2020-05-13 18:59:59;267;71;54;21;30;16;17;7;15;7;3
2020-05-13 19:00:58;268;72;54;21;30;16;17;7;15;7;3
2020-05-13 19:01:59;268;72;54;21;30;16;17;7;15;7;3
2020-05-13 19:02:59;269;72;54;21;30;16;17;7;15;7;3
2020-05-13 19:03:58;269;72;54;21;30;16;17;7;15;7;3
2020-05-13 19:04:59;269;72;54;21;30;16;17;7;15;7;3
2020-05-13 19:05:59;269;72;54;21;30;16;17;7;15;7;3
2020-05-13 19:06:59;269;72;54;21;30;16;17;7;15;7;3
2020-05-13 19:07:58;269;72;55;21;29;16;17;7;15;7;3
2020-05-13 19:08:59;269;72;55;21;29;16;17;7;15;7;3
2020-05-13 19:09:59;270;72;56;21;29;16;17;7;15;7;3
2020-05-13 19:10:58;270;72;56;21;29;16;17;7;15;7;3
2020-05-13 19:11:59;271;72;56;21;29;16;17;7;15;8;3
2020-05-13 19:12:59;271;72;56;21;29;16;17;7;15;8;3
2020-05-13 19:13:58;271;72;56;21;29;16;17;7;15;8;3
2020-05-13 19:14:59;271;72;56;21;29;16;17;7;15;8;3
2020-05-13 19:15:59;271;72;56;21;29;16;17;7;15;8;3
2020-05-13 19:16:58;272;73;56;21;29;16;17;7;15;8;3
2020-05-13 19:17:59;272;73;56;21;29;16;17;7;15;8;3
2020-05-13 19:18:59;272;73;56;21;29;16;17;7;15;8;3
2020-05-13 19:19:58;272;73;56;21;29;16;17;7;15;8;3
2020-05-13 19:20:59;272;73;56;21;29;16;17;7;15;8;3
2020-05-13 19:21:59;272;73;56;21;29;16;17;7;15;8;3
2020-05-13 19:22:58;272;73;56;21;29;16;17;7;15;8;3
2020-05-13 19:23:59;272;73;56;21;29;16;17;7;15;8;3
2020-05-13 19:24:59;272;73;56;21;29;16;17;7;15;8;3
2020-05-13 19:25:58;272;73;56;21;29;16;17;7;15;8;3
2020-05-13 19:26:59;272;73;56;21;29;16;17;7;15;8;3
2020-05-13 19:27:59;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:28:59;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:29:58;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:30:59;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:31:59;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:32:58;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:33:59;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:34:59;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:35:58;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:36:59;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:37:59;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:38:58;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:39:59;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:40:59;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:41:58;275;76;56;21;29;16;17;7;15;8;3
2020-05-13 19:42:59;276;77;56;21;29;16;17;7;15;8;3
2020-05-13 19:43:59;277;77;57;21;29;16;17;7;15;8;3
2020-05-13 19:45:00;277;77;57;21;29;16;17;7;15;8;3
2020-05-13 19:45:58;277;77;57;21;29;16;17;7;15;8;3
2020-05-13 19:46:59;277;77;57;21;29;16;17;7;15;8;3
