datetime;total_votes;atomic_gun;ruweb;Archie_RU;navalny;jovan;gelatelno;Bruja_;Private_Ryan;kross;Armanovic
2020-03-18 00:00:59;0;1;0;0;0;0;0;0;0;0;0
2020-03-18 00:01:59;0;1;0;0;0;0;0;0;0;0;0
2020-03-18 00:02:58;3;1;0;0;0;0;0;0;1;1;0
2020-03-18 00:03:59;4;1;0;0;0;0;0;0;1;1;0
2020-03-18 00:04:58;4;1;0;0;0;0;0;0;1;1;0
2020-03-18 00:05:59;5;2;0;0;0;0;0;0;1;1;0
2020-03-18 00:06:59;6;2;0;0;0;0;0;0;1;1;0
2020-03-18 00:07:58;6;2;0;0;0;0;0;0;1;1;0
2020-03-18 00:08:59;6;2;0;0;0;0;0;0;1;1;0
2020-03-18 00:09:59;9;3;1;0;0;0;0;0;1;1;0
2020-03-18 00:10:58;11;5;1;0;0;0;0;0;1;1;0
2020-03-18 00:11:59;12;6;1;0;0;0;0;0;1;1;0
2020-03-18 00:12:59;15;7;1;0;0;0;0;0;1;1;0
2020-03-18 00:13:58;15;7;1;0;0;0;0;0;1;1;0
2020-03-18 00:14:59;16;7;2;0;0;0;0;0;1;1;0
2020-03-18 00:15:59;17;7;3;0;0;0;0;0;1;1;0
2020-03-18 00:16:59;18;8;3;0;0;0;0;0;1;1;0
2020-03-18 00:17:58;18;8;3;0;0;0;0;0;1;1;0
2020-03-18 00:18:59;21;8;4;0;0;0;0;0;1;3;0
2020-03-18 00:19:59;23;9;5;0;0;0;0;0;1;3;0
2020-03-18 00:20:58;23;9;5;0;0;0;0;0;1;3;0
2020-03-18 00:21:59;23;9;5;0;0;0;0;0;1;3;0
2020-03-18 00:22:59;25;10;6;0;0;0;0;0;1;3;0
2020-03-18 00:24:00;26;10;6;0;0;0;0;0;2;3;0
2020-03-18 00:24:58;26;10;6;0;0;0;0;0;2;3;0
2020-03-18 00:25:59;27;10;7;0;0;0;0;0;2;3;0
2020-03-18 00:26:58;27;10;7;0;0;0;0;0;2;3;0
2020-03-18 00:27:59;28;10;7;0;0;0;0;0;2;3;0
2020-03-18 00:28:59;28;10;7;0;0;0;0;0;2;3;0
2020-03-18 00:29:59;28;10;7;0;0;0;0;0;2;3;0
2020-03-18 00:30:58;29;11;7;0;0;0;0;0;2;3;0
2020-03-18 00:31:59;30;11;7;0;0;0;0;0;2;3;0
2020-03-18 00:32:59;31;11;8;0;0;0;0;0;2;3;0
2020-03-18 00:33:58;32;12;8;0;0;0;0;0;2;3;0
2020-03-18 00:34:59;32;12;8;0;0;0;0;0;2;3;0
2020-03-18 00:35:59;33;12;9;0;0;0;0;0;2;3;0
2020-03-18 00:36:58;33;12;9;0;0;0;0;0;2;3;0
2020-03-18 00:37:59;33;12;9;0;0;0;0;0;2;3;0
2020-03-18 00:38:59;33;12;9;0;0;0;0;0;2;3;0
2020-03-18 00:39:58;33;12;9;0;0;0;0;0;2;3;0
2020-03-18 00:40:59;34;12;9;0;0;0;0;0;2;4;0
2020-03-18 00:41:59;34;12;9;0;0;0;0;0;2;4;0
2020-03-18 00:42:58;34;12;9;0;0;0;0;0;2;4;0
2020-03-18 00:43:59;34;12;9;0;0;0;0;0;2;4;0
2020-03-18 00:44:59;34;12;9;0;0;0;0;0;2;4;0
2020-03-18 00:45:58;34;12;9;0;0;0;0;0;2;4;0
2020-03-18 00:46:59;34;12;9;0;0;0;0;0;2;4;0
2020-03-18 00:47:58;35;12;10;0;0;0;0;0;2;4;0
2020-03-18 00:48:59;36;13;10;0;0;0;0;0;2;4;0
2020-03-18 00:49:59;36;13;10;0;0;0;0;0;2;4;0
2020-03-18 00:50:59;36;13;10;0;0;0;0;0;2;4;0
2020-03-18 00:51:58;37;14;10;0;0;0;0;0;2;4;0
2020-03-18 00:52:59;37;14;10;0;0;0;0;0;2;4;0
2020-03-18 00:53:59;38;14;11;0;0;0;0;0;2;4;0
2020-03-18 00:54:58;38;14;11;0;0;0;0;0;2;4;0
2020-03-18 00:55:59;39;14;12;0;0;0;0;0;2;4;0
2020-03-18 00:56:59;40;14;13;0;0;0;0;0;2;4;0
2020-03-18 00:57:58;40;14;13;0;0;0;0;0;2;4;0
2020-03-18 00:58:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 00:59:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:00:58;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:01:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:02:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:03:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:04:58;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:05:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:06:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:07:58;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:08:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:09:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:10:58;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:11:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:12:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:13:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:14:58;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:15:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:16:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:17:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:18:58;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:19:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:21:00;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:21:58;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:22:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:23:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:24:58;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:25:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:26:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:27:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:28:58;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:29:59;41;15;13;0;0;0;0;0;2;4;0
2020-03-18 01:30:59;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:31:58;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:32:59;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:33:59;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:34:58;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:35:59;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:36:59;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:37:58;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:38:59;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:39:59;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:40:58;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:41:59;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:42:59;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:43:58;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:44:59;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:45:59;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:46:58;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:47:59;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:48:59;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:49:58;42;15;14;0;0;0;0;0;2;4;0
2020-03-18 01:50:59;44;15;15;0;0;0;0;0;2;4;0
2020-03-18 01:51:58;45;16;15;0;0;0;0;0;2;4;0
2020-03-18 01:52:59;46;16;16;0;0;0;0;0;2;4;0
2020-03-18 01:54:00;46;16;16;0;0;0;0;0;2;4;0
2020-03-18 01:54:58;46;16;16;0;0;0;0;0;2;4;0
2020-03-18 01:55:59;46;16;16;0;0;0;0;0;2;4;0
2020-03-18 01:56:58;46;16;16;0;0;0;0;0;2;4;0
2020-03-18 01:57:59;46;16;16;0;0;0;0;0;2;4;0
2020-03-18 01:58:59;46;16;16;0;0;0;0;0;2;4;0
2020-03-18 01:59:58;46;16;16;0;0;0;0;0;2;4;0
2020-03-18 02:00:59;46;16;16;0;0;0;0;0;2;4;0
2020-03-18 02:01:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:02:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:03:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:04:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:05:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:06:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:07:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:08:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:09:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:10:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:11:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:12:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:13:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:14:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:15:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:16:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:17:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:18:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:19:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:20:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:21:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:22:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:23:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:24:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:25:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:26:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:27:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:28:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:29:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:30:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:31:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:32:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:33:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:34:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:35:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:36:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:37:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:38:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:39:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:40:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:41:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:42:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:43:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:44:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:45:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:46:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:47:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:48:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:49:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:50:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:51:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:52:58;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:53:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:54:59;48;17;16;0;0;0;0;0;2;4;0
2020-03-18 02:55:58;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 02:56:59;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 02:57:59;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 02:59:00;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 02:59:58;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:00:59;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:01:59;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:02:58;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:03:59;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:04:59;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:05:58;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:06:59;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:07:59;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:08:58;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:09:59;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:10:59;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:11:58;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:12:59;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:13:59;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:14:59;49;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:15:58;50;17;17;0;0;0;0;0;2;4;0
2020-03-18 03:16:59;51;18;17;0;0;0;0;0;2;4;0
2020-03-18 03:17:59;51;18;17;0;0;0;0;0;2;4;0
2020-03-18 03:18:58;51;18;17;0;0;0;0;0;2;4;0
2020-03-18 03:19:59;51;18;17;0;0;0;0;0;2;4;0
2020-03-18 03:20:59;51;18;17;0;0;0;0;0;2;4;0
2020-03-18 03:21:58;51;18;17;0;0;0;0;0;2;4;0
2020-03-18 03:22:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:23:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:25:00;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:25:58;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:26:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:27:58;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:28:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:29:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:30:58;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:31:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:32:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:33:58;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:34:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:35:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:36:58;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:37:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:38:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:39:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:40:58;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:41:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:42:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:43:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:44:58;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:45:59;52;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:46:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:47:58;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:48:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:49:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:50:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:51:58;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:52:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:53:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:54:58;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:55:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:56:58;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:57:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:58:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 03:59:58;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:00:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:01:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:02:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:03:58;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:04:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:05:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:06:58;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:07:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:08:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:09:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:10:58;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:11:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:12:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:13:58;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:14:59;53;18;18;0;0;0;0;0;2;4;0
2020-03-18 04:15:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:16:58;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:17:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:18:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:19:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:20:58;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:21:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:22:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:23:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:24:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:25:58;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:26:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:27:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:28:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:29:58;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:30:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:31:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:32:58;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:33:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:34:59;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:35:58;54;19;18;0;0;0;0;0;2;4;0
2020-03-18 04:36:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:37:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:38:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:39:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:40:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:41:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:42:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:43:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:44:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:45:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:46:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:47:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:48:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:49:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:50:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:51:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:52:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:53:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:54:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:55:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:56:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:57:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:58:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 04:59:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:00:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:01:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:02:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:03:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:04:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:05:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:06:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:07:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:08:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:09:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:10:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:11:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:12:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:13:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:14:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:15:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:16:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:17:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:18:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:19:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:20:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:22:00;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:22:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:23:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:24:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:25:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:26:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:27:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:28:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:29:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:30:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:31:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:32:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:33:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:34:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:35:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:36:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:37:58;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:38:59;55;20;18;0;0;0;0;0;2;4;0
2020-03-18 05:39:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:40:58;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:41:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:42:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:43:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:44:58;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:45:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:46:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:47:58;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:48:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:49:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:50:58;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:51:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:52:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:53:58;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:54:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:55:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:56:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:57:58;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:58:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 05:59:58;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:00:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:01:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:02:58;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:03:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:04:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:05:58;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:06:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:07:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:08:58;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:09:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:10:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:11:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:12:58;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:13:59;56;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:14:59;57;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:15:58;57;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:16:59;57;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:17:59;57;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:18:59;57;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:19:58;57;21;18;0;0;0;0;0;2;4;0
2020-03-18 06:20:59;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:21:59;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:22:59;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:23:58;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:24:59;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:25:59;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:26:58;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:27:59;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:28:59;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:29:59;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:30:58;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:31:59;59;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:32:59;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:33:58;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:34:59;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:35:59;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:36:58;58;21;19;0;0;0;0;0;2;4;0
2020-03-18 06:37:59;59;22;19;0;0;0;0;0;2;4;0
