datetime;total_votes;jovan;Private_Ryan;DoveKill;axxl;Есения;Bf109H;KOCTOPE3;navalny;NikolaichOld;Seiji
2020-08-19 06:59:58;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 07:00:59;70;20;28;0;4;0;8;2;0;1;1
2020-08-19 07:01:59;71;20;29;0;4;0;8;2;0;1;1
2020-08-19 07:02:59;71;20;29;0;4;0;8;2;0;1;1
2020-08-19 07:03:58;71;20;29;0;4;0;8;2;0;1;1
2020-08-19 07:04:59;71;20;29;0;4;0;8;2;0;1;1
2020-08-19 07:05:59;71;20;29;0;4;0;8;2;0;1;1
2020-08-19 07:06:58;71;20;29;0;4;0;8;2;0;1;1
2020-08-19 07:07:59;71;20;29;0;4;0;8;2;0;1;1
2020-08-19 07:08:58;71;20;29;0;4;0;8;2;0;1;1
2020-08-19 07:09:59;71;20;29;0;4;0;8;2;0;1;1
2020-08-19 07:10:59;71;20;29;0;4;0;8;2;0;1;1
2020-08-19 07:11:58;71;20;29;0;4;0;8;2;0;1;1
2020-08-19 07:12:59;72;20;30;0;4;0;8;2;0;1;1
2020-08-19 07:13:59;72;20;30;0;4;0;8;2;0;1;1
2020-08-19 07:14:58;72;20;30;0;4;0;8;2;0;1;1
2020-08-19 07:15:59;72;20;30;0;4;0;8;2;0;1;1
2020-08-19 07:16:59;72;20;30;0;4;0;8;2;0;1;1
2020-08-19 07:17:58;72;20;30;0;4;0;8;2;0;1;1
2020-08-19 07:18:59;72;20;30;0;4;0;8;2;0;1;1
2020-08-19 07:19:58;72;20;30;0;4;0;8;2;0;1;1
2020-08-19 07:20:59;72;20;30;0;4;0;8;2;0;1;1
2020-08-19 07:21:59;73;20;31;0;4;0;8;2;0;1;1
2020-08-19 07:22:58;73;20;31;0;4;0;8;2;0;1;1
2020-08-19 07:23:59;74;21;31;0;4;0;8;2;0;1;1
2020-08-19 07:25:00;74;21;31;0;4;0;8;2;0;1;1
2020-08-19 07:25:58;74;21;31;0;4;0;8;2;0;1;1
2020-08-19 07:26:59;74;21;31;0;4;0;8;2;0;1;1
2020-08-19 07:27:59;75;22;31;0;4;0;8;2;0;1;1
2020-08-19 07:28:58;75;22;31;0;4;0;8;2;0;1;1
2020-08-19 07:29:59;75;22;31;0;4;0;8;2;0;1;1
2020-08-19 07:30:58;75;22;31;0;4;0;8;2;0;1;1
2020-08-19 07:31:59;75;22;31;0;4;0;8;2;0;1;1
2020-08-19 07:32:59;75;22;31;0;4;0;8;2;0;1;1
2020-08-19 07:33:58;75;22;31;0;4;0;8;2;0;1;1
2020-08-19 07:34:59;75;22;31;0;4;0;8;2;0;1;1
2020-08-19 07:35:59;75;22;31;0;4;0;8;2;0;1;1
2020-08-19 07:36:58;75;22;31;0;4;0;8;2;0;1;1
2020-08-19 07:37:59;75;22;31;0;4;0;8;2;0;1;1
2020-08-19 07:38:59;76;23;31;0;4;0;8;2;0;1;1
2020-08-19 07:39:58;76;23;31;0;4;0;8;2;0;1;1
2020-08-19 07:40:59;76;23;31;0;4;0;8;2;0;1;1
2020-08-19 07:41:58;76;23;31;0;4;0;8;2;0;1;1
2020-08-19 07:42:59;76;23;31;0;4;0;8;2;0;1;1
2020-08-19 07:43:59;76;23;31;0;4;0;8;2;0;1;1
2020-08-19 07:44:58;77;23;32;0;4;0;8;2;0;1;1
2020-08-19 07:45:59;77;23;32;0;4;0;8;2;0;1;1
2020-08-19 07:46:59;77;23;32;0;4;0;8;2;0;1;1
2020-08-19 07:47:58;77;23;32;0;4;0;8;2;0;1;1
2020-08-19 07:48:59;77;23;32;0;4;0;8;2;0;1;1
2020-08-19 07:49:59;77;23;32;0;4;0;8;2;0;1;1
2020-08-19 07:50:58;78;23;32;1;4;0;8;2;0;1;0
2020-08-19 07:51:59;78;23;32;1;4;0;8;2;0;1;0
2020-08-19 07:52:59;78;23;32;1;4;0;8;2;0;1;0
2020-08-19 07:53:58;78;23;32;1;4;0;8;2;0;1;0
2020-08-19 07:54:59;78;23;32;1;4;0;8;2;0;1;0
2020-08-19 07:55:59;78;23;32;1;4;0;8;2;0;1;0
2020-08-19 07:56:58;78;23;32;1;4;0;8;2;0;1;0
2020-08-19 07:57:59;78;23;32;1;4;0;8;2;0;1;0
2020-08-19 07:58:58;78;23;32;1;4;0;8;2;0;1;0
2020-08-19 07:59:59;78;23;32;1;4;0;8;2;0;1;0
2020-08-19 08:00:59;80;24;33;1;4;0;8;2;0;1;0
2020-08-19 08:01:59;81;24;33;1;4;1;8;2;0;0;1
2020-08-19 08:02:58;81;24;33;1;4;1;8;2;0;0;1
2020-08-19 08:03:59;81;24;33;1;4;1;8;2;0;0;1
2020-08-19 08:04:59;81;24;33;1;4;1;8;2;0;0;1
2020-08-19 08:05:58;81;24;33;1;4;1;8;2;0;0;1
2020-08-19 08:06:59;81;24;33;1;4;1;8;2;0;0;1
2020-08-19 08:07:59;81;24;33;1;4;1;8;2;0;0;1
2020-08-19 08:08:58;81;24;33;1;4;1;8;2;0;0;1
2020-08-19 08:09:59;81;24;33;1;4;1;8;2;0;0;1
2020-08-19 08:11:00;81;24;33;1;4;1;8;2;0;0;1
2020-08-19 08:11:58;81;24;33;1;4;1;8;2;0;0;1
2020-08-19 08:12:59;81;24;33;1;4;1;8;2;0;0;1
2020-08-19 08:13:59;81;24;33;1;4;1;8;2;0;0;1
2020-08-19 08:14:58;82;24;33;2;4;1;8;2;0;0;1
2020-08-19 08:15:59;82;24;33;2;4;1;8;2;0;0;1
2020-08-19 08:16:59;82;24;33;2;4;1;8;2;0;0;1
2020-08-19 08:17:59;82;24;33;2;4;1;8;2;0;0;1
2020-08-19 08:18:58;82;24;33;2;4;1;8;2;0;0;1
2020-08-19 08:19:59;83;24;34;2;4;1;8;2;0;0;1
2020-08-19 08:20:58;83;24;34;2;4;1;8;2;0;0;1
2020-08-19 08:21:59;83;24;34;2;4;1;8;2;0;0;1
2020-08-19 08:22:59;84;24;34;2;4;1;9;2;0;0;1
2020-08-19 08:23:58;84;24;34;2;4;1;9;2;0;0;1
2020-08-19 08:24:59;84;24;34;2;4;1;9;2;0;0;1
2020-08-19 08:25:59;85;25;34;2;4;1;9;2;0;0;1
2020-08-19 08:26:58;85;25;34;2;4;1;9;2;0;0;1
2020-08-19 08:27:59;85;25;34;2;4;1;9;2;0;0;1
2020-08-19 08:28:59;86;25;34;2;4;2;9;2;0;0;0
2020-08-19 08:30:00;87;25;34;2;5;2;9;2;0;0;0
2020-08-19 08:30:58;87;25;34;2;5;2;9;2;0;0;0
2020-08-19 08:31:59;87;25;34;2;5;2;9;2;0;0;0
2020-08-19 08:32:58;87;25;34;2;5;2;9;2;0;0;0
2020-08-19 08:33:59;87;25;34;2;5;2;9;2;0;0;0
2020-08-19 08:34:59;87;25;34;2;5;2;9;2;0;0;0
2020-08-19 08:35:58;88;25;35;2;5;2;9;2;0;0;0
2020-08-19 08:36:59;88;25;35;2;5;2;9;2;0;0;0
2020-08-19 08:37:58;89;26;35;2;5;2;9;2;0;0;0
2020-08-19 08:38:59;89;26;35;2;5;2;9;2;0;0;0
2020-08-19 08:39:58;89;26;35;2;5;2;9;2;0;0;0
2020-08-19 08:40:59;89;26;35;2;5;2;9;2;0;0;0
2020-08-19 08:41:59;89;26;35;2;5;2;9;2;0;0;0
2020-08-19 08:43:00;89;26;35;2;5;2;9;2;0;0;0
2020-08-19 08:43:58;89;26;35;2;5;2;9;2;0;0;0
2020-08-19 08:44:59;89;26;35;2;5;2;9;2;0;0;0
2020-08-19 08:45:59;89;26;35;2;5;2;9;2;0;0;0
2020-08-19 08:46:58;89;26;35;2;5;2;9;2;0;0;0
2020-08-19 08:47:59;89;26;35;2;5;2;9;2;0;0;0
2020-08-19 08:48:59;89;26;35;2;5;2;9;2;0;0;0
2020-08-19 08:49:58;90;26;36;2;5;2;9;2;0;0;0
2020-08-19 08:50:59;90;26;36;2;5;2;9;2;0;0;0
2020-08-19 08:51:59;90;26;36;2;5;2;9;2;0;0;0
2020-08-19 08:52:58;90;26;36;2;5;2;9;2;0;0;0
2020-08-19 08:53:59;91;27;36;2;5;2;9;2;0;0;0
2020-08-19 08:54:59;91;27;36;2;5;2;9;2;0;0;0
2020-08-19 08:56:00;91;27;36;2;5;2;9;2;0;0;0
2020-08-19 08:56:58;92;27;36;2;5;2;9;2;0;1;0
2020-08-19 08:57:59;92;27;36;2;5;2;9;2;0;1;0
2020-08-19 08:58:59;92;27;36;2;5;2;9;2;0;1;0
2020-08-19 08:59:58;92;27;36;2;5;2;9;2;0;1;0
2020-08-19 09:00:59;92;27;36;2;5;2;9;2;0;1;0
2020-08-19 09:01:58;92;27;36;2;5;2;9;2;0;1;0
2020-08-19 09:02:59;92;27;36;2;5;2;9;2;0;1;0
2020-08-19 09:03:59;93;28;37;2;5;2;8;2;0;1;0
2020-08-19 09:04:59;93;28;37;2;5;2;8;2;0;1;0
2020-08-19 09:05:58;93;28;37;2;5;2;8;2;0;1;0
2020-08-19 09:06:59;93;28;37;2;5;2;8;2;0;1;0
2020-08-19 09:07:59;93;28;37;2;5;2;8;2;0;1;0
2020-08-19 09:08:58;94;28;38;2;5;2;8;2;0;1;0
2020-08-19 09:09:59;94;28;38;2;5;2;8;2;0;1;0
2020-08-19 09:10:59;94;28;38;2;5;2;8;2;0;1;0
2020-08-19 09:11:58;94;28;38;2;5;2;8;2;0;1;0
2020-08-19 09:12:59;94;28;38;2;5;2;8;2;0;1;0
2020-08-19 09:13:59;94;28;38;2;5;2;8;2;0;1;0
2020-08-19 09:14:58;94;28;38;2;5;2;8;2;0;1;0
2020-08-19 09:15:59;94;28;38;2;5;2;8;2;0;1;0
2020-08-19 09:16:58;94;28;38;2;5;2;8;2;0;1;0
2020-08-19 09:17:59;95;28;38;3;5;2;8;2;0;1;0
2020-08-19 09:18:58;95;28;38;3;5;2;8;2;0;1;0
2020-08-19 09:19:59;95;28;38;3;5;2;8;2;0;1;0
2020-08-19 09:20:59;95;28;38;3;5;2;8;2;0;1;0
2020-08-19 09:21:58;96;29;38;3;5;2;8;2;0;1;0
2020-08-19 09:22:59;96;29;38;3;5;2;8;2;0;1;0
2020-08-19 09:23:59;97;29;39;3;5;2;8;2;0;1;0
2020-08-19 09:24:58;97;29;39;3;5;2;8;2;0;1;0
2020-08-19 09:25:59;98;30;39;3;5;2;8;2;0;1;0
2020-08-19 09:26:58;99;30;40;3;5;2;8;2;0;1;0
2020-08-19 09:27:59;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:28:58;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:29:59;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:30:59;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:31:58;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:32:59;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:34:00;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:34:58;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:35:59;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:36:58;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:37:59;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:38:59;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:39:58;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:40:59;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:41:59;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:42:58;100;31;40;3;5;2;8;2;0;1;0
2020-08-19 09:43:59;101;31;40;3;6;2;8;2;0;1;0
2020-08-19 09:44:59;101;31;40;3;6;2;8;2;0;1;0
2020-08-19 09:45:58;102;31;41;3;6;2;8;2;0;1;0
2020-08-19 09:46:59;102;31;41;3;6;2;8;2;0;1;0
2020-08-19 09:47:58;102;31;41;3;6;2;8;2;0;1;0
2020-08-19 09:48:59;102;31;41;3;6;2;8;2;0;1;0
2020-08-19 09:49:59;102;31;41;3;6;2;8;2;0;1;0
2020-08-19 09:50:58;104;31;42;3;6;2;8;2;0;0;1
2020-08-19 09:51:59;104;31;42;3;6;2;8;2;0;0;1
2020-08-19 09:52:58;105;32;42;3;6;3;7;2;0;0;1
2020-08-19 09:53:59;105;32;42;3;6;3;7;2;0;0;1
2020-08-19 09:54:59;106;32;43;3;6;3;7;2;0;0;1
2020-08-19 09:55:58;106;32;43;3;6;3;7;2;0;0;1
2020-08-19 09:56:59;106;32;43;3;6;3;7;2;0;0;1
2020-08-19 09:57:58;106;32;43;3;6;3;7;2;0;0;1
2020-08-19 09:58:59;106;32;43;3;6;3;7;2;0;0;1
2020-08-19 09:59:59;106;32;43;3;6;3;7;2;0;0;1
2020-08-19 10:00:58;107;32;43;3;6;3;7;2;1;1;0
2020-08-19 10:01:59;108;33;43;3;6;3;7;2;1;1;0
2020-08-19 10:02:59;110;33;43;4;6;3;8;2;1;1;0
2020-08-19 10:03:58;110;33;43;4;6;3;8;2;1;1;0
2020-08-19 10:04:59;111;33;44;4;6;3;8;2;1;1;0
2020-08-19 10:05:58;111;33;44;4;6;3;8;2;1;1;0
2020-08-19 10:06:59;113;33;45;4;6;3;8;2;0;2;0
2020-08-19 10:07:59;113;33;45;4;6;3;8;2;0;2;0
2020-08-19 10:08:58;113;33;45;4;6;3;8;2;0;2;0
2020-08-19 10:09:59;113;33;45;4;6;3;8;2;0;2;0
2020-08-19 10:10:58;113;33;45;4;6;3;8;2;0;2;0
2020-08-19 10:11:59;113;33;45;4;6;3;8;2;0;2;0
2020-08-19 10:12:58;113;33;45;4;6;3;8;2;0;2;0
2020-08-19 10:13:59;113;33;45;4;6;3;8;2;0;2;0
2020-08-19 10:14:58;113;33;45;4;6;3;8;2;0;2;0
2020-08-19 10:15:59;113;33;45;4;6;3;8;2;0;2;0
2020-08-19 10:16:59;114;33;45;5;6;3;8;2;0;2;0
2020-08-19 10:17:58;114;33;45;5;6;3;8;2;0;2;0
2020-08-19 10:18:59;114;33;45;5;6;3;8;2;0;2;0
2020-08-19 10:19:58;114;33;45;5;6;3;8;2;0;2;0
2020-08-19 10:20:59;114;33;45;5;6;3;8;2;0;2;0
2020-08-19 10:21:59;114;33;45;5;6;3;8;2;0;2;0
2020-08-19 10:22:58;114;33;45;5;6;3;8;2;0;2;0
2020-08-19 10:23:59;114;33;45;5;6;3;8;2;0;2;0
2020-08-19 10:24:59;114;33;45;5;6;3;8;2;0;2;0
2020-08-19 10:25:58;114;33;45;5;6;3;8;2;0;2;0
2020-08-19 10:26:59;114;33;45;5;6;3;8;2;0;2;0
2020-08-19 10:27:59;114;33;45;5;6;3;8;2;0;2;0
2020-08-19 10:28:58;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:29:59;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:30:59;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:31:59;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:32:58;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:33:59;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:34:58;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:35:59;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:36:59;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:37:58;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:38:59;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:39:58;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:40:59;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:41:59;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:42:58;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:43:59;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:44:59;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:45:59;115;33;46;5;6;3;8;2;0;2;0
2020-08-19 10:46:59;116;33;46;5;7;3;8;2;0;2;0
2020-08-19 10:47:58;117;33;47;5;7;3;8;2;0;2;0
2020-08-19 10:48:59;117;33;47;5;7;3;8;2;0;2;0
2020-08-19 10:49:58;117;33;47;5;7;3;8;2;0;2;0
2020-08-19 10:50:59;117;33;47;5;7;3;8;2;0;2;0
2020-08-19 10:51:58;118;33;48;5;7;3;8;2;0;2;0
2020-08-19 10:52:59;118;33;48;5;7;3;8;2;0;2;0
2020-08-19 10:53:59;118;33;48;5;7;3;8;2;0;2;0
2020-08-19 10:54:58;120;34;49;5;7;3;8;2;0;2;0
2020-08-19 10:55:59;120;34;49;5;7;3;8;2;0;2;0
2020-08-19 10:56:58;120;34;50;5;7;3;8;2;0;2;0
2020-08-19 10:57:59;120;34;50;5;7;3;8;2;0;2;0
2020-08-19 10:59:00;120;34;50;5;7;3;8;2;0;2;0
2020-08-19 10:59:58;120;34;50;5;7;3;8;2;0;2;0
2020-08-19 11:00:59;120;34;50;5;7;3;8;2;0;2;0
2020-08-19 11:01:58;120;34;50;5;7;3;8;2;0;2;0
2020-08-19 11:02:59;120;34;50;5;7;3;8;2;0;2;0
2020-08-19 11:03:59;120;34;50;5;7;3;8;2;0;2;0
2020-08-19 11:04:58;121;34;51;5;7;3;8;2;0;2;0
2020-08-19 11:05:59;121;34;51;5;7;3;8;2;0;2;0
2020-08-19 11:06:58;122;35;51;5;7;3;8;2;0;2;0
2020-08-19 11:07:59;122;35;51;5;7;3;8;2;0;2;0
2020-08-19 11:08:58;123;36;51;5;7;3;8;2;0;2;0
2020-08-19 11:10:00;123;36;51;5;7;3;8;2;0;2;0
2020-08-19 11:10:58;123;36;51;5;7;3;8;2;0;2;0
2020-08-19 11:11:59;123;36;51;5;7;3;8;2;0;2;0
2020-08-19 11:12:58;123;36;51;5;7;3;8;2;0;2;0
2020-08-19 11:13:59;124;36;52;5;7;3;8;2;0;2;0
2020-08-19 11:14:58;124;36;52;5;7;3;8;2;0;2;0
2020-08-19 11:15:59;124;36;52;5;7;3;8;2;0;2;0
2020-08-19 11:16:58;124;36;52;5;7;3;8;2;0;2;0
2020-08-19 11:17:59;124;36;52;5;7;3;8;2;0;2;0
2020-08-19 11:18:59;124;36;52;5;7;3;8;2;0;2;0
2020-08-19 11:19:58;125;37;52;5;7;3;8;2;0;2;0
2020-08-19 11:20:59;125;37;52;5;7;3;8;2;0;2;0
2020-08-19 11:21:58;125;37;52;5;7;3;8;2;0;2;0
2020-08-19 11:22:59;125;37;52;5;7;3;8;2;0;2;0
2020-08-19 11:23:59;125;37;52;5;7;3;8;2;0;2;0
2020-08-19 11:24:58;126;37;53;5;7;3;8;2;0;2;0
2020-08-19 11:25:59;126;37;53;5;7;3;8;2;0;2;0
2020-08-19 11:26:59;126;37;53;5;7;3;8;2;0;2;0
2020-08-19 11:27:58;126;37;53;5;7;3;8;2;0;2;0
2020-08-19 11:28:59;126;37;53;5;7;3;8;2;0;2;0
2020-08-19 11:29:58;127;38;53;5;7;3;8;2;0;2;0
2020-08-19 11:30:59;127;38;53;5;7;3;8;2;0;2;0
2020-08-19 11:31:58;127;38;53;5;7;3;8;2;0;2;0
2020-08-19 11:32:59;127;38;53;5;7;3;8;2;0;2;0
2020-08-19 11:33:59;127;38;53;5;7;3;8;2;0;2;0
2020-08-19 11:34:58;127;38;53;5;7;3;8;2;0;2;0
2020-08-19 11:35:59;127;38;53;5;7;3;8;2;0;2;0
2020-08-19 11:36:59;128;39;53;5;7;3;8;2;0;2;0
2020-08-19 11:37:58;128;39;53;5;7;3;8;2;0;2;0
2020-08-19 11:38:59;128;39;53;5;7;3;8;2;0;2;0
2020-08-19 11:39:59;128;39;53;5;7;3;8;2;0;2;0
2020-08-19 11:40:58;128;39;53;5;7;3;8;2;0;2;0
2020-08-19 11:41:59;129;39;54;5;7;3;8;2;0;2;0
2020-08-19 11:42:58;129;39;54;5;7;3;8;2;0;2;0
2020-08-19 11:43:59;129;39;54;5;7;3;8;2;0;2;0
2020-08-19 11:44:58;129;39;54;5;7;3;8;2;0;2;0
2020-08-19 11:45:59;129;39;54;5;7;3;8;2;0;2;0
2020-08-19 11:46:59;129;39;54;5;7;3;8;2;0;2;0
2020-08-19 11:47:58;129;39;54;5;7;3;8;2;0;2;0
2020-08-19 11:48:59;129;39;54;5;7;3;8;2;0;2;0
2020-08-19 11:49:58;129;39;54;5;7;3;8;2;0;2;0
2020-08-19 11:50:59;129;39;54;5;7;3;8;2;0;2;0
2020-08-19 11:51:59;129;39;54;5;7;3;8;2;0;2;0
2020-08-19 11:52:58;130;40;54;5;7;3;8;2;0;2;0
2020-08-19 11:53:59;130;40;54;5;7;3;8;2;0;2;0
2020-08-19 11:54:59;131;41;54;5;7;3;8;2;0;2;0
2020-08-19 11:55:58;131;41;54;5;7;3;8;2;0;2;0
2020-08-19 11:56:59;131;41;54;5;7;3;8;2;0;2;0
2020-08-19 11:57:58;131;41;54;5;7;3;8;2;0;2;0
2020-08-19 11:58:59;131;41;54;5;7;3;8;2;0;2;0
2020-08-19 11:59:59;131;41;54;5;7;3;8;2;0;2;0
2020-08-19 12:00:58;131;41;54;5;7;3;8;2;0;2;0
2020-08-19 12:01:59;131;41;54;5;7;3;8;2;0;2;0
2020-08-19 12:02:59;132;42;54;5;7;3;8;2;0;2;0
2020-08-19 12:03:58;132;42;54;5;7;3;8;2;0;2;0
2020-08-19 12:04:59;132;42;54;5;7;3;8;2;0;2;0
2020-08-19 12:05:59;132;42;54;5;7;3;8;2;0;2;0
2020-08-19 12:06:58;132;42;54;5;7;3;8;2;0;2;0
2020-08-19 12:07:59;132;42;54;5;7;3;8;2;0;2;0
2020-08-19 12:08:58;133;42;54;5;7;4;8;2;0;2;0
2020-08-19 12:09:59;133;42;54;5;7;4;8;2;0;2;0
2020-08-19 12:10:59;133;42;54;5;7;4;8;2;0;2;0
2020-08-19 12:11:58;135;43;55;5;7;4;8;2;0;2;0
2020-08-19 12:12:59;135;43;55;5;7;4;8;2;0;2;0
2020-08-19 12:13:58;135;43;55;5;7;4;8;2;0;2;0
2020-08-19 12:14:59;135;43;55;5;7;4;8;2;0;2;0
2020-08-19 12:15:59;135;43;55;5;7;4;8;2;0;2;0
2020-08-19 12:16:58;135;43;55;5;7;4;8;2;0;2;0
2020-08-19 12:17:59;135;43;55;5;7;4;8;2;0;2;0
2020-08-19 12:18:59;135;43;55;5;7;4;8;2;0;2;0
2020-08-19 12:19:58;135;43;55;5;7;4;8;2;0;2;0
2020-08-19 12:20:59;135;43;55;5;7;4;8;2;0;2;0
2020-08-19 12:21:59;135;43;55;5;7;4;8;2;0;2;0
2020-08-19 12:22:58;135;43;55;5;7;4;8;2;0;2;0
2020-08-19 12:23:59;135;43;55;5;7;4;8;2;0;2;0
2020-08-19 12:24:59;136;44;55;5;7;4;8;2;0;2;0
2020-08-19 12:25:58;136;44;55;5;7;4;8;2;0;2;0
2020-08-19 12:26:59;136;44;55;5;7;4;8;2;0;2;0
2020-08-19 12:27:59;136;44;55;5;7;4;8;2;0;2;0
2020-08-19 12:28:58;136;44;55;5;7;4;8;2;0;2;0
2020-08-19 12:29:59;136;44;55;5;7;4;8;2;0;2;0
2020-08-19 12:30:59;136;44;55;5;7;4;8;2;0;2;0
2020-08-19 12:31:58;136;44;55;5;7;4;8;2;0;2;0
2020-08-19 12:32:59;137;44;56;5;7;4;8;2;0;2;0
2020-08-19 12:33:59;138;45;56;5;7;4;8;2;0;2;0
2020-08-19 12:34:59;139;45;57;5;7;4;8;2;0;2;0
2020-08-19 12:35:58;139;45;57;5;7;4;8;2;0;2;0
2020-08-19 12:36:59;139;45;57;5;7;4;8;2;0;2;0
2020-08-19 12:37:59;139;45;57;5;7;4;8;2;0;2;0
2020-08-19 12:38:58;140;45;58;5;7;4;8;2;0;2;0
2020-08-19 12:39:59;140;45;58;5;7;4;8;2;0;2;0
2020-08-19 12:40:59;140;45;58;5;7;4;8;2;0;2;0
2020-08-19 12:41:58;140;45;58;5;7;4;8;2;0;2;0
2020-08-19 12:42:59;140;45;58;5;7;4;8;2;0;2;0
2020-08-19 12:43:59;140;45;58;5;7;4;8;2;0;2;0
2020-08-19 12:44:58;140;45;58;5;7;4;8;2;0;2;0
2020-08-19 12:45:59;141;46;58;5;7;4;8;2;0;2;0
2020-08-19 12:46:59;141;46;58;5;7;4;8;2;0;2;0
2020-08-19 12:47:58;141;46;58;5;7;4;8;2;0;2;0
2020-08-19 12:48:59;141;46;58;5;7;4;8;2;0;2;0
2020-08-19 12:49:58;141;46;58;5;7;4;8;2;0;2;0
2020-08-19 12:50:59;141;46;58;5;7;4;8;2;0;2;0
2020-08-19 12:51:59;141;46;58;5;7;4;8;2;0;2;0
2020-08-19 12:52:58;141;46;58;5;7;4;8;2;0;2;0
2020-08-19 12:53:59;141;46;58;5;7;4;8;2;0;2;0
2020-08-19 12:54:58;141;46;58;5;7;4;8;2;0;2;0
2020-08-19 12:55:59;143;47;59;5;7;4;8;2;0;2;0
2020-08-19 12:56:59;143;47;59;5;7;4;8;2;0;2;0
2020-08-19 12:57:58;143;47;59;5;7;4;8;2;0;2;0
2020-08-19 12:58:59;144;48;59;5;7;4;8;2;0;2;0
2020-08-19 12:59:59;146;49;59;5;7;4;8;2;0;2;1
2020-08-19 13:00:58;147;49;59;5;7;4;8;2;0;2;1
2020-08-19 13:01:59;147;49;59;5;7;4;8;2;0;2;1
2020-08-19 13:02:59;148;50;59;5;7;4;8;2;0;2;1
2020-08-19 13:03:59;148;50;59;5;7;4;8;2;0;2;1
2020-08-19 13:04:58;148;50;59;5;7;4;8;2;0;2;1
2020-08-19 13:05:59;148;50;59;5;7;4;8;2;0;2;1
2020-08-19 13:06:58;148;50;59;5;7;4;8;2;0;2;1
2020-08-19 13:07:59;148;50;59;5;7;4;8;2;0;2;1
2020-08-19 13:08:59;148;50;59;5;7;4;8;2;0;2;1
2020-08-19 13:09:59;148;50;59;5;7;4;8;2;0;2;1
2020-08-19 13:10:58;148;50;59;5;7;4;8;2;0;2;1
2020-08-19 13:11:59;149;50;60;5;7;4;8;2;0;2;1
2020-08-19 13:12:59;149;50;60;5;7;4;8;2;0;2;1
2020-08-19 13:13:58;149;50;60;5;7;4;8;2;0;2;1
2020-08-19 13:14:59;150;50;60;5;7;4;8;2;0;2;1
2020-08-19 13:16:00;151;51;60;5;7;4;8;2;0;2;1
2020-08-19 13:16:58;151;51;60;5;7;4;8;2;0;2;1
2020-08-19 13:17:59;152;52;60;5;7;4;8;2;0;2;1
2020-08-19 13:18:58;152;52;60;5;7;4;8;2;0;2;1
2020-08-19 13:19:59;154;52;62;5;7;4;8;2;0;2;1
2020-08-19 13:20:59;155;53;62;5;7;4;8;2;0;2;1
2020-08-19 13:21:58;156;53;62;6;7;4;8;2;0;2;1
2020-08-19 13:22:59;156;53;62;6;7;4;8;2;0;2;1
2020-08-19 13:23:59;156;53;62;6;7;4;8;2;0;2;1
2020-08-19 13:24:58;157;53;63;6;7;4;8;2;0;2;1
2020-08-19 13:25:59;157;53;63;6;7;4;8;2;0;2;1
2020-08-19 13:26:59;159;54;63;7;7;4;8;2;0;2;1
2020-08-19 13:27:58;161;55;64;7;7;4;8;2;0;2;1
2020-08-19 13:28:59;161;55;64;7;7;4;8;2;0;2;1
2020-08-19 13:29:59;161;55;64;7;7;4;8;2;0;2;1
2020-08-19 13:30:58;162;56;64;7;7;4;8;2;0;2;1
2020-08-19 13:31:59;163;57;64;7;7;4;8;2;0;2;1
2020-08-19 13:32:59;163;57;64;7;7;4;8;2;0;2;1
2020-08-19 13:33:58;163;57;64;7;7;4;8;2;0;2;1
2020-08-19 13:34:59;163;57;64;7;7;4;8;2;0;2;1
2020-08-19 13:36:00;164;57;65;7;7;4;8;2;0;2;1
2020-08-19 13:36:58;164;57;65;7;7;4;8;2;0;2;1
