datetime;total_votes;Tae4ka;yachik;jovan;Villanelle;telegraf;Есения;Grit;Mindsplitter;UndeadMoroz;Maxkatz
2021-01-06 13:10:59;119;33;27;17;11;2;5;4;3;0;3
2021-01-06 13:11:59;119;33;27;17;11;2;5;4;3;0;3
2021-01-06 13:12:58;120;33;27;17;11;3;5;4;3;0;3
2021-01-06 13:13:59;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:14:59;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:15:58;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:16:59;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:17:59;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:18:58;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:19:59;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:20:58;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:21:59;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:22:59;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:23:58;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:24:59;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:25:59;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:26:58;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:27:59;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:28:59;121;34;27;17;11;3;5;4;3;0;3
2021-01-06 13:29:58;122;35;27;17;11;3;5;4;3;0;3
2021-01-06 13:30:59;122;35;27;17;11;3;5;4;3;0;3
2021-01-06 13:31:59;122;35;27;17;11;3;5;4;3;0;3
2021-01-06 13:32:58;122;35;27;17;11;3;5;4;3;0;3
2021-01-06 13:33:59;122;35;27;17;11;3;5;4;3;0;3
2021-01-06 13:34:59;122;35;27;17;11;3;5;4;3;0;3
2021-01-06 13:35:58;123;35;27;17;11;3;5;4;3;0;3
2021-01-06 13:36:59;123;34;27;17;12;3;5;4;3;0;3
2021-01-06 13:37:59;124;35;27;17;12;3;5;4;3;0;3
2021-01-06 13:38:58;124;35;27;17;12;3;5;4;3;0;3
2021-01-06 13:39:59;124;36;27;17;12;3;5;4;3;0;3
2021-01-06 13:40:58;124;36;27;17;12;3;5;4;3;0;3
2021-01-06 13:41:59;124;36;27;17;12;3;5;4;3;0;3
2021-01-06 13:42:59;124;36;27;17;12;3;5;4;3;0;3
2021-01-06 13:44:00;124;36;27;17;12;3;5;4;3;0;3
2021-01-06 13:44:58;124;36;27;17;12;3;5;4;3;0;3
2021-01-06 13:45:59;124;36;27;17;12;3;5;4;3;0;3
2021-01-06 13:46:59;124;36;27;17;12;3;5;4;3;0;3
2021-01-06 13:47:58;124;35;28;17;12;3;5;4;3;0;3
2021-01-06 13:48:59;124;36;28;17;11;3;5;4;3;0;3
2021-01-06 13:49:59;124;36;28;17;11;3;5;4;3;0;3
2021-01-06 13:50:58;125;37;28;17;11;3;5;4;3;0;3
2021-01-06 13:51:59;125;37;28;17;11;3;5;4;3;0;3
2021-01-06 13:53:00;125;37;28;17;11;3;5;4;3;0;3
2021-01-06 13:53:58;125;37;28;17;11;3;5;4;3;0;3
2021-01-06 13:54:59;126;37;28;17;12;3;5;4;3;0;3
2021-01-06 13:55:58;126;37;28;17;12;3;5;4;3;0;3
2021-01-06 13:56:59;126;37;28;17;12;3;5;4;3;0;3
2021-01-06 13:57:58;126;37;28;17;12;3;5;4;3;0;3
2021-01-06 13:58:59;126;37;28;17;12;3;5;4;3;0;3
2021-01-06 13:59:59;126;37;28;17;12;3;5;4;3;0;3
2021-01-06 14:00:58;126;37;28;17;12;3;5;4;3;0;3
2021-01-06 14:01:59;126;37;28;17;12;3;5;4;3;0;3
2021-01-06 14:02:59;126;37;28;17;12;3;5;4;3;0;3
2021-01-06 14:03:59;126;37;28;17;12;3;5;4;3;0;3
2021-01-06 14:04:58;126;37;28;17;12;3;5;4;3;0;3
2021-01-06 14:05:59;126;37;28;17;12;3;5;4;3;0;3
2021-01-06 14:06:58;127;37;28;17;12;3;5;4;3;2;3
2021-01-06 14:07:59;127;37;28;17;12;3;5;4;3;2;3
2021-01-06 14:08:59;128;37;29;17;12;3;5;4;3;2;3
2021-01-06 14:09:58;126;37;27;17;12;3;5;4;3;2;3
2021-01-06 14:10:59;127;37;27;17;13;3;5;4;3;2;3
2021-01-06 14:11:58;127;37;27;17;13;3;5;4;3;2;3
2021-01-06 14:12:59;127;37;28;17;12;3;5;4;3;2;3
2021-01-06 14:13:58;127;37;28;17;12;3;5;4;3;2;3
2021-01-06 14:14:59;128;38;28;17;12;3;5;4;3;2;3
2021-01-06 14:15:59;129;38;28;17;13;3;5;4;3;2;3
2021-01-06 14:16:58;129;38;28;17;13;3;5;4;3;2;3
2021-01-06 14:17:59;129;38;28;17;13;3;5;4;3;2;3
2021-01-06 14:18:58;130;38;28;18;13;3;5;4;3;2;3
2021-01-06 14:19:59;130;38;28;18;13;3;5;4;3;2;3
2021-01-06 14:20:59;130;38;28;18;13;3;5;4;3;2;3
2021-01-06 14:21:58;130;38;28;18;13;3;5;4;3;2;3
2021-01-06 14:22:59;130;38;28;19;13;3;5;4;3;2;3
2021-01-06 14:23:58;131;38;28;20;13;3;5;4;3;2;3
2021-01-06 14:24:59;131;38;28;20;13;3;5;4;3;2;3
2021-01-06 14:25:59;131;38;28;20;13;3;5;4;3;2;3
2021-01-06 14:26:58;131;38;28;20;13;3;5;4;3;2;3
2021-01-06 14:27:59;131;38;28;20;13;3;5;4;3;2;3
2021-01-06 14:28:59;131;38;28;20;13;3;5;4;3;2;3
2021-01-06 14:30:00;131;38;28;20;13;3;5;4;3;2;3
2021-01-06 14:30:58;132;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:31:59;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:32:58;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:33:59;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:34:59;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:35:58;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:36:59;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:37:59;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:38:58;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:39:59;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:40:58;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:41:59;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:42:59;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:43:58;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:44:59;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:45:59;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:46:58;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:47:59;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:48:59;133;38;28;20;14;3;5;4;3;2;3
2021-01-06 14:49:58;134;38;28;20;15;3;5;4;3;2;3
2021-01-06 14:50:59;134;38;28;20;15;3;5;4;3;2;3
2021-01-06 14:51:58;134;38;28;20;15;3;5;4;3;2;3
2021-01-06 14:52:59;134;38;28;20;15;3;5;4;3;2;3
2021-01-06 14:53:59;134;38;28;20;15;3;5;4;3;2;3
2021-01-06 14:54:58;135;39;28;20;15;3;5;4;3;2;3
2021-01-06 14:55:59;135;39;28;20;15;3;5;4;3;2;3
2021-01-06 14:56:59;135;39;28;20;15;3;5;4;3;2;3
2021-01-06 14:57:58;135;39;28;20;15;3;5;4;3;2;3
2021-01-06 14:58:59;135;39;28;20;15;3;5;4;3;2;3
2021-01-06 14:59:58;135;39;28;20;15;3;5;4;3;2;3
2021-01-06 15:00:59;135;39;28;20;15;3;5;4;3;2;3
2021-01-06 15:01:59;134;39;28;20;15;3;5;3;3;2;3
2021-01-06 15:02:58;134;39;28;20;15;3;5;3;3;2;3
2021-01-06 15:03:59;132;39;26;20;15;3;5;3;3;2;3
2021-01-06 15:04:59;132;39;26;20;15;3;5;3;3;2;3
2021-01-06 15:05:58;131;39;25;20;15;3;5;3;3;2;3
2021-01-06 15:06:59;131;40;24;20;15;3;5;3;3;2;3
2021-01-06 15:07:59;132;41;24;20;15;3;5;3;3;2;3
2021-01-06 15:08:58;132;41;24;20;15;3;5;3;3;2;3
2021-01-06 15:09:59;132;41;25;20;14;3;5;3;3;2;3
2021-01-06 15:10:58;133;42;25;20;14;3;5;3;3;2;3
2021-01-06 15:11:59;134;42;25;20;14;3;5;3;4;2;3
2021-01-06 15:12:59;134;42;24;20;15;3;5;3;4;2;3
2021-01-06 15:13:58;134;42;24;20;15;3;5;3;4;2;3
2021-01-06 15:14:59;134;42;24;20;15;3;5;3;4;2;3
2021-01-06 15:15:58;134;42;24;20;15;3;5;3;4;2;3
2021-01-06 15:16:59;134;42;24;20;15;3;5;3;4;2;3
2021-01-06 15:17:59;135;42;24;21;15;3;5;3;4;2;3
2021-01-06 15:18:58;135;42;24;21;15;3;5;3;4;2;3
2021-01-06 15:19:59;135;42;24;21;15;3;5;3;4;2;3
2021-01-06 15:20:58;135;42;24;21;15;3;5;3;4;2;3
2021-01-06 15:21:59;136;43;25;21;15;3;5;3;4;2;3
2021-01-06 15:22:59;136;43;25;21;15;3;5;3;4;2;3
2021-01-06 15:23:58;137;44;25;21;15;3;5;3;4;2;3
2021-01-06 15:24:59;137;44;25;21;15;3;5;3;4;2;3
2021-01-06 15:25:59;137;44;25;21;15;3;5;3;4;2;3
2021-01-06 15:26:58;137;44;25;21;15;3;5;3;4;2;3
2021-01-06 15:27:59;137;44;25;21;15;3;5;3;4;2;3
2021-01-06 15:28:59;137;44;25;21;15;3;5;3;4;2;3
2021-01-06 15:29:58;138;45;25;21;15;3;5;3;4;2;3
2021-01-06 15:30:59;139;46;25;21;15;3;5;3;4;2;3
2021-01-06 15:31:59;139;46;25;21;15;3;5;3;4;2;3
2021-01-06 15:32:58;139;46;25;21;15;3;5;3;4;2;3
2021-01-06 15:33:59;139;46;25;21;15;3;5;3;4;2;3
2021-01-06 15:34:59;140;46;25;22;15;3;5;3;4;2;3
2021-01-06 15:35:58;140;46;25;22;15;3;5;3;4;2;3
2021-01-06 15:36:59;140;46;25;22;15;3;5;3;4;2;3
2021-01-06 15:37:59;140;46;25;22;15;3;5;3;4;2;3
2021-01-06 15:38:58;140;46;25;22;15;3;5;3;4;2;3
2021-01-06 15:39:59;140;46;25;22;15;3;5;3;4;2;3
2021-01-06 15:40:59;141;47;25;22;15;3;5;3;4;2;3
2021-01-06 15:41:58;142;47;26;22;15;3;5;3;4;2;3
2021-01-06 15:42:59;142;47;26;22;15;3;5;3;4;2;3
2021-01-06 15:43:59;142;47;26;22;15;3;5;3;4;2;3
2021-01-06 15:44:59;143;48;26;22;15;3;5;3;4;2;3
2021-01-06 15:45:58;143;48;26;22;15;3;5;3;4;2;3
2021-01-06 15:46:59;143;48;26;22;15;3;5;3;4;2;3
2021-01-06 15:47:59;144;48;26;22;15;3;5;3;4;2;3
2021-01-06 15:48:58;144;48;26;22;15;3;5;3;4;2;3
2021-01-06 15:49:59;145;49;26;22;15;3;5;3;4;2;3
2021-01-06 15:50:59;145;49;26;22;15;3;5;3;4;2;3
2021-01-06 15:51:58;145;49;26;22;15;3;5;3;4;2;3
2021-01-06 15:52:59;146;49;27;22;15;3;5;3;4;2;3
2021-01-06 15:53:59;147;50;27;22;15;3;5;3;4;2;3
2021-01-06 15:54:58;148;51;27;22;15;3;5;3;4;2;3
2021-01-06 15:55:59;149;51;28;22;16;3;5;3;4;2;3
2021-01-06 15:56:59;149;51;28;22;16;3;5;3;4;2;3
2021-01-06 15:57:58;149;51;28;22;16;3;5;3;4;2;3
2021-01-06 15:58:59;149;51;28;22;16;3;5;3;4;2;3
2021-01-06 15:59:59;150;51;28;22;16;3;5;4;4;2;3
2021-01-06 16:00:58;150;51;28;22;16;3;5;4;4;2;3
2021-01-06 16:01:59;151;51;29;22;16;3;5;4;4;2;3
2021-01-06 16:02:58;151;51;29;22;16;3;5;4;4;2;3
2021-01-06 16:03:59;152;52;29;22;16;3;5;4;4;2;3
2021-01-06 16:04:59;153;52;29;23;16;3;5;4;4;2;3
2021-01-06 16:05:58;153;52;29;23;16;3;5;4;4;2;3
2021-01-06 16:06:59;154;52;29;23;16;4;5;4;4;2;3
2021-01-06 16:07:59;154;52;29;23;16;4;5;4;4;2;3
2021-01-06 16:08:58;154;52;29;23;16;4;5;4;4;2;3
2021-01-06 16:09:59;154;53;29;23;16;4;5;4;4;2;2
2021-01-06 16:10:58;154;53;29;23;16;4;5;4;4;2;2
2021-01-06 16:11:59;154;53;29;23;16;4;5;4;4;2;2
2021-01-06 16:12:59;154;53;29;23;16;4;5;4;4;2;2
2021-01-06 16:13:58;155;53;29;23;17;4;5;4;4;2;2
2021-01-06 16:15:00;155;53;29;23;17;4;5;4;4;2;2
2021-01-06 16:15:58;156;54;29;23;17;4;5;4;4;2;2
2021-01-06 16:16:59;156;54;29;23;17;4;5;4;4;2;2
2021-01-06 16:17:58;156;54;29;23;17;4;5;4;4;2;2
2021-01-06 16:18:59;157;55;29;23;17;4;5;4;4;2;2
2021-01-06 16:19:59;156;55;29;22;17;4;5;4;4;2;2
2021-01-06 16:20:58;156;55;29;22;17;4;5;4;4;2;2
2021-01-06 16:21:59;156;55;27;24;17;4;5;4;4;2;2
2021-01-06 16:22:59;156;55;27;24;17;4;5;4;4;2;2
2021-01-06 16:23:58;156;55;27;24;17;4;5;4;4;2;2
2021-01-06 16:24:59;156;55;27;24;17;4;5;4;4;2;2
2021-01-06 16:25:59;156;55;27;24;17;4;5;4;4;2;2
2021-01-06 16:26:58;156;55;27;24;17;4;5;4;4;2;2
2021-01-06 16:27:59;156;55;27;24;17;4;5;4;4;2;2
2021-01-06 16:29:00;157;55;27;25;17;4;5;4;4;2;2
2021-01-06 16:29:58;157;55;27;25;17;4;5;4;4;2;2
2021-01-06 16:30:59;158;55;28;26;16;4;5;4;4;2;2
2021-01-06 16:31:58;158;55;28;26;16;4;5;4;4;2;2
2021-01-06 16:32:59;160;56;28;28;15;4;5;4;4;2;2
2021-01-06 16:33:59;161;56;29;28;15;4;5;4;4;2;2
2021-01-06 16:34:58;161;56;29;28;15;4;5;4;4;2;2
2021-01-06 16:35:59;161;56;29;28;15;4;5;4;4;2;2
2021-01-06 16:36:59;161;56;29;28;15;4;5;4;4;2;2
2021-01-06 16:37:58;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:38:59;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:39:59;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:40:58;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:41:59;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:42:58;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:43:59;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:44:59;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:45:58;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:46:59;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:47:59;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:48:58;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:49:59;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:50:59;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:51:58;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:52:59;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:53:59;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:54:58;162;57;29;28;15;4;5;4;4;2;2
2021-01-06 16:55:59;163;58;29;28;15;4;5;4;4;2;2
2021-01-06 16:56:59;163;58;29;28;15;4;5;4;4;2;2
2021-01-06 16:57:58;163;58;29;28;15;4;5;4;4;2;2
2021-01-06 16:58:59;164;58;29;28;15;5;5;4;4;2;2
2021-01-06 16:59:59;164;58;29;28;15;5;5;4;4;2;2
2021-01-06 17:00:58;164;58;29;28;15;5;5;4;4;2;2
2021-01-06 17:01:59;164;58;29;28;15;5;5;4;4;2;2
2021-01-06 17:02:59;164;58;29;28;15;5;5;4;4;2;2
2021-01-06 17:03:58;164;58;29;28;15;5;5;4;4;2;2
2021-01-06 17:04:59;164;58;29;28;15;5;5;4;4;2;2
2021-01-06 17:06:00;164;58;29;28;15;5;5;4;4;2;2
2021-01-06 17:06:58;164;58;29;28;15;5;5;4;4;2;2
2021-01-06 17:07:59;164;58;29;28;15;5;5;4;4;2;2
2021-01-06 17:08:58;164;58;29;28;15;5;5;4;4;2;2
2021-01-06 17:09:59;164;58;29;28;15;5;5;4;4;2;2
2021-01-06 17:10:59;165;58;29;29;15;5;5;4;4;2;2
2021-01-06 17:11:58;165;58;29;29;15;5;5;4;4;2;2
2021-01-06 17:12:59;166;58;30;29;15;5;5;4;4;2;2
2021-01-06 17:13:59;166;58;30;29;15;5;5;4;4;2;2
2021-01-06 17:14:58;166;58;30;29;15;5;5;4;4;2;2
2021-01-06 17:15:59;167;58;31;29;15;5;5;4;4;2;2
2021-01-06 17:16:59;167;58;31;29;15;5;5;4;4;2;2
2021-01-06 17:17:58;167;58;31;29;15;5;5;4;4;2;2
2021-01-06 17:18:59;167;58;31;29;15;5;5;4;4;2;2
2021-01-06 17:19:58;167;58;31;29;15;5;5;4;4;2;2
2021-01-06 17:20:59;167;59;31;28;15;5;5;4;4;2;2
2021-01-06 17:21:59;167;58;31;28;16;5;5;4;4;2;2
2021-01-06 17:22:58;166;59;31;27;15;5;5;4;4;2;2
2021-01-06 17:23:59;164;58;31;26;15;5;5;4;4;2;2
2021-01-06 17:24:59;163;58;30;26;15;5;5;4;4;2;2
2021-01-06 17:25:58;165;58;30;26;17;5;5;4;4;2;2
2021-01-06 17:26:59;166;58;30;27;17;5;5;4;4;2;2
2021-01-06 17:27:59;166;58;30;27;17;5;5;4;4;2;2
2021-01-06 17:28:58;166;58;30;27;17;5;5;4;4;2;2
2021-01-06 17:29:59;166;58;30;27;17;5;5;4;4;2;2
2021-01-06 17:30:59;166;58;30;27;17;5;5;4;4;2;2
2021-01-06 17:31:58;166;58;30;27;17;5;5;4;4;2;2
2021-01-06 17:32:59;166;58;30;27;17;5;5;4;4;2;2
2021-01-06 17:33:59;167;58;30;28;17;5;5;4;4;2;2
2021-01-06 17:34:58;168;58;30;28;18;5;5;4;4;2;2
2021-01-06 17:35:59;168;58;30;29;17;5;5;4;4;2;2
2021-01-06 17:36:59;167;59;30;27;17;5;5;4;4;2;2
2021-01-06 17:37:58;167;59;30;27;17;5;5;4;4;2;2
2021-01-06 17:38:59;167;59;30;27;17;5;5;4;4;2;2
2021-01-06 17:39:58;167;59;30;27;17;5;5;4;4;2;2
2021-01-06 17:40:59;167;59;30;27;17;5;5;4;4;2;2
2021-01-06 17:41:59;167;59;30;27;17;5;5;4;4;2;2
2021-01-06 17:42:59;166;58;30;28;16;5;5;4;4;2;2
2021-01-06 17:43:58;167;58;31;28;16;5;5;4;4;2;2
2021-01-06 17:44:59;167;58;31;28;16;5;5;4;4;2;2
2021-01-06 17:45:59;167;58;31;28;16;5;5;4;4;2;2
2021-01-06 17:46:58;167;58;31;28;16;5;5;4;4;2;2
2021-01-06 17:47:59;167;58;31;28;16;5;5;4;4;2;2
2021-01-06 17:48:59;167;58;31;28;16;5;5;4;4;2;2
2021-01-06 17:49:58;167;58;31;28;16;5;5;4;4;2;2
2021-01-06 17:51:00;167;58;31;28;16;5;5;4;4;2;2
2021-01-06 17:51:58;168;58;31;29;16;5;5;4;4;2;2
2021-01-06 17:52:59;168;58;31;29;16;5;5;4;4;2;2
2021-01-06 17:53:58;168;58;31;29;16;5;5;4;4;2;2
2021-01-06 17:54:59;168;58;31;29;16;5;5;4;4;2;2
2021-01-06 17:55:59;168;58;30;29;17;5;5;4;4;2;2
2021-01-06 17:56:58;168;58;30;29;17;5;5;4;4;2;2
2021-01-06 17:57:59;168;58;30;29;17;5;5;4;4;2;2
2021-01-06 17:58:59;168;58;30;29;17;5;5;4;4;2;2
2021-01-06 17:59:58;168;58;30;29;17;5;5;4;4;2;2
2021-01-06 18:00:59;168;58;30;29;17;5;5;4;4;2;2
2021-01-06 18:01:58;167;58;30;28;17;5;5;4;4;2;2
2021-01-06 18:02:59;167;58;30;27;18;5;5;4;4;2;2
2021-01-06 18:03:58;167;58;30;27;18;5;5;4;4;2;2
2021-01-06 18:04:59;166;58;29;27;18;5;5;4;4;2;2
2021-01-06 18:05:59;166;58;29;27;18;5;5;4;4;2;2
2021-01-06 18:06:58;166;58;29;27;18;5;5;4;4;2;2
2021-01-06 18:07:59;166;58;29;27;18;5;5;4;4;2;2
2021-01-06 18:08:59;166;58;29;27;18;5;5;4;4;2;2
2021-01-06 18:09:58;166;58;29;27;18;5;5;4;4;2;2
2021-01-06 18:10:59;166;58;29;27;18;5;5;4;4;2;2
2021-01-06 18:11:59;166;58;29;27;18;5;5;4;4;2;2
2021-01-06 18:12:58;167;59;29;27;18;5;5;4;4;2;2
2021-01-06 18:13:59;166;59;29;27;17;5;5;4;4;2;2
2021-01-06 18:14:59;166;59;29;27;17;5;5;4;4;2;2
2021-01-06 18:15:58;166;59;29;27;17;5;5;4;4;2;2
2021-01-06 18:16:59;166;59;29;27;17;5;5;4;4;2;2
2021-01-06 18:17:59;166;59;29;27;17;5;5;4;4;2;2
2021-01-06 18:18:58;166;59;29;27;17;5;5;4;4;2;2
2021-01-06 18:19:59;166;59;29;27;17;5;5;4;4;2;2
2021-01-06 18:20:58;165;58;29;27;17;5;5;4;4;2;2
2021-01-06 18:21:59;166;59;29;27;17;5;5;4;4;2;2
2021-01-06 18:22:59;167;60;29;27;17;5;5;4;4;2;2
2021-01-06 18:23:58;168;60;29;28;17;5;5;4;4;2;2
2021-01-06 18:24:59;169;60;29;29;17;5;5;4;4;2;2
2021-01-06 18:25:59;169;60;29;29;17;5;5;4;4;2;2
2021-01-06 18:26:58;168;59;29;29;17;5;5;4;4;2;2
2021-01-06 18:27:59;168;59;29;29;17;5;5;4;4;2;2
2021-01-06 18:28:59;168;59;29;29;17;5;5;4;4;2;2
2021-01-06 18:29:58;168;59;29;29;17;5;5;4;4;2;2
2021-01-06 18:30:59;168;59;29;29;17;5;5;4;4;2;2
2021-01-06 18:31:58;168;59;29;29;17;5;5;4;4;2;2
2021-01-06 18:32:59;169;59;29;30;17;5;5;4;4;2;2
2021-01-06 18:33:58;169;60;29;29;17;5;5;4;4;2;2
2021-01-06 18:34:59;168;61;29;27;17;5;5;4;4;2;2
2021-01-06 18:35:59;168;61;29;27;17;5;5;4;4;2;2
2021-01-06 18:36:58;168;61;29;27;17;5;5;4;4;2;2
2021-01-06 18:37:59;169;62;29;27;17;5;5;4;4;2;2
2021-01-06 18:38:59;169;62;29;27;17;5;5;4;4;2;2
2021-01-06 18:39:58;169;62;29;27;17;5;5;4;4;2;2
2021-01-06 18:40:59;169;62;29;27;17;5;5;4;4;2;2
2021-01-06 18:41:59;169;62;29;27;17;5;5;4;4;2;2
2021-01-06 18:42:58;170;63;29;27;17;5;5;4;4;2;2
2021-01-06 18:43:59;170;63;29;27;17;5;5;4;4;2;2
2021-01-06 18:44:59;170;62;29;28;17;5;5;4;4;2;2
2021-01-06 18:45:58;170;62;29;28;17;5;5;4;4;2;2
2021-01-06 18:46:59;171;62;29;29;17;5;5;4;4;2;2
2021-01-06 18:47:59;171;62;29;29;17;5;5;4;4;2;2
2021-01-06 18:48:58;172;63;29;29;17;5;5;4;4;2;2
2021-01-06 18:49:59;172;63;29;29;17;5;5;4;4;2;2
2021-01-06 18:50:59;172;63;29;29;17;5;5;4;4;2;2
2021-01-06 18:52:00;172;62;29;30;17;5;5;4;4;2;2
2021-01-06 18:52:58;173;63;29;30;17;5;5;4;4;2;2
2021-01-06 18:53:59;173;63;29;30;17;5;5;4;4;2;2
2021-01-06 18:54:58;173;63;29;30;17;5;5;4;4;2;2
2021-01-06 18:55:59;173;63;29;30;17;5;5;4;4;2;2
2021-01-06 18:56:59;174;63;30;30;17;5;5;4;4;2;2
2021-01-06 18:57:58;174;63;30;30;17;5;5;4;4;2;2
2021-01-06 18:58:59;174;63;30;30;17;5;5;4;4;2;2
2021-01-06 18:59:59;174;63;30;30;17;5;5;4;4;2;2
2021-01-06 19:00:58;174;63;30;30;17;5;5;4;4;2;2
2021-01-06 19:01:59;174;63;30;30;17;5;5;4;4;2;2
2021-01-06 19:02:59;174;63;30;30;17;5;5;4;4;2;2
2021-01-06 19:03:58;173;62;29;31;17;5;5;4;4;2;2
2021-01-06 19:04:59;172;62;28;31;17;5;5;4;4;2;2
2021-01-06 19:05:59;172;62;28;31;17;5;5;4;4;2;2
2021-01-06 19:06:59;172;62;28;31;17;5;5;4;4;2;2
2021-01-06 19:07:58;172;62;28;31;17;5;5;4;4;2;2
2021-01-06 19:08:59;172;62;28;31;17;5;5;4;4;2;2
2021-01-06 19:09:58;172;62;28;31;17;5;5;4;4;2;2
2021-01-06 19:10:59;173;62;28;31;17;5;5;5;4;2;2
2021-01-06 19:11:59;173;62;28;31;17;5;5;5;4;2;2
2021-01-06 19:12:58;173;62;28;31;17;5;5;5;4;2;2
2021-01-06 19:13:59;173;62;28;31;17;5;5;5;4;2;2
2021-01-06 19:14:59;173;62;28;31;17;5;5;5;4;2;2
2021-01-06 19:15:58;173;62;28;31;17;5;5;5;4;2;2
2021-01-06 19:16:59;173;62;28;31;17;5;5;5;4;2;2
2021-01-06 19:17:59;173;62;28;31;17;5;5;5;4;2;2
2021-01-06 19:18:58;173;62;28;31;17;5;5;5;4;2;2
2021-01-06 19:19:59;173;62;28;31;17;5;5;5;4;2;2
2021-01-06 19:21:00;173;62;28;31;17;5;5;5;4;2;2
2021-01-06 19:21:58;173;62;28;31;17;5;5;5;4;2;2
2021-01-06 19:22:59;173;62;28;31;17;5;5;5;4;2;2
2021-01-06 19:23:58;172;62;28;30;17;5;5;5;4;2;2
2021-01-06 19:24:59;171;63;28;28;17;5;5;5;4;2;2
2021-01-06 19:25:59;172;64;28;28;17;5;5;5;4;2;2
2021-01-06 19:26:58;172;64;28;28;17;5;5;5;4;2;2
2021-01-06 19:27:59;172;64;28;28;17;5;5;5;4;2;2
2021-01-06 19:28:58;172;64;28;28;17;5;5;5;4;2;2
2021-01-06 19:29:59;172;64;28;28;17;5;5;5;4;2;2
2021-01-06 19:30:59;172;64;28;28;17;5;5;5;4;2;2
2021-01-06 19:31:58;172;64;28;28;17;5;5;5;4;2;2
2021-01-06 19:32:59;172;64;28;28;17;5;5;5;4;2;2
2021-01-06 19:33:59;173;65;28;28;17;5;5;5;4;2;2
2021-01-06 19:34:58;173;65;28;28;17;5;5;5;4;2;2
2021-01-06 19:35:59;173;65;28;28;17;5;5;5;4;2;2
2021-01-06 19:36:59;174;66;28;28;17;5;5;5;4;2;2
2021-01-06 19:37:58;174;66;28;28;17;5;5;5;4;2;2
2021-01-06 19:38:59;174;66;28;28;17;5;5;5;4;2;2
2021-01-06 19:39:59;174;66;28;28;17;5;5;5;4;2;2
2021-01-06 19:40:58;174;66;28;28;17;5;5;5;4;2;2
2021-01-06 19:41:59;174;66;28;28;17;5;5;5;4;2;2
2021-01-06 19:42:59;174;66;28;28;17;5;5;5;4;2;2
2021-01-06 19:43:58;174;65;28;29;17;5;5;5;4;2;2
2021-01-06 19:44:59;175;65;28;30;17;5;5;5;4;2;2
2021-01-06 19:45:59;175;65;28;30;17;5;5;5;4;2;2
2021-01-06 19:46:58;175;65;28;30;17;5;5;5;4;2;2
2021-01-06 19:47:59;175;65;28;30;17;5;5;5;4;2;2
