datetime;total_votes;tutabrain;rockamark;pupsique;markII;Есения;NoEndOutcry;XASSA;kilogramm;kotophalk;wintercyclone
2019-05-15 13:04:58;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:05:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:06:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:07:58;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:08:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:09:58;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:10:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:11:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:12:58;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:13:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:14:58;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:15:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:16:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:17:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:18:58;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:19:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:20:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:21:58;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:22:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:23:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:24:58;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:25:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:26:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:27:58;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:28:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:29:59;143;66;21;11;7;4;6;3;4;1;3
2019-05-15 13:30:58;144;66;21;12;7;4;6;3;4;1;3
2019-05-15 13:31:59;144;66;21;12;7;4;6;3;4;1;3
2019-05-15 13:32:59;144;66;21;12;7;4;6;3;4;1;3
2019-05-15 13:33:59;144;66;21;12;7;4;6;3;4;1;3
2019-05-15 13:34:58;144;66;21;12;7;4;6;3;4;1;3
2019-05-15 13:35:59;145;67;21;12;7;4;6;3;4;1;3
2019-05-15 13:36:58;145;67;21;12;7;4;6;3;4;1;3
2019-05-15 13:37:59;145;67;21;12;7;4;6;3;4;1;3
2019-05-15 13:38:59;145;67;21;12;7;4;6;3;4;1;3
2019-05-15 13:39:58;145;67;21;12;7;4;6;3;4;1;3
2019-05-15 13:40:59;146;67;21;13;7;4;6;3;4;1;3
2019-05-15 13:41:59;146;67;21;13;7;4;6;3;4;1;3
2019-05-15 13:42:58;147;68;21;13;7;4;6;3;4;1;3
2019-05-15 13:43:59;147;68;21;13;7;4;6;3;4;1;3
2019-05-15 13:44:58;147;68;21;13;7;4;6;3;4;1;3
2019-05-15 13:45:59;147;68;21;13;7;4;6;3;4;1;3
2019-05-15 13:46:59;147;68;21;13;7;4;6;3;4;1;3
2019-05-15 13:47:58;147;68;21;13;7;4;6;3;4;1;3
2019-05-15 13:48:59;148;69;21;13;7;4;6;3;4;1;3
2019-05-15 13:49:59;148;69;21;13;7;4;6;3;4;1;3
2019-05-15 13:50:58;148;69;21;13;7;4;6;3;4;1;3
2019-05-15 13:51:59;149;69;21;13;8;4;6;3;4;1;3
2019-05-15 13:52:59;150;70;21;13;8;4;6;3;4;1;3
2019-05-15 13:53:58;152;72;21;13;8;4;6;3;4;1;3
2019-05-15 13:54:59;152;72;21;13;8;4;6;3;4;1;3
2019-05-15 13:55:59;152;72;21;13;8;4;6;3;4;1;3
2019-05-15 13:56:58;152;72;21;13;8;4;6;3;4;1;3
2019-05-15 13:57:59;152;72;21;13;8;4;6;3;4;1;3
2019-05-15 13:58:59;152;72;21;13;8;4;6;3;4;1;3
2019-05-15 13:59:58;152;72;21;13;8;4;6;3;4;1;3
2019-05-15 14:00:59;152;72;21;13;8;4;6;3;4;1;3
2019-05-15 14:01:58;152;73;21;13;8;4;6;3;4;1;3
2019-05-15 14:02:59;152;73;21;13;8;4;6;3;4;1;3
2019-05-15 14:03:59;152;73;21;13;8;4;6;3;4;1;3
2019-05-15 14:04:58;152;73;21;13;8;4;6;3;4;1;3
2019-05-15 14:05:59;153;74;21;13;8;4;6;3;4;1;3
2019-05-15 14:06:59;153;74;21;13;8;4;6;3;4;1;3
2019-05-15 14:07:58;153;74;21;13;8;4;6;3;4;1;3
2019-05-15 14:08:59;153;74;21;13;8;4;6;3;4;1;3
2019-05-15 14:09:59;153;74;21;13;8;4;6;3;4;1;3
2019-05-15 14:10:58;153;75;20;13;8;4;6;3;4;1;3
2019-05-15 14:11:59;153;75;20;13;8;4;6;3;4;1;3
2019-05-15 14:12:59;154;75;20;13;8;4;6;4;4;1;3
2019-05-15 14:13:58;154;75;20;13;8;4;6;4;4;1;3
2019-05-15 14:14:59;154;75;20;13;8;4;6;4;4;1;3
2019-05-15 14:15:59;155;76;20;13;8;4;6;4;4;1;3
2019-05-15 14:16:58;155;76;20;13;8;4;6;4;4;1;3
2019-05-15 14:17:59;155;76;20;13;8;4;6;4;4;1;3
2019-05-15 14:18:59;155;76;20;13;8;4;6;4;4;1;3
2019-05-15 14:19:58;155;76;20;13;8;4;6;4;4;1;3
2019-05-15 14:20:59;155;76;20;13;8;4;6;4;4;1;3
2019-05-15 14:21:58;155;76;20;13;8;4;6;4;4;1;3
2019-05-15 14:22:59;155;76;20;13;8;4;6;4;4;1;3
2019-05-15 14:23:59;156;77;20;13;8;4;6;4;4;1;3
2019-05-15 14:24:58;156;77;20;13;8;4;6;4;4;1;3
2019-05-15 14:25:59;156;77;20;13;8;4;6;4;4;1;3
2019-05-15 14:26:58;156;77;20;13;8;4;6;4;4;1;3
2019-05-15 14:27:59;156;77;20;13;8;4;6;4;4;1;3
2019-05-15 14:28:59;157;78;20;13;8;4;6;4;4;1;3
2019-05-15 14:29:58;157;78;20;13;8;4;6;4;4;1;3
2019-05-15 14:30:59;157;78;20;13;8;4;6;4;4;1;3
2019-05-15 14:31:59;157;78;20;13;8;4;6;4;4;1;3
2019-05-15 14:33:00;157;78;20;13;8;4;6;4;4;1;3
2019-05-15 14:33:58;157;78;20;13;8;4;6;4;4;1;3
2019-05-15 14:34:59;157;78;20;13;8;4;6;4;4;1;3
2019-05-15 14:35:59;157;78;20;13;8;4;6;4;4;1;3
2019-05-15 14:36:58;157;78;20;13;8;4;6;4;4;1;3
2019-05-15 14:37:59;157;78;20;13;8;4;6;4;4;1;3
2019-05-15 14:38:59;158;79;20;13;8;4;6;4;4;1;3
2019-05-15 14:39:58;158;79;20;13;8;4;6;4;4;1;3
2019-05-15 14:40:59;158;80;19;13;8;4;6;4;4;1;3
2019-05-15 14:41:59;158;80;19;13;8;4;6;4;4;1;3
2019-05-15 14:42:58;158;80;19;13;8;4;6;4;4;1;3
2019-05-15 14:43:59;158;80;19;13;8;4;6;4;4;1;3
2019-05-15 14:44:59;158;80;19;13;8;4;6;4;4;1;3
2019-05-15 14:45:58;158;80;19;13;8;4;6;4;4;1;3
2019-05-15 14:46:59;158;80;19;13;8;4;6;4;4;1;3
2019-05-15 14:47:58;158;80;19;13;8;4;6;4;4;1;3
2019-05-15 14:48:59;158;80;19;13;8;4;6;4;4;1;3
2019-05-15 14:49:59;158;80;19;13;8;4;6;4;4;1;3
2019-05-15 14:50:58;158;80;19;13;8;4;6;4;4;1;3
2019-05-15 14:51:59;158;80;19;13;8;4;6;4;4;1;3
2019-05-15 14:52:59;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 14:53:58;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 14:54:59;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 14:55:59;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 14:56:58;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 14:57:59;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 14:58:59;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 14:59:58;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 15:00:59;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 15:01:59;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 15:02:58;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 15:03:59;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 15:04:59;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 15:05:58;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 15:06:59;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 15:07:59;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 15:08:58;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 15:09:59;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 15:10:59;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 15:11:58;159;81;19;13;8;4;6;4;4;1;3
2019-05-15 15:12:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:13:58;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:14:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:15:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:16:58;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:17:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:18:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:19:58;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:20:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:21:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:22:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:23:58;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:24:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:25:58;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:26:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:27:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:28:58;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:29:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:30:58;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:31:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:32:59;160;82;19;13;8;4;6;4;4;1;3
2019-05-15 15:33:58;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:34:59;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:35:59;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:36:58;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:37:59;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:38:58;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:39:59;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:40:58;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:41:59;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:42:59;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:43:58;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:44:59;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:45:59;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:46:58;161;82;19;14;8;4;6;4;4;1;3
2019-05-15 15:47:59;162;82;19;15;8;4;6;4;4;1;3
2019-05-15 15:48:59;162;82;19;15;8;4;6;4;4;1;3
2019-05-15 15:49:58;162;82;19;15;8;4;6;4;4;1;3
2019-05-15 15:50:59;162;82;19;15;8;4;6;4;4;1;3
2019-05-15 15:51:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 15:52:58;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 15:53:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 15:54:58;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 15:55:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 15:56:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 15:57:58;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 15:58:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 15:59:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:00:58;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:01:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:02:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:03:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:04:58;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:05:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:06:58;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:07:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:08:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:09:58;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:10:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:11:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:12:58;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:13:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:14:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:15:58;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:16:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:17:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:18:58;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:19:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:20:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:21:58;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:22:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:23:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:24:58;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:25:59;161;81;19;15;8;4;6;4;4;1;3
2019-05-15 16:26:59;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 16:27:58;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 16:28:59;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 16:29:59;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:30:58;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:31:59;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:33:00;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:33:58;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:34:59;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:36:00;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:36:58;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:37:59;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:38:58;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:39:59;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:40:59;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:41:58;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:42:59;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:43:59;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:44:58;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:45:59;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:46:59;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:47:58;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:48:59;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:49:59;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:50:58;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:51:59;160;80;19;14;8;4;6;4;4;2;3
2019-05-15 16:52:59;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 16:53:58;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 16:54:59;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 16:55:59;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 16:56:58;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 16:57:59;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 16:58:59;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 16:59:58;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 17:00:59;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 17:01:59;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 17:02:58;161;81;19;14;8;4;6;4;4;2;3
2019-05-15 17:03:59;162;81;19;15;8;4;6;4;4;2;3
2019-05-15 17:04:59;162;81;19;15;8;4;6;4;4;2;3
2019-05-15 17:05:58;163;82;19;15;8;4;6;4;4;2;3
2019-05-15 17:06:59;163;82;19;15;8;4;6;4;4;2;3
2019-05-15 17:07:59;163;82;19;15;8;4;6;4;4;2;3
2019-05-15 17:08:58;163;82;19;15;8;4;6;4;4;2;3
2019-05-15 17:09:59;164;83;19;15;8;4;6;4;4;2;3
2019-05-15 17:10:59;164;83;19;15;8;4;6;4;4;2;3
2019-05-15 17:11:58;164;83;19;15;8;4;6;4;4;2;3
2019-05-15 17:12:59;165;83;19;16;8;4;6;4;4;2;3
2019-05-15 17:13:59;165;83;19;16;8;4;6;4;4;2;3
2019-05-15 17:14:58;166;84;19;16;8;4;6;4;4;2;3
2019-05-15 17:15:59;166;84;19;16;8;4;6;4;4;2;3
2019-05-15 17:16:59;167;84;19;16;9;4;6;4;4;2;3
2019-05-15 17:17:58;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:18:59;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:19:58;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:20:59;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:21:59;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:22:58;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:23:59;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:24:59;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:25:58;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:26:59;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:27:58;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:28:59;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:29:59;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:30:58;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:31:59;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:32:59;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:33:58;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:34:59;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:35:59;166;84;19;15;9;4;6;4;4;2;3
2019-05-15 17:36:58;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:37:59;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:38:59;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:39:58;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:40:59;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:41:59;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:42:58;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:43:59;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:44:59;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:45:58;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:46:59;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:47:59;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:48:58;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:49:59;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:50:59;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:51:58;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:52:59;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:53:58;167;85;19;15;9;4;6;4;4;2;3
2019-05-15 17:54:59;169;87;19;15;9;4;6;4;4;2;3
2019-05-15 17:55:59;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 17:56:58;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 17:57:59;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 17:58:58;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 17:59:59;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:00:59;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:01:58;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:02:59;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:03:59;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:04:58;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:05:59;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:06:58;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:07:59;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:08:59;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:09:58;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:10:59;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:11:59;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:12:58;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:13:59;170;88;19;15;9;4;6;4;4;2;3
2019-05-15 18:14:58;171;88;19;15;9;4;6;4;5;2;3
2019-05-15 18:15:59;171;88;19;15;9;4;6;4;5;2;3
2019-05-15 18:16:59;171;88;19;15;9;4;6;4;5;2;3
2019-05-15 18:17:58;171;88;19;15;9;4;6;4;5;2;3
2019-05-15 18:18:59;171;88;19;15;9;4;6;4;5;2;3
2019-05-15 18:19:59;171;88;19;15;9;4;6;4;5;2;3
2019-05-15 18:20:58;171;88;19;15;9;4;6;4;5;2;3
2019-05-15 18:21:59;171;88;19;15;9;4;6;4;5;2;3
2019-05-15 18:22:59;171;88;19;15;9;4;6;4;5;2;3
2019-05-15 18:23:58;171;88;19;15;9;4;6;4;5;2;3
2019-05-15 18:24:59;171;88;19;15;9;4;6;4;5;2;3
2019-05-15 18:25:59;171;88;19;15;9;4;6;4;5;2;3
2019-05-15 18:26:58;171;88;19;15;9;4;6;4;5;2;3
2019-05-15 18:27:59;172;89;19;15;9;4;6;4;5;2;3
2019-05-15 18:28:59;172;89;19;15;9;4;6;4;5;2;3
2019-05-15 18:29:58;172;89;19;15;9;4;6;4;5;2;3
2019-05-15 18:30:59;172;89;19;15;9;4;6;4;5;2;3
2019-05-15 18:31:59;172;89;19;15;9;4;6;4;5;2;3
2019-05-15 18:32:58;172;89;19;15;9;4;6;4;5;2;3
2019-05-15 18:33:59;172;89;19;15;9;4;6;4;5;2;3
2019-05-15 18:34:59;172;89;19;15;9;4;6;4;5;2;3
2019-05-15 18:35:58;173;89;19;15;9;5;6;4;5;2;3
2019-05-15 18:36:59;173;89;19;15;9;5;6;4;5;2;3
2019-05-15 18:37:58;173;89;19;15;9;5;6;4;5;2;3
2019-05-15 18:38:59;174;89;19;16;9;5;6;4;5;2;3
2019-05-15 18:39:59;174;89;19;16;9;5;6;4;5;2;3
2019-05-15 18:40:59;174;89;19;16;9;5;6;4;5;2;3
2019-05-15 18:41:58;174;89;19;16;9;5;6;4;5;2;3
2019-05-15 18:42:59;174;90;18;16;9;5;6;4;5;2;3
2019-05-15 18:43:59;174;90;18;16;9;5;6;4;5;2;3
2019-05-15 18:44:58;174;90;18;16;9;5;6;4;5;2;3
2019-05-15 18:45:59;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:46:59;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:47:58;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:48:59;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:49:59;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:50:58;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:51:59;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:52:59;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:53:58;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:54:59;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:55:59;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:56:58;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:57:59;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:58:59;173;90;18;15;9;5;6;4;5;2;3
2019-05-15 18:59:58;174;91;18;15;9;5;6;4;5;2;3
2019-05-15 19:00:59;175;92;18;15;9;5;6;4;5;2;3
2019-05-15 19:01:59;175;92;18;15;9;5;6;4;5;2;3
2019-05-15 19:02:58;176;93;18;15;9;5;6;4;5;2;3
2019-05-15 19:03:59;177;94;18;15;9;5;6;4;5;2;3
2019-05-15 19:04:59;178;94;18;16;9;5;6;4;5;2;3
2019-05-15 19:05:58;178;94;18;16;9;5;6;4;5;2;3
2019-05-15 19:06:59;178;94;18;16;9;5;6;4;5;2;3
2019-05-15 19:07:59;178;94;18;16;9;5;6;4;5;2;3
2019-05-15 19:08:58;178;94;19;15;9;5;6;4;5;2;3
2019-05-15 19:09:59;178;94;19;15;9;5;6;4;5;2;3
2019-05-15 19:10:59;178;94;19;15;9;5;6;4;5;2;3
2019-05-15 19:11:58;178;94;19;15;9;5;6;4;5;2;3
2019-05-15 19:12:59;178;94;19;15;9;5;6;4;5;2;3
2019-05-15 19:13:59;178;94;19;15;9;5;6;4;5;2;3
2019-05-15 19:14:58;178;94;19;15;9;5;6;4;5;2;3
2019-05-15 19:15:59;179;95;19;15;9;5;6;4;5;2;3
2019-05-15 19:16:58;179;95;19;15;9;5;6;4;5;2;3
2019-05-15 19:17:59;179;95;19;15;9;5;6;4;5;2;3
2019-05-15 19:18:59;179;95;19;15;9;5;6;4;5;2;3
2019-05-15 19:19:58;179;95;18;16;9;5;6;4;5;2;3
2019-05-15 19:20:59;179;95;18;16;9;5;6;4;5;2;3
2019-05-15 19:21:59;179;95;18;16;9;5;6;4;5;2;3
2019-05-15 19:22:58;179;95;18;16;9;5;6;4;5;2;3
2019-05-15 19:23:59;179;95;18;16;9;5;6;4;5;2;3
2019-05-15 19:24:59;178;95;18;15;9;5;6;4;5;2;3
2019-05-15 19:25:58;178;95;18;15;9;5;6;4;5;2;3
2019-05-15 19:26:59;178;95;18;15;9;5;6;4;5;2;3
2019-05-15 19:27:58;178;95;18;15;9;5;6;4;5;2;3
2019-05-15 19:28:59;178;95;18;15;9;5;6;4;5;2;3
2019-05-15 19:29:59;179;95;18;16;9;5;6;4;5;2;3
2019-05-15 19:30:58;179;95;18;16;9;5;6;4;5;2;3
2019-05-15 19:31:59;179;95;18;16;9;5;6;4;5;2;3
2019-05-15 19:32:59;180;96;18;16;9;5;6;4;5;2;3
2019-05-15 19:33:58;180;96;18;16;9;5;6;4;5;2;3
2019-05-15 19:34:59;180;96;18;16;9;5;6;4;5;2;3
2019-05-15 19:35:59;180;96;18;16;9;5;6;4;5;2;3
2019-05-15 19:36:58;180;96;18;16;9;5;6;4;5;2;3
2019-05-15 19:37:59;181;96;18;16;9;6;6;4;5;2;3
2019-05-15 19:38:59;181;96;18;16;9;6;6;4;5;2;3
2019-05-15 19:39:58;180;96;18;15;9;6;6;4;5;2;3
2019-05-15 19:40:59;180;96;18;15;9;6;6;4;5;2;3
2019-05-15 19:41:59;181;96;19;15;9;6;6;4;5;2;3
