datetime;total_votes;Lazarus;tutabrain;cmapukocmankypum;shamanka;navalny;KT;Hexadecachoron;KOCTOPE3;jovan;Lucifus
2020-04-15 20:18:58;387;149;120;34;15;10;12;11;8;0;3
2020-04-15 20:19:59;387;149;120;34;15;10;12;11;8;0;3
2020-04-15 20:20:59;387;149;120;34;15;10;12;11;8;0;3
2020-04-15 20:21:58;387;149;120;34;15;10;12;11;8;0;3
2020-04-15 20:22:59;387;149;120;34;15;10;12;11;8;0;3
2020-04-15 20:23:59;389;151;120;34;15;10;12;11;8;0;3
2020-04-15 20:24:58;389;151;120;34;15;10;12;11;8;0;3
2020-04-15 20:25:59;389;151;120;34;15;10;12;11;8;0;3
2020-04-15 20:26:59;390;152;119;35;15;10;12;11;8;0;3
2020-04-15 20:27:58;390;152;119;35;15;10;12;11;8;0;3
2020-04-15 20:28:59;390;153;119;34;15;10;12;11;8;0;3
2020-04-15 20:30:00;390;153;119;34;15;10;12;11;8;0;3
2020-04-15 20:30:58;390;153;119;34;15;10;12;11;8;0;3
2020-04-15 20:31:59;390;153;119;34;15;10;12;11;8;0;3
2020-04-15 20:32:59;390;153;119;34;15;10;12;11;8;0;3
2020-04-15 20:33:58;391;153;118;35;15;10;12;11;8;0;3
2020-04-15 20:34:59;391;153;118;35;15;10;12;11;8;0;3
2020-04-15 20:35:58;391;153;118;35;15;10;12;11;8;0;3
2020-04-15 20:36:59;391;153;118;35;15;10;12;11;8;0;3
2020-04-15 20:37:59;391;153;118;35;15;10;12;11;8;0;3
2020-04-15 20:38:58;392;153;119;35;15;10;12;11;8;0;3
2020-04-15 20:39:59;392;153;119;35;15;10;12;11;8;0;3
2020-04-15 20:40:59;392;153;119;35;15;10;12;11;8;0;3
2020-04-15 20:41:58;392;153;119;35;15;10;12;11;8;0;3
2020-04-15 20:42:59;392;153;119;35;15;10;12;11;8;0;3
2020-04-15 20:43:59;393;154;119;35;15;10;12;11;8;0;3
2020-04-15 20:45:00;393;154;119;35;15;10;12;11;8;0;3
2020-04-15 20:45:58;394;155;119;35;15;10;12;11;8;0;3
2020-04-15 20:46:59;394;155;119;35;15;10;12;11;8;0;3
2020-04-15 20:47:59;394;155;119;35;15;10;12;11;8;0;3
2020-04-15 20:48:58;395;155;120;35;15;10;12;11;8;0;3
2020-04-15 20:49:59;396;156;120;35;15;10;12;11;8;0;3
2020-04-15 20:50:59;396;156;120;35;15;10;12;11;8;0;3
2020-04-15 20:51:58;396;156;120;35;15;10;12;11;8;0;3
2020-04-15 20:52:59;396;156;120;35;15;10;12;11;8;0;3
2020-04-15 20:53:59;396;156;120;35;15;10;12;11;8;0;3
2020-04-15 20:54:58;396;156;120;35;15;10;12;11;8;0;3
2020-04-15 20:55:59;396;156;120;35;15;10;12;11;8;0;3
2020-04-15 20:56:59;396;156;120;35;15;10;12;11;8;0;3
2020-04-15 20:57:58;396;156;120;35;15;10;12;11;8;0;3
2020-04-15 20:58:59;396;156;120;35;15;10;12;11;8;0;3
2020-04-15 20:59:59;396;156;120;35;15;10;12;11;8;0;3
2020-04-15 21:00:58;396;156;120;35;15;10;12;11;8;0;3
2020-04-15 21:01:59;397;157;120;35;15;10;12;11;8;0;3
2020-04-15 21:02:59;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:03:59;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:04:58;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:05:59;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:06:59;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:07:58;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:08:59;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:09:59;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:10:58;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:11:59;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:12:59;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:13:58;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:14:59;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:15:59;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:16:58;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:17:59;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:18:59;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:19:58;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:20:59;399;158;120;35;15;10;13;11;8;0;3
2020-04-15 21:21:59;400;159;120;35;15;10;13;11;8;0;3
2020-04-15 21:22:59;401;159;120;35;15;11;13;11;8;0;3
2020-04-15 21:23:58;401;159;120;35;15;11;13;11;8;0;3
2020-04-15 21:24:59;401;159;120;35;15;11;13;11;8;0;3
2020-04-15 21:25:59;401;159;120;35;15;11;13;11;8;0;3
2020-04-15 21:26:58;400;159;119;35;15;11;13;11;8;0;3
2020-04-15 21:27:59;400;159;119;35;15;11;13;11;8;0;3
2020-04-15 21:28:59;400;159;119;35;15;11;13;11;8;0;3
2020-04-15 21:29:58;400;159;119;35;15;11;13;11;8;0;3
2020-04-15 21:30:59;400;159;119;35;15;11;13;11;8;0;3
2020-04-15 21:31:59;401;159;120;35;15;11;13;11;8;0;3
2020-04-15 21:32:59;401;159;120;35;15;11;13;11;8;0;3
2020-04-15 21:33:58;402;159;120;36;15;11;13;11;8;3;3
2020-04-15 21:34:59;403;160;120;36;15;11;13;11;8;3;3
2020-04-15 21:35:58;404;160;121;36;15;11;13;11;8;3;3
2020-04-15 21:36:59;404;160;121;36;15;11;13;11;8;3;3
2020-04-15 21:37:59;406;162;121;36;15;11;13;11;8;3;3
2020-04-15 21:38:58;407;163;121;36;15;11;13;11;8;3;3
2020-04-15 21:39:59;407;163;121;36;15;11;13;11;8;3;3
2020-04-15 21:40:59;407;163;121;36;15;11;13;11;8;3;3
2020-04-15 21:41:58;407;163;121;36;15;11;13;11;8;3;3
2020-04-15 21:42:59;407;163;121;36;15;11;13;11;8;3;3
2020-04-15 21:43:58;407;163;121;36;15;11;13;11;8;3;3
2020-04-15 21:44:59;407;163;121;36;15;11;13;11;8;3;3
2020-04-15 21:45:58;407;163;121;36;15;11;13;11;8;3;3
2020-04-15 21:46:59;407;163;121;36;15;11;13;11;8;3;3
2020-04-15 21:47:59;407;163;121;36;15;11;13;11;8;3;3
2020-04-15 21:48:58;408;164;121;36;15;11;13;11;8;3;3
2020-04-15 21:49:59;408;164;121;36;15;11;13;11;8;3;3
2020-04-15 21:50:59;408;164;121;36;15;11;13;11;8;3;3
2020-04-15 21:51:59;408;164;121;36;15;11;13;11;8;3;3
2020-04-15 21:52:58;409;164;122;36;15;11;13;11;8;3;3
2020-04-15 21:53:59;409;164;123;36;15;11;12;11;8;3;3
2020-04-15 21:54:58;409;164;123;36;15;11;12;11;8;3;3
2020-04-15 21:55:59;409;164;123;36;15;11;12;11;8;3;3
2020-04-15 21:56:58;410;164;123;36;16;11;12;11;8;3;3
2020-04-15 21:57:59;410;164;123;36;16;11;12;11;8;3;3
2020-04-15 21:58:59;410;164;123;36;16;11;12;11;8;3;3
2020-04-15 21:59:58;410;164;123;36;16;11;12;11;8;3;3
2020-04-15 22:00:59;412;164;125;36;16;11;12;11;8;3;3
2020-04-15 22:01:59;412;164;125;36;16;11;12;11;8;3;3
2020-04-15 22:02:59;412;164;125;36;16;11;12;11;8;3;3
2020-04-15 22:03:58;412;164;125;36;16;11;12;11;8;3;3
2020-04-15 22:04:59;412;164;125;36;16;11;12;11;8;3;3
2020-04-15 22:05:59;412;164;125;36;16;11;12;11;8;3;3
2020-04-15 22:06:59;412;164;125;36;16;11;12;11;8;3;3
2020-04-15 22:07:58;412;164;125;36;16;11;12;11;8;3;3
2020-04-15 22:08:59;413;165;125;36;16;11;12;11;8;3;3
2020-04-15 22:09:58;414;166;125;36;16;11;12;11;8;3;3
2020-04-15 22:10:59;415;166;125;36;16;12;12;11;8;3;3
2020-04-15 22:11:59;415;166;125;36;16;12;12;11;8;3;3
2020-04-15 22:12:58;415;166;125;36;16;12;12;11;8;3;3
2020-04-15 22:13:59;415;166;125;36;16;12;12;11;8;3;3
2020-04-15 22:14:59;416;167;125;36;16;12;12;11;8;3;3
2020-04-15 22:15:58;416;167;125;36;16;12;12;11;8;3;3
2020-04-15 22:16:59;416;167;125;36;16;12;12;11;8;3;3
2020-04-15 22:17:59;418;167;125;36;16;12;12;11;8;4;3
2020-04-15 22:19:00;418;167;125;36;16;12;12;11;8;4;3
2020-04-15 22:19:58;418;167;125;36;16;12;12;11;8;4;3
2020-04-15 22:20:59;418;167;125;36;16;12;12;11;8;4;3
2020-04-15 22:21:59;418;167;125;36;16;12;12;11;8;4;3
2020-04-15 22:22:58;418;167;125;36;16;12;12;11;8;4;3
2020-04-15 22:23:59;418;167;125;36;16;12;12;11;8;4;3
2020-04-15 22:24:59;418;167;125;36;16;12;12;11;8;4;3
2020-04-15 22:25:58;418;167;125;36;16;12;12;11;8;4;3
2020-04-15 22:26:59;418;167;125;36;16;12;12;11;8;4;3
2020-04-15 22:27:59;419;167;125;36;17;12;12;11;8;4;3
2020-04-15 22:28:58;419;167;125;36;17;12;12;11;8;4;3
2020-04-15 22:29:59;419;167;125;36;17;12;12;11;8;4;3
2020-04-15 22:30:58;419;167;125;36;17;12;12;11;8;4;3
2020-04-15 22:31:59;419;167;125;36;17;12;12;11;8;4;3
2020-04-15 22:32:59;419;167;125;36;17;12;12;11;8;4;3
2020-04-15 22:33:58;419;167;125;36;17;12;12;11;8;4;3
2020-04-15 22:34:59;420;167;125;36;17;12;12;11;8;5;3
2020-04-15 22:35:59;420;167;125;36;17;12;12;11;8;5;3
2020-04-15 22:36:58;420;167;125;36;17;12;12;11;8;5;3
2020-04-15 22:37:59;421;168;125;36;17;12;12;11;8;5;3
2020-04-15 22:38:59;422;169;125;36;17;12;12;11;8;5;3
2020-04-15 22:39:58;422;169;125;36;17;12;12;11;8;5;3
2020-04-15 22:40:59;422;169;125;36;17;12;12;11;8;5;3
2020-04-15 22:41:59;423;169;125;36;17;13;12;11;8;5;3
2020-04-15 22:42:59;423;169;125;36;17;13;12;11;8;5;3
2020-04-15 22:43:58;423;169;125;36;17;13;12;11;8;5;3
2020-04-15 22:44:59;424;170;125;36;17;13;12;11;8;5;3
2020-04-15 22:45:58;424;170;125;36;17;13;12;11;8;5;3
2020-04-15 22:46:59;424;170;125;36;17;13;12;11;8;5;3
2020-04-15 22:47:59;424;170;125;36;17;13;12;11;8;5;3
2020-04-15 22:48:58;424;170;125;36;17;13;12;11;8;5;3
2020-04-15 22:49:59;424;170;125;36;17;13;12;11;8;5;3
2020-04-15 22:50:59;425;171;125;36;17;13;12;11;8;5;3
2020-04-15 22:51:58;425;171;125;36;17;13;12;11;8;5;3
2020-04-15 22:52:59;424;171;124;36;17;13;12;11;8;5;3
2020-04-15 22:53:58;424;171;124;36;17;13;12;11;8;5;3
2020-04-15 22:54:59;425;171;125;36;17;13;12;11;8;5;3
2020-04-15 22:55:59;425;171;125;36;17;13;12;11;8;5;3
2020-04-15 22:56:59;425;171;125;36;17;13;12;11;8;5;3
2020-04-15 22:57:58;425;171;125;36;17;13;12;11;8;5;3
2020-04-15 22:58:59;425;171;125;36;17;13;12;11;8;5;3
2020-04-15 23:00:00;426;171;125;37;17;13;12;11;8;5;3
2020-04-15 23:00:58;426;171;125;37;17;13;12;11;8;5;3
2020-04-15 23:01:59;426;171;125;37;17;13;12;11;8;5;3
2020-04-15 23:02:59;426;171;125;37;17;13;12;11;8;5;3
2020-04-15 23:03:58;428;173;125;37;17;13;12;11;8;5;3
2020-04-15 23:04:59;429;173;125;37;17;13;12;11;8;5;3
2020-04-15 23:05:59;429;173;125;37;17;13;12;11;8;5;3
2020-04-15 23:06:58;429;173;125;37;17;13;12;11;8;5;3
2020-04-15 23:07:59;429;173;125;37;17;13;12;11;8;5;3
2020-04-15 23:08:59;431;174;126;37;17;13;12;11;8;5;3
2020-04-15 23:09:58;431;173;127;37;17;13;12;11;8;5;3
2020-04-15 23:10:59;431;173;127;37;17;13;12;11;8;5;3
2020-04-15 23:11:59;432;173;127;38;17;13;12;11;8;5;3
2020-04-15 23:12:58;432;173;127;38;17;13;12;11;8;5;3
2020-04-15 23:13:59;432;173;127;38;17;13;12;11;8;5;3
2020-04-15 23:14:59;433;173;128;38;17;13;12;11;8;5;3
2020-04-15 23:15:58;433;173;128;38;17;13;12;11;8;5;3
2020-04-15 23:16:59;433;173;128;38;17;13;12;11;8;5;3
2020-04-15 23:17:59;433;173;128;38;17;13;12;11;8;5;3
2020-04-15 23:18:58;433;173;128;38;17;13;12;11;8;5;3
2020-04-15 23:19:59;433;173;128;38;17;13;12;11;8;5;3
2020-04-15 23:20:59;433;173;128;38;17;13;12;11;8;5;3
2020-04-15 23:21:58;433;173;128;38;17;13;12;11;8;5;3
2020-04-15 23:22:59;434;174;128;38;17;13;12;11;8;5;3
2020-04-15 23:23:59;434;174;128;38;17;13;12;11;8;5;3
2020-04-15 23:24:58;434;174;128;38;17;13;12;11;8;5;3
2020-04-15 23:25:59;434;174;128;38;17;13;12;11;8;5;3
2020-04-15 23:26:59;434;174;128;38;17;13;12;11;8;5;3
2020-04-15 23:27:59;434;174;128;38;17;13;12;11;8;5;3
2020-04-15 23:28:58;434;174;128;38;17;13;12;11;8;5;3
2020-04-15 23:29:59;434;174;128;38;17;13;12;11;8;5;3
2020-04-15 23:30:58;435;174;128;39;17;13;12;11;8;5;3
2020-04-15 23:31:59;435;174;128;39;17;13;12;11;8;5;3
2020-04-15 23:32:58;435;174;128;39;17;13;12;11;8;5;3
2020-04-15 23:33:59;435;174;128;39;17;13;12;11;8;5;3
2020-04-15 23:34:59;438;176;128;39;17;14;12;11;8;5;3
2020-04-15 23:36:00;437;176;127;39;17;14;12;11;8;5;3
2020-04-15 23:36:58;437;176;127;39;17;14;12;11;8;5;3
2020-04-15 23:37:59;438;176;128;39;17;14;12;11;8;5;3
2020-04-15 23:38:58;438;176;128;39;17;14;12;11;8;5;3
2020-04-15 23:39:59;438;176;128;39;17;14;12;11;8;5;3
2020-04-15 23:40:59;439;177;128;39;17;14;12;11;8;5;3
2020-04-15 23:41:58;440;177;128;39;17;14;12;11;8;5;3
2020-04-15 23:42:59;440;177;128;39;17;14;12;11;8;5;3
2020-04-15 23:43:59;440;177;128;39;17;14;12;11;8;5;3
2020-04-15 23:44:58;440;178;128;38;17;14;12;11;8;5;3
2020-04-15 23:45:59;440;178;128;38;17;14;12;11;8;5;3
2020-04-15 23:46:59;440;178;128;38;17;14;12;11;8;5;3
2020-04-15 23:47:58;440;178;128;38;17;14;12;11;8;5;3
2020-04-15 23:48:59;441;179;128;38;17;14;12;11;8;5;3
2020-04-15 23:49:59;441;179;128;38;17;14;12;11;8;5;3
2020-04-15 23:50:58;441;179;128;38;17;14;12;11;8;5;3
2020-04-15 23:51:59;441;179;128;38;17;14;12;11;8;5;3
2020-04-15 23:52:59;441;179;128;38;17;14;12;11;8;5;3
2020-04-15 23:53:59;442;180;128;38;17;14;12;11;8;5;3
2020-04-15 23:54:58;442;180;128;38;17;14;12;11;8;5;3
2020-04-15 23:55:59;442;180;128;38;17;14;12;11;8;5;3
2020-04-15 23:56:59;442;179;128;39;17;14;12;11;8;5;3
2020-04-15 23:57:58;442;179;128;39;17;14;12;11;8;5;3
2020-04-15 23:58:59;444;180;129;39;17;14;12;11;8;5;3
2020-04-15 23:59:59;444;180;129;39;17;14;12;11;8;5;3
