datetime;total_votes;Patagonia;Wiedemann;megalomaniac;pupsique;werder_ha;Есения;a5urbanipa1;ante;DrinkHunter;yachik
2019-04-10 00:00:59;0;0;0;0;0;0;0;0;0;0;0
2019-04-10 00:01:58;0;1;0;0;0;0;0;0;0;0;0
2019-04-10 00:02:59;2;2;0;0;0;0;0;0;0;0;0
2019-04-10 00:03:59;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:04:58;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:05:59;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:06:59;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:07:58;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:08:59;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:09:59;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:10:58;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:11:59;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:12:59;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:13:59;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:14:58;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:15:59;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:16:59;3;3;0;0;0;0;0;0;0;0;0
2019-04-10 00:17:58;4;3;0;0;0;1;0;0;0;0;0
2019-04-10 00:18:59;4;3;0;0;0;1;0;0;0;0;0
2019-04-10 00:19:59;4;3;0;0;0;1;0;0;0;0;0
2019-04-10 00:20:58;4;3;0;0;0;1;0;0;0;0;0
2019-04-10 00:21:59;4;3;0;0;0;1;0;0;0;0;0
2019-04-10 00:22:59;4;3;0;0;0;1;0;0;0;0;0
2019-04-10 00:23:58;4;3;0;0;0;1;0;0;0;0;0
2019-04-10 00:24:59;6;4;0;0;0;1;1;0;0;0;0
2019-04-10 00:25:59;6;4;0;0;0;1;1;0;0;0;0
2019-04-10 00:26:58;6;4;0;0;0;1;1;0;0;0;0
2019-04-10 00:27:59;6;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:28:59;6;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:29:58;6;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:30:59;6;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:31:59;7;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:32:59;8;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:33:58;8;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:34:59;9;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:35:59;9;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:36:58;9;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:37:59;9;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:38:59;9;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:39:58;9;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:40:59;9;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:41:58;9;4;0;0;0;0;1;0;0;0;0
2019-04-10 00:42:59;10;5;0;0;0;0;1;0;0;0;0
2019-04-10 00:43:59;10;5;0;0;0;0;1;0;0;0;0
2019-04-10 00:44:58;10;5;0;0;0;0;1;0;0;0;0
2019-04-10 00:45:59;10;5;0;0;0;0;1;0;0;0;0
2019-04-10 00:46:59;10;5;0;0;0;0;1;0;0;0;0
2019-04-10 00:47:58;10;5;0;0;0;0;1;0;0;0;0
2019-04-10 00:48:59;12;5;0;0;0;0;1;0;0;0;0
2019-04-10 00:49:59;13;5;0;0;0;0;1;0;0;0;1
2019-04-10 00:50:58;13;5;0;0;0;0;1;0;0;0;1
2019-04-10 00:51:59;13;5;0;0;0;0;1;0;0;0;1
2019-04-10 00:52:59;13;5;0;0;0;0;1;0;0;0;1
2019-04-10 00:53:58;13;5;0;0;0;0;1;0;0;0;1
2019-04-10 00:54:59;13;5;0;0;0;0;1;0;0;0;1
2019-04-10 00:55:59;14;5;1;0;0;0;1;0;0;0;1
2019-04-10 00:56:58;14;5;1;0;0;0;1;0;0;0;1
2019-04-10 00:57:59;14;5;1;0;0;0;1;0;0;0;1
2019-04-10 00:58:59;14;5;1;0;0;0;1;0;0;0;1
2019-04-10 00:59:58;14;5;1;0;0;0;1;0;0;0;1
2019-04-10 01:00:59;15;5;1;0;0;0;1;0;0;0;2
2019-04-10 01:01:59;15;5;1;0;0;0;1;0;0;0;2
2019-04-10 01:02:58;15;5;1;0;0;0;1;0;0;0;2
2019-04-10 01:03:59;15;5;1;0;0;0;1;0;0;0;2
2019-04-10 01:04:59;15;5;1;0;0;0;1;0;0;0;2
2019-04-10 01:05:58;15;5;1;0;0;0;1;0;0;0;2
2019-04-10 01:06:59;15;5;1;0;0;0;1;0;0;0;2
2019-04-10 01:07:59;15;5;1;0;0;0;1;0;0;0;2
2019-04-10 01:08:58;16;5;1;0;0;0;1;0;0;0;2
2019-04-10 01:09:59;16;5;1;0;0;0;1;0;0;0;2
2019-04-10 01:10:59;16;5;1;0;0;0;1;0;0;0;2
2019-04-10 01:11:58;16;5;1;0;0;0;1;0;0;0;2
2019-04-10 01:12:59;17;6;1;0;0;0;1;0;0;0;2
2019-04-10 01:14:00;17;6;1;0;0;0;1;0;0;0;2
2019-04-10 01:14:58;17;6;1;0;0;0;1;0;0;0;2
2019-04-10 01:15:59;19;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:16:58;20;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:17:59;20;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:18:59;20;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:19:58;20;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:20:59;20;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:21:59;20;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:22:58;20;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:23:59;20;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:24:59;20;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:25:58;20;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:26:59;20;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:27:58;20;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:28:59;20;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:29:59;21;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:30:58;22;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:31:59;22;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:32:59;22;8;1;0;0;0;1;0;0;0;2
2019-04-10 01:33:58;23;9;1;0;0;0;1;0;0;0;2
2019-04-10 01:34:59;23;9;1;0;0;0;1;0;0;0;2
2019-04-10 01:35:59;23;9;1;0;0;0;1;0;0;0;2
2019-04-10 01:36:58;23;9;1;0;0;0;1;0;0;0;2
2019-04-10 01:37:59;24;9;1;0;0;0;1;0;0;0;2
2019-04-10 01:38:59;24;9;1;0;0;0;1;0;0;0;2
2019-04-10 01:39:58;24;9;1;0;0;0;1;0;0;0;2
2019-04-10 01:40:59;25;9;2;1;0;0;1;0;0;0;2
2019-04-10 01:41:59;26;9;2;2;0;0;1;0;0;0;2
2019-04-10 01:42:58;26;9;2;2;0;0;1;0;0;0;2
2019-04-10 01:43:59;26;9;2;2;0;0;1;0;0;0;2
2019-04-10 01:44:59;27;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:45:58;27;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:46:59;27;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:47:59;27;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:48:58;27;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:49:59;27;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:50:59;27;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:51:58;27;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:52:59;28;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:53:59;28;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:54:58;28;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:55:59;28;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:56:59;28;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:57:58;28;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:58:59;28;9;3;2;0;0;1;0;0;0;2
2019-04-10 01:59:58;28;9;3;2;0;0;1;0;0;0;2
2019-04-10 02:00:59;29;10;3;2;0;0;1;0;0;0;2
2019-04-10 02:01:59;30;10;3;2;0;0;1;0;0;0;2
2019-04-10 02:02:58;30;10;3;2;0;0;1;0;0;0;2
2019-04-10 02:03:59;30;10;3;2;0;0;1;0;0;0;2
2019-04-10 02:04:59;30;10;3;2;0;0;1;0;0;0;2
2019-04-10 02:05:58;30;10;3;2;0;0;1;0;0;0;2
2019-04-10 02:06:59;30;10;3;2;0;0;1;0;0;0;2
2019-04-10 02:07:59;30;10;3;2;0;0;1;0;0;0;2
2019-04-10 02:08:58;30;10;3;2;0;0;1;0;0;0;2
2019-04-10 02:09:59;30;10;3;2;0;0;1;0;0;0;2
2019-04-10 02:10:59;31;10;3;2;0;0;1;0;0;0;3
2019-04-10 02:11:58;31;10;3;2;0;0;1;0;0;0;3
2019-04-10 02:12:59;31;10;3;2;0;0;1;0;0;0;3
2019-04-10 02:13:59;31;10;3;2;0;0;1;0;0;0;3
2019-04-10 02:14:59;31;10;3;2;0;0;1;0;0;0;3
2019-04-10 02:15:58;31;10;3;2;0;0;1;0;0;0;3
2019-04-10 02:16:59;31;10;3;2;0;0;1;0;0;0;3
2019-04-10 02:17:58;31;10;3;2;0;0;1;0;0;0;3
2019-04-10 02:18:59;32;10;4;2;0;0;1;0;0;0;3
2019-04-10 02:19:59;33;10;4;2;0;0;2;0;0;0;3
2019-04-10 02:20:58;33;10;4;2;0;0;2;0;0;0;3
2019-04-10 02:21:59;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:22:59;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:23:58;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:24:59;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:26:00;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:26:58;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:27:59;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:28:59;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:29:58;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:30:59;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:31:59;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:32:58;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:33:59;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:34:59;34;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:35:59;35;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:36:58;35;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:37:59;35;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:38:59;35;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:39:58;35;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:40:59;35;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:41:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:42:58;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:43:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:44:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:45:58;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:46:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:47:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:48:58;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:49:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:50:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:51:58;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:52:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:53:58;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:54:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:55:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:56:58;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:57:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:58:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 02:59:58;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 03:00:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 03:01:58;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 03:02:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 03:03:59;36;10;4;3;0;0;2;0;0;0;3
2019-04-10 03:04:58;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:05:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:06:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:07:58;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:08:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:09:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:10:58;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:11:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:12:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:13:58;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:14:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:15:58;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:16:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:17:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:18:58;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:19:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:20:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:21:58;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:22:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:23:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:24:58;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:25:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:26:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:27:58;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:28:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:29:58;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:30:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:31:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:32:58;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:33:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:34:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:35:58;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:36:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:37:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:38:58;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:39:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:40:59;37;11;4;3;0;0;2;0;0;0;3
2019-04-10 03:41:58;38;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:42:59;38;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:43:59;38;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:44:58;38;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:45:59;38;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:46:59;38;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:47:58;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:48:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:49:58;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:50:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:51:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:52:58;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:53:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:54:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:55:58;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:56:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:57:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:58:58;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 03:59:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 04:00:58;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 04:01:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 04:02:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 04:03:58;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 04:04:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 04:05:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 04:06:58;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 04:07:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 04:08:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 04:09:58;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 04:10:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 04:11:59;39;12;4;3;0;0;2;0;0;0;3
2019-04-10 04:12:58;40;12;5;3;0;0;2;0;0;0;3
2019-04-10 04:13:59;40;12;5;3;0;0;2;0;0;0;3
2019-04-10 04:14:59;40;12;5;3;0;0;2;0;0;0;3
2019-04-10 04:15:58;40;12;5;3;0;0;2;0;0;0;3
2019-04-10 04:16:59;40;12;5;3;0;0;2;0;0;0;3
2019-04-10 04:17:59;40;12;5;3;0;0;2;0;0;0;3
2019-04-10 04:18:58;40;12;5;3;0;0;2;0;0;0;3
2019-04-10 04:19:59;40;12;5;3;0;0;2;0;0;0;3
2019-04-10 04:20:59;40;12;5;3;0;0;2;0;0;0;3
2019-04-10 04:21:58;40;12;5;3;0;0;2;0;0;0;3
2019-04-10 04:22:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:23:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:24:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:25:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:26:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:27:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:29:00;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:29:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:30:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:31:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:32:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:33:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:34:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:35:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:36:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:37:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:38:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:39:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:40:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:41:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:42:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:43:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:44:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:45:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:46:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:47:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:48:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:49:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:50:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:51:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:52:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:53:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:54:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:55:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:56:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:57:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:58:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 04:59:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:00:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:01:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:02:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:03:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:04:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:05:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:06:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:07:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:08:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:09:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:10:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:11:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:12:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:13:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:14:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:15:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:16:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:17:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:18:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:19:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:20:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:21:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:22:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:23:59;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:24:58;41;12;5;3;2;0;2;0;0;0;3
2019-04-10 05:25:59;42;12;6;3;2;0;2;0;0;0;3
2019-04-10 05:26:59;42;12;6;3;2;0;2;0;0;0;3
2019-04-10 05:27:58;42;12;6;3;2;0;2;0;0;0;3
2019-04-10 05:28:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:29:58;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:30:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:31:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:32:58;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:33:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:34:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:35:58;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:36:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:37:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:38:58;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:39:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:40:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:41:58;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:42:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:43:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:44:58;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:45:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:46:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:47:58;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:48:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:49:58;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:50:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:51:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:52:59;43;12;6;3;2;1;2;0;0;0;3
2019-04-10 05:53:58;44;12;6;3;2;1;3;0;0;0;3
2019-04-10 05:54:59;44;12;6;3;2;1;3;0;0;0;3
2019-04-10 05:55:58;44;12;6;3;2;1;3;0;0;0;3
2019-04-10 05:56:59;44;12;6;3;2;1;3;0;0;0;3
2019-04-10 05:57:59;44;12;6;3;2;1;3;0;0;0;3
2019-04-10 05:58:58;44;12;6;3;2;1;3;0;0;0;3
2019-04-10 05:59:59;44;12;6;3;2;1;3;0;0;0;3
2019-04-10 06:00:59;44;12;6;3;2;1;3;0;0;0;3
2019-04-10 06:01:58;44;12;6;3;2;1;3;0;0;0;3
2019-04-10 06:02:59;44;12;6;3;2;1;3;0;0;0;3
2019-04-10 06:03:59;44;12;6;3;2;1;3;0;0;0;3
2019-04-10 06:04:58;44;12;6;3;2;1;3;0;0;0;3
2019-04-10 06:05:59;44;12;6;3;2;1;3;0;0;0;3
2019-04-10 06:06:59;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:07:58;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:08:59;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:09:59;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:10:58;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:11:59;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:12:59;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:13:58;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:14:59;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:15:58;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:16:59;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:17:59;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:18:58;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:20:00;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:20:59;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:21:58;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:22:59;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:23:58;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:24:59;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:25:59;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:26:58;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:27:59;45;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:28:59;46;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:29:58;46;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:30:59;46;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:31:59;46;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:32:58;46;12;6;3;2;2;3;0;0;0;3
2019-04-10 06:33:59;47;12;6;3;2;2;3;0;0;0;4
2019-04-10 06:34:58;47;12;6;3;2;2;3;0;0;0;4
2019-04-10 06:35:59;47;12;6;3;2;2;3;0;0;0;4
2019-04-10 06:36:59;47;12;6;3;2;2;3;0;0;0;4
2019-04-10 06:37:58;47;12;6;3;2;2;3;0;0;0;4
