datetime;total_votes;GlobetrotterXL;shamanka2_0;Yardrey;navalny;Fill;kross;xtend;Mapm;mama_p_zh;kotophalk
2020-11-25 13:06:59;114;46;24;6;6;5;4;3;2;3;2
2020-11-25 13:07:58;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:08:59;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:09:59;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:10:58;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:11:59;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:12:59;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:13:58;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:14:59;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:15:59;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:16:58;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:17:59;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:18:59;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:19:58;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:20:59;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:21:59;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:22:58;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:23:59;115;47;24;6;6;5;4;3;2;3;2
2020-11-25 13:24:59;116;48;24;6;6;5;4;3;2;3;2
2020-11-25 13:25:58;116;48;24;6;6;5;4;3;2;3;2
2020-11-25 13:26:59;116;48;24;6;6;5;4;3;2;3;2
2020-11-25 13:27:58;117;49;24;6;6;5;4;3;2;3;2
2020-11-25 13:28:59;117;49;24;6;6;5;4;3;2;3;2
2020-11-25 13:29:59;117;49;24;6;6;5;4;3;2;3;2
2020-11-25 13:30:58;118;50;24;6;6;5;4;3;2;3;2
2020-11-25 13:31:59;118;50;24;6;6;5;4;3;2;3;2
2020-11-25 13:32:59;119;50;24;7;6;5;4;3;2;3;2
2020-11-25 13:33:58;119;50;24;7;6;5;4;3;2;3;2
2020-11-25 13:34:59;119;50;24;7;6;5;4;3;2;3;2
2020-11-25 13:35:59;119;50;24;7;6;5;4;3;2;3;2
2020-11-25 13:36:58;119;50;24;7;6;5;4;3;2;3;2
2020-11-25 13:37:59;119;50;24;7;6;5;4;3;2;3;2
2020-11-25 13:38:59;120;51;24;7;6;5;4;3;2;3;2
2020-11-25 13:39:58;120;51;24;7;6;5;4;3;2;3;2
2020-11-25 13:40:59;120;51;24;7;6;5;4;3;2;3;2
2020-11-25 13:41:59;120;51;24;7;6;5;4;3;2;3;2
2020-11-25 13:42:58;120;51;24;7;6;5;4;3;2;3;2
2020-11-25 13:43:59;120;51;24;7;6;5;4;3;2;3;2
2020-11-25 13:44:59;120;51;24;7;6;5;4;3;2;3;2
2020-11-25 13:45:58;120;51;24;7;6;5;4;3;2;3;2
2020-11-25 13:46:59;120;51;24;7;6;5;4;3;2;3;2
2020-11-25 13:47:59;120;51;24;7;6;5;4;3;2;3;2
2020-11-25 13:48:58;120;51;24;7;6;5;4;3;2;3;2
2020-11-25 13:49:59;120;51;24;7;6;5;4;3;2;3;2
2020-11-25 13:50:59;120;51;24;7;6;5;4;3;2;3;2
2020-11-25 13:51:58;121;51;25;7;6;5;4;3;2;3;2
2020-11-25 13:52:59;121;51;25;7;6;5;4;3;2;3;2
2020-11-25 13:53:58;121;51;25;7;6;5;4;3;2;3;2
2020-11-25 13:54:59;121;51;25;7;6;5;4;3;2;3;2
2020-11-25 13:55:59;122;51;25;7;6;5;4;3;3;3;2
2020-11-25 13:56:58;122;51;25;7;6;5;4;3;3;3;2
2020-11-25 13:57:59;122;51;25;7;6;5;4;3;3;3;2
2020-11-25 13:58:58;122;51;25;7;6;5;4;3;3;3;2
2020-11-25 13:59:59;122;51;25;7;6;5;4;3;3;3;2
2020-11-25 14:00:59;122;51;25;7;6;5;4;3;3;3;2
2020-11-25 14:01:58;121;51;25;7;6;5;3;3;3;3;2
2020-11-25 14:02:59;121;51;25;7;6;5;3;3;3;3;2
2020-11-25 14:03:58;121;51;25;7;6;5;3;3;3;3;2
2020-11-25 14:04:59;121;51;25;7;6;5;3;3;3;3;2
2020-11-25 14:05:59;121;51;25;7;6;5;3;3;3;3;2
2020-11-25 14:06:58;122;51;26;7;6;5;3;3;3;3;2
2020-11-25 14:07:59;122;51;26;7;6;5;3;3;3;3;2
2020-11-25 14:08:59;122;51;26;7;6;5;3;3;3;3;2
2020-11-25 14:09:58;122;51;26;7;6;5;3;3;3;3;2
2020-11-25 14:10:59;122;51;26;7;6;5;3;3;3;3;2
2020-11-25 14:11:59;122;51;26;7;6;5;3;3;3;3;2
2020-11-25 14:12:58;122;51;26;7;6;5;3;3;3;3;2
2020-11-25 14:13:59;122;51;26;7;6;5;3;3;3;3;2
2020-11-25 14:14:58;122;51;26;7;6;5;3;3;3;3;2
2020-11-25 14:15:59;122;51;26;7;6;5;3;3;3;3;2
2020-11-25 14:16:59;122;51;26;7;6;5;3;3;3;3;2
2020-11-25 14:17:58;122;51;26;7;6;5;3;3;3;3;2
2020-11-25 14:18:59;123;52;26;7;6;5;3;3;3;3;2
2020-11-25 14:19:59;123;52;26;7;6;5;3;3;3;3;2
2020-11-25 14:20:58;123;52;26;7;6;5;3;3;3;3;2
2020-11-25 14:21:59;123;52;26;7;6;5;3;3;3;3;2
2020-11-25 14:22:58;123;52;26;7;6;5;3;3;3;3;2
2020-11-25 14:23:59;123;52;26;7;6;5;3;3;3;3;2
2020-11-25 14:24:59;123;52;26;7;6;5;3;3;3;3;2
2020-11-25 14:25:58;123;52;26;7;6;5;3;3;3;3;2
2020-11-25 14:26:59;123;52;26;7;6;5;3;3;3;3;2
2020-11-25 14:27:59;123;52;26;7;6;5;3;3;3;3;2
2020-11-25 14:28:58;124;52;27;7;6;5;3;3;3;3;2
2020-11-25 14:29:59;124;52;27;7;6;5;3;3;3;3;2
2020-11-25 14:30:59;124;52;27;7;6;5;3;3;3;3;2
2020-11-25 14:31:59;124;53;27;7;6;5;2;3;3;3;2
2020-11-25 14:32:58;124;53;27;7;6;5;2;3;3;3;2
2020-11-25 14:33:59;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:34:58;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:35:59;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:36:59;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:37:58;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:38:59;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:39:59;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:40:58;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:41:59;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:42:59;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:43:58;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:44:59;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:45:59;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:46:58;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:47:59;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:48:59;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:49:59;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:50:58;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:51:59;125;53;28;7;6;5;2;3;3;3;2
2020-11-25 14:52:58;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 14:53:59;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 14:54:59;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 14:55:58;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 14:56:59;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 14:57:59;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 14:58:59;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 14:59:59;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 15:00:58;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 15:01:59;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 15:02:59;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 15:03:58;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 15:04:59;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 15:05:59;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 15:06:58;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 15:07:59;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 15:08:59;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 15:09:58;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 15:10:59;126;53;29;7;6;5;2;3;3;3;2
2020-11-25 15:11:59;127;53;30;7;6;5;2;3;3;3;2
2020-11-25 15:12:58;128;53;30;7;6;5;3;3;3;3;2
2020-11-25 15:13:59;128;53;30;7;6;5;3;3;3;3;2
2020-11-25 15:14:58;129;54;30;7;6;5;3;3;3;3;2
2020-11-25 15:15:59;129;54;30;7;6;5;3;3;3;3;2
2020-11-25 15:16:59;129;54;30;7;6;5;3;3;3;3;2
2020-11-25 15:17:58;129;54;30;7;6;5;3;3;3;3;2
2020-11-25 15:18:59;129;54;30;7;6;5;3;3;3;3;2
2020-11-25 15:19:59;129;54;30;7;6;5;3;3;3;3;2
2020-11-25 15:20:58;129;53;30;7;6;5;3;3;3;3;2
2020-11-25 15:21:59;129;53;30;7;6;5;3;3;3;3;2
2020-11-25 15:22:58;129;53;30;7;6;5;3;3;3;3;2
2020-11-25 15:23:59;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:24:58;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:25:59;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:26:58;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:27:59;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:28:59;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:29:59;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:30:58;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:31:59;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:32:59;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:33:58;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:34:59;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:35:59;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:36:58;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:37:59;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:38:59;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:39:58;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:40:59;130;53;31;7;6;5;3;3;3;3;2
2020-11-25 15:41:59;131;54;31;7;6;5;3;3;3;3;2
2020-11-25 15:42:58;131;54;31;7;6;5;3;3;3;3;2
2020-11-25 15:43:59;131;54;31;7;6;5;3;3;3;3;2
2020-11-25 15:44:59;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:45:58;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:46:59;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:47:59;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:48:58;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:49:59;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:50:58;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:51:59;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:52:59;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:53:58;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:54:59;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:56:00;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:56:58;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:57:59;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:58:59;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 15:59:58;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 16:00:59;132;55;31;7;6;5;3;3;3;3;2
2020-11-25 16:01:59;133;55;32;7;6;5;3;3;3;3;2
2020-11-25 16:02:58;133;55;32;7;6;5;3;3;3;3;2
2020-11-25 16:03:59;134;56;32;7;6;5;3;3;3;3;2
2020-11-25 16:04:59;134;56;32;7;6;5;3;3;3;3;2
2020-11-25 16:05:58;134;56;32;7;6;5;3;3;3;3;2
2020-11-25 16:06:59;135;56;33;7;6;5;3;3;3;3;2
2020-11-25 16:07:59;135;56;33;7;6;5;3;3;3;3;2
2020-11-25 16:08:58;135;56;33;7;6;5;3;3;3;3;2
2020-11-25 16:09:59;135;56;33;7;6;5;3;3;3;3;2
2020-11-25 16:10:59;135;56;33;7;6;5;3;3;3;3;2
2020-11-25 16:11:58;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:12:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:13:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:15:00;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:15:58;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:16:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:17:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:18:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:19:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:20:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:21:58;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:22:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:23:58;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:24:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:25:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:26:58;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:27:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:28:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:29:58;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:30:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:31:59;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:32:58;136;57;33;7;6;5;3;3;3;3;2
2020-11-25 16:33:59;137;58;33;7;6;5;3;3;3;3;2
2020-11-25 16:34:59;137;58;33;7;6;5;3;3;3;3;2
2020-11-25 16:35:58;137;58;33;7;6;5;3;3;3;3;2
2020-11-25 16:36:59;137;58;33;7;6;5;3;3;3;3;2
2020-11-25 16:37:59;138;59;33;7;6;5;3;3;3;3;2
2020-11-25 16:38:58;138;59;33;7;6;5;3;3;3;3;2
2020-11-25 16:39:59;138;59;33;7;6;5;3;3;3;3;2
2020-11-25 16:40:59;137;59;33;7;6;5;3;3;3;3;2
2020-11-25 16:41:58;137;59;33;7;6;5;3;3;3;3;2
2020-11-25 16:42:59;137;59;33;7;6;5;3;3;3;3;2
2020-11-25 16:43:59;137;59;33;7;6;5;3;3;3;3;2
2020-11-25 16:44:58;137;59;33;7;6;5;3;3;3;3;2
2020-11-25 16:45:59;137;59;33;7;6;5;3;3;3;3;2
2020-11-25 16:46:59;137;59;33;7;6;5;3;3;3;3;2
2020-11-25 16:47:58;137;59;33;7;6;5;3;3;3;3;2
2020-11-25 16:48:59;138;59;33;7;6;6;3;3;3;3;2
2020-11-25 16:49:59;139;60;33;7;6;6;3;3;3;3;2
2020-11-25 16:50:58;139;60;33;7;6;6;3;3;3;3;2
2020-11-25 16:51:59;139;60;33;7;6;6;3;3;3;3;2
2020-11-25 16:52:59;139;60;33;7;6;6;3;3;3;3;2
2020-11-25 16:53:58;139;60;33;7;6;6;3;3;3;3;2
2020-11-25 16:54:59;139;60;33;7;6;6;3;3;3;3;2
2020-11-25 16:55:59;139;60;33;7;6;6;3;3;3;3;2
2020-11-25 16:56:58;139;60;33;7;6;6;3;3;3;3;2
2020-11-25 16:57:59;140;60;34;7;6;6;3;3;3;3;2
2020-11-25 16:58:59;141;61;34;7;6;6;3;3;3;3;2
2020-11-25 16:59:58;141;61;34;7;6;6;3;3;3;3;2
2020-11-25 17:00:59;141;61;34;7;6;6;3;3;3;3;2
2020-11-25 17:01:59;141;61;34;7;6;6;3;3;3;3;2
2020-11-25 17:02:58;141;61;34;7;6;6;3;3;3;3;2
2020-11-25 17:03:59;141;61;34;7;6;6;3;3;3;3;2
2020-11-25 17:04:59;141;61;34;7;6;6;3;3;3;3;2
2020-11-25 17:05:58;142;61;34;7;6;6;3;3;3;3;2
2020-11-25 17:06:59;142;61;34;7;6;6;3;3;3;3;2
2020-11-25 17:07:59;142;61;34;7;6;6;3;3;3;3;2
2020-11-25 17:08:59;143;62;34;7;6;6;3;3;3;3;2
2020-11-25 17:09:59;143;62;34;7;6;6;3;3;3;3;2
2020-11-25 17:11:00;144;62;35;7;6;6;3;3;3;3;2
2020-11-25 17:11:58;144;62;35;7;6;6;3;3;3;3;2
2020-11-25 17:12:59;144;62;35;7;6;6;3;3;3;3;2
2020-11-25 17:13:59;144;62;35;7;6;6;3;3;3;3;2
2020-11-25 17:14:58;144;62;35;7;6;6;3;3;3;3;2
2020-11-25 17:15:59;144;62;35;7;6;6;3;3;3;3;2
2020-11-25 17:16:59;144;62;35;7;6;6;3;3;3;3;2
2020-11-25 17:17:58;144;62;35;7;6;6;3;3;3;3;2
2020-11-25 17:18:59;144;62;35;7;6;6;3;3;3;3;2
2020-11-25 17:19:58;144;62;35;7;6;6;3;3;3;3;2
2020-11-25 17:20:59;144;62;35;7;6;6;3;3;3;3;2
2020-11-25 17:21:59;145;62;35;7;7;6;3;3;3;3;2
2020-11-25 17:22:58;145;62;35;7;7;6;3;3;3;3;2
2020-11-25 17:23:59;146;62;35;7;8;6;3;3;3;3;2
2020-11-25 17:24:59;147;62;35;7;9;6;3;3;3;3;2
2020-11-25 17:25:58;147;62;35;7;9;6;3;3;3;3;2
2020-11-25 17:26:59;147;62;35;7;9;6;3;3;3;3;2
2020-11-25 17:27:59;147;62;35;7;9;6;3;3;3;3;2
2020-11-25 17:29:00;148;62;35;7;9;6;3;4;3;3;2
2020-11-25 17:29:58;148;62;35;7;9;6;3;4;3;3;2
2020-11-25 17:30:59;148;62;35;7;9;6;3;4;3;3;2
2020-11-25 17:31:58;148;62;35;7;9;6;3;4;3;3;2
2020-11-25 17:32:59;149;63;35;7;9;6;3;4;3;3;2
2020-11-25 17:33:59;150;63;36;7;9;6;3;4;3;3;2
2020-11-25 17:34:58;150;63;36;7;9;6;3;4;3;3;2
2020-11-25 17:35:59;150;63;36;7;9;6;3;4;3;3;2
2020-11-25 17:36:59;150;63;36;7;9;6;3;4;3;3;2
2020-11-25 17:37:58;150;63;36;7;9;6;3;4;3;3;2
2020-11-25 17:38:59;150;63;36;7;9;6;3;4;3;3;2
2020-11-25 17:39:59;150;63;36;7;9;6;3;4;3;3;2
2020-11-25 17:40:58;151;64;36;7;9;6;3;4;3;3;2
2020-11-25 17:41:59;151;64;36;7;9;6;3;4;3;3;2
2020-11-25 17:42:59;151;64;36;7;9;6;3;4;3;3;2
2020-11-25 17:43:59;151;64;36;7;9;6;3;4;3;3;2
2020-11-25 17:44:58;151;64;36;7;9;6;3;4;3;3;2
2020-11-25 17:45:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:46:58;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:47:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:48:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:49:58;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:50:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:51:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:52:58;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:53:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:54:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:55:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:56:58;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:57:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:58:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 17:59:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:00:58;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:01:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:02:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:03:58;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:04:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:05:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:06:58;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:07:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:08:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:09:58;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:10:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:11:58;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:12:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:13:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:14:58;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:15:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:16:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:17:58;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:18:59;153;64;38;7;9;6;3;4;3;3;2
2020-11-25 18:19:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:20:58;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:21:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:22:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:23:58;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:24:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:25:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:26:58;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:27:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:28:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:29:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:30:58;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:31:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:32:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:33:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:34:58;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:35:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:36:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:37:58;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:38:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:39:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:40:58;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:41:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:42:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:43:58;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:44:59;153;65;38;7;9;6;3;4;3;3;2
2020-11-25 18:45:59;154;65;38;8;9;6;3;4;3;3;2
2020-11-25 18:46:58;154;65;38;8;9;6;3;4;3;3;2
2020-11-25 18:47:59;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 18:48:59;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 18:49:59;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 18:50:58;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 18:51:59;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 18:52:59;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 18:53:58;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 18:54:59;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 18:55:59;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 18:56:58;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 18:57:59;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 18:58:59;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 18:59:58;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 19:00:59;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 19:01:59;155;65;38;9;9;6;3;4;3;3;2
2020-11-25 19:02:59;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:03:58;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:04:59;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:05:58;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:06:59;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:07:59;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:08:58;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:09:59;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:10:59;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:11:58;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:12:59;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:13:58;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:14:59;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:15:58;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:16:59;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:17:58;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:18:59;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:19:59;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:20:58;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:21:59;156;65;38;10;9;6;3;4;3;3;2
2020-11-25 19:22:58;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:23:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:24:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:25:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:26:58;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:27:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:28:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:29:58;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:30:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:31:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:32:58;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:33:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:34:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:35:58;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:36:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:37:58;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:38:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:39:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:40:58;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:41:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:42:58;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:43:59;157;65;38;11;9;6;3;4;3;3;2
