datetime;total_votes;Oleum;kross;Der_Sturmer;XASSA;UnbeabMoroz;Есения;NAFA;BlackIrony;xtend;Shilov
2020-01-08 13:06:59;83;24;32;6;2;5;2;0;0;2;2
2020-01-08 13:07:59;83;24;32;6;2;5;2;0;0;2;2
2020-01-08 13:08:58;83;24;32;6;2;5;2;0;0;2;2
2020-01-08 13:09:59;83;24;32;6;2;5;2;0;0;2;2
2020-01-08 13:10:59;83;24;32;6;2;5;2;0;0;2;2
2020-01-08 13:11:59;83;24;32;6;2;5;2;0;0;2;2
2020-01-08 13:12:58;83;24;32;6;2;5;2;0;0;2;2
2020-01-08 13:13:59;83;24;32;6;2;5;2;0;0;2;2
2020-01-08 13:14:59;83;24;32;6;2;5;2;0;0;2;2
2020-01-08 13:15:59;83;24;32;6;2;5;2;0;0;2;2
2020-01-08 13:16:58;83;24;32;6;2;5;2;0;0;2;2
2020-01-08 13:17:59;83;24;32;6;2;5;2;0;0;2;2
2020-01-08 13:18:59;83;24;32;6;2;5;2;0;0;2;2
2020-01-08 13:19:58;85;24;33;6;2;6;2;0;0;2;2
2020-01-08 13:20:59;85;24;33;6;2;6;2;0;0;2;2
2020-01-08 13:21:59;85;24;33;6;2;6;2;0;0;2;2
2020-01-08 13:22:59;85;24;33;6;2;6;2;0;0;2;2
2020-01-08 13:23:58;85;24;33;6;2;6;2;0;0;2;2
2020-01-08 13:24:59;85;24;33;6;2;6;2;0;0;2;2
2020-01-08 13:25:59;85;24;33;6;2;6;2;0;0;2;2
2020-01-08 13:26:58;86;24;34;6;2;6;2;0;0;2;2
2020-01-08 13:27:59;86;24;34;6;2;6;2;0;0;2;2
2020-01-08 13:28:59;86;24;34;6;2;6;2;0;0;2;2
2020-01-08 13:29:58;86;24;34;6;2;6;2;0;0;2;2
2020-01-08 13:30:59;86;24;34;6;2;6;2;0;0;2;2
2020-01-08 13:31:59;86;24;34;6;2;6;2;0;0;2;2
2020-01-08 13:32:59;86;24;34;6;2;6;2;0;0;2;2
2020-01-08 13:33:59;86;24;34;6;2;6;2;0;0;2;2
2020-01-08 13:34:58;86;24;34;6;2;6;2;0;0;2;2
2020-01-08 13:35:59;86;24;34;6;2;6;2;0;0;2;2
2020-01-08 13:36:59;87;24;35;6;2;6;2;0;0;2;2
2020-01-08 13:37:58;87;24;35;6;2;6;2;0;0;2;2
2020-01-08 13:38:59;87;24;35;6;2;6;2;0;0;2;2
2020-01-08 13:39:59;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:40:58;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:41:59;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:42:59;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:43:58;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:44:59;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:45:59;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:46:58;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:47:59;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:48:59;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:49:58;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:50:59;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:51:59;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:52:58;88;24;35;6;2;7;2;0;0;2;2
2020-01-08 13:53:59;89;25;35;6;2;7;2;0;0;2;2
2020-01-08 13:54:59;89;25;35;6;2;7;2;0;0;2;2
2020-01-08 13:55:58;89;25;35;6;2;7;2;0;0;2;2
2020-01-08 13:56:59;89;25;35;6;2;7;2;0;0;2;2
2020-01-08 13:57:59;89;25;35;6;2;7;2;0;0;2;2
2020-01-08 13:58:58;89;25;35;6;2;7;2;0;0;2;2
2020-01-08 13:59:58;89;25;35;6;2;7;2;0;0;2;2
2020-01-08 14:00:59;89;25;35;6;2;7;2;0;0;2;2
2020-01-08 14:01:59;89;25;35;6;2;7;2;0;0;2;2
2020-01-08 14:02:59;89;25;35;6;2;7;2;0;0;2;2
2020-01-08 14:03:59;89;25;35;6;2;7;2;0;0;2;2
2020-01-08 14:04:58;90;26;35;6;2;7;2;0;0;2;2
2020-01-08 14:05:59;91;27;35;6;2;7;2;0;0;2;2
2020-01-08 14:06:59;91;27;35;6;2;7;2;0;0;2;2
2020-01-08 14:07:58;91;27;35;6;2;7;2;0;0;2;2
2020-01-08 14:08:59;91;27;35;6;2;7;2;0;0;2;2
2020-01-08 14:09:59;91;27;35;6;2;7;2;0;0;2;2
2020-01-08 14:10:59;91;27;35;6;2;7;2;0;0;2;2
2020-01-08 14:11:58;92;28;35;6;2;7;2;0;0;2;2
2020-01-08 14:12:59;92;28;35;6;2;7;2;0;0;2;2
2020-01-08 14:13:59;92;28;35;6;2;7;2;0;0;2;2
2020-01-08 14:14:59;92;28;35;6;2;7;2;0;0;2;2
2020-01-08 14:15:58;92;28;35;6;2;7;2;0;0;2;2
2020-01-08 14:16:59;92;28;35;6;2;7;2;0;0;2;2
2020-01-08 14:17:59;92;28;35;6;2;7;2;0;0;2;2
2020-01-08 14:18:58;92;28;35;6;2;7;2;0;0;2;2
2020-01-08 14:19:59;92;28;35;6;2;7;2;0;0;2;2
2020-01-08 14:20:59;92;28;35;6;2;7;2;0;0;2;2
2020-01-08 14:21:58;92;28;35;6;2;7;2;0;0;2;2
2020-01-08 14:22:59;93;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:23:59;93;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:24:59;93;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:25:58;94;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:26:59;94;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:27:59;94;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:28:58;94;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:29:59;94;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:30:59;94;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:31:58;94;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:32:59;94;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:33:59;94;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:34:58;94;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:35:59;94;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:36:59;94;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:37:58;95;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:38:59;95;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:39:59;95;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:40:58;95;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:41:59;95;29;35;6;2;7;2;0;0;2;2
2020-01-08 14:42:59;96;30;35;6;2;7;2;0;0;2;2
2020-01-08 14:43:59;96;30;35;6;2;7;2;0;0;2;2
2020-01-08 14:44:58;96;30;35;6;2;7;2;0;0;2;2
2020-01-08 14:45:59;97;30;35;6;2;7;2;0;0;2;2
2020-01-08 14:46:59;97;30;35;6;2;7;2;0;0;2;2
2020-01-08 14:47:58;97;30;35;6;2;7;2;0;0;2;2
2020-01-08 14:48:59;97;30;35;6;2;7;2;0;0;2;2
2020-01-08 14:49:59;97;30;35;6;2;7;2;0;0;2;2
2020-01-08 14:50:59;97;30;35;6;2;7;2;0;0;2;2
2020-01-08 14:51:58;97;30;35;6;2;7;2;0;0;2;2
2020-01-08 14:52:59;97;30;35;6;2;7;2;0;0;2;2
2020-01-08 14:53:59;97;30;35;6;2;7;2;0;0;2;2
2020-01-08 14:55:00;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 14:55:58;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 14:56:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 14:57:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 14:58:58;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 14:59:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:00:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:01:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:02:58;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:03:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:04:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:05:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:06:58;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:07:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:08:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:09:58;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:10:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:11:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:12:58;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:13:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:14:59;98;30;35;6;3;7;2;0;0;2;2
2020-01-08 15:15:59;98;31;34;6;3;7;2;0;0;2;2
2020-01-08 15:16:58;99;32;34;6;3;7;2;0;0;2;2
2020-01-08 15:17:59;101;33;34;6;3;7;2;0;0;2;2
2020-01-08 15:18:59;101;33;34;6;3;7;2;0;0;2;2
2020-01-08 15:19:59;101;33;34;6;3;7;2;0;0;2;2
2020-01-08 15:20:58;102;33;34;6;4;7;2;0;0;2;2
2020-01-08 15:21:59;103;34;34;6;4;7;2;0;0;2;2
2020-01-08 15:22:59;103;34;34;6;4;7;2;0;0;2;2
2020-01-08 15:23:58;103;34;34;6;4;7;2;0;0;2;2
2020-01-08 15:24:59;103;34;34;6;4;7;2;0;0;2;2
2020-01-08 15:25:59;103;34;34;6;4;7;2;0;0;2;2
2020-01-08 15:27:00;103;34;34;6;4;7;2;0;0;2;2
2020-01-08 15:27:58;103;34;34;6;4;7;2;0;0;2;2
2020-01-08 15:28:59;103;34;34;6;4;7;2;0;0;2;2
2020-01-08 15:30:00;104;35;34;6;4;7;2;0;0;2;2
2020-01-08 15:30:58;104;35;34;6;4;7;2;0;0;2;2
2020-01-08 15:31:59;104;35;34;6;4;7;2;0;0;2;2
2020-01-08 15:32:59;105;36;34;6;4;7;2;0;0;2;2
2020-01-08 15:33:58;105;36;34;6;4;7;2;0;0;2;2
2020-01-08 15:34:59;106;36;34;6;4;7;2;0;0;2;2
2020-01-08 15:35:59;105;36;34;6;4;7;2;0;0;2;2
2020-01-08 15:36:59;106;36;35;6;4;7;2;0;0;2;2
2020-01-08 15:37:58;106;36;35;6;4;7;2;0;0;2;2
2020-01-08 15:38:59;106;36;35;6;4;7;2;0;0;2;2
2020-01-08 15:39:59;106;36;35;6;4;7;2;0;0;2;2
2020-01-08 15:40:59;106;36;35;6;4;7;2;0;0;2;2
2020-01-08 15:42:00;106;36;35;6;4;7;2;0;0;2;2
2020-01-08 15:42:58;106;36;35;6;4;7;2;0;0;2;2
2020-01-08 15:43:59;107;36;36;6;4;7;2;0;0;2;2
2020-01-08 15:44:59;107;36;36;6;4;7;2;0;0;2;2
2020-01-08 15:45:58;107;36;36;6;4;7;2;0;0;2;2
2020-01-08 15:46:59;108;37;36;6;4;7;2;0;0;2;2
2020-01-08 15:47:59;108;37;36;6;4;7;2;0;0;2;2
2020-01-08 15:48:59;109;38;36;6;4;7;2;0;0;2;2
2020-01-08 15:49:58;110;39;36;6;4;7;2;0;0;2;2
2020-01-08 15:50:59;110;39;36;6;4;7;2;0;0;2;2
2020-01-08 15:51:58;110;39;36;6;4;7;2;0;0;2;2
2020-01-08 15:52:59;110;39;36;6;4;7;2;0;0;2;2
2020-01-08 15:53:59;110;39;36;6;4;7;2;0;0;2;2
2020-01-08 15:54:59;110;39;36;6;4;7;2;0;0;2;2
2020-01-08 15:55:58;110;39;36;6;4;7;2;0;0;2;2
2020-01-08 15:56:59;110;39;36;6;4;7;2;0;0;2;2
2020-01-08 15:57:59;113;41;36;6;4;8;2;0;0;2;2
2020-01-08 15:58:58;113;41;36;6;4;8;2;0;0;2;2
2020-01-08 15:59:59;113;41;36;6;4;8;2;0;0;2;2
2020-01-08 16:00:59;113;41;36;6;4;8;2;0;0;2;2
2020-01-08 16:01:58;113;41;36;6;4;8;2;0;0;2;2
2020-01-08 16:02:59;114;41;37;6;4;8;2;0;0;2;2
2020-01-08 16:03:59;114;41;37;6;4;8;2;0;0;2;2
2020-01-08 16:04:58;114;41;37;6;4;8;2;0;0;2;2
2020-01-08 16:05:59;114;41;37;6;4;8;2;0;0;2;2
2020-01-08 16:06:59;114;41;37;6;4;8;2;0;0;2;2
2020-01-08 16:07:58;114;41;37;6;4;8;2;0;0;2;2
2020-01-08 16:08:59;115;42;37;6;4;8;2;0;0;2;2
2020-01-08 16:09:59;115;42;37;6;4;8;2;0;0;2;2
2020-01-08 16:10:59;115;42;37;6;4;8;2;0;0;2;2
2020-01-08 16:11:58;115;42;37;6;4;8;2;0;0;2;2
2020-01-08 16:12:59;115;42;37;6;4;8;2;0;0;2;2
2020-01-08 16:13:59;115;42;37;6;4;8;2;0;0;2;2
2020-01-08 16:15:00;115;42;37;6;4;8;2;0;0;2;2
2020-01-08 16:15:58;115;42;37;6;4;8;2;0;0;2;2
2020-01-08 16:16:59;115;42;37;6;4;8;2;0;0;2;2
2020-01-08 16:17:59;115;42;37;6;4;8;2;0;0;2;2
2020-01-08 16:18:58;115;42;37;6;4;8;2;0;0;2;2
2020-01-08 16:19:59;115;42;37;6;4;8;2;0;0;2;2
2020-01-08 16:20:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:21:58;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:22:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:23:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:24:58;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:25:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:26:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:27:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:28:58;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:29:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:30:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:31:58;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:32:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:33:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:34:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:35:58;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:36:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:37:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:38:58;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:39:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:41:00;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:41:58;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:42:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:43:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:44:58;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:45:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:46:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:47:58;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:48:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:49:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:50:58;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:51:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:52:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:53:59;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:54:58;116;43;37;6;4;8;2;0;0;2;2
2020-01-08 16:55:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 16:56:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 16:57:58;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 16:58:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 16:59:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:00:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:01:58;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:02:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:03:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:04:58;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:05:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:06:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:07:58;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:08:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:09:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:10:58;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:11:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:12:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:13:58;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:14:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:15:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:16:58;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:17:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:18:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:19:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:20:58;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:21:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:22:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:23:58;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:24:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:25:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:26:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:27:58;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:28:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:29:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:30:58;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:31:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:32:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:33:58;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:34:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:35:59;117;43;37;6;4;8;2;1;0;2;2
2020-01-08 17:36:58;118;44;37;6;4;8;2;1;0;2;2
2020-01-08 17:37:59;118;44;37;6;4;8;2;1;0;2;2
2020-01-08 17:38:59;118;44;37;6;4;8;2;1;0;2;2
2020-01-08 17:39:58;118;44;37;6;4;8;2;1;0;2;2
2020-01-08 17:40:59;118;44;37;6;4;8;2;1;0;2;2
2020-01-08 17:41:59;119;45;37;6;4;8;2;1;0;2;2
2020-01-08 17:42:58;119;45;37;6;4;8;2;1;0;2;2
2020-01-08 17:43:59;119;45;37;6;4;8;2;1;0;2;2
2020-01-08 17:44:59;119;45;37;6;4;8;2;1;0;2;2
2020-01-08 17:45:58;119;45;37;6;4;8;2;1;0;2;2
2020-01-08 17:46:59;119;45;37;6;4;8;2;1;0;2;2
2020-01-08 17:47:59;119;45;37;6;4;8;2;1;0;2;2
2020-01-08 17:48:58;119;45;37;6;4;8;2;1;0;2;2
2020-01-08 17:49:59;119;45;37;6;4;8;2;1;0;2;2
2020-01-08 17:50:58;119;45;37;6;4;8;2;1;0;2;2
2020-01-08 17:51:59;119;45;37;6;4;8;2;1;0;2;2
2020-01-08 17:52:58;119;45;38;6;4;7;2;1;0;2;2
2020-01-08 17:53:59;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 17:54:59;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 17:55:59;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 17:56:58;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 17:57:59;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 17:58:58;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 17:59:59;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 18:00:59;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 18:01:58;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 18:02:59;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 18:03:59;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 18:05:00;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 18:05:58;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 18:06:59;121;46;38;6;4;7;2;1;0;2;2
2020-01-08 18:07:59;123;47;39;6;4;7;2;1;0;2;2
2020-01-08 18:08:58;123;47;39;6;4;7;2;1;0;2;2
2020-01-08 18:09:59;123;47;39;6;4;7;2;1;0;2;2
2020-01-08 18:10:59;123;47;39;6;4;7;2;1;0;2;2
2020-01-08 18:11:58;123;47;39;6;4;7;2;1;0;2;2
2020-01-08 18:12:59;123;47;39;6;4;7;2;1;0;2;2
2020-01-08 18:13:59;123;47;39;6;4;7;2;1;0;2;2
2020-01-08 18:14:58;123;47;39;6;4;7;2;1;0;2;2
2020-01-08 18:15:59;124;47;40;6;4;7;2;1;0;2;2
2020-01-08 18:16:59;124;47;40;6;4;7;2;1;0;2;2
2020-01-08 18:17:58;126;49;40;6;4;7;2;1;0;2;2
2020-01-08 18:18:59;126;49;40;6;4;7;2;1;0;2;2
2020-01-08 18:19:59;126;49;40;6;4;7;2;1;0;2;2
2020-01-08 18:20:58;126;49;40;6;4;7;2;1;0;2;2
2020-01-08 18:21:59;128;50;41;6;4;7;2;1;0;2;2
2020-01-08 18:22:59;128;50;41;6;4;7;2;1;0;2;2
2020-01-08 18:23:58;128;50;41;6;4;7;2;1;0;2;2
2020-01-08 18:24:59;128;50;41;6;4;7;2;1;0;2;2
2020-01-08 18:25:59;128;50;41;6;4;7;2;1;0;2;2
2020-01-08 18:26:58;128;50;41;6;4;7;2;1;0;2;2
2020-01-08 18:27:59;129;51;41;6;4;7;2;1;0;2;2
2020-01-08 18:28:59;129;51;41;6;4;7;2;1;0;2;2
2020-01-08 18:29:58;129;51;41;6;4;7;2;1;0;2;2
2020-01-08 18:30:59;129;51;41;6;4;7;2;1;0;2;2
2020-01-08 18:31:59;130;52;41;6;4;7;2;1;0;2;2
2020-01-08 18:32:59;130;52;41;6;4;7;2;1;0;2;2
2020-01-08 18:33:58;130;52;41;6;4;7;2;1;0;2;2
2020-01-08 18:34:59;130;52;41;6;4;7;2;1;0;2;2
2020-01-08 18:35:59;131;53;41;6;4;7;2;1;0;2;2
2020-01-08 18:36:58;131;53;41;6;4;7;2;1;0;2;2
2020-01-08 18:37:59;131;53;41;6;4;7;2;1;0;2;2
2020-01-08 18:38:59;131;53;41;6;4;7;2;1;0;2;2
2020-01-08 18:39:58;131;53;41;6;4;7;2;1;0;2;2
2020-01-08 18:40:59;131;53;41;6;4;7;2;1;0;2;2
2020-01-08 18:41:59;131;53;41;6;4;7;2;1;0;2;2
2020-01-08 18:42:59;131;53;41;6;4;7;2;1;0;2;2
2020-01-08 18:43:58;131;53;41;6;4;7;2;1;0;2;2
2020-01-08 18:44:59;131;53;41;6;4;7;2;1;0;2;2
2020-01-08 18:45:59;131;53;41;6;4;7;2;1;0;2;2
2020-01-08 18:46:58;131;53;41;6;4;7;2;1;0;2;2
2020-01-08 18:47:59;132;54;41;6;4;7;2;1;0;2;2
2020-01-08 18:48:59;132;54;41;6;4;7;2;1;0;2;2
2020-01-08 18:49:58;132;54;41;6;4;7;2;1;0;2;2
2020-01-08 18:50:59;133;54;41;6;4;7;2;1;2;2;2
2020-01-08 18:51:59;133;54;41;6;4;7;2;1;2;2;2
2020-01-08 18:53:00;134;55;41;6;4;7;2;1;2;2;2
2020-01-08 18:53:58;134;55;41;6;4;7;2;1;2;2;2
2020-01-08 18:54:59;134;55;41;6;4;7;2;1;2;2;2
2020-01-08 18:55:59;134;55;41;6;4;7;2;1;2;2;2
2020-01-08 18:56:58;134;55;41;6;4;7;2;1;2;2;2
2020-01-08 18:57:59;134;55;41;6;4;7;2;1;2;2;2
2020-01-08 18:58:59;134;55;41;6;4;7;2;1;2;2;2
2020-01-08 18:59:59;134;55;41;6;4;7;2;1;2;2;2
2020-01-08 19:00:59;134;55;41;6;4;7;2;1;2;2;2
2020-01-08 19:01:58;134;55;41;6;4;7;2;1;2;2;2
2020-01-08 19:02:59;135;56;41;6;4;7;2;1;2;2;2
2020-01-08 19:03:58;135;56;41;6;4;7;2;1;2;2;2
2020-01-08 19:04:59;135;56;41;6;4;7;2;1;2;2;2
2020-01-08 19:05:59;135;56;41;6;4;7;2;1;2;2;2
2020-01-08 19:06:59;135;56;41;6;4;7;2;1;2;2;2
2020-01-08 19:07:58;135;56;41;6;4;7;2;1;2;2;2
2020-01-08 19:08:59;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:09:59;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:10:58;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:11:59;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:12:59;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:13:59;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:14:58;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:15:59;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:16:58;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:17:59;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:18:59;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:19:59;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:20:58;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:21:59;136;57;41;6;4;7;2;1;2;2;2
2020-01-08 19:22:59;137;58;41;6;4;7;2;1;2;2;2
2020-01-08 19:23:58;137;58;41;6;4;7;2;1;2;2;2
2020-01-08 19:24:59;137;58;41;6;4;7;2;1;2;2;2
2020-01-08 19:25:59;139;60;41;6;4;7;2;1;2;2;2
2020-01-08 19:26:58;139;60;41;6;4;7;2;1;2;2;2
2020-01-08 19:27:59;139;60;41;6;4;7;2;1;2;2;2
2020-01-08 19:28:59;139;60;41;6;4;7;2;1;2;2;2
2020-01-08 19:29:58;139;60;41;6;4;7;2;1;2;2;2
2020-01-08 19:30:59;139;60;41;6;4;7;2;1;2;2;2
2020-01-08 19:31:59;139;60;41;6;4;7;2;1;2;2;2
2020-01-08 19:33:00;139;60;41;6;4;7;2;1;2;2;2
2020-01-08 19:33:58;140;61;41;6;4;7;2;1;2;2;2
2020-01-08 19:34:59;140;61;41;6;4;7;2;1;2;2;2
2020-01-08 19:35:59;140;61;41;6;4;7;2;1;2;2;2
2020-01-08 19:36:58;140;61;41;6;4;7;2;1;2;2;2
2020-01-08 19:37:59;140;61;41;6;4;7;2;1;2;2;2
2020-01-08 19:38:59;141;61;42;6;4;7;2;1;2;2;2
2020-01-08 19:39:59;142;62;42;6;4;7;2;1;2;2;2
2020-01-08 19:40:58;142;62;42;6;4;7;2;1;2;2;2
2020-01-08 19:41:59;142;62;42;6;4;7;2;1;2;2;2
2020-01-08 19:42:59;142;62;42;6;4;7;2;1;2;2;2
2020-01-08 19:43:58;142;63;41;6;4;7;2;1;2;2;2
