datetime;total_votes;Private_Ryan;Shambala;voklo;praktik;SoulMaker;gelatelno;not;zgushonka;xiro;m0rf
2019-10-23 13:07:59;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 13:08:58;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 13:09:59;81;10;17;16;11;3;4;3;2;0;2
2019-10-23 13:10:59;82;10;18;16;11;3;4;3;2;0;2
2019-10-23 13:11:58;82;10;18;16;11;3;4;3;2;0;2
2019-10-23 13:12:59;84;11;18;17;11;3;4;3;2;0;2
2019-10-23 13:13:59;84;11;18;17;11;3;4;3;2;0;2
2019-10-23 13:14:58;84;11;18;17;11;3;4;3;2;0;2
2019-10-23 13:15:59;86;11;18;17;11;4;4;4;2;0;2
2019-10-23 13:16:59;86;11;19;16;11;4;4;4;2;0;2
2019-10-23 13:17:59;86;11;19;16;11;4;4;4;2;0;2
2019-10-23 13:18:58;87;11;19;16;11;4;4;4;2;0;2
2019-10-23 13:19:59;86;11;19;16;11;4;4;4;2;0;2
2019-10-23 13:21:00;86;11;19;16;11;4;4;4;2;0;2
2019-10-23 13:21:58;86;11;19;16;11;4;4;4;2;0;2
2019-10-23 13:22:59;87;12;19;16;11;4;4;4;2;0;2
2019-10-23 13:23:59;87;12;19;16;11;4;4;4;2;0;2
2019-10-23 13:24:58;87;12;19;16;11;4;4;4;2;0;2
2019-10-23 13:25:59;87;12;19;16;11;4;4;4;2;0;2
2019-10-23 13:26:59;87;12;19;16;11;4;4;4;2;0;2
2019-10-23 13:27:59;88;12;19;16;12;4;4;4;2;0;2
2019-10-23 13:28:58;88;12;19;16;12;4;4;4;2;0;2
2019-10-23 13:29:59;88;12;19;16;12;4;4;4;2;0;2
2019-10-23 13:30:59;88;12;19;16;12;4;4;4;2;0;2
2019-10-23 13:31:58;89;12;20;16;12;4;4;4;2;0;2
2019-10-23 13:32:59;89;12;20;16;12;4;4;4;2;0;2
2019-10-23 13:33:59;89;12;20;16;12;4;4;4;2;0;2
2019-10-23 13:34:59;89;12;20;16;12;4;4;4;2;0;2
2019-10-23 13:35:59;89;12;20;16;12;4;4;4;2;0;2
2019-10-23 13:36:58;89;12;20;16;12;4;4;4;2;0;2
2019-10-23 13:37:59;90;12;21;16;12;4;4;4;2;0;2
2019-10-23 13:38:59;90;12;21;16;12;4;4;4;2;0;2
2019-10-23 13:39:58;90;12;21;16;12;4;4;4;2;0;2
2019-10-23 13:40:59;90;12;21;16;12;4;4;4;2;0;2
2019-10-23 13:41:59;90;12;21;16;12;4;4;4;2;0;2
2019-10-23 13:42:58;91;12;21;16;12;4;4;4;3;0;2
2019-10-23 13:43:59;91;12;21;16;12;4;4;4;3;0;2
2019-10-23 13:44:59;91;12;21;16;12;4;4;4;3;0;2
2019-10-23 13:45:59;91;12;21;16;12;4;4;4;3;0;2
2019-10-23 13:46:58;91;12;21;16;12;4;4;4;3;0;2
2019-10-23 13:47:59;91;12;21;16;12;4;4;4;3;0;2
2019-10-23 13:48:59;91;12;21;16;12;4;4;4;3;0;2
2019-10-23 13:49:58;92;12;21;17;12;4;4;4;3;0;2
2019-10-23 13:50:59;92;12;21;17;12;4;4;4;3;0;2
2019-10-23 13:52:00;92;12;21;17;12;4;4;4;3;0;2
2019-10-23 13:52:58;92;12;21;17;12;4;4;4;3;0;2
2019-10-23 13:53:58;92;12;21;17;12;4;4;4;3;0;2
2019-10-23 13:54:59;92;12;21;17;12;4;4;4;3;0;2
2019-10-23 13:55:59;92;12;21;17;12;4;4;4;3;0;2
2019-10-23 13:56:59;92;12;21;17;12;4;4;4;3;0;2
2019-10-23 13:57:58;92;12;21;17;12;4;4;4;3;0;2
2019-10-23 13:58:59;92;12;21;17;12;4;4;4;3;0;2
2019-10-23 13:59:59;93;12;21;18;12;4;4;4;3;0;2
2019-10-23 14:00:59;93;12;21;18;12;4;4;4;3;0;2
2019-10-23 14:01:58;94;12;22;18;12;4;4;4;3;0;2
2019-10-23 14:02:59;95;13;22;18;12;4;4;4;3;0;2
2019-10-23 14:03:59;95;13;22;18;12;4;4;4;3;0;2
2019-10-23 14:04:58;95;13;22;18;12;4;4;4;3;0;2
2019-10-23 14:05:59;95;13;22;18;12;4;4;4;3;0;2
2019-10-23 14:06:59;95;13;22;18;12;4;4;4;3;0;2
2019-10-23 14:07:59;95;13;22;18;12;4;4;4;3;0;2
2019-10-23 14:08:58;95;13;22;18;12;4;4;4;3;0;2
2019-10-23 14:09:59;95;13;22;18;12;4;4;4;3;0;2
2019-10-23 14:10:59;95;13;22;18;12;4;4;4;3;0;2
2019-10-23 14:11:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:12:58;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:13:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:14:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:15:58;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:16:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:17:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:18:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:19:58;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:20:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:21:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:22:58;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:23:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:24:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:25:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:26:58;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:27:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:28:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:29:58;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:30:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:31:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:32:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:33:58;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:34:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:35:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:36:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:37:58;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:38:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:39:59;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:40:58;96;13;22;19;12;4;4;4;3;0;2
2019-10-23 14:41:59;97;13;23;19;12;4;4;4;3;0;2
2019-10-23 14:42:59;97;13;23;19;12;4;4;4;3;0;2
2019-10-23 14:43:58;98;13;23;20;12;4;4;4;3;0;2
2019-10-23 14:44:59;98;13;23;20;12;4;4;4;3;0;2
2019-10-23 14:45:59;98;13;23;20;12;4;4;4;3;0;2
2019-10-23 14:46:59;98;13;23;20;12;4;4;4;3;0;2
2019-10-23 14:47:58;98;13;23;20;12;4;4;4;3;0;2
2019-10-23 14:48:59;98;13;23;20;12;4;4;4;3;0;2
2019-10-23 14:49:59;98;13;23;20;12;4;4;4;3;0;2
2019-10-23 14:50:58;98;13;23;20;12;4;4;4;3;0;2
2019-10-23 14:51:59;98;13;23;20;12;4;4;4;3;0;2
2019-10-23 14:52:59;98;13;23;20;12;4;4;4;3;0;2
2019-10-23 14:53:59;98;13;23;20;12;4;4;4;3;0;2
2019-10-23 14:54:58;99;14;23;20;12;4;4;4;3;0;2
2019-10-23 14:55:59;99;14;23;20;12;4;4;4;3;0;2
2019-10-23 14:56:59;99;14;23;20;12;4;4;4;3;0;2
2019-10-23 14:57:58;100;14;23;20;13;4;4;4;3;0;2
2019-10-23 14:58:59;100;14;23;20;13;4;4;4;3;0;2
2019-10-23 14:59:59;100;14;23;20;13;4;4;4;3;0;2
2019-10-23 15:00:59;100;14;23;20;13;4;4;4;3;0;2
2019-10-23 15:01:58;100;14;23;20;13;4;4;4;3;0;2
2019-10-23 15:02:59;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:03:59;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:04:59;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:05:58;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:06:59;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:07:59;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:08:59;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:09:58;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:10:59;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:11:59;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:12:59;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:13:58;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:14:59;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:15:59;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:16:59;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:17:58;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:18:59;101;15;23;20;13;4;4;4;3;0;2
2019-10-23 15:19:59;102;15;24;20;13;4;4;4;3;0;2
2019-10-23 15:20:59;102;15;24;20;13;4;4;4;3;0;2
2019-10-23 15:21:58;102;15;24;20;13;4;4;4;3;0;2
2019-10-23 15:22:59;102;15;24;20;13;4;4;4;3;0;2
2019-10-23 15:23:59;102;15;24;20;13;4;4;4;3;0;2
2019-10-23 15:24:58;103;15;25;20;13;4;4;4;3;0;2
2019-10-23 15:25:59;103;15;25;20;13;4;4;4;3;0;2
2019-10-23 15:26:59;103;15;25;20;13;4;4;4;3;0;2
2019-10-23 15:27:59;103;15;25;20;13;4;4;4;3;0;2
2019-10-23 15:28:58;103;15;25;20;13;4;4;4;3;0;2
2019-10-23 15:29:59;103;15;25;20;13;4;4;4;3;0;2
2019-10-23 15:30:59;103;15;25;20;13;4;4;4;3;0;2
2019-10-23 15:31:59;103;15;25;20;13;4;4;4;3;0;2
2019-10-23 15:32:59;103;15;25;20;13;4;4;4;3;0;2
2019-10-23 15:33:58;103;15;25;20;13;4;4;4;3;0;2
2019-10-23 15:34:59;104;15;25;20;13;4;5;4;3;0;2
2019-10-23 15:35:59;104;15;25;20;13;4;5;4;3;0;2
2019-10-23 15:36:58;104;15;25;20;13;4;5;4;3;0;2
2019-10-23 15:37:59;105;16;25;20;13;4;5;4;3;0;2
2019-10-23 15:38:59;106;17;25;20;13;4;5;4;3;0;2
2019-10-23 15:39:59;106;17;25;20;13;4;5;4;3;0;2
2019-10-23 15:40:58;106;17;25;20;13;4;5;4;3;0;2
2019-10-23 15:41:59;106;17;25;20;13;4;5;4;3;0;2
2019-10-23 15:42:59;106;17;25;20;13;4;5;4;3;0;2
2019-10-23 15:43:58;106;17;25;20;13;4;5;4;3;0;2
2019-10-23 15:44:59;106;17;25;20;13;4;5;4;3;0;2
2019-10-23 15:45:59;106;17;25;20;13;4;5;4;3;0;2
2019-10-23 15:46:59;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 15:47:58;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 15:48:59;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 15:49:59;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 15:50:58;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 15:51:59;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 15:52:59;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 15:53:59;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 15:54:58;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 15:55:59;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 15:56:59;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 15:57:59;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 15:58:58;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 15:59:59;107;18;25;20;13;4;5;4;3;0;2
2019-10-23 16:00:59;108;18;25;21;13;4;5;4;3;0;2
2019-10-23 16:01:59;108;18;25;21;13;4;5;4;3;0;2
2019-10-23 16:02:58;108;18;25;21;13;4;5;4;3;0;2
2019-10-23 16:03:59;108;18;25;21;13;4;5;4;3;0;2
2019-10-23 16:04:59;108;18;25;21;13;4;5;4;3;0;2
2019-10-23 16:05:58;108;18;25;21;13;4;5;4;3;0;2
2019-10-23 16:06:59;108;18;25;21;13;4;5;4;3;0;2
2019-10-23 16:07:59;108;18;25;21;13;4;5;4;3;0;2
2019-10-23 16:09:00;108;18;25;21;13;4;5;4;3;0;2
2019-10-23 16:09:58;109;18;25;22;13;4;5;4;3;0;2
2019-10-23 16:10:59;109;18;25;22;13;4;5;4;3;0;2
2019-10-23 16:11:59;109;18;25;22;13;4;5;4;3;0;2
2019-10-23 16:12:58;109;18;25;22;13;4;5;4;3;0;2
2019-10-23 16:13:59;109;18;25;22;13;4;5;4;3;0;2
2019-10-23 16:14:59;110;18;25;23;13;4;5;4;3;0;2
2019-10-23 16:15:59;110;18;25;23;13;4;5;4;3;0;2
2019-10-23 16:16:59;110;18;25;23;13;4;5;4;3;0;2
2019-10-23 16:17:58;110;18;25;23;13;4;5;4;3;0;2
2019-10-23 16:18:59;110;18;25;23;13;4;5;4;3;0;2
2019-10-23 16:19:59;110;18;25;23;13;4;5;4;3;0;2
2019-10-23 16:20:58;110;18;25;23;13;4;5;4;3;0;2
2019-10-23 16:21:59;110;18;24;24;13;4;5;4;3;0;2
2019-10-23 16:22:59;111;18;25;24;13;4;5;4;3;0;2
2019-10-23 16:23:58;111;18;25;24;13;4;5;4;3;0;2
2019-10-23 16:24:59;111;18;25;24;13;4;5;4;3;0;2
2019-10-23 16:25:59;111;18;25;24;13;4;5;4;3;0;2
2019-10-23 16:26:59;111;18;25;24;13;4;5;4;3;0;2
2019-10-23 16:27:59;111;18;25;24;13;4;5;4;3;0;2
2019-10-23 16:28:58;111;18;25;24;13;4;5;4;3;0;2
2019-10-23 16:29:59;112;18;26;24;13;4;5;4;3;0;2
2019-10-23 16:30:59;112;18;26;24;13;4;5;4;3;0;2
2019-10-23 16:31:58;112;18;26;24;13;4;5;4;3;0;2
2019-10-23 16:32:59;113;18;26;24;13;4;5;4;3;0;2
2019-10-23 16:33:59;115;18;26;24;13;5;5;4;3;2;2
2019-10-23 16:34:59;115;18;26;24;13;5;5;4;3;2;2
2019-10-23 16:35:58;115;18;26;24;13;5;5;4;3;2;2
2019-10-23 16:36:59;115;18;26;24;13;5;5;4;3;2;2
2019-10-23 16:38:00;115;18;26;24;13;5;5;4;3;2;2
2019-10-23 16:38:58;115;18;26;24;13;5;5;4;3;2;2
2019-10-23 16:39:59;115;18;26;24;13;5;5;4;3;2;2
2019-10-23 16:40:59;115;18;26;24;13;5;5;4;3;2;2
2019-10-23 16:41:58;115;18;26;24;13;5;5;4;3;2;2
2019-10-23 16:42:59;115;18;26;24;13;5;5;4;3;2;2
2019-10-23 16:43:59;115;18;26;24;13;5;5;4;3;2;2
2019-10-23 16:44:59;116;18;27;24;13;5;5;4;3;2;2
2019-10-23 16:45:58;117;18;27;25;13;5;5;4;3;2;2
2019-10-23 16:46:59;118;18;28;25;13;5;5;4;3;2;2
2019-10-23 16:47:59;118;18;28;25;13;5;5;4;3;2;2
2019-10-23 16:48:58;118;18;28;25;13;5;5;4;3;2;2
2019-10-23 16:49:59;119;18;29;25;13;5;5;4;3;2;2
2019-10-23 16:50:59;119;18;29;25;13;5;5;4;3;2;2
2019-10-23 16:51:59;120;19;29;25;13;5;5;4;3;2;2
2019-10-23 16:52:58;120;19;29;25;13;5;5;4;3;2;2
2019-10-23 16:53:59;120;19;29;25;13;5;5;4;3;2;2
2019-10-23 16:54:59;121;19;30;25;13;5;5;4;3;2;2
2019-10-23 16:55:58;121;19;30;25;13;5;5;4;3;2;2
2019-10-23 16:56:59;121;19;30;25;13;5;5;4;3;2;2
2019-10-23 16:57:59;121;19;30;25;13;5;5;4;3;2;2
2019-10-23 16:58:58;121;19;30;25;13;5;5;4;3;2;2
2019-10-23 16:59:59;122;19;31;25;13;5;5;4;3;2;2
2019-10-23 17:00:59;122;19;31;25;13;5;5;4;3;2;2
2019-10-23 17:01:58;122;19;31;25;13;5;5;4;3;2;2
2019-10-23 17:02:59;122;19;31;25;13;5;5;4;3;2;2
2019-10-23 17:03:59;122;19;31;25;13;5;5;4;3;2;2
2019-10-23 17:04:59;122;19;31;25;13;5;5;4;3;2;2
2019-10-23 17:05:58;123;19;31;26;13;5;5;4;3;2;2
2019-10-23 17:06:59;123;20;30;26;13;5;5;4;3;2;2
2019-10-23 17:07:59;123;20;30;26;13;5;5;4;3;2;2
2019-10-23 17:08:58;123;20;30;26;13;5;5;4;3;2;2
2019-10-23 17:09:59;123;20;30;26;13;5;5;4;3;2;2
2019-10-23 17:10:59;123;20;30;26;13;5;5;4;3;2;2
2019-10-23 17:11:59;124;20;31;26;13;5;5;4;3;2;2
2019-10-23 17:12:58;124;20;31;26;13;5;5;4;3;2;2
2019-10-23 17:13:59;124;20;31;26;13;5;5;4;3;2;2
2019-10-23 17:14:59;124;21;31;25;13;5;5;4;3;2;2
2019-10-23 17:15:59;125;22;31;25;13;5;5;4;3;2;2
2019-10-23 17:16:58;125;22;31;25;13;5;5;4;3;2;2
2019-10-23 17:17:59;125;22;32;25;13;5;5;3;3;2;2
2019-10-23 17:18:59;125;22;32;25;13;5;5;3;3;2;2
2019-10-23 17:19:59;125;22;32;25;13;5;5;3;3;2;2
2019-10-23 17:20:58;125;22;32;25;13;5;5;3;3;2;2
2019-10-23 17:21:59;126;23;32;25;13;5;5;3;3;2;2
2019-10-23 17:22:59;127;24;32;25;13;5;5;3;3;2;2
2019-10-23 17:23:58;128;25;32;24;13;5;5;3;3;2;2
2019-10-23 17:24:59;129;27;31;24;13;5;5;3;3;2;2
2019-10-23 17:25:59;130;28;31;24;13;5;5;3;3;2;2
2019-10-23 17:26:59;130;28;31;24;13;5;5;3;3;2;2
2019-10-23 17:27:59;130;28;31;24;13;5;5;3;3;2;2
2019-10-23 17:28:58;130;28;31;24;13;5;5;3;3;2;2
2019-10-23 17:29:59;131;28;31;24;13;5;5;4;3;2;2
2019-10-23 17:30:59;131;28;31;24;13;5;5;4;3;2;2
2019-10-23 17:31:58;132;29;31;24;13;5;5;4;3;2;2
2019-10-23 17:32:59;132;29;31;24;13;5;5;4;3;2;2
2019-10-23 17:33:59;132;29;31;24;13;5;5;4;3;2;2
2019-10-23 17:34:58;132;29;31;24;13;5;5;4;3;2;2
2019-10-23 17:35:59;132;29;31;24;13;5;5;4;3;2;2
2019-10-23 17:36:59;133;30;31;24;13;5;5;4;3;2;2
2019-10-23 17:37:58;133;30;31;24;13;5;5;4;3;2;2
2019-10-23 17:38:59;133;30;31;24;13;5;5;4;3;2;2
2019-10-23 17:39:59;134;31;31;24;13;5;5;4;3;2;2
2019-10-23 17:40:58;135;31;32;24;13;5;5;4;3;2;2
2019-10-23 17:41:59;135;31;32;24;13;5;5;4;3;2;2
2019-10-23 17:42:59;136;31;32;25;13;5;5;4;3;2;2
2019-10-23 17:43:59;136;31;32;25;13;5;5;4;3;2;2
2019-10-23 17:44:58;137;32;32;25;13;5;5;4;3;2;2
2019-10-23 17:45:59;138;32;33;25;13;5;5;4;3;2;2
2019-10-23 17:46:59;138;32;33;25;13;5;5;4;3;2;2
2019-10-23 17:47:58;139;32;33;25;13;5;5;4;3;3;2
2019-10-23 17:48:59;140;33;33;25;13;5;5;4;3;3;2
2019-10-23 17:49:59;141;34;33;25;13;5;5;4;3;3;2
2019-10-23 17:50:59;142;35;33;25;13;5;5;4;3;3;2
2019-10-23 17:51:58;142;35;33;25;13;5;5;4;3;3;2
2019-10-23 17:52:59;142;35;33;25;13;5;5;4;3;3;2
2019-10-23 17:53:59;142;35;33;25;13;5;5;4;3;3;2
2019-10-23 17:54:58;143;35;34;25;13;5;5;4;3;3;2
2019-10-23 17:55:59;143;35;34;25;13;5;5;4;3;3;2
2019-10-23 17:56:59;143;35;34;25;13;5;5;4;3;3;2
2019-10-23 17:57:59;143;35;34;25;13;5;5;4;3;3;2
2019-10-23 17:58:58;143;35;35;24;13;5;5;4;3;3;2
2019-10-23 17:59:59;143;35;35;24;13;5;5;4;3;3;2
2019-10-23 18:00:59;143;35;35;24;13;5;5;4;3;3;2
2019-10-23 18:01:58;143;35;35;24;13;5;5;4;3;3;2
2019-10-23 18:02:59;143;35;35;24;13;5;5;4;3;3;2
2019-10-23 18:03:59;143;35;35;24;13;5;5;4;3;3;2
2019-10-23 18:04:58;143;35;35;24;13;5;5;4;3;3;2
2019-10-23 18:05:59;144;36;35;24;13;5;5;4;3;3;2
2019-10-23 18:06:58;145;36;36;24;13;5;5;4;3;3;2
2019-10-23 18:07:59;146;37;36;24;13;5;5;4;3;3;2
2019-10-23 18:08:59;146;37;36;24;13;5;5;4;3;3;2
2019-10-23 18:09:59;146;38;36;24;13;5;5;4;3;2;2
2019-10-23 18:10:58;146;38;36;24;13;5;5;4;3;2;2
2019-10-23 18:11:59;146;38;36;24;13;5;5;4;3;2;2
2019-10-23 18:12:59;146;38;36;24;13;5;5;4;3;2;2
2019-10-23 18:13:58;148;40;36;24;13;5;5;4;3;2;2
2019-10-23 18:14:59;148;40;36;24;13;5;5;4;3;2;2
2019-10-23 18:15:59;148;40;36;24;13;5;5;4;3;2;2
2019-10-23 18:16:59;148;40;36;24;13;5;5;4;3;2;2
2019-10-23 18:17:58;148;40;36;24;13;5;5;4;3;2;2
2019-10-23 18:18:59;149;40;36;24;13;6;5;4;3;2;2
2019-10-23 18:19:59;149;40;36;24;13;6;5;4;3;2;2
2019-10-23 18:21:00;149;40;36;24;13;6;5;4;3;2;2
2019-10-23 18:21:58;149;40;36;24;13;6;5;4;3;2;2
2019-10-23 18:22:59;150;41;36;24;13;6;5;4;3;2;2
2019-10-23 18:23:58;149;41;36;23;13;6;5;4;3;2;2
2019-10-23 18:24:59;150;42;36;23;13;6;5;4;3;2;2
2019-10-23 18:25:59;151;42;37;23;13;6;5;4;3;2;2
2019-10-23 18:26:58;151;42;37;23;13;6;5;4;3;2;2
2019-10-23 18:27:59;151;42;37;23;13;6;5;4;3;2;2
2019-10-23 18:28:58;151;42;37;23;13;6;5;4;3;2;2
2019-10-23 18:29:59;151;42;37;23;13;6;5;4;3;2;2
2019-10-23 18:30:59;151;42;38;23;13;5;5;4;3;2;2
2019-10-23 18:31:59;151;42;38;23;13;5;5;4;3;2;2
2019-10-23 18:32:58;151;42;38;23;13;5;5;4;3;2;2
2019-10-23 18:33:59;151;42;38;23;13;5;5;4;3;2;2
2019-10-23 18:34:59;151;42;38;23;13;5;5;4;3;2;2
2019-10-23 18:35:59;151;42;38;23;13;5;5;4;3;2;2
2019-10-23 18:36:58;151;42;38;23;13;5;5;4;3;2;2
2019-10-23 18:37:59;151;42;38;23;13;5;5;4;3;2;2
2019-10-23 18:38:59;151;42;38;23;13;5;5;4;3;2;2
2019-10-23 18:40:00;151;42;38;23;13;5;5;4;3;2;2
2019-10-23 18:40:58;151;42;39;22;13;5;5;4;3;2;2
2019-10-23 18:41:59;152;43;39;22;13;5;5;4;3;2;2
2019-10-23 18:42:59;152;43;39;22;13;5;5;4;3;2;2
2019-10-23 18:43:58;152;43;39;22;13;5;5;4;3;2;2
2019-10-23 18:44:59;153;43;40;22;13;5;5;4;3;2;2
2019-10-23 18:45:59;153;43;40;22;13;5;5;4;3;2;2
2019-10-23 18:46:58;153;43;40;22;13;5;5;4;3;2;2
2019-10-23 18:47:59;153;43;40;22;13;5;5;4;3;2;2
2019-10-23 18:48:59;153;43;40;22;13;5;5;4;3;2;2
2019-10-23 18:49:59;154;44;40;22;13;5;5;4;3;2;2
2019-10-23 18:50:58;154;44;40;22;13;5;5;4;3;2;2
2019-10-23 18:51:59;154;44;40;22;13;5;5;4;3;2;2
2019-10-23 18:52:59;155;45;40;22;13;5;5;4;3;2;2
2019-10-23 18:53:58;155;45;40;22;13;5;5;4;3;2;2
2019-10-23 18:54:59;155;45;40;22;13;5;5;4;3;2;2
2019-10-23 18:55:59;155;45;40;22;13;5;5;4;3;2;2
2019-10-23 18:56:58;155;45;40;22;13;5;5;4;3;2;2
2019-10-23 18:57:59;157;47;40;22;13;5;5;4;3;2;2
2019-10-23 18:58:59;157;47;40;22;13;5;5;4;3;2;2
2019-10-23 18:59:58;158;48;40;22;13;5;5;4;3;2;2
2019-10-23 19:00:59;158;48;40;22;13;5;5;4;3;2;2
2019-10-23 19:01:59;158;48;40;22;13;5;5;4;3;2;2
2019-10-23 19:02:58;158;48;40;22;13;5;5;4;3;2;2
2019-10-23 19:03:59;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:04:59;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:05:59;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:06:58;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:07:59;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:08:59;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:09:58;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:10:59;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:11:59;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:12:59;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:13:58;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:14:59;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:15:59;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:16:59;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:17:58;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:18:59;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:19:59;159;48;40;22;13;6;5;4;3;2;2
2019-10-23 19:20:58;161;49;40;22;13;6;5;4;3;2;2
2019-10-23 19:21:59;161;49;40;22;13;6;5;4;3;2;2
2019-10-23 19:22:59;161;49;40;22;13;6;5;4;3;2;2
2019-10-23 19:23:58;162;50;40;22;13;6;5;4;3;2;2
2019-10-23 19:24:59;162;50;40;22;13;6;5;4;3;2;2
2019-10-23 19:25:59;162;50;40;22;13;6;5;4;3;2;2
2019-10-23 19:26:59;162;50;40;22;13;6;5;4;3;2;2
2019-10-23 19:27:58;162;50;40;22;13;6;5;4;3;2;2
2019-10-23 19:28:59;162;50;40;22;13;6;5;4;3;2;2
2019-10-23 19:29:58;162;50;40;22;13;6;5;4;3;2;2
2019-10-23 19:30:59;162;50;40;22;13;6;5;4;3;2;2
2019-10-23 19:31:59;162;50;40;22;13;6;5;4;3;2;2
2019-10-23 19:32:58;163;50;40;22;13;6;5;5;3;2;2
2019-10-23 19:33:59;163;50;40;22;13;6;5;5;3;2;2
2019-10-23 19:34:59;163;50;40;22;13;6;5;5;3;2;2
2019-10-23 19:35:59;162;50;40;22;13;6;5;5;3;2;2
2019-10-23 19:36:58;163;50;41;22;13;6;5;5;3;2;2
2019-10-23 19:37:59;163;50;41;22;13;6;5;5;3;2;2
2019-10-23 19:38:59;163;49;42;22;13;6;5;5;3;2;2
2019-10-23 19:39:59;164;49;43;22;13;6;5;5;3;2;2
2019-10-23 19:40:58;164;49;43;22;13;6;5;5;3;2;2
2019-10-23 19:41:59;164;49;43;22;13;6;5;5;3;2;2
2019-10-23 19:42:59;164;50;42;22;13;6;5;5;3;2;2
2019-10-23 19:43:58;164;50;42;22;13;6;5;5;3;2;2
2019-10-23 19:44:59;164;50;42;22;13;6;5;5;3;2;2
