datetime;total_votes;voklo;pupsique;Fatbrain;XASSA;paramed;wintercyclone;vagaboss;lucas_corso;timmi;Kolbasevich
2019-06-12 22:08:59;235;60;44;69;13;9;4;4;3;2;0
2019-06-12 22:09:58;235;60;44;69;13;9;4;4;3;2;0
2019-06-12 22:10:59;236;60;44;70;13;9;4;4;3;2;0
2019-06-12 22:11:58;236;60;44;70;13;9;4;4;3;2;0
2019-06-12 22:12:59;236;60;44;70;13;9;4;4;3;2;0
2019-06-12 22:13:59;237;60;45;70;13;9;4;4;3;2;0
2019-06-12 22:14:58;238;60;46;70;13;9;4;4;3;2;0
2019-06-12 22:15:59;238;60;46;70;13;9;4;4;3;2;0
2019-06-12 22:16:59;239;60;47;70;13;9;4;4;3;2;0
2019-06-12 22:17:58;242;62;48;70;13;9;4;4;3;2;0
2019-06-12 22:18:59;242;62;48;70;13;9;4;4;3;2;0
2019-06-12 22:19:59;242;62;48;70;13;9;4;4;3;2;0
2019-06-12 22:20:59;242;62;48;70;13;9;4;4;3;2;0
2019-06-12 22:21:59;242;62;48;70;13;9;4;4;3;2;0
2019-06-12 22:22:58;244;62;49;70;13;9;4;4;3;2;0
2019-06-12 22:23:59;246;62;51;69;13;9;4;4;3;2;2
2019-06-12 22:24:59;249;63;53;69;13;9;4;4;3;2;2
2019-06-12 22:25:58;251;64;54;69;13;9;4;4;3;2;2
2019-06-12 22:26:59;251;64;54;69;13;9;4;4;3;2;2
2019-06-12 22:28:00;251;64;54;69;13;9;4;4;3;2;2
2019-06-12 22:28:58;252;64;55;69;13;9;4;4;3;2;2
2019-06-12 22:29:59;252;64;55;69;13;9;4;4;3;2;2
2019-06-12 22:31:00;253;65;55;69;13;9;4;4;3;2;2
2019-06-12 22:31:58;255;66;56;69;13;9;4;4;3;2;2
2019-06-12 22:32:59;259;67;59;69;13;9;4;4;3;2;2
2019-06-12 22:33:59;261;67;60;70;13;9;4;4;3;2;2
2019-06-12 22:34:58;264;70;60;70;13;9;4;4;3;2;2
2019-06-12 22:35:59;265;70;60;71;13;9;4;4;3;2;2
2019-06-12 22:36:59;265;70;61;70;13;9;4;4;3;2;2
2019-06-12 22:37:58;265;70;61;70;13;9;4;4;3;2;2
2019-06-12 22:38:59;267;71;62;71;13;9;4;4;3;2;2
2019-06-12 22:40:00;269;71;64;71;13;9;4;4;3;2;2
2019-06-12 22:40:58;270;72;64;71;13;9;4;4;3;2;2
2019-06-12 22:41:59;272;73;65;71;13;9;4;4;3;2;2
2019-06-12 22:42:59;272;73;65;71;13;9;4;4;3;2;2
2019-06-12 22:43:58;272;73;65;71;13;9;4;4;3;2;2
2019-06-12 22:44:59;272;73;65;71;13;9;4;4;3;2;2
2019-06-12 22:45:59;273;74;65;71;13;9;4;4;3;2;2
2019-06-12 22:46:59;273;74;65;71;13;9;4;4;3;2;2
2019-06-12 22:47:58;275;75;65;72;13;9;4;4;3;2;2
2019-06-12 22:48:59;275;75;65;72;13;9;4;4;3;2;2
2019-06-12 22:49:59;275;75;65;72;13;9;4;4;3;2;2
2019-06-12 22:50:58;276;75;65;73;13;9;4;4;3;2;2
2019-06-12 22:51:59;276;74;65;74;13;9;4;4;3;2;2
2019-06-12 22:52:59;278;75;65;75;13;9;4;4;3;2;2
2019-06-12 22:53:58;279;75;65;76;13;9;4;4;3;2;2
2019-06-12 22:54:59;280;76;65;76;13;9;4;4;3;2;2
2019-06-12 22:55:59;281;77;65;76;13;9;4;4;3;2;2
2019-06-12 22:56:58;283;79;65;76;13;9;4;4;3;2;2
2019-06-12 22:57:59;283;79;65;76;13;9;4;4;3;2;2
2019-06-12 22:58:59;284;80;65;76;13;9;4;4;3;2;2
2019-06-12 22:59:58;286;82;66;75;13;9;4;4;3;2;2
2019-06-12 23:00:59;288;82;68;75;13;9;4;4;3;2;2
2019-06-12 23:01:59;289;82;69;75;13;9;4;4;3;2;2
2019-06-12 23:02:58;290;82;70;75;13;9;4;4;3;2;2
2019-06-12 23:03:59;290;82;70;75;13;9;4;4;3;2;2
2019-06-12 23:04:59;293;82;71;77;13;9;4;4;3;2;2
2019-06-12 23:05:58;294;82;71;78;13;9;4;4;3;2;2
2019-06-12 23:06:59;294;82;71;78;13;9;4;4;3;2;2
2019-06-12 23:07:59;295;83;71;78;13;9;4;4;3;2;2
2019-06-12 23:08:58;296;83;72;78;13;9;4;4;3;2;2
2019-06-12 23:09:59;296;83;72;78;13;9;4;4;3;2;2
2019-06-12 23:10:59;296;83;72;78;13;9;4;4;3;2;2
2019-06-12 23:11:59;297;83;73;78;13;9;4;4;3;2;2
2019-06-12 23:12:58;300;83;76;78;13;9;4;4;3;2;2
2019-06-12 23:13:59;302;83;78;78;13;9;4;4;3;2;2
2019-06-12 23:14:59;303;84;78;78;13;9;4;4;3;2;2
2019-06-12 23:15:58;303;84;78;78;13;9;4;4;3;2;2
2019-06-12 23:16:59;305;84;78;80;13;9;4;4;3;2;2
2019-06-12 23:17:58;306;84;78;81;12;10;4;4;3;2;2
2019-06-12 23:18:59;307;84;78;81;12;10;4;4;3;2;2
2019-06-12 23:19:59;308;84;79;81;12;10;4;4;3;2;2
2019-06-12 23:20:58;309;84;79;81;13;10;4;4;3;2;2
2019-06-12 23:21:59;310;85;79;81;13;10;4;4;3;2;2
2019-06-12 23:22:59;311;85;80;81;13;10;4;4;3;2;2
2019-06-12 23:23:59;311;85;80;81;13;10;4;4;3;2;2
2019-06-12 23:24:58;313;85;82;81;13;10;4;4;3;2;2
2019-06-12 23:25:59;315;85;83;82;13;10;4;4;3;2;2
2019-06-12 23:26:59;314;85;83;82;12;10;4;4;3;2;2
2019-06-12 23:27:58;315;86;83;82;12;10;4;4;3;2;2
2019-06-12 23:28:59;316;87;83;82;12;10;4;4;3;2;2
2019-06-12 23:29:58;316;87;83;82;12;10;4;4;3;2;2
2019-06-12 23:30:59;318;87;85;82;12;10;4;4;3;2;2
2019-06-12 23:31:59;320;87;87;82;12;10;4;4;3;2;2
2019-06-12 23:32:59;322;87;89;82;12;10;4;4;3;2;2
2019-06-12 23:33:58;325;87;92;82;12;10;4;4;3;2;2
2019-06-12 23:34:59;327;86;95;82;12;10;4;4;3;2;2
2019-06-12 23:35:58;328;86;96;82;12;10;4;4;3;2;2
2019-06-12 23:36:59;328;86;96;82;12;10;4;4;3;2;2
2019-06-12 23:37:59;329;86;97;82;12;10;4;4;3;2;2
2019-06-12 23:38:58;330;86;98;82;12;10;4;4;3;2;2
2019-06-12 23:39:59;330;86;98;82;12;10;4;4;3;2;2
2019-06-12 23:40:59;330;86;98;82;12;10;4;4;3;2;2
2019-06-12 23:41:58;330;86;100;81;12;10;4;4;3;2;2
2019-06-12 23:42:59;330;86;100;81;12;10;4;4;3;2;2
2019-06-12 23:43:58;330;86;100;81;12;10;4;4;3;2;2
2019-06-12 23:44:59;330;86;100;81;12;10;4;4;3;2;2
2019-06-12 23:45:59;331;86;100;81;13;10;4;4;3;2;2
2019-06-12 23:46:58;333;88;100;81;13;10;4;4;3;2;2
2019-06-12 23:47:59;332;87;100;81;13;10;4;4;3;2;2
2019-06-12 23:48:59;334;89;100;81;13;10;4;4;3;2;2
2019-06-12 23:49:58;334;89;100;81;13;10;4;4;3;2;2
2019-06-12 23:50:59;336;91;100;81;13;10;4;4;3;2;2
2019-06-12 23:51:59;337;92;100;81;13;10;4;4;3;2;2
2019-06-12 23:52:58;337;92;100;81;13;10;4;4;3;2;2
2019-06-12 23:53:59;338;93;101;80;13;10;4;4;3;2;2
2019-06-12 23:54:59;339;94;102;79;13;10;4;4;3;2;2
2019-06-12 23:55:58;339;94;101;80;13;10;4;4;3;2;2
2019-06-12 23:56:59;338;96;98;80;13;10;4;4;3;2;2
2019-06-12 23:57:58;339;97;98;80;13;10;4;4;3;2;2
2019-06-12 23:58:59;338;100;97;77;13;10;4;4;3;2;2
2019-06-12 23:59:59;338;107;94;74;12;10;4;4;3;2;2
