datetime;total_votes;madcore;bigmouse;leprovalentin;kilogramm;UncleDre;pupsique;megalomaniac;Есения;KOCTOPE3;HugoStiglitz
2019-02-13 14:04:58;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:05:59;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:06:59;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:07:58;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:08:59;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:09:59;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:10:58;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:11:59;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:12:58;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:13:59;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:14:59;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:16:00;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:16:58;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:17:59;114;13;30;0;17;8;6;0;5;3;3
2019-02-13 14:19:00;115;13;30;0;17;8;6;3;5;3;3
2019-02-13 14:19:58;116;13;30;0;17;8;6;4;5;3;3
2019-02-13 14:20:59;116;13;30;0;17;8;6;4;5;3;3
2019-02-13 14:21:58;116;13;30;0;17;8;6;4;5;3;3
2019-02-13 14:22:59;116;13;30;0;17;8;6;4;5;3;3
2019-02-13 14:23:59;117;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:24:58;117;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:25:59;117;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:26:59;117;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:27:58;117;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:28:59;117;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:29:59;117;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:30:58;117;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:31:59;117;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:32:59;117;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:33:58;118;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:34:59;118;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:35:59;118;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:36:58;118;13;31;0;17;8;6;4;5;3;3
2019-02-13 14:37:59;119;13;31;0;17;8;6;5;5;3;3
2019-02-13 14:38:59;119;13;31;0;17;8;6;5;5;3;3
2019-02-13 14:39:58;119;13;31;0;17;8;6;5;5;3;3
2019-02-13 14:40:59;119;13;31;0;17;8;6;5;5;3;3
2019-02-13 14:41:59;119;13;31;0;17;8;6;5;5;3;3
2019-02-13 14:42:58;119;13;31;0;17;8;6;5;5;3;3
2019-02-13 14:43:59;119;13;31;0;17;8;6;5;5;3;3
2019-02-13 14:44:59;119;13;31;0;17;8;6;5;5;3;3
2019-02-13 14:45:58;119;13;31;0;17;8;6;5;5;3;3
2019-02-13 14:46:59;119;13;31;0;17;8;6;5;5;3;3
2019-02-13 14:47:59;119;13;31;0;17;8;6;5;5;3;3
2019-02-13 14:48:58;119;13;31;0;17;8;6;5;5;3;3
2019-02-13 14:49:59;119;13;31;0;17;8;6;5;5;3;3
2019-02-13 14:50:59;121;13;31;0;18;9;6;5;5;3;3
2019-02-13 14:51:58;121;13;31;0;18;9;6;5;5;3;3
2019-02-13 14:52:59;122;13;32;0;18;9;6;5;5;3;3
2019-02-13 14:53:59;122;13;32;0;18;9;6;5;5;3;3
2019-02-13 14:54:58;123;13;32;0;18;10;6;5;5;3;3
2019-02-13 14:55:59;123;13;32;0;18;10;6;5;5;3;3
2019-02-13 14:56:59;124;13;32;0;18;10;7;5;5;3;3
2019-02-13 14:57:59;124;13;32;0;18;10;7;5;5;3;3
2019-02-13 14:58:59;126;13;32;0;18;10;8;5;5;3;4
2019-02-13 14:59:58;126;13;32;0;18;10;8;5;5;3;4
2019-02-13 15:00:59;126;13;32;0;18;10;8;5;5;3;4
2019-02-13 15:01:59;126;13;31;0;18;11;8;5;5;3;4
2019-02-13 15:02:58;126;13;31;0;18;11;8;5;5;3;4
2019-02-13 15:03:59;126;13;31;0;18;11;8;5;5;3;4
2019-02-13 15:04:59;126;13;31;0;18;11;8;5;5;3;4
2019-02-13 15:05:58;126;13;31;0;18;11;8;5;5;3;4
2019-02-13 15:06:59;126;13;31;0;18;11;8;5;5;3;4
2019-02-13 15:07:59;126;13;31;0;18;11;8;5;5;3;4
2019-02-13 15:08:58;126;13;31;0;18;11;8;5;5;3;4
2019-02-13 15:09:59;126;13;31;0;18;11;8;5;5;3;4
2019-02-13 15:10:58;128;13;32;0;18;11;9;5;5;3;4
2019-02-13 15:11:59;129;13;33;0;18;11;9;5;5;3;4
2019-02-13 15:12:59;129;13;33;0;18;11;9;5;5;3;4
2019-02-13 15:13:58;129;13;33;0;18;11;9;5;5;3;4
2019-02-13 15:14:59;130;13;33;0;18;11;9;5;5;3;4
2019-02-13 15:15:59;130;13;33;0;18;11;9;5;5;3;4
2019-02-13 15:16:58;130;13;33;0;18;11;9;5;5;3;4
2019-02-13 15:17:59;130;13;33;0;18;11;9;5;5;3;4
2019-02-13 15:18:59;130;13;33;0;18;11;9;5;5;3;4
2019-02-13 15:19:58;130;13;33;0;18;11;9;5;5;3;4
2019-02-13 15:20:59;131;13;33;0;19;11;9;5;5;3;4
2019-02-13 15:21:58;131;13;33;0;19;11;9;5;5;3;4
2019-02-13 15:22:59;133;13;34;0;19;12;9;5;5;3;4
2019-02-13 15:23:59;133;13;34;0;19;12;9;5;5;3;4
2019-02-13 15:24:58;133;13;34;0;19;12;9;5;5;3;4
2019-02-13 15:25:59;133;13;34;0;19;12;9;5;5;3;4
2019-02-13 15:26:59;133;13;34;0;19;12;9;5;5;3;4
2019-02-13 15:27:58;133;13;34;0;19;12;9;5;5;3;4
2019-02-13 15:28:59;133;13;34;0;19;12;9;5;5;3;4
2019-02-13 15:29:59;133;13;34;0;19;12;9;5;5;3;4
2019-02-13 15:30:58;133;13;34;0;19;12;9;5;5;3;4
2019-02-13 15:31:59;134;13;35;0;19;12;9;5;5;3;4
2019-02-13 15:32:59;134;13;35;0;19;12;9;5;5;3;4
2019-02-13 15:33:58;134;13;35;0;19;12;9;5;5;3;4
2019-02-13 15:34:59;134;13;35;0;19;12;9;5;5;3;4
2019-02-13 15:35:58;135;13;35;0;19;12;10;5;5;3;4
2019-02-13 15:36:59;136;13;36;0;19;12;10;5;5;3;4
2019-02-13 15:37:59;136;13;36;0;19;12;10;5;5;3;4
2019-02-13 15:38:58;136;13;36;0;19;12;10;5;5;3;4
2019-02-13 15:39:59;136;14;35;0;19;12;10;5;5;3;4
2019-02-13 15:40:58;136;14;35;0;19;12;10;5;5;3;4
2019-02-13 15:41:59;137;15;35;0;19;12;10;5;5;3;4
2019-02-13 15:42:59;138;15;35;0;19;12;10;5;6;3;4
2019-02-13 15:43:58;139;15;35;0;19;13;10;5;6;3;4
2019-02-13 15:44:59;139;15;35;0;19;13;10;5;6;3;4
2019-02-13 15:45:58;139;15;35;0;19;13;10;5;6;3;4
2019-02-13 15:46:59;139;15;35;0;19;13;10;5;6;3;4
2019-02-13 15:47:59;139;15;35;0;19;13;10;5;6;3;4
2019-02-13 15:48:58;139;15;35;0;19;13;10;5;6;3;4
2019-02-13 15:49:59;139;15;35;0;19;13;10;5;6;3;4
2019-02-13 15:50:58;139;15;35;0;19;13;10;5;6;3;4
2019-02-13 15:51:59;139;15;35;0;19;13;10;5;6;3;4
2019-02-13 15:52:58;139;15;35;0;19;13;10;5;6;3;4
2019-02-13 15:53:59;139;15;35;0;19;13;10;5;6;3;4
2019-02-13 15:54:59;141;16;35;0;19;14;10;5;6;3;4
2019-02-13 15:55:58;141;16;35;0;19;14;10;5;6;3;4
2019-02-13 15:56:59;141;16;35;0;19;14;10;5;6;3;4
2019-02-13 15:57:59;141;16;35;0;19;14;10;5;6;3;4
2019-02-13 15:58:58;141;16;35;0;19;14;10;5;6;3;4
2019-02-13 15:59:59;141;16;35;0;19;14;10;5;6;3;4
2019-02-13 16:00:59;143;18;35;0;19;14;10;5;6;3;4
2019-02-13 16:01:58;143;18;35;0;19;14;10;5;6;3;4
2019-02-13 16:02:59;143;18;35;0;19;14;10;5;6;3;4
2019-02-13 16:03:59;143;18;35;0;19;14;10;5;6;3;4
2019-02-13 16:04:58;143;18;35;0;19;14;10;5;6;3;4
2019-02-13 16:05:59;143;18;35;0;19;14;10;5;6;3;4
2019-02-13 16:06:59;143;18;35;0;19;14;10;5;6;3;4
2019-02-13 16:07:58;143;18;35;0;19;14;10;5;6;3;4
2019-02-13 16:08:59;143;18;35;0;19;14;10;5;6;3;4
2019-02-13 16:09:58;143;18;35;0;19;14;10;5;6;3;4
2019-02-13 16:10:59;144;18;36;0;19;14;10;5;6;3;4
2019-02-13 16:11:59;144;18;36;0;19;14;10;5;6;3;4
2019-02-13 16:12:58;144;18;36;0;19;14;10;5;6;3;4
2019-02-13 16:13:59;144;19;36;0;19;14;10;5;5;3;4
2019-02-13 16:14:59;144;19;36;0;19;14;10;5;5;3;4
2019-02-13 16:15:58;144;19;36;0;19;14;10;5;5;3;4
2019-02-13 16:16:59;144;19;36;0;19;14;10;5;5;3;4
2019-02-13 16:17:58;144;19;36;0;19;14;10;5;5;3;4
2019-02-13 16:18:59;145;19;37;0;19;14;10;5;5;3;4
2019-02-13 16:19:59;145;19;37;0;19;14;10;5;5;3;4
2019-02-13 16:20:58;145;19;37;0;19;14;10;5;5;3;4
2019-02-13 16:21:59;145;19;37;0;19;14;10;5;5;3;4
2019-02-13 16:22:59;145;19;37;0;19;14;10;5;5;3;4
2019-02-13 16:23:58;145;19;37;0;19;14;10;5;5;3;4
2019-02-13 16:24:59;145;19;37;0;19;14;10;5;5;3;4
2019-02-13 16:25:59;145;19;37;0;19;14;10;5;5;3;4
2019-02-13 16:26:58;145;19;37;0;19;14;10;5;5;3;4
2019-02-13 16:27:59;145;19;37;0;19;14;10;5;5;3;4
2019-02-13 16:28:59;145;19;37;0;19;14;10;5;5;3;4
2019-02-13 16:29:58;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:30:59;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:31:59;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:32:58;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:33:59;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:34:58;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:35:59;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:36:59;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:37:58;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:38:59;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:39:58;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:40:59;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:41:59;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:42:58;146;19;37;0;19;14;10;5;6;3;4
2019-02-13 16:43:59;147;20;37;0;19;14;10;5;6;3;4
2019-02-13 16:44:59;147;21;36;0;19;14;10;5;6;3;4
2019-02-13 16:45:58;147;21;36;0;19;14;10;5;6;3;4
2019-02-13 16:46:59;147;21;36;0;19;14;10;5;6;3;4
2019-02-13 16:47:59;148;21;37;0;19;15;10;5;6;3;3
2019-02-13 16:48:58;148;21;37;0;19;15;10;5;6;3;3
2019-02-13 16:49:59;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 16:51:00;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 16:51:58;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 16:52:59;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 16:53:58;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 16:54:59;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 16:55:59;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 16:56:58;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 16:57:59;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 16:58:59;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 16:59:58;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 17:00:59;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 17:01:58;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 17:02:59;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 17:03:59;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 17:04:58;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 17:05:59;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 17:06:59;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 17:07:58;149;22;37;0;19;15;10;5;6;3;3
2019-02-13 17:08:59;150;22;37;0;20;15;10;5;6;3;3
2019-02-13 17:09:58;150;22;37;0;20;15;10;5;6;3;3
2019-02-13 17:10:59;150;22;37;0;20;15;10;5;6;3;3
2019-02-13 17:11:59;150;22;37;0;20;15;10;5;6;3;3
2019-02-13 17:12:58;151;22;37;0;21;15;10;5;6;3;3
2019-02-13 17:13:59;151;22;37;0;21;15;10;5;6;3;3
2019-02-13 17:14:59;152;22;37;0;21;15;10;5;6;3;3
2019-02-13 17:15:58;152;22;37;0;21;15;10;5;6;3;3
2019-02-13 17:16:59;152;22;37;0;21;15;10;5;6;3;3
2019-02-13 17:17:59;152;22;37;0;21;15;10;5;6;3;3
2019-02-13 17:18:58;152;22;37;0;21;15;10;5;6;3;3
2019-02-13 17:19:59;153;22;37;0;21;15;11;5;6;3;3
2019-02-13 17:20:58;153;22;37;0;21;15;11;5;6;3;3
2019-02-13 17:21:59;153;22;37;0;21;15;11;5;6;3;3
2019-02-13 17:22:59;153;22;37;0;21;15;11;5;6;3;3
2019-02-13 17:23:59;153;22;37;0;21;15;11;5;6;3;3
2019-02-13 17:24:58;153;23;37;0;20;15;11;5;6;3;3
2019-02-13 17:25:59;153;23;37;0;20;15;11;5;6;3;3
2019-02-13 17:26:58;154;24;37;0;20;15;11;5;6;3;3
2019-02-13 17:27:59;154;24;37;0;20;15;11;5;6;3;3
2019-02-13 17:28:59;154;24;37;0;20;15;11;5;6;3;3
2019-02-13 17:29:58;154;24;37;0;20;15;11;5;6;3;3
2019-02-13 17:30:59;154;24;37;0;20;15;11;5;6;3;3
2019-02-13 17:31:59;155;24;38;0;20;15;11;5;6;3;3
2019-02-13 17:32:58;157;24;39;0;20;16;11;5;6;3;3
2019-02-13 17:33:59;157;24;39;0;20;16;11;5;6;3;3
2019-02-13 17:34:59;157;24;39;0;20;16;11;5;6;3;3
2019-02-13 17:35:58;157;24;39;0;20;16;11;5;6;3;3
2019-02-13 17:36:59;157;24;39;0;20;16;11;5;6;3;3
2019-02-13 17:37:59;157;24;39;0;20;16;11;5;6;3;3
2019-02-13 17:38:58;158;25;39;0;20;16;11;5;6;3;3
2019-02-13 17:39:59;158;25;39;0;20;16;11;5;6;3;3
2019-02-13 17:41:00;158;25;39;0;20;16;11;5;6;3;3
2019-02-13 17:41:58;158;25;39;0;20;16;11;5;6;3;3
2019-02-13 17:42:59;158;25;39;0;20;16;11;5;6;3;3
2019-02-13 17:43:58;157;25;39;0;20;16;11;5;6;3;3
2019-02-13 17:44:59;158;25;39;0;21;16;11;5;6;3;3
2019-02-13 17:45:59;158;25;39;0;21;16;11;5;6;3;3
2019-02-13 17:46:58;158;25;39;0;21;16;11;5;6;3;3
2019-02-13 17:47:59;159;25;39;0;22;16;11;5;6;3;3
2019-02-13 17:48:59;160;25;39;0;22;16;12;5;6;3;3
2019-02-13 17:49:58;160;25;39;0;22;16;12;5;6;3;3
2019-02-13 17:50:59;160;25;39;0;22;16;12;5;6;3;3
2019-02-13 17:51:59;160;25;39;0;22;16;12;5;6;3;3
2019-02-13 17:52:58;160;25;39;0;22;16;12;5;6;3;3
2019-02-13 17:53:59;161;25;39;0;23;16;12;5;6;3;3
2019-02-13 17:54:59;160;25;39;0;22;16;12;5;6;3;3
2019-02-13 17:55:58;160;25;39;0;22;16;12;5;6;3;3
2019-02-13 17:56:59;161;25;39;0;22;16;12;5;6;4;3
2019-02-13 17:57:59;161;25;39;0;22;16;12;5;6;4;3
2019-02-13 17:58:58;161;25;39;0;22;16;12;5;6;4;3
2019-02-13 17:59:59;162;25;39;0;22;16;12;5;6;4;3
2019-02-13 18:00:58;162;25;39;0;22;16;12;5;6;4;3
2019-02-13 18:01:59;162;25;39;0;22;16;12;5;6;4;3
2019-02-13 18:02:59;162;25;39;0;22;16;12;5;6;4;3
2019-02-13 18:03:58;162;25;39;0;22;16;12;5;6;4;3
2019-02-13 18:04:59;162;26;38;0;22;16;12;5;6;4;3
2019-02-13 18:05:59;162;26;38;0;22;16;12;5;6;4;3
2019-02-13 18:06:59;162;26;38;0;22;16;12;5;6;4;3
2019-02-13 18:07:58;162;26;38;0;22;16;12;5;6;4;3
2019-02-13 18:08:59;163;26;39;0;22;16;12;5;6;4;3
2019-02-13 18:09:59;163;26;39;0;22;16;12;5;6;4;3
2019-02-13 18:10:58;163;26;39;0;22;16;12;5;6;4;3
2019-02-13 18:11:59;163;26;39;0;22;16;12;5;6;4;3
2019-02-13 18:12:59;163;26;39;0;22;16;12;5;6;4;3
2019-02-13 18:13:58;163;26;39;0;22;16;12;5;6;4;3
2019-02-13 18:14:59;163;26;39;0;22;16;12;5;6;4;3
2019-02-13 18:15:58;163;26;39;0;22;16;12;5;6;4;3
2019-02-13 18:16:59;164;27;39;0;22;16;12;5;6;4;3
2019-02-13 18:17:59;164;27;39;0;22;16;12;5;6;4;3
2019-02-13 18:18:58;164;27;39;0;22;16;12;5;6;4;3
2019-02-13 18:19:59;164;27;39;0;22;16;12;5;6;4;3
2019-02-13 18:20:59;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:21:58;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:22:59;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:24:00;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:24:58;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:25:59;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:26:58;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:27:59;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:28:59;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:29:58;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:30:59;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:31:59;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:32:58;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:33:59;165;28;39;0;22;16;12;5;6;4;3
2019-02-13 18:34:58;166;28;39;0;23;16;12;5;6;4;3
2019-02-13 18:35:59;166;28;39;0;23;16;12;5;6;4;3
2019-02-13 18:36:59;166;28;39;0;23;16;12;5;6;4;3
2019-02-13 18:37:58;166;28;39;0;23;16;12;5;6;4;3
2019-02-13 18:38:59;167;28;39;0;23;16;12;5;6;5;3
2019-02-13 18:39:59;167;28;39;0;23;16;12;5;6;5;3
2019-02-13 18:40:58;167;28;39;0;23;16;12;5;6;5;3
2019-02-13 18:41:59;167;28;39;0;23;16;12;5;6;5;3
2019-02-13 18:42:59;168;29;39;0;23;16;12;5;6;5;3
2019-02-13 18:43:58;168;29;39;0;23;16;12;5;6;5;3
2019-02-13 18:44:59;168;29;39;0;23;16;12;5;6;5;3
2019-02-13 18:45:59;168;29;39;0;23;16;12;5;6;5;3
2019-02-13 18:46:58;168;29;39;0;23;16;12;5;6;5;3
2019-02-13 18:47:59;168;29;39;0;23;16;12;5;6;5;3
2019-02-13 18:48:59;168;29;39;0;23;16;12;5;6;5;3
2019-02-13 18:49:58;168;29;39;0;23;16;12;5;6;5;3
2019-02-13 18:50:59;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 18:51:58;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 18:52:59;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 18:53:59;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 18:54:58;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 18:55:59;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 18:56:59;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 18:57:58;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 18:58:59;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 18:59:58;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 19:00:59;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 19:01:59;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 19:02:58;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 19:03:59;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 19:04:59;168;30;39;0;23;16;12;5;6;5;3
2019-02-13 19:05:58;170;31;39;0;23;16;13;5;6;5;3
2019-02-13 19:06:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:07:58;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:08:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:09:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:10:58;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:11:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:12:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:13:58;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:14:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:15:58;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:16:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:17:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:18:58;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:19:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:20:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:21:58;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:22:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:23:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:24:58;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:25:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:26:59;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:27:58;171;32;39;0;23;16;13;5;6;5;3
2019-02-13 19:28:59;172;32;39;0;23;17;13;5;6;5;3
2019-02-13 19:29:58;172;32;39;0;23;17;13;5;6;5;3
2019-02-13 19:30:59;172;32;39;0;23;17;13;5;6;5;3
2019-02-13 19:31:59;172;32;39;0;23;17;13;5;6;5;3
2019-02-13 19:32:58;172;32;39;0;23;17;13;5;6;5;3
2019-02-13 19:33:59;172;32;39;0;23;17;13;5;6;5;3
2019-02-13 19:34:58;172;32;39;0;23;17;13;5;6;5;3
2019-02-13 19:35:59;172;32;39;0;23;17;13;5;6;5;3
2019-02-13 19:36:59;172;32;39;0;23;17;13;5;6;5;3
2019-02-13 19:37:58;172;32;39;0;23;17;13;5;6;5;3
2019-02-13 19:38:59;172;32;39;0;23;17;13;5;6;5;3
2019-02-13 19:39:59;172;32;39;0;23;17;13;5;6;5;3
2019-02-13 19:40:58;172;32;39;0;23;17;13;5;6;5;3
2019-02-13 19:41:59;173;33;39;0;23;17;13;5;6;5;3
2019-02-13 19:42:59;173;33;39;0;23;17;13;5;6;5;3
2019-02-13 19:43:58;173;33;39;0;23;17;13;5;6;5;3
2019-02-13 19:44:59;173;33;39;0;23;17;13;5;6;5;3
2019-02-13 19:45:58;174;34;39;0;23;17;13;5;6;5;3
2019-02-13 19:46:59;174;34;39;0;23;17;13;5;6;5;3
2019-02-13 19:47:59;174;34;39;0;23;17;13;5;6;5;3
2019-02-13 19:48:58;174;34;39;0;23;17;13;5;6;5;3
2019-02-13 19:49:59;174;34;39;0;23;17;13;5;6;5;3
2019-02-13 19:50:59;174;34;39;0;23;17;13;5;6;5;3
2019-02-13 19:51:58;175;34;39;0;23;17;13;5;6;5;4
2019-02-13 19:52:59;175;34;39;0;23;17;13;5;6;5;4
2019-02-13 19:53:59;175;34;39;0;23;17;13;5;6;5;4
2019-02-13 19:54:58;174;34;39;0;23;17;13;5;6;5;4
2019-02-13 19:55:59;175;34;40;0;23;17;13;5;6;5;4
2019-02-13 19:56:59;175;34;40;0;23;17;13;5;6;5;4
2019-02-13 19:57:58;175;34;40;0;23;17;13;5;6;5;4
2019-02-13 19:58:59;175;34;40;0;23;17;13;5;6;5;4
2019-02-13 19:59:59;175;34;40;0;23;17;13;5;6;5;4
2019-02-13 20:00:58;176;35;40;0;23;17;13;5;6;5;4
2019-02-13 20:01:59;176;35;40;0;23;17;13;5;6;5;4
2019-02-13 20:02:59;176;35;40;0;23;17;13;5;6;5;4
2019-02-13 20:03:58;176;35;40;0;23;17;13;5;6;5;4
2019-02-13 20:04:59;176;35;40;0;23;17;13;5;6;5;4
2019-02-13 20:05:58;176;35;40;0;23;17;13;5;6;5;4
2019-02-13 20:06:59;176;35;40;0;23;17;13;5;6;5;4
2019-02-13 20:07:59;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:08:58;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:09:59;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:10:59;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:11:58;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:12:59;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:13:58;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:14:59;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:15:59;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:16:58;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:17:59;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:18:59;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:19:58;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:20:59;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:21:58;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:22:59;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:23:59;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:24:58;177;35;40;0;23;17;14;5;6;5;4
2019-02-13 20:25:59;179;35;41;0;23;18;14;5;6;5;4
2019-02-13 20:26:59;179;35;41;0;23;18;14;5;6;5;4
2019-02-13 20:27:58;180;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:28:59;180;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:29:58;180;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:30:59;180;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:31:59;180;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:32:58;180;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:33:59;180;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:34:59;180;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:35:58;180;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:36:59;180;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:37:59;180;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:38:58;181;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:39:59;181;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:40:58;181;35;42;0;23;18;14;5;6;5;4
