datetime;total_votes;xtend;GlobetrotterXL;vjik;norpo;FRANNI;Есения;GraGal;kotophalk;kn;brammator
2021-03-10 21:24:59;227;73;82;8;7;7;6;6;5;2;3
2021-03-10 21:25:58;227;73;82;8;7;7;6;6;5;2;3
2021-03-10 21:26:59;227;73;82;8;7;7;6;6;5;2;3
2021-03-10 21:28:00;227;73;82;8;7;7;6;6;5;2;3
2021-03-10 21:28:58;227;73;82;8;7;7;6;6;5;2;3
2021-03-10 21:29:59;228;73;83;8;7;7;6;6;5;2;3
2021-03-10 21:30:58;228;73;83;8;7;7;6;6;5;2;3
2021-03-10 21:31:59;228;73;83;8;7;7;6;6;5;2;3
2021-03-10 21:32:59;228;73;83;8;7;7;6;6;5;2;3
2021-03-10 21:33:58;230;74;84;8;7;7;6;6;5;2;3
2021-03-10 21:34:59;230;74;84;8;7;7;6;6;5;2;3
2021-03-10 21:35:58;231;75;84;8;7;7;6;6;5;2;3
2021-03-10 21:36:59;233;75;85;8;7;7;6;6;5;3;3
2021-03-10 21:37:59;233;75;85;8;7;7;6;6;5;3;3
2021-03-10 21:38:58;234;75;86;8;7;7;6;6;5;3;3
2021-03-10 21:39:59;234;75;86;8;7;7;6;6;5;3;3
2021-03-10 21:40:58;234;75;86;8;7;7;6;6;5;3;3
2021-03-10 21:41:59;234;75;86;8;7;7;6;6;5;3;3
2021-03-10 21:42:59;234;75;86;8;7;7;6;6;5;3;3
2021-03-10 21:43:58;234;75;86;8;7;7;6;6;5;3;3
2021-03-10 21:44:59;234;75;86;8;7;7;6;6;5;3;3
2021-03-10 21:45:59;234;75;86;8;7;7;6;6;5;3;3
2021-03-10 21:46:58;234;75;86;8;7;7;6;6;5;3;3
2021-03-10 21:47:59;234;75;86;8;7;7;6;6;5;3;3
2021-03-10 21:48:59;235;75;86;9;7;7;6;6;5;3;3
2021-03-10 21:49:58;235;75;86;9;7;7;6;6;5;3;3
2021-03-10 21:50:59;235;75;86;9;7;7;6;6;5;3;3
2021-03-10 21:51:59;236;76;86;9;7;7;6;6;5;3;3
2021-03-10 21:52:58;236;76;86;9;7;7;6;6;5;3;3
2021-03-10 21:53:59;236;76;86;9;7;7;6;6;5;3;3
2021-03-10 21:54:58;236;76;86;9;7;7;6;6;5;3;3
2021-03-10 21:55:59;237;76;87;9;7;7;6;6;5;3;3
2021-03-10 21:56:59;237;76;87;9;7;7;6;6;5;3;3
2021-03-10 21:57:58;237;76;87;9;7;7;6;6;5;3;3
2021-03-10 21:58:59;237;76;87;9;7;7;6;6;5;3;3
2021-03-10 22:00:00;238;77;87;9;7;7;6;6;5;3;3
2021-03-10 22:00:58;238;77;87;9;7;7;6;6;5;3;3
2021-03-10 22:01:59;238;77;87;9;7;7;6;6;5;3;3
2021-03-10 22:02:58;238;77;87;9;7;7;6;6;5;3;3
2021-03-10 22:03:59;238;77;87;9;7;7;6;6;5;3;3
2021-03-10 22:04:58;238;77;87;9;7;7;6;6;5;3;3
2021-03-10 22:05:59;238;77;87;9;7;7;6;6;5;3;3
2021-03-10 22:06:58;240;79;87;9;7;7;6;6;5;3;3
2021-03-10 22:07:59;240;79;87;9;7;7;6;6;5;3;3
2021-03-10 22:08:59;240;79;87;9;7;7;6;6;5;3;3
2021-03-10 22:09:58;240;79;87;9;7;7;6;6;5;3;3
2021-03-10 22:10:59;241;79;88;9;7;7;6;6;5;3;3
2021-03-10 22:11:58;241;79;88;9;7;7;6;6;5;3;3
2021-03-10 22:12:59;241;79;88;9;7;7;6;6;5;3;3
2021-03-10 22:13:58;241;79;88;9;7;7;6;6;5;3;3
2021-03-10 22:14:59;242;80;88;9;7;7;6;6;5;3;3
2021-03-10 22:15:59;242;80;88;9;7;7;6;6;5;3;3
2021-03-10 22:16:58;242;80;88;9;7;7;6;6;5;3;3
2021-03-10 22:17:59;242;80;88;9;7;7;6;6;5;3;3
2021-03-10 22:18:58;242;80;88;9;7;7;6;6;5;3;3
2021-03-10 22:19:59;242;80;88;9;7;7;6;6;5;3;3
2021-03-10 22:20:58;244;81;89;9;7;7;6;6;5;3;3
2021-03-10 22:21:59;244;81;89;9;7;7;6;6;5;3;3
2021-03-10 22:22:59;245;82;89;9;7;7;6;6;5;3;3
2021-03-10 22:23:59;245;82;89;9;7;7;6;6;5;3;3
2021-03-10 22:24:58;246;83;89;9;7;7;6;6;5;3;3
2021-03-10 22:26:00;246;83;89;9;7;7;6;6;5;3;3
2021-03-10 22:26:58;246;83;89;9;7;7;6;6;5;3;3
2021-03-10 22:27:59;246;83;89;9;7;7;6;6;5;3;3
2021-03-10 22:28:58;246;83;89;9;7;7;6;6;5;3;3
2021-03-10 22:29:59;246;83;89;9;7;7;6;6;5;3;3
2021-03-10 22:30:58;247;84;89;9;7;7;6;6;5;3;3
2021-03-10 22:31:59;247;84;89;9;7;7;6;6;5;3;3
2021-03-10 22:32:59;247;84;89;9;7;7;6;6;5;3;3
2021-03-10 22:33:58;248;84;90;9;7;7;6;6;5;3;3
2021-03-10 22:34:59;249;85;90;9;7;7;6;6;5;3;3
2021-03-10 22:35:59;249;85;90;9;7;7;6;6;5;3;3
2021-03-10 22:36:58;249;85;89;9;7;7;6;6;5;3;3
2021-03-10 22:37:59;250;85;90;9;7;7;6;6;5;3;3
2021-03-10 22:38:59;250;85;90;9;7;7;6;6;5;3;3
2021-03-10 22:39:59;250;85;90;9;7;7;6;6;5;3;3
2021-03-10 22:40:58;251;86;90;9;7;7;6;6;5;3;3
2021-03-10 22:41:59;252;87;90;9;7;7;6;6;5;3;3
2021-03-10 22:42:59;252;87;90;9;7;7;6;6;5;3;3
2021-03-10 22:43:58;253;88;90;9;7;7;6;6;5;3;3
2021-03-10 22:44:59;253;88;91;9;7;7;6;6;5;3;3
2021-03-10 22:45:59;253;88;91;9;7;7;6;6;5;3;3
2021-03-10 22:46:58;253;88;91;9;7;7;6;6;5;3;3
2021-03-10 22:47:59;253;88;91;9;7;7;6;6;5;3;3
2021-03-10 22:48:59;253;88;91;9;7;7;6;6;5;3;3
2021-03-10 22:49:58;254;89;91;9;7;7;6;6;5;3;3
2021-03-10 22:50:59;254;89;91;9;7;7;6;6;5;3;3
2021-03-10 22:51:59;254;89;91;9;7;7;6;6;5;3;3
2021-03-10 22:52:58;254;89;91;9;7;7;6;6;5;3;3
2021-03-10 22:53:59;254;89;91;9;7;7;6;6;5;3;3
2021-03-10 22:54:59;254;89;91;9;7;7;6;6;5;3;3
2021-03-10 22:55:58;255;90;91;9;7;7;6;6;5;3;3
2021-03-10 22:56:59;256;90;91;9;7;7;6;6;5;3;3
2021-03-10 22:58:00;256;90;91;9;7;7;6;6;5;3;3
2021-03-10 22:58:58;257;90;92;9;7;7;6;6;5;3;3
2021-03-10 22:59:59;258;91;92;9;7;7;6;6;5;3;3
2021-03-10 23:00:58;258;91;92;9;7;7;6;6;5;3;3
2021-03-10 23:01:59;259;92;93;9;7;7;6;6;5;3;3
2021-03-10 23:02:59;258;92;92;9;7;7;6;6;5;3;3
2021-03-10 23:03:58;259;92;93;9;7;7;6;6;5;3;3
2021-03-10 23:04:59;259;92;93;9;7;7;6;6;5;3;3
2021-03-10 23:05:58;259;92;93;9;7;7;6;6;5;3;3
2021-03-10 23:06:59;259;92;93;9;7;7;6;6;5;3;3
2021-03-10 23:07:59;259;92;93;9;7;7;6;6;5;3;3
2021-03-10 23:08:58;260;93;93;9;7;7;6;6;5;3;3
2021-03-10 23:09:59;261;94;93;9;7;7;6;6;5;3;3
2021-03-10 23:10:58;261;94;93;9;7;7;6;6;5;3;3
2021-03-10 23:11:59;261;94;93;9;7;7;6;6;5;3;3
2021-03-10 23:12:59;261;94;93;9;7;7;6;6;5;3;3
2021-03-10 23:13:58;262;95;93;9;7;7;6;6;5;3;3
2021-03-10 23:14:59;262;94;94;9;7;7;6;6;5;3;3
2021-03-10 23:15:58;263;95;94;9;7;7;6;6;5;3;3
2021-03-10 23:16:59;265;97;94;9;7;7;6;6;5;3;3
2021-03-10 23:17:58;265;97;94;9;7;7;6;6;5;3;3
2021-03-10 23:18:59;265;97;94;9;7;7;6;6;5;3;3
2021-03-10 23:19:59;265;97;94;9;7;7;6;6;5;3;3
2021-03-10 23:20:58;265;97;94;9;7;7;6;6;5;3;3
2021-03-10 23:21:59;265;97;94;9;7;7;6;6;5;3;3
2021-03-10 23:22:58;265;97;94;9;7;7;6;6;5;3;3
2021-03-10 23:23:59;265;97;94;9;7;7;6;6;5;3;3
2021-03-10 23:24:58;265;97;94;9;7;7;6;6;5;3;3
2021-03-10 23:25:59;266;98;94;9;7;7;6;6;5;3;3
2021-03-10 23:26:59;266;98;94;9;7;7;6;6;5;3;3
2021-03-10 23:27:58;267;98;95;9;7;7;6;6;5;3;3
2021-03-10 23:28:59;268;98;96;9;7;7;6;6;5;3;3
2021-03-10 23:29:59;269;99;96;9;7;7;6;6;5;3;3
2021-03-10 23:30:58;269;99;96;9;7;7;6;6;5;3;3
2021-03-10 23:31:59;269;99;96;9;7;7;6;6;5;3;3
2021-03-10 23:32:59;269;99;96;9;7;7;6;6;5;3;3
2021-03-10 23:33:58;269;99;97;9;7;7;6;6;5;3;3
2021-03-10 23:34:59;269;99;97;9;7;7;6;6;5;3;3
2021-03-10 23:36:00;269;99;97;9;7;7;6;6;5;3;3
2021-03-10 23:36:58;270;99;98;9;7;7;6;6;5;3;3
2021-03-10 23:37:59;270;99;98;9;7;7;6;6;5;3;3
2021-03-10 23:38:58;271;100;98;9;7;7;6;6;5;3;3
2021-03-10 23:39:59;273;101;99;9;7;7;6;6;5;3;3
2021-03-10 23:40:59;274;102;99;9;7;7;6;6;5;3;3
2021-03-10 23:41:58;275;102;100;9;7;7;6;6;5;3;3
2021-03-10 23:42:59;275;102;100;9;7;7;6;6;5;3;3
2021-03-10 23:43:58;275;102;100;9;7;7;6;6;5;3;3
2021-03-10 23:44:59;276;103;100;9;7;7;6;6;5;3;3
2021-03-10 23:45:59;277;105;100;8;7;7;6;6;5;3;3
2021-03-10 23:46:58;278;105;101;8;7;7;6;6;5;3;3
2021-03-10 23:47:59;279;106;101;8;7;7;6;6;5;3;3
2021-03-10 23:48:59;279;105;102;8;7;7;6;6;5;3;3
2021-03-10 23:49:58;279;105;102;8;7;7;6;6;5;3;3
2021-03-10 23:50:59;279;106;101;8;7;7;6;6;5;3;3
2021-03-10 23:51:59;280;106;102;8;7;7;6;6;5;3;3
2021-03-10 23:52:58;280;106;102;8;7;7;6;6;5;3;3
2021-03-10 23:53:59;280;106;102;8;7;7;6;6;5;3;3
2021-03-10 23:54:59;280;106;102;8;7;7;6;6;5;3;3
2021-03-10 23:55:58;280;106;102;8;7;7;6;6;5;3;3
2021-03-10 23:56:59;281;107;102;8;7;7;6;6;5;3;3
2021-03-10 23:57:58;282;108;102;8;7;7;6;6;5;3;3
2021-03-10 23:58:59;282;109;101;8;7;7;6;6;5;3;3
2021-03-10 23:59:59;281;109;100;8;7;7;6;6;5;3;3
