datetime;total_votes;Qume;XASSA;KOCTOPE3;kaiL;Есения;wintercyclone;Dirtylieutenant;kross;gelatelno;Trurl
2020-01-22 13:32:59;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:33:58;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:34:59;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:35:59;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:37:00;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:37:58;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:38:59;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:39:58;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:40:59;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:41:59;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:42:58;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:43:59;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:44:59;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:45:59;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:46:58;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:47:59;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:48:59;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:49:59;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:50:58;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:51:59;87;15;19;12;8;3;7;4;4;0;2
2020-01-22 13:52:59;89;15;19;12;8;4;7;5;4;0;2
2020-01-22 13:53:58;89;15;19;12;8;4;7;5;4;0;2
2020-01-22 13:54:59;89;15;19;12;8;4;7;5;4;0;2
2020-01-22 13:55:59;89;15;19;12;8;4;7;5;4;0;2
2020-01-22 13:56:59;88;15;19;12;8;4;7;5;4;0;2
2020-01-22 13:57:58;88;15;19;12;8;4;7;5;4;0;2
2020-01-22 13:58:59;88;15;19;12;8;4;7;5;4;0;2
2020-01-22 13:59:59;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:00:59;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:01:58;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:02:59;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:03:59;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:04:58;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:05:59;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:06:59;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:07:58;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:08:59;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:09:59;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:10:58;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:11:59;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:12:59;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:13:59;89;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:14:58;90;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:15:59;90;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:16:59;90;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:17:58;90;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:18:59;90;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:19:59;90;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:20:58;90;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:21:59;90;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:22:59;90;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:23:59;90;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:24:59;90;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:25:58;90;15;19;13;8;4;7;5;4;0;2
2020-01-22 14:26:59;91;15;19;14;8;4;7;5;4;0;2
2020-01-22 14:27:59;91;15;19;14;8;4;7;5;4;0;2
2020-01-22 14:28:58;91;15;19;14;8;4;7;5;4;0;2
2020-01-22 14:29:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:30:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:31:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:32:58;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:33:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:34:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:35:58;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:36:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:37:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:38:58;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:39:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:40:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:41:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:42:58;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:43:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:44:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:45:58;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:46:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:47:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:48:58;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:49:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:50:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:51:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:52:58;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:53:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:54:59;93;15;20;15;8;4;7;5;4;0;2
2020-01-22 14:55:58;94;15;20;16;8;4;7;5;4;0;2
2020-01-22 14:56:59;94;15;20;16;8;4;7;5;4;0;2
2020-01-22 14:57:59;94;15;20;16;8;4;7;5;4;0;2
2020-01-22 14:58:58;94;15;20;16;8;4;7;5;4;0;2
2020-01-22 14:59:59;94;15;20;16;8;4;7;5;4;0;2
2020-01-22 15:00:59;94;15;20;16;8;4;7;5;4;0;2
2020-01-22 15:01:58;94;15;20;16;8;4;7;5;4;0;2
2020-01-22 15:02:59;94;15;20;16;8;4;7;5;4;0;2
2020-01-22 15:03:59;94;15;20;16;8;4;7;5;4;0;2
2020-01-22 15:04:59;94;15;20;16;8;4;7;5;4;0;2
2020-01-22 15:05:58;94;15;20;16;8;4;7;5;4;0;2
2020-01-22 15:06:59;94;15;20;16;8;4;7;5;4;0;2
2020-01-22 15:07:59;94;15;20;16;8;4;7;5;4;0;2
2020-01-22 15:08:58;95;15;20;17;8;4;7;5;4;0;2
2020-01-22 15:09:59;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:10:59;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:11:58;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:12:59;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:13:59;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:14:59;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:15:58;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:16:59;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:17:59;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:18:58;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:19:59;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:20:59;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:21:59;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:22:58;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:23:59;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:24:59;96;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:25:58;97;16;21;17;8;4;7;5;3;0;2
2020-01-22 15:26:59;98;16;22;17;8;4;7;5;3;0;2
2020-01-22 15:27:59;98;16;22;17;8;4;7;5;3;0;2
2020-01-22 15:28:59;98;16;22;17;8;4;7;5;3;0;2
2020-01-22 15:29:58;98;16;22;18;8;4;6;5;3;0;2
2020-01-22 15:30:59;98;16;22;18;8;4;6;5;3;0;2
2020-01-22 15:31:59;98;16;22;18;8;4;6;5;3;0;2
2020-01-22 15:32:58;98;16;22;18;8;4;6;5;3;0;2
2020-01-22 15:33:59;98;16;22;18;8;4;6;5;3;0;2
2020-01-22 15:34:59;98;16;22;18;8;4;6;5;3;0;2
2020-01-22 15:35:59;99;16;22;19;8;4;6;5;3;0;2
2020-01-22 15:36:58;99;16;22;19;8;4;6;5;3;0;2
2020-01-22 15:37:59;99;16;22;19;8;4;6;5;3;0;2
2020-01-22 15:38:59;99;16;22;19;8;4;6;5;3;0;2
2020-01-22 15:39:58;99;16;22;19;8;4;6;5;3;0;2
2020-01-22 15:40:59;99;16;22;19;8;4;6;5;3;0;2
2020-01-22 15:41:59;99;16;22;19;8;4;6;5;3;0;2
2020-01-22 15:42:58;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:43:59;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:44:59;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:45:58;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:46:59;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:47:59;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:48:58;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:49:59;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:50:59;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:51:58;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:52:59;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:53:59;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:54:59;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:55:58;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:56:59;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:57:59;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:58:58;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 15:59:59;100;17;22;19;8;4;6;5;3;0;2
2020-01-22 16:00:59;101;17;23;19;8;4;6;5;3;0;2
2020-01-22 16:01:58;102;17;23;19;9;4;6;5;3;0;2
2020-01-22 16:02:59;102;17;23;19;9;4;6;5;3;0;2
2020-01-22 16:03:59;102;17;23;19;9;4;6;5;3;0;2
2020-01-22 16:04:59;102;17;23;19;9;4;6;5;3;0;2
2020-01-22 16:05:58;102;17;23;19;9;4;6;5;3;0;2
2020-01-22 16:06:59;102;17;23;19;9;4;6;5;3;0;2
2020-01-22 16:07:59;104;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:08:58;104;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:09:59;104;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:10:59;104;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:11:59;104;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:12:58;104;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:13:59;104;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:14:59;104;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:15:58;104;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:16:59;104;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:17:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:18:58;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:19:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:20:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:21:58;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:22:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:23:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:24:58;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:25:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:26:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:27:58;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:28:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:29:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:30:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:31:58;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:32:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:33:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:34:58;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:35:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:36:59;105;18;23;19;9;4;6;6;3;0;2
2020-01-22 16:37:58;106;19;23;19;9;4;6;6;3;0;2
2020-01-22 16:38:59;106;19;23;19;9;4;6;6;3;0;2
2020-01-22 16:39:59;106;19;23;19;9;4;6;6;3;0;2
2020-01-22 16:40:59;106;19;23;19;9;4;6;6;3;0;2
2020-01-22 16:41:58;107;19;23;19;10;4;6;6;3;0;2
2020-01-22 16:42:59;107;19;23;19;10;4;6;6;3;0;2
2020-01-22 16:43:59;107;19;23;19;10;4;6;6;3;0;2
2020-01-22 16:44:58;107;19;23;19;10;4;6;6;3;0;2
2020-01-22 16:45:59;107;19;23;19;10;4;6;6;3;0;2
2020-01-22 16:46:59;107;19;23;19;10;4;6;6;3;0;2
2020-01-22 16:47:58;107;19;23;19;10;4;6;6;3;0;2
2020-01-22 16:48:59;108;19;24;19;10;4;6;6;3;0;2
2020-01-22 16:49:58;108;20;24;18;10;4;6;6;3;0;2
2020-01-22 16:50:59;108;20;24;18;10;4;6;6;3;0;2
2020-01-22 16:51:59;109;20;25;18;10;4;6;6;3;0;2
2020-01-22 16:52:58;109;20;25;18;10;4;6;6;3;0;2
2020-01-22 16:53:59;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 16:54:58;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 16:55:59;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 16:56:59;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 16:57:59;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 16:58:58;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 16:59:59;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 17:00:59;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 17:01:58;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 17:02:59;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 17:03:59;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 17:04:59;111;22;25;18;10;4;6;6;3;0;2
2020-01-22 17:05:58;111;22;25;18;10;4;6;6;3;0;2
2020-01-22 17:06:59;111;22;25;18;10;4;6;6;3;0;2
2020-01-22 17:07:59;111;22;25;18;10;4;6;6;3;0;2
2020-01-22 17:08:58;111;22;25;18;10;4;6;6;3;0;2
2020-01-22 17:09:59;111;22;25;18;10;4;6;6;3;0;2
2020-01-22 17:10:59;111;22;25;18;10;4;6;6;3;0;2
2020-01-22 17:11:59;111;22;25;18;10;4;6;6;3;0;2
2020-01-22 17:12:58;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 17:13:59;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 17:14:59;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 17:15:58;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 17:16:59;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 17:17:59;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 17:18:58;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 17:19:59;110;21;25;18;10;4;6;6;3;0;2
2020-01-22 17:20:59;111;22;25;18;10;4;6;6;3;0;2
2020-01-22 17:21:58;111;22;25;18;10;4;6;6;3;0;2
2020-01-22 17:22:59;111;22;25;18;10;4;6;6;3;0;2
2020-01-22 17:23:59;111;22;25;18;10;4;6;6;3;0;2
2020-01-22 17:24:59;111;22;25;18;10;4;6;6;3;0;2
2020-01-22 17:25:58;112;23;25;18;10;4;6;6;3;0;2
2020-01-22 17:26:59;113;24;25;18;10;4;6;6;3;0;2
2020-01-22 17:27:59;113;24;25;18;10;4;6;6;3;0;2
2020-01-22 17:28:58;114;25;25;18;10;4;6;6;3;0;2
2020-01-22 17:29:59;114;25;25;18;10;4;6;6;3;0;2
2020-01-22 17:30:59;114;25;25;18;10;4;6;6;3;0;2
2020-01-22 17:31:58;114;25;25;18;10;4;6;6;3;0;2
2020-01-22 17:32:59;114;25;25;18;10;4;6;6;3;0;2
2020-01-22 17:33:59;114;25;25;18;10;4;6;6;3;0;2
2020-01-22 17:34:59;115;26;25;18;10;4;6;6;3;0;2
2020-01-22 17:35:58;115;26;25;18;10;4;6;6;3;0;2
2020-01-22 17:36:59;115;26;25;18;10;4;6;6;3;0;2
2020-01-22 17:37:59;115;26;25;18;10;4;6;6;3;0;2
2020-01-22 17:38:58;115;26;25;18;10;4;6;6;3;0;2
2020-01-22 17:39:59;116;27;25;18;10;4;6;6;3;0;2
2020-01-22 17:40:59;116;27;25;18;10;4;6;6;3;0;2
2020-01-22 17:41:58;116;27;25;18;10;4;6;6;3;0;2
2020-01-22 17:42:59;116;27;25;18;10;4;6;6;3;0;2
2020-01-22 17:43:59;116;27;25;18;10;4;6;6;3;0;2
2020-01-22 17:44:59;116;27;25;18;10;4;6;6;3;0;2
2020-01-22 17:45:58;117;27;25;18;10;4;6;6;4;0;2
2020-01-22 17:46:59;117;27;25;18;10;4;6;6;4;0;2
2020-01-22 17:47:59;117;27;25;18;10;4;6;6;4;0;2
2020-01-22 17:48:58;117;27;25;18;10;4;6;6;4;0;2
2020-01-22 17:49:59;117;27;25;18;10;4;6;6;4;0;2
2020-01-22 17:50:59;117;27;25;18;10;4;6;6;4;0;2
2020-01-22 17:51:58;117;27;25;18;10;4;6;6;4;0;2
2020-01-22 17:52:59;118;28;25;18;10;4;6;6;4;0;2
2020-01-22 17:54:00;118;28;25;18;10;4;6;6;4;0;2
2020-01-22 17:54:58;118;28;25;18;10;4;6;6;4;0;2
2020-01-22 17:55:59;118;28;25;18;10;4;6;6;4;0;2
2020-01-22 17:56:59;118;28;25;18;10;4;6;6;4;0;2
2020-01-22 17:57:58;118;28;25;18;10;4;6;6;4;0;2
2020-01-22 17:58:59;118;28;25;18;10;4;6;6;4;0;2
2020-01-22 17:59:59;118;28;25;18;10;4;6;6;4;0;2
2020-01-22 18:01:00;118;28;25;18;10;4;6;6;4;0;2
2020-01-22 18:01:58;118;29;24;18;10;4;6;6;4;0;2
2020-01-22 18:03:00;118;29;24;18;10;4;6;6;4;0;2
2020-01-22 18:03:58;119;30;24;18;10;4;6;6;4;0;2
2020-01-22 18:04:59;119;30;24;18;10;4;6;6;4;0;2
2020-01-22 18:05:58;119;30;24;18;10;4;6;6;4;0;2
2020-01-22 18:06:59;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:07:58;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:08:59;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:09:59;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:10:58;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:11:59;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:12:59;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:13:58;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:14:59;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:15:59;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:16:58;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:17:59;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:18:59;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:19:58;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:20:59;120;30;24;18;10;5;6;6;4;0;2
2020-01-22 18:21:59;121;31;24;18;10;5;6;6;4;0;2
2020-01-22 18:22:58;121;31;24;18;10;5;6;6;4;0;2
2020-01-22 18:23:59;121;31;24;18;10;5;6;6;4;0;2
2020-01-22 18:24:59;121;31;24;18;10;5;6;6;4;0;2
2020-01-22 18:25:59;122;32;24;18;10;5;6;6;4;0;2
2020-01-22 18:26:58;122;32;24;18;10;5;6;6;4;0;2
2020-01-22 18:27:59;122;32;24;18;10;5;6;6;4;0;2
2020-01-22 18:28:59;122;32;24;18;10;5;6;6;4;0;2
2020-01-22 18:29:58;122;32;24;18;10;5;6;6;4;0;2
2020-01-22 18:30:59;122;32;24;18;10;5;6;6;4;0;2
2020-01-22 18:31:59;122;32;24;18;10;5;6;6;4;0;2
2020-01-22 18:32:58;122;32;24;18;10;5;6;6;4;0;2
2020-01-22 18:33:59;122;32;24;18;10;5;6;6;4;0;2
2020-01-22 18:34:59;122;32;24;18;10;5;6;6;4;0;2
2020-01-22 18:35:58;123;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:36:59;123;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:37:59;123;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:38:58;123;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:39:59;123;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:40:59;123;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:41:58;123;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:42:59;123;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:43:59;123;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:44:58;123;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:45:59;124;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:46:59;124;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:47:58;124;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:48:59;124;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:49:59;124;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:50:58;124;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:51:59;124;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:52:59;124;32;24;18;11;5;6;6;4;0;2
2020-01-22 18:54:00;125;32;25;18;11;5;6;6;4;0;2
2020-01-22 18:54:58;125;32;25;18;11;5;6;6;4;0;2
2020-01-22 18:55:59;125;32;25;18;11;5;6;6;4;0;2
2020-01-22 18:56:58;125;32;25;18;11;5;6;6;4;0;2
2020-01-22 18:57:59;125;32;25;18;11;5;6;6;4;0;2
2020-01-22 18:58:59;127;34;25;18;11;5;6;6;4;0;2
2020-01-22 18:59:58;128;34;26;18;11;5;6;6;4;0;2
2020-01-22 19:00:59;128;34;26;18;11;5;6;6;4;0;2
2020-01-22 19:01:58;128;34;26;18;11;5;6;6;4;0;2
2020-01-22 19:02:59;128;34;26;18;11;5;6;6;4;0;2
2020-01-22 19:03:59;128;34;26;18;11;5;6;6;4;0;2
2020-01-22 19:04:58;128;34;26;18;11;5;6;6;4;0;2
2020-01-22 19:05:59;128;34;26;18;11;5;6;6;4;0;2
2020-01-22 19:06:59;128;34;26;18;11;5;6;6;4;0;2
2020-01-22 19:07:58;128;34;26;18;11;5;6;6;4;0;2
2020-01-22 19:08:59;128;34;26;18;11;5;6;6;4;0;2
2020-01-22 19:09:59;130;35;26;19;11;5;6;6;4;0;2
2020-01-22 19:10:59;130;35;26;19;11;5;6;6;4;0;2
2020-01-22 19:11:58;130;35;26;19;11;5;6;6;4;0;2
2020-01-22 19:12:59;131;36;26;19;11;5;6;6;4;0;2
2020-01-22 19:13:59;131;36;26;19;11;5;6;6;4;0;2
2020-01-22 19:14:58;131;36;26;19;11;5;6;6;4;0;2
2020-01-22 19:15:59;131;36;26;19;11;5;6;6;4;0;2
2020-01-22 19:16:59;131;36;26;19;11;5;6;6;4;0;2
2020-01-22 19:17:58;131;36;26;19;11;5;6;6;4;0;2
2020-01-22 19:18:59;131;36;26;19;11;5;6;6;4;0;2
2020-01-22 19:19:59;132;36;26;19;12;5;6;6;4;0;2
2020-01-22 19:20:58;132;36;26;19;12;5;6;6;4;0;2
2020-01-22 19:21:59;132;36;26;19;12;5;6;6;4;0;2
2020-01-22 19:22:58;132;36;26;19;12;5;6;6;4;0;2
2020-01-22 19:23:59;132;36;26;19;12;5;6;6;4;0;2
2020-01-22 19:24:59;132;36;26;19;12;5;6;6;4;0;2
2020-01-22 19:25:58;132;36;26;19;12;5;6;6;4;0;2
2020-01-22 19:26:59;132;37;26;19;11;5;6;6;4;0;2
2020-01-22 19:27:59;132;38;26;19;10;5;6;6;4;0;2
2020-01-22 19:29:00;132;38;26;19;10;5;6;6;4;0;2
2020-01-22 19:29:58;133;39;26;19;10;5;6;6;4;0;2
2020-01-22 19:30:59;134;40;26;19;10;5;6;6;4;0;2
2020-01-22 19:31:58;134;40;26;19;10;5;6;6;4;0;2
2020-01-22 19:32:59;134;40;26;19;10;5;6;6;4;0;2
2020-01-22 19:33:59;134;40;26;19;10;5;6;6;4;0;2
2020-01-22 19:34:58;135;40;26;19;10;5;6;6;4;0;2
2020-01-22 19:35:59;135;40;26;19;10;5;6;6;4;0;2
2020-01-22 19:36:59;135;40;26;19;10;5;6;6;4;0;2
2020-01-22 19:37:58;135;40;26;19;10;5;6;6;4;0;2
2020-01-22 19:38:59;135;40;26;19;10;5;6;6;4;0;2
2020-01-22 19:39:59;136;41;26;19;10;5;6;6;4;0;2
2020-01-22 19:40:59;136;41;26;19;10;5;6;6;4;0;2
2020-01-22 19:41:58;137;42;26;19;10;5;6;6;4;0;2
2020-01-22 19:42:59;136;43;25;19;10;5;6;6;4;0;2
2020-01-22 19:43:58;136;43;25;19;10;5;6;6;4;0;2
2020-01-22 19:44:59;136;43;25;19;10;5;6;6;4;0;2
2020-01-22 19:45:59;136;43;25;19;10;5;6;6;4;0;2
2020-01-22 19:46:58;136;43;25;19;10;5;6;6;4;0;2
2020-01-22 19:47:59;136;43;25;19;10;5;6;6;4;0;2
2020-01-22 19:48:59;136;43;25;19;10;5;6;6;4;0;2
2020-01-22 19:49:58;138;44;25;19;11;5;6;6;4;0;2
2020-01-22 19:50:59;138;44;25;19;11;5;6;6;4;0;2
2020-01-22 19:51:59;138;44;25;19;11;5;6;6;4;0;2
2020-01-22 19:52:58;138;44;25;19;11;5;6;6;4;0;2
2020-01-22 19:53:59;138;44;25;19;11;5;6;6;4;0;2
2020-01-22 19:54:59;138;44;25;19;11;5;6;6;4;0;2
2020-01-22 19:55:58;138;44;25;19;11;5;6;6;4;0;2
2020-01-22 19:56:59;139;45;25;19;11;5;6;6;4;0;2
2020-01-22 19:57:59;139;45;25;19;11;5;6;6;4;0;2
2020-01-22 19:58:59;139;46;24;19;11;5;6;6;4;0;2
2020-01-22 19:59:58;139;46;24;19;11;5;6;6;4;0;2
2020-01-22 20:00:59;139;46;24;19;11;5;6;6;4;0;2
2020-01-22 20:01:58;139;46;24;19;11;5;6;6;4;0;2
2020-01-22 20:02:59;139;46;24;19;11;5;6;6;4;0;2
2020-01-22 20:03:59;139;46;24;19;11;5;6;6;4;0;2
2020-01-22 20:04:58;139;46;24;19;11;5;6;6;4;0;2
2020-01-22 20:05:59;139;46;24;19;11;5;6;6;4;0;2
2020-01-22 20:06:59;139;46;24;19;11;5;6;6;4;0;2
2020-01-22 20:07:58;139;46;24;19;11;5;6;6;4;0;2
2020-01-22 20:08:59;139;46;24;19;11;5;6;6;4;0;2
2020-01-22 20:09:59;139;46;24;19;11;5;6;6;4;0;2
