datetime;total_votes;phb4;Zvag;Z-L-O;paramed;BURMAAAR;Needlefang;Der_Sturmer;Jayola;jovan;Zikka
2019-08-07 13:02:59;92;29;9;15;4;6;6;5;5;2;0
2019-08-07 13:03:59;92;29;9;15;4;6;6;5;5;2;0
2019-08-07 13:04:58;92;29;9;15;4;6;6;5;5;2;0
2019-08-07 13:05:59;92;29;9;15;4;6;6;5;5;2;0
2019-08-07 13:06:59;92;29;9;15;4;6;6;5;5;2;0
2019-08-07 13:07:58;92;29;9;15;4;6;6;5;5;2;0
2019-08-07 13:08:59;92;29;9;15;4;6;6;5;5;2;0
2019-08-07 13:09:59;92;29;9;15;4;6;6;5;5;2;0
2019-08-07 13:10:58;92;29;9;15;4;6;6;5;5;2;0
2019-08-07 13:11:59;92;29;9;15;4;6;6;5;5;2;0
2019-08-07 13:12:59;92;29;9;15;4;6;6;5;5;2;0
2019-08-07 13:13:58;93;30;9;15;4;6;6;5;5;2;0
2019-08-07 13:14:59;93;30;9;15;4;6;6;5;5;2;0
2019-08-07 13:15:59;93;30;9;15;4;6;6;5;5;2;0
2019-08-07 13:16:58;94;31;9;15;4;6;6;5;5;2;0
2019-08-07 13:17:59;94;31;9;15;4;6;6;5;5;2;0
2019-08-07 13:18:59;94;31;9;15;4;6;6;5;5;2;0
2019-08-07 13:19:58;94;31;9;15;4;6;6;5;5;2;0
2019-08-07 13:20:59;93;31;9;14;4;6;6;5;5;2;0
2019-08-07 13:21:59;92;31;9;13;4;6;6;5;5;2;0
2019-08-07 13:22:58;92;31;9;13;4;6;6;5;5;2;0
2019-08-07 13:23:59;92;31;9;13;4;6;6;5;5;2;0
2019-08-07 13:24:59;92;31;9;13;4;6;6;5;5;2;0
2019-08-07 13:25:58;93;31;9;13;4;7;6;5;5;2;0
2019-08-07 13:26:59;93;31;9;13;4;7;6;5;5;2;0
2019-08-07 13:27:59;93;31;9;13;4;7;6;5;5;2;0
2019-08-07 13:28:58;93;31;9;13;4;7;6;5;5;2;0
2019-08-07 13:29:59;93;31;9;13;4;7;6;5;5;2;0
2019-08-07 13:30:59;93;31;9;13;4;7;6;5;5;2;0
2019-08-07 13:31:58;93;31;9;13;4;7;6;5;5;2;0
2019-08-07 13:32:59;95;31;9;13;5;7;6;5;5;2;0
2019-08-07 13:33:59;95;31;9;13;5;7;6;5;5;2;0
2019-08-07 13:34:58;95;31;9;13;5;7;6;5;5;2;0
2019-08-07 13:35:59;95;31;9;13;5;7;6;5;5;2;0
2019-08-07 13:36:59;95;31;9;13;5;7;6;5;5;2;0
2019-08-07 13:37:58;95;31;9;13;5;7;6;5;5;2;0
2019-08-07 13:38:59;95;31;9;13;5;7;6;5;5;2;0
2019-08-07 13:39:59;95;31;9;13;5;7;6;5;5;2;0
2019-08-07 13:40:58;96;31;9;13;5;7;7;5;5;2;0
2019-08-07 13:41:59;96;31;9;13;5;7;7;5;5;2;0
2019-08-07 13:42:59;97;31;9;13;6;7;7;5;5;2;0
2019-08-07 13:43:58;97;31;9;13;6;7;7;5;5;2;0
2019-08-07 13:44:59;97;31;9;13;6;7;7;5;5;2;0
2019-08-07 13:45:59;97;31;9;13;6;7;7;5;5;2;0
2019-08-07 13:46:58;97;31;9;13;6;7;7;5;5;2;0
2019-08-07 13:47:59;97;31;9;13;6;7;7;5;5;2;0
2019-08-07 13:48:59;97;31;9;13;6;7;7;5;5;2;0
2019-08-07 13:49:58;97;31;9;13;6;7;7;5;5;2;0
2019-08-07 13:50:59;97;31;9;13;6;7;7;5;5;2;0
2019-08-07 13:51:58;97;31;9;13;6;7;7;5;5;2;0
2019-08-07 13:52:59;97;31;9;13;6;7;7;5;5;2;0
2019-08-07 13:53:59;98;32;9;13;6;7;7;5;5;2;0
2019-08-07 13:54:58;98;32;9;13;6;7;7;5;5;2;0
2019-08-07 13:55:59;98;32;9;13;6;7;7;5;5;2;0
2019-08-07 13:56:59;98;32;9;13;6;7;7;5;5;2;0
2019-08-07 13:57:58;98;32;9;13;6;7;7;5;5;2;0
2019-08-07 13:58:59;98;32;9;13;6;7;7;5;5;2;0
2019-08-07 13:59:59;98;32;9;13;6;7;7;5;5;2;0
2019-08-07 14:00:58;98;32;9;13;6;7;7;5;5;2;0
2019-08-07 14:01:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:02:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:03:58;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:04:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:05:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:06:58;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:07:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:08:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:09:58;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:10:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:11:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:12:58;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:13:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:14:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:15:58;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:16:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:17:58;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:18:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:19:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:20:58;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:21:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:22:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:23:58;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:24:59;99;32;9;14;6;7;7;5;5;2;0
2019-08-07 14:25:59;99;31;9;14;6;7;8;5;5;2;0
2019-08-07 14:26:58;99;31;9;14;6;7;8;5;5;2;0
2019-08-07 14:27:59;99;31;9;14;6;7;8;5;5;2;0
2019-08-07 14:28:59;99;31;9;14;6;7;8;5;5;2;0
2019-08-07 14:29:58;99;31;9;14;6;7;8;5;5;2;0
2019-08-07 14:30:59;99;31;9;14;6;7;8;5;5;2;0
2019-08-07 14:31:59;99;31;9;14;6;7;8;5;5;2;0
2019-08-07 14:32:58;100;31;9;14;6;7;8;5;5;3;0
2019-08-07 14:33:59;100;31;9;14;6;7;8;5;5;3;0
2019-08-07 14:34:59;100;31;9;14;6;7;8;5;5;3;0
2019-08-07 14:35:58;100;31;9;14;6;7;8;5;5;3;0
2019-08-07 14:36:59;100;31;9;14;6;7;8;5;5;3;0
2019-08-07 14:37:59;100;31;9;14;6;7;8;5;5;3;0
2019-08-07 14:38:58;100;31;9;14;6;7;8;5;5;3;0
2019-08-07 14:39:59;101;31;9;15;6;7;8;5;5;3;0
2019-08-07 14:40:59;101;31;9;15;6;7;8;5;5;3;0
2019-08-07 14:41:58;101;31;9;15;6;7;8;5;5;3;0
2019-08-07 14:42:59;101;31;9;15;6;7;8;5;5;3;0
2019-08-07 14:43:59;103;32;9;16;6;7;8;5;5;3;0
2019-08-07 14:44:58;103;32;10;16;6;7;8;5;5;3;0
2019-08-07 14:45:59;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:46:58;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:47:59;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:48:59;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:49:58;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:50:59;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:51:59;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:52:58;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:53:59;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:54:59;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:55:58;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:56:59;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:57:59;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:58:58;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 14:59:59;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 15:00:58;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 15:01:59;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 15:02:58;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 15:03:59;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 15:04:58;104;32;11;16;6;7;8;5;5;3;0
2019-08-07 15:05:59;105;33;11;16;6;7;8;5;5;3;0
2019-08-07 15:06:59;105;33;11;16;6;7;8;5;5;3;0
2019-08-07 15:07:58;105;33;11;16;6;7;8;5;5;3;0
2019-08-07 15:08:59;105;33;11;16;6;7;8;5;5;3;0
2019-08-07 15:09:59;105;33;11;16;6;7;8;5;5;3;0
2019-08-07 15:10:58;105;33;11;16;6;7;8;5;5;3;0
2019-08-07 15:11:59;105;33;11;16;6;7;8;5;5;3;0
2019-08-07 15:12:58;105;33;11;16;6;7;8;5;5;3;0
2019-08-07 15:13:59;105;33;11;16;6;7;8;5;5;3;0
2019-08-07 15:14:59;105;33;11;16;6;7;8;5;5;3;0
2019-08-07 15:15:58;105;33;11;16;6;7;8;5;5;3;0
2019-08-07 15:16:59;105;33;11;16;6;7;8;5;5;3;0
2019-08-07 15:17:59;107;34;11;17;6;7;8;5;5;3;0
2019-08-07 15:18:58;107;34;11;17;6;7;8;5;5;3;0
2019-08-07 15:19:59;107;34;11;17;6;7;8;5;5;3;0
2019-08-07 15:20:59;108;34;11;18;6;7;8;5;5;3;0
2019-08-07 15:21:58;108;34;11;18;6;7;8;5;5;3;0
2019-08-07 15:22:59;108;34;11;18;6;7;8;5;5;3;0
2019-08-07 15:23:59;108;34;11;18;6;7;8;5;5;3;0
2019-08-07 15:24:58;108;34;11;18;6;7;8;5;5;3;0
2019-08-07 15:25:59;108;34;11;18;6;7;8;5;5;3;0
2019-08-07 15:26:59;108;34;11;18;6;7;8;5;5;3;0
2019-08-07 15:27:58;108;34;11;18;6;7;8;5;5;3;0
2019-08-07 15:28:59;108;34;11;18;6;7;8;5;5;3;0
2019-08-07 15:29:59;108;34;11;18;6;7;8;5;5;3;0
2019-08-07 15:30:58;109;34;11;19;6;7;8;5;5;3;0
2019-08-07 15:31:59;109;34;11;19;6;7;8;5;5;3;0
2019-08-07 15:32:59;109;34;11;19;6;7;8;5;5;3;0
2019-08-07 15:33:58;109;34;11;19;6;7;8;5;5;3;0
2019-08-07 15:34:59;109;34;11;19;6;7;8;5;5;3;0
2019-08-07 15:35:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:36:58;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:37:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:38:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:39:58;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:40:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:41:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:42:58;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:43:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:44:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:45:58;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:46:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:47:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:48:58;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:49:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:50:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:51:58;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:52:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:53:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:54:58;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:55:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:56:59;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:57:58;110;35;11;19;6;7;8;5;5;3;0
2019-08-07 15:58:59;111;36;11;19;6;7;8;5;5;3;0
2019-08-07 15:59:59;111;36;11;19;6;7;8;5;5;3;0
2019-08-07 16:00:58;112;37;11;19;6;7;8;5;5;3;0
2019-08-07 16:01:59;112;37;11;19;6;7;8;5;5;3;0
2019-08-07 16:02:59;112;37;11;19;6;7;8;5;5;3;0
2019-08-07 16:03:58;112;37;11;19;6;7;8;5;5;3;0
2019-08-07 16:04:59;113;38;11;19;6;7;8;5;5;3;0
2019-08-07 16:05:59;113;38;11;19;6;7;8;5;5;3;0
2019-08-07 16:06:58;114;39;11;19;6;7;8;5;5;3;0
2019-08-07 16:07:59;115;40;11;20;6;7;8;5;4;3;0
2019-08-07 16:08:59;117;41;12;20;6;7;8;5;4;3;0
2019-08-07 16:09:58;118;42;12;20;6;7;8;5;4;3;0
2019-08-07 16:10:59;118;42;12;20;6;7;8;5;4;3;0
2019-08-07 16:11:59;118;42;12;20;6;7;8;5;4;3;0
2019-08-07 16:12:58;119;42;12;20;6;7;8;6;4;3;0
2019-08-07 16:13:59;120;42;12;21;6;7;8;6;4;3;0
2019-08-07 16:14:59;120;42;12;21;6;7;8;6;4;3;0
2019-08-07 16:15:58;120;42;12;21;6;7;8;6;4;3;0
2019-08-07 16:16:59;122;42;13;21;6;7;8;6;4;4;0
2019-08-07 16:17:59;122;42;13;21;6;7;8;6;4;4;0
2019-08-07 16:18:58;124;43;13;21;6;7;8;6;4;4;0
2019-08-07 16:19:59;127;45;14;21;6;7;8;6;4;4;0
2019-08-07 16:20:59;127;45;14;21;6;7;8;6;4;4;0
2019-08-07 16:21:59;129;46;14;21;6;7;8;6;4;4;2
2019-08-07 16:22:58;129;46;14;21;6;7;8;6;4;4;2
2019-08-07 16:23:59;129;46;14;21;6;7;8;6;4;4;2
2019-08-07 16:24:59;129;46;14;21;6;7;8;6;4;4;2
2019-08-07 16:25:58;130;47;14;21;6;7;8;6;4;4;2
2019-08-07 16:26:59;131;47;14;22;6;7;8;6;4;4;2
2019-08-07 16:27:59;132;48;14;22;6;7;8;6;4;4;2
2019-08-07 16:28:58;132;48;14;22;6;7;8;6;4;4;2
2019-08-07 16:29:59;133;48;14;22;6;7;8;6;4;4;3
2019-08-07 16:30:58;133;48;14;22;6;7;8;6;4;4;3
2019-08-07 16:31:59;133;48;14;22;6;7;8;6;4;4;3
2019-08-07 16:32:59;134;49;14;22;6;7;8;6;4;4;3
2019-08-07 16:34:00;135;50;14;22;6;7;8;6;4;4;3
2019-08-07 16:34:58;135;50;14;22;6;7;8;6;4;4;3
2019-08-07 16:35:59;135;50;14;22;6;7;8;6;4;4;3
2019-08-07 16:36:59;135;50;14;22;6;7;8;6;4;4;3
2019-08-07 16:37:58;136;50;15;22;6;7;8;6;4;4;3
2019-08-07 16:38:59;136;50;15;22;6;7;8;6;4;4;3
2019-08-07 16:39:59;136;50;15;22;6;7;8;6;4;4;3
2019-08-07 16:40:58;137;51;15;22;6;7;8;6;4;4;3
2019-08-07 16:41:59;137;51;15;22;6;7;8;6;4;4;3
2019-08-07 16:42:59;137;51;15;22;6;7;8;6;4;4;3
2019-08-07 16:43:58;137;51;15;22;6;7;8;6;4;4;3
2019-08-07 16:44:59;137;51;15;22;6;7;8;6;4;4;3
2019-08-07 16:45:58;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:46:59;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:47:59;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:49:00;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:49:58;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:50:59;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:51:59;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:52:58;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:53:59;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:54:59;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:55:58;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:56:59;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:57:58;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:58:59;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 16:59:59;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 17:00:58;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 17:01:59;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 17:02:59;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 17:03:58;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 17:04:59;138;51;16;22;6;7;8;6;4;4;3
2019-08-07 17:05:59;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:06:58;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:07:59;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:08:59;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:09:58;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:10:59;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:11:59;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:12:59;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:13:58;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:14:59;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:15:59;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:16:58;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:17:59;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:18:59;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:19:58;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:20:59;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:21:59;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:22:58;139;51;17;22;6;7;8;6;4;4;3
2019-08-07 17:23:59;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:24:59;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:26:00;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:26:58;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:27:59;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:28:59;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:29:58;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:30:59;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:31:59;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:32:58;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:33:59;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:34:58;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:35:59;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:36:59;140;51;17;23;6;7;8;6;4;4;3
2019-08-07 17:38:00;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:38:58;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:39:59;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:40:59;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:41:58;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:42:59;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:43:59;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:44:58;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:45:59;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:46:58;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:47:59;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:48:59;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:49:58;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:50:59;141;52;17;23;6;7;8;6;4;4;3
2019-08-07 17:51:58;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 17:52:59;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 17:53:58;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 17:54:59;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 17:55:59;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 17:56:58;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 17:57:59;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 17:58:59;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 17:59:58;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 18:00:59;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 18:01:59;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 18:02:59;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 18:03:58;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 18:04:59;142;53;17;23;6;7;8;6;4;4;3
2019-08-07 18:05:59;143;54;17;23;6;7;8;6;4;4;3
2019-08-07 18:06:58;143;54;17;23;6;7;8;6;4;4;3
2019-08-07 18:07:59;143;53;17;23;6;7;8;6;4;4;4
2019-08-07 18:08:58;143;53;17;23;6;7;8;6;4;4;4
2019-08-07 18:09:59;143;53;17;23;6;7;8;6;4;4;4
2019-08-07 18:10:59;143;53;17;23;6;7;8;6;4;4;4
2019-08-07 18:11:58;143;53;17;23;6;7;8;6;4;4;4
2019-08-07 18:12:59;143;53;17;23;6;7;8;6;4;4;4
2019-08-07 18:13:59;143;53;17;23;6;7;8;6;4;4;4
2019-08-07 18:14:58;143;53;17;23;6;7;8;6;4;4;4
2019-08-07 18:15:59;143;53;17;23;6;7;8;6;4;4;4
2019-08-07 18:16:59;143;53;17;23;6;7;8;6;4;4;4
2019-08-07 18:17:58;143;53;17;23;6;7;8;6;4;4;4
2019-08-07 18:18:59;143;53;17;23;6;7;8;6;4;4;4
2019-08-07 18:19:59;143;53;17;23;6;7;8;6;4;4;4
2019-08-07 18:20:58;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:21:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:23:00;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:23:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:24:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:25:58;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:26:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:27:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:28:58;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:29:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:30:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:31:58;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:32:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:33:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:34:58;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:35:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:36:58;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:37:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:38:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:39:58;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:40:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:41:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:42:58;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:43:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:44:58;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:45:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:46:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:47:58;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:48:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:49:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:50:58;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:51:59;144;53;17;24;6;7;8;6;4;4;4
2019-08-07 18:52:59;145;53;17;25;6;7;8;6;4;4;4
2019-08-07 18:53:58;145;53;17;25;6;7;8;6;4;4;4
2019-08-07 18:54:59;146;53;17;25;6;8;8;6;4;4;4
2019-08-07 18:55:58;146;53;17;25;6;8;8;6;4;4;4
2019-08-07 18:56:59;146;53;17;25;6;8;8;6;4;4;4
2019-08-07 18:57:59;147;54;17;25;6;8;8;6;4;4;4
2019-08-07 18:58:58;147;54;17;25;6;8;8;6;4;4;4
2019-08-07 18:59:59;148;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:00:59;148;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:01:58;148;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:02:59;148;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:03:59;148;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:04:58;148;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:05:59;148;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:06:59;148;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:07:58;148;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:08:59;148;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:09:59;149;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:10:58;149;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:11:59;149;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:12:59;149;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:13:58;149;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:14:59;149;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:15:59;149;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:16:58;149;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:17:59;149;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:18:58;149;55;17;25;6;8;8;6;4;4;4
2019-08-07 19:19:59;150;55;18;25;6;8;8;6;4;4;4
2019-08-07 19:20:59;152;55;19;25;6;8;8;7;4;4;4
2019-08-07 19:21:58;152;55;19;25;6;8;8;7;4;4;4
2019-08-07 19:22:59;152;55;19;25;6;8;8;7;4;4;4
2019-08-07 19:23:59;153;56;19;25;6;8;8;7;4;4;4
2019-08-07 19:24:58;154;56;20;25;6;8;8;7;4;4;4
2019-08-07 19:25:59;154;56;20;25;6;8;8;7;4;4;4
2019-08-07 19:26:59;156;56;21;25;7;8;8;7;4;4;4
2019-08-07 19:27:58;156;56;21;25;7;8;8;7;4;4;4
2019-08-07 19:28:59;156;56;21;25;7;8;8;7;4;4;4
2019-08-07 19:29:58;156;56;21;25;7;8;8;7;4;4;4
2019-08-07 19:30:59;156;56;21;25;7;8;8;7;4;4;4
2019-08-07 19:31:59;156;56;21;25;7;8;8;7;4;4;4
2019-08-07 19:32:58;156;56;21;25;7;8;8;7;4;4;4
2019-08-07 19:33:59;156;56;21;25;7;8;8;7;4;4;4
2019-08-07 19:34:59;158;57;22;25;7;8;8;7;4;4;4
2019-08-07 19:35:58;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:36:59;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:38:00;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:38:58;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:39:59;160;58;23;25;7;8;8;7;4;4;4
