datetime;total_votes;lublu-zubi;voklo;brammator;jovan;Hexadecachoron;paramed;UndeadMoroz;norpo;xiro;Mapm
2019-11-06 13:10:59;94;44;14;10;2;7;0;2;2;2;0
2019-11-06 13:11:59;94;44;14;10;2;7;0;2;2;2;0
2019-11-06 13:12:59;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:13:58;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:14:59;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:15:59;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:16:58;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:17:59;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:18:59;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:19:58;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:20:59;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:21:58;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:22:59;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:23:58;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:24:59;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:25:59;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:26:58;96;45;15;10;2;7;0;2;2;2;0
2019-11-06 13:27:59;97;45;15;10;3;7;0;2;2;2;0
2019-11-06 13:28:59;97;45;15;10;3;7;0;2;2;2;0
2019-11-06 13:29:59;97;45;15;10;3;7;0;2;2;2;0
2019-11-06 13:30:58;97;45;15;10;3;7;0;2;2;2;0
2019-11-06 13:31:59;97;45;15;10;3;7;0;2;2;2;0
2019-11-06 13:32:59;99;46;16;10;3;7;0;2;2;2;0
2019-11-06 13:33:59;99;46;16;10;3;7;0;2;2;2;0
2019-11-06 13:34:58;99;46;16;10;3;7;0;2;2;2;0
2019-11-06 13:35:59;99;46;16;10;3;7;0;2;2;2;0
2019-11-06 13:36:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:37:58;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:38:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:39:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:40:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:41:58;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:42:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:43:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:44:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:45:58;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:46:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:47:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:48:58;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:49:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:50:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:51:58;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:52:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:53:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:54:58;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:55:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:56:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:57:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:58:58;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 13:59:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 14:00:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 14:01:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 14:02:58;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 14:03:59;100;47;16;10;3;7;0;2;2;2;0
2019-11-06 14:04:59;101;48;16;10;3;7;0;2;2;2;0
2019-11-06 14:05:59;101;48;16;10;3;7;0;2;2;2;0
2019-11-06 14:06:58;101;48;16;10;3;7;0;2;2;2;0
2019-11-06 14:07:59;101;48;16;10;3;7;0;2;2;2;0
2019-11-06 14:08:59;101;48;16;10;3;7;0;2;2;2;0
2019-11-06 14:09:59;101;48;16;10;3;7;0;2;2;2;0
2019-11-06 14:10:58;101;48;16;10;3;7;0;2;2;2;0
2019-11-06 14:11:59;101;48;16;10;3;7;0;2;2;2;0
2019-11-06 14:12:58;101;48;16;10;3;7;0;2;2;2;0
2019-11-06 14:13:59;101;48;16;10;3;7;0;2;2;2;0
2019-11-06 14:14:58;101;48;16;10;3;7;0;2;2;2;0
2019-11-06 14:15:59;103;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:16:59;103;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:17:59;103;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:18:58;103;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:19:59;103;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:20:59;103;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:21:59;103;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:22:58;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:23:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:24:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:25:58;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:26:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:27:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:28:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:29:58;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:30:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:31:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:33:00;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:33:58;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:34:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:35:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:36:58;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:37:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:38:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:39:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:40:58;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:41:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:42:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:43:58;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:44:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:45:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:46:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:47:58;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:48:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:49:58;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:50:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:51:59;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:52:58;104;48;17;11;3;7;0;2;2;2;0
2019-11-06 14:53:59;105;49;17;11;3;7;0;2;2;2;0
2019-11-06 14:54:59;105;49;17;11;3;7;0;2;2;2;0
2019-11-06 14:55:58;105;49;17;11;3;7;0;2;2;2;0
2019-11-06 14:56:59;105;49;17;11;3;7;0;2;2;2;0
2019-11-06 14:57:59;106;49;17;11;3;7;0;2;2;2;0
2019-11-06 14:58:59;106;49;17;11;3;7;0;2;2;2;0
2019-11-06 14:59:58;106;49;17;11;3;7;0;2;2;2;0
2019-11-06 15:00:59;107;49;17;11;3;7;0;2;2;2;0
2019-11-06 15:01:59;107;49;17;11;3;7;0;2;2;2;0
2019-11-06 15:02:58;107;49;17;11;3;7;0;2;2;2;0
2019-11-06 15:03:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:04:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:05:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:06:58;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:07:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:08:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:09:58;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:10:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:11:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:12:58;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:13:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:14:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:15:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:16:58;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:17:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:18:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:19:58;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:20:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:21:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:22:58;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:23:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:24:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:25:58;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:26:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:27:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:28:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:29:58;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:30:59;108;49;17;12;3;7;0;2;2;2;0
2019-11-06 15:31:59;108;49;17;12;2;7;0;2;2;2;0
2019-11-06 15:32:59;108;49;17;12;2;7;0;2;2;2;0
2019-11-06 15:33:58;108;49;17;12;2;7;0;2;2;2;0
2019-11-06 15:34:59;108;49;17;12;2;7;0;2;2;2;0
2019-11-06 15:35:59;108;49;17;12;2;7;0;2;2;2;0
2019-11-06 15:36:58;108;49;17;12;2;7;0;2;2;2;0
2019-11-06 15:37:59;108;49;17;12;2;7;0;2;2;2;0
2019-11-06 15:38:59;108;49;17;12;2;7;0;2;2;2;0
2019-11-06 15:39:59;108;49;17;13;2;7;0;2;2;2;0
2019-11-06 15:40:58;108;49;17;13;2;7;0;2;2;2;0
2019-11-06 15:41:59;109;49;17;13;2;7;0;2;2;2;0
2019-11-06 15:42:59;109;49;17;13;2;7;0;2;2;2;0
2019-11-06 15:43:59;109;49;17;13;2;7;0;2;2;2;0
2019-11-06 15:44:58;109;49;17;13;2;7;0;2;2;2;0
2019-11-06 15:45:59;109;49;17;13;2;7;0;2;2;2;0
2019-11-06 15:46:59;109;49;17;13;2;7;0;2;2;2;0
2019-11-06 15:47:58;109;49;17;13;2;7;0;2;2;2;0
2019-11-06 15:48:59;109;49;17;13;2;7;0;2;2;2;0
2019-11-06 15:49:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 15:50:58;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 15:51:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 15:52:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 15:53:58;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 15:54:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 15:55:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 15:56:58;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 15:57:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 15:58:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 15:59:58;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:00:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:01:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:02:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:03:58;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:04:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:05:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:06:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:07:58;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:08:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:09:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:10:58;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:11:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:12:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:13:58;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:14:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:15:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:16:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:17:58;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:18:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:19:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:20:59;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:21:58;110;50;17;13;2;7;0;2;2;2;0
2019-11-06 16:22:59;109;50;17;13;2;7;1;2;2;2;0
2019-11-06 16:23:59;109;50;17;13;2;7;1;2;2;2;0
2019-11-06 16:24:58;109;50;17;13;2;7;1;2;2;2;0
2019-11-06 16:25:59;109;50;17;13;2;7;1;2;2;2;0
2019-11-06 16:26:59;109;50;17;13;2;7;1;2;2;2;0
2019-11-06 16:27:59;110;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:28:58;110;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:29:59;110;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:30:59;110;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:31:59;110;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:32:58;110;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:33:59;110;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:34:59;110;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:35:58;110;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:36:59;111;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:37:59;111;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:38:58;111;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:39:59;111;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:40:59;111;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:41:59;111;50;17;13;2;8;1;2;2;2;0
2019-11-06 16:42:58;112;50;17;13;3;8;1;2;2;2;0
2019-11-06 16:43:59;113;50;17;13;3;8;2;2;2;2;0
2019-11-06 16:44:59;113;50;17;13;3;8;2;2;2;2;0
2019-11-06 16:45:58;113;50;17;13;3;8;2;2;2;2;0
2019-11-06 16:46:59;113;50;17;13;3;8;2;2;2;2;0
2019-11-06 16:47:59;114;51;17;13;3;8;2;2;2;2;0
2019-11-06 16:48:59;114;51;17;13;3;8;2;2;2;2;0
2019-11-06 16:49:58;114;51;17;13;3;8;2;2;2;2;0
2019-11-06 16:50:59;114;51;17;13;3;8;2;2;2;2;0
2019-11-06 16:51:59;114;51;17;13;3;8;2;2;2;2;0
2019-11-06 16:53:00;114;51;17;13;3;8;2;2;2;2;0
2019-11-06 16:53:58;114;51;17;13;3;8;2;2;2;2;0
2019-11-06 16:54:59;114;51;17;13;3;8;2;2;2;2;0
2019-11-06 16:55:58;114;51;17;13;3;8;2;2;2;2;0
2019-11-06 16:56:59;114;51;17;13;3;8;2;2;2;2;0
2019-11-06 16:57:59;114;51;17;13;3;8;2;2;2;2;0
2019-11-06 16:58:59;114;51;17;13;3;8;2;2;2;2;0
2019-11-06 16:59:58;114;51;17;13;3;8;2;2;2;2;0
2019-11-06 17:00:59;115;51;17;13;4;8;2;2;2;2;0
2019-11-06 17:01:59;115;51;17;13;4;8;2;2;2;2;0
2019-11-06 17:02:58;115;51;17;13;4;8;2;2;2;2;0
2019-11-06 17:03:59;115;51;17;13;4;8;2;2;2;2;0
2019-11-06 17:04:59;115;51;17;13;4;8;2;2;2;2;0
2019-11-06 17:05:58;115;51;17;13;4;8;2;2;2;2;0
2019-11-06 17:06:59;115;51;17;13;4;8;2;2;2;2;0
2019-11-06 17:07:59;115;51;17;13;4;8;2;2;2;2;0
2019-11-06 17:08:59;115;51;17;13;4;8;2;2;2;2;0
2019-11-06 17:09:58;115;51;17;13;4;8;2;2;2;2;0
2019-11-06 17:10:59;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:11:59;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:12:58;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:13:59;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:14:59;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:15:59;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:16:58;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:17:59;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:18:59;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:19:59;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:20:58;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:21:59;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:22:59;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:23:58;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:24:59;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:25:59;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:26:58;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:27:59;116;51;17;13;4;8;2;3;2;2;0
2019-11-06 17:28:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:29:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:30:58;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:31:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:32:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:33:58;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:34:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:35:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:36:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:37:58;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:38:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:39:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:41:00;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:41:58;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:42:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:43:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:44:58;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:45:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:46:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:47:58;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:48:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:49:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:50:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:51:58;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:52:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:53:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:55:00;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:55:58;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:56:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:57:59;117;52;17;13;4;8;2;3;2;2;0
2019-11-06 17:58:58;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 17:59:59;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:00:58;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:01:59;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:02:59;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:03:59;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:04:58;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:05:59;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:06:59;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:07:58;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:08:59;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:09:58;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:10:59;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:11:58;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:12:59;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:13:59;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:14:59;118;52;17;13;5;8;2;3;2;2;0
2019-11-06 18:15:58;119;53;17;13;5;8;2;3;2;2;0
2019-11-06 18:16:59;119;53;17;13;5;8;2;3;2;2;0
2019-11-06 18:17:59;119;53;17;13;5;8;2;3;2;2;0
2019-11-06 18:18:58;119;53;17;13;5;8;2;3;2;2;0
2019-11-06 18:19:59;120;54;17;13;5;8;2;3;2;2;0
2019-11-06 18:20:59;121;54;17;13;5;8;2;3;2;2;1
2019-11-06 18:21:59;121;54;17;13;5;8;2;3;2;2;1
2019-11-06 18:22:58;121;54;17;13;5;8;2;3;2;2;1
2019-11-06 18:23:58;121;54;17;13;5;8;2;3;2;2;1
2019-11-06 18:24:59;122;55;17;13;5;8;2;3;2;2;1
2019-11-06 18:25:59;122;55;17;13;5;8;2;3;2;2;1
2019-11-06 18:26:59;123;56;17;13;5;8;2;3;2;2;1
2019-11-06 18:27:59;123;56;17;13;5;8;2;3;2;2;1
2019-11-06 18:28:58;123;56;17;13;5;8;2;3;2;2;1
2019-11-06 18:29:59;123;56;17;13;5;8;2;3;2;2;1
2019-11-06 18:30:58;123;56;17;13;5;8;2;3;2;2;1
2019-11-06 18:31:59;123;56;17;13;5;8;2;3;2;2;1
2019-11-06 18:32:59;124;57;17;13;5;8;2;3;2;2;1
2019-11-06 18:33:58;124;57;17;13;5;8;2;3;2;2;1
2019-11-06 18:34:59;124;57;17;13;5;8;2;3;2;2;1
2019-11-06 18:35:59;124;57;17;13;5;8;2;3;2;2;1
2019-11-06 18:36:58;124;57;17;13;5;8;2;3;2;2;1
2019-11-06 18:37:59;124;57;17;13;5;8;2;3;2;2;1
2019-11-06 18:38:59;124;57;17;13;5;8;2;3;2;2;1
2019-11-06 18:39:59;124;57;17;13;5;8;2;3;2;2;1
2019-11-06 18:40:58;124;57;17;13;5;8;2;3;2;2;1
2019-11-06 18:41:59;124;57;17;13;5;8;2;3;2;2;1
2019-11-06 18:42:59;124;57;17;13;5;8;2;3;2;2;1
2019-11-06 18:43:58;124;57;17;13;5;8;2;3;2;2;1
2019-11-06 18:44:59;125;57;17;13;5;8;3;3;2;2;1
2019-11-06 18:45:59;125;57;17;13;5;8;3;3;2;2;1
2019-11-06 18:46:59;125;57;17;13;5;8;3;3;2;2;1
2019-11-06 18:47:59;125;57;17;13;5;8;3;3;2;2;1
2019-11-06 18:48:58;125;57;17;13;5;8;3;3;2;2;1
2019-11-06 18:49:59;125;57;17;13;5;8;3;3;2;2;1
2019-11-06 18:50:59;125;57;17;13;5;8;3;3;2;2;1
2019-11-06 18:51:58;125;57;17;13;5;8;3;3;2;2;1
2019-11-06 18:52:59;126;58;17;13;5;8;3;3;2;2;1
2019-11-06 18:53:59;126;58;17;13;5;8;3;3;2;2;1
2019-11-06 18:54:58;126;58;17;13;5;8;3;3;2;2;1
2019-11-06 18:55:59;126;58;17;13;5;8;3;3;2;2;1
2019-11-06 18:56:59;126;58;17;13;5;8;3;3;2;2;1
2019-11-06 18:57:58;126;58;17;13;5;8;3;3;2;2;1
2019-11-06 18:58:59;126;58;17;13;5;8;3;3;2;2;1
2019-11-06 18:59:59;126;58;17;13;5;8;3;3;2;2;1
2019-11-06 19:00:59;126;58;17;13;5;8;3;3;2;2;1
2019-11-06 19:01:58;126;58;17;13;5;8;3;3;2;2;1
2019-11-06 19:02:59;127;58;17;14;5;8;3;3;2;2;1
2019-11-06 19:03:58;127;58;17;14;5;8;3;3;2;2;1
2019-11-06 19:04:59;128;58;17;14;6;8;3;3;2;2;1
2019-11-06 19:05:59;128;58;17;14;6;8;3;3;2;2;1
2019-11-06 19:06:59;129;59;17;14;6;8;3;3;2;2;1
2019-11-06 19:07:58;129;59;17;14;6;8;3;3;2;2;1
2019-11-06 19:08:59;129;59;17;14;6;8;3;3;2;2;1
2019-11-06 19:09:59;129;59;17;14;6;8;3;3;2;2;1
2019-11-06 19:10:58;129;59;17;14;6;8;3;3;2;2;1
2019-11-06 19:11:59;129;59;17;14;6;8;3;3;2;2;1
2019-11-06 19:12:59;129;59;17;14;6;8;3;3;2;2;1
2019-11-06 19:13:58;129;59;17;14;6;8;3;3;2;2;1
2019-11-06 19:14:59;130;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:15:59;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:16:58;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:17:59;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:18:59;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:19:58;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:20:59;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:21:59;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:22:59;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:23:58;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:24:59;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:25:59;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:26:58;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:27:59;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:28:59;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:29:58;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:30:59;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:31:59;131;59;17;14;7;8;3;3;2;2;1
2019-11-06 19:32:59;132;59;17;15;7;8;3;3;2;2;1
2019-11-06 19:33:58;133;59;17;15;7;8;3;3;2;2;2
2019-11-06 19:34:59;133;59;17;15;7;8;3;3;2;2;2
2019-11-06 19:35:59;133;59;17;15;7;8;3;3;2;2;2
2019-11-06 19:36:58;133;59;17;15;7;8;3;3;2;2;2
2019-11-06 19:37:59;133;59;17;15;7;8;3;3;2;2;2
2019-11-06 19:38:59;133;59;17;15;7;8;3;3;2;2;2
2019-11-06 19:39:58;134;60;17;15;7;8;3;3;2;2;2
2019-11-06 19:40:59;134;60;17;15;7;8;3;3;2;2;2
2019-11-06 19:41:59;134;60;17;15;7;8;3;3;2;2;2
2019-11-06 19:42:58;134;60;17;15;7;8;3;3;2;2;2
2019-11-06 19:43:59;134;60;17;15;7;8;3;3;2;2;2
2019-11-06 19:44:59;134;60;17;15;7;8;3;3;2;2;2
2019-11-06 19:45:59;135;61;17;15;7;8;3;3;2;2;2
2019-11-06 19:46:58;135;61;17;15;7;8;3;3;2;2;2
2019-11-06 19:47:59;136;62;17;15;7;8;3;3;2;2;2
