datetime;total_votes;Volodya_FM;KT;Yardrey;navalny;axxl;kross;Der_Sturmer;gurt;kaiL;vjik
2020-07-15 15:37:59;165;66;41;16;8;7;3;2;2;2;2
2020-07-15 15:38:58;165;66;41;16;8;7;3;2;2;2;2
2020-07-15 15:39:59;165;66;41;16;8;7;3;2;2;2;2
2020-07-15 15:40:58;165;66;41;16;8;7;3;2;2;2;2
2020-07-15 15:41:59;166;67;41;16;8;7;3;2;2;2;2
2020-07-15 15:42:58;166;67;41;16;8;7;3;2;2;2;2
2020-07-15 15:43:59;166;67;41;16;8;7;3;2;2;2;2
2020-07-15 15:44:58;166;67;41;16;8;7;3;2;2;2;2
2020-07-15 15:45:59;166;67;41;16;8;7;3;2;2;2;2
2020-07-15 15:46:58;166;67;41;16;8;7;3;2;2;2;2
2020-07-15 15:47:59;167;67;42;16;8;7;3;2;2;2;2
2020-07-15 15:48:58;167;67;42;16;8;7;3;2;2;2;2
2020-07-15 15:49:59;167;67;42;16;8;7;3;2;2;2;2
2020-07-15 15:50:58;167;67;42;16;8;7;3;2;2;2;2
2020-07-15 15:51:59;167;67;42;16;8;7;3;2;2;2;2
2020-07-15 15:52:59;167;67;42;16;8;7;3;2;2;2;2
2020-07-15 15:53:58;167;67;42;16;8;7;3;2;2;2;2
2020-07-15 15:54:59;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 15:55:59;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 15:56:58;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 15:57:59;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 15:58:58;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 15:59:59;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:00:59;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:01:58;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:02:59;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:03:58;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:04:59;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:05:58;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:06:59;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:07:58;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:08:59;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:09:59;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:10:58;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:11:59;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:12:58;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:13:59;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:14:58;168;68;42;16;8;7;3;2;2;2;2
2020-07-15 16:16:00;169;69;42;16;8;7;3;2;2;2;2
2020-07-15 16:16:58;169;69;42;16;8;7;3;2;2;2;2
2020-07-15 16:17:59;170;69;43;16;8;7;3;2;2;2;2
2020-07-15 16:18:59;170;69;43;16;8;7;3;2;2;2;2
2020-07-15 16:19:58;170;69;43;16;8;7;3;2;2;2;2
2020-07-15 16:20:59;170;69;43;16;8;7;3;2;2;2;2
2020-07-15 16:21:58;170;69;43;16;8;7;3;2;2;2;2
2020-07-15 16:22:59;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:23:58;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:24:59;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:25:58;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:26:59;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:27:58;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:28:59;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:29:59;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:30:58;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:31:59;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:32:58;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:34:00;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:34:58;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:35:59;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:36:58;172;69;44;17;8;7;3;2;2;2;2
2020-07-15 16:37:59;173;69;44;18;8;7;3;2;2;2;2
2020-07-15 16:38:58;173;69;44;18;8;7;3;2;2;2;2
2020-07-15 16:39:59;173;69;44;18;8;7;3;2;2;2;2
2020-07-15 16:40:59;174;70;44;18;8;7;3;2;2;2;2
2020-07-15 16:41:58;174;70;44;18;8;7;3;2;2;2;2
2020-07-15 16:42:59;175;70;45;18;8;7;3;2;2;2;2
2020-07-15 16:43:59;175;70;45;18;8;7;3;2;2;2;2
2020-07-15 16:44:58;175;70;45;18;8;7;3;2;2;2;2
2020-07-15 16:45:59;175;70;45;18;8;7;3;2;2;2;2
2020-07-15 16:46:58;175;70;45;18;8;7;3;2;2;2;2
2020-07-15 16:47:59;175;70;45;18;8;7;3;2;2;2;2
2020-07-15 16:48:58;175;70;45;18;8;7;3;2;2;2;2
2020-07-15 16:50:00;175;70;45;18;8;7;3;2;2;2;2
2020-07-15 16:50:58;175;70;45;18;8;7;3;2;2;2;2
2020-07-15 16:51:59;175;70;45;18;8;7;3;2;2;2;2
2020-07-15 16:52:59;175;70;45;18;8;7;3;2;2;2;2
2020-07-15 16:53:58;175;70;45;18;8;7;3;2;2;2;2
2020-07-15 16:54:59;176;70;46;18;8;7;3;2;2;2;2
2020-07-15 16:55:58;176;70;46;18;8;7;3;2;2;2;2
2020-07-15 16:56:59;176;70;46;18;9;7;3;2;2;2;2
2020-07-15 16:57:58;177;71;46;18;9;7;3;2;2;2;2
2020-07-15 16:58:59;177;71;46;18;9;7;3;2;2;2;2
2020-07-15 16:59:59;177;71;46;18;9;7;3;2;2;2;2
2020-07-15 17:00:58;178;71;46;18;9;7;3;2;2;2;2
2020-07-15 17:02:00;178;71;46;18;9;7;3;2;2;2;2
2020-07-15 17:02:58;178;71;46;18;9;7;3;2;2;2;2
2020-07-15 17:03:59;178;71;46;18;9;7;3;2;2;2;2
2020-07-15 17:04:59;179;71;46;18;9;7;3;2;2;2;2
2020-07-15 17:05:58;179;71;46;18;9;7;3;2;2;2;2
2020-07-15 17:06:59;179;71;46;18;9;7;3;2;2;2;2
2020-07-15 17:07:58;179;71;46;18;9;7;3;2;2;2;2
2020-07-15 17:08:59;179;71;46;18;9;7;3;2;2;2;2
2020-07-15 17:09:58;180;71;47;18;9;7;3;2;2;2;2
2020-07-15 17:10:59;180;71;47;18;9;7;3;2;2;2;2
2020-07-15 17:11:58;180;71;47;18;9;7;3;2;2;2;2
2020-07-15 17:12:59;180;71;47;18;9;7;3;2;2;2;2
2020-07-15 17:13:59;180;71;47;18;9;7;3;2;2;2;2
2020-07-15 17:14:58;180;71;47;18;9;7;3;2;2;2;2
2020-07-15 17:15:59;180;71;47;18;9;7;3;2;2;2;2
2020-07-15 17:16:58;181;71;48;18;9;7;3;2;2;2;2
2020-07-15 17:17:59;181;71;48;18;9;7;3;2;2;2;2
2020-07-15 17:18:58;182;71;48;19;9;7;3;2;2;2;2
2020-07-15 17:19:59;182;71;48;19;9;7;3;2;2;2;2
2020-07-15 17:20:58;182;71;48;19;9;7;3;2;2;2;2
2020-07-15 17:21:59;182;71;48;19;9;7;3;2;2;2;2
2020-07-15 17:22:58;182;71;48;19;9;7;3;2;2;2;2
2020-07-15 17:23:59;183;72;48;19;9;7;3;2;2;2;2
2020-07-15 17:24:58;183;72;48;19;9;7;3;2;2;2;2
2020-07-15 17:25:59;183;72;48;19;9;7;3;2;2;2;2
2020-07-15 17:26:59;183;72;48;19;9;7;3;2;2;2;2
2020-07-15 17:27:58;183;72;48;19;9;7;3;2;2;2;2
2020-07-15 17:28:59;183;72;48;19;9;7;3;2;2;2;2
2020-07-15 17:29:59;183;72;48;19;9;7;3;2;2;2;2
2020-07-15 17:30:58;183;72;48;19;9;7;3;2;2;2;2
2020-07-15 17:31:59;183;72;48;19;9;7;3;2;2;2;2
2020-07-15 17:32:58;184;73;48;19;9;7;3;2;2;2;2
2020-07-15 17:33:59;184;73;48;19;9;7;3;2;2;2;2
2020-07-15 17:34:58;185;74;48;19;9;7;3;2;2;2;2
2020-07-15 17:35:59;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:36:59;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:37:58;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:38:59;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:39:58;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:40:59;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:41:58;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:42:59;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:43:58;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:44:59;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:45:59;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:46:58;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:47:59;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:48:58;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:49:59;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:50:58;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:51:59;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:52:58;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:53:59;187;75;49;19;9;7;3;2;2;2;2
2020-07-15 17:54:58;189;75;51;19;9;7;3;2;2;2;2
2020-07-15 17:55:59;190;75;51;19;10;7;3;2;2;2;2
2020-07-15 17:56:59;190;75;51;19;10;7;3;2;2;2;2
2020-07-15 17:57:58;191;75;51;19;11;7;3;2;2;2;2
2020-07-15 17:58:59;191;75;51;19;11;7;3;2;2;2;2
2020-07-15 17:59:58;191;75;51;19;11;7;3;2;2;2;2
2020-07-15 18:00:59;191;75;51;19;11;7;3;2;2;2;2
2020-07-15 18:01:58;191;75;51;19;11;7;3;2;2;2;2
2020-07-15 18:02:59;191;75;51;19;11;7;3;2;2;2;2
2020-07-15 18:03:59;191;75;51;19;11;7;3;2;2;2;2
2020-07-15 18:04:58;191;75;51;19;11;7;3;2;2;2;2
2020-07-15 18:05:59;192;76;51;19;11;7;3;2;2;2;2
2020-07-15 18:06:59;193;77;51;19;11;7;3;2;2;2;2
2020-07-15 18:07:58;193;76;51;19;12;7;3;2;2;2;2
2020-07-15 18:08:59;193;76;51;19;12;7;3;2;2;2;2
2020-07-15 18:09:58;193;76;51;19;12;7;3;2;2;2;2
2020-07-15 18:10:59;193;76;51;19;12;7;3;2;2;2;2
2020-07-15 18:11:58;194;76;51;19;12;8;3;2;2;2;2
2020-07-15 18:12:59;194;76;51;19;12;8;3;2;2;2;2
2020-07-15 18:13:59;194;76;51;19;12;8;3;2;2;2;2
2020-07-15 18:14:58;194;76;51;19;12;8;3;2;2;2;2
2020-07-15 18:15:59;194;76;51;19;12;8;3;2;2;2;2
2020-07-15 18:16:58;195;77;51;19;12;8;3;2;2;2;2
2020-07-15 18:18:00;195;77;51;19;12;8;3;2;2;2;2
2020-07-15 18:18:58;195;77;51;19;12;8;3;2;2;2;2
2020-07-15 18:19:59;195;77;51;19;12;8;3;2;2;2;2
2020-07-15 18:20:59;195;77;51;19;12;8;3;2;2;2;2
2020-07-15 18:21:58;195;77;51;19;12;8;3;2;2;2;2
2020-07-15 18:22:59;195;77;51;19;12;8;3;2;2;2;2
2020-07-15 18:23:58;195;77;51;19;12;8;3;2;2;2;2
2020-07-15 18:24:59;195;78;51;19;12;7;3;2;2;2;2
2020-07-15 18:25:59;196;79;51;19;12;7;3;2;2;2;2
2020-07-15 18:26:58;196;79;51;19;12;7;3;2;2;2;2
2020-07-15 18:27:59;196;79;51;19;12;7;3;2;2;2;2
2020-07-15 18:28:59;196;79;51;19;12;7;3;2;2;2;2
2020-07-15 18:29:58;196;79;51;19;12;7;3;2;2;2;2
2020-07-15 18:30:59;196;79;51;19;12;7;3;2;2;2;2
2020-07-15 18:31:58;196;79;51;19;12;7;3;2;2;2;2
2020-07-15 18:32:59;196;79;51;19;12;7;3;2;2;2;2
2020-07-15 18:33:58;196;79;51;19;12;7;3;2;2;2;2
2020-07-15 18:34:59;196;79;51;19;12;7;3;2;2;2;2
2020-07-15 18:35:59;197;79;52;19;12;7;3;2;2;2;2
2020-07-15 18:36:58;197;79;52;19;12;7;3;2;2;2;2
2020-07-15 18:37:59;197;79;52;19;12;7;3;2;2;2;2
2020-07-15 18:38:58;197;79;52;19;12;7;3;2;2;2;2
2020-07-15 18:39:59;197;79;52;19;12;7;3;2;2;2;2
2020-07-15 18:40:58;197;79;52;19;12;7;3;2;2;2;2
2020-07-15 18:41:59;197;79;52;19;12;7;3;2;2;2;2
2020-07-15 18:42:59;197;79;52;19;12;7;3;2;2;2;2
2020-07-15 18:43:58;197;79;52;19;12;7;3;2;2;2;2
2020-07-15 18:44:59;197;79;52;19;12;7;3;2;2;2;2
2020-07-15 18:45:58;197;79;52;19;12;7;3;2;2;2;2
2020-07-15 18:46:59;198;80;52;19;12;7;3;2;2;2;2
2020-07-15 18:47:58;198;80;52;19;12;7;3;2;2;2;2
2020-07-15 18:48:59;198;80;52;19;12;7;3;2;2;2;2
2020-07-15 18:49:58;198;80;52;19;12;7;3;2;2;2;2
2020-07-15 18:50:59;198;80;52;19;12;7;3;2;2;2;2
2020-07-15 18:51:58;198;80;52;19;12;7;3;2;2;2;2
2020-07-15 18:52:59;198;80;52;19;12;7;3;2;2;2;2
2020-07-15 18:53:59;198;80;52;19;12;7;3;2;2;2;2
2020-07-15 18:54:58;198;80;52;19;12;7;3;2;2;2;2
2020-07-15 18:55:59;198;80;52;19;12;7;3;2;2;2;2
2020-07-15 18:56:59;198;80;52;19;12;7;3;2;2;2;2
2020-07-15 18:57:58;198;80;52;19;12;7;3;2;2;2;2
2020-07-15 18:58:59;198;80;52;19;12;7;3;2;2;2;2
2020-07-15 18:59:58;198;81;52;18;12;7;3;2;2;2;2
2020-07-15 19:00:59;198;81;52;18;12;7;3;2;2;2;2
2020-07-15 19:01:58;198;81;52;18;12;7;3;2;2;2;2
2020-07-15 19:02:59;198;81;52;18;12;7;3;2;2;2;2
2020-07-15 19:03:58;198;81;52;18;12;7;3;2;2;2;2
2020-07-15 19:04:59;199;82;52;18;12;7;3;2;2;2;2
2020-07-15 19:05:58;199;82;52;18;12;7;3;2;2;2;2
2020-07-15 19:06:59;199;82;52;18;12;7;3;2;2;2;2
2020-07-15 19:07:58;199;82;52;18;12;7;3;2;2;2;2
2020-07-15 19:08:59;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:09:59;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:10:58;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:11:59;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:12:58;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:13:59;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:14:58;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:15:59;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:17:00;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:17:58;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:18:59;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:19:59;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:20:58;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:21:59;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:22:59;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:23:58;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:24:59;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:25:58;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:26:59;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:27:59;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:28:58;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:29:59;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:30:58;200;82;52;18;13;7;3;2;2;2;2
2020-07-15 19:31:59;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:32:59;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:33:58;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:34:59;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:35:58;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:36:59;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:37:58;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:38:59;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:39:59;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:40:58;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:41:59;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:42:58;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:43:59;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:44:59;201;82;53;18;13;7;3;2;2;2;2
2020-07-15 19:45:58;202;82;53;18;13;7;4;2;2;2;2
2020-07-15 19:46:59;202;82;53;18;13;7;4;2;2;2;2
2020-07-15 19:47:58;202;82;53;18;13;7;4;2;2;2;2
2020-07-15 19:48:59;202;82;53;18;13;7;4;2;2;2;2
2020-07-15 19:49:59;202;82;53;18;13;7;4;2;2;2;2
2020-07-15 19:50:58;202;82;53;18;13;7;4;2;2;2;2
2020-07-15 19:51:59;203;83;53;18;13;7;4;2;2;2;2
2020-07-15 19:52:58;203;83;53;18;13;7;4;2;2;2;2
2020-07-15 19:53:59;203;83;53;18;13;7;4;2;2;2;2
2020-07-15 19:54:59;203;83;53;18;13;7;4;2;2;2;2
2020-07-15 19:55:58;203;83;53;18;13;7;4;2;2;2;2
2020-07-15 19:56:59;203;83;53;18;13;7;4;2;2;2;2
2020-07-15 19:57:58;203;83;53;18;13;7;4;2;2;2;2
2020-07-15 19:58:59;203;83;53;18;13;7;4;2;2;2;2
2020-07-15 19:59:58;204;83;54;18;13;7;4;2;2;2;2
2020-07-15 20:00:59;204;83;54;18;13;7;4;2;2;2;2
2020-07-15 20:01:58;204;83;54;18;13;7;4;2;2;2;2
2020-07-15 20:02:59;204;83;54;18;13;7;4;2;2;2;2
2020-07-15 20:04:00;204;83;54;18;13;7;4;2;2;2;2
2020-07-15 20:04:58;204;83;54;18;13;7;4;2;2;2;2
2020-07-15 20:05:59;204;83;54;18;13;7;4;2;2;2;2
2020-07-15 20:06:59;204;83;54;18;13;7;4;2;2;2;2
2020-07-15 20:07:58;204;83;54;18;13;7;4;2;2;2;2
2020-07-15 20:08:59;204;83;54;18;13;7;4;2;2;2;2
2020-07-15 20:09:59;205;83;55;18;13;7;4;2;2;2;2
2020-07-15 20:10:58;205;83;55;18;13;7;4;2;2;2;2
2020-07-15 20:11:59;205;83;55;18;13;7;4;2;2;2;2
2020-07-15 20:12:58;206;84;55;18;13;7;4;2;2;2;2
2020-07-15 20:13:59;206;84;55;18;13;7;4;2;2;2;2
2020-07-15 20:14:59;206;84;55;18;13;7;4;2;2;2;2
2020-07-15 20:15:58;206;84;55;18;13;7;4;2;2;2;2
2020-07-15 20:16:59;207;85;55;18;13;7;4;2;2;2;2
2020-07-15 20:17:58;207;85;55;18;13;7;4;2;2;2;2
2020-07-15 20:19:00;207;85;55;18;13;7;4;2;2;2;2
2020-07-15 20:19:58;207;85;55;18;13;7;4;2;2;2;2
2020-07-15 20:20:59;207;85;55;18;13;7;4;2;2;2;2
2020-07-15 20:21:59;207;85;55;18;13;7;4;2;2;2;2
2020-07-15 20:22:58;208;85;56;18;13;7;4;2;2;2;2
2020-07-15 20:23:59;208;85;56;18;13;7;4;2;2;2;2
2020-07-15 20:24:58;209;85;56;19;13;7;4;2;2;2;2
2020-07-15 20:25:59;209;85;56;19;13;7;4;2;2;2;2
2020-07-15 20:26:58;209;85;56;19;13;7;4;2;2;2;2
2020-07-15 20:27:59;209;85;56;19;13;7;4;2;2;2;2
2020-07-15 20:28:59;209;85;56;19;13;7;4;2;2;2;2
2020-07-15 20:29:58;209;85;56;19;13;7;4;2;2;2;2
2020-07-15 20:30:59;210;86;56;19;13;7;4;2;2;2;2
2020-07-15 20:31:58;210;86;56;19;13;7;4;2;2;2;2
2020-07-15 20:32:59;210;86;56;19;13;7;4;2;2;2;2
2020-07-15 20:33:59;211;87;56;19;13;7;4;2;2;2;2
2020-07-15 20:34:58;212;87;57;19;13;7;4;2;2;2;2
2020-07-15 20:35:59;212;87;57;19;13;7;4;2;2;2;2
2020-07-15 20:36:58;212;87;57;19;13;7;4;2;2;2;2
2020-07-15 20:37:59;212;87;57;19;13;7;4;2;2;2;2
2020-07-15 20:38:59;212;87;57;19;13;7;4;2;2;2;2
2020-07-15 20:39:58;212;87;57;19;13;7;4;2;2;2;2
2020-07-15 20:40:59;212;87;57;19;13;7;4;2;2;2;2
2020-07-15 20:41:58;212;87;57;19;13;7;4;2;2;2;2
2020-07-15 20:42:59;212;87;57;19;13;7;4;2;2;2;2
2020-07-15 20:43:58;213;88;57;19;13;7;4;2;2;2;2
2020-07-15 20:44:59;213;88;57;19;13;7;4;2;2;2;2
2020-07-15 20:45:59;213;88;57;19;13;7;4;2;2;2;2
2020-07-15 20:46:58;214;88;57;19;13;7;5;2;2;2;2
2020-07-15 20:47:59;214;88;57;19;13;7;5;2;2;2;2
2020-07-15 20:48:58;215;88;58;19;13;7;5;2;2;2;2
2020-07-15 20:49:59;215;88;58;19;13;7;5;2;2;2;2
2020-07-15 20:50:58;215;88;58;19;13;7;5;2;2;2;2
2020-07-15 20:51:59;216;88;58;19;14;7;5;2;2;2;2
2020-07-15 20:52:58;216;88;58;19;14;7;5;2;2;2;2
2020-07-15 20:53:59;216;88;58;19;14;7;5;2;2;2;2
2020-07-15 20:54:58;216;88;58;19;14;7;5;2;2;2;2
2020-07-15 20:56:00;216;88;58;19;14;7;5;2;2;2;2
2020-07-15 20:56:58;217;88;59;19;14;7;5;2;2;2;2
2020-07-15 20:57:59;217;88;59;19;14;7;5;2;2;2;2
2020-07-15 20:58:59;217;88;59;19;14;7;5;2;2;2;2
2020-07-15 20:59:58;217;88;59;19;14;7;5;2;2;2;2
2020-07-15 21:01:00;217;88;59;19;14;7;5;2;2;2;2
2020-07-15 21:01:58;217;88;59;19;14;7;5;2;2;2;2
2020-07-15 21:02:59;217;88;59;19;14;7;5;2;2;2;2
2020-07-15 21:03:59;217;88;59;19;14;7;5;2;2;2;2
2020-07-15 21:04:58;217;88;59;19;14;7;5;2;2;2;2
2020-07-15 21:05:59;218;89;59;19;14;7;5;2;2;2;2
2020-07-15 21:06:59;218;89;59;19;14;7;5;2;2;2;2
2020-07-15 21:07:58;218;89;59;19;14;7;5;2;2;2;2
2020-07-15 21:08:59;219;90;59;19;14;7;5;2;2;2;2
2020-07-15 21:09:58;219;90;59;19;14;7;5;2;2;2;2
2020-07-15 21:10:59;219;90;59;19;14;7;5;2;2;2;2
2020-07-15 21:11:58;219;90;59;19;14;7;5;2;2;2;2
2020-07-15 21:12:59;219;90;59;19;14;7;5;2;2;2;2
2020-07-15 21:13:58;219;90;59;19;14;7;5;2;2;2;2
2020-07-15 21:14:59;219;90;59;19;14;7;5;2;2;2;2
2020-07-15 21:15:59;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:16:58;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:17:59;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:18:58;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:20:00;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:20:58;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:21:59;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:22:59;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:23:58;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:24:59;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:25:58;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:26:59;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:27:58;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:28:59;220;90;60;19;14;7;5;2;2;2;2
2020-07-15 21:29:58;221;91;60;19;14;7;5;2;2;2;2
2020-07-15 21:30:59;221;91;60;19;14;7;5;2;2;2;2
2020-07-15 21:31:59;221;91;60;19;14;7;5;2;2;2;2
2020-07-15 21:32:58;221;91;60;19;14;7;5;2;2;2;2
2020-07-15 21:33:59;222;91;61;19;14;7;5;2;2;2;2
2020-07-15 21:34:58;222;91;61;19;14;7;5;2;2;2;2
2020-07-15 21:35:59;222;91;61;19;14;7;5;2;2;2;2
2020-07-15 21:36:59;222;91;61;19;14;7;5;2;2;2;2
2020-07-15 21:37:58;222;91;61;19;14;7;5;2;2;2;2
2020-07-15 21:38:59;222;91;61;19;14;7;5;2;2;2;2
2020-07-15 21:39:59;222;91;61;19;14;7;5;2;2;2;2
2020-07-15 21:40:58;222;91;61;19;14;7;5;2;2;2;2
2020-07-15 21:41:59;222;91;61;19;14;7;5;2;2;2;2
2020-07-15 21:42:58;223;91;62;19;14;7;5;2;2;2;2
2020-07-15 21:43:59;223;91;62;19;14;7;5;2;2;2;2
2020-07-15 21:44:58;223;91;62;19;14;7;5;2;2;2;2
2020-07-15 21:45:59;224;92;62;19;14;7;5;2;2;2;2
2020-07-15 21:46:58;224;92;62;19;14;7;5;2;2;2;2
2020-07-15 21:47:59;224;92;62;19;14;7;5;2;2;2;2
2020-07-15 21:48:58;224;92;62;19;14;7;5;2;2;2;2
2020-07-15 21:49:59;224;92;62;19;14;7;5;2;2;2;2
2020-07-15 21:50:58;225;93;62;19;14;7;5;2;2;2;2
2020-07-15 21:51:59;226;93;62;19;14;7;5;3;2;2;2
2020-07-15 21:52:58;226;93;62;19;14;7;5;3;2;2;2
2020-07-15 21:53:59;226;93;62;19;14;7;5;3;2;2;2
2020-07-15 21:54:58;226;93;62;19;14;7;5;3;2;2;2
2020-07-15 21:55:59;226;93;62;19;14;7;5;3;2;2;2
2020-07-15 21:56:59;226;93;62;19;14;7;5;3;2;2;2
2020-07-15 21:57:58;226;93;62;19;14;7;5;3;2;2;2
2020-07-15 21:58:59;226;93;62;19;14;7;5;3;2;2;2
2020-07-15 21:59:58;226;93;62;19;14;7;5;3;2;2;2
2020-07-15 22:00:59;226;93;62;19;14;7;5;3;2;2;2
2020-07-15 22:01:59;226;93;62;19;14;7;5;3;2;2;2
2020-07-15 22:02:58;226;93;62;19;14;7;5;3;2;2;2
2020-07-15 22:03:59;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:04:59;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:05:58;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:06:59;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:07:58;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:08:59;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:09:58;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:10:59;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:11:59;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:12:58;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:13:59;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:14:58;227;93;63;19;14;7;5;3;2;2;2
