datetime;total_votes;Plancus;keyreal;leprovalentin;pupsique;Der_Sturmer;rockamark;Есения;dear_pavlik;kiLstrom;brammator
2019-02-27 13:12:59;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:13:59;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:14:58;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:15:59;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:16:58;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:17:59;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:18:59;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:19:58;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:20:59;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:21:59;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:22:58;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:23:59;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:24:59;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:25:58;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:26:59;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:27:59;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:28:58;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:29:59;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:30:59;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:31:58;113;61;11;6;0;5;5;5;3;3;2
2019-02-27 13:32:59;114;62;11;6;0;5;5;5;3;3;2
2019-02-27 13:33:58;114;62;11;6;0;5;5;5;3;3;2
2019-02-27 13:34:59;114;62;11;6;0;5;5;5;3;3;2
2019-02-27 13:35:58;114;62;11;6;0;5;5;5;3;3;2
2019-02-27 13:36:59;114;62;11;6;0;5;5;5;3;3;2
2019-02-27 13:37:59;114;62;11;6;0;5;5;5;3;3;2
2019-02-27 13:38:58;115;62;11;7;0;5;5;5;3;3;2
2019-02-27 13:39:59;116;63;11;7;0;5;5;5;3;3;2
2019-02-27 13:40:58;116;63;11;7;0;5;5;5;3;3;2
2019-02-27 13:41:59;116;63;11;7;0;5;5;5;3;3;2
2019-02-27 13:42:59;116;63;11;7;0;5;5;5;3;3;2
2019-02-27 13:43:58;117;64;11;7;0;5;5;5;3;3;2
2019-02-27 13:44:59;117;64;11;7;0;5;5;5;3;3;2
2019-02-27 13:45:59;118;64;12;7;0;5;5;5;3;3;2
2019-02-27 13:46:58;118;64;12;7;0;5;5;5;3;3;2
2019-02-27 13:47:59;118;64;12;7;0;5;5;5;3;3;2
2019-02-27 13:48:58;118;64;12;7;0;5;5;5;3;3;2
2019-02-27 13:49:59;118;64;12;7;0;5;5;5;3;3;2
2019-02-27 13:50:59;118;64;12;7;0;5;5;5;3;3;2
2019-02-27 13:51:58;118;64;12;7;0;5;5;5;3;3;2
2019-02-27 13:52:59;118;64;12;7;0;5;5;5;3;3;2
2019-02-27 13:53:59;119;65;12;7;0;5;5;5;3;3;2
2019-02-27 13:54:58;120;66;12;7;0;5;5;5;3;3;2
2019-02-27 13:55:59;121;67;12;7;0;5;5;5;3;3;2
2019-02-27 13:56:59;121;67;12;7;0;5;5;5;3;3;2
2019-02-27 13:57:58;121;67;12;7;0;5;5;5;3;3;2
2019-02-27 13:58:59;121;67;12;7;0;5;5;5;3;3;2
2019-02-27 13:59:58;121;67;12;7;0;5;5;5;3;3;2
2019-02-27 14:00:59;121;67;12;7;0;5;5;5;3;3;2
2019-02-27 14:01:59;121;67;12;7;0;5;5;5;3;3;2
2019-02-27 14:03:00;121;67;12;7;0;5;5;5;3;3;2
2019-02-27 14:03:58;121;67;12;7;0;5;5;5;3;3;2
2019-02-27 14:04:59;122;67;13;7;0;5;5;5;3;3;2
2019-02-27 14:05:58;122;67;13;7;0;5;5;5;3;3;2
2019-02-27 14:06:59;123;68;13;7;0;5;5;5;3;3;2
2019-02-27 14:07:59;124;68;13;7;0;5;5;5;3;3;2
2019-02-27 14:08:58;124;68;13;7;0;5;5;5;3;3;2
2019-02-27 14:09:59;124;68;13;7;0;5;5;5;3;3;2
2019-02-27 14:10:59;124;68;13;7;0;5;5;5;3;3;2
2019-02-27 14:11:58;124;68;13;7;0;5;5;5;3;3;2
2019-02-27 14:12:59;124;68;13;7;0;5;5;5;3;3;2
2019-02-27 14:13:59;124;68;13;7;0;5;5;5;3;3;2
2019-02-27 14:14:58;124;68;13;7;0;5;5;5;3;3;2
2019-02-27 14:15:59;124;68;13;7;0;5;5;5;3;3;2
2019-02-27 14:16:59;124;68;13;7;0;5;5;5;3;3;2
2019-02-27 14:17:58;124;68;13;7;0;5;5;5;3;3;2
2019-02-27 14:18:59;125;69;13;7;0;5;5;5;3;3;2
2019-02-27 14:19:58;125;69;13;7;0;5;5;5;3;3;2
2019-02-27 14:20:59;125;69;13;7;0;5;5;5;3;3;2
2019-02-27 14:21:59;125;69;13;7;0;5;5;5;3;3;2
2019-02-27 14:22:58;125;69;13;7;0;5;5;5;3;3;2
2019-02-27 14:23:59;125;69;13;7;0;5;5;5;3;3;2
2019-02-27 14:24:58;126;70;13;7;0;5;5;5;3;3;2
2019-02-27 14:25:59;127;71;13;7;0;5;5;5;3;3;2
2019-02-27 14:26:59;128;71;14;7;0;5;5;5;3;3;2
2019-02-27 14:27:58;128;71;14;7;0;5;5;5;3;3;2
2019-02-27 14:28:59;128;71;14;7;0;5;5;5;3;3;2
2019-02-27 14:29:59;128;71;14;7;0;5;5;5;3;3;2
2019-02-27 14:30:58;128;71;14;7;0;5;5;5;3;3;2
2019-02-27 14:31:59;128;71;14;7;0;5;5;5;3;3;2
2019-02-27 14:33:00;129;72;14;7;0;5;5;5;3;3;2
2019-02-27 14:33:58;129;72;14;7;0;5;5;5;3;3;2
2019-02-27 14:34:59;129;72;14;7;0;5;5;5;3;3;2
2019-02-27 14:35:58;129;72;14;7;0;5;5;5;3;3;2
2019-02-27 14:36:59;129;72;14;7;0;5;5;5;3;3;2
2019-02-27 14:37:59;129;72;14;7;0;5;5;5;3;3;2
2019-02-27 14:38:58;129;72;14;7;0;5;5;5;3;3;2
2019-02-27 14:39:59;129;72;14;7;0;5;5;5;3;3;2
2019-02-27 14:40:59;129;72;14;7;0;5;5;5;3;3;2
2019-02-27 14:41:58;130;73;14;7;0;5;5;5;3;3;2
2019-02-27 14:42:59;130;73;14;7;0;5;5;5;3;3;2
2019-02-27 14:43:58;130;73;14;7;0;5;5;5;3;3;2
2019-02-27 14:44:59;130;73;14;7;0;5;5;5;3;3;2
2019-02-27 14:45:59;130;73;14;7;0;5;5;5;3;3;2
2019-02-27 14:46:58;130;73;14;7;0;5;5;5;3;3;2
2019-02-27 14:47:59;130;73;14;7;0;5;5;5;3;3;2
2019-02-27 14:48:59;131;74;14;7;0;5;5;5;3;3;2
2019-02-27 14:49:58;133;75;14;7;2;5;5;5;3;3;2
2019-02-27 14:50:59;135;76;14;7;3;5;5;5;3;3;2
2019-02-27 14:51:59;136;77;14;7;3;5;5;5;3;3;2
2019-02-27 14:52:58;136;77;14;7;3;5;5;5;3;3;2
2019-02-27 14:53:59;137;78;14;7;3;5;5;5;3;3;2
2019-02-27 14:54:59;137;78;14;7;3;5;5;5;3;3;2
2019-02-27 14:55:58;137;78;14;7;3;5;5;5;3;3;2
2019-02-27 14:56:59;137;78;14;7;3;5;5;5;3;3;2
2019-02-27 14:57:59;137;78;14;7;3;5;5;5;3;3;2
2019-02-27 14:58:58;137;78;14;7;3;5;5;5;3;3;2
2019-02-27 14:59:59;138;79;14;7;3;5;5;5;3;3;2
2019-02-27 15:00:58;139;80;14;7;3;5;5;5;3;3;2
2019-02-27 15:01:59;139;80;14;7;3;5;5;5;3;3;2
2019-02-27 15:02:59;139;80;14;7;3;5;5;5;3;3;2
2019-02-27 15:03:58;139;80;14;7;3;5;5;5;3;3;2
2019-02-27 15:04:59;139;80;14;7;3;5;5;5;3;3;2
2019-02-27 15:05:58;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:06:59;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:07:59;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:08:58;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:09:59;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:10:58;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:11:59;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:12:59;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:13:58;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:14:59;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:15:58;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:16:59;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:17:59;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:18:58;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:19:59;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:20:59;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:21:58;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:22:59;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:23:58;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:24:59;140;80;14;7;4;5;5;5;3;3;2
2019-02-27 15:25:59;141;81;14;7;4;5;5;5;3;3;2
2019-02-27 15:26:58;141;81;14;7;4;5;5;5;3;3;2
2019-02-27 15:27:59;141;81;14;7;4;5;5;5;3;3;2
2019-02-27 15:28:59;141;81;14;7;4;5;5;5;3;3;2
2019-02-27 15:29:58;141;81;14;7;4;5;5;5;3;3;2
2019-02-27 15:30:59;141;81;14;7;4;5;5;5;3;3;2
2019-02-27 15:31:59;141;81;14;7;4;5;5;5;3;3;2
2019-02-27 15:32:59;141;81;14;7;4;5;5;5;3;3;2
2019-02-27 15:33:58;141;81;14;7;4;5;5;5;3;3;2
2019-02-27 15:34:59;141;81;14;7;4;5;5;5;3;3;2
2019-02-27 15:35:59;142;82;14;7;4;5;5;5;3;3;2
2019-02-27 15:36:58;142;82;14;7;4;5;5;5;3;3;2
2019-02-27 15:37:59;142;82;14;7;4;5;5;5;3;3;2
2019-02-27 15:38:59;142;82;14;7;4;5;5;5;3;3;2
2019-02-27 15:39:58;142;82;14;7;4;5;5;5;3;3;2
2019-02-27 15:40:59;143;83;14;7;4;5;5;5;3;3;2
2019-02-27 15:41:58;143;83;14;7;4;5;5;5;3;3;2
2019-02-27 15:42:59;144;84;14;7;4;5;5;5;3;3;2
2019-02-27 15:43:59;144;84;14;7;4;5;5;5;3;3;2
2019-02-27 15:44:58;144;84;14;7;4;5;5;5;3;3;2
2019-02-27 15:45:59;144;84;14;7;4;5;5;5;3;3;2
2019-02-27 15:46:59;144;84;14;7;4;5;5;5;3;3;2
2019-02-27 15:47:58;145;84;14;7;4;5;6;5;3;3;2
2019-02-27 15:48:59;145;84;14;7;4;5;6;5;3;3;2
2019-02-27 15:49:58;145;84;14;7;4;5;6;5;3;3;2
2019-02-27 15:50:59;145;84;14;7;4;5;6;5;3;3;2
2019-02-27 15:51:59;146;85;14;7;4;5;6;5;3;3;2
2019-02-27 15:52:58;146;85;14;7;4;5;6;5;3;3;2
2019-02-27 15:53:59;146;85;14;7;4;5;6;5;3;3;2
2019-02-27 15:54:58;146;85;14;7;4;5;6;5;3;3;2
2019-02-27 15:55:59;146;85;14;7;4;5;6;5;3;3;2
2019-02-27 15:56:59;147;86;14;7;4;5;6;5;3;3;2
2019-02-27 15:57:58;148;86;14;7;4;5;6;5;3;3;2
2019-02-27 15:58:59;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 15:59:59;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:00:58;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:01:59;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:02:58;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:03:59;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:04:59;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:05:58;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:06:59;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:07:59;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:08:58;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:09:59;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:10:59;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:11:58;148;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:12:59;149;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:14:00;149;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:14:58;149;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:15:59;149;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:16:58;149;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:17:59;149;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:18:59;149;87;14;7;4;5;6;5;3;3;2
2019-02-27 16:19:58;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:20:59;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:21:59;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:22:58;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:23:59;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:24:59;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:25:58;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:26:59;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:27:59;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:28:58;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:29:59;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:30:59;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:31:58;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:32:59;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:34:00;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:34:58;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:35:59;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:36:58;150;87;14;7;4;5;7;5;3;3;2
2019-02-27 16:37:59;151;88;14;7;4;5;7;5;3;3;2
2019-02-27 16:38:58;151;88;14;7;4;5;7;5;3;3;2
2019-02-27 16:39:59;151;88;14;7;4;5;7;5;3;3;2
2019-02-27 16:40:59;151;88;14;7;4;5;7;5;3;3;2
2019-02-27 16:41:58;151;88;14;7;4;5;7;5;3;3;2
2019-02-27 16:42:59;151;88;14;7;4;5;7;5;3;3;2
2019-02-27 16:43:58;151;88;14;7;4;5;7;5;3;3;2
2019-02-27 16:44:59;151;88;14;7;4;5;7;5;3;3;2
2019-02-27 16:45:59;151;88;14;7;4;5;7;5;3;3;2
2019-02-27 16:46:58;152;89;14;7;4;5;7;5;3;3;2
2019-02-27 16:47:59;152;89;14;7;4;5;7;5;3;3;2
2019-02-27 16:48:58;152;89;14;7;4;5;7;5;3;3;2
2019-02-27 16:49:59;152;89;14;7;4;5;7;5;3;3;2
2019-02-27 16:50:59;152;89;14;7;4;5;7;5;3;3;2
2019-02-27 16:51:58;152;89;14;7;4;5;7;5;3;3;2
2019-02-27 16:52:59;152;89;14;7;4;5;7;5;3;3;2
2019-02-27 16:53:59;152;89;14;7;4;5;7;5;3;3;2
2019-02-27 16:54:58;154;91;14;7;4;5;7;5;3;3;2
2019-02-27 16:55:59;154;91;14;7;4;5;7;5;3;3;2
2019-02-27 16:56:58;154;91;14;7;4;5;7;5;3;3;2
2019-02-27 16:57:59;154;91;14;7;4;5;7;5;3;3;2
2019-02-27 16:58:59;154;91;14;7;4;5;7;5;3;3;2
2019-02-27 16:59:58;154;91;14;7;4;5;7;5;3;3;2
2019-02-27 17:00:59;154;91;14;7;4;5;7;5;3;3;2
2019-02-27 17:01:59;154;91;14;7;4;5;7;5;3;3;2
2019-02-27 17:02:58;154;91;14;7;4;5;7;5;3;3;2
2019-02-27 17:03:59;154;91;14;7;4;5;7;5;3;3;2
2019-02-27 17:04:58;155;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:05:59;155;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:06:59;155;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:07:58;155;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:08:59;156;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:09:59;156;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:10:58;156;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:11:59;156;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:12:59;156;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:13:58;156;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:14:59;156;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:15:59;156;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:16:58;156;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:17:59;156;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:18:58;156;92;14;7;4;5;7;5;3;3;2
2019-02-27 17:19:59;157;92;15;7;4;5;7;5;3;3;2
2019-02-27 17:20:59;157;92;15;7;4;5;7;5;3;3;2
2019-02-27 17:21:58;157;92;15;7;4;5;7;5;3;3;2
2019-02-27 17:22:59;158;93;15;7;4;5;7;5;3;3;2
2019-02-27 17:23:59;158;92;16;7;4;5;7;5;3;3;2
2019-02-27 17:24:58;158;92;16;7;4;5;7;5;3;3;2
2019-02-27 17:25:59;158;92;16;7;4;5;7;5;3;3;2
2019-02-27 17:26:59;158;92;16;7;4;5;7;5;3;3;2
2019-02-27 17:27:58;158;92;16;7;4;5;7;5;3;3;2
2019-02-27 17:28:59;158;92;16;7;4;5;7;5;3;3;2
2019-02-27 17:29:58;158;92;16;7;4;5;7;5;3;3;2
2019-02-27 17:30:59;158;92;16;7;4;5;7;5;3;3;2
2019-02-27 17:31:59;158;92;16;7;4;5;7;5;3;3;2
2019-02-27 17:32:58;158;92;16;7;4;5;7;5;3;3;2
2019-02-27 17:33:59;158;92;16;7;4;5;7;5;3;3;2
2019-02-27 17:34:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:35:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:36:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:37:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:38:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:39:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:40:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:41:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:42:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:43:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:44:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:45:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:46:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:47:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:48:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:49:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:50:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:51:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:52:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:53:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:54:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:55:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:56:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:57:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:58:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 17:59:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:00:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:01:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:02:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:03:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:04:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:05:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:06:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:07:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:08:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:09:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:10:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:11:59;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:12:58;159;93;16;7;4;5;7;5;3;3;2
2019-02-27 18:13:59;160;94;16;7;4;5;7;5;3;3;2
2019-02-27 18:14:59;160;94;16;7;4;5;7;5;3;3;2
2019-02-27 18:15:58;161;95;16;7;4;5;7;5;3;3;2
2019-02-27 18:16:59;161;95;16;7;4;5;7;5;3;3;2
2019-02-27 18:17:58;161;95;16;7;4;5;7;5;3;3;2
2019-02-27 18:18:59;161;95;16;7;4;5;7;5;3;3;2
2019-02-27 18:19:59;161;95;16;7;4;5;7;5;3;3;2
2019-02-27 18:20:58;161;95;16;7;4;5;7;5;3;3;2
2019-02-27 18:21:59;161;95;16;7;4;5;7;5;3;3;2
2019-02-27 18:22:58;161;95;16;7;4;5;7;5;3;3;2
2019-02-27 18:23:59;161;95;16;7;4;5;7;5;3;3;2
2019-02-27 18:24:59;161;95;16;7;4;5;7;5;3;3;2
2019-02-27 18:25:58;161;95;16;7;4;5;7;5;3;3;2
2019-02-27 18:26:59;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:27:58;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:28:59;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:29:59;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:30:58;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:31:59;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:32:59;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:33:58;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:34:59;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:35:59;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:36:58;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:37:59;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:38:58;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:39:59;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:40:59;162;96;16;7;4;5;7;5;3;3;2
2019-02-27 18:41:58;162;97;15;7;4;5;7;5;3;3;2
2019-02-27 18:42:59;162;97;15;7;4;5;7;5;3;3;2
2019-02-27 18:43:59;162;97;15;7;4;5;7;5;3;3;2
2019-02-27 18:44:58;163;97;15;7;5;5;7;5;3;3;2
2019-02-27 18:45:59;163;97;15;7;5;5;7;5;3;3;2
2019-02-27 18:46:59;163;97;15;7;5;5;7;5;3;3;2
2019-02-27 18:47:58;164;97;15;7;5;5;7;5;3;3;2
2019-02-27 18:48:59;164;97;15;7;5;5;7;5;3;3;2
2019-02-27 18:49:59;164;97;15;7;5;5;7;5;3;3;2
2019-02-27 18:50:58;164;97;15;7;5;5;7;5;3;3;2
2019-02-27 18:51:59;164;97;15;7;5;5;7;5;3;3;2
2019-02-27 18:52:58;164;97;15;7;5;5;7;5;3;3;2
2019-02-27 18:53:59;164;97;15;7;5;5;7;5;3;3;2
2019-02-27 18:54:59;164;97;15;7;5;5;7;5;3;3;2
2019-02-27 18:55:58;164;97;15;7;5;5;7;5;3;3;2
2019-02-27 18:56:59;165;98;15;7;5;5;7;5;3;3;2
2019-02-27 18:57:59;165;98;15;7;5;5;7;5;3;3;2
2019-02-27 18:58:58;165;98;15;7;5;5;7;5;3;3;2
2019-02-27 18:59:59;165;98;15;7;5;5;7;5;3;3;2
2019-02-27 19:00:58;165;98;15;7;5;5;7;5;3;3;2
2019-02-27 19:01:59;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:02:59;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:03:58;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:04:59;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:05:59;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:06:58;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:07:59;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:08:59;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:09:58;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:10:59;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:12:00;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:12:58;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:13:59;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:14:58;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:15:59;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:16:59;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:17:58;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:18:59;166;99;15;7;5;5;7;5;3;3;2
2019-02-27 19:19:58;167;100;15;7;5;5;7;5;3;3;2
2019-02-27 19:20:59;167;100;15;7;5;5;7;5;3;3;2
2019-02-27 19:21:59;167;100;15;7;5;5;7;5;3;3;2
2019-02-27 19:22:58;167;100;15;7;5;5;7;5;3;3;2
2019-02-27 19:23:59;167;100;15;7;5;5;7;5;3;3;2
2019-02-27 19:24:59;167;100;15;7;5;5;7;5;3;3;2
2019-02-27 19:25:58;167;100;15;7;5;5;7;5;3;3;2
2019-02-27 19:26:59;167;100;15;7;5;5;7;5;3;3;2
2019-02-27 19:27:58;167;100;15;7;5;5;7;5;3;3;2
2019-02-27 19:28:59;167;100;15;7;5;5;7;5;3;3;2
2019-02-27 19:29:59;167;100;15;7;5;5;7;5;3;3;2
2019-02-27 19:30:58;168;100;15;7;6;5;7;5;3;3;2
2019-02-27 19:31:59;169;101;15;7;6;5;7;5;3;3;2
2019-02-27 19:32:59;169;101;15;7;6;5;7;5;3;3;2
2019-02-27 19:33:58;169;101;15;7;6;5;7;5;3;3;2
2019-02-27 19:34:59;170;102;15;7;6;5;7;5;3;3;2
2019-02-27 19:35:59;170;102;15;7;6;5;7;5;3;3;2
2019-02-27 19:36:58;170;102;15;7;6;5;7;5;3;3;2
2019-02-27 19:37:59;170;103;14;7;6;5;7;5;3;3;2
2019-02-27 19:38:58;170;103;14;7;6;5;7;5;3;3;2
2019-02-27 19:39:59;170;103;14;7;6;5;7;5;3;3;2
2019-02-27 19:40:59;170;103;14;7;6;5;7;5;3;3;2
2019-02-27 19:41:58;170;103;14;7;6;5;7;5;3;3;2
2019-02-27 19:42:59;170;103;14;7;6;5;7;5;3;3;2
2019-02-27 19:43:59;170;103;14;7;6;5;7;5;3;3;2
2019-02-27 19:44:58;170;103;14;7;6;5;7;5;3;3;2
2019-02-27 19:45:59;170;103;14;7;6;5;7;5;3;3;2
2019-02-27 19:47:00;171;104;14;7;6;5;7;5;3;3;2
2019-02-27 19:47:58;171;104;14;7;6;5;7;5;3;3;2
2019-02-27 19:48:59;171;104;14;7;6;5;7;5;3;3;2
2019-02-27 19:49:58;172;105;14;7;6;5;7;5;3;3;2
