datetime;total_votes;redslot;tutabrain;pupsique;mama_p_zh;ZevB3K;gnom_vorchun;brammator;UncleDre;rockamark;KOCTOPE3
2018-12-12 19:17:58;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:18:59;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:19:58;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:20:59;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:21:58;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:22:59;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:23:59;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:24:58;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:25:59;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:26:59;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:27:58;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:28:59;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:29:58;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:30:59;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:31:59;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:32:58;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:33:59;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:34:59;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:35:58;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:36:59;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:37:58;181;75;52;5;8;7;6;2;3;2;2
2018-12-12 19:38:59;182;75;52;6;8;7;6;2;3;2;2
2018-12-12 19:39:58;182;75;52;6;8;7;6;2;3;2;2
2018-12-12 19:40:59;182;75;52;6;8;7;6;2;3;2;2
2018-12-12 19:41:59;182;75;52;6;8;7;6;2;3;2;2
2018-12-12 19:42:58;182;75;52;6;8;7;6;2;3;2;2
2018-12-12 19:43:59;183;75;52;6;8;7;6;3;3;2;2
2018-12-12 19:44:59;183;75;52;6;8;7;6;3;3;2;2
2018-12-12 19:45:58;184;75;53;6;8;7;6;3;3;2;2
2018-12-12 19:46:59;184;75;53;6;8;7;6;3;3;2;2
2018-12-12 19:47:59;184;75;53;6;8;7;6;3;3;2;2
2018-12-12 19:48:58;184;75;53;6;8;7;6;3;3;2;2
2018-12-12 19:49:59;184;75;53;6;8;7;6;3;3;2;2
2018-12-12 19:50:59;184;75;53;6;8;7;6;3;3;2;2
2018-12-12 19:51:58;184;75;53;6;8;7;6;3;3;2;2
2018-12-12 19:52:59;185;75;53;6;8;7;6;3;3;2;2
2018-12-12 19:53:59;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 19:54:58;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 19:55:59;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 19:56:58;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 19:57:59;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 19:58:58;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 19:59:59;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 20:00:59;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 20:01:58;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 20:02:59;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 20:03:58;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 20:04:59;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 20:05:59;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 20:06:58;185;76;53;6;8;7;6;3;3;2;2
2018-12-12 20:07:59;187;77;54;6;8;7;6;3;3;2;2
2018-12-12 20:08:59;187;77;54;6;8;7;6;3;3;2;2
2018-12-12 20:09:58;187;77;54;6;8;7;6;3;3;2;2
2018-12-12 20:10:59;187;77;54;6;8;7;6;3;3;2;2
2018-12-12 20:11:59;188;77;55;6;8;7;6;3;3;2;2
2018-12-12 20:12:58;188;77;55;6;8;7;6;3;3;2;2
2018-12-12 20:13:59;188;77;55;6;8;7;6;3;3;2;2
2018-12-12 20:14:58;188;77;55;6;8;7;6;3;3;2;2
2018-12-12 20:15:59;189;77;56;6;8;7;6;3;3;2;2
2018-12-12 20:16:59;189;77;56;6;8;7;6;3;3;2;2
2018-12-12 20:17:58;189;77;56;6;8;7;6;3;3;2;2
2018-12-12 20:18:59;189;77;56;6;8;7;6;3;3;2;2
2018-12-12 20:19:59;189;77;56;6;8;7;6;3;3;2;2
2018-12-12 20:20:58;189;77;56;6;8;7;6;3;3;2;2
2018-12-12 20:21:59;189;77;56;6;8;7;6;3;3;2;2
2018-12-12 20:22:59;189;77;56;6;8;7;6;3;3;2;2
2018-12-12 20:23:58;189;77;56;6;8;7;6;3;3;2;2
2018-12-12 20:24:59;189;77;56;6;8;7;6;3;3;2;2
2018-12-12 20:25:59;189;77;56;6;8;7;6;3;3;2;2
2018-12-12 20:26:58;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:27:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:28:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:29:58;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:30:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:31:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:32:58;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:33:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:34:58;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:35:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:36:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:37:58;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:38:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:39:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:40:58;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:41:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:42:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:43:58;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:44:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:45:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:46:58;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:47:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:48:58;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:49:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:50:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:51:58;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:52:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:53:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:54:58;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:55:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:56:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:57:58;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:58:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 20:59:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 21:00:58;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 21:01:59;190;78;56;6;8;7;6;3;3;2;2
2018-12-12 21:02:59;191;79;56;6;8;7;6;3;3;2;2
2018-12-12 21:03:58;191;79;56;6;8;7;6;3;3;2;2
2018-12-12 21:04:59;191;79;56;6;8;7;6;3;3;2;2
2018-12-12 21:05:58;191;79;56;6;8;7;6;3;3;2;2
2018-12-12 21:06:59;191;79;56;6;8;7;6;3;3;2;2
2018-12-12 21:07:59;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:08:58;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:09:59;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:10:59;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:11:58;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:12:59;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:13:59;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:14:58;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:15:59;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:16:58;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:17:59;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:18:58;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:19:59;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:20:59;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:21:58;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:22:59;192;80;56;6;8;7;6;3;3;2;2
2018-12-12 21:23:58;193;80;56;7;8;7;6;3;3;2;2
2018-12-12 21:24:59;193;80;56;7;8;7;6;3;3;2;2
2018-12-12 21:25:59;193;81;55;7;8;7;6;3;3;2;2
2018-12-12 21:26:58;193;81;55;7;8;7;6;3;3;2;2
2018-12-12 21:27:59;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:28:58;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:29:59;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:30:59;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:31:58;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:32:59;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:33:59;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:34:58;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:35:59;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:36:59;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:37:58;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:38:59;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:39:59;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:40:58;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:41:59;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:42:59;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:43:58;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:44:59;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:45:58;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:46:59;194;81;55;8;8;7;6;3;3;2;2
2018-12-12 21:47:59;195;81;56;8;8;7;6;3;3;2;2
2018-12-12 21:48:58;195;81;56;8;8;7;6;3;3;2;2
2018-12-12 21:49:59;195;81;56;8;8;7;6;3;3;2;2
2018-12-12 21:50:59;195;81;56;8;8;7;6;3;3;2;2
2018-12-12 21:51:58;195;81;56;8;8;7;6;3;3;2;2
2018-12-12 21:52:59;197;82;57;8;8;7;6;3;3;2;2
2018-12-12 21:54:00;198;82;57;8;8;7;6;3;3;2;2
2018-12-12 21:54:58;198;82;57;8;8;7;6;3;3;2;2
2018-12-12 21:55:59;198;82;57;8;8;7;6;3;3;2;2
2018-12-12 21:56:58;198;82;57;8;8;7;6;3;3;2;2
2018-12-12 21:57:59;198;82;57;8;8;7;6;3;3;2;2
2018-12-12 21:58:59;198;82;57;8;8;7;6;3;3;2;2
2018-12-12 21:59:58;198;82;57;8;8;7;6;3;3;2;2
2018-12-12 22:00:59;198;82;57;8;8;7;6;3;3;2;2
2018-12-12 22:01:58;198;82;57;8;8;7;6;3;3;2;2
2018-12-12 22:02:59;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:03:59;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:04:58;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:05:59;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:06:59;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:07:58;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:08:59;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:09:59;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:10:58;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:11:59;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:12:59;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:13:58;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:14:59;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:15:59;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:16:58;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:17:59;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:18:58;199;83;57;8;8;7;6;3;3;2;2
2018-12-12 22:19:59;200;84;57;8;8;7;6;3;3;2;2
2018-12-12 22:20:59;200;84;57;8;8;7;6;3;3;2;2
2018-12-12 22:21:58;200;84;57;8;8;7;6;3;3;2;2
2018-12-12 22:22:59;201;84;57;8;8;7;6;3;3;3;2
2018-12-12 22:23:59;201;84;57;8;8;7;6;3;3;3;2
2018-12-12 22:24:58;202;85;57;8;8;7;6;3;3;3;2
2018-12-12 22:25:59;202;85;57;8;8;7;6;3;3;3;2
2018-12-12 22:26:58;202;85;57;8;8;7;6;3;3;3;2
2018-12-12 22:27:59;202;85;57;8;8;7;6;3;3;3;2
2018-12-12 22:28:59;202;85;57;8;8;7;6;3;3;3;2
2018-12-12 22:29:58;202;85;57;8;8;7;6;3;3;3;2
2018-12-12 22:30:59;202;85;57;8;8;7;6;3;3;3;2
2018-12-12 22:31:59;202;85;57;8;8;7;6;3;3;3;2
2018-12-12 22:32:58;203;86;57;8;8;7;6;3;3;3;2
2018-12-12 22:33:59;204;87;57;8;8;7;6;3;3;3;2
2018-12-12 22:34:58;204;87;57;8;8;7;6;3;3;3;2
2018-12-12 22:35:59;204;87;57;8;8;7;6;3;3;3;2
2018-12-12 22:36:59;204;87;57;8;8;7;6;3;3;3;2
2018-12-12 22:37:58;204;87;57;8;8;7;6;3;3;3;2
2018-12-12 22:38:59;204;87;57;8;8;7;6;3;3;3;2
2018-12-12 22:39:59;204;87;57;8;8;7;6;3;3;3;2
2018-12-12 22:40:58;204;87;57;8;8;7;6;3;3;3;2
2018-12-12 22:41:59;204;87;57;8;8;7;6;3;3;3;2
2018-12-12 22:42:59;204;87;57;8;8;7;6;3;3;3;2
2018-12-12 22:43:58;204;87;57;8;8;7;6;3;3;3;2
2018-12-12 22:44:59;204;87;57;8;8;7;6;3;3;3;2
2018-12-12 22:45:58;205;88;57;8;8;7;6;3;3;3;2
2018-12-12 22:46:59;205;88;57;8;8;7;6;3;3;3;2
2018-12-12 22:47:59;205;88;57;8;8;7;6;3;3;3;2
2018-12-12 22:48:58;205;88;57;8;8;7;6;3;3;3;2
2018-12-12 22:49:59;205;88;57;8;8;7;6;3;3;3;2
2018-12-12 22:50:59;205;88;57;8;8;7;6;3;3;3;2
2018-12-12 22:51:58;205;88;57;8;8;7;6;3;3;3;2
2018-12-12 22:52:59;205;88;57;8;8;7;6;3;3;3;2
2018-12-12 22:53:59;205;88;57;8;8;7;6;3;3;3;2
2018-12-12 22:54:58;205;88;57;8;8;7;6;3;3;3;2
2018-12-12 22:55:59;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 22:56:58;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 22:57:59;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 22:58:58;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 22:59:59;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:00:59;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:01:58;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:02:59;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:03:59;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:04:59;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:06:00;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:06:58;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:07:59;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:08:58;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:09:59;206;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:10:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:11:58;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:12:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:13:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:14:58;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:15:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:16:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:17:58;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:18:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:19:58;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:20:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:21:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:22:58;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:23:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:24:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:25:58;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:26:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:27:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:28:58;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:29:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:30:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:31:58;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:32:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:33:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:34:58;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:35:59;207;89;57;8;8;7;6;3;3;3;2
2018-12-12 23:36:59;206;88;57;8;8;7;6;3;3;3;2
2018-12-12 23:37:58;206;88;57;8;8;7;6;3;3;3;2
2018-12-12 23:38:59;206;88;57;8;8;7;6;3;3;3;2
2018-12-12 23:39:59;207;88;58;8;8;7;6;3;3;3;2
2018-12-12 23:40:58;207;88;58;8;8;7;6;3;3;3;2
2018-12-12 23:41:59;207;88;58;8;8;7;6;3;3;3;2
2018-12-12 23:42:59;207;88;58;8;8;7;6;3;3;3;2
2018-12-12 23:43:58;207;88;58;8;8;7;6;3;3;3;2
2018-12-12 23:44:59;207;88;58;8;8;7;6;3;3;3;2
2018-12-12 23:45:59;209;90;58;8;8;7;6;3;3;3;2
2018-12-12 23:46:58;209;90;58;8;8;7;6;3;3;3;2
2018-12-12 23:47:59;209;90;58;8;8;7;6;3;3;3;2
2018-12-12 23:48:59;209;90;58;8;8;7;6;3;3;3;2
2018-12-12 23:49:58;209;90;58;8;8;7;6;3;3;3;2
2018-12-12 23:50:59;209;90;58;8;8;7;6;3;3;3;2
2018-12-12 23:51:59;209;90;58;8;8;7;6;3;3;3;2
2018-12-12 23:52:58;209;90;58;8;8;7;6;3;3;3;2
2018-12-12 23:53:59;210;91;58;8;8;7;6;3;3;3;2
2018-12-12 23:54:59;210;91;58;8;8;7;6;3;3;3;2
2018-12-12 23:55:58;210;91;58;8;8;7;6;3;3;3;2
2018-12-12 23:56:59;210;91;58;8;8;7;6;3;3;3;2
2018-12-12 23:57:58;210;91;58;8;8;7;6;3;3;3;2
2018-12-12 23:58:59;209;91;57;8;8;7;6;3;3;3;2
2018-12-12 23:59:59;209;91;57;8;8;7;6;3;3;3;2
