datetime;total_votes;maria_ego;rockamark;UndeadMoroz;UncleDre;Bf109H;jovan;pupsique;user0ff;ZevB3K;brammator
2018-12-26 00:00:59;0;0;0;0;0;0;0;0;0;0;0
2018-12-26 00:01:58;0;0;0;0;0;0;0;0;0;0;0
2018-12-26 00:02:59;0;0;0;0;0;0;0;0;0;0;0
2018-12-26 00:03:58;0;0;0;0;0;0;0;0;0;0;0
2018-12-26 00:04:59;0;0;0;0;0;0;0;0;0;0;0
2018-12-26 00:05:59;0;0;0;0;0;0;0;0;0;0;0
2018-12-26 00:06:58;0;0;0;0;0;0;0;0;0;0;0
2018-12-26 00:07:59;0;0;0;0;0;0;0;0;0;0;0
2018-12-26 00:08:59;0;0;0;0;0;0;0;0;0;0;0
2018-12-26 00:09:58;0;0;0;0;0;0;0;0;0;0;0
2018-12-26 00:10:59;0;0;0;0;0;0;0;0;0;0;0
2018-12-26 00:11:58;0;0;0;0;0;0;0;0;0;0;0
2018-12-26 00:12:59;0;0;0;0;0;0;0;0;0;0;0
2018-12-26 00:13:59;2;0;0;0;0;0;1;0;0;0;0
2018-12-26 00:14:58;2;0;0;0;0;0;1;0;0;0;0
2018-12-26 00:15:59;4;0;0;0;0;0;2;0;0;0;0
2018-12-26 00:16:59;5;0;1;0;0;0;2;0;0;0;0
2018-12-26 00:17:58;5;0;1;0;0;0;2;0;0;0;0
2018-12-26 00:18:59;6;0;1;0;0;0;2;0;0;0;0
2018-12-26 00:19:59;6;0;1;0;0;0;2;0;0;0;0
2018-12-26 00:20:58;6;0;1;0;0;0;2;0;0;0;0
2018-12-26 00:21:59;6;0;1;0;0;0;2;0;0;0;0
2018-12-26 00:22:59;6;0;1;0;0;0;2;0;0;0;0
2018-12-26 00:23:58;6;0;1;0;0;0;2;0;0;0;0
2018-12-26 00:24:59;6;0;1;0;0;0;2;0;0;0;0
2018-12-26 00:25:59;6;0;1;0;0;0;2;0;0;0;0
2018-12-26 00:26:58;7;0;1;0;1;0;2;0;0;0;0
2018-12-26 00:27:59;7;0;1;0;1;0;2;0;0;0;0
2018-12-26 00:28:59;9;0;2;0;1;0;3;0;0;0;0
2018-12-26 00:29:58;10;0;2;0;2;0;3;0;0;0;0
2018-12-26 00:30:59;10;0;2;0;2;0;3;0;0;0;0
2018-12-26 00:31:58;11;0;2;0;2;0;4;0;0;0;0
2018-12-26 00:32:59;12;0;2;0;2;0;4;0;0;0;0
2018-12-26 00:33:59;12;0;2;0;2;0;4;0;0;0;0
2018-12-26 00:34:58;12;0;2;0;2;0;4;0;0;0;0
2018-12-26 00:35:59;12;0;2;0;2;0;4;0;0;0;0
2018-12-26 00:36:59;13;0;2;0;3;0;4;0;0;0;0
2018-12-26 00:37:58;13;0;2;0;3;0;4;0;0;0;0
2018-12-26 00:38:59;14;0;2;1;3;0;4;0;0;0;0
2018-12-26 00:39:59;14;0;2;1;3;0;4;0;0;0;0
2018-12-26 00:40:58;15;0;2;1;4;0;4;0;0;0;0
2018-12-26 00:41:59;15;0;2;1;4;0;4;0;0;0;0
2018-12-26 00:42:59;15;0;2;1;4;0;4;0;0;0;0
2018-12-26 00:43:58;15;0;2;1;4;0;4;0;0;0;0
2018-12-26 00:44:59;16;0;2;1;5;0;4;0;0;0;0
2018-12-26 00:45:59;17;0;2;2;5;0;4;0;0;0;0
2018-12-26 00:46:58;17;0;2;2;5;0;4;0;0;0;0
2018-12-26 00:47:59;19;0;2;2;6;1;4;0;0;0;0
2018-12-26 00:48:59;20;0;2;2;6;2;4;0;0;0;0
2018-12-26 00:49:58;21;0;2;2;6;2;4;0;0;0;0
2018-12-26 00:50:59;21;0;2;2;6;2;4;0;0;0;0
2018-12-26 00:51:59;21;0;2;2;6;2;4;0;0;0;0
2018-12-26 00:52:58;22;0;3;2;6;2;4;0;0;0;0
2018-12-26 00:53:59;22;0;3;2;6;2;4;0;0;0;0
2018-12-26 00:54:58;22;0;3;2;6;2;4;0;0;0;0
2018-12-26 00:55:59;23;0;3;2;6;2;4;0;0;0;0
2018-12-26 00:56:59;23;0;3;2;6;2;4;0;0;0;0
2018-12-26 00:57:58;24;0;4;2;6;2;4;0;0;0;0
2018-12-26 00:58:59;25;0;4;2;6;3;4;0;0;0;0
2018-12-26 00:59:59;25;0;4;2;6;3;4;0;0;0;0
2018-12-26 01:00:58;25;0;4;2;6;3;4;0;0;0;0
2018-12-26 01:01:59;25;0;4;2;6;3;4;0;0;0;0
2018-12-26 01:02:59;25;0;4;2;6;3;4;0;0;0;0
2018-12-26 01:03:58;26;0;4;2;6;3;4;0;0;0;0
2018-12-26 01:04:59;26;0;4;2;6;3;4;0;0;0;0
2018-12-26 01:05:59;26;0;4;2;6;3;4;0;0;0;0
2018-12-26 01:06:58;26;0;4;2;6;3;4;0;0;0;0
2018-12-26 01:07:59;27;0;4;2;6;4;4;0;0;0;0
2018-12-26 01:08:59;27;0;4;2;6;4;4;0;0;0;0
2018-12-26 01:09:58;27;0;4;2;6;4;4;0;0;0;0
2018-12-26 01:10:59;27;0;4;2;6;4;4;0;0;0;0
2018-12-26 01:11:59;28;0;4;2;7;4;4;0;0;0;0
2018-12-26 01:12:58;29;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:13:59;29;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:14:58;29;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:15:59;30;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:16:59;30;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:17:58;30;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:18:59;30;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:19:59;30;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:20:58;30;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:21:59;30;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:22:58;30;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:23:59;30;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:24:59;30;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:25:58;30;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:26:59;30;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:27:59;30;0;4;3;7;4;4;0;0;0;0
2018-12-26 01:28:58;31;0;5;3;7;4;4;0;0;0;0
2018-12-26 01:29:59;32;0;5;3;7;4;4;0;0;0;0
2018-12-26 01:30:58;33;0;6;3;7;4;4;0;0;0;0
2018-12-26 01:31:59;33;0;6;3;7;4;4;0;0;0;0
2018-12-26 01:32:59;33;0;6;3;7;4;4;0;0;0;0
2018-12-26 01:33:58;33;0;6;3;7;4;4;0;0;0;0
2018-12-26 01:34:59;33;0;6;3;7;4;4;0;0;0;0
2018-12-26 01:35:58;34;0;7;3;7;4;4;0;0;0;0
2018-12-26 01:36:59;34;0;7;3;7;4;4;0;0;0;0
2018-12-26 01:37:59;34;0;7;3;7;4;4;0;0;0;0
2018-12-26 01:38:58;34;0;7;3;7;4;4;0;0;0;0
2018-12-26 01:39:59;34;0;7;3;7;4;4;0;0;0;0
2018-12-26 01:40:59;33;0;7;3;7;4;4;0;0;0;0
2018-12-26 01:41:58;34;0;8;3;7;4;4;0;0;0;0
2018-12-26 01:42:59;34;0;8;3;7;4;4;0;0;0;0
2018-12-26 01:44:00;34;0;8;3;7;4;4;0;0;0;0
2018-12-26 01:44:58;34;0;8;3;7;4;4;0;0;0;0
2018-12-26 01:45:59;34;0;8;3;7;4;4;0;0;0;0
2018-12-26 01:46:58;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 01:47:59;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 01:48:59;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 01:49:58;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 01:50:59;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 01:51:59;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 01:52:58;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 01:53:59;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 01:54:59;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 01:55:58;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 01:56:59;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 01:57:58;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 01:58:59;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 01:59:59;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 02:00:58;35;0;8;3;7;5;4;0;0;0;0
2018-12-26 02:01:59;37;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:02:59;37;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:03:58;37;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:04:59;37;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:05:59;37;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:06:58;37;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:07:59;37;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:09:00;37;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:09:58;37;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:10:59;37;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:11:58;37;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:12:59;38;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:13:58;38;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:14:59;38;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:15:59;38;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:16:58;38;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:17:59;38;0;8;3;7;6;5;0;0;0;0
2018-12-26 02:18:58;39;0;8;3;7;6;6;0;0;0;0
2018-12-26 02:19:59;39;0;8;3;7;6;6;0;0;0;0
2018-12-26 02:20:59;39;0;8;3;7;6;6;0;0;0;0
2018-12-26 02:21:58;39;2;8;3;6;6;6;0;0;0;0
2018-12-26 02:22:59;39;2;8;3;6;6;6;0;0;0;0
2018-12-26 02:23:59;39;2;8;3;6;6;6;0;0;0;0
2018-12-26 02:24:58;39;2;8;3;6;6;6;0;0;0;0
2018-12-26 02:25:59;39;2;8;3;6;6;6;0;0;0;0
2018-12-26 02:26:58;39;2;8;3;6;6;6;0;0;0;0
2018-12-26 02:27:59;40;3;8;3;6;6;6;0;0;0;0
2018-12-26 02:28:59;40;3;8;3;6;6;6;0;0;0;0
2018-12-26 02:29:58;41;3;8;3;6;7;6;0;0;0;0
2018-12-26 02:30:59;42;3;8;3;7;7;6;0;0;0;0
2018-12-26 02:31:58;42;3;8;3;7;7;6;0;0;0;0
2018-12-26 02:32:59;42;3;8;3;7;7;6;0;0;0;0
2018-12-26 02:33:59;42;3;8;3;7;7;6;0;0;0;0
2018-12-26 02:34:58;42;3;8;3;7;7;6;0;0;0;0
2018-12-26 02:35:59;42;3;8;3;7;7;6;0;0;0;0
2018-12-26 02:36:59;43;3;9;3;7;7;6;0;0;0;0
2018-12-26 02:37:58;43;3;9;3;7;7;6;0;0;0;0
2018-12-26 02:38:59;43;3;9;3;7;7;6;0;0;0;0
2018-12-26 02:39:59;43;3;9;3;7;7;6;0;0;0;0
2018-12-26 02:40:58;43;3;9;3;7;7;6;0;0;0;0
2018-12-26 02:41:59;44;4;9;3;7;7;6;0;0;0;0
2018-12-26 02:42:58;44;4;9;3;7;7;6;0;0;0;0
2018-12-26 02:43:59;44;3;10;3;7;7;6;0;0;0;0
2018-12-26 02:44:59;44;3;10;3;7;7;6;0;0;0;0
2018-12-26 02:45:58;45;3;11;3;7;7;6;0;0;0;0
2018-12-26 02:46:59;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 02:47:58;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 02:48:59;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 02:49:59;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 02:50:58;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 02:51:59;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 02:52:58;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 02:53:59;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 02:54:59;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 02:55:58;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 02:56:59;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 02:57:59;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 02:58:58;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 02:59:59;45;3;10;3;7;7;7;0;0;0;0
2018-12-26 03:00:59;46;3;10;3;7;8;7;0;0;0;0
2018-12-26 03:01:58;47;3;11;3;7;8;7;0;0;0;0
2018-12-26 03:02:59;47;3;11;3;7;8;7;0;0;0;0
2018-12-26 03:03:59;47;3;11;3;7;8;7;0;0;0;0
2018-12-26 03:04:58;47;3;11;3;7;8;7;0;0;0;0
2018-12-26 03:05:59;47;3;11;3;7;8;7;0;0;0;0
2018-12-26 03:06:59;47;3;11;3;7;8;7;0;0;0;0
2018-12-26 03:07:58;47;3;11;3;7;8;7;0;0;0;0
2018-12-26 03:08:59;48;3;11;3;7;8;7;0;0;1;0
2018-12-26 03:09:58;48;3;11;3;7;8;7;0;0;1;0
2018-12-26 03:10:59;48;3;11;3;7;8;7;0;0;1;0
2018-12-26 03:11:59;48;3;11;3;7;8;7;0;0;1;0
2018-12-26 03:12:58;49;3;12;3;7;8;7;0;0;1;0
2018-12-26 03:13:59;50;3;12;3;7;8;7;0;1;1;0
2018-12-26 03:14:58;50;3;12;3;7;8;7;0;1;1;0
2018-12-26 03:15:59;50;3;12;3;7;8;7;0;1;1;0
2018-12-26 03:16:59;50;3;12;3;7;8;7;0;1;1;0
2018-12-26 03:17:58;50;3;12;3;7;8;7;0;1;1;0
2018-12-26 03:18:59;50;3;12;3;7;8;7;0;1;1;0
2018-12-26 03:19:59;51;3;12;3;7;8;7;0;1;1;0
2018-12-26 03:20:58;51;3;12;3;7;8;7;0;1;1;0
2018-12-26 03:21:59;51;3;12;3;7;8;7;0;1;1;0
2018-12-26 03:22:59;51;3;12;3;7;8;7;0;1;1;0
2018-12-26 03:23:58;52;3;12;3;7;9;7;0;1;1;0
2018-12-26 03:24:59;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:25:59;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:26:58;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:27:59;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:28:58;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:29:59;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:30:59;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:31:58;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:32:59;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:33:59;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:34:58;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:35:59;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:36:58;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:37:59;53;3;12;3;7;9;7;0;2;1;0
2018-12-26 03:38:59;54;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:39:58;54;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:40:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:41:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:42:58;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:43:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:44:58;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:45:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:46:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:47:58;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:48:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:49:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:50:58;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:51:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:52:58;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:53:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:54:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:55:58;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:56:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:57:58;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:58:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 03:59:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 04:00:58;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 04:01:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 04:02:58;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 04:03:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 04:04:59;55;3;12;3;8;9;7;0;2;1;0
2018-12-26 04:05:58;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:06:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:07:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:08:58;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:09:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:10:58;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:11:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:12:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:13:58;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:14:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:15:58;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:16:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:17:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:18:58;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:19:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:20:58;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:21:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:22:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:23:58;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:24:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:25:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:26:58;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:27:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:28:58;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:29:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:30:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:31:58;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:32:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:33:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:34:58;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:35:59;56;4;12;3;8;9;7;0;2;1;0
2018-12-26 04:36:58;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:37:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:38:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:39:58;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:40:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:41:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:42:58;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:43:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:44:58;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:45:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:46:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:47:58;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:48:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:50:00;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:50:58;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:51:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:52:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:53:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:54:58;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:55:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:56:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:57:58;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:58:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 04:59:58;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:00:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:01:58;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:02:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:03:58;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:04:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:05:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:06:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:07:58;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:08:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:09:58;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:10:59;56;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:11:59;57;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:12:58;57;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:13:59;57;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:14:58;57;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:15:59;57;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:16:59;57;4;12;3;8;9;6;0;3;1;0
2018-12-26 05:17:58;58;5;12;3;8;9;6;0;3;1;0
2018-12-26 05:18:59;58;5;12;3;8;9;6;0;3;1;0
2018-12-26 05:19:58;58;5;12;3;8;9;6;0;3;1;0
2018-12-26 05:20:59;58;5;12;3;8;9;6;0;3;1;0
2018-12-26 05:21:59;58;5;12;3;8;9;6;0;3;1;0
2018-12-26 05:22:58;58;5;12;3;8;9;6;0;3;1;0
2018-12-26 05:23:59;59;6;12;3;8;9;6;0;3;1;0
2018-12-26 05:24:58;60;6;13;3;8;9;6;0;3;1;0
2018-12-26 05:25:59;60;6;13;3;8;9;6;0;3;1;0
2018-12-26 05:26:59;60;6;13;3;8;9;6;0;3;1;0
2018-12-26 05:27:58;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:28:59;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:29:59;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:30:58;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:31:59;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:32:59;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:33:58;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:34:59;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:35:59;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:36:58;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:37:59;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:38:58;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:39:59;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:40:58;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:41:59;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:42:59;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:43:58;61;7;13;3;8;9;6;0;3;1;0
2018-12-26 05:44:59;62;7;13;3;8;9;6;0;3;0;0
2018-12-26 05:45:59;63;7;13;3;8;9;6;2;3;1;0
2018-12-26 05:46:58;63;7;13;3;8;9;6;2;3;1;0
2018-12-26 05:47:59;63;7;13;3;8;9;6;2;3;1;0
2018-12-26 05:48:58;63;7;13;3;8;9;6;2;3;1;0
2018-12-26 05:49:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 05:50:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 05:51:58;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 05:52:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 05:53:58;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 05:54:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 05:56:00;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 05:56:58;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 05:57:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 05:58:58;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 05:59:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:00:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:01:58;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:02:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:03:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:04:58;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:06:00;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:06:58;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:07:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:08:58;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:09:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:10:58;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:11:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:12:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:13:58;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:14:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:15:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:16:58;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:17:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:18:58;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:19:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:20:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:21:58;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:22:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:24:00;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:24:59;64;7;13;4;8;9;6;2;3;1;0
2018-12-26 06:25:59;65;7;13;4;8;9;7;2;3;1;0
2018-12-26 06:26:59;65;7;13;4;8;9;7;2;3;1;0
2018-12-26 06:27:58;65;7;13;4;8;9;7;2;3;1;0
2018-12-26 06:28:59;65;7;13;4;8;9;7;2;3;1;0
2018-12-26 06:29:59;65;7;13;4;8;9;7;2;3;1;0
2018-12-26 06:30:58;65;7;13;4;8;9;7;2;3;1;0
2018-12-26 06:31:59;65;7;13;4;8;9;7;2;3;1;0
2018-12-26 06:32:59;65;7;13;4;8;9;7;2;3;1;0
2018-12-26 06:33:58;66;7;13;4;8;10;7;2;3;1;0
2018-12-26 06:34:59;67;7;13;4;9;10;7;2;3;1;0
2018-12-26 06:35:58;67;7;13;4;9;10;7;2;3;1;0
2018-12-26 06:36:59;67;7;13;4;9;10;7;2;3;1;0
2018-12-26 06:37:59;67;7;13;4;9;10;7;2;3;1;0
