datetime;total_votes;Hmmm;Mapm;Terkin;rockamark;bear49;praktik;S_Semenenko;quick_justice;BUG;brammator
2019-06-26 13:02:59;148;70;23;19;4;3;3;3;2;1;2
2019-06-26 13:03:59;148;70;23;19;4;3;3;3;2;1;2
2019-06-26 13:04:58;148;70;23;19;4;3;3;3;2;1;2
2019-06-26 13:05:59;148;70;23;19;4;3;3;3;2;1;2
2019-06-26 13:06:59;148;70;23;19;4;3;3;3;2;1;2
2019-06-26 13:07:58;148;70;23;19;4;3;3;3;2;1;2
2019-06-26 13:08:59;148;70;23;20;4;3;3;3;2;1;2
2019-06-26 13:09:59;148;70;23;20;4;3;3;3;2;1;2
2019-06-26 13:10:58;148;70;23;20;4;3;3;3;2;1;2
2019-06-26 13:11:59;149;71;23;20;4;3;3;3;2;1;2
2019-06-26 13:12:59;150;72;23;20;4;3;3;3;2;1;2
2019-06-26 13:13:58;150;72;23;20;4;3;3;3;2;1;2
2019-06-26 13:14:59;150;72;23;20;4;3;3;3;2;1;2
2019-06-26 13:15:59;150;72;23;20;4;3;3;3;2;1;2
2019-06-26 13:16:58;150;72;23;20;4;3;3;3;2;1;2
2019-06-26 13:17:59;150;72;23;20;4;3;3;3;2;1;2
2019-06-26 13:18:58;150;72;23;20;4;3;3;3;2;1;2
2019-06-26 13:19:59;150;71;24;20;4;3;3;3;2;1;2
2019-06-26 13:20:59;150;71;24;20;4;3;3;3;2;1;2
2019-06-26 13:21:58;150;71;24;20;4;3;3;3;2;1;2
2019-06-26 13:22:59;150;71;24;20;4;3;3;3;2;1;2
2019-06-26 13:23:59;151;71;25;20;4;3;3;3;2;1;2
2019-06-26 13:24:58;151;71;25;20;4;3;3;3;2;1;2
2019-06-26 13:25:59;151;71;25;20;4;3;3;3;2;1;2
2019-06-26 13:26:59;151;71;25;20;4;3;3;3;2;1;2
2019-06-26 13:27:58;151;71;25;20;4;3;3;3;2;1;2
2019-06-26 13:28:59;153;72;25;20;4;3;3;3;2;1;2
2019-06-26 13:29:59;153;72;25;20;4;3;3;3;2;1;2
2019-06-26 13:30:58;154;72;25;20;4;3;3;3;2;1;2
2019-06-26 13:31:59;154;72;25;20;4;3;3;3;2;1;2
2019-06-26 13:32:59;155;73;25;20;4;3;3;3;2;1;2
2019-06-26 13:33:58;155;73;25;20;4;3;3;3;2;1;2
2019-06-26 13:34:59;155;73;25;20;4;3;3;3;2;1;2
2019-06-26 13:35:58;155;73;25;20;4;3;3;3;2;1;2
2019-06-26 13:36:59;155;73;25;20;4;3;3;3;2;1;2
2019-06-26 13:37:58;155;73;25;20;4;3;3;3;2;1;2
2019-06-26 13:38:59;155;73;25;20;4;3;3;3;2;1;2
2019-06-26 13:39:59;156;73;25;20;4;3;3;3;2;1;2
2019-06-26 13:40:58;157;73;25;20;4;3;3;3;2;1;2
2019-06-26 13:41:59;157;73;25;20;4;3;3;3;2;1;2
2019-06-26 13:42:59;157;73;25;20;4;3;3;3;2;1;2
2019-06-26 13:43:58;157;73;25;20;4;3;3;3;2;1;2
2019-06-26 13:44:59;157;73;25;20;4;3;3;3;2;1;2
2019-06-26 13:45:59;158;73;25;20;5;3;3;3;2;1;2
2019-06-26 13:46:58;159;74;25;20;5;3;3;3;2;1;2
2019-06-26 13:47:59;160;75;25;20;5;3;3;3;2;1;2
2019-06-26 13:48:59;160;75;25;20;5;3;3;3;2;1;2
2019-06-26 13:49:58;161;76;25;20;5;3;3;3;2;1;2
2019-06-26 13:50:59;161;76;25;20;5;3;3;3;2;1;2
2019-06-26 13:51:59;161;76;25;20;5;3;3;3;2;1;2
2019-06-26 13:52:58;161;76;25;20;5;3;3;3;2;1;2
2019-06-26 13:53:59;161;77;25;20;5;3;3;3;2;1;2
2019-06-26 13:54:58;161;77;25;20;5;3;3;3;2;1;2
2019-06-26 13:55:59;161;77;25;20;5;3;3;3;2;1;2
2019-06-26 13:56:59;161;77;25;20;5;3;3;3;2;1;2
2019-06-26 13:57:58;161;77;25;20;5;3;3;3;2;1;2
2019-06-26 13:58:59;161;77;25;20;5;3;3;3;2;1;2
2019-06-26 13:59:59;161;77;25;20;5;3;3;3;2;1;2
2019-06-26 14:00:58;162;78;25;20;5;3;3;3;2;1;2
2019-06-26 14:01:59;162;78;25;20;5;3;3;3;2;1;2
2019-06-26 14:02:59;162;78;25;20;5;3;3;3;2;1;2
2019-06-26 14:03:58;162;78;25;20;5;3;3;3;2;1;2
2019-06-26 14:04:59;162;78;25;20;5;3;3;3;2;1;2
2019-06-26 14:05:59;162;78;25;20;5;3;3;3;2;1;2
2019-06-26 14:06:58;161;78;25;19;5;3;3;3;2;1;2
2019-06-26 14:07:59;161;78;25;19;5;3;3;3;2;1;2
2019-06-26 14:09:00;162;78;25;19;5;3;3;3;2;1;2
2019-06-26 14:09:58;160;78;25;18;5;3;3;3;2;1;2
2019-06-26 14:10:59;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:11:58;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:12:59;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:13:59;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:14:58;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:15:59;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:16:59;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:17:58;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:18:59;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:19:59;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:20:58;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:21:59;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:22:59;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:23:58;161;79;25;18;5;3;3;3;2;1;2
2019-06-26 14:24:59;162;80;25;18;5;3;3;3;2;1;2
2019-06-26 14:25:58;163;81;25;18;5;3;3;3;2;1;2
2019-06-26 14:26:59;163;81;25;18;5;3;3;3;2;1;2
2019-06-26 14:27:59;163;81;25;18;5;3;3;3;2;1;2
2019-06-26 14:28:58;163;81;25;18;5;3;3;3;2;1;2
2019-06-26 14:29:59;163;81;25;18;5;3;3;3;2;1;2
2019-06-26 14:30:59;163;81;25;18;5;3;3;3;2;1;2
2019-06-26 14:31:58;163;81;25;18;5;3;3;3;2;1;2
2019-06-26 14:32:59;163;81;25;18;5;3;3;3;2;1;2
2019-06-26 14:33:59;163;81;24;19;5;3;3;3;2;1;2
2019-06-26 14:34:58;163;81;24;19;5;3;3;3;2;1;2
2019-06-26 14:35:59;163;81;24;19;5;3;3;3;2;1;2
2019-06-26 14:36:59;163;81;24;19;5;3;3;3;2;1;2
2019-06-26 14:37:58;163;81;24;19;5;3;3;3;2;1;2
2019-06-26 14:38:59;164;82;24;19;5;3;3;3;2;1;2
2019-06-26 14:39:58;165;83;24;19;5;3;3;3;2;1;2
2019-06-26 14:40:59;166;83;24;20;5;3;3;3;2;1;2
2019-06-26 14:41:59;166;83;24;20;5;3;3;3;2;1;2
2019-06-26 14:42:58;166;83;24;20;5;3;3;3;2;1;2
2019-06-26 14:43:59;167;84;24;20;5;3;3;3;2;1;2
2019-06-26 14:44:59;167;84;24;20;5;3;3;3;2;1;2
2019-06-26 14:45:58;167;84;24;20;5;3;3;3;2;1;2
2019-06-26 14:46:59;167;84;24;20;5;3;3;3;2;1;2
2019-06-26 14:47:59;168;84;25;20;5;3;3;3;2;1;2
2019-06-26 14:48:58;169;86;24;20;5;3;3;3;2;1;2
2019-06-26 14:49:59;169;86;24;20;5;3;3;3;2;1;2
2019-06-26 14:50:59;169;86;24;20;5;3;3;3;2;1;2
2019-06-26 14:51:58;169;86;24;20;5;3;3;3;2;1;2
2019-06-26 14:52:59;169;86;24;20;5;3;3;3;2;1;2
2019-06-26 14:53:59;169;86;24;20;5;3;3;3;2;1;2
2019-06-26 14:54:58;169;86;24;20;5;3;3;3;2;1;2
2019-06-26 14:55:59;169;86;24;20;5;3;3;3;2;1;2
2019-06-26 14:56:59;169;86;24;20;5;3;3;3;2;1;2
2019-06-26 14:57:58;170;87;24;20;5;3;3;3;2;1;2
2019-06-26 14:58:59;170;87;24;20;5;3;3;3;2;1;2
2019-06-26 14:59:58;170;87;24;20;5;3;3;3;2;1;2
2019-06-26 15:00:59;170;87;24;20;5;3;3;3;2;1;2
2019-06-26 15:01:59;170;87;24;20;5;3;3;3;2;1;2
2019-06-26 15:02:58;170;87;24;20;5;3;3;3;2;1;2
2019-06-26 15:03:59;170;87;24;20;5;3;3;3;2;1;2
2019-06-26 15:04:59;170;87;24;20;5;3;3;3;2;1;2
2019-06-26 15:05:58;170;87;24;20;5;3;3;3;2;1;2
2019-06-26 15:06:59;170;87;24;20;5;3;3;3;2;1;2
2019-06-26 15:07:59;170;87;24;20;5;3;3;3;2;1;2
2019-06-26 15:08:58;171;88;24;20;5;3;3;3;2;1;2
2019-06-26 15:09:59;171;88;24;20;5;3;3;3;2;1;2
2019-06-26 15:10:58;171;88;24;20;5;3;3;3;2;1;2
2019-06-26 15:11:59;171;88;24;20;5;3;3;3;2;1;2
2019-06-26 15:12:59;171;88;24;20;5;3;3;3;2;1;2
2019-06-26 15:13:58;172;89;24;20;5;3;3;3;2;1;2
2019-06-26 15:14:59;174;89;25;20;5;3;3;3;2;1;2
2019-06-26 15:15:59;174;89;25;20;5;3;3;3;2;1;2
2019-06-26 15:16:58;174;89;25;20;5;3;3;3;2;1;2
2019-06-26 15:17:59;174;89;25;20;5;3;3;3;2;1;2
2019-06-26 15:18:59;174;89;25;20;5;3;3;3;2;1;2
2019-06-26 15:19:58;174;89;25;20;5;3;3;3;2;1;2
2019-06-26 15:20:59;174;89;25;20;5;3;3;3;2;1;2
2019-06-26 15:21:59;174;89;25;20;5;3;3;3;2;1;2
2019-06-26 15:22:58;174;89;25;20;5;3;3;3;2;1;2
2019-06-26 15:23:59;174;89;25;20;5;3;3;3;2;1;2
2019-06-26 15:24:59;175;90;25;20;5;3;3;3;2;1;2
2019-06-26 15:25:58;175;90;25;20;5;3;3;3;2;1;2
2019-06-26 15:26:59;175;90;25;20;5;3;3;3;2;1;2
2019-06-26 15:27:58;175;90;25;20;5;3;3;3;2;1;2
2019-06-26 15:28:59;175;90;25;20;5;3;3;3;2;1;2
2019-06-26 15:29:59;175;90;25;20;5;3;3;3;2;1;2
2019-06-26 15:30:58;175;90;25;20;5;3;3;3;2;1;2
2019-06-26 15:31:59;175;90;25;20;5;3;3;3;2;1;2
2019-06-26 15:32:58;175;90;25;20;5;3;3;3;2;1;2
2019-06-26 15:33:59;175;90;25;20;5;3;3;3;2;1;2
2019-06-26 15:34:59;175;90;25;20;5;3;3;3;2;1;2
2019-06-26 15:35:58;175;90;25;20;5;3;3;3;2;1;2
2019-06-26 15:36:59;176;90;26;20;5;3;3;3;2;1;2
2019-06-26 15:37:59;176;90;26;20;5;3;3;3;2;1;2
2019-06-26 15:38:58;176;90;26;20;5;3;3;3;2;1;2
2019-06-26 15:39:59;176;90;26;20;5;3;3;3;2;1;2
2019-06-26 15:40:59;176;90;26;20;5;3;3;3;2;1;2
2019-06-26 15:41:58;176;90;26;20;5;3;3;3;2;1;2
2019-06-26 15:42:59;177;91;26;20;5;3;3;3;2;1;2
2019-06-26 15:43:59;177;91;26;20;5;3;3;3;2;1;2
2019-06-26 15:44:58;177;91;26;20;5;3;3;3;2;1;2
2019-06-26 15:45:59;177;91;26;20;5;3;3;3;2;1;2
2019-06-26 15:46:59;177;91;26;20;5;3;3;3;2;1;2
2019-06-26 15:47:58;177;91;26;20;5;3;3;3;2;1;2
2019-06-26 15:48:59;177;91;26;20;5;3;3;3;2;1;2
2019-06-26 15:50:00;179;93;26;20;5;3;3;3;2;1;2
2019-06-26 15:50:58;181;95;26;20;5;3;3;3;2;1;2
2019-06-26 15:51:59;181;95;26;20;5;3;3;3;2;1;2
2019-06-26 15:52:58;181;95;26;20;5;3;3;3;2;1;2
2019-06-26 15:53:59;184;97;26;20;6;3;3;3;2;1;2
2019-06-26 15:54:59;184;97;26;20;6;3;3;3;2;1;2
2019-06-26 15:55:58;184;97;26;20;6;3;3;3;2;1;2
2019-06-26 15:56:59;184;97;26;20;6;3;3;3;2;1;2
2019-06-26 15:57:59;184;97;26;20;6;3;3;3;2;1;2
2019-06-26 15:58:58;184;97;26;20;6;3;3;3;2;1;2
2019-06-26 15:59:59;184;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:00:59;184;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:01:58;184;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:02:59;184;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:03:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:04:58;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:05:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:06:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:07:58;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:08:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:09:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:10:58;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:11:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:12:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:13:58;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:14:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:15:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:16:58;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:17:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:18:58;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:19:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:20:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:21:58;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:22:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:23:58;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:24:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:25:59;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:26:58;185;97;26;20;6;3;3;3;2;1;2
2019-06-26 16:27:59;186;98;26;20;6;3;3;3;2;1;2
2019-06-26 16:28:59;186;98;26;20;6;3;3;3;2;1;2
2019-06-26 16:29:58;186;98;26;20;6;3;3;3;2;1;2
2019-06-26 16:30:59;186;98;26;20;6;3;3;3;2;1;2
2019-06-26 16:31:58;186;98;26;20;6;3;3;3;2;1;2
2019-06-26 16:32:59;186;98;26;20;6;3;3;3;2;1;2
2019-06-26 16:33:59;186;98;26;20;6;3;3;3;2;1;2
2019-06-26 16:34:58;186;98;26;20;6;3;3;3;2;1;2
2019-06-26 16:35:59;187;98;26;20;6;4;3;3;2;1;2
2019-06-26 16:36:59;187;98;26;20;6;4;3;3;2;1;2
2019-06-26 16:37:58;187;98;26;20;6;4;3;3;2;1;2
2019-06-26 16:38:59;187;98;26;20;6;4;3;3;2;1;2
2019-06-26 16:39:59;187;98;26;20;6;4;3;3;2;1;2
2019-06-26 16:40:58;187;98;26;20;6;4;3;3;2;1;2
2019-06-26 16:41:59;187;98;26;20;6;4;3;3;2;1;2
2019-06-26 16:42:58;187;98;26;20;6;4;3;3;2;1;2
2019-06-26 16:43:59;187;98;26;20;6;4;3;3;2;1;2
2019-06-26 16:44:59;189;98;27;20;6;4;3;4;2;1;2
2019-06-26 16:45:58;188;98;27;20;6;4;3;3;2;1;2
2019-06-26 16:46:59;188;98;27;20;6;4;3;3;2;1;2
2019-06-26 16:47:59;188;98;27;20;6;4;3;3;2;1;2
2019-06-26 16:48:58;189;98;27;20;6;4;3;4;2;1;2
2019-06-26 16:49:59;189;99;27;20;6;4;3;3;2;1;2
2019-06-26 16:50:58;189;99;27;20;6;4;3;3;2;1;2
2019-06-26 16:51:59;189;99;27;20;6;4;3;3;2;1;2
2019-06-26 16:52:59;189;99;27;20;6;4;3;3;2;1;2
2019-06-26 16:53:58;190;100;27;20;6;4;3;3;2;1;2
2019-06-26 16:54:59;190;101;26;20;6;4;3;3;2;1;2
2019-06-26 16:55:59;190;101;26;20;6;4;3;3;2;1;2
2019-06-26 16:56:58;190;101;26;20;6;4;3;3;2;1;2
2019-06-26 16:57:59;190;101;26;20;6;4;3;3;2;1;2
2019-06-26 16:58:59;190;101;26;20;6;4;3;3;2;1;2
2019-06-26 16:59:58;190;101;26;20;6;4;3;3;2;1;2
2019-06-26 17:00:59;190;101;26;20;6;4;3;3;2;1;2
2019-06-26 17:01:58;190;101;26;20;6;4;3;3;2;1;2
2019-06-26 17:02:59;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:03:59;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:04:58;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:05:59;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:06:59;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:07:58;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:08:59;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:09:58;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:10:59;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:11:59;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:12:58;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:13:59;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:14:59;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:15:58;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:16:59;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:17:59;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:18:58;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:19:59;191;101;27;20;6;4;3;3;2;1;2
2019-06-26 17:20:59;192;102;27;20;6;4;3;3;2;1;2
2019-06-26 17:21:58;192;102;27;20;6;4;3;3;2;1;2
2019-06-26 17:22:59;192;102;27;20;6;4;3;3;2;1;2
2019-06-26 17:23:59;192;102;27;20;6;4;3;3;2;1;2
2019-06-26 17:24:58;192;102;27;20;6;4;3;3;2;1;2
2019-06-26 17:25:59;192;102;27;20;6;4;3;3;2;1;2
2019-06-26 17:26:59;192;102;27;20;6;4;3;3;2;1;2
2019-06-26 17:27:58;193;103;27;20;6;4;3;3;2;1;2
2019-06-26 17:28:59;193;103;27;20;6;4;3;3;2;1;2
2019-06-26 17:29:59;193;103;27;20;6;4;3;3;2;1;2
2019-06-26 17:30:58;194;103;27;20;7;4;3;3;2;1;2
2019-06-26 17:31:59;194;103;27;20;7;4;3;3;2;1;2
2019-06-26 17:32:59;195;104;27;20;7;4;3;3;2;1;2
2019-06-26 17:33:58;195;104;27;20;7;4;3;3;2;1;2
2019-06-26 17:34:59;195;104;27;20;7;4;3;3;2;1;2
2019-06-26 17:36:00;195;104;27;20;7;4;3;3;2;1;2
2019-06-26 17:36:58;195;104;27;20;7;4;3;3;2;1;2
2019-06-26 17:37:59;195;104;27;20;7;4;3;3;2;1;2
2019-06-26 17:38:59;195;104;27;20;7;4;3;3;2;1;2
2019-06-26 17:39:58;195;104;27;20;7;4;3;3;2;1;2
2019-06-26 17:40:59;195;104;27;20;7;4;3;3;2;1;2
2019-06-26 17:41:58;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:42:59;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:43:59;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:44:58;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:45:59;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:46:58;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:47:59;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:48:59;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:49:58;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:50:59;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:51:59;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:52:58;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:53:59;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:54:59;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:55:58;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:56:59;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:57:59;196;105;27;20;7;4;3;3;2;1;2
2019-06-26 17:58:58;197;105;28;20;7;4;3;3;2;1;2
2019-06-26 17:59:59;197;105;28;20;7;4;3;3;2;1;2
2019-06-26 18:00:59;197;105;28;20;7;4;3;3;2;1;2
2019-06-26 18:01:59;197;105;28;20;7;4;3;3;2;1;2
2019-06-26 18:02:58;197;105;28;20;7;4;3;3;2;1;2
2019-06-26 18:03:59;197;105;28;20;7;4;3;3;2;1;2
2019-06-26 18:04:58;198;106;28;20;7;4;3;3;2;1;2
2019-06-26 18:05:59;198;106;28;20;7;4;3;3;2;1;2
2019-06-26 18:06:58;198;106;28;20;7;4;3;3;2;1;2
2019-06-26 18:07:59;198;106;28;20;7;4;3;3;2;1;2
2019-06-26 18:08:59;199;107;28;20;7;4;3;3;2;1;2
2019-06-26 18:09:58;200;107;28;20;8;4;3;3;2;1;2
2019-06-26 18:10:59;200;108;27;20;8;4;3;3;2;1;2
2019-06-26 18:11:59;200;108;27;20;8;4;3;3;2;1;2
2019-06-26 18:12:58;200;108;27;20;8;4;3;3;2;1;2
2019-06-26 18:13:59;201;109;27;20;8;4;3;3;2;1;2
2019-06-26 18:14:59;202;109;28;20;8;4;3;3;2;1;2
2019-06-26 18:15:58;202;109;28;20;8;4;3;3;2;1;2
2019-06-26 18:16:59;202;109;28;20;8;4;3;3;2;1;2
2019-06-26 18:18:00;202;109;28;20;8;4;3;3;2;1;2
2019-06-26 18:18:58;202;109;28;20;8;4;3;3;2;1;2
2019-06-26 18:19:59;202;109;28;20;8;4;3;3;2;1;2
2019-06-26 18:20:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:21:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:22:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:23:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:24:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:25:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:26:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:27:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:28:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:29:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:30:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:31:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:32:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:33:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:34:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:35:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:36:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:37:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:38:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:39:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:40:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:41:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:42:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:43:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:44:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:45:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:46:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:47:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:48:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:49:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:50:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:51:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:52:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:53:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:55:00;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:55:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:56:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:57:58;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:58:59;203;110;28;20;8;4;3;3;2;1;2
2019-06-26 18:59:59;204;111;28;20;8;4;3;3;2;1;2
2019-06-26 19:00:58;204;111;28;20;8;4;3;3;2;1;2
2019-06-26 19:01:59;204;111;28;20;8;4;3;3;2;1;2
2019-06-26 19:02:58;204;111;28;20;8;4;3;3;2;1;2
2019-06-26 19:03:59;204;111;28;20;8;4;3;3;2;1;2
2019-06-26 19:04:59;204;111;28;20;8;4;3;3;2;1;2
2019-06-26 19:05:58;204;111;28;20;8;4;3;3;2;1;2
2019-06-26 19:06:59;204;111;28;20;8;4;3;3;2;1;2
2019-06-26 19:07:59;205;112;28;20;8;4;3;3;2;1;2
2019-06-26 19:08:58;205;112;28;20;8;4;3;3;2;1;2
2019-06-26 19:09:59;205;112;28;20;8;4;3;3;2;1;2
2019-06-26 19:10:58;205;112;28;20;8;4;3;3;2;1;2
2019-06-26 19:11:59;205;112;28;20;8;4;3;3;2;1;2
2019-06-26 19:12:59;205;112;28;20;8;4;3;3;2;1;2
2019-06-26 19:13:58;205;112;28;20;8;4;3;3;2;1;2
2019-06-26 19:14:59;205;112;28;20;8;4;3;3;2;1;2
2019-06-26 19:15:59;205;112;28;20;8;4;3;3;2;1;2
2019-06-26 19:16:58;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:17:59;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:18:58;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:19:59;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:20:59;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:21:58;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:22:59;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:23:59;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:24:58;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:25:59;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:26:59;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:27:58;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:28:59;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:29:59;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:30:58;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:31:59;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:32:58;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:33:59;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:34:58;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:35:59;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:36:58;206;113;28;20;8;4;3;3;2;1;2
2019-06-26 19:37:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:38:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:39:58;207;113;28;20;8;5;3;3;2;1;2
