datetime;total_votes;UndeadMoroz;ksiam;Great_Mu;pupsique;UncleDre;Wiedemann;Zippymax;limpo-po;Umgewandelt;berdax
2019-01-02 00:00:59;0;0;0;0;0;1;0;0;0;0;0
2019-01-02 00:01:58;0;0;0;0;0;1;0;0;0;0;0
2019-01-02 00:02:59;0;0;0;0;0;1;0;0;0;0;0
2019-01-02 00:03:59;0;0;0;0;0;1;0;0;0;0;0
2019-01-02 00:04:58;0;0;0;0;0;1;0;0;0;0;0
2019-01-02 00:05:59;0;0;0;0;0;1;0;0;0;0;0
2019-01-02 00:06:59;0;0;0;0;0;1;0;0;0;0;0
2019-01-02 00:07:58;2;0;0;0;0;1;0;0;0;0;0
2019-01-02 00:08:59;2;0;0;0;0;1;0;0;0;0;0
2019-01-02 00:09:59;2;0;0;0;0;1;0;0;0;0;0
2019-01-02 00:10:58;3;1;0;0;0;1;0;0;0;0;0
2019-01-02 00:11:59;3;1;0;0;0;1;0;0;0;0;0
2019-01-02 00:12:59;3;1;0;0;0;1;0;0;0;0;0
2019-01-02 00:13:58;3;1;0;0;0;1;0;0;0;0;0
2019-01-02 00:14:59;3;1;0;0;0;1;0;0;0;0;0
2019-01-02 00:15:59;3;1;0;0;0;1;0;0;0;0;0
2019-01-02 00:16:58;3;1;0;0;0;1;0;0;0;0;0
2019-01-02 00:17:59;4;1;0;0;0;2;0;0;0;0;0
2019-01-02 00:18:58;5;1;0;0;0;2;0;0;1;0;0
2019-01-02 00:19:59;6;1;1;0;0;2;0;0;1;0;0
2019-01-02 00:20:59;6;1;1;0;0;2;0;0;1;0;0
2019-01-02 00:21:58;7;1;1;0;0;2;0;0;1;0;0
2019-01-02 00:22:59;7;1;1;0;0;2;0;0;1;0;0
2019-01-02 00:23:59;7;1;1;0;0;2;0;0;1;0;0
2019-01-02 00:24:58;7;1;1;0;0;2;0;0;1;0;0
2019-01-02 00:25:59;7;1;1;0;0;2;0;0;1;0;0
2019-01-02 00:26:58;8;1;1;0;0;2;0;0;1;0;0
2019-01-02 00:27:59;9;1;2;0;0;2;0;0;1;0;0
2019-01-02 00:28:59;9;1;2;0;0;2;0;0;1;0;0
2019-01-02 00:29:59;10;2;2;0;0;2;0;0;1;0;0
2019-01-02 00:30:58;11;2;2;0;0;3;0;0;1;0;0
2019-01-02 00:31:58;11;2;2;0;0;3;0;0;1;0;0
2019-01-02 00:32:59;12;2;2;1;0;3;0;0;1;0;0
2019-01-02 00:33:59;14;2;2;3;0;3;0;0;1;0;0
2019-01-02 00:34:58;14;2;2;3;0;3;0;0;1;0;0
2019-01-02 00:35:59;14;2;2;3;0;3;0;0;1;0;0
2019-01-02 00:37:00;14;2;2;3;0;3;0;0;1;0;0
2019-01-02 00:37:58;14;2;2;3;0;3;0;0;1;0;0
2019-01-02 00:38:59;14;2;2;3;0;3;0;0;1;0;0
2019-01-02 00:39:58;14;2;2;3;0;3;0;0;1;0;0
2019-01-02 00:40:59;14;2;2;3;0;3;0;0;1;0;0
2019-01-02 00:41:59;14;2;2;3;0;3;0;0;1;0;0
2019-01-02 00:42:58;14;2;2;3;0;3;0;0;1;0;0
2019-01-02 00:43:59;14;2;2;3;0;3;0;0;1;0;0
2019-01-02 00:45:00;14;2;2;3;0;3;0;0;1;0;0
2019-01-02 00:45:58;15;3;2;3;0;3;0;0;1;0;0
2019-01-02 00:46:59;15;3;2;3;0;3;0;0;1;0;0
2019-01-02 00:47:58;16;3;2;3;0;3;1;0;1;0;0
2019-01-02 00:48:59;16;3;2;3;0;3;1;0;1;0;0
2019-01-02 00:49:59;16;3;2;3;0;3;1;0;1;0;0
2019-01-02 00:50:58;17;3;3;3;0;3;1;0;1;0;0
2019-01-02 00:51:59;17;3;3;3;0;3;1;0;1;0;0
2019-01-02 00:52:59;17;3;3;3;0;3;1;0;1;0;0
2019-01-02 00:53:58;18;3;3;3;0;3;1;0;1;0;0
2019-01-02 00:54:59;18;3;3;3;0;3;1;0;1;0;0
2019-01-02 00:55:58;18;3;3;3;0;3;1;0;1;0;0
2019-01-02 00:56:59;18;3;3;3;0;3;1;0;1;0;0
2019-01-02 00:57:58;18;3;3;3;0;3;1;0;1;0;0
2019-01-02 00:58:59;19;4;3;3;0;3;1;0;1;0;0
2019-01-02 00:59:59;21;5;3;3;0;3;2;0;1;0;0
2019-01-02 01:00:58;21;5;3;3;0;3;2;0;1;0;0
2019-01-02 01:01:59;21;5;3;3;0;3;2;0;1;0;0
2019-01-02 01:02:58;21;5;3;3;0;3;2;0;1;0;0
2019-01-02 01:03:59;21;5;3;3;0;3;2;0;1;0;0
2019-01-02 01:04:59;21;5;3;3;0;3;2;0;1;0;0
2019-01-02 01:05:58;21;5;3;3;0;3;2;0;1;0;0
2019-01-02 01:06:59;21;5;3;3;0;3;2;0;1;0;0
2019-01-02 01:07:59;21;5;3;3;0;3;2;0;1;0;0
2019-01-02 01:08:58;22;5;3;3;0;3;2;0;1;0;0
2019-01-02 01:09:59;22;5;3;3;0;3;2;0;1;0;0
2019-01-02 01:10:58;22;5;3;3;0;3;2;0;1;0;0
2019-01-02 01:11:59;22;5;3;3;0;3;2;0;1;0;0
2019-01-02 01:12:59;23;6;3;3;0;3;2;0;1;0;0
2019-01-02 01:13:58;24;6;4;3;0;3;2;0;1;0;0
2019-01-02 01:14:59;24;6;4;3;0;3;2;0;1;0;0
2019-01-02 01:15:59;26;8;4;3;0;3;2;0;1;0;0
2019-01-02 01:16:58;26;8;4;3;0;3;2;0;1;0;0
2019-01-02 01:17:59;26;8;5;3;0;3;1;0;1;0;0
2019-01-02 01:18:59;26;8;5;3;0;3;1;0;1;0;0
2019-01-02 01:19:58;26;8;5;3;0;3;1;0;1;0;0
2019-01-02 01:20:59;26;8;5;3;0;3;1;0;1;0;0
2019-01-02 01:21:58;26;8;5;3;0;3;1;0;1;0;0
2019-01-02 01:22:59;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:23:59;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:24:58;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:25:59;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:26:59;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:27:58;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:28:59;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:29:58;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:30:59;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:31:59;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:32:58;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:33:59;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:34:59;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:35:58;27;8;5;3;0;3;1;1;1;0;0
2019-01-02 01:36:59;28;8;5;4;0;3;1;1;1;0;0
2019-01-02 01:37:58;28;8;5;4;0;3;1;1;1;0;0
2019-01-02 01:38:59;28;8;5;4;0;3;1;1;1;0;0
2019-01-02 01:39:59;28;8;5;4;0;3;1;1;1;0;0
2019-01-02 01:40:58;28;8;5;4;0;3;1;1;1;0;0
2019-01-02 01:41:59;28;8;5;4;0;3;1;1;1;0;0
2019-01-02 01:42:59;28;8;5;4;0;3;1;1;1;0;0
2019-01-02 01:43:58;28;8;5;4;0;3;1;1;1;0;0
2019-01-02 01:44:59;28;8;5;4;0;3;1;1;1;0;0
2019-01-02 01:45:58;28;8;5;4;0;3;1;1;1;0;0
2019-01-02 01:46:59;28;8;5;4;0;3;1;1;1;0;0
2019-01-02 01:47:59;28;8;5;4;0;3;1;1;1;0;0
2019-01-02 01:48:58;28;8;5;4;0;3;1;1;1;0;0
2019-01-02 01:49:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 01:50:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 01:51:58;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 01:52:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 01:53:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 01:54:58;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 01:55:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 01:56:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 01:57:58;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 01:58:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 01:59:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:00:58;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:01:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:02:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:03:58;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:04:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:05:58;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:06:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:07:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:08:58;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:09:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:10:58;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:11:59;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:12:58;29;9;5;4;0;3;1;1;1;0;0
2019-01-02 02:13:59;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:14:59;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:15:58;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:16:59;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:17:58;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:18:59;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:19:59;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:20:58;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:21:59;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:22:58;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:23:59;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:24:59;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:25:58;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:26:59;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:27:59;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:28:58;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:29:59;30;10;5;4;0;3;1;1;1;0;0
2019-01-02 02:30:59;31;10;6;4;0;3;1;1;1;0;0
2019-01-02 02:31:58;31;10;6;4;0;3;1;1;1;0;0
2019-01-02 02:32:59;31;10;6;4;0;3;1;1;1;0;0
2019-01-02 02:33:59;31;10;6;4;0;3;1;1;1;0;0
2019-01-02 02:34:58;31;10;6;4;0;3;1;1;1;0;0
2019-01-02 02:35:59;31;10;6;4;0;3;1;1;1;0;0
2019-01-02 02:36:58;32;10;7;4;0;3;1;1;1;0;0
2019-01-02 02:37:59;32;10;7;4;0;3;1;1;1;0;0
2019-01-02 02:38:59;32;10;7;4;0;3;1;1;1;0;0
2019-01-02 02:39:58;32;10;7;4;0;3;1;1;1;0;0
2019-01-02 02:40:59;32;10;7;4;0;3;1;1;1;0;0
2019-01-02 02:41:59;32;10;7;4;0;3;1;1;1;0;0
2019-01-02 02:42:58;33;10;8;4;0;3;1;1;1;0;0
2019-01-02 02:43:59;33;10;8;4;0;3;1;1;1;0;0
2019-01-02 02:45:00;33;10;8;4;0;3;1;1;1;0;0
2019-01-02 02:45:58;33;10;8;4;0;3;1;1;1;0;0
2019-01-02 02:46:59;33;10;8;4;0;3;1;1;1;0;0
2019-01-02 02:47:58;33;10;8;4;0;3;1;1;1;0;0
2019-01-02 02:48:59;33;10;8;4;0;3;1;1;1;0;0
2019-01-02 02:49:59;33;10;8;4;0;3;1;1;1;0;0
2019-01-02 02:50:58;33;10;8;4;0;3;1;1;1;0;0
2019-01-02 02:51:59;33;10;8;4;0;3;1;1;1;0;0
2019-01-02 02:52:59;33;10;8;4;0;3;1;1;1;0;0
2019-01-02 02:53:58;33;10;8;4;0;3;1;1;1;0;0
2019-01-02 02:54:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 02:55:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 02:56:58;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 02:57:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 02:58:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 02:59:58;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:00:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:01:58;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:02:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:03:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:04:58;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:05:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:06:58;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:07:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:08:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:09:58;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:10:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:11:58;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:12:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:13:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:14:58;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:15:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:16:58;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:17:59;34;10;8;5;0;3;1;1;1;0;0
2019-01-02 03:18:59;35;10;9;5;0;3;1;1;1;0;0
2019-01-02 03:19:58;35;10;9;5;0;3;1;1;1;0;0
2019-01-02 03:20:59;35;10;9;5;0;3;1;1;1;0;0
2019-01-02 03:21:59;35;10;9;5;0;3;1;1;1;0;0
2019-01-02 03:22:58;35;10;9;5;0;3;1;1;1;0;0
2019-01-02 03:23:59;35;10;9;5;0;3;1;1;1;0;0
2019-01-02 03:24:59;35;10;9;5;0;3;1;1;1;0;0
2019-01-02 03:25:58;35;10;9;5;0;3;1;1;1;0;0
2019-01-02 03:26:59;35;10;9;5;0;3;1;1;1;0;0
2019-01-02 03:28:00;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:28:58;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:29:59;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:31:00;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:31:58;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:32:59;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:33:58;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:34:59;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:36:00;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:36:58;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:37:59;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:38:58;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:39:59;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:40:59;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:41:58;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:42:59;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:43:59;37;10;10;5;0;3;1;1;1;0;0
2019-01-02 03:44:58;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:45:59;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:46:59;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:47:58;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:48:59;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:49:59;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:50:58;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:51:59;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:52:59;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:53:58;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:54:59;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:55:58;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:56:59;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:57:59;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:58:58;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 03:59:59;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 04:00:59;38;10;10;5;0;4;1;1;1;0;0
2019-01-02 04:01:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:02:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:03:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:04:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:05:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:06:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:07:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:08:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:09:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:10:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:11:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:12:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:14:00;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:14:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:15:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:16:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:17:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:18:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:19:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:20:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:21:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:22:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:23:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:24:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:25:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:26:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:27:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:28:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:29:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:30:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:31:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:32:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:33:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:34:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:35:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:36:59;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:37:58;39;10;11;5;0;4;1;1;1;0;0
2019-01-02 04:38:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:39:58;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:40:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:41:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:42:58;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:43:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:44:58;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:45:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:46:58;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:47:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:48:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:49:58;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:50:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:51:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:52:58;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:53:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:54:58;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:55:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:56:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:57:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:58:58;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 04:59:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 05:00:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 05:01:58;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 05:02:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 05:03:58;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 05:04:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 05:05:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 05:06:58;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 05:07:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 05:08:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 05:09:58;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 05:10:59;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 05:12:00;40;10;11;6;0;4;1;1;1;0;0
2019-01-02 05:12:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:13:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:14:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:15:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:16:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:17:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:18:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:19:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:20:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:21:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:22:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:23:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:24:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:25:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:26:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:27:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:28:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:29:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:30:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:31:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:32:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:33:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:34:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:35:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:36:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:37:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:38:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:39:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:40:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:41:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:42:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:43:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:44:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:45:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:46:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:47:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:48:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:49:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:50:59;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:51:58;41;10;11;6;0;4;2;1;1;0;0
2019-01-02 05:52:59;42;10;11;6;0;4;2;2;1;0;0
2019-01-02 05:53:59;42;10;11;6;0;4;2;2;1;0;0
2019-01-02 05:54:58;42;10;11;6;0;4;2;2;1;0;0
2019-01-02 05:55:59;43;11;11;6;0;4;2;2;1;0;0
2019-01-02 05:56:58;43;11;11;6;0;4;2;2;1;0;0
2019-01-02 05:57:59;43;11;11;6;0;4;2;2;1;0;0
2019-01-02 05:58:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 05:59:58;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:00:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:01:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:02:58;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:03:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:04:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:05:58;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:06:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:07:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:08:58;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:09:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:10:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:11:58;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:12:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:13:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:14:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:15:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:16:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:17:58;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:18:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:20:00;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:20:58;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:21:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:22:58;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:23:59;44;11;11;6;0;4;2;2;1;0;0
2019-01-02 06:24:58;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:25:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:26:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:27:58;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:28:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:29:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:30:58;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:31:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:32:58;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:33:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:34:58;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:35:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:36:58;45;11;11;7;0;4;2;2;1;0;0
