datetime;total_votes;cmapukocmankypum;ckkpss;SuokSuok;KOCTOPE3;tearjerker;quick_justice;BlackIrony;Helter;telegraf;X-Rayer
2020-05-06 00:00:59;3;0;0;0;0;1;0;0;0;0;0
2020-05-06 00:01:58;3;0;0;0;0;1;0;0;0;0;0
2020-05-06 00:02:59;4;0;0;0;0;1;0;0;0;0;0
2020-05-06 00:03:58;5;0;1;0;0;1;0;0;0;0;0
2020-05-06 00:04:59;6;0;1;0;0;1;0;0;0;0;0
2020-05-06 00:05:59;6;0;1;0;0;1;0;0;0;0;0
2020-05-06 00:06:59;6;0;1;0;0;1;0;0;0;0;0
2020-05-06 00:07:58;9;2;1;0;0;1;0;0;0;0;0
2020-05-06 00:08:59;10;2;1;0;0;2;0;0;0;0;0
2020-05-06 00:09:59;10;2;1;0;0;2;0;0;0;0;0
2020-05-06 00:10:58;10;2;1;0;0;2;0;0;0;0;0
2020-05-06 00:11:59;11;2;1;1;0;2;0;0;0;0;0
2020-05-06 00:12:58;12;2;1;1;0;2;0;0;0;0;0
2020-05-06 00:13:59;12;2;1;1;0;2;0;0;0;0;0
2020-05-06 00:14:59;12;2;1;1;0;2;0;0;0;0;0
2020-05-06 00:15:59;13;2;1;1;0;2;0;0;0;0;0
2020-05-06 00:16:58;13;2;1;1;0;2;0;0;0;0;0
2020-05-06 00:17:59;14;2;1;1;0;2;0;0;0;0;0
2020-05-06 00:18:58;15;2;1;2;0;2;0;0;0;0;0
2020-05-06 00:19:59;16;2;1;3;0;2;0;0;0;0;0
2020-05-06 00:20:59;17;2;1;4;0;2;0;0;0;0;0
2020-05-06 00:21:58;17;2;1;4;0;2;0;0;0;0;0
2020-05-06 00:22:59;17;2;1;4;0;2;0;0;0;0;0
2020-05-06 00:23:59;17;2;1;4;0;2;0;0;0;0;0
2020-05-06 00:24:58;17;2;1;4;0;2;0;0;0;0;0
2020-05-06 00:25:59;17;2;1;4;0;2;0;0;0;0;0
2020-05-06 00:26:59;18;2;1;5;0;2;0;0;0;0;0
2020-05-06 00:27:59;19;2;1;5;0;3;0;0;0;0;0
2020-05-06 00:28:58;20;2;1;5;0;3;0;0;0;0;0
2020-05-06 00:29:59;20;2;1;6;0;3;0;0;0;0;0
2020-05-06 00:30:58;20;2;1;6;0;3;0;0;0;0;0
2020-05-06 00:31:59;21;2;1;6;0;4;0;0;0;0;0
2020-05-06 00:32:59;22;2;1;6;1;4;0;0;0;0;0
2020-05-06 00:33:58;22;2;1;6;1;4;0;0;0;0;0
2020-05-06 00:34:59;22;2;1;6;1;4;0;0;0;0;0
2020-05-06 00:35:59;22;2;1;6;1;4;0;0;0;0;0
2020-05-06 00:36:58;22;2;1;6;1;4;0;0;0;0;0
2020-05-06 00:37:59;22;2;1;6;1;4;0;0;0;0;0
2020-05-06 00:38:59;22;2;1;6;1;4;0;0;0;0;0
2020-05-06 00:39:58;23;3;1;6;1;4;0;0;0;0;0
2020-05-06 00:40:59;23;3;1;5;1;5;0;0;0;0;0
2020-05-06 00:41:59;23;3;1;5;1;5;0;0;0;0;0
2020-05-06 00:42:58;25;3;2;7;1;4;0;0;0;0;0
2020-05-06 00:43:59;25;3;2;7;1;4;0;0;0;0;0
2020-05-06 00:44:59;26;3;2;7;1;5;0;0;0;0;0
2020-05-06 00:45:59;26;3;2;7;1;5;0;0;0;0;0
2020-05-06 00:46:58;27;3;3;7;1;5;0;0;0;0;0
2020-05-06 00:47:59;27;3;3;7;1;5;0;0;0;0;0
2020-05-06 00:48:59;27;3;3;7;1;5;0;0;0;0;0
2020-05-06 00:49:58;28;3;3;7;1;5;0;0;0;0;0
2020-05-06 00:50:59;28;3;3;7;1;5;0;0;0;0;0
2020-05-06 00:51:59;28;3;3;7;1;5;0;0;0;0;0
2020-05-06 00:52:58;29;3;4;7;1;5;0;0;0;0;0
2020-05-06 00:53:59;29;3;4;7;1;5;0;0;0;0;0
2020-05-06 00:54:59;30;3;5;6;1;6;0;0;0;0;0
2020-05-06 00:55:58;30;3;5;6;1;6;0;0;0;0;0
2020-05-06 00:56:59;30;3;5;6;1;6;0;0;0;0;0
2020-05-06 00:57:58;30;3;5;6;1;6;0;0;0;0;0
2020-05-06 00:58:59;30;3;5;6;1;6;0;0;0;0;0
2020-05-06 00:59:59;31;3;5;6;1;6;0;0;0;0;0
2020-05-06 01:00:58;32;3;5;7;1;6;0;0;0;0;0
2020-05-06 01:01:59;32;3;5;7;1;6;0;0;0;0;0
2020-05-06 01:02:59;32;3;5;7;1;6;0;0;0;0;0
2020-05-06 01:03:58;33;3;5;7;1;6;1;0;0;0;0
2020-05-06 01:04:59;33;3;5;7;1;6;1;0;0;0;0
2020-05-06 01:05:59;33;3;5;7;1;6;1;0;0;0;0
2020-05-06 01:06:58;33;3;5;7;1;6;1;0;0;0;0
2020-05-06 01:07:59;33;3;5;7;1;6;1;0;0;0;0
2020-05-06 01:08:59;33;3;5;7;1;6;1;0;0;0;0
2020-05-06 01:09:58;33;3;5;7;1;6;1;0;0;0;0
2020-05-06 01:10:59;33;3;5;7;1;6;1;0;0;0;0
2020-05-06 01:11:59;33;3;5;7;1;6;1;0;0;0;0
2020-05-06 01:12:58;33;3;5;7;1;6;1;0;0;0;0
2020-05-06 01:13:59;34;3;5;8;1;6;1;0;0;0;0
2020-05-06 01:14:59;34;3;5;8;1;6;1;0;0;0;0
2020-05-06 01:15:58;35;3;5;8;1;6;1;0;1;0;0
2020-05-06 01:16:59;35;3;5;8;1;6;1;0;1;0;0
2020-05-06 01:17:59;35;3;5;8;1;6;1;0;1;0;0
2020-05-06 01:18:59;35;3;5;8;1;6;1;0;1;0;0
2020-05-06 01:19:58;35;3;5;8;1;6;1;0;1;0;0
2020-05-06 01:21:00;35;3;5;8;1;6;1;0;1;0;0
2020-05-06 01:21:58;35;3;5;8;1;6;1;0;1;0;0
2020-05-06 01:22:59;35;3;5;8;1;6;1;0;1;0;0
2020-05-06 01:23:58;35;3;5;8;1;6;1;0;1;0;0
2020-05-06 01:24:59;35;3;5;8;1;6;1;0;1;0;0
2020-05-06 01:25:59;36;4;5;8;1;6;1;0;1;0;0
2020-05-06 01:26:58;37;4;6;8;1;6;1;0;1;0;0
2020-05-06 01:27:59;37;4;6;8;1;6;1;0;1;0;0
2020-05-06 01:28:59;37;4;6;8;1;6;1;0;1;0;0
2020-05-06 01:30:00;37;4;6;8;1;6;1;0;1;0;0
2020-05-06 01:30:58;37;4;6;8;1;6;1;0;1;0;0
2020-05-06 01:31:59;37;4;6;8;1;6;1;0;1;0;0
2020-05-06 01:32:59;37;4;6;8;1;6;1;0;1;0;0
2020-05-06 01:33:58;37;4;6;8;1;6;1;0;1;0;0
2020-05-06 01:34:59;37;4;6;8;1;6;1;0;1;0;0
2020-05-06 01:35:59;37;4;6;8;1;6;1;0;1;0;0
2020-05-06 01:36:58;38;4;6;8;2;6;1;0;0;0;0
2020-05-06 01:37:59;38;4;6;8;2;6;1;0;0;0;0
2020-05-06 01:38:59;39;4;7;8;2;6;1;0;0;0;0
2020-05-06 01:39:58;39;4;7;8;2;6;1;0;0;0;0
2020-05-06 01:40:59;39;4;7;8;2;6;1;0;0;0;0
2020-05-06 01:41:59;39;4;7;8;2;6;1;0;0;0;0
2020-05-06 01:42:58;39;4;7;8;2;6;1;0;0;0;0
2020-05-06 01:43:59;39;4;7;8;2;6;1;0;0;0;0
2020-05-06 01:44:59;39;4;7;8;2;6;1;0;0;0;0
2020-05-06 01:45:58;39;4;7;8;2;6;1;0;0;0;0
2020-05-06 01:46:59;39;4;7;8;2;6;1;0;0;0;0
2020-05-06 01:47:59;40;4;7;9;2;6;1;0;0;0;0
2020-05-06 01:48:58;40;4;7;9;2;6;1;0;0;0;0
2020-05-06 01:49:59;40;4;7;9;2;6;1;0;0;0;0
2020-05-06 01:50:59;40;4;7;9;2;6;1;0;0;0;0
2020-05-06 01:51:58;40;4;7;9;2;6;1;0;0;0;0
2020-05-06 01:52:59;40;4;7;9;2;6;1;0;0;0;0
2020-05-06 01:53:59;41;4;7;9;2;7;1;0;0;0;0
2020-05-06 01:54:58;42;4;8;9;2;7;1;0;0;0;0
2020-05-06 01:55:59;42;4;8;9;2;7;1;0;0;0;0
2020-05-06 01:56:59;42;4;8;9;2;7;1;0;0;0;0
2020-05-06 01:57:59;42;4;8;9;2;7;1;0;0;0;0
2020-05-06 01:58:58;42;4;8;9;2;7;1;0;0;0;0
2020-05-06 01:59:59;42;4;8;9;2;7;1;0;0;0;0
2020-05-06 02:00:59;43;4;9;9;2;7;1;0;0;0;0
2020-05-06 02:01:58;43;4;9;9;2;7;1;0;0;0;0
2020-05-06 02:02:59;43;4;9;9;2;7;1;0;0;0;0
2020-05-06 02:03:59;43;4;9;9;2;7;1;0;0;0;0
2020-05-06 02:04:58;43;4;9;9;2;7;1;0;0;0;0
2020-05-06 02:05:59;44;4;10;9;2;7;1;0;0;0;0
2020-05-06 02:06:59;44;4;10;9;2;7;1;0;0;0;0
2020-05-06 02:07:59;44;4;10;9;2;7;1;0;0;0;0
2020-05-06 02:08:58;44;4;10;9;2;7;1;0;0;0;0
2020-05-06 02:09:59;44;4;10;9;2;7;1;0;0;0;0
2020-05-06 02:10:59;44;4;11;9;2;7;0;0;1;0;0
2020-05-06 02:11:58;44;4;11;9;2;7;0;0;1;0;0
2020-05-06 02:12:59;44;4;11;9;2;7;0;0;1;0;0
2020-05-06 02:13:59;44;4;11;9;2;7;0;0;1;0;0
2020-05-06 02:14:58;44;4;11;9;2;7;0;0;1;0;0
2020-05-06 02:15:59;44;4;11;9;2;7;0;0;1;0;0
2020-05-06 02:17:00;45;4;11;10;2;7;0;0;1;0;0
2020-05-06 02:17:58;45;4;11;10;2;7;0;0;1;0;0
2020-05-06 02:18:59;45;4;11;10;2;7;0;0;1;0;0
2020-05-06 02:19:58;45;4;11;10;2;7;0;0;1;0;0
2020-05-06 02:20:59;45;4;11;10;2;7;0;0;1;0;0
2020-05-06 02:21:59;45;4;11;10;2;7;0;0;1;0;0
2020-05-06 02:22:58;45;4;11;10;2;7;0;0;1;0;0
2020-05-06 02:23:59;45;4;11;10;2;7;0;0;1;0;0
2020-05-06 02:24:59;45;4;11;10;2;7;0;0;1;0;0
2020-05-06 02:25:58;45;4;11;10;2;7;0;0;1;0;0
2020-05-06 02:26:59;45;4;11;10;2;7;0;0;1;0;0
2020-05-06 02:28:00;46;4;12;10;2;7;0;0;1;0;0
2020-05-06 02:28:58;46;4;12;10;2;7;0;0;1;0;0
2020-05-06 02:29:59;47;4;13;10;2;7;0;0;1;0;0
2020-05-06 02:30:58;47;4;13;10;2;7;0;0;1;0;0
2020-05-06 02:31:59;46;4;13;9;2;7;0;0;1;0;0
2020-05-06 02:32:58;46;4;13;9;2;7;0;0;1;0;0
2020-05-06 02:33:59;46;4;13;9;2;7;0;0;1;0;0
2020-05-06 02:34:58;46;4;13;9;2;7;0;0;1;0;0
2020-05-06 02:35:59;46;4;13;9;2;7;0;0;1;0;0
2020-05-06 02:36:59;46;4;13;9;2;7;0;0;1;0;0
2020-05-06 02:37:58;46;4;13;8;2;7;0;0;2;0;0
2020-05-06 02:38:59;46;4;13;8;2;7;0;0;2;0;0
2020-05-06 02:39:59;46;4;13;8;2;7;0;0;2;0;0
2020-05-06 02:40:58;46;4;13;8;2;7;0;0;2;0;0
2020-05-06 02:41:59;46;4;13;8;2;7;0;0;2;0;0
2020-05-06 02:42:59;46;4;13;8;2;7;0;0;2;0;0
2020-05-06 02:43:58;46;4;13;8;2;7;0;0;2;0;0
2020-05-06 02:44:59;46;4;13;8;2;7;0;0;2;0;0
2020-05-06 02:45:59;46;4;13;8;2;7;0;0;2;0;0
2020-05-06 02:46:59;46;4;13;8;2;7;0;0;2;0;0
2020-05-06 02:47:58;46;4;13;8;2;7;0;0;2;0;0
2020-05-06 02:48:59;46;4;13;8;2;7;0;0;2;0;0
2020-05-06 02:49:59;46;4;13;8;2;7;0;0;2;0;0
2020-05-06 02:50:58;47;4;13;8;2;7;0;0;2;1;0
2020-05-06 02:51:59;47;4;13;8;2;7;0;0;2;1;0
2020-05-06 02:52:58;47;4;13;8;2;7;0;0;2;1;0
2020-05-06 02:53:59;47;4;13;8;2;7;0;0;2;1;0
2020-05-06 02:54:59;47;4;13;8;2;7;0;0;2;1;0
2020-05-06 02:55:58;47;4;13;8;2;7;0;0;2;1;0
2020-05-06 02:56:59;47;4;13;8;2;7;0;0;2;1;0
2020-05-06 02:57:59;47;4;13;8;2;7;0;0;2;1;0
2020-05-06 02:58:58;47;4;13;8;2;7;0;0;2;1;0
2020-05-06 02:59:59;48;4;14;8;2;7;0;0;2;1;0
2020-05-06 03:00:59;48;4;14;8;2;7;0;0;2;1;0
2020-05-06 03:01:58;48;4;14;8;2;7;0;0;2;1;0
2020-05-06 03:02:59;48;4;14;8;2;7;0;0;2;1;0
2020-05-06 03:03:58;48;4;14;8;2;7;0;0;2;1;0
2020-05-06 03:04:59;48;4;14;8;2;7;0;0;2;1;0
2020-05-06 03:05:59;48;4;14;8;2;7;0;0;2;1;0
2020-05-06 03:06:58;48;4;14;8;2;7;0;0;2;1;0
2020-05-06 03:07:59;49;4;14;9;2;7;0;0;2;1;0
2020-05-06 03:08:59;49;4;14;9;2;7;0;0;2;1;0
2020-05-06 03:09:58;49;4;14;9;2;7;0;0;2;1;0
2020-05-06 03:10:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:11:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:13:00;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:13:58;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:14:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:15:58;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:16:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:17:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:18:58;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:19:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:20:58;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:21:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:22:58;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:23:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:24:58;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:25:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:26:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:27:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:28:58;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:29:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:30:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:31:58;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:32:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:33:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:34:58;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:35:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:36:59;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:37:58;50;4;14;10;2;7;0;0;2;1;0
2020-05-06 03:38:59;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:39:59;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:40:58;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:41:59;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:42:59;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:43:58;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:44:59;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:45:59;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:46:58;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:47:59;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:48:59;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:49:59;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:50:58;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:51:59;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:52:59;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:53:58;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:54:59;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:55:59;51;5;14;10;2;7;0;0;2;1;0
2020-05-06 03:56:58;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 03:57:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 03:58:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 03:59:58;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:00:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:01:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:02:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:03:58;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:04:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:05:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:06:58;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:07:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:08:58;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:09:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:10:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:11:58;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:12:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:14:00;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:14:58;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:15:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:16:58;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:17:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:18:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:19:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:20:58;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:21:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:22:58;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:23:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:24:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:25:58;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:26:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:27:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:28:58;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:29:59;52;6;14;10;2;7;0;0;2;1;0
2020-05-06 04:30:58;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:31:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:32:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:33:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:34:58;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:35:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:36:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:37:58;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:38:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:39:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:40:58;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:41:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:42:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:43:58;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:44:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:45:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:46:58;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:47:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:48:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:49:58;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:50:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:51:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:52:58;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:53:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:54:58;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:55:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:56:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:58:00;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:58:58;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 04:59:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 05:00:58;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 05:01:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 05:02:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 05:03:59;52;5;14;11;2;7;0;0;2;1;0
2020-05-06 05:04:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:05:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:07:00;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:07:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:08:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:09:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:10:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:11:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:12:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:13:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:14:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:15:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:16:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:17:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:18:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:19:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:20:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:21:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:22:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:23:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:24:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:25:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:26:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:27:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:28:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:30:00;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:30:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:31:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:33:00;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:33:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:34:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:35:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:36:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:37:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:38:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:39:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:40:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:42:00;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:42:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:43:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:44:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:45:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:46:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:47:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:48:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:49:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:50:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:51:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:52:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:53:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:54:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:55:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:56:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:57:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:58:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 05:59:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 06:00:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 06:01:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 06:02:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 06:03:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 06:05:00;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 06:05:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 06:06:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 06:07:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 06:08:58;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 06:09:59;53;5;15;11;2;7;0;0;2;1;0
2020-05-06 06:10:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:11:58;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:12:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:13:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:14:58;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:15:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:16:58;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:17:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:18:58;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:19:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:20:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:21:58;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:22:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:23:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:24:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:25:58;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:26:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:27:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:28:58;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:29:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:30:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:31:58;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:32:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:33:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:34:58;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:35:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:36:59;54;5;16;11;2;7;0;0;2;1;0
