datetime;total_votes;Bf109H;Bruja_;navalny;Neymar_Junior;shamanka2_0;Der_Sturmer;roMoceK;Dirtylieutenant;kpya3e;quick_justice
2020-11-18 08:58:58;87;25;15;7;9;0;4;2;5;2;0
2020-11-18 08:59:59;87;25;15;7;9;0;4;2;5;2;0
2020-11-18 09:00:59;87;25;15;7;9;0;4;2;5;2;0
2020-11-18 09:01:58;87;25;15;7;9;0;4;2;5;2;0
2020-11-18 09:02:59;87;25;15;7;9;0;4;2;5;2;0
2020-11-18 09:03:59;87;25;15;7;9;0;4;2;5;2;0
2020-11-18 09:04:58;87;25;15;7;9;0;4;2;5;2;0
2020-11-18 09:05:59;87;25;15;7;9;0;4;2;5;2;0
2020-11-18 09:06:59;87;25;15;7;9;0;4;2;5;2;0
2020-11-18 09:07:58;87;25;15;7;9;0;4;2;5;2;0
2020-11-18 09:08:59;87;25;15;7;9;0;4;2;5;2;0
2020-11-18 09:09:59;88;25;16;7;9;0;4;2;5;2;0
2020-11-18 09:10:58;88;25;16;7;9;0;4;2;5;2;0
2020-11-18 09:11:59;89;25;16;7;10;0;4;2;5;2;0
2020-11-18 09:12:59;89;25;16;7;10;0;4;2;5;2;0
2020-11-18 09:13:58;90;25;16;7;10;0;4;3;5;2;0
2020-11-18 09:14:59;90;25;17;7;10;0;4;3;4;2;0
2020-11-18 09:15:59;90;25;17;7;10;0;4;3;4;2;0
2020-11-18 09:16:58;91;25;18;7;10;0;4;3;4;2;0
2020-11-18 09:17:59;91;25;18;7;10;0;4;3;4;2;0
2020-11-18 09:18:59;92;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:19:58;92;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:20:59;92;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:21:58;92;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:22:59;92;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:23:59;92;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:24:58;92;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:25:59;92;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:26:59;92;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:27:58;92;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:28:59;92;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:29:59;91;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:30:58;91;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:31:59;91;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:32:58;91;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:33:59;91;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:34:59;91;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:36:00;91;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:36:58;91;26;18;7;10;0;4;3;4;2;0
2020-11-18 09:37:59;92;27;18;7;10;0;4;3;4;2;0
2020-11-18 09:38:59;92;27;18;7;10;0;4;3;4;2;0
2020-11-18 09:39:58;92;27;18;7;10;0;4;3;4;2;0
2020-11-18 09:40:59;93;27;18;8;10;0;4;3;4;2;0
2020-11-18 09:41:59;94;27;19;8;10;0;4;3;4;2;0
2020-11-18 09:42:58;94;27;19;8;10;0;4;3;4;2;0
2020-11-18 09:43:59;94;27;19;8;10;0;4;3;4;2;0
2020-11-18 09:44:58;94;27;19;8;10;0;4;3;4;2;0
2020-11-18 09:45:59;94;27;19;8;10;0;4;3;4;2;0
2020-11-18 09:46:59;95;28;19;8;10;0;4;3;4;2;0
2020-11-18 09:47:58;95;28;19;8;10;0;4;3;4;2;0
2020-11-18 09:48:59;95;28;19;8;10;0;4;3;4;2;0
2020-11-18 09:49:59;95;28;19;8;10;0;4;3;4;2;0
2020-11-18 09:50:58;95;28;19;8;10;0;4;3;4;2;0
2020-11-18 09:51:59;94;28;19;8;10;0;4;3;4;2;0
2020-11-18 09:52:59;94;28;19;8;10;0;4;3;4;2;0
2020-11-18 09:53:58;94;28;19;8;10;0;4;3;4;2;0
2020-11-18 09:54:59;94;28;19;8;10;0;4;3;4;2;0
2020-11-18 09:55:59;94;28;19;8;10;0;4;3;4;2;0
2020-11-18 09:56:58;94;28;19;8;10;0;4;3;4;2;0
2020-11-18 09:57:59;94;28;19;8;10;0;4;3;4;2;0
2020-11-18 09:58:59;94;28;19;8;10;0;4;3;4;2;0
2020-11-18 09:59:58;95;29;19;8;10;0;4;3;4;2;0
2020-11-18 10:00:59;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:01:59;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:02:58;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:03:59;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:04:59;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:05:58;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:06:59;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:07:59;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:08:58;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:09:59;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:10:58;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:11:59;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:12:59;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:14:00;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:14:58;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:15:59;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:16:59;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:17:58;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:18:59;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:19:58;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:20:59;96;29;20;8;10;0;4;3;4;2;0
2020-11-18 10:21:59;97;29;20;8;11;0;4;3;4;2;0
2020-11-18 10:22:58;98;29;20;8;12;0;4;3;4;2;0
2020-11-18 10:23:59;99;29;21;8;12;0;4;3;4;2;0
2020-11-18 10:24:59;99;29;21;8;12;0;4;3;4;2;0
2020-11-18 10:25:58;99;29;21;8;12;0;4;3;4;2;0
2020-11-18 10:26:59;100;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:27:59;100;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:28:58;100;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:29:59;100;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:30:59;100;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:31:58;100;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:32:59;100;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:33:59;100;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:34:58;100;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:35:59;100;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:36:59;100;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:37:58;101;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:38:59;101;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:39:59;101;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:40:58;101;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:41:59;101;29;22;8;12;0;4;3;4;2;0
2020-11-18 10:42:59;102;30;22;8;12;0;4;3;4;2;0
2020-11-18 10:43:58;102;30;22;8;12;0;4;3;4;2;0
2020-11-18 10:44:59;103;30;22;9;12;0;4;3;4;2;0
2020-11-18 10:45:59;103;30;22;9;12;0;4;3;4;2;0
2020-11-18 10:46:58;104;30;23;9;12;0;4;3;4;2;0
2020-11-18 10:47:59;104;30;23;9;12;0;4;3;4;2;0
2020-11-18 10:48:59;105;31;23;9;12;0;4;3;4;2;0
2020-11-18 10:49:58;106;32;23;9;12;0;4;3;4;2;0
2020-11-18 10:50:59;107;33;23;9;12;0;4;3;4;2;0
2020-11-18 10:52:00;107;33;23;9;12;0;4;3;4;2;0
2020-11-18 10:52:58;107;33;23;9;12;0;4;3;4;2;0
2020-11-18 10:53:59;108;33;23;9;12;0;4;3;4;2;0
2020-11-18 10:55:00;108;33;23;9;12;0;4;3;4;2;0
2020-11-18 10:55:58;109;33;24;9;12;0;4;3;4;2;0
2020-11-18 10:56:59;109;33;24;9;12;0;4;3;4;2;0
2020-11-18 10:57:58;109;33;24;9;12;0;4;3;4;2;0
2020-11-18 10:58:59;109;33;24;9;12;0;4;3;4;2;0
2020-11-18 10:59:59;109;33;24;9;12;0;4;3;4;2;0
2020-11-18 11:00:58;109;33;24;9;12;0;4;3;4;2;0
2020-11-18 11:01:59;109;33;24;9;12;0;4;3;4;2;0
2020-11-18 11:02:59;109;33;24;9;12;0;4;3;4;2;0
2020-11-18 11:03:59;109;33;24;9;12;0;4;3;4;2;0
2020-11-18 11:04:58;109;33;24;9;12;0;4;3;4;2;0
2020-11-18 11:05:59;109;33;24;9;12;0;4;3;4;2;0
2020-11-18 11:06:58;110;33;24;10;12;0;4;3;4;2;0
2020-11-18 11:07:59;110;33;24;10;12;0;4;3;4;2;0
2020-11-18 11:08:59;110;33;24;10;12;0;4;3;4;2;0
2020-11-18 11:10:00;110;33;24;10;12;0;4;3;4;2;0
2020-11-18 11:10:58;110;33;24;10;12;0;4;3;4;2;0
2020-11-18 11:11:59;110;33;24;10;12;0;4;3;4;2;0
2020-11-18 11:13:00;110;33;24;10;12;0;4;3;4;2;0
2020-11-18 11:13:58;110;33;24;10;12;0;4;3;4;2;0
2020-11-18 11:14:59;110;33;24;10;12;0;4;3;4;2;0
2020-11-18 11:16:00;110;33;24;10;12;0;4;3;4;2;0
2020-11-18 11:16:58;110;33;24;10;12;0;4;3;4;2;0
2020-11-18 11:17:59;110;33;24;10;12;0;4;3;4;2;0
2020-11-18 11:18:58;111;33;25;10;12;0;4;3;4;2;0
2020-11-18 11:19:59;112;33;25;10;12;2;4;3;4;2;0
2020-11-18 11:20:59;113;34;25;10;12;2;4;3;4;2;0
2020-11-18 11:21:58;113;34;25;10;12;2;4;3;4;2;0
2020-11-18 11:22:59;114;35;25;10;12;2;4;3;4;2;0
2020-11-18 11:23:59;114;35;25;10;12;2;4;3;4;2;0
2020-11-18 11:24:58;115;36;25;10;12;2;4;3;4;2;0
2020-11-18 11:25:59;116;37;25;10;12;2;4;3;4;2;0
2020-11-18 11:26:59;116;37;25;10;12;2;4;3;4;2;0
2020-11-18 11:27:58;116;37;25;10;12;2;4;3;4;2;0
2020-11-18 11:28:59;116;38;25;10;12;2;4;2;4;2;0
2020-11-18 11:29:59;116;38;25;10;12;2;4;2;4;2;0
2020-11-18 11:30:58;116;38;25;10;12;2;4;2;4;2;0
2020-11-18 11:31:59;116;38;25;10;12;2;4;2;4;2;0
2020-11-18 11:32:59;116;38;25;10;12;2;4;2;4;2;0
2020-11-18 11:33:59;116;38;25;10;12;2;4;2;4;2;0
2020-11-18 11:34:58;116;38;25;10;12;2;4;2;4;2;0
2020-11-18 11:35:59;116;38;25;10;12;2;4;2;4;2;0
2020-11-18 11:36:59;117;38;26;10;12;2;4;2;4;2;0
2020-11-18 11:37:58;118;38;27;10;12;2;4;2;4;2;0
2020-11-18 11:38:59;118;38;27;10;12;2;4;2;4;2;0
2020-11-18 11:39:59;118;38;27;10;12;2;4;2;4;2;0
2020-11-18 11:40:58;119;38;27;10;12;2;4;2;4;2;0
2020-11-18 11:41:59;119;38;27;10;12;2;4;2;4;2;0
2020-11-18 11:42:59;119;38;27;10;12;2;4;2;4;2;0
2020-11-18 11:43:58;119;38;27;10;12;2;4;2;4;2;0
2020-11-18 11:44:59;120;38;27;10;12;2;4;2;4;2;0
2020-11-18 11:45:59;120;38;27;10;12;2;4;2;4;2;0
2020-11-18 11:46:59;120;38;27;10;12;2;4;2;4;2;0
2020-11-18 11:47:58;120;38;27;10;12;2;4;2;4;2;0
2020-11-18 11:48:59;121;39;27;10;12;2;4;2;4;2;0
2020-11-18 11:49:59;121;39;27;10;12;2;4;2;4;2;0
2020-11-18 11:50:58;121;39;27;10;12;2;4;2;4;2;0
2020-11-18 11:51:59;121;39;27;10;12;2;4;2;4;2;0
2020-11-18 11:52:59;121;39;27;10;12;2;4;2;4;2;0
2020-11-18 11:53:58;121;39;27;10;12;2;4;2;4;2;0
2020-11-18 11:54:59;121;39;27;10;12;2;4;2;4;2;0
2020-11-18 11:55:59;121;39;27;10;12;2;4;2;4;2;0
2020-11-18 11:56:59;121;39;27;10;12;2;4;2;4;2;0
2020-11-18 11:57:59;122;40;27;10;12;2;4;2;4;2;0
2020-11-18 11:58:58;122;40;27;10;12;2;4;2;4;2;0
2020-11-18 11:59:59;122;40;27;10;12;2;4;2;4;2;0
2020-11-18 12:00:59;122;40;27;10;12;2;4;2;4;2;0
2020-11-18 12:01:58;122;40;27;10;12;2;4;2;4;2;0
2020-11-18 12:02:59;122;40;27;10;12;2;4;2;4;2;0
2020-11-18 12:03:59;122;40;27;10;12;2;4;2;4;2;0
2020-11-18 12:04:59;122;40;27;10;12;2;4;2;4;2;0
2020-11-18 12:05:58;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:06:59;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:07:59;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:08:58;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:09:59;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:10:59;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:11:58;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:12:59;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:13:58;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:14:59;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:15:59;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:17:00;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:17:58;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:18:59;123;41;27;10;12;2;4;2;4;2;0
2020-11-18 12:19:58;124;41;27;11;12;2;4;2;4;2;0
2020-11-18 12:20:59;124;41;27;11;12;2;4;2;4;2;0
2020-11-18 12:21:59;124;41;27;11;12;2;4;2;4;2;0
2020-11-18 12:22:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:23:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:24:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:25:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:26:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:27:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:28:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:29:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:30:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:31:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:32:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:33:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:34:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:35:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:36:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:37:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:38:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:39:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:40:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:41:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:42:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:43:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:44:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:45:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:46:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:47:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:48:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:49:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:50:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:51:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:52:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:53:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:54:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:55:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:56:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:57:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:58:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 12:59:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 13:00:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 13:01:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 13:02:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 13:03:58;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 13:04:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 13:05:59;125;42;27;11;12;2;4;2;4;2;0
2020-11-18 13:06:58;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:07:59;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:08:59;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:09:58;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:10:59;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:11:59;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:12:58;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:13:59;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:14:59;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:15:59;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:16:59;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:17:59;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:19:00;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:19:58;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:20:59;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:21:58;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:22:59;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:23:59;126;43;27;11;12;2;4;2;4;2;0
2020-11-18 13:25:00;127;43;28;11;12;2;4;2;4;2;0
2020-11-18 13:25:58;128;43;28;11;12;2;4;3;4;2;0
2020-11-18 13:26:59;128;43;28;11;12;2;4;3;4;2;0
2020-11-18 13:27:58;128;43;28;11;12;2;4;3;4;2;0
2020-11-18 13:28:59;129;44;28;11;12;2;4;3;4;2;0
2020-11-18 13:29:59;129;44;28;11;12;2;4;3;4;2;0
2020-11-18 13:30:58;129;44;28;11;12;2;4;3;4;2;0
2020-11-18 13:31:59;129;44;28;11;12;2;4;3;4;2;0
2020-11-18 13:32:59;129;44;28;11;12;2;4;3;4;2;0
2020-11-18 13:33:58;129;44;28;11;12;2;4;3;4;2;0
2020-11-18 13:34:59;130;45;28;11;12;2;4;3;4;2;0
2020-11-18 13:35:59;131;45;28;11;12;2;4;3;4;2;0
2020-11-18 13:36:58;131;45;28;11;12;2;4;3;4;2;0
2020-11-18 13:37:59;131;45;28;11;12;2;4;3;4;2;0
2020-11-18 13:38:59;131;45;28;11;12;2;4;3;4;2;0
2020-11-18 13:39:58;131;45;28;11;12;2;4;3;4;2;0
2020-11-18 13:40:59;131;45;28;11;12;2;4;3;4;2;0
2020-11-18 13:41:58;131;45;28;11;12;2;4;3;4;2;0
2020-11-18 13:42:59;131;45;28;11;12;2;4;3;4;2;0
2020-11-18 13:43:59;132;45;29;11;12;2;4;3;4;2;0
2020-11-18 13:44:58;132;45;29;11;12;2;4;3;4;2;0
2020-11-18 13:45:59;133;46;29;11;12;2;4;3;4;2;0
2020-11-18 13:46:59;134;47;29;11;12;2;4;3;4;2;0
2020-11-18 13:47:58;134;47;29;11;12;2;4;3;4;2;0
2020-11-18 13:48:59;134;47;29;11;12;2;4;3;4;2;0
2020-11-18 13:49:59;134;47;29;11;12;2;4;3;4;2;0
2020-11-18 13:50:58;134;47;29;11;12;2;4;3;4;2;0
2020-11-18 13:51:59;134;47;29;11;12;2;4;3;4;2;0
2020-11-18 13:52:59;134;47;29;11;12;2;4;3;4;2;0
2020-11-18 13:53:58;134;47;29;11;12;2;4;3;4;2;0
2020-11-18 13:54:59;134;47;29;11;12;2;4;3;4;2;0
2020-11-18 13:55:59;134;47;29;11;12;2;4;3;4;2;0
2020-11-18 13:56:58;134;47;29;11;12;2;4;3;4;2;0
2020-11-18 13:57:59;135;47;29;11;12;2;4;3;5;2;0
2020-11-18 13:58:59;135;47;29;11;12;2;4;3;5;2;0
2020-11-18 13:59:58;135;47;29;11;12;2;4;3;5;2;0
2020-11-18 14:00:59;135;47;29;11;12;2;4;3;5;2;0
2020-11-18 14:01:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:02:58;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:03:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:04:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:06:00;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:06:58;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:07:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:08:58;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:09:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:10:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:11:58;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:12:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:13:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:14:58;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:15:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:16:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:17:58;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:18:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:19:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:20:58;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:21:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:22:59;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:23:58;136;48;29;11;12;2;4;3;5;2;0
2020-11-18 14:24:59;137;49;29;11;12;2;4;3;5;2;0
2020-11-18 14:25:59;139;50;30;11;11;2;4;3;5;2;0
2020-11-18 14:26:58;139;50;30;11;11;2;4;3;5;2;0
2020-11-18 14:27:59;139;50;30;11;11;2;4;3;5;2;0
2020-11-18 14:28:59;139;50;30;11;11;2;4;3;5;2;0
2020-11-18 14:29:58;139;50;30;11;11;2;4;3;5;2;0
2020-11-18 14:30:59;139;50;30;11;11;2;4;3;5;2;0
2020-11-18 14:31:59;139;50;30;11;11;2;4;3;5;2;0
2020-11-18 14:32:58;140;51;30;11;11;2;4;3;5;2;0
2020-11-18 14:33:59;141;52;30;11;11;2;4;3;5;2;0
2020-11-18 14:34:59;141;52;30;11;11;2;4;3;5;2;0
2020-11-18 14:35:58;141;52;30;11;11;2;4;3;5;2;0
2020-11-18 14:36:59;141;52;30;11;11;2;4;3;5;2;0
2020-11-18 14:37:59;141;52;30;11;11;2;4;3;5;2;0
2020-11-18 14:38:58;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:39:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:40:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:41:58;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:42:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:43:58;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:44:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:45:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:46:58;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:47:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:48:58;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:49:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:50:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:51:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:52:58;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:53:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:54:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:55:58;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:56:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:57:58;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:58:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 14:59:59;142;52;30;11;12;2;4;3;5;2;0
2020-11-18 15:00:58;143;52;30;11;12;3;4;3;5;2;0
2020-11-18 15:01:59;143;52;30;11;12;3;4;3;5;2;0
2020-11-18 15:02:59;143;52;30;11;12;3;4;3;5;2;0
2020-11-18 15:03:59;143;52;30;11;12;3;4;3;5;2;0
2020-11-18 15:04:58;143;52;30;11;12;3;4;3;5;2;0
2020-11-18 15:05:59;143;52;30;11;12;3;4;3;5;2;0
2020-11-18 15:06:58;143;52;30;11;12;3;4;3;5;2;0
2020-11-18 15:07:59;143;52;30;11;12;3;4;3;5;2;0
2020-11-18 15:08:59;143;52;30;11;12;3;4;3;5;2;0
2020-11-18 15:09:58;144;52;30;11;12;4;4;3;5;2;0
2020-11-18 15:10:59;144;52;30;11;12;4;4;3;5;2;0
2020-11-18 15:11:59;144;52;30;11;12;4;4;3;5;2;0
2020-11-18 15:12:58;144;52;30;11;12;4;4;3;5;2;0
2020-11-18 15:13:59;144;52;30;11;12;4;4;3;5;2;0
2020-11-18 15:14:58;144;52;30;11;12;4;4;3;5;2;0
2020-11-18 15:15:59;144;52;30;11;12;4;4;3;5;2;0
2020-11-18 15:16:59;144;52;30;11;12;4;4;3;5;2;0
2020-11-18 15:17:58;146;53;30;11;12;4;4;4;5;2;0
2020-11-18 15:18:59;146;53;30;11;12;4;4;4;5;2;0
2020-11-18 15:19:59;146;53;30;11;12;4;4;4;5;2;0
2020-11-18 15:20:58;146;54;29;11;12;4;4;4;5;2;0
2020-11-18 15:21:59;146;54;29;11;12;4;4;4;5;2;0
2020-11-18 15:22:59;146;54;29;11;12;4;4;4;5;2;0
2020-11-18 15:23:58;146;54;29;11;12;4;5;4;4;2;0
2020-11-18 15:24:59;146;54;29;11;12;4;5;4;4;2;0
2020-11-18 15:25:59;147;55;29;11;12;4;5;4;4;2;0
2020-11-18 15:26:58;147;55;29;11;12;4;5;4;4;2;0
2020-11-18 15:27:59;147;55;29;11;12;4;5;4;4;2;0
2020-11-18 15:28:59;147;55;29;11;12;4;5;4;4;2;0
2020-11-18 15:29:58;147;55;29;11;12;4;5;4;4;2;0
2020-11-18 15:30:59;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:31:58;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:32:59;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:33:59;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:35:00;148;55;29;11;12;4;5;4;5;2;0
