datetime;total_votes;Yardrey;vdzrd;jovan;maria_ego;KOCTOPE3;Z-L-O;Есения;XASSA;ZevB3K;brammator
2018-12-19 19:42:58;263;88;79;30;9;6;8;7;4;3;2
2018-12-19 19:43:59;263;88;79;30;9;6;8;7;4;3;2
2018-12-19 19:44:58;264;89;79;30;9;6;8;7;4;3;2
2018-12-19 19:45:59;264;89;79;30;9;6;8;7;4;3;2
2018-12-19 19:46:59;263;89;78;30;9;6;8;7;4;3;2
2018-12-19 19:47:58;263;89;78;30;9;6;8;7;4;3;2
2018-12-19 19:48:59;263;89;78;30;9;6;8;7;4;3;2
2018-12-19 19:49:59;263;89;78;30;9;6;8;7;4;3;2
2018-12-19 19:50:58;263;89;78;30;9;6;8;7;4;3;2
2018-12-19 19:51:59;263;89;78;30;9;6;8;7;4;3;2
2018-12-19 19:52:58;263;89;78;30;9;6;8;7;4;3;2
2018-12-19 19:53:59;264;90;78;30;9;6;8;7;4;3;2
2018-12-19 19:54:59;264;90;78;30;9;6;8;7;4;3;2
2018-12-19 19:55:58;264;90;78;30;9;6;8;7;4;3;2
2018-12-19 19:56:59;264;90;78;30;9;6;8;7;4;3;2
2018-12-19 19:57:59;265;90;78;30;10;6;8;7;4;3;2
2018-12-19 19:58:58;267;91;78;31;10;6;8;7;4;3;2
2018-12-19 19:59:59;267;91;78;31;10;6;8;7;4;3;2
2018-12-19 20:00:59;268;92;78;31;10;6;8;7;4;3;2
2018-12-19 20:01:58;269;92;78;32;10;6;8;7;4;3;2
2018-12-19 20:02:59;270;92;79;32;10;6;8;7;4;3;2
2018-12-19 20:03:58;270;92;79;32;10;6;8;7;4;3;2
2018-12-19 20:04:59;271;93;79;32;10;6;8;7;4;3;2
2018-12-19 20:05:59;271;93;79;32;10;6;8;7;4;3;2
2018-12-19 20:06:58;271;93;79;32;10;6;8;7;4;3;2
2018-12-19 20:07:59;271;93;79;32;10;6;8;7;4;3;2
2018-12-19 20:08:59;271;93;79;32;10;6;8;7;4;3;2
2018-12-19 20:09:58;271;93;79;32;10;6;8;7;4;3;2
2018-12-19 20:10:59;270;92;79;32;10;6;8;7;4;3;2
2018-12-19 20:11:58;270;92;79;32;10;6;8;7;4;3;2
2018-12-19 20:12:59;272;93;79;32;10;7;8;7;4;3;2
2018-12-19 20:13:59;273;93;80;32;10;7;8;7;4;3;2
2018-12-19 20:14:58;273;93;80;32;10;7;8;7;4;3;2
2018-12-19 20:15:59;273;93;80;32;10;7;8;7;4;3;2
2018-12-19 20:16:59;273;93;80;32;10;7;8;7;4;3;2
2018-12-19 20:17:58;274;93;81;32;10;7;8;7;4;3;2
2018-12-19 20:18:59;274;93;81;32;10;7;8;7;4;3;2
2018-12-19 20:19:58;275;93;81;32;11;7;8;7;4;3;2
2018-12-19 20:20:59;275;93;81;32;11;7;8;7;4;3;2
2018-12-19 20:21:58;275;93;81;32;11;7;8;7;4;3;2
2018-12-19 20:22:59;275;93;81;32;11;7;8;7;4;3;2
2018-12-19 20:23:58;276;93;82;32;11;7;8;7;4;3;2
2018-12-19 20:24:59;276;93;82;32;11;7;8;7;4;3;2
2018-12-19 20:25:59;276;93;82;32;11;7;8;7;4;3;2
2018-12-19 20:26:58;277;94;82;32;11;7;8;7;4;3;2
2018-12-19 20:27:59;277;94;82;32;11;7;8;7;4;3;2
2018-12-19 20:28:59;278;95;82;32;11;7;8;7;4;3;2
2018-12-19 20:29:58;278;95;82;32;11;7;8;7;4;3;2
2018-12-19 20:30:59;278;95;82;32;11;7;8;7;4;3;2
2018-12-19 20:31:59;279;96;82;32;11;7;8;7;4;3;2
2018-12-19 20:32:58;279;96;82;32;11;7;8;7;4;3;2
2018-12-19 20:33:59;280;96;83;32;11;7;8;7;4;3;2
2018-12-19 20:34:59;281;96;84;32;11;7;8;7;4;3;2
2018-12-19 20:35:58;281;96;84;32;11;7;8;7;4;3;2
2018-12-19 20:36:59;282;97;84;32;11;7;8;7;4;3;2
2018-12-19 20:37:58;282;97;84;32;11;7;8;7;4;3;2
2018-12-19 20:38:59;282;97;84;32;11;7;8;7;4;3;2
2018-12-19 20:39:59;282;97;84;32;11;7;8;7;4;3;2
2018-12-19 20:40:58;282;97;84;32;11;7;8;7;4;3;2
2018-12-19 20:41:59;282;97;84;32;11;7;8;7;4;3;2
2018-12-19 20:42:59;282;97;84;32;11;7;8;7;4;3;2
2018-12-19 20:43:58;282;97;84;32;11;7;8;7;4;3;2
2018-12-19 20:44:59;282;97;84;32;11;7;8;7;4;3;2
2018-12-19 20:45:58;282;97;84;32;11;7;8;7;4;3;2
2018-12-19 20:46:59;282;97;84;32;11;7;8;7;4;3;2
2018-12-19 20:47:58;282;97;84;32;11;7;8;7;4;3;2
2018-12-19 20:48:59;283;97;85;32;12;7;7;7;4;3;2
2018-12-19 20:49:59;285;99;85;32;12;7;7;7;4;3;2
2018-12-19 20:50:58;285;99;85;32;12;7;7;7;4;3;2
2018-12-19 20:51:59;286;100;85;32;12;7;7;7;4;3;2
2018-12-19 20:52:59;286;100;85;32;12;7;7;7;4;3;2
2018-12-19 20:53:59;287;101;85;32;12;7;7;7;4;3;2
2018-12-19 20:54:58;288;101;86;32;12;7;7;7;4;3;2
2018-12-19 20:55:59;288;101;86;32;12;7;7;7;4;3;2
2018-12-19 20:56:58;288;101;86;32;12;7;7;7;4;3;2
2018-12-19 20:57:59;288;101;86;32;12;7;7;7;4;3;2
2018-12-19 20:58:59;288;101;86;32;12;7;7;7;4;3;2
2018-12-19 20:59:58;288;101;86;32;12;7;7;7;4;3;2
2018-12-19 21:00:59;288;101;86;32;12;7;7;7;4;3;2
2018-12-19 21:01:59;289;101;87;32;12;7;7;7;4;3;2
2018-12-19 21:02:58;290;102;87;32;12;7;7;7;4;3;2
2018-12-19 21:03:59;290;102;87;32;12;7;7;7;4;3;2
2018-12-19 21:04:59;290;102;87;32;12;7;7;7;4;3;2
2018-12-19 21:05:58;290;102;87;32;12;7;7;7;4;3;2
2018-12-19 21:06:59;290;102;87;32;12;7;7;7;4;3;2
2018-12-19 21:07:58;291;103;87;32;12;7;7;7;4;3;2
2018-12-19 21:08:59;291;103;87;32;12;7;7;7;4;3;2
2018-12-19 21:09:58;292;104;87;32;12;7;7;7;4;3;2
2018-12-19 21:10:59;294;104;88;32;13;7;7;7;4;3;2
2018-12-19 21:11:59;295;104;89;32;13;7;7;7;4;3;2
2018-12-19 21:12:58;298;106;90;32;13;7;7;7;4;3;2
2018-12-19 21:13:59;299;107;90;32;13;7;7;7;4;3;2
2018-12-19 21:15:00;301;109;90;32;13;7;7;7;4;3;2
2018-12-19 21:15:58;302;109;91;32;13;7;7;7;4;3;2
2018-12-19 21:16:59;303;110;91;32;13;7;7;7;4;3;2
2018-12-19 21:17:58;303;110;91;32;13;7;7;7;4;3;2
2018-12-19 21:18:59;303;110;91;32;13;7;7;7;4;3;2
2018-12-19 21:19:58;303;110;91;32;13;7;7;7;4;3;2
2018-12-19 21:20:59;303;110;91;32;13;7;7;7;4;3;2
2018-12-19 21:21:58;304;110;91;32;13;7;7;7;4;3;2
2018-12-19 21:22:59;305;110;92;32;13;7;7;7;4;3;2
2018-12-19 21:23:59;305;110;92;32;13;7;7;7;4;3;2
2018-12-19 21:24:58;305;110;92;32;13;7;7;7;4;3;2
2018-12-19 21:25:59;305;110;92;32;13;7;7;7;4;3;2
2018-12-19 21:26:59;305;110;92;32;13;7;7;7;4;3;2
2018-12-19 21:27:58;305;110;92;32;13;7;7;7;4;3;2
2018-12-19 21:28:59;307;111;93;32;13;7;7;7;4;3;2
2018-12-19 21:29:58;307;111;93;32;13;7;7;7;4;3;2
2018-12-19 21:30:59;307;111;93;32;13;7;7;7;4;3;2
2018-12-19 21:31:59;307;111;93;32;13;7;7;7;4;3;2
2018-12-19 21:32:58;307;111;93;32;13;7;7;7;4;3;2
2018-12-19 21:33:59;308;112;94;32;13;7;7;7;4;3;2
2018-12-19 21:34:59;308;112;94;32;13;7;7;7;4;3;2
2018-12-19 21:35:58;308;112;94;32;13;7;7;7;4;3;2
2018-12-19 21:36:59;308;112;94;32;13;7;7;7;4;3;2
2018-12-19 21:37:59;308;112;94;32;13;7;7;7;4;3;2
2018-12-19 21:38:58;308;112;94;32;13;7;7;7;4;3;2
2018-12-19 21:39:59;309;112;95;32;13;7;7;7;4;3;2
2018-12-19 21:40:58;309;112;95;32;13;7;7;7;4;3;2
2018-12-19 21:41:59;309;112;95;32;13;7;7;7;4;3;2
2018-12-19 21:42:59;309;112;95;32;13;7;7;7;4;3;2
2018-12-19 21:43:58;310;113;95;32;13;7;7;7;4;3;2
2018-12-19 21:44:59;310;113;95;32;13;7;7;7;4;3;2
2018-12-19 21:45:58;311;114;95;32;13;7;7;7;4;3;2
2018-12-19 21:46:59;312;115;95;32;13;7;7;7;4;3;2
2018-12-19 21:47:59;312;115;95;32;13;7;7;7;4;3;2
2018-12-19 21:48:58;312;115;95;32;13;7;7;7;4;3;2
2018-12-19 21:49:59;312;115;95;32;13;7;7;7;4;3;2
2018-12-19 21:50:58;312;115;95;32;13;7;7;7;4;3;2
2018-12-19 21:51:59;312;115;95;32;13;7;7;7;4;3;2
2018-12-19 21:52:58;312;115;95;32;13;7;7;7;4;3;2
2018-12-19 21:53:59;312;115;95;32;13;7;7;7;4;3;2
2018-12-19 21:54:59;312;115;95;32;13;7;7;7;4;3;2
2018-12-19 21:55:58;312;115;95;32;13;7;7;7;4;3;2
2018-12-19 21:56:59;312;115;95;32;13;7;7;7;4;3;2
2018-12-19 21:57:58;313;116;95;32;13;7;7;7;4;3;2
2018-12-19 21:58:59;314;117;95;32;13;7;7;7;4;3;2
2018-12-19 21:59:58;314;117;95;32;13;7;7;7;4;3;2
2018-12-19 22:00:59;315;117;95;33;13;7;7;7;4;3;2
2018-12-19 22:01:59;315;117;95;33;13;7;7;7;4;3;2
2018-12-19 22:02:58;315;117;95;33;13;7;7;7;4;3;2
2018-12-19 22:03:59;317;117;97;33;13;7;7;7;4;3;2
2018-12-19 22:04:59;317;117;97;33;13;7;7;7;4;3;2
2018-12-19 22:05:58;317;117;97;33;13;7;7;7;4;3;2
2018-12-19 22:06:59;317;117;97;33;13;7;7;7;4;3;2
2018-12-19 22:07:59;317;117;97;33;13;7;7;7;4;3;2
2018-12-19 22:08:58;317;117;97;33;13;7;7;7;4;3;2
2018-12-19 22:09:59;317;117;97;33;13;7;7;7;4;3;2
2018-12-19 22:10:59;318;118;97;33;13;7;7;7;4;3;2
2018-12-19 22:11:58;318;118;97;33;13;7;7;7;4;3;2
2018-12-19 22:12:59;318;118;97;33;13;7;7;7;4;3;2
2018-12-19 22:14:00;318;118;97;33;13;7;7;7;4;3;2
2018-12-19 22:14:58;319;118;98;33;13;7;7;7;4;3;2
2018-12-19 22:15:59;319;118;98;33;13;7;7;7;4;3;2
2018-12-19 22:16:58;321;119;98;33;13;8;7;7;4;3;2
2018-12-19 22:17:59;321;119;98;33;13;8;7;7;4;3;2
2018-12-19 22:18:59;321;119;98;33;13;8;7;7;4;3;2
2018-12-19 22:19:58;322;119;99;33;13;8;7;7;4;3;2
2018-12-19 22:20:59;322;119;99;33;13;8;7;7;4;3;2
2018-12-19 22:21:59;323;120;99;33;13;8;7;7;4;3;2
2018-12-19 22:22:58;323;120;99;33;13;8;7;7;4;3;2
2018-12-19 22:23:59;323;120;99;33;13;8;7;7;4;3;2
2018-12-19 22:24:59;323;120;99;33;13;8;7;7;4;3;2
2018-12-19 22:25:58;323;120;99;33;13;8;7;7;4;3;2
2018-12-19 22:26:59;323;120;99;33;13;8;7;7;4;3;2
2018-12-19 22:27:59;324;120;100;33;13;8;7;7;4;3;2
2018-12-19 22:28:58;326;121;102;33;13;8;7;6;4;3;2
2018-12-19 22:29:59;326;121;102;33;13;8;7;6;4;3;2
2018-12-19 22:30:59;326;121;102;33;13;8;7;6;4;3;2
2018-12-19 22:31:58;326;121;102;33;13;8;7;6;4;3;2
2018-12-19 22:32:59;326;121;102;33;13;8;7;6;4;3;2
2018-12-19 22:33:59;326;121;102;33;13;8;7;6;4;3;2
2018-12-19 22:34:58;326;121;102;33;13;8;7;6;4;3;2
2018-12-19 22:35:59;327;122;102;33;13;8;7;6;4;3;2
2018-12-19 22:36:58;328;123;102;33;13;8;7;6;4;3;2
2018-12-19 22:37:59;328;123;102;33;13;8;7;6;4;3;2
2018-12-19 22:38:59;328;123;102;33;13;8;7;6;4;3;2
2018-12-19 22:39:58;328;123;102;33;13;8;7;6;4;3;2
2018-12-19 22:40:59;328;123;102;33;13;8;7;6;4;3;2
2018-12-19 22:42:00;329;124;102;33;13;8;7;6;4;3;2
2018-12-19 22:42:58;329;124;102;33;13;8;7;6;4;3;2
2018-12-19 22:43:59;331;125;103;33;13;8;7;6;4;3;2
2018-12-19 22:44:58;332;126;103;33;13;8;7;6;4;3;2
2018-12-19 22:45:59;332;126;103;33;13;8;7;6;4;3;2
2018-12-19 22:46:59;332;126;103;33;13;8;7;6;4;3;2
2018-12-19 22:47:58;332;126;103;33;13;8;7;6;4;3;2
2018-12-19 22:48:59;332;126;103;33;13;8;7;6;4;3;2
2018-12-19 22:49:59;333;127;103;33;13;8;7;6;4;3;2
2018-12-19 22:50:58;333;127;103;33;13;8;7;6;4;3;2
2018-12-19 22:51:59;333;127;103;33;13;8;7;6;4;3;2
2018-12-19 22:52:59;333;127;103;33;13;8;7;6;4;3;2
2018-12-19 22:53:58;333;127;103;33;13;8;7;6;4;3;2
2018-12-19 22:54:59;333;127;103;33;13;8;7;6;4;3;2
2018-12-19 22:55:58;333;127;103;33;13;8;7;6;4;3;2
2018-12-19 22:56:59;333;127;103;33;13;8;7;6;4;3;2
2018-12-19 22:57:59;333;127;103;33;13;8;7;6;4;3;2
2018-12-19 22:58:58;334;127;103;33;13;9;7;6;4;3;2
2018-12-19 22:59:59;334;127;103;33;13;9;7;6;4;3;2
2018-12-19 23:00:59;335;128;103;33;13;9;7;6;4;3;2
2018-12-19 23:01:58;335;128;103;33;13;9;7;6;4;3;2
2018-12-19 23:02:59;336;129;103;33;13;9;7;6;4;3;2
2018-12-19 23:03:59;336;129;103;33;13;9;7;6;4;3;2
2018-12-19 23:04:58;336;129;103;33;13;9;7;6;4;3;2
2018-12-19 23:05:59;336;129;103;33;13;9;7;6;4;3;2
2018-12-19 23:07:00;336;129;103;33;13;9;7;6;4;3;2
2018-12-19 23:07:58;336;129;103;33;13;9;7;6;4;3;2
2018-12-19 23:08:59;336;129;103;33;13;9;7;6;4;3;2
2018-12-19 23:09:58;336;128;104;33;13;9;7;6;4;3;2
2018-12-19 23:10:59;336;128;104;33;13;9;7;6;4;3;2
2018-12-19 23:11:59;336;128;104;33;13;9;7;6;4;3;2
2018-12-19 23:12:58;336;128;104;33;13;9;7;6;4;3;2
2018-12-19 23:13:59;336;128;104;33;13;9;7;6;4;3;2
2018-12-19 23:14:58;336;128;104;33;13;9;7;6;4;3;2
2018-12-19 23:15:59;336;128;104;33;13;9;7;6;4;3;2
2018-12-19 23:16:59;337;129;104;33;13;9;7;6;4;3;2
2018-12-19 23:17:58;337;129;104;33;13;9;7;6;4;3;2
2018-12-19 23:18:59;337;129;104;33;13;9;7;6;4;3;2
2018-12-19 23:19:58;337;129;104;33;13;9;7;6;4;3;2
2018-12-19 23:20:59;337;129;104;33;13;9;7;6;4;3;2
2018-12-19 23:21:59;337;129;104;33;13;9;7;6;4;3;2
2018-12-19 23:22:58;338;130;104;33;13;9;7;6;4;3;2
2018-12-19 23:23:59;338;130;104;33;13;9;7;6;4;3;2
2018-12-19 23:24:58;339;131;104;33;13;9;7;6;4;3;2
2018-12-19 23:25:59;340;131;105;33;13;9;7;6;4;3;2
2018-12-19 23:26:59;341;132;105;33;13;9;7;6;4;3;2
2018-12-19 23:27:58;341;132;105;33;13;9;7;6;4;3;2
2018-12-19 23:28:59;342;133;105;33;13;9;7;6;4;3;2
2018-12-19 23:29:59;342;133;105;33;13;9;7;6;4;3;2
2018-12-19 23:30:58;343;134;105;33;13;9;7;6;4;3;2
2018-12-19 23:31:59;343;134;105;33;13;9;7;6;4;3;2
2018-12-19 23:32:59;344;134;106;33;13;9;7;6;4;3;2
2018-12-19 23:33:58;344;134;106;33;13;9;7;6;4;3;2
2018-12-19 23:34:59;344;134;106;33;13;9;7;6;4;3;2
2018-12-19 23:35:58;344;134;106;33;13;9;7;6;4;3;2
2018-12-19 23:36:59;344;134;106;33;13;9;7;6;4;3;2
2018-12-19 23:37:59;344;134;106;33;13;9;7;6;4;3;2
2018-12-19 23:38:58;343;134;105;33;13;9;7;6;4;3;2
2018-12-19 23:39:59;343;134;105;33;13;9;7;6;4;3;2
2018-12-19 23:40:59;343;133;106;33;13;9;7;6;4;3;2
2018-12-19 23:41:58;343;133;106;33;13;9;7;6;4;3;2
2018-12-19 23:42:59;343;132;107;33;13;9;7;6;4;3;2
2018-12-19 23:43:59;344;132;108;33;13;9;7;6;4;3;2
2018-12-19 23:44:58;344;132;108;33;13;9;7;6;4;3;2
2018-12-19 23:45:59;345;133;108;33;13;9;7;6;4;3;2
2018-12-19 23:46:59;345;133;108;33;13;9;7;6;4;3;2
2018-12-19 23:47:58;346;134;108;33;13;9;7;6;4;3;2
2018-12-19 23:48:59;346;134;108;33;13;9;7;6;4;3;2
2018-12-19 23:49:59;346;134;108;33;13;9;7;6;4;3;2
2018-12-19 23:50:58;346;134;108;33;13;9;7;6;4;3;2
2018-12-19 23:51:59;346;134;108;33;13;9;7;6;4;3;2
2018-12-19 23:52:58;346;134;108;33;13;9;7;6;4;3;2
2018-12-19 23:53:59;346;134;108;33;13;9;7;6;4;3;2
2018-12-19 23:54:59;346;134;108;33;13;9;7;6;4;3;2
2018-12-19 23:55:58;346;134;108;33;13;9;7;6;4;3;2
2018-12-19 23:56:59;346;134;108;33;13;9;7;6;4;3;2
2018-12-19 23:57:58;346;134;108;33;13;9;7;6;4;3;2
2018-12-19 23:58:59;346;134;108;33;13;9;7;6;4;3;2
2018-12-19 23:59:59;346;134;108;33;13;9;7;6;4;3;2
