datetime;total_votes;bullet-wilson;nenastja;brammator;jovan;ante;space_meow;Hexadecachoron;zgushonka;minddiffuzion;Fitzmaurice
2020-03-04 13:07:59;111;66;14;7;1;5;3;3;0;2;2
2020-03-04 13:08:59;111;66;14;7;1;5;3;3;0;2;2
2020-03-04 13:09:58;111;66;14;7;1;5;3;3;0;2;2
2020-03-04 13:10:59;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:11:59;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:12:58;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:13:59;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:14:59;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:15:58;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:16:59;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:17:59;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:18:59;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:19:58;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:20:59;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:21:59;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:22:58;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:23:59;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:24:59;112;67;14;7;1;5;3;3;0;2;2
2020-03-04 13:25:59;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:26:58;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:27:59;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:28:59;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:29:59;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:30:58;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:31:59;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:32:58;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:33:59;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:34:59;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:35:58;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:36:59;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:37:59;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:38:59;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:39:58;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:40:59;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:41:59;113;68;14;7;1;5;3;3;0;2;2
2020-03-04 13:42:59;114;68;14;8;1;5;3;3;0;2;2
2020-03-04 13:43:58;114;68;14;8;1;5;3;3;0;2;2
2020-03-04 13:44:59;115;69;14;8;1;5;3;3;0;2;2
2020-03-04 13:45:59;115;69;14;8;1;5;3;3;0;2;2
2020-03-04 13:46:58;115;69;14;8;1;5;3;3;0;2;2
2020-03-04 13:47:59;115;69;14;8;1;5;3;3;0;2;2
2020-03-04 13:48:59;115;69;14;8;1;5;3;3;0;2;2
2020-03-04 13:49:58;115;69;14;8;1;5;3;3;0;2;2
2020-03-04 13:50:59;115;69;14;8;1;5;3;3;0;2;2
2020-03-04 13:51:59;115;69;14;8;1;5;3;3;0;2;2
2020-03-04 13:52:59;115;69;14;8;1;5;3;3;0;2;2
2020-03-04 13:53:58;116;70;14;8;1;5;3;3;0;2;2
2020-03-04 13:54:59;117;70;14;8;2;5;3;3;0;2;2
2020-03-04 13:55:59;118;71;14;8;2;5;3;3;0;2;2
2020-03-04 13:56:59;118;71;14;8;2;5;3;3;0;2;2
2020-03-04 13:57:58;118;71;14;8;2;5;3;3;0;2;2
2020-03-04 13:58:59;118;71;14;8;2;5;3;3;0;2;2
2020-03-04 13:59:59;118;71;14;8;2;5;3;3;0;2;2
2020-03-04 14:00:58;118;71;14;8;2;5;3;3;0;2;2
2020-03-04 14:01:59;119;72;14;8;2;5;3;3;0;2;2
2020-03-04 14:02:59;119;72;14;8;2;5;3;3;0;2;2
2020-03-04 14:03:59;119;72;14;8;2;5;3;3;0;2;2
2020-03-04 14:04:58;120;73;14;8;2;5;3;3;0;2;2
2020-03-04 14:05:59;120;73;14;8;2;5;3;3;0;2;2
2020-03-04 14:06:59;120;73;14;8;2;5;3;3;0;2;2
2020-03-04 14:07:58;120;73;14;8;2;5;3;3;0;2;2
2020-03-04 14:08:59;120;73;14;8;2;5;3;3;0;2;2
2020-03-04 14:09:59;120;73;14;8;2;5;3;3;0;2;2
2020-03-04 14:10:58;120;73;14;8;2;5;3;3;0;2;2
2020-03-04 14:11:59;120;73;14;8;2;5;3;3;0;2;2
2020-03-04 14:12:59;120;73;14;8;2;5;3;3;0;2;2
2020-03-04 14:13:59;120;73;14;8;2;5;3;3;0;2;2
2020-03-04 14:14:58;120;73;14;8;2;5;3;3;0;2;2
2020-03-04 14:15:59;121;74;14;8;2;5;3;3;0;2;2
2020-03-04 14:16:59;122;74;15;8;2;5;3;3;0;2;2
2020-03-04 14:17:58;122;74;15;8;2;5;3;3;0;2;2
2020-03-04 14:18:59;122;74;15;8;2;5;3;3;0;2;2
2020-03-04 14:19:59;122;74;15;8;2;5;3;3;0;2;2
2020-03-04 14:20:59;122;74;15;8;2;5;3;3;0;2;2
2020-03-04 14:21:58;123;75;15;8;2;5;3;3;0;2;2
2020-03-04 14:22:59;123;75;15;8;2;5;3;3;0;2;2
2020-03-04 14:23:59;123;75;15;8;2;5;3;3;0;2;2
2020-03-04 14:24:58;123;75;15;8;2;5;3;3;0;2;2
2020-03-04 14:25:59;123;75;15;8;2;5;3;3;0;2;2
2020-03-04 14:26:59;124;75;15;9;2;5;3;3;0;2;2
2020-03-04 14:27:58;124;75;15;9;2;5;3;3;0;2;2
2020-03-04 14:28:59;124;75;15;9;2;5;3;3;0;2;2
2020-03-04 14:29:59;124;75;15;9;2;5;3;3;0;2;2
2020-03-04 14:30:58;124;75;15;9;2;5;3;3;0;2;2
2020-03-04 14:31:59;124;75;15;9;2;5;3;3;0;2;2
2020-03-04 14:32:59;124;75;15;9;2;5;3;3;0;2;2
2020-03-04 14:33:59;125;75;16;9;2;5;3;3;0;2;2
2020-03-04 14:34:58;125;75;16;9;2;5;3;3;0;2;2
2020-03-04 14:35:59;126;76;16;9;2;5;3;3;0;2;2
2020-03-04 14:36:59;126;76;16;9;2;5;3;3;0;2;2
2020-03-04 14:37:58;126;76;16;9;2;5;3;3;0;2;2
2020-03-04 14:38:59;126;76;16;9;2;5;3;3;0;2;2
2020-03-04 14:39:59;126;76;16;9;2;5;3;3;0;2;2
2020-03-04 14:40:59;127;77;16;9;2;5;3;3;0;2;2
2020-03-04 14:41:58;127;77;16;9;2;5;3;3;0;2;2
2020-03-04 14:42:59;127;77;16;9;2;5;3;3;0;2;2
2020-03-04 14:43:59;127;77;16;9;2;5;3;3;0;2;2
2020-03-04 14:45:00;127;77;16;9;2;5;3;3;0;2;2
2020-03-04 14:45:58;127;77;16;9;2;5;3;3;0;2;2
2020-03-04 14:46:59;128;77;16;9;3;5;3;3;0;2;2
2020-03-04 14:47:59;128;77;16;9;3;5;3;3;0;2;2
2020-03-04 14:48:58;128;77;16;9;3;5;3;3;0;2;2
2020-03-04 14:49:59;128;77;16;9;3;5;3;3;0;2;2
2020-03-04 14:50:59;128;77;16;9;3;5;3;3;0;2;2
2020-03-04 14:51:58;128;77;16;9;3;5;3;3;0;2;2
2020-03-04 14:52:59;128;77;16;9;3;5;3;3;0;2;2
2020-03-04 14:53:59;128;77;16;9;3;5;3;3;0;2;2
2020-03-04 14:54:58;129;78;16;9;3;5;3;3;0;2;2
2020-03-04 14:55:59;129;78;16;9;3;5;3;3;0;2;2
2020-03-04 14:56:59;129;78;16;9;3;5;3;3;0;2;2
2020-03-04 14:58:00;130;78;16;9;3;5;3;3;1;2;2
2020-03-04 14:58:58;130;78;16;9;3;5;3;3;1;2;2
2020-03-04 14:59:59;130;78;16;9;3;5;3;3;1;2;2
2020-03-04 15:00:59;130;78;16;9;3;5;3;3;1;2;2
2020-03-04 15:01:58;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:02:59;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:03:59;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:04:58;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:05:59;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:06:59;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:07:59;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:08:58;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:09:59;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:10:59;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:12:00;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:12:58;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:13:59;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:14:59;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:16:00;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:16:58;131;78;17;9;3;5;3;3;1;2;2
2020-03-04 15:17:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:18:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:19:58;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:20:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:21:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:22:58;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:23:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:24:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:25:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:26:58;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:27:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:28:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:30:00;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:30:58;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:31:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:32:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:33:58;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:34:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:35:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:36:58;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:37:59;133;79;18;9;3;5;3;3;1;2;2
2020-03-04 15:38:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:39:58;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:40:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:41:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:43:00;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:43:58;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:44:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:45:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:46:58;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:47:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:48:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:49:58;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:50:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:51:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:52:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:53:58;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:54:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:55:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:56:58;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:57:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:58:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 15:59:58;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 16:00:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 16:01:59;134;80;18;9;3;5;3;3;1;2;2
2020-03-04 16:02:58;135;80;18;9;4;5;3;3;0;2;2
2020-03-04 16:03:59;135;80;18;9;4;5;3;3;0;2;2
2020-03-04 16:04:59;135;80;18;9;4;5;3;3;0;2;2
2020-03-04 16:05:58;135;80;18;9;4;5;3;3;0;2;2
2020-03-04 16:06:59;135;80;18;9;4;5;3;3;0;2;2
2020-03-04 16:07:58;136;80;18;9;4;5;3;3;0;2;2
2020-03-04 16:08:59;136;80;18;9;4;5;3;3;0;2;2
2020-03-04 16:09:59;136;80;18;9;4;5;3;3;0;2;2
2020-03-04 16:10:59;136;80;18;9;4;5;3;3;0;2;2
2020-03-04 16:11:58;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:12:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:13:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:15:00;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:15:58;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:16:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:17:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:18:58;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:19:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:20:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:21:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:22:58;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:23:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:24:58;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:25:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:26:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:27:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:28:58;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:29:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:30:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:31:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:32:58;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:33:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:34:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:35:59;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:36:58;137;81;18;9;4;5;3;3;0;2;2
2020-03-04 16:37:59;136;81;18;8;4;5;3;3;0;2;2
2020-03-04 16:38:59;136;81;18;8;4;5;3;3;0;2;2
2020-03-04 16:39:58;136;81;18;8;4;5;3;3;0;2;2
2020-03-04 16:40:59;136;81;18;8;4;5;3;3;0;2;2
2020-03-04 16:41:59;136;81;18;8;4;5;3;3;0;2;2
2020-03-04 16:42:59;137;82;18;8;4;5;3;3;0;2;2
2020-03-04 16:43:58;137;82;18;8;4;5;3;3;0;2;2
2020-03-04 16:44:59;137;82;18;8;4;5;3;3;0;2;2
2020-03-04 16:45:59;137;82;18;8;4;5;3;3;0;2;2
2020-03-04 16:46:59;137;82;18;8;4;5;3;3;0;2;2
2020-03-04 16:47:58;137;82;18;8;4;5;3;3;0;2;2
2020-03-04 16:48:59;137;82;18;8;4;5;3;3;0;2;2
2020-03-04 16:49:59;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 16:50:58;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 16:51:59;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 16:52:58;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 16:53:59;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 16:54:59;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 16:55:59;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 16:56:58;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 16:57:59;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 16:58:59;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 16:59:58;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 17:00:59;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 17:01:59;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 17:02:58;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 17:03:59;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 17:04:59;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 17:05:59;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 17:06:58;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 17:07:59;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 17:08:58;138;83;18;8;4;5;3;3;0;2;2
2020-03-04 17:09:59;139;83;18;8;5;5;3;3;0;2;2
2020-03-04 17:10:59;139;83;18;8;5;5;3;3;0;2;2
2020-03-04 17:11:58;139;83;18;8;5;5;3;3;0;2;2
2020-03-04 17:12:59;139;83;18;8;5;5;3;3;0;2;2
2020-03-04 17:13:59;139;83;18;8;5;5;3;3;0;2;2
2020-03-04 17:14:59;141;84;18;8;6;5;3;3;0;2;2
2020-03-04 17:15:58;141;84;18;8;6;5;3;3;0;2;2
2020-03-04 17:16:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:17:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:18:58;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:19:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:20:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:21:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:22:58;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:23:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:25:00;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:25:58;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:26:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:27:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:28:58;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:29:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:30:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:31:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:32:58;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:33:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:34:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:35:58;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:36:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:37:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:38:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:39:58;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:40:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:41:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:42:58;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:43:59;142;85;18;8;6;5;3;3;0;2;2
2020-03-04 17:44:59;143;86;18;8;6;5;3;3;0;2;2
2020-03-04 17:45:58;143;86;18;8;6;5;3;3;0;2;2
2020-03-04 17:46:59;143;86;18;8;6;5;3;3;0;2;2
2020-03-04 17:47:59;143;86;18;8;6;5;3;3;0;2;2
2020-03-04 17:48:59;143;86;18;8;6;5;3;3;0;2;2
2020-03-04 17:49:58;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 17:50:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 17:51:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 17:52:58;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 17:53:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 17:54:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 17:55:58;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 17:56:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 17:57:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 17:58:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 17:59:58;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:00:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:01:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:02:58;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:03:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:04:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:05:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:06:58;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:07:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:08:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:09:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:10:58;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:11:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:12:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:13:58;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:14:59;144;86;18;9;6;5;3;3;0;2;2
2020-03-04 18:15:59;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:16:58;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:17:59;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:18:59;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:19:59;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:20:58;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:21:59;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:22:59;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:23:58;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:24:59;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:25:59;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:26:59;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:27:58;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:28:59;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:29:58;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:30:59;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:31:58;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:32:59;145;86;18;9;6;5;3;3;1;2;2
2020-03-04 18:33:59;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:34:58;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:35:59;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:36:59;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:37:58;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:38:59;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:39:59;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:40:59;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:41:58;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:42:59;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:43:59;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:44:59;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:45:58;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:46:59;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:47:59;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:48:58;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:49:59;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:50:59;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:51:58;146;87;18;9;6;5;3;3;1;2;2
2020-03-04 18:52:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 18:53:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 18:54:58;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 18:55:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 18:56:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 18:57:58;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 18:58:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 18:59:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:00:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:01:58;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:02:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:03:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:04:58;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:05:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:06:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:07:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:08:58;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:09:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:10:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:11:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:12:58;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:13:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:14:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:15:58;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:16:59;147;87;19;9;6;5;3;3;1;2;2
2020-03-04 19:17:59;148;88;19;9;6;5;3;3;1;2;2
2020-03-04 19:18:58;148;88;19;9;6;5;3;3;1;2;2
2020-03-04 19:19:59;148;88;19;9;6;5;3;3;1;2;2
2020-03-04 19:20:59;148;88;19;9;6;5;3;3;1;2;2
2020-03-04 19:21:59;148;88;19;9;6;5;3;3;1;2;2
2020-03-04 19:22:58;148;88;19;9;6;5;3;3;1;2;2
2020-03-04 19:23:59;148;88;19;9;6;5;3;3;1;2;2
2020-03-04 19:24:59;148;88;19;9;6;5;3;3;1;2;2
2020-03-04 19:25:58;149;89;19;9;6;5;3;3;1;2;2
2020-03-04 19:26:59;149;89;19;9;6;5;3;3;1;2;2
2020-03-04 19:27:59;149;89;19;9;6;5;3;3;1;2;2
2020-03-04 19:28:59;149;89;19;9;6;5;3;3;1;2;2
2020-03-04 19:29:58;149;89;19;9;6;5;3;3;1;2;2
2020-03-04 19:30:59;149;89;19;9;6;5;3;3;1;2;2
2020-03-04 19:31:59;149;89;19;9;6;5;3;3;1;2;2
2020-03-04 19:32:58;149;89;19;9;6;5;3;3;1;2;2
2020-03-04 19:33:59;149;89;19;9;6;5;3;3;1;2;2
2020-03-04 19:34:59;149;89;19;9;6;5;3;3;1;2;2
2020-03-04 19:35:58;149;89;19;9;6;5;3;3;1;2;2
2020-03-04 19:36:59;150;90;19;9;6;5;3;3;1;2;2
2020-03-04 19:37:59;150;90;19;9;6;5;3;3;1;2;2
2020-03-04 19:38:58;150;90;19;9;6;5;3;3;1;2;2
2020-03-04 19:39:59;150;90;19;9;6;5;3;3;1;2;2
2020-03-04 19:40:59;150;90;19;9;6;5;3;3;1;2;2
2020-03-04 19:41:59;150;90;19;9;6;5;3;3;1;2;2
2020-03-04 19:42:58;150;90;19;9;6;5;3;3;1;2;2
2020-03-04 19:43:59;150;90;19;9;6;5;3;3;1;2;2
2020-03-04 19:44:59;151;91;19;9;6;5;3;3;1;2;2
