datetime;total_votes;mad_crow;akuaku;Terkin;cmapukocmankypum;tutabrain;gelatelno;Fitzmaurice;navalny;Mr_Const;Nosy
2020-01-29 13:08:58;105;52;24;8;4;2;3;2;0;0;0
2020-01-29 13:09:59;106;53;24;8;4;2;3;2;0;0;0
2020-01-29 13:10:59;106;53;24;8;4;2;3;2;0;0;0
2020-01-29 13:11:58;106;53;24;8;4;2;3;2;0;0;0
2020-01-29 13:12:59;106;53;24;8;4;2;3;2;0;0;0
2020-01-29 13:13:59;106;53;24;8;4;2;3;2;0;0;0
2020-01-29 13:14:58;106;53;24;8;4;2;3;2;0;0;0
2020-01-29 13:15:59;106;53;24;8;4;2;3;2;0;0;0
2020-01-29 13:16:59;107;53;25;8;4;2;3;2;0;0;0
2020-01-29 13:17:58;107;53;25;8;4;2;3;2;0;0;0
2020-01-29 13:18:59;107;53;25;8;4;2;3;2;0;0;0
2020-01-29 13:19:59;107;53;25;8;4;2;3;2;0;0;0
2020-01-29 13:21:00;107;53;25;8;4;2;3;2;0;0;0
2020-01-29 13:21:58;107;53;25;8;4;2;3;2;0;0;0
2020-01-29 13:22:59;107;53;25;8;4;2;3;2;0;0;0
2020-01-29 13:23:58;107;53;25;8;4;2;3;2;0;0;0
2020-01-29 13:24:59;107;53;25;8;4;2;3;2;0;0;0
2020-01-29 13:25:59;107;53;25;8;4;2;3;2;0;0;0
2020-01-29 13:26:58;108;54;25;8;4;2;3;2;0;0;0
2020-01-29 13:27:59;108;54;25;8;4;2;3;2;0;0;0
2020-01-29 13:28:59;108;54;25;8;4;2;3;2;0;0;0
2020-01-29 13:29:58;108;54;25;8;4;2;3;2;0;0;0
2020-01-29 13:30:59;108;54;25;8;4;2;3;2;0;0;0
2020-01-29 13:31:59;108;54;25;8;4;2;3;2;0;0;0
2020-01-29 13:32:59;108;54;25;8;4;2;3;2;0;0;0
2020-01-29 13:33:58;108;54;25;8;4;2;3;2;0;0;0
2020-01-29 13:34:59;108;54;25;8;4;2;3;2;0;0;0
2020-01-29 13:35:59;108;54;25;8;4;2;3;2;0;0;0
2020-01-29 13:36:59;108;54;25;8;4;2;3;2;0;0;0
2020-01-29 13:37:58;109;54;26;8;4;2;3;2;0;0;0
2020-01-29 13:38:59;110;54;27;8;4;2;3;2;0;0;0
2020-01-29 13:39:59;110;54;27;8;4;2;3;2;0;0;0
2020-01-29 13:40:59;110;54;27;8;4;2;3;2;0;0;0
2020-01-29 13:41:58;110;54;27;8;4;2;3;2;0;0;0
2020-01-29 13:42:59;110;54;27;8;4;2;3;2;0;0;0
2020-01-29 13:43:59;110;54;27;8;4;2;3;2;0;0;0
2020-01-29 13:44:58;110;54;27;8;4;2;3;2;0;0;0
2020-01-29 13:45:59;110;54;27;8;4;2;3;2;0;0;0
2020-01-29 13:46:59;110;54;27;8;4;2;3;2;0;0;0
2020-01-29 13:47:58;110;54;27;8;4;2;3;2;0;0;0
2020-01-29 13:48:59;111;54;28;8;4;2;3;2;0;0;0
2020-01-29 13:49:59;111;54;28;8;4;2;3;2;0;0;0
2020-01-29 13:50:58;111;54;28;8;4;2;3;2;0;0;0
2020-01-29 13:51:59;111;54;28;8;4;2;3;2;0;0;0
2020-01-29 13:52:59;111;54;28;8;4;2;3;2;0;0;0
2020-01-29 13:53:59;111;54;28;8;4;2;3;2;0;0;0
2020-01-29 13:54:58;111;54;28;8;4;2;3;2;0;0;0
2020-01-29 13:55:59;111;54;28;8;4;2;3;2;0;0;0
2020-01-29 13:56:59;111;54;28;8;4;2;3;2;0;0;0
2020-01-29 13:57:58;111;54;28;8;4;2;3;2;0;0;0
2020-01-29 13:58:59;111;54;28;8;4;2;3;2;0;0;0
2020-01-29 13:59:59;111;54;28;8;4;2;3;2;0;0;0
2020-01-29 14:00:58;111;54;28;8;4;2;3;2;0;0;0
2020-01-29 14:01:59;113;55;29;8;4;2;3;2;0;0;0
2020-01-29 14:02:59;114;55;30;8;4;2;3;2;0;0;0
2020-01-29 14:03:59;114;55;30;8;4;2;3;2;0;0;0
2020-01-29 14:04:58;114;55;30;8;4;2;3;2;0;0;0
2020-01-29 14:05:59;114;55;30;8;4;2;3;2;0;0;0
2020-01-29 14:06:59;114;55;30;8;4;2;3;2;0;0;0
2020-01-29 14:07:58;114;55;30;8;4;2;3;2;0;0;0
2020-01-29 14:08:59;114;55;30;8;4;2;3;2;0;0;0
2020-01-29 14:09:59;115;55;30;9;4;2;3;2;0;0;0
2020-01-29 14:10:59;115;55;30;9;4;2;3;2;0;0;0
2020-01-29 14:11:58;116;55;30;9;4;2;3;2;0;0;0
2020-01-29 14:12:59;116;55;30;9;4;2;3;2;0;0;0
2020-01-29 14:13:59;116;55;30;9;4;2;3;2;0;0;0
2020-01-29 14:14:59;117;55;31;9;4;2;3;2;0;0;0
2020-01-29 14:15:58;117;55;31;9;4;2;3;2;0;0;0
2020-01-29 14:16:59;117;55;31;9;4;2;3;2;0;0;0
2020-01-29 14:17:59;117;55;31;9;4;2;3;2;0;0;0
2020-01-29 14:18:59;117;55;31;9;4;2;3;2;0;0;0
2020-01-29 14:19:58;117;55;31;9;4;2;3;2;0;0;0
2020-01-29 14:20:59;118;56;31;9;4;2;3;2;0;0;0
2020-01-29 14:21:59;118;56;31;9;4;2;3;2;0;0;0
2020-01-29 14:22:58;118;56;31;9;4;2;3;2;0;0;0
2020-01-29 14:23:59;119;56;32;9;4;2;3;2;0;0;0
2020-01-29 14:24:59;120;57;32;9;4;2;3;2;0;0;0
2020-01-29 14:26:00;121;57;32;9;4;2;3;2;0;0;0
2020-01-29 14:26:58;121;57;32;9;4;2;3;2;0;0;0
2020-01-29 14:27:59;121;57;32;9;4;2;3;2;0;0;0
2020-01-29 14:28:59;121;57;32;9;4;2;3;2;0;0;0
2020-01-29 14:29:58;121;57;32;9;4;2;3;2;0;0;0
2020-01-29 14:30:59;121;57;32;9;4;2;3;2;0;0;0
2020-01-29 14:31:59;121;57;32;9;4;2;3;2;0;0;0
2020-01-29 14:32:59;121;57;32;9;4;2;3;2;0;0;0
2020-01-29 14:33:58;121;57;32;9;4;2;3;2;0;0;0
2020-01-29 14:34:59;121;57;32;9;4;2;3;2;0;0;0
2020-01-29 14:35:59;121;57;32;9;4;2;3;2;0;0;0
2020-01-29 14:36:58;121;57;32;9;4;2;3;2;0;0;0
2020-01-29 14:37:59;121;56;33;9;4;2;3;2;0;0;0
2020-01-29 14:38:59;121;56;33;9;4;2;3;2;0;0;0
2020-01-29 14:39:59;121;56;33;9;4;2;3;2;0;0;0
2020-01-29 14:40:58;121;56;33;9;4;2;3;2;0;0;0
2020-01-29 14:41:59;121;56;33;9;4;2;3;2;0;0;0
2020-01-29 14:42:59;121;56;33;9;4;2;3;2;0;0;0
2020-01-29 14:43:58;121;56;33;9;4;2;3;2;0;0;0
2020-01-29 14:44:59;121;56;33;9;4;2;3;2;0;0;0
2020-01-29 14:45:59;121;55;34;9;4;2;3;2;0;0;0
2020-01-29 14:46:59;121;55;34;9;4;2;3;2;0;0;0
2020-01-29 14:47:58;121;55;34;9;4;2;3;2;0;0;0
2020-01-29 14:48:59;121;55;34;9;4;2;3;2;0;0;0
2020-01-29 14:49:59;121;55;34;9;4;2;3;2;0;0;0
2020-01-29 14:50:58;121;55;34;9;4;2;3;2;0;0;0
2020-01-29 14:51:59;121;55;34;9;4;2;3;2;0;0;0
2020-01-29 14:52:59;121;55;34;9;4;2;3;2;0;0;0
2020-01-29 14:53:59;121;55;34;9;4;2;3;2;0;0;0
2020-01-29 14:54:58;123;55;35;9;4;2;3;2;1;0;0
2020-01-29 14:55:59;123;55;35;9;4;2;3;2;1;0;0
2020-01-29 14:56:59;123;55;35;9;4;2;3;2;1;0;0
2020-01-29 14:57:58;123;55;35;9;4;2;3;2;1;0;0
2020-01-29 14:58:59;123;55;35;9;4;2;3;2;1;0;0
2020-01-29 14:59:59;123;55;35;9;4;2;3;2;1;0;0
2020-01-29 15:00:58;123;55;35;9;4;2;3;2;1;0;0
2020-01-29 15:01:59;123;55;35;9;4;2;3;2;1;0;0
2020-01-29 15:03:00;123;55;35;9;4;2;3;2;1;0;0
2020-01-29 15:03:58;123;55;35;9;4;2;3;2;1;0;0
2020-01-29 15:04:59;125;56;35;9;4;2;4;2;1;0;0
2020-01-29 15:05:59;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:06:58;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:07:59;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:08:59;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:10:00;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:10:58;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:11:59;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:13:00;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:13:58;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:14:59;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:15:59;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:16:58;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:17:59;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:18:59;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:19:58;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:20:59;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:21:59;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:23:00;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:23:58;126;56;36;9;4;2;4;2;1;0;0
2020-01-29 15:24:59;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:25:59;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:26:58;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:27:59;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:28:59;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:29:58;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:30:59;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:31:59;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:32:58;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:33:59;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:34:59;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:35:59;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:36:58;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:37:59;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:38:59;127;56;37;9;4;2;4;2;1;0;0
2020-01-29 15:39:58;128;57;37;9;4;2;4;2;1;0;0
2020-01-29 15:40:59;128;57;37;9;4;2;4;2;1;0;0
2020-01-29 15:41:59;128;57;37;9;4;2;4;2;1;0;0
2020-01-29 15:42:59;128;57;37;9;4;2;4;2;1;0;0
2020-01-29 15:43:58;128;57;37;9;4;2;4;2;1;0;0
2020-01-29 15:44:59;128;57;37;9;4;2;4;2;1;0;0
2020-01-29 15:45:59;128;57;37;9;4;2;4;2;1;0;0
2020-01-29 15:46:59;128;57;37;9;4;2;4;2;1;0;0
2020-01-29 15:47:58;128;57;37;9;4;2;4;2;1;0;0
2020-01-29 15:48:59;128;57;37;9;4;2;4;2;1;0;0
2020-01-29 15:49:59;128;57;37;9;4;2;4;2;1;0;0
2020-01-29 15:50:58;128;57;37;9;4;2;4;2;1;0;0
2020-01-29 15:51:59;128;57;37;9;4;2;4;2;1;0;0
2020-01-29 15:52:59;129;57;38;9;4;2;4;2;1;0;0
2020-01-29 15:53:59;129;57;38;9;4;2;4;2;1;0;0
2020-01-29 15:54:58;129;57;38;9;4;2;4;2;1;0;0
2020-01-29 15:55:59;129;57;38;9;4;2;4;2;1;0;0
2020-01-29 15:56:59;129;57;38;9;4;2;4;2;1;0;0
2020-01-29 15:57:58;129;57;38;9;4;2;4;2;1;0;0
2020-01-29 15:58:59;129;57;38;9;4;2;4;2;1;0;0
2020-01-29 15:59:59;129;57;38;9;4;2;4;2;1;0;0
2020-01-29 16:00:58;129;57;38;9;4;2;4;2;1;0;0
2020-01-29 16:01:59;130;58;38;9;4;2;4;2;1;0;0
2020-01-29 16:02:59;130;58;38;9;4;2;4;2;1;0;0
2020-01-29 16:03:58;130;58;38;9;4;2;4;2;1;0;0
2020-01-29 16:04:59;130;58;38;9;4;2;4;2;1;0;0
2020-01-29 16:05:59;130;58;38;9;4;2;4;2;1;0;0
2020-01-29 16:06:58;130;58;38;9;4;2;4;2;1;0;0
2020-01-29 16:07:59;130;58;38;9;4;2;4;2;1;0;0
2020-01-29 16:08:59;130;58;38;9;4;2;4;2;1;0;0
2020-01-29 16:09:59;130;58;38;9;4;2;4;2;1;0;0
2020-01-29 16:10:58;130;58;38;9;4;2;4;2;1;0;0
2020-01-29 16:11:59;130;58;38;9;4;2;4;2;1;0;0
2020-01-29 16:12:59;132;58;40;9;4;2;4;2;1;0;0
2020-01-29 16:13:58;132;58;40;9;4;2;4;2;1;0;0
2020-01-29 16:14:59;132;58;40;9;4;2;4;2;1;0;0
2020-01-29 16:15:59;132;58;40;9;4;2;4;2;1;0;0
2020-01-29 16:16:59;132;58;40;9;4;2;4;2;1;0;0
2020-01-29 16:17:58;132;58;40;9;4;2;4;2;1;0;0
2020-01-29 16:18:59;132;58;40;9;4;2;4;2;1;0;0
2020-01-29 16:19:59;132;58;40;9;4;2;4;2;1;0;0
2020-01-29 16:20:59;133;59;40;9;4;2;4;2;1;0;0
2020-01-29 16:21:58;133;59;40;9;4;2;4;2;1;0;0
2020-01-29 16:22:59;133;59;40;9;4;2;4;2;1;0;0
2020-01-29 16:23:59;133;59;40;9;4;2;4;2;1;0;0
2020-01-29 16:24:59;133;59;40;9;4;2;4;2;1;0;0
2020-01-29 16:25:58;133;59;40;9;4;2;4;2;1;0;0
2020-01-29 16:26:59;133;59;40;9;4;2;4;2;1;0;0
2020-01-29 16:27:59;134;59;41;9;4;2;4;2;1;0;0
2020-01-29 16:28:58;134;59;41;9;4;2;4;2;1;0;0
2020-01-29 16:29:59;134;59;41;9;4;2;4;2;1;0;0
2020-01-29 16:30:59;134;59;41;9;4;2;4;2;1;0;0
2020-01-29 16:31:58;134;59;41;9;4;2;4;2;1;0;0
2020-01-29 16:32:59;133;58;41;9;4;2;4;2;1;0;0
2020-01-29 16:33:59;135;58;43;9;4;2;4;2;1;0;0
2020-01-29 16:34:58;135;58;43;9;4;2;4;2;1;0;0
2020-01-29 16:35:59;135;58;43;9;4;2;4;2;1;0;0
2020-01-29 16:36:59;135;58;43;9;4;2;4;2;1;0;0
2020-01-29 16:37:58;135;58;42;9;4;2;4;2;1;0;0
2020-01-29 16:38:59;135;58;42;9;4;2;4;2;1;0;0
2020-01-29 16:39:58;135;58;42;9;4;2;4;2;1;0;0
2020-01-29 16:40:59;135;58;42;9;4;2;4;2;1;0;0
2020-01-29 16:41:59;135;58;42;9;4;2;4;2;1;0;0
2020-01-29 16:42:59;135;58;43;9;4;2;4;2;1;0;0
2020-01-29 16:44:00;135;58;43;9;4;2;4;2;1;0;0
2020-01-29 16:44:58;135;58;43;9;4;2;4;2;1;0;0
2020-01-29 16:45:59;135;58;43;9;4;2;4;2;1;0;0
2020-01-29 16:46:59;135;58;43;9;4;2;4;2;1;0;0
2020-01-29 16:47:58;135;58;43;9;4;2;4;2;1;0;0
2020-01-29 16:48:59;136;58;44;9;4;2;4;2;1;0;0
2020-01-29 16:49:59;136;58;44;9;4;2;4;2;1;0;0
2020-01-29 16:50:58;136;58;44;9;4;2;4;2;1;0;0
2020-01-29 16:51:59;136;58;44;9;4;2;4;2;1;0;0
2020-01-29 16:52:59;136;58;44;9;4;2;4;2;1;0;0
2020-01-29 16:53:58;136;58;44;9;4;2;4;2;1;0;0
2020-01-29 16:54:59;137;58;45;9;4;2;4;2;1;0;0
2020-01-29 16:55:59;137;58;45;9;4;2;4;2;1;0;0
2020-01-29 16:56:59;137;58;45;9;4;2;4;2;1;0;0
2020-01-29 16:57:58;138;59;45;9;4;2;4;2;1;0;0
2020-01-29 16:58:59;138;59;45;9;4;2;4;2;1;0;0
2020-01-29 16:59:59;138;59;45;9;4;2;4;2;1;0;0
2020-01-29 17:00:58;138;59;45;9;4;2;4;2;1;0;0
2020-01-29 17:01:59;138;59;45;9;4;2;4;2;1;0;0
2020-01-29 17:02:59;138;59;45;9;4;2;4;2;1;0;0
2020-01-29 17:03:58;138;59;45;9;4;2;4;2;1;0;0
2020-01-29 17:04:59;138;59;45;9;4;2;4;2;1;0;0
2020-01-29 17:05:59;138;59;45;9;4;2;4;2;1;0;0
2020-01-29 17:06:58;138;59;45;9;4;2;4;2;1;0;0
2020-01-29 17:07:59;139;59;46;9;4;2;4;2;1;0;0
2020-01-29 17:08:59;139;59;46;9;4;2;4;2;1;0;0
2020-01-29 17:10:00;140;59;47;9;4;2;4;2;1;0;0
2020-01-29 17:10:58;141;60;47;9;4;2;4;2;1;0;0
2020-01-29 17:11:59;142;60;47;10;4;2;4;2;1;0;0
2020-01-29 17:12:59;142;60;47;10;4;2;4;2;1;0;0
2020-01-29 17:13:58;142;60;47;10;4;2;4;2;1;0;0
2020-01-29 17:14:59;142;60;47;10;4;2;4;2;1;0;0
2020-01-29 17:15:59;142;60;47;10;4;2;4;2;1;0;0
2020-01-29 17:16:59;142;59;48;10;4;2;4;2;1;0;0
2020-01-29 17:17:58;142;59;48;10;4;2;4;2;1;0;0
2020-01-29 17:18:59;143;59;49;10;4;2;4;2;1;0;0
2020-01-29 17:19:59;143;59;49;10;4;2;4;2;1;0;0
2020-01-29 17:20:58;144;60;49;10;4;2;4;2;1;0;0
2020-01-29 17:21:59;144;60;49;10;4;2;4;2;1;0;0
2020-01-29 17:22:59;144;60;49;10;4;2;4;2;1;0;0
2020-01-29 17:23:58;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:24:59;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:25:59;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:26:59;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:27:58;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:28:59;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:29:59;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:30:59;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:31:58;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:32:59;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:33:59;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:34:58;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:35:59;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:36:59;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:37:58;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:38:59;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:39:58;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:40:59;145;60;50;10;4;2;4;2;1;0;0
2020-01-29 17:41:59;146;61;50;10;4;2;4;2;1;0;0
2020-01-29 17:42:59;146;61;50;10;4;2;4;2;1;0;0
2020-01-29 17:43:58;147;61;50;10;4;2;4;2;1;2;0
2020-01-29 17:44:59;148;61;51;10;4;2;4;2;1;2;0
2020-01-29 17:45:59;148;61;51;10;4;2;4;2;1;2;0
2020-01-29 17:46:58;149;61;52;10;4;2;4;2;1;2;0
2020-01-29 17:47:59;149;61;52;10;4;2;4;2;1;2;0
2020-01-29 17:48:59;149;61;52;10;4;2;4;2;1;2;0
2020-01-29 17:49:58;149;61;52;10;4;2;4;2;1;2;0
2020-01-29 17:50:59;149;61;52;10;4;2;4;2;1;2;0
2020-01-29 17:51:59;149;61;52;10;4;2;4;2;1;2;0
2020-01-29 17:52:59;150;61;52;10;4;2;4;2;0;2;1
2020-01-29 17:53:58;151;62;52;10;4;2;4;2;0;2;1
2020-01-29 17:54:59;151;62;52;10;4;2;4;2;0;2;1
2020-01-29 17:55:59;152;62;53;10;4;2;4;2;0;2;1
2020-01-29 17:56:59;153;62;54;10;4;2;4;2;0;2;1
2020-01-29 17:57:58;153;62;54;10;4;2;4;2;0;2;1
2020-01-29 17:58:59;153;62;54;10;4;2;4;2;0;2;1
2020-01-29 17:59:59;154;62;55;10;4;2;4;2;0;2;1
2020-01-29 18:00:58;154;62;55;10;4;2;4;2;0;2;1
2020-01-29 18:01:59;154;62;55;10;4;2;4;2;0;2;1
2020-01-29 18:02:59;154;62;55;10;4;2;4;2;0;2;1
2020-01-29 18:03:58;155;63;55;10;4;2;4;2;0;2;1
2020-01-29 18:04:59;156;63;56;10;4;2;4;2;0;2;1
2020-01-29 18:05:59;156;63;56;10;4;2;4;2;0;2;1
2020-01-29 18:07:00;156;63;56;10;4;2;4;2;0;2;1
2020-01-29 18:07:58;157;63;57;10;4;2;4;2;0;2;1
2020-01-29 18:08:59;157;63;57;10;4;2;4;2;0;2;1
2020-01-29 18:09:59;157;63;57;10;4;2;4;2;0;2;1
2020-01-29 18:10:58;158;63;58;10;4;2;4;2;0;2;1
2020-01-29 18:11:59;158;63;58;10;4;2;4;2;0;2;1
2020-01-29 18:12:59;158;63;58;10;4;2;4;2;0;2;1
2020-01-29 18:13:59;158;63;58;10;4;2;4;2;0;2;1
2020-01-29 18:14:58;158;63;58;10;4;2;4;2;0;2;1
2020-01-29 18:15:59;158;63;58;10;4;2;4;2;0;2;1
2020-01-29 18:16:59;159;63;58;10;4;2;4;2;0;2;1
2020-01-29 18:17:58;159;63;58;10;4;2;4;2;0;2;1
2020-01-29 18:18:59;159;63;58;10;4;2;4;2;0;2;1
2020-01-29 18:19:59;159;63;58;10;4;2;4;2;0;2;1
2020-01-29 18:20:58;159;63;58;10;4;2;4;2;0;2;1
2020-01-29 18:21:59;159;63;58;10;4;2;4;2;0;2;1
2020-01-29 18:22:59;160;64;58;10;4;2;4;2;0;2;1
2020-01-29 18:23:58;161;64;59;10;4;2;4;2;0;2;1
2020-01-29 18:24:59;161;64;59;10;4;2;4;2;0;2;1
2020-01-29 18:25:59;162;65;59;10;4;2;4;2;0;2;1
2020-01-29 18:27:00;162;65;59;10;4;2;4;2;0;2;1
2020-01-29 18:27:59;162;65;59;10;4;2;4;2;0;2;1
2020-01-29 18:28:59;163;66;59;10;4;2;4;2;0;2;1
2020-01-29 18:29:59;165;67;60;10;4;2;4;2;0;2;1
2020-01-29 18:30:59;165;67;60;10;4;2;4;2;0;2;1
2020-01-29 18:31:58;165;67;60;10;4;2;4;2;0;2;1
2020-01-29 18:32:59;166;68;60;10;4;2;4;2;0;2;1
2020-01-29 18:33:59;166;68;60;10;4;2;4;2;0;2;1
2020-01-29 18:34:58;166;68;60;10;4;2;4;2;0;2;1
2020-01-29 18:35:59;166;68;60;10;4;2;4;2;0;2;1
2020-01-29 18:36:59;166;67;61;10;4;2;4;2;0;2;1
2020-01-29 18:37:58;166;67;61;10;4;2;4;2;0;2;1
2020-01-29 18:38:59;166;67;61;10;4;2;4;2;0;2;1
2020-01-29 18:39:59;166;67;61;10;4;2;4;2;0;2;1
2020-01-29 18:40:58;166;67;61;10;4;2;4;2;0;2;1
2020-01-29 18:41:59;166;67;61;10;4;2;4;2;0;2;1
2020-01-29 18:42:59;166;67;61;10;4;2;4;2;0;2;1
2020-01-29 18:43:58;167;67;61;10;4;3;4;2;0;2;1
2020-01-29 18:44:59;167;67;61;10;4;3;4;2;0;2;1
2020-01-29 18:45:59;167;67;61;10;4;3;4;2;0;2;1
2020-01-29 18:46:59;167;67;61;10;4;3;4;2;0;2;1
2020-01-29 18:47:58;168;68;61;10;4;3;4;2;0;2;1
2020-01-29 18:48:59;169;68;62;10;4;3;4;2;0;2;1
2020-01-29 18:49:59;169;68;62;10;4;3;4;2;0;2;1
2020-01-29 18:50:58;170;69;62;10;4;3;4;2;0;2;1
2020-01-29 18:51:59;170;69;62;10;4;3;4;2;0;2;1
2020-01-29 18:52:59;170;69;62;10;4;3;4;2;0;2;1
2020-01-29 18:53:58;170;69;62;10;4;3;4;2;0;2;1
2020-01-29 18:54:59;170;69;62;10;4;3;4;2;0;2;1
2020-01-29 18:55:59;170;69;62;10;4;3;4;2;0;2;1
2020-01-29 18:56:58;170;68;63;10;4;3;4;2;0;2;1
2020-01-29 18:57:59;170;68;63;10;4;3;4;2;0;2;1
2020-01-29 18:58:59;170;68;63;10;4;3;4;2;0;2;1
2020-01-29 18:59:58;170;68;63;10;4;3;4;2;0;2;1
2020-01-29 19:00:59;171;68;64;10;4;3;4;2;0;2;1
2020-01-29 19:01:59;171;68;64;10;4;3;4;2;0;2;1
2020-01-29 19:02:58;171;68;64;10;4;3;4;2;0;2;1
2020-01-29 19:03:59;171;68;64;10;4;3;4;2;0;2;1
2020-01-29 19:04:59;171;68;64;10;4;3;4;2;0;2;1
2020-01-29 19:05:58;171;68;64;10;4;3;4;2;0;2;1
2020-01-29 19:06:59;171;68;64;10;4;3;4;2;0;2;1
2020-01-29 19:07:59;171;68;64;10;4;3;4;2;0;2;1
2020-01-29 19:08:58;171;68;64;10;4;3;4;2;0;2;1
2020-01-29 19:09:59;171;68;64;10;4;3;4;2;0;2;1
2020-01-29 19:10:59;172;69;64;10;4;3;4;2;0;2;1
2020-01-29 19:11:58;172;69;64;10;4;3;4;2;0;2;1
2020-01-29 19:12:59;172;69;64;10;4;3;4;2;0;2;1
2020-01-29 19:13:58;172;69;64;10;4;3;4;2;0;2;1
2020-01-29 19:14:59;172;69;64;10;4;3;4;2;0;2;1
2020-01-29 19:15:59;172;69;64;10;4;3;4;2;0;2;1
2020-01-29 19:16:58;172;69;64;10;4;3;4;2;0;2;1
2020-01-29 19:17:59;173;70;64;10;4;3;4;2;0;2;1
2020-01-29 19:18:59;173;70;64;10;4;3;4;2;0;2;1
2020-01-29 19:19:59;173;70;64;10;4;3;4;2;0;2;1
2020-01-29 19:20:58;173;70;64;10;4;3;4;2;0;2;1
2020-01-29 19:21:59;174;70;65;10;4;3;4;2;0;2;1
2020-01-29 19:22:59;174;70;65;10;4;3;4;2;0;2;1
2020-01-29 19:23:58;174;70;65;10;4;3;4;2;0;2;1
2020-01-29 19:24:59;174;70;65;10;4;3;4;2;0;2;1
2020-01-29 19:25:59;175;71;65;10;4;3;4;2;0;2;1
2020-01-29 19:26:59;176;71;66;10;4;3;4;2;0;2;1
2020-01-29 19:27:58;176;71;66;10;4;3;4;2;0;2;1
2020-01-29 19:28:59;177;71;66;10;4;4;4;2;0;2;1
2020-01-29 19:29:59;178;72;66;10;4;4;4;2;0;2;1
2020-01-29 19:30:58;178;72;66;10;4;4;4;2;0;2;1
2020-01-29 19:31:59;178;72;66;10;4;4;4;2;0;2;1
2020-01-29 19:32:59;178;72;66;10;4;4;4;2;0;2;1
2020-01-29 19:33:58;178;72;66;10;4;4;4;2;0;2;1
2020-01-29 19:34:59;179;72;67;10;4;4;4;2;0;2;1
2020-01-29 19:35:59;179;72;67;10;4;4;4;2;0;2;1
2020-01-29 19:36:58;179;72;67;10;4;4;4;2;0;2;1
2020-01-29 19:37:59;180;72;67;10;5;4;4;2;0;2;1
2020-01-29 19:38:59;180;72;67;10;5;4;4;2;0;2;1
2020-01-29 19:39:58;180;72;67;10;5;4;4;2;0;2;1
2020-01-29 19:40:59;181;72;68;10;5;4;4;2;0;2;1
2020-01-29 19:41:59;181;72;68;10;5;4;4;2;0;2;1
2020-01-29 19:42:58;181;72;68;10;5;4;4;2;0;2;1
2020-01-29 19:43:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:44:59;182;72;69;10;5;4;4;2;0;2;1
