datetime;total_votes;Jareth;Bf109H;navalny;mahinaci9;shamanka;Yo;megaslowpoke;Rumpelstilzchen;axxl;Есения
2020-09-09 13:33:58;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:34:59;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:35:58;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:36:59;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:37:59;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:38:58;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:39:59;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:41:00;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:41:58;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:42:59;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:43:59;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:44:58;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:45:59;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:46:58;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:47:59;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:48:59;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:49:58;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:50:59;145;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:52:00;146;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:52:58;146;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:53:59;146;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:54:58;146;39;35;10;15;9;7;0;4;3;0
2020-09-09 13:55:59;148;39;37;10;15;9;7;0;4;3;0
2020-09-09 13:56:59;148;39;37;10;15;9;7;0;4;3;0
2020-09-09 13:57:58;149;39;37;10;15;9;7;0;5;3;0
2020-09-09 13:58:59;149;39;37;10;15;9;7;0;5;3;0
2020-09-09 13:59:59;150;39;38;10;15;9;7;0;5;3;0
2020-09-09 14:00:58;150;39;38;10;15;9;7;0;5;3;0
2020-09-09 14:01:59;151;40;38;10;15;9;7;0;5;3;0
2020-09-09 14:02:58;151;40;38;10;15;9;7;0;5;3;0
2020-09-09 14:03:59;151;40;38;10;15;9;7;0;5;3;0
2020-09-09 14:04:59;151;40;38;10;15;9;7;0;5;3;0
2020-09-09 14:05:58;152;40;38;11;15;9;7;0;5;3;0
2020-09-09 14:06:59;152;40;38;11;15;9;7;0;5;3;0
2020-09-09 14:07:59;152;40;38;11;15;9;7;0;5;3;0
2020-09-09 14:08:58;152;40;38;11;15;9;7;0;5;3;0
2020-09-09 14:09:59;152;40;38;11;15;9;7;0;5;3;0
2020-09-09 14:10:59;152;40;38;11;15;9;7;0;5;3;0
2020-09-09 14:11:58;153;40;38;11;15;9;7;0;5;3;0
2020-09-09 14:12:59;154;40;38;12;15;9;7;0;5;3;0
2020-09-09 14:13:59;154;40;38;12;15;9;7;0;5;3;0
2020-09-09 14:14:58;155;40;38;12;15;9;7;0;5;3;0
2020-09-09 14:15:59;156;40;39;12;15;9;7;0;5;3;0
2020-09-09 14:16:59;156;40;39;12;15;9;7;0;5;3;0
2020-09-09 14:17:58;156;40;39;12;15;9;7;0;5;3;0
2020-09-09 14:18:59;156;40;39;12;15;9;7;0;5;3;0
2020-09-09 14:19:58;156;40;39;12;15;9;7;0;5;3;0
2020-09-09 14:20:59;157;41;39;12;15;9;7;0;5;3;0
2020-09-09 14:21:59;157;41;39;12;15;9;7;0;5;3;0
2020-09-09 14:22:58;159;42;40;12;15;9;7;0;5;3;0
2020-09-09 14:23:59;159;42;40;12;15;9;7;0;5;3;0
2020-09-09 14:25:00;159;42;40;12;15;9;7;0;5;3;0
2020-09-09 14:25:58;159;42;40;12;15;9;7;0;5;3;0
2020-09-09 14:26:59;161;43;40;12;16;9;7;0;5;3;0
2020-09-09 14:27:59;161;43;40;12;16;9;7;0;5;3;0
2020-09-09 14:28:58;161;43;40;12;16;9;7;0;5;3;0
2020-09-09 14:29:59;161;43;40;12;16;9;7;0;5;3;0
2020-09-09 14:30:58;161;43;40;12;16;9;7;0;5;3;0
2020-09-09 14:31:59;161;43;40;12;16;9;7;0;5;3;0
2020-09-09 14:32:59;161;43;40;12;16;9;7;0;5;3;0
2020-09-09 14:33:58;162;43;40;13;16;9;7;0;5;3;0
2020-09-09 14:34:59;162;43;40;13;16;9;7;0;5;3;0
2020-09-09 14:35:59;163;43;40;13;16;10;7;0;5;3;0
2020-09-09 14:36:58;163;43;40;13;16;10;7;0;5;3;0
2020-09-09 14:37:59;164;43;41;13;16;10;7;0;5;3;0
2020-09-09 14:38:59;165;43;41;13;17;10;7;0;5;3;0
2020-09-09 14:39:58;165;43;41;13;17;10;7;0;5;3;0
2020-09-09 14:40:59;166;43;41;13;18;10;7;0;5;3;0
2020-09-09 14:41:59;166;43;41;13;18;10;7;0;5;3;0
2020-09-09 14:42:58;166;43;41;13;18;10;7;0;5;3;0
2020-09-09 14:43:59;167;44;41;13;18;10;7;0;5;3;0
2020-09-09 14:44:59;167;44;41;13;18;10;7;0;5;3;0
2020-09-09 14:45:58;167;44;41;13;18;10;7;0;5;3;0
2020-09-09 14:46:59;167;44;41;13;18;10;7;0;5;3;0
2020-09-09 14:47:59;167;44;41;13;18;10;7;0;5;3;0
2020-09-09 14:48:58;167;44;41;13;18;10;7;0;5;3;0
2020-09-09 14:49:59;168;44;41;13;18;10;7;0;5;3;0
2020-09-09 14:50:59;168;44;41;13;18;10;7;0;5;3;0
2020-09-09 14:51:58;168;44;42;13;18;10;7;0;5;3;0
2020-09-09 14:52:59;168;44;42;13;18;10;7;0;5;3;0
2020-09-09 14:53:59;168;44;42;13;18;10;7;0;5;3;0
2020-09-09 14:54:58;168;44;42;13;18;10;7;0;5;3;0
2020-09-09 14:55:59;168;44;42;13;18;10;7;0;5;3;0
2020-09-09 14:56:59;170;45;42;14;18;10;7;0;5;3;0
2020-09-09 14:57:58;170;45;42;14;18;10;7;0;5;3;0
2020-09-09 14:58:59;170;45;42;14;18;10;7;0;5;3;0
2020-09-09 14:59:59;170;45;42;14;18;10;7;0;5;3;0
2020-09-09 15:00:58;170;45;42;14;18;10;7;0;5;3;0
2020-09-09 15:01:59;170;45;42;14;18;10;7;0;5;3;0
2020-09-09 15:03:00;171;46;42;14;18;10;7;0;5;3;0
2020-09-09 15:03:58;171;46;42;14;18;10;7;0;5;3;0
2020-09-09 15:04:59;171;46;42;14;18;10;7;0;5;3;0
2020-09-09 15:05:58;171;46;42;14;18;10;7;0;5;3;0
2020-09-09 15:06:59;171;46;42;14;18;10;7;0;5;3;0
2020-09-09 15:07:59;171;46;42;14;18;10;7;0;5;3;0
2020-09-09 15:08:58;171;46;42;14;18;10;7;0;5;3;0
2020-09-09 15:09:59;171;46;42;14;18;10;7;0;5;3;0
2020-09-09 15:11:00;171;46;42;14;18;10;7;0;5;3;0
2020-09-09 15:11:58;171;46;42;14;18;10;7;0;5;3;0
2020-09-09 15:12:59;171;46;42;14;18;10;7;0;5;3;0
2020-09-09 15:13:59;172;46;42;14;19;10;7;0;5;3;0
2020-09-09 15:14:58;172;46;42;14;19;10;7;0;5;3;0
2020-09-09 15:15:59;173;46;42;15;19;10;7;0;5;3;0
2020-09-09 15:16:59;173;46;42;15;19;10;7;0;5;3;0
2020-09-09 15:17:59;173;45;43;15;19;10;7;0;5;3;0
2020-09-09 15:18:59;173;45;43;15;19;10;7;0;5;3;0
2020-09-09 15:19:58;173;45;43;15;19;10;7;0;5;3;0
2020-09-09 15:20:59;173;45;43;15;19;10;7;0;5;3;0
2020-09-09 15:21:59;174;45;44;15;19;10;7;0;5;3;0
2020-09-09 15:22:58;175;46;44;15;19;10;7;0;5;3;0
2020-09-09 15:23:59;175;46;44;15;19;10;7;0;5;3;0
2020-09-09 15:24:59;175;46;44;15;19;10;7;0;5;3;0
2020-09-09 15:25:58;175;46;44;15;19;10;7;0;5;3;0
2020-09-09 15:26:59;175;46;44;15;19;10;7;0;5;3;0
2020-09-09 15:28:00;175;46;44;15;19;10;7;0;5;3;0
2020-09-09 15:28:58;175;46;44;15;19;10;7;0;5;3;0
2020-09-09 15:29:59;175;46;44;15;19;10;7;0;5;3;0
2020-09-09 15:30:59;175;46;44;15;19;10;7;0;5;3;0
2020-09-09 15:31:59;175;46;44;15;19;10;7;0;5;3;0
2020-09-09 15:32:59;175;46;44;15;19;10;7;0;5;3;0
2020-09-09 15:33:58;176;46;45;15;19;10;7;0;5;3;0
2020-09-09 15:34:59;176;46;45;15;19;10;7;0;5;3;0
2020-09-09 15:35:59;176;46;45;15;19;10;7;0;5;3;0
2020-09-09 15:36:58;176;46;45;15;19;10;7;0;5;3;0
2020-09-09 15:37:59;176;46;45;15;19;10;7;0;5;3;0
2020-09-09 15:38:59;176;46;45;15;19;10;7;0;5;3;0
2020-09-09 15:39:58;177;46;45;15;19;10;8;0;5;3;0
2020-09-09 15:40:59;177;46;45;15;19;10;8;0;5;3;0
2020-09-09 15:41:59;177;46;45;15;19;10;8;0;5;3;0
2020-09-09 15:42:58;177;46;45;15;19;10;8;0;5;3;0
2020-09-09 15:43:59;177;46;45;15;19;10;8;0;5;3;0
2020-09-09 15:44:58;179;46;45;15;19;10;8;2;5;3;0
2020-09-09 15:45:59;179;46;45;15;19;10;8;2;5;3;0
2020-09-09 15:46:58;179;46;45;15;19;10;8;2;5;3;0
2020-09-09 15:47:59;179;46;45;15;19;10;8;2;5;3;0
2020-09-09 15:48:59;179;46;45;15;19;10;8;2;5;3;0
2020-09-09 15:50:00;179;46;45;15;19;10;8;2;5;3;0
2020-09-09 15:50:58;179;46;45;15;19;10;8;2;5;3;0
2020-09-09 15:51:59;179;46;45;15;19;10;8;2;5;3;0
2020-09-09 15:52:59;179;46;45;15;19;10;8;2;5;3;0
2020-09-09 15:53:58;179;46;45;15;19;10;8;2;5;3;0
2020-09-09 15:54:59;179;46;45;15;19;10;8;2;5;3;0
2020-09-09 15:55:59;179;46;45;15;19;10;8;2;5;3;0
2020-09-09 15:56:58;179;46;45;15;19;10;8;2;5;3;0
2020-09-09 15:57:59;180;46;45;15;19;11;8;2;5;3;0
2020-09-09 15:58:58;180;46;45;15;19;11;8;2;5;3;0
2020-09-09 15:59:59;180;46;45;15;19;11;8;2;5;3;0
2020-09-09 16:00:59;180;46;45;15;19;11;8;2;5;3;0
2020-09-09 16:01:58;180;46;45;15;19;11;8;2;5;3;0
2020-09-09 16:02:59;180;46;45;15;19;11;8;2;5;3;0
2020-09-09 16:03:59;180;46;45;15;19;11;8;2;5;3;0
2020-09-09 16:04:59;180;46;45;15;19;11;8;2;5;3;0
2020-09-09 16:05:58;180;46;45;15;19;11;8;2;5;3;0
2020-09-09 16:06:59;180;46;45;15;19;11;8;2;5;3;0
2020-09-09 16:07:58;180;46;45;15;19;11;8;2;5;3;0
2020-09-09 16:08:59;181;47;45;15;19;11;8;2;5;3;0
2020-09-09 16:09:59;181;47;45;15;19;11;8;2;5;3;0
2020-09-09 16:10:58;182;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:11:59;182;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:12:58;182;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:13:59;182;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:14:59;182;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:15:58;182;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:16:59;182;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:17:59;182;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:19:00;182;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:19:58;182;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:20:59;182;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:21:58;182;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:22:59;183;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:23:59;183;47;46;15;19;11;8;2;5;3;0
2020-09-09 16:24:58;183;47;46;16;19;11;8;2;5;3;0
2020-09-09 16:25:59;183;47;46;16;19;11;8;2;5;3;0
2020-09-09 16:26:59;184;47;46;16;19;11;8;3;5;3;0
2020-09-09 16:27:58;184;47;46;16;19;11;8;3;5;3;0
2020-09-09 16:28:59;184;47;46;16;19;11;8;3;5;3;0
2020-09-09 16:29:59;185;47;46;16;19;12;8;3;5;3;0
2020-09-09 16:30:58;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:31:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:32:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:33:58;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:34:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:35:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:36:58;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:37:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:38:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:39:58;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:40:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:41:58;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:42:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:43:58;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:44:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:45:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:46:58;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:47:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:48:58;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:49:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:50:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:51:58;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:52:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:53:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:54:58;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:55:59;186;47;47;16;19;12;8;3;5;3;0
2020-09-09 16:56:59;187;48;47;16;19;12;8;3;5;3;0
2020-09-09 16:57:58;187;48;47;16;19;12;8;3;5;3;0
2020-09-09 16:58:59;187;48;47;16;19;12;8;3;5;3;0
2020-09-09 16:59:59;189;50;47;16;19;12;8;3;5;3;0
2020-09-09 17:00:58;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:01:59;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:02:58;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:03:59;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:04:59;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:05:58;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:06:59;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:07:59;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:08:58;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:09:59;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:10:58;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:11:59;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:12:59;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:13:58;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:14:59;190;50;47;17;19;12;8;3;5;3;0
2020-09-09 17:15:59;191;51;47;17;19;12;8;3;5;3;0
2020-09-09 17:16:58;191;51;47;17;19;12;8;3;5;3;0
2020-09-09 17:17:59;191;51;47;17;19;12;8;3;5;3;0
2020-09-09 17:18:58;191;51;47;17;19;12;8;3;5;3;0
2020-09-09 17:19:59;191;51;47;17;19;12;8;3;5;3;0
2020-09-09 17:20:59;191;51;47;17;19;12;8;3;5;3;0
2020-09-09 17:21:58;191;51;47;17;19;12;8;3;5;3;0
2020-09-09 17:22:59;191;51;47;17;19;12;8;3;5;3;0
2020-09-09 17:23:59;191;51;47;17;19;12;8;3;5;3;0
2020-09-09 17:24:58;191;51;47;17;19;12;8;3;5;3;0
2020-09-09 17:25:59;191;51;47;17;19;12;8;3;5;3;0
2020-09-09 17:27:00;191;51;47;17;19;12;8;3;5;3;0
2020-09-09 17:27:58;191;51;47;17;19;12;8;3;5;3;0
2020-09-09 17:28:59;193;51;48;18;19;12;8;3;5;3;0
2020-09-09 17:29:58;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:30:59;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:31:59;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:32:58;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:33:59;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:34:59;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:35:59;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:36:59;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:37:58;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:38:59;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:39:58;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:40:59;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:41:59;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:42:58;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:43:59;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:44:58;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:45:59;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:46:59;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:47:58;194;52;48;18;19;12;8;3;5;3;0
2020-09-09 17:48:59;195;52;49;18;19;12;8;3;5;3;0
2020-09-09 17:49:59;196;52;50;18;19;12;8;3;5;3;0
2020-09-09 17:50:58;196;52;50;18;19;12;8;3;5;3;0
2020-09-09 17:51:59;196;52;50;18;19;12;8;3;5;3;0
2020-09-09 17:52:59;197;52;50;18;19;12;8;4;5;3;0
2020-09-09 17:53:58;198;53;50;18;19;12;8;4;5;3;0
2020-09-09 17:54:59;198;53;50;18;19;12;8;4;5;3;0
2020-09-09 17:56:00;198;53;50;18;19;12;8;4;5;3;0
2020-09-09 17:56:58;199;53;50;18;19;12;8;4;5;4;0
2020-09-09 17:57:59;199;53;50;18;19;12;8;4;5;4;0
2020-09-09 17:58:58;199;53;50;18;19;12;8;4;5;4;0
2020-09-09 17:59:59;200;53;51;18;19;12;8;4;5;4;0
2020-09-09 18:00:59;200;53;51;18;19;12;8;4;5;4;0
2020-09-09 18:02:00;200;53;51;18;19;12;8;4;5;4;0
2020-09-09 18:02:58;200;53;51;18;19;12;8;4;5;4;0
2020-09-09 18:03:59;201;53;52;18;19;12;8;4;5;4;0
2020-09-09 18:05:00;201;53;52;18;19;12;8;4;5;4;0
2020-09-09 18:05:58;201;53;52;18;19;12;8;4;5;4;0
2020-09-09 18:06:59;201;53;52;18;19;12;8;4;5;4;0
2020-09-09 18:07:59;201;53;52;18;19;12;8;4;5;4;0
2020-09-09 18:08:58;201;53;52;18;19;12;8;4;5;4;0
2020-09-09 18:09:59;201;53;52;18;19;12;8;4;5;4;0
2020-09-09 18:10:59;202;53;53;18;19;12;8;4;5;4;0
2020-09-09 18:11:58;202;53;53;18;19;12;8;4;5;4;0
2020-09-09 18:12:59;202;53;53;18;19;12;8;4;5;4;0
2020-09-09 18:13:59;202;53;53;18;19;12;8;4;5;4;0
2020-09-09 18:14:58;202;53;53;18;19;12;8;4;5;4;0
2020-09-09 18:15:59;202;53;53;18;19;12;8;4;5;4;0
2020-09-09 18:16:58;202;53;53;18;19;12;8;4;5;4;0
2020-09-09 18:17:59;202;53;53;18;19;12;8;4;5;4;0
2020-09-09 18:18:59;202;53;53;18;19;12;8;4;5;4;0
2020-09-09 18:19:58;202;53;53;18;19;12;8;4;5;4;0
2020-09-09 18:20:59;202;53;53;18;19;12;8;4;5;4;0
2020-09-09 18:21:58;202;53;53;18;19;12;8;4;5;4;0
2020-09-09 18:22:59;203;54;53;18;19;12;8;4;5;4;0
2020-09-09 18:23:59;203;54;53;18;19;12;8;4;5;4;0
2020-09-09 18:24:58;204;55;54;18;19;11;8;4;5;4;0
2020-09-09 18:25:59;204;55;54;18;19;11;8;4;5;4;0
2020-09-09 18:26:59;204;55;54;18;19;11;8;4;5;4;0
2020-09-09 18:27:58;205;55;54;18;19;11;8;4;5;5;0
2020-09-09 18:28:59;206;55;54;18;19;12;8;4;5;5;0
2020-09-09 18:29:59;208;55;54;19;19;13;8;4;5;5;0
2020-09-09 18:30:58;208;55;54;19;19;13;8;4;5;5;0
2020-09-09 18:31:59;208;55;54;19;19;13;8;4;5;5;0
2020-09-09 18:32:59;209;56;54;19;19;13;8;4;5;5;0
2020-09-09 18:33:58;209;56;54;19;19;13;8;4;5;5;0
2020-09-09 18:34:59;209;56;54;19;19;13;8;4;5;5;0
2020-09-09 18:35:59;210;56;55;19;19;13;8;4;5;5;0
2020-09-09 18:36:58;210;56;55;19;19;13;8;4;5;5;0
2020-09-09 18:37:59;210;56;55;19;19;13;8;4;5;5;0
2020-09-09 18:38:58;210;56;55;19;19;13;8;4;5;5;0
2020-09-09 18:39:59;210;56;55;19;19;13;8;4;5;5;0
2020-09-09 18:40:59;210;56;55;19;19;13;8;4;5;5;0
2020-09-09 18:41:58;211;56;55;20;19;13;8;4;5;5;0
2020-09-09 18:42:59;211;56;55;20;19;13;8;4;5;5;0
2020-09-09 18:43:59;212;56;56;20;19;13;8;4;5;5;0
2020-09-09 18:44:58;212;56;56;20;19;13;8;4;5;5;0
2020-09-09 18:45:59;213;57;56;20;19;13;8;4;5;5;0
2020-09-09 18:46:59;214;57;56;20;19;13;8;5;5;5;0
2020-09-09 18:47:58;214;57;56;20;19;13;8;5;5;5;0
2020-09-09 18:48:59;214;57;56;20;19;13;8;5;5;5;0
2020-09-09 18:49:58;215;57;56;20;19;14;8;5;5;5;0
2020-09-09 18:50:59;215;57;56;20;19;14;8;5;5;5;0
2020-09-09 18:51:58;216;57;56;20;19;14;8;5;5;5;0
2020-09-09 18:52:59;216;57;56;20;19;14;8;5;5;5;0
2020-09-09 18:53:59;216;57;56;20;19;14;8;5;5;5;0
2020-09-09 18:54:58;216;57;56;20;19;14;8;5;5;5;0
2020-09-09 18:55:59;216;57;56;20;19;14;8;5;5;5;0
2020-09-09 18:56:59;216;57;56;20;19;14;8;5;5;5;0
2020-09-09 18:57:58;216;57;56;20;19;14;8;5;5;5;0
2020-09-09 18:58:59;216;57;56;20;19;14;8;5;5;5;0
2020-09-09 18:59:59;216;57;56;20;19;14;8;5;5;5;0
2020-09-09 19:00:58;217;57;56;21;19;14;8;5;5;5;0
2020-09-09 19:01:59;218;58;56;21;19;14;8;5;5;5;0
2020-09-09 19:03:00;218;58;56;21;19;14;8;5;5;5;0
2020-09-09 19:03:58;219;58;56;21;19;15;8;5;5;5;0
2020-09-09 19:04:59;220;58;56;22;19;15;8;5;5;5;0
2020-09-09 19:05:58;220;58;56;22;19;15;8;5;5;5;0
2020-09-09 19:06:59;220;58;56;22;19;15;8;5;5;5;0
2020-09-09 19:07:59;221;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:09:00;221;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:09:58;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:10:59;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:11:58;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:12:59;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:13:58;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:14:59;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:15:59;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:16:58;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:17:59;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:18:58;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:19:59;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:20:59;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:22:00;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:22:58;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:23:59;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:24:59;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:25:58;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:26:59;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:27:58;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:28:59;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:29:58;222;58;56;22;19;16;8;5;5;5;0
2020-09-09 19:30:59;223;58;57;22;19;16;8;5;5;5;0
2020-09-09 19:31:59;223;58;57;22;19;16;8;5;5;5;0
2020-09-09 19:32:58;223;58;57;22;19;16;8;5;5;5;0
2020-09-09 19:33:59;223;58;57;22;19;16;8;5;5;5;0
2020-09-09 19:34:59;223;58;57;22;19;16;8;5;5;5;0
2020-09-09 19:35:58;223;58;57;22;19;16;8;5;5;5;0
2020-09-09 19:36:59;223;58;57;22;19;16;8;5;5;5;0
2020-09-09 19:37:59;223;58;57;22;19;16;8;5;5;5;0
2020-09-09 19:38:58;223;58;57;22;19;16;8;5;5;5;0
2020-09-09 19:39:59;223;58;58;22;19;16;8;5;5;5;0
2020-09-09 19:40:59;223;58;58;22;19;16;8;5;5;5;0
2020-09-09 19:41:58;223;58;58;22;19;16;8;5;5;5;0
2020-09-09 19:42:59;223;58;58;22;19;16;8;5;5;5;0
2020-09-09 19:43:58;223;58;58;22;19;16;8;5;5;5;0
2020-09-09 19:44:59;223;58;58;22;19;16;8;5;5;5;0
2020-09-09 19:45:59;223;58;58;22;19;16;8;5;5;5;0
2020-09-09 19:46:59;223;58;58;22;19;16;8;5;5;5;0
2020-09-09 19:47:58;223;58;58;22;19;16;8;5;5;5;0
2020-09-09 19:48:59;224;58;58;23;19;16;8;5;5;5;0
2020-09-09 19:49:59;224;58;58;23;19;16;8;5;5;5;0
2020-09-09 19:50:58;224;58;58;23;19;16;8;5;5;5;0
2020-09-09 19:51:59;224;58;58;23;19;16;8;5;5;5;0
2020-09-09 19:52:59;224;58;58;23;19;16;8;5;5;5;0
2020-09-09 19:53:58;224;59;58;23;19;15;8;5;5;5;0
2020-09-09 19:54:59;224;59;58;23;19;15;8;5;5;5;0
2020-09-09 19:55:59;225;59;58;23;19;15;8;5;5;6;0
2020-09-09 19:56:58;225;59;58;23;19;15;8;5;5;6;0
2020-09-09 19:57:59;225;59;58;23;19;15;8;5;5;6;0
2020-09-09 19:58:58;226;59;59;23;19;15;8;5;5;6;0
2020-09-09 19:59:59;226;59;59;23;19;15;8;5;5;6;0
2020-09-09 20:00:58;226;59;59;23;19;15;8;5;5;6;0
2020-09-09 20:01:59;226;59;59;23;19;15;8;5;5;6;0
2020-09-09 20:02:59;226;59;59;23;19;15;8;5;5;6;0
2020-09-09 20:03:58;226;59;59;23;19;15;8;5;5;6;0
2020-09-09 20:04:59;226;59;59;23;19;15;8;5;5;6;0
2020-09-09 20:05:59;226;59;59;23;19;15;8;5;5;6;0
2020-09-09 20:06:58;226;59;59;23;19;15;8;5;5;6;0
2020-09-09 20:07:59;226;59;59;23;19;15;8;5;5;6;0
2020-09-09 20:08:59;226;59;59;23;19;15;8;5;5;6;0
2020-09-09 20:09:58;227;59;60;23;19;15;8;5;5;6;0
2020-09-09 20:10:59;228;59;61;23;19;15;8;5;5;6;0
