datetime;total_votes;Terkin;Bf109H;Mutafakaz;pupsique;Zippymax;Autumn;DSP_2010;xeitolich;praktik;Есения
2019-01-09 00:00:59;2;0;0;1;0;0;0;0;0;0;0
2019-01-09 00:01:58;4;1;0;2;0;0;0;0;0;0;0
2019-01-09 00:02:59;4;1;0;2;0;0;0;0;0;0;0
2019-01-09 00:03:58;7;3;0;3;0;0;0;0;0;0;0
2019-01-09 00:04:59;7;3;0;3;0;0;0;0;0;0;0
2019-01-09 00:05:59;9;4;0;4;0;0;0;0;0;0;0
2019-01-09 00:06:58;9;4;0;3;0;0;0;0;0;0;0
2019-01-09 00:07:59;10;4;0;3;0;0;1;0;0;0;0
2019-01-09 00:08:58;13;5;1;3;0;0;1;0;0;1;0
2019-01-09 00:09:59;16;7;1;4;0;0;1;0;0;1;0
2019-01-09 00:10:59;18;8;1;5;0;0;1;0;0;1;0
2019-01-09 00:11:58;18;8;1;5;0;0;1;0;0;1;0
2019-01-09 00:12:59;18;8;1;5;0;0;1;0;0;1;0
2019-01-09 00:13:59;18;8;1;5;0;0;1;0;0;1;0
2019-01-09 00:14:58;18;8;1;5;0;0;1;0;0;1;0
2019-01-09 00:15:59;19;9;1;5;0;0;1;0;0;1;0
2019-01-09 00:16:59;20;10;1;5;0;0;1;0;0;1;0
2019-01-09 00:17:58;20;10;1;5;0;0;1;0;0;1;0
2019-01-09 00:18:59;23;13;1;5;0;0;1;0;0;1;0
2019-01-09 00:19:59;24;14;1;5;0;0;1;0;0;1;0
2019-01-09 00:20:58;25;14;1;6;0;0;1;0;0;1;0
2019-01-09 00:21:59;25;14;1;6;0;0;1;0;0;1;0
2019-01-09 00:22:59;25;14;1;6;0;0;1;0;0;1;0
2019-01-09 00:23:58;25;14;1;6;0;0;1;0;0;1;0
2019-01-09 00:24:59;25;14;1;6;0;0;1;0;0;1;0
2019-01-09 00:25:59;26;14;1;7;0;0;1;0;0;1;0
2019-01-09 00:26:58;26;14;1;7;0;0;1;0;0;1;0
2019-01-09 00:27:59;27;15;1;7;0;0;1;0;0;1;0
2019-01-09 00:28:59;27;15;1;7;0;0;1;0;0;1;0
2019-01-09 00:29:58;28;15;1;7;0;0;1;0;0;1;0
2019-01-09 00:30:59;28;15;1;7;0;0;1;0;0;1;0
2019-01-09 00:31:59;29;16;1;7;0;0;1;0;0;1;0
2019-01-09 00:32:58;29;16;1;7;0;0;1;0;0;1;0
2019-01-09 00:33:59;30;17;1;7;0;0;1;0;0;1;0
2019-01-09 00:34:59;31;18;1;7;0;0;1;0;0;1;0
2019-01-09 00:35:58;31;19;1;6;0;0;1;0;0;1;0
2019-01-09 00:36:59;32;19;1;6;0;1;1;0;0;1;0
2019-01-09 00:37:59;32;19;1;6;0;1;1;0;0;1;0
2019-01-09 00:38:58;32;19;1;6;0;1;1;0;0;1;0
2019-01-09 00:39:59;32;19;1;6;0;1;1;0;0;1;0
2019-01-09 00:40:58;32;19;1;6;0;1;1;0;0;1;0
2019-01-09 00:41:59;32;19;1;6;0;1;1;0;0;1;0
2019-01-09 00:42:59;32;19;1;6;0;1;1;0;0;1;0
2019-01-09 00:43:58;32;19;1;6;0;1;1;0;0;1;0
2019-01-09 00:44:59;32;18;1;6;0;1;2;0;0;1;0
2019-01-09 00:45:59;32;19;1;6;0;1;2;0;0;1;0
2019-01-09 00:46:58;32;19;1;6;0;1;2;0;0;1;0
2019-01-09 00:47:59;33;20;1;6;0;1;2;0;0;1;0
2019-01-09 00:48:59;33;20;1;6;0;1;2;0;0;1;0
2019-01-09 00:49:58;34;21;1;6;0;1;2;0;0;1;0
2019-01-09 00:50:59;35;21;1;6;0;1;2;0;0;1;0
2019-01-09 00:51:58;36;21;1;6;0;1;2;0;0;1;0
2019-01-09 00:52:59;38;22;1;6;0;1;2;0;0;1;0
2019-01-09 00:53:59;39;23;1;6;0;1;2;0;0;1;0
2019-01-09 00:54:58;40;24;1;6;0;1;2;0;0;1;0
2019-01-09 00:55:59;40;24;1;6;0;1;2;0;0;1;0
2019-01-09 00:56:58;41;25;1;6;0;1;2;0;0;1;0
2019-01-09 00:57:59;41;25;1;6;0;1;2;0;0;1;0
2019-01-09 00:58:59;42;25;1;6;0;1;3;0;0;1;0
2019-01-09 00:59:58;42;25;1;6;0;1;3;0;0;1;0
2019-01-09 01:00:59;43;25;2;6;0;1;3;0;0;1;0
2019-01-09 01:01:58;43;25;2;6;0;1;3;0;0;1;0
2019-01-09 01:02:59;43;25;2;6;0;1;3;0;0;1;0
2019-01-09 01:03:59;44;25;2;6;0;1;4;0;0;1;0
2019-01-09 01:04:58;44;25;2;6;0;1;4;0;0;1;0
2019-01-09 01:05:59;44;25;2;6;0;1;4;0;0;1;0
2019-01-09 01:06:59;45;26;2;6;0;1;4;0;0;1;0
2019-01-09 01:07:58;45;26;2;6;0;1;4;0;0;1;0
2019-01-09 01:08:59;45;26;2;6;0;1;4;0;0;1;0
2019-01-09 01:09:59;45;26;2;6;0;1;4;0;0;1;0
2019-01-09 01:10:58;45;26;2;6;0;1;4;0;0;1;0
2019-01-09 01:11:59;45;26;2;6;0;1;4;0;0;1;0
2019-01-09 01:12:59;45;26;2;6;0;1;4;0;0;1;0
2019-01-09 01:13:58;45;26;2;6;0;1;4;0;0;1;0
2019-01-09 01:14:59;46;26;2;7;0;1;4;0;0;1;0
2019-01-09 01:15:59;47;27;2;7;0;1;4;0;0;1;0
2019-01-09 01:16:58;48;28;2;7;0;1;4;0;0;1;0
2019-01-09 01:17:59;48;28;2;7;0;1;4;0;0;1;0
2019-01-09 01:18:58;49;29;2;7;0;1;4;0;0;1;0
2019-01-09 01:19:59;49;29;2;7;0;1;4;0;0;1;0
2019-01-09 01:20:59;50;30;2;7;0;1;4;0;0;1;0
2019-01-09 01:21:58;51;30;2;7;0;1;4;0;0;1;0
2019-01-09 01:22:59;51;30;2;7;0;1;4;0;0;1;0
2019-01-09 01:23:59;51;30;2;7;0;1;4;0;0;1;0
2019-01-09 01:24:58;51;30;2;7;0;1;4;0;0;1;0
2019-01-09 01:25:59;51;30;2;7;0;1;4;0;0;1;0
2019-01-09 01:26:59;51;30;2;7;0;1;4;0;0;1;0
2019-01-09 01:27:58;51;30;2;7;0;1;4;0;0;1;0
2019-01-09 01:28:59;51;30;2;7;0;1;4;0;0;1;0
2019-01-09 01:29:58;51;30;2;7;0;1;4;0;0;1;0
2019-01-09 01:30:59;51;30;2;7;0;1;4;0;0;1;0
2019-01-09 01:31:59;52;31;2;7;0;1;4;0;0;1;0
2019-01-09 01:32:58;52;31;2;7;0;1;4;0;0;1;0
2019-01-09 01:33:59;52;31;2;7;0;1;4;0;0;1;0
2019-01-09 01:34:58;53;32;2;7;0;1;4;0;0;1;0
2019-01-09 01:35:59;53;32;2;7;0;1;4;0;0;1;0
2019-01-09 01:36:59;53;32;2;7;0;1;4;0;0;1;0
2019-01-09 01:37:58;53;32;2;7;0;1;4;0;0;1;0
2019-01-09 01:38:59;54;33;2;7;0;1;4;0;0;1;0
2019-01-09 01:39:59;53;33;2;6;0;1;4;0;0;1;0
2019-01-09 01:40:58;54;34;2;6;0;1;4;0;0;1;0
2019-01-09 01:41:59;54;34;2;6;0;1;4;0;0;1;0
2019-01-09 01:42:58;54;34;2;6;0;1;4;0;0;1;0
2019-01-09 01:43:59;54;34;2;6;0;1;4;0;0;1;0
2019-01-09 01:44:59;54;34;2;6;0;1;4;0;0;1;0
2019-01-09 01:45:58;54;34;2;6;0;1;4;0;0;1;0
2019-01-09 01:46:59;54;34;2;6;0;1;4;0;0;1;0
2019-01-09 01:47:59;54;34;2;6;0;1;4;0;0;1;0
2019-01-09 01:48:58;55;35;2;6;0;1;4;0;0;1;0
2019-01-09 01:49:59;56;35;2;7;0;1;4;0;0;1;0
2019-01-09 01:50:59;56;35;2;7;0;1;4;0;0;1;0
2019-01-09 01:51:58;56;35;2;7;0;1;4;0;0;1;0
2019-01-09 01:52:59;56;35;2;7;0;1;4;0;0;1;0
2019-01-09 01:53:59;56;35;2;7;0;1;4;0;0;1;0
2019-01-09 01:54:58;56;35;2;7;0;1;4;0;0;1;0
2019-01-09 01:55:59;56;35;2;7;0;1;4;0;0;1;0
2019-01-09 01:56:59;56;35;2;7;0;1;4;0;0;1;0
2019-01-09 01:57:58;56;35;2;7;0;1;4;0;0;1;0
2019-01-09 01:58:59;57;35;2;7;0;2;4;0;0;1;1
2019-01-09 01:59:58;57;35;2;7;0;2;4;0;0;1;1
2019-01-09 02:00:59;57;35;2;7;0;2;4;0;0;1;1
2019-01-09 02:01:59;57;35;2;7;0;2;4;0;0;1;1
2019-01-09 02:02:58;57;35;2;7;0;2;4;0;0;1;1
2019-01-09 02:03:59;57;35;2;7;0;2;4;0;0;1;1
2019-01-09 02:04:59;57;35;2;7;0;2;4;0;0;1;1
2019-01-09 02:05:58;57;35;2;7;0;2;4;0;0;1;1
2019-01-09 02:06:59;57;35;2;7;0;2;4;0;0;1;1
2019-01-09 02:07:59;57;35;2;7;0;2;4;0;0;1;1
2019-01-09 02:08:58;57;35;2;7;0;2;4;0;0;1;1
2019-01-09 02:09:59;57;35;2;7;0;2;4;0;0;1;1
2019-01-09 02:10:59;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:11:58;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:12:59;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:13:59;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:14:58;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:15:59;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:16:59;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:17:58;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:18:59;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:19:58;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:20:59;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:21:59;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:22:58;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:23:59;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:24:58;58;35;2;7;1;2;4;0;0;1;0
2019-01-09 02:25:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:26:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:27:58;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:28:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:29:58;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:30:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:31:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:32:58;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:33:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:34:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:35:58;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:36:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:38:00;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:38:58;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:39:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:40:58;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:41:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:42:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:43:58;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:44:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:45:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:46:58;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:47:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:48:59;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:49:58;59;36;2;7;1;2;4;0;0;1;0
2019-01-09 02:50:59;60;37;2;7;1;2;4;0;0;1;0
2019-01-09 02:51:58;60;37;2;7;1;2;4;0;0;1;0
2019-01-09 02:52:59;62;38;2;8;1;2;4;0;0;1;0
2019-01-09 02:53:59;62;38;2;8;1;2;4;0;0;1;0
2019-01-09 02:54:58;62;38;2;8;1;2;4;0;0;1;0
2019-01-09 02:55:59;62;38;2;8;1;2;4;0;0;1;0
2019-01-09 02:56:58;62;38;2;8;1;2;4;0;0;1;0
2019-01-09 02:57:59;62;38;2;8;1;2;4;0;0;1;0
2019-01-09 02:58:59;62;38;2;8;1;2;4;0;0;1;0
2019-01-09 02:59:58;62;38;2;8;1;2;4;0;0;1;0
2019-01-09 03:00:59;63;39;2;8;1;2;4;0;0;1;0
2019-01-09 03:01:58;63;39;2;8;1;2;4;0;0;1;0
2019-01-09 03:02:59;63;39;2;8;1;2;4;0;0;1;0
2019-01-09 03:03:59;63;39;2;8;1;2;4;0;0;1;0
2019-01-09 03:04:58;63;39;2;8;1;2;4;0;0;1;0
2019-01-09 03:05:59;65;40;2;8;1;2;4;0;0;1;0
2019-01-09 03:06:59;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:07:58;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:08:59;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:09:59;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:10:58;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:11:59;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:12:58;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:13:59;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:14:59;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:15:58;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:16:59;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:17:59;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:18:58;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:19:59;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:20:58;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:21:59;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:22:58;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:23:59;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:24:59;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:25:59;66;41;2;8;1;2;4;0;0;1;0
2019-01-09 03:26:58;67;41;2;8;0;3;4;0;0;1;0
2019-01-09 03:27:59;67;41;2;8;0;3;4;0;0;1;0
2019-01-09 03:28:58;68;42;2;8;0;3;4;0;0;1;0
2019-01-09 03:29:59;68;42;2;8;0;3;4;0;0;1;0
2019-01-09 03:30:59;68;42;2;8;0;3;4;0;0;1;0
2019-01-09 03:31:58;68;42;2;8;0;3;4;0;0;1;0
2019-01-09 03:32:59;68;42;2;8;0;3;4;0;0;1;0
2019-01-09 03:33:59;68;42;2;8;0;3;4;0;0;1;0
2019-01-09 03:34:58;68;42;2;8;0;3;4;0;0;1;0
2019-01-09 03:35:59;68;42;2;8;0;3;4;0;0;1;0
2019-01-09 03:36:58;68;42;2;8;0;3;4;0;0;1;0
2019-01-09 03:37:59;69;42;3;8;1;3;4;0;0;1;0
2019-01-09 03:38:58;69;42;3;8;1;3;4;0;0;1;0
2019-01-09 03:39:59;69;42;3;8;1;3;4;0;0;1;0
2019-01-09 03:40:59;69;42;3;8;1;3;4;0;0;1;0
2019-01-09 03:41:58;69;42;3;8;1;3;4;0;0;1;0
2019-01-09 03:42:59;70;42;3;8;1;3;4;0;0;0;0
2019-01-09 03:43:59;70;42;3;8;1;3;4;0;0;0;0
2019-01-09 03:44:58;70;42;3;8;1;3;4;0;0;0;0
2019-01-09 03:45:59;70;42;3;8;1;3;4;0;0;0;0
2019-01-09 03:46:58;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 03:47:59;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 03:48:59;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 03:49:58;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 03:50:59;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 03:51:58;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 03:52:59;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 03:53:59;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 03:54:58;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 03:55:59;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 03:56:59;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 03:57:58;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 03:58:59;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 03:59:58;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 04:00:59;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 04:01:59;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 04:02:58;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 04:03:59;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 04:04:58;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 04:05:59;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 04:06:59;71;42;3;8;2;3;4;0;0;1;0
2019-01-09 04:07:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:08:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:09:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:10:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:11:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:12:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:13:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:14:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:15:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:16:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:17:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:18:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:19:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:20:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:21:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:22:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:23:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:24:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:25:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:26:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:27:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:28:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:29:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:30:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:31:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:32:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:33:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:34:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:35:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:36:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:37:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:38:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:39:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:40:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:42:00;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:42:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:43:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:44:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:45:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:46:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:47:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:48:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:49:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:50:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:51:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:52:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:53:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:54:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:55:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:56:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:57:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:58:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 04:59:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:00:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:01:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:02:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:03:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:04:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:05:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:06:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:07:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:08:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:09:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:10:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:11:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:12:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:13:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:14:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:15:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:16:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:17:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:18:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:19:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:20:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:21:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:22:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:23:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:24:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:25:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:26:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:27:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:28:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:29:59;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:30:58;72;43;3;8;2;3;4;0;0;1;0
2019-01-09 05:31:59;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:32:58;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:33:59;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:34:59;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:35:58;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:36:59;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:37:58;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:38:59;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:39:59;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:40:58;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:41:59;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:42:58;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:43:59;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:44:59;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:45:58;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:46:59;73;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:47:59;74;44;3;8;2;3;4;0;0;1;0
2019-01-09 05:48:58;75;44;3;9;2;3;4;0;0;1;0
2019-01-09 05:49:59;75;44;3;9;2;3;4;0;0;1;0
2019-01-09 05:51:00;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 05:51:58;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 05:52:59;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 05:53:58;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 05:54:59;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 05:55:59;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 05:56:58;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 05:57:59;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 05:58:58;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 05:59:59;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:00:59;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:01:58;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:02:59;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:03:59;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:04:58;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:05:59;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:06:59;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:07:58;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:08:59;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:09:58;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:10:59;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:11:58;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:12:59;76;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:13:58;77;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:14:59;77;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:15:59;77;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:16:58;77;44;4;9;2;3;4;0;0;1;0
2019-01-09 06:17:59;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:18:58;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:19:59;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:20:59;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:21:58;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:22:59;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:23:58;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:24:59;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:25:58;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:26:59;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:27:59;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:28:58;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:29:59;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:30:59;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:31:58;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:32:59;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:33:58;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:34:59;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:35:59;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:36:58;78;45;4;9;2;3;4;0;0;1;0
2019-01-09 06:37:59;79;46;4;9;2;3;4;0;0;1;0
