datetime;total_votes;StFoster;Nursultan;xeitolich;KOCTOPE3;pupsique;rockamark;Patagonia;Terkin;yachik;brammator
2019-03-20 00:00:59;0;0;0;0;0;0;0;0;0;0;0
2019-03-20 00:01:59;0;0;0;0;0;0;0;0;0;0;0
2019-03-20 00:02:58;0;0;0;1;0;0;0;0;0;0;0
2019-03-20 00:03:59;2;0;0;1;0;0;0;0;0;0;0
2019-03-20 00:04:59;2;0;0;1;0;0;0;0;0;0;0
2019-03-20 00:05:58;3;0;0;1;0;0;1;0;0;0;0
2019-03-20 00:06:59;3;0;0;1;0;0;1;0;0;0;0
2019-03-20 00:07:59;5;2;0;1;0;0;1;0;0;0;0
2019-03-20 00:08:58;5;2;0;1;0;0;1;0;0;0;0
2019-03-20 00:09:59;7;2;0;1;0;0;2;0;0;0;0
2019-03-20 00:10:59;8;2;0;2;0;0;2;0;0;0;0
2019-03-20 00:11:58;8;2;0;2;0;0;2;0;0;0;0
2019-03-20 00:12:59;9;2;0;2;0;0;3;0;0;0;0
2019-03-20 00:13:59;10;3;0;2;0;0;3;0;0;0;0
2019-03-20 00:14:58;11;4;0;2;0;0;3;0;0;0;0
2019-03-20 00:15:59;12;5;0;2;0;0;3;0;0;0;0
2019-03-20 00:16:59;12;5;0;2;0;0;3;0;0;0;0
2019-03-20 00:17:58;13;5;0;2;0;0;3;0;1;0;0
2019-03-20 00:18:59;13;5;0;2;0;0;3;0;1;0;0
2019-03-20 00:19:59;13;5;0;2;0;0;3;0;1;0;0
2019-03-20 00:20:58;13;5;0;2;0;0;3;0;1;0;0
2019-03-20 00:21:59;13;5;0;2;0;0;3;0;1;0;0
2019-03-20 00:22:59;14;5;0;2;0;0;3;0;1;0;1
2019-03-20 00:23:58;15;6;0;2;0;0;3;0;1;0;1
2019-03-20 00:24:59;15;6;0;2;0;0;3;0;1;0;1
2019-03-20 00:25:58;16;6;0;2;0;0;3;0;1;0;1
2019-03-20 00:26:59;16;6;0;2;0;0;3;0;1;0;1
2019-03-20 00:27:59;16;6;0;2;0;0;3;0;1;0;1
2019-03-20 00:28:58;16;6;0;2;0;0;3;0;1;0;1
2019-03-20 00:29:59;16;6;0;2;0;0;3;0;1;0;1
2019-03-20 00:30:58;16;6;0;2;0;0;3;0;1;0;1
2019-03-20 00:31:59;17;7;0;2;0;0;3;0;1;0;1
2019-03-20 00:32:59;17;7;0;2;0;0;3;0;1;0;1
2019-03-20 00:33:59;18;8;0;2;0;0;3;0;1;0;1
2019-03-20 00:34:58;18;8;0;2;0;0;3;0;1;0;1
2019-03-20 00:35:59;20;9;0;2;0;0;3;0;1;1;1
2019-03-20 00:37:00;20;9;0;2;0;0;3;0;1;1;1
2019-03-20 00:37:58;21;10;0;2;0;0;3;0;1;1;1
2019-03-20 00:38:59;21;10;0;2;0;0;3;0;1;1;1
2019-03-20 00:39:58;21;10;0;2;0;0;3;0;1;1;1
2019-03-20 00:40:59;21;10;0;2;0;0;3;0;1;1;1
2019-03-20 00:41:59;21;10;0;2;0;0;3;0;1;1;1
2019-03-20 00:42:58;22;11;0;2;0;0;3;0;1;1;1
2019-03-20 00:43:59;22;11;0;2;0;0;3;0;1;1;1
2019-03-20 00:44:59;24;13;0;2;0;0;3;0;1;1;1
2019-03-20 00:45:58;26;13;0;2;0;0;3;0;1;2;1
2019-03-20 00:46:59;26;13;0;2;0;0;3;0;1;2;1
2019-03-20 00:47:59;27;13;0;2;0;0;3;0;1;2;1
2019-03-20 00:48:58;27;13;0;2;0;0;3;0;1;2;1
2019-03-20 00:49:59;27;13;0;2;0;0;3;0;1;2;1
2019-03-20 00:50:59;27;13;0;2;0;0;3;0;1;2;1
2019-03-20 00:51:58;28;13;0;2;0;0;3;0;1;2;1
2019-03-20 00:52:59;28;13;0;2;0;0;3;0;1;2;1
2019-03-20 00:53:59;28;13;0;2;0;0;3;0;1;2;1
2019-03-20 00:54:58;28;13;0;2;0;0;3;0;1;2;1
2019-03-20 00:55:59;28;13;0;2;0;0;3;0;1;2;1
2019-03-20 00:56:59;29;13;0;3;0;0;3;0;1;2;1
2019-03-20 00:57:58;29;12;0;3;0;0;3;0;1;3;1
2019-03-20 00:58:59;30;12;0;3;1;0;3;0;1;3;0
2019-03-20 00:59:58;30;12;0;3;1;0;3;0;1;3;0
2019-03-20 01:00:59;30;12;0;3;1;0;3;0;1;3;0
2019-03-20 01:01:59;30;12;0;3;1;0;3;0;1;3;0
2019-03-20 01:02:58;30;12;0;3;1;0;3;0;1;3;0
2019-03-20 01:03:59;30;12;0;3;1;0;3;0;1;3;0
2019-03-20 01:04:59;30;12;0;3;1;0;3;0;1;3;0
2019-03-20 01:05:58;30;12;0;3;1;0;3;0;1;3;0
2019-03-20 01:06:59;32;12;0;3;1;0;3;1;0;3;0
2019-03-20 01:07:58;32;12;0;3;1;0;3;1;0;3;0
2019-03-20 01:08:59;32;12;0;3;1;0;3;1;0;3;0
2019-03-20 01:09:59;32;12;0;3;1;0;3;1;0;3;0
2019-03-20 01:10:58;33;12;0;4;0;0;4;1;1;3;0
2019-03-20 01:11:59;34;12;0;4;1;0;4;1;0;3;0
2019-03-20 01:12:59;34;12;0;4;1;0;4;1;0;3;0
2019-03-20 01:13:58;34;12;0;4;1;0;4;1;0;3;0
2019-03-20 01:14:59;34;12;0;4;1;0;4;1;0;3;0
2019-03-20 01:15:58;34;12;0;5;1;0;4;1;0;2;0
2019-03-20 01:16:59;34;12;0;5;1;0;4;1;0;2;0
2019-03-20 01:17:59;34;12;0;5;1;0;4;1;0;2;0
2019-03-20 01:18:58;34;12;0;5;1;0;4;1;0;2;0
2019-03-20 01:19:59;34;12;0;5;1;0;4;1;0;2;0
2019-03-20 01:20:59;34;12;0;5;1;0;4;1;0;2;0
2019-03-20 01:21:58;34;12;0;5;1;0;4;1;0;2;0
2019-03-20 01:22:59;34;12;0;5;1;0;4;1;0;2;0
2019-03-20 01:23:59;35;12;0;5;2;0;4;1;0;2;0
2019-03-20 01:24:58;35;12;0;5;2;0;4;1;0;2;0
2019-03-20 01:25:59;35;12;0;5;2;0;4;1;0;2;0
2019-03-20 01:26:58;35;12;0;5;2;0;4;1;0;2;0
2019-03-20 01:27:59;35;12;0;5;2;0;4;1;0;2;0
2019-03-20 01:28:59;35;12;0;5;2;0;4;1;0;2;0
2019-03-20 01:29:58;35;12;0;5;2;0;4;1;0;2;0
2019-03-20 01:30:59;36;12;0;5;2;0;4;1;0;3;0
2019-03-20 01:31:58;36;12;0;5;2;0;4;1;0;3;0
2019-03-20 01:32:59;36;12;0;5;2;0;4;1;0;3;0
2019-03-20 01:33:59;36;12;0;5;2;0;4;1;0;3;0
2019-03-20 01:34:58;37;13;0;5;2;0;4;1;0;3;0
2019-03-20 01:35:59;37;13;0;5;2;0;4;1;0;3;0
2019-03-20 01:36:58;37;13;0;5;2;0;4;1;0;3;0
2019-03-20 01:37:59;37;13;0;5;2;0;4;1;0;3;0
2019-03-20 01:38:59;37;13;0;5;2;0;4;1;0;3;0
2019-03-20 01:39:58;37;13;0;5;2;0;4;1;0;3;0
2019-03-20 01:40:59;37;13;0;5;2;0;4;1;0;3;0
2019-03-20 01:41:58;38;13;0;5;2;0;4;1;1;3;0
2019-03-20 01:42:59;38;13;0;5;2;0;4;1;1;3;0
2019-03-20 01:43:59;38;13;0;5;2;0;4;1;1;3;0
2019-03-20 01:44:58;38;13;0;5;2;0;4;1;1;3;0
2019-03-20 01:45:59;38;13;0;5;2;0;4;1;1;3;0
2019-03-20 01:46:58;38;13;0;5;2;0;4;1;1;3;0
2019-03-20 01:47:59;38;13;0;5;2;0;4;1;1;3;0
2019-03-20 01:48:59;40;14;0;5;2;0;5;1;1;3;0
2019-03-20 01:49:58;42;16;0;5;2;0;5;1;1;3;0
2019-03-20 01:50:59;42;16;0;5;2;0;5;1;1;3;0
2019-03-20 01:51:59;42;16;0;5;2;0;5;1;1;3;0
2019-03-20 01:52:58;42;16;0;5;2;0;5;1;1;3;0
2019-03-20 01:53:59;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 01:54:58;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 01:55:59;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 01:56:59;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 01:57:58;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 01:58:59;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 01:59:59;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 02:00:58;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 02:01:59;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 02:02:59;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 02:03:58;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 02:04:59;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 02:05:58;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 02:06:59;42;17;0;4;2;0;5;1;1;3;0
2019-03-20 02:07:59;43;17;0;4;2;0;5;1;0;3;0
2019-03-20 02:08:58;43;17;0;4;2;0;5;1;0;3;0
2019-03-20 02:09:59;43;17;0;4;2;0;5;1;0;3;0
2019-03-20 02:10:58;43;17;0;4;2;0;5;1;0;3;0
2019-03-20 02:11:59;43;17;0;4;2;0;5;1;0;3;0
2019-03-20 02:12:59;43;17;0;4;2;0;5;1;0;3;0
2019-03-20 02:13:58;43;17;0;4;2;0;5;1;0;3;0
2019-03-20 02:14:59;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:15:58;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:16:59;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:17:59;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:18:58;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:19:59;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:20:58;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:21:59;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:22:59;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:23:58;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:24:59;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:25:58;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:26:59;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:27:59;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:28:58;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:29:59;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:30:58;44;17;0;4;2;0;6;1;0;3;0
2019-03-20 02:31:59;45;17;0;4;3;0;6;1;0;3;0
2019-03-20 02:32:59;45;17;0;4;3;0;6;1;0;3;0
2019-03-20 02:33:58;45;17;0;4;3;0;6;1;0;3;0
2019-03-20 02:34:59;45;17;0;4;3;0;6;1;0;3;0
2019-03-20 02:35:58;45;17;0;4;3;0;6;1;0;3;0
2019-03-20 02:36:59;45;17;0;4;3;0;6;1;0;3;0
2019-03-20 02:37:58;46;18;0;4;3;0;6;1;0;3;0
2019-03-20 02:38:59;47;18;0;5;3;0;6;1;0;3;0
2019-03-20 02:39:59;47;18;0;5;3;0;6;1;0;3;0
2019-03-20 02:40:58;47;18;0;5;3;0;6;1;0;3;0
2019-03-20 02:41:59;47;18;0;5;3;0;6;1;0;3;0
2019-03-20 02:42:58;47;18;0;5;3;0;6;1;0;3;0
2019-03-20 02:43:59;47;18;0;5;3;0;6;1;0;3;0
2019-03-20 02:44:59;47;18;0;5;3;0;6;1;0;3;0
2019-03-20 02:45:58;47;18;0;5;3;0;6;1;0;3;0
2019-03-20 02:46:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 02:47:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 02:48:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 02:49:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 02:51:00;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 02:51:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 02:52:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 02:53:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 02:54:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 02:55:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 02:56:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 02:57:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 02:58:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 02:59:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:00:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:01:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:02:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:03:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:04:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:05:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:06:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:07:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:08:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:09:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:10:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:11:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:12:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:13:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:14:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:15:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:16:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:17:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:18:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:19:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:20:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:21:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:22:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:23:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:24:58;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:25:59;47;19;0;5;3;0;5;1;0;3;0
2019-03-20 03:26:59;48;19;0;5;3;0;5;1;1;3;0
2019-03-20 03:27:58;48;19;0;5;3;0;5;1;1;3;0
2019-03-20 03:28:59;48;19;0;5;3;0;5;1;1;3;0
2019-03-20 03:29:59;48;19;0;5;3;0;5;1;1;3;0
2019-03-20 03:30:58;48;19;0;5;3;0;5;1;1;3;0
2019-03-20 03:31:59;48;19;0;5;3;0;5;1;1;3;0
2019-03-20 03:33:00;48;19;0;5;3;0;5;1;1;3;0
2019-03-20 03:33:58;48;19;0;5;3;0;5;1;1;3;0
2019-03-20 03:34:59;48;19;0;5;3;0;5;1;1;3;0
2019-03-20 03:35:58;48;19;0;5;3;0;5;1;1;3;0
2019-03-20 03:36:59;49;19;0;5;3;0;5;2;1;3;0
2019-03-20 03:37:58;49;19;0;5;3;0;5;2;1;3;0
2019-03-20 03:38:59;49;19;0;5;3;0;5;2;1;3;0
2019-03-20 03:39:58;49;19;0;5;3;0;5;2;1;3;0
2019-03-20 03:40:59;50;19;0;5;3;0;5;2;1;3;0
2019-03-20 03:41:58;50;19;0;5;3;0;5;2;1;4;0
2019-03-20 03:42:59;51;20;0;5;3;0;5;2;1;4;0
2019-03-20 03:43:59;51;20;0;5;3;0;5;2;1;4;0
2019-03-20 03:44:58;51;20;0;5;3;0;5;2;1;4;0
2019-03-20 03:45:59;51;20;0;5;3;0;5;2;1;4;0
2019-03-20 03:46:59;51;20;0;5;3;0;5;2;1;4;0
2019-03-20 03:47:58;51;20;0;5;3;0;5;2;1;4;0
2019-03-20 03:48:59;51;20;0;5;3;0;5;2;1;4;0
2019-03-20 03:49:58;51;20;0;5;3;0;5;2;1;4;0
2019-03-20 03:50:59;51;20;0;5;3;0;5;2;1;4;0
2019-03-20 03:51:59;51;20;0;5;3;0;5;2;1;4;0
2019-03-20 03:52:58;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 03:53:59;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 03:54:59;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 03:55:58;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 03:56:59;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 03:58:00;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 03:58:58;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 03:59:59;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:00:58;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:01:59;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:03:00;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:03:58;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:04:59;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:05:58;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:06:59;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:07:58;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:08:59;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:09:59;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:10:58;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:11:59;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:12:58;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:13:59;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:14:59;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:15:58;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:16:59;52;20;0;5;3;0;5;2;2;4;0
2019-03-20 04:17:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:19:00;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:19:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:20:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:21:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:22:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:23:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:24:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:25:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:26:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:27:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:28:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:29:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:30:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:32:00;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:32:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:33:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:34:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:35:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:36:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:37:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:38:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:39:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:40:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:41:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:42:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:43:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:44:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:45:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:46:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:47:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:48:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:49:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:50:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:51:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:52:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:53:59;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:54:58;53;20;0;6;3;0;5;2;2;4;0
2019-03-20 04:55:59;54;20;0;6;3;0;5;2;2;5;0
2019-03-20 04:56:59;54;20;0;6;3;0;5;2;2;5;0
2019-03-20 04:57:58;54;20;0;6;3;0;5;2;2;5;0
2019-03-20 04:58:59;54;20;0;6;3;0;5;2;2;5;0
2019-03-20 04:59:58;54;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:00:59;54;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:01:58;54;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:02:59;54;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:03:59;54;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:04:58;54;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:05:59;54;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:06:59;54;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:07:58;54;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:08:59;55;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:09:58;55;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:10:59;55;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:11:59;55;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:12:58;55;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:13:59;55;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:14:58;55;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:15:59;55;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:16:58;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:17:59;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:18:59;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:19:58;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:20:59;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:21:58;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:22:59;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:23:59;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:24:58;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:25:59;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:26:58;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:27:59;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:28:59;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:29:58;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:30:59;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:31:58;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:32:59;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:33:59;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:34:58;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:35:59;56;20;0;6;3;0;5;2;2;6;0
2019-03-20 05:36:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:37:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:38:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:39:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:40:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:41:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:42:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:44:00;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:44:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:45:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:46:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:47:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:48:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:49:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:50:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:51:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:52:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:53:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:54:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:55:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:56:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:57:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:58:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 05:59:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:00:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:01:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:02:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:03:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:05:00;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:06:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:07:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:08:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:09:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:10:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:11:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:12:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:13:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:14:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:15:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:16:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:17:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:18:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:19:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:20:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:21:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:22:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:23:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:24:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:25:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:26:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:27:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:28:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:29:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:30:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:31:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:32:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:33:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:34:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:35:59;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:36:58;56;20;0;6;3;0;5;2;2;5;0
2019-03-20 06:37:59;58;20;0;6;4;2;5;2;2;5;0
2019-03-20 06:38:59;59;21;0;6;4;2;5;2;2;5;0
