datetime;total_votes;Bf109H;Duran;Rumpelstilzchen;KOCTOPE3;vjik;Есения;dma4004;EMAILWARENFABRIK;Ejik;kiLstrom
2021-03-31 21:07:58;126;41;24;20;4;7;6;2;0;2;1
2021-03-31 21:08:59;126;41;24;20;4;7;6;2;0;2;1
2021-03-31 21:09:58;126;41;24;20;4;7;6;2;0;2;1
2021-03-31 21:10:59;126;41;24;20;4;7;6;2;0;2;1
2021-03-31 21:11:59;126;41;24;20;4;7;6;2;0;2;1
2021-03-31 21:12:58;126;41;24;20;4;7;6;2;0;2;1
2021-03-31 21:13:59;126;41;24;20;4;7;6;2;0;2;1
2021-03-31 21:15:00;126;41;24;20;4;7;6;2;0;2;1
2021-03-31 21:15:58;127;42;24;20;4;7;6;2;0;2;1
2021-03-31 21:16:59;128;43;24;20;4;7;6;2;0;2;1
2021-03-31 21:17:58;128;43;24;20;4;7;6;2;0;2;1
2021-03-31 21:18:59;128;43;24;20;4;7;6;2;0;2;1
2021-03-31 21:19:59;128;43;24;20;4;7;6;2;0;2;1
2021-03-31 21:20:58;128;43;24;20;4;7;6;2;0;2;1
2021-03-31 21:21:59;128;43;24;20;4;7;6;2;0;2;1
2021-03-31 21:22:59;128;43;24;20;4;7;6;2;0;2;1
2021-03-31 21:23:58;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:24:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:25:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:26:58;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:27:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:28:58;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:29:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:30:58;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:31:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:32:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:33:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:34:58;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:35:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:36:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:37:58;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:38:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:39:58;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:40:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:41:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:42:58;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:43:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:45:00;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:45:58;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:46:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:47:58;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:48:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:49:59;129;43;24;20;5;7;6;2;0;2;1
2021-03-31 21:50:59;130;43;24;21;5;7;6;2;0;2;1
2021-03-31 21:51:59;130;43;24;21;5;7;6;2;0;2;1
2021-03-31 21:52:59;130;43;24;21;5;7;6;2;0;2;1
2021-03-31 21:53:58;130;43;24;21;5;7;6;2;0;2;1
2021-03-31 21:54:59;131;43;24;21;6;7;6;2;0;2;1
2021-03-31 21:55:58;131;43;24;21;6;7;6;2;0;2;1
2021-03-31 21:56:59;131;43;24;21;6;7;6;2;0;2;1
2021-03-31 21:57:59;131;43;24;21;6;7;6;2;0;2;1
2021-03-31 21:58:58;131;43;24;21;6;7;6;2;0;2;1
2021-03-31 21:59:59;132;44;24;21;6;7;6;2;0;2;1
2021-03-31 22:00:59;132;44;24;21;6;7;6;2;0;2;1
2021-03-31 22:01:58;132;44;24;21;6;7;6;2;0;2;1
2021-03-31 22:02:59;132;44;24;21;6;7;6;2;0;2;1
2021-03-31 22:03:58;133;44;24;22;6;7;6;2;0;2;1
2021-03-31 22:04:59;133;44;24;21;7;7;6;2;0;2;1
2021-03-31 22:05:58;133;44;24;21;7;7;6;2;0;2;1
2021-03-31 22:06:59;133;44;24;21;7;7;6;2;0;2;1
2021-03-31 22:07:59;133;44;24;21;7;7;6;2;0;2;1
2021-03-31 22:08:59;134;44;24;22;7;7;6;2;0;2;1
2021-03-31 22:09:59;134;44;24;22;7;7;6;2;0;2;1
2021-03-31 22:10:58;134;44;24;22;7;7;6;2;0;2;1
2021-03-31 22:11:59;134;44;24;22;7;7;6;2;0;2;1
2021-03-31 22:12:59;134;44;24;22;7;7;6;2;0;2;1
2021-03-31 22:13:58;134;44;24;22;7;7;6;2;0;2;1
2021-03-31 22:14:59;134;44;23;23;7;7;6;2;0;2;1
2021-03-31 22:15:59;135;44;24;23;7;7;6;2;0;2;1
2021-03-31 22:16:58;135;44;24;23;7;7;6;2;0;2;1
2021-03-31 22:17:59;135;44;24;23;7;7;6;2;0;2;1
2021-03-31 22:18:58;135;44;24;23;7;7;6;2;0;2;1
2021-03-31 22:19:59;136;44;24;23;7;7;6;2;2;2;0
2021-03-31 22:20:59;136;44;24;23;7;7;6;2;2;2;0
2021-03-31 22:21:58;137;45;24;23;7;7;6;2;2;2;0
2021-03-31 22:22:59;137;45;24;23;7;7;6;2;2;2;0
2021-03-31 22:23:58;139;46;24;23;7;7;7;2;2;2;0
2021-03-31 22:25:00;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:25:58;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:26:59;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:27:58;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:28:59;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:29:59;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:31:00;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:31:58;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:32:59;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:33:58;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:34:59;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:35:59;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:36:58;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:37:59;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:38:59;140;47;24;23;7;7;7;2;2;2;0
2021-03-31 22:39:58;141;47;24;24;7;7;7;2;2;2;0
2021-03-31 22:40:59;141;47;24;24;7;7;7;2;2;2;0
2021-03-31 22:41:59;141;47;24;24;7;7;7;2;2;2;0
2021-03-31 22:42:58;141;47;24;24;7;7;7;2;2;2;0
2021-03-31 22:43:59;142;47;24;24;8;7;7;2;2;2;0
2021-03-31 22:44:58;142;47;24;24;8;7;7;2;2;2;0
2021-03-31 22:45:59;142;47;24;24;8;7;7;2;2;2;0
2021-03-31 22:46:59;142;47;24;24;8;7;7;2;2;2;0
2021-03-31 22:47:58;142;47;24;24;8;7;7;2;2;2;0
2021-03-31 22:48:59;143;48;24;24;8;7;7;2;2;2;0
2021-03-31 22:49:58;143;48;25;24;8;7;7;2;2;2;0
2021-03-31 22:50:59;143;48;25;24;8;7;7;2;2;2;0
2021-03-31 22:51:58;143;48;25;24;8;7;7;2;2;2;0
2021-03-31 22:52:59;143;48;25;24;8;7;7;2;2;2;0
2021-03-31 22:53:59;144;48;26;24;8;7;7;2;2;2;0
2021-03-31 22:54:58;145;48;26;25;8;7;7;2;2;2;0
2021-03-31 22:55:59;145;48;26;25;8;7;7;2;2;2;0
2021-03-31 22:56:58;145;48;26;25;8;7;7;2;2;2;0
2021-03-31 22:57:59;145;48;26;25;8;7;7;2;2;2;0
2021-03-31 22:58:59;143;48;25;24;8;7;7;2;2;2;0
2021-03-31 22:59:58;143;48;25;24;8;7;7;2;2;2;0
2021-03-31 23:00:59;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:01:59;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:02:58;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:03:59;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:04:59;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:05:59;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:06:58;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:07:59;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:08:58;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:09:59;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:10:58;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:11:59;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:12:58;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:13:59;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:14:59;145;48;27;24;8;7;7;2;2;2;0
2021-03-31 23:15:58;145;48;28;24;8;7;7;2;2;2;1
2021-03-31 23:16:59;145;48;28;24;8;7;7;2;2;2;1
2021-03-31 23:17:58;145;48;28;24;8;7;7;2;2;2;1
2021-03-31 23:18:59;146;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:19:59;146;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:20:58;146;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:21:59;146;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:22:58;146;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:23:59;146;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:24:59;146;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:25:58;146;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:26:59;146;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:27:58;146;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:28:59;147;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:29:58;147;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:30:59;147;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:31:59;147;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:32:58;147;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:33:59;147;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:34:59;147;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:35:58;147;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:36:59;147;48;28;24;9;7;7;2;2;2;1
2021-03-31 23:37:59;148;49;28;24;9;7;7;2;2;2;1
2021-03-31 23:38:58;148;49;28;24;9;7;7;2;2;2;1
2021-03-31 23:39:59;148;49;28;24;9;7;7;2;2;2;1
2021-03-31 23:40:58;148;49;28;24;9;7;7;2;2;2;1
2021-03-31 23:41:59;148;49;28;24;9;7;7;2;2;2;1
2021-03-31 23:42:59;148;49;28;24;9;7;7;2;2;2;1
2021-03-31 23:43:58;148;49;28;24;9;7;7;2;2;2;1
2021-03-31 23:44:59;148;49;28;24;9;7;7;2;2;2;1
2021-03-31 23:45:59;148;49;28;24;9;7;7;2;2;2;1
2021-03-31 23:46:58;148;49;28;24;9;7;7;2;2;2;1
2021-03-31 23:47:59;148;49;28;24;9;7;7;2;2;2;1
2021-03-31 23:48:59;148;49;28;24;9;7;7;2;2;2;1
2021-03-31 23:49:58;149;49;29;24;9;7;7;2;2;2;1
2021-03-31 23:50:59;149;49;29;24;9;7;7;2;2;2;1
2021-03-31 23:51:59;149;49;29;24;9;7;7;2;2;2;1
2021-03-31 23:52:58;150;49;30;24;9;7;7;2;2;2;1
2021-03-31 23:53:59;150;49;30;24;9;7;7;2;2;2;1
2021-03-31 23:54:59;150;49;30;24;9;7;7;2;2;2;1
2021-03-31 23:55:58;150;49;30;24;9;7;7;2;2;2;1
2021-03-31 23:56:59;150;49;30;24;9;7;7;2;2;2;1
2021-03-31 23:57:58;150;49;30;24;9;7;7;2;2;2;1
2021-03-31 23:58:59;150;49;30;24;9;7;7;2;2;2;1
2021-03-31 23:59:59;150;49;30;24;9;7;7;2;2;2;1
