datetime;total_votes;SuokSuok;cofee;Der_Sturmer;brammator;asap;DrumBox;Z-L-O;rockamark;voklo;kotophalk
2019-09-11 13:06:59;98;26;12;16;7;5;4;3;4;3;3
2019-09-11 13:07:58;98;26;12;16;7;5;4;3;4;3;3
2019-09-11 13:08:59;98;26;12;16;7;5;4;3;4;3;3
2019-09-11 13:09:59;98;26;12;16;7;5;4;3;4;3;3
2019-09-11 13:10:59;98;26;12;16;7;5;4;3;4;3;3
2019-09-11 13:11:58;98;26;12;16;7;5;4;3;4;3;3
2019-09-11 13:12:59;98;26;12;16;7;5;4;3;4;3;3
2019-09-11 13:13:59;99;26;12;16;7;5;4;4;4;3;3
2019-09-11 13:14:59;99;26;12;16;7;5;4;4;4;3;3
2019-09-11 13:15:58;100;27;12;16;7;5;4;4;4;3;3
2019-09-11 13:16:59;100;27;12;16;7;5;4;4;4;3;3
2019-09-11 13:17:59;100;27;12;16;7;5;4;4;4;3;3
2019-09-11 13:18:59;100;27;12;16;7;5;4;4;4;3;3
2019-09-11 13:19:58;100;27;12;16;7;5;4;4;4;3;3
2019-09-11 13:20:59;100;27;12;16;7;5;4;4;4;3;3
2019-09-11 13:21:59;100;27;12;16;7;5;4;4;4;3;3
2019-09-11 13:22:58;100;27;12;16;7;5;4;4;4;3;3
2019-09-11 13:23:59;100;27;12;16;7;5;4;4;4;3;3
2019-09-11 13:24:59;100;27;12;16;7;5;4;4;4;3;3
2019-09-11 13:25:59;100;27;12;16;7;5;4;4;4;3;3
2019-09-11 13:26:58;100;27;12;16;7;5;4;4;4;3;3
2019-09-11 13:27:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:28:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:29:58;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:30:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:31:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:32:58;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:33:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:34:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:35:58;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:36:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:37:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:38:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:39:58;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:40:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:41:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:42:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:43:58;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:44:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:45:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:46:58;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:47:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:48:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:49:59;101;28;12;16;7;5;4;4;4;3;3
2019-09-11 13:50:58;102;28;12;16;8;5;4;4;4;3;3
2019-09-11 13:51:59;103;28;12;16;8;5;4;4;4;3;3
2019-09-11 13:52:59;103;28;12;16;8;5;4;4;4;3;3
2019-09-11 13:53:59;103;28;12;16;8;5;4;4;4;3;3
2019-09-11 13:54:58;103;28;12;16;8;5;4;4;4;3;3
2019-09-11 13:55:59;103;28;12;16;8;5;4;4;4;3;3
2019-09-11 13:56:59;103;28;12;16;8;5;4;4;4;3;3
2019-09-11 13:57:59;103;28;12;16;8;5;4;4;4;3;3
2019-09-11 13:58:58;103;28;12;16;8;5;4;4;4;3;3
2019-09-11 13:59:59;103;28;12;16;8;5;4;4;4;3;3
2019-09-11 14:00:59;103;28;12;16;8;5;4;4;4;3;3
2019-09-11 14:01:59;103;28;12;16;8;5;4;4;4;3;3
2019-09-11 14:02:58;104;28;12;16;9;5;4;4;4;3;3
2019-09-11 14:03:59;104;28;12;16;9;5;4;4;4;3;3
2019-09-11 14:04:59;105;28;12;16;9;5;4;4;4;3;3
2019-09-11 14:05:59;105;28;12;16;9;5;4;4;4;3;3
2019-09-11 14:06:58;105;28;12;16;9;5;4;4;4;3;3
2019-09-11 14:07:59;105;28;12;16;9;5;4;4;4;3;3
2019-09-11 14:08:59;106;29;12;16;9;5;4;4;4;3;3
2019-09-11 14:09:58;106;29;12;16;9;5;4;4;4;3;3
2019-09-11 14:10:59;106;29;12;16;9;5;4;4;4;3;3
2019-09-11 14:11:59;106;29;12;16;9;5;4;4;4;3;3
2019-09-11 14:12:58;106;29;12;16;9;5;4;4;4;3;3
2019-09-11 14:13:59;106;29;12;16;9;5;4;4;4;3;3
2019-09-11 14:14:59;106;29;12;16;9;5;4;4;4;3;3
2019-09-11 14:15:58;106;29;12;16;9;5;4;4;4;3;3
2019-09-11 14:16:59;106;29;12;16;9;5;4;4;4;3;3
2019-09-11 14:17:59;106;29;12;16;9;5;4;4;4;3;3
2019-09-11 14:18:59;106;29;12;16;9;5;4;4;4;3;3
2019-09-11 14:19:58;106;29;12;16;9;5;4;4;4;3;3
2019-09-11 14:20:59;108;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:21:59;108;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:22:59;108;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:23:58;108;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:24:59;108;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:25:59;108;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:26:59;108;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:27:58;108;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:28:59;108;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:29:59;108;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:30:59;108;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:31:58;109;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:32:59;109;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:33:59;109;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:34:59;109;31;12;16;9;5;4;4;4;3;3
2019-09-11 14:35:58;110;32;12;16;9;5;4;4;4;3;3
2019-09-11 14:36:59;110;32;12;16;9;5;4;4;4;3;3
2019-09-11 14:37:59;110;32;12;16;9;5;4;4;4;3;3
2019-09-11 14:38:58;110;32;12;16;9;5;4;4;4;3;3
2019-09-11 14:39:59;110;32;12;16;9;5;4;4;4;3;3
2019-09-11 14:40:59;110;32;12;16;9;5;4;4;4;3;3
2019-09-11 14:41:59;111;33;12;16;9;5;4;4;4;3;3
2019-09-11 14:42:58;111;33;12;16;9;5;4;4;4;3;3
2019-09-11 14:43:59;111;33;12;16;9;5;4;4;4;3;3
2019-09-11 14:44:59;111;33;12;16;9;5;4;4;4;3;3
2019-09-11 14:45:59;111;33;12;16;9;5;4;4;4;3;3
2019-09-11 14:46:58;111;33;12;16;9;5;4;4;4;3;3
2019-09-11 14:47:59;112;33;12;16;9;5;4;4;4;3;3
2019-09-11 14:48:59;112;33;12;16;9;5;4;4;4;3;3
2019-09-11 14:49:58;112;33;12;16;9;5;4;4;4;3;3
2019-09-11 14:50:59;112;33;12;16;9;5;4;4;4;3;3
2019-09-11 14:51:59;112;33;12;16;9;5;4;4;4;3;3
2019-09-11 14:52:59;112;33;12;16;9;5;4;4;4;3;3
2019-09-11 14:53:58;113;33;12;16;9;5;5;4;4;3;3
2019-09-11 14:54:59;113;33;12;16;9;5;5;4;4;3;3
2019-09-11 14:55:59;114;34;12;16;9;5;5;4;4;3;3
2019-09-11 14:56:59;114;34;12;16;9;5;5;4;4;3;3
2019-09-11 14:57:58;114;34;12;16;9;5;5;4;4;3;3
2019-09-11 14:58:59;114;34;12;16;9;5;5;4;4;3;3
2019-09-11 14:59:59;114;34;12;16;9;5;5;4;4;3;3
2019-09-11 15:00:59;116;35;12;16;9;6;5;4;4;3;3
2019-09-11 15:01:58;116;35;12;16;9;6;6;4;3;3;3
2019-09-11 15:02:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:03:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:04:58;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:05:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:06:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:08:00;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:08:58;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:09:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:10:58;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:11:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:12:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:13:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:14:58;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:15:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:16:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:18:00;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:18:58;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:19:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:20:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:21:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:22:58;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:23:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:25:00;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:25:58;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:26:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:27:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:28:58;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:29:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:30:59;117;36;12;16;9;6;6;4;3;3;3
2019-09-11 15:31:59;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:32:58;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:33:59;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:34:59;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:35:58;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:36:59;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:37:59;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:38:58;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:39:59;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:40:59;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:41:59;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:42:58;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:43:59;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:44:59;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:45:59;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:46:59;118;37;12;16;9;6;6;4;3;3;3
2019-09-11 15:47:58;119;38;12;16;9;6;6;4;3;3;3
2019-09-11 15:48:59;120;39;12;16;9;6;6;4;3;3;3
2019-09-11 15:49:59;120;38;12;16;9;6;7;4;3;3;3
2019-09-11 15:50:59;120;38;12;16;9;6;7;4;3;3;3
2019-09-11 15:51:58;120;38;12;16;9;6;7;4;3;3;3
2019-09-11 15:52:59;120;38;12;16;9;6;7;4;3;3;3
2019-09-11 15:53:59;120;38;12;16;9;6;7;4;3;3;3
2019-09-11 15:54:59;120;38;12;16;9;6;7;4;3;3;3
2019-09-11 15:55:58;122;39;12;16;9;6;7;4;3;3;3
2019-09-11 15:56:59;122;39;12;16;9;6;7;4;3;3;3
2019-09-11 15:57:59;122;39;12;16;9;6;7;4;3;3;3
2019-09-11 15:58:59;122;39;12;16;9;6;7;4;3;3;3
2019-09-11 15:59:58;122;39;12;16;9;6;7;4;3;3;3
2019-09-11 16:00:59;123;40;12;16;9;6;7;4;3;3;3
2019-09-11 16:01:59;123;40;12;16;9;6;7;4;3;3;3
2019-09-11 16:02:58;124;41;12;16;9;6;7;4;3;3;3
2019-09-11 16:03:59;124;41;12;16;9;6;7;4;3;3;3
2019-09-11 16:04:59;124;41;13;16;9;6;6;4;3;3;3
2019-09-11 16:05:59;124;41;13;16;9;6;6;4;3;3;3
2019-09-11 16:06:59;124;41;13;16;9;6;6;4;3;3;3
2019-09-11 16:07:58;124;41;13;16;9;6;6;4;3;3;3
2019-09-11 16:08:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:09:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:10:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:11:58;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:12:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:13:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:14:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:15:58;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:16:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:17:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:19:00;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:19:58;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:20:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:21:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:22:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:23:58;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:24:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:25:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:26:58;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:27:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:28:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:29:58;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:30:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:31:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:32:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:33:58;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:34:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:35:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:36:59;125;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:37:58;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:38:59;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:39:58;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:40:59;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:41:59;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:42:59;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:43:58;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:44:59;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:45:59;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:46:59;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:47:58;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:48:59;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:49:59;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:50:59;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:51:58;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:52:59;126;41;14;16;9;6;6;4;3;3;3
2019-09-11 16:53:59;127;42;14;16;9;6;6;4;3;3;3
2019-09-11 16:54:59;127;42;14;16;9;6;6;4;3;3;3
2019-09-11 16:55:58;127;42;14;16;9;6;6;4;3;3;3
2019-09-11 16:56:59;127;42;14;16;9;6;6;4;3;3;3
2019-09-11 16:57:59;128;42;15;16;9;6;6;4;3;3;3
2019-09-11 16:59:00;129;42;15;16;9;6;6;4;3;3;3
2019-09-11 16:59:58;129;42;15;16;9;6;6;4;3;3;3
2019-09-11 17:00:59;129;42;15;16;9;6;6;4;3;3;3
2019-09-11 17:01:59;129;42;15;16;9;6;6;4;3;3;3
2019-09-11 17:03:00;129;42;15;16;9;6;6;4;3;3;3
2019-09-11 17:03:58;130;43;15;16;9;6;6;4;3;3;3
2019-09-11 17:04:59;130;43;15;16;9;6;6;4;3;3;3
2019-09-11 17:05:59;130;43;15;16;9;6;6;4;3;3;3
2019-09-11 17:06:58;130;43;15;16;9;6;6;4;3;3;3
2019-09-11 17:07:59;130;43;15;16;9;6;6;4;3;3;3
2019-09-11 17:08:59;130;43;15;16;9;6;6;4;3;3;3
2019-09-11 17:09:59;130;43;15;16;9;6;6;4;3;3;3
2019-09-11 17:10:59;131;44;15;16;9;6;6;4;3;3;3
2019-09-11 17:11:58;131;44;15;16;9;6;6;4;3;3;3
2019-09-11 17:12:59;131;44;15;16;9;6;6;4;3;3;3
2019-09-11 17:13:58;131;44;15;16;9;6;6;4;3;3;3
2019-09-11 17:14:59;131;44;15;16;9;6;6;4;3;3;3
2019-09-11 17:15:59;131;44;15;16;9;6;6;4;3;3;3
2019-09-11 17:16:59;131;45;15;16;9;6;5;4;3;3;3
2019-09-11 17:17:58;131;45;15;16;9;6;5;4;3;3;3
2019-09-11 17:18:59;132;46;15;16;9;6;5;4;3;3;3
2019-09-11 17:19:59;133;47;15;16;9;6;5;4;3;3;3
2019-09-11 17:20:59;133;47;15;16;9;6;5;4;3;3;3
2019-09-11 17:21:58;133;47;15;16;9;6;5;4;3;3;3
2019-09-11 17:22:59;133;47;15;16;9;6;5;4;3;3;3
2019-09-11 17:23:59;133;47;15;16;9;6;5;4;3;3;3
2019-09-11 17:24:59;133;47;15;16;9;6;5;4;3;3;3
2019-09-11 17:25:58;133;47;15;16;9;6;5;4;3;3;3
2019-09-11 17:26:59;133;47;15;16;9;6;5;4;3;3;3
2019-09-11 17:27:59;133;47;15;16;9;6;5;4;3;3;3
2019-09-11 17:29:00;134;48;16;16;9;6;5;4;3;2;3
2019-09-11 17:29:58;134;48;16;16;9;6;5;4;3;2;3
2019-09-11 17:30:59;134;48;16;16;9;6;5;4;3;2;3
2019-09-11 17:31:59;134;48;16;16;9;6;5;4;3;2;3
2019-09-11 17:32:58;134;48;16;16;9;6;5;4;3;2;3
2019-09-11 17:33:59;134;48;16;16;9;6;5;4;3;2;3
2019-09-11 17:34:59;134;47;17;16;9;6;5;4;3;2;3
2019-09-11 17:35:59;135;47;17;16;9;6;5;4;3;3;3
2019-09-11 17:36:58;135;47;17;16;9;6;5;4;3;3;3
2019-09-11 17:37:59;136;48;17;16;9;6;5;4;3;3;3
2019-09-11 17:38:59;136;48;17;16;9;6;5;4;3;3;3
2019-09-11 17:39:59;136;48;17;16;9;6;5;4;3;3;3
2019-09-11 17:40:58;136;48;17;16;9;6;5;4;3;3;3
2019-09-11 17:41:59;137;48;17;17;9;6;5;4;3;3;3
2019-09-11 17:42:59;137;48;17;17;9;6;5;4;3;3;3
2019-09-11 17:43:59;137;48;17;17;9;6;5;4;3;3;3
2019-09-11 17:44:58;137;48;17;17;9;6;5;4;3;3;3
2019-09-11 17:45:59;137;48;17;17;9;6;5;4;3;3;3
2019-09-11 17:46:59;137;48;17;17;9;6;5;4;3;3;3
2019-09-11 17:47:59;137;48;17;17;9;6;5;4;3;3;3
2019-09-11 17:48:58;137;48;17;17;9;6;5;4;3;3;3
2019-09-11 17:49:59;137;48;17;17;9;6;5;4;3;3;3
2019-09-11 17:50:59;137;48;17;17;9;6;5;4;3;3;3
2019-09-11 17:51:58;137;48;17;17;9;6;5;4;3;3;3
2019-09-11 17:52:59;137;48;18;17;9;6;5;4;3;2;3
2019-09-11 17:53:59;137;48;18;17;9;6;5;4;3;2;3
2019-09-11 17:54:59;137;48;18;17;9;6;5;4;3;2;3
2019-09-11 17:55:58;137;48;18;17;9;6;5;4;3;2;3
2019-09-11 17:56:59;140;49;19;17;9;6;6;4;3;2;3
2019-09-11 17:57:59;140;48;20;17;9;6;6;4;3;2;3
2019-09-11 17:58:59;140;48;20;17;9;6;6;4;3;2;3
2019-09-11 17:59:58;140;48;20;17;9;6;6;4;3;2;3
2019-09-11 18:00:59;140;48;20;17;9;6;6;4;3;2;3
2019-09-11 18:01:59;141;49;20;17;9;6;6;4;3;2;3
2019-09-11 18:02:58;141;49;20;17;9;6;6;4;3;2;3
2019-09-11 18:03:59;141;49;20;17;9;6;6;4;3;2;3
2019-09-11 18:04:59;141;49;20;17;9;6;6;4;3;2;3
2019-09-11 18:05:59;142;49;21;17;9;6;6;4;3;2;3
2019-09-11 18:06:58;142;49;21;17;9;6;6;4;3;2;3
2019-09-11 18:07:59;142;49;21;17;9;6;6;4;3;2;3
2019-09-11 18:08:59;142;49;21;17;9;6;6;4;3;2;3
2019-09-11 18:09:59;142;49;21;17;9;6;6;4;3;2;3
2019-09-11 18:10:58;142;49;21;17;9;6;6;4;3;2;3
2019-09-11 18:11:59;142;49;21;17;9;6;6;4;3;2;3
2019-09-11 18:12:59;142;49;21;17;9;6;6;4;3;2;3
2019-09-11 18:13:59;142;49;21;17;9;6;6;4;3;2;3
2019-09-11 18:14:58;143;49;21;18;9;6;6;4;3;2;3
2019-09-11 18:15:59;143;49;21;18;9;6;6;4;3;2;3
2019-09-11 18:16:59;143;49;21;18;9;6;6;4;3;2;3
2019-09-11 18:17:58;143;49;21;18;9;6;6;4;3;2;3
2019-09-11 18:18:59;143;49;21;18;9;6;6;4;3;2;3
2019-09-11 18:19:59;143;49;21;18;9;6;6;4;3;2;3
2019-09-11 18:20:59;143;49;21;18;9;6;6;4;3;2;3
2019-09-11 18:21:58;143;49;21;18;9;6;6;4;3;2;3
2019-09-11 18:22:59;143;49;21;18;9;6;6;4;3;2;3
2019-09-11 18:23:59;143;49;21;18;9;6;6;4;3;2;3
2019-09-11 18:24:59;142;49;21;17;9;6;6;4;3;2;3
2019-09-11 18:25:58;144;51;21;17;9;6;6;4;3;2;3
2019-09-11 18:26:59;145;51;22;17;9;6;6;4;3;2;3
2019-09-11 18:27:59;145;51;22;17;9;6;6;4;3;2;3
2019-09-11 18:28:58;145;51;22;17;9;6;6;4;3;2;3
2019-09-11 18:29:59;145;51;22;17;9;6;6;4;3;2;3
2019-09-11 18:30:59;145;51;22;17;9;6;6;4;3;2;3
2019-09-11 18:31:59;146;51;23;17;9;6;6;4;3;2;3
2019-09-11 18:32:58;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:33:59;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:34:59;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:35:59;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:36:58;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:37:59;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:38:59;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:39:59;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:40:58;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:41:59;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:42:59;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:43:58;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:44:59;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:45:59;147;51;24;17;9;6;6;4;3;2;3
2019-09-11 18:46:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 18:47:58;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 18:48:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 18:49:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 18:50:58;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 18:51:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 18:52:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 18:53:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 18:54:58;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 18:55:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 18:56:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 18:57:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 18:58:58;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 18:59:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 19:00:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 19:01:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 19:02:58;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 19:03:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 19:04:59;148;52;23;17;9;6;6;4;3;3;3
2019-09-11 19:05:59;149;52;23;17;10;6;6;4;3;3;3
2019-09-11 19:06:58;149;52;23;17;10;6;6;4;3;3;3
2019-09-11 19:07:59;149;52;23;17;10;6;6;4;3;3;3
2019-09-11 19:08:59;149;52;23;17;10;6;6;4;3;3;3
2019-09-11 19:09:58;149;52;23;17;10;6;6;4;3;3;3
2019-09-11 19:10:59;149;52;23;17;10;6;6;4;3;3;3
2019-09-11 19:11:58;149;52;23;17;10;6;6;4;3;3;3
2019-09-11 19:12:59;149;52;23;17;10;6;6;4;3;3;3
2019-09-11 19:13:58;150;53;23;17;10;6;6;4;3;3;3
2019-09-11 19:14:59;150;53;23;17;10;6;6;4;3;3;3
2019-09-11 19:15:59;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:16:59;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:17:58;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:18:59;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:19:59;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:20:59;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:21:58;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:22:59;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:23:59;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:24:58;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:25:59;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:26:59;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:27:58;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:28:59;151;54;23;17;10;6;6;4;3;3;3
2019-09-11 19:29:59;154;57;23;17;10;6;6;4;3;3;3
2019-09-11 19:31:00;154;57;23;17;10;6;6;4;3;3;3
2019-09-11 19:31:58;154;57;23;17;10;6;6;4;3;3;3
2019-09-11 19:32:59;154;57;23;17;10;6;6;4;3;3;3
2019-09-11 19:33:59;154;57;23;17;10;6;6;4;3;3;3
2019-09-11 19:34:58;154;57;23;17;10;6;6;4;3;3;3
2019-09-11 19:35:59;154;57;23;17;10;6;6;4;3;3;3
2019-09-11 19:36:59;155;57;24;17;10;6;6;4;3;3;3
2019-09-11 19:37:58;155;57;24;17;10;6;6;4;3;3;3
2019-09-11 19:38:59;155;57;24;17;10;6;6;4;3;3;3
2019-09-11 19:39:59;155;57;24;17;10;6;6;4;3;3;3
2019-09-11 19:40:58;155;57;24;17;10;6;6;4;3;3;3
2019-09-11 19:41:59;156;57;25;17;10;6;6;4;3;3;3
2019-09-11 19:42:59;156;57;25;17;10;6;6;4;3;3;3
2019-09-11 19:43:58;156;57;25;17;10;6;6;4;3;3;3
